actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
516,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,in,['startperiod'],1642866,,,1610612750,96,84,2026-01-18T02:56:26Z,5080000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,in,['startperiod'],203944,,,1610612750,96,84,2026-01-18T02:56:26Z,5090000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2026-01-18T02:56:35.0Z,4,REGULAR,period,start,[],0,,,1610612759,96,84,2026-01-18T02:56:35Z,5100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M52.00S,2026-01-18T02:56:44.5Z,4,REGULAR,foul,personal,[],1642866,,,1610612759,96,84,2026-01-18T02:56:51Z,5110000,False,,,0,,J. Beringer personal FOUL (5 PF),"[1642866, 1641705]",1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Mid-Range,8-16 Right,,,,,,,,1627962.0,,,,,,,,,5.0,0.0,Wembanyama,1641705.0
521,PT11M41.00S,2026-01-18T02:57:09.5Z,4,REGULAR,3pt,Jump Shot,[],1641705,94.56307490144546,96.07843137254902,1610612759,96,84,2026-01-18T02:57:14Z,5130000,False,230.0,-1.0,1,right,MISS V. Wembanyama 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
522,PT11M39.00S,2026-01-18T02:57:11.5Z,4,REGULAR,rebound,offensive,[],203084,,,1610612759,96,84,2026-01-18T02:57:14Z,5140000,False,,,0,,H. Barnes REBOUND (Off:2 Def:3),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,521.0,5.0,3.0,2.0,,,,,,,,,,,,,
523,PT11M39.00S,2026-01-18T02:57:18.9Z,4,REGULAR,foul,personal,[],1628978,,,1610612759,96,84,2026-01-18T02:57:43Z,5150000,False,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 203084]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,,,1830.0,,,,,,,,,2.0,0.0,Barnes,203084.0
525,PT11M31.00S,2026-01-18T02:57:45.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628368,94.03745072273325,46.568627450980394,1610612759,96,84,2026-01-18T02:58:02Z,5170000,False,-17.0,4.0,1,right,MISS D. Fox driving Layup - blocked,"[1628368, 1642866]",1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,Beringer,1642866.0,,,,,,,
526,PT11M31.00S,2026-01-18T02:57:45.5Z,4,REGULAR,block,,[],1642866,,,1610612759,96,84,2026-01-18T02:57:48Z,5180000,False,,,0,,J. Beringer BLOCK (1 BLK),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT11M28.00S,2026-01-18T02:57:48.5Z,4,REGULAR,rebound,defensive,[],201144,,,1610612750,96,84,2026-01-18T02:58:02Z,5190000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,525.0,1.0,1.0,0.0,,,,,,,,,,,,,
528,PT11M24.00S,2026-01-18T02:57:52.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,6.1268068331143235,42.8921568627451,1610612750,96,86,2026-01-18T03:08:48Z,5200000,False,36.0,5.0,1,left,A. Edwards running Layup (31 PTS) (M. Conley 2 AST),"[1630162, 201144]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.59,Made,31.0,,,,,,,,,,,M. Conley,201144.0,2.0,,,,
530,PT11M08.00S,2026-01-18T02:58:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,93.77463863337714,50.0,1610612759,98,86,2026-01-18T02:59:15Z,5220000,False,0.0,6.0,1,right,V. Wembanyama driving finger roll Layup (29 PTS),[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.6,Made,29.0,,,,,,,,,,,,,,,,,
531,PT10M51.00S,2026-01-18T02:58:35.2Z,4,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612750,98,86,2026-01-18T02:58:41Z,5230000,False,,,0,,V. Wembanyama shooting personal FOUL (2 PF) (Edwards 2 FT),"[1641705, 1630162]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,1830.0,,,,,,,,,2.0,1.0,Edwards,1630162.0
533,PT10M51.00S,2026-01-18T02:58:51.7Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,98,87,2026-01-18T02:58:51Z,5250000,False,,,0,,A. Edwards Free Throw 1 of 2 (32 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
534,PT10M51.00S,2026-01-18T02:59:07.3Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,98,88,2026-01-18T02:59:07Z,5260000,False,,,0,,A. Edwards Free Throw 2 of 2 (33 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
535,PT10M30.00S,2026-01-18T02:59:30.7Z,4,REGULAR,3pt,Jump Shot,[],1641705,89.04402102496715,96.07843137254902,1610612759,98,88,2026-01-18T02:59:34Z,5270000,False,230.0,50.0,1,right,MISS V. Wembanyama pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
536,PT10M28.00S,2026-01-18T02:59:32.7Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,98,88,2026-01-18T02:59:34Z,5280000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,535.0,2.0,2.0,0.0,,,,,,,,,,,,,
537,PT10M21.00S,2026-01-18T02:59:40.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.783837056504599,60.29411764705882,1610612750,98,88,2026-01-18T02:59:47Z,5290000,False,-51.0,11.0,1,left,MISS J. Randle driving Layup - blocked,"[203944, 1641705]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,Wembanyama,1641705.0,,,,,,,
538,PT10M21.00S,2026-01-18T02:59:40.6Z,4,REGULAR,block,,[],1641705,,,1610612750,98,88,2026-01-18T02:59:42Z,5300000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
539,PT10M18.00S,2026-01-18T02:59:43.6Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,98,88,2026-01-18T02:59:47Z,5310000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,537.0,7.0,5.0,2.0,,,,,,,,,,,,,
540,PT10M18.00S,2026-01-18T02:59:46.4Z,4,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612750,98,88,2026-01-18T02:59:55Z,5320000,False,,,0,,S. Castle shooting personal FOUL (5 PF) (Randle 2 FT),"[1642264, 203944]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,5.0,0.0,Randle,203944.0
542,PT10M18.00S,2026-01-18T03:00:13.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612750,98,89,2026-01-18T03:00:13Z,5340000,False,,,0,,J. Randle Free Throw 1 of 2 (11 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
543,PT10M18.00S,2026-01-18T03:00:15.4Z,4,REGULAR,substitution,out,[],1641705,,,1610612750,98,89,2026-01-18T03:00:22Z,5350000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT10M18.00S,2026-01-18T03:00:15.4Z,4,REGULAR,substitution,out,[],1642264,,,1610612750,98,89,2026-01-18T03:00:22Z,5360000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M18.00S,2026-01-18T03:00:15.4Z,4,REGULAR,substitution,in,[],1628436,,,1610612750,98,89,2026-01-18T03:00:22Z,5370000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M18.00S,2026-01-18T03:00:15.4Z,4,REGULAR,substitution,in,[],1642844,,,1610612750,98,89,2026-01-18T03:00:22Z,5380000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M18.00S,2026-01-18T03:00:40.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612750,98,90,2026-01-18T03:00:40Z,5390000,False,,,0,,J. Randle Free Throw 2 of 2 (12 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
548,PT10M01.00S,2026-01-18T03:00:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,93.38042049934296,52.20588235294118,1610612759,98,90,2026-01-18T03:01:02Z,5400000,False,11.0,10.0,1,right,MISS D. Harper driving finger roll Layup - blocked,"[1642844, 1642866]",1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,Beringer,1642866.0,,,,,,,
549,PT10M01.00S,2026-01-18T03:00:59.1Z,4,REGULAR,block,,[],1642866,,,1610612759,98,90,2026-01-18T03:01:01Z,5410000,False,,,0,,J. Beringer BLOCK (2 BLK),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
550,PT09M58.00S,2026-01-18T03:01:02.1Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,98,90,2026-01-18T03:01:02Z,5420000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,548.0,3.0,3.0,0.0,,,,,,,,,,,,,
551,PT09M55.00S,2026-01-18T03:01:05.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,28.86005256241787,73.2843137254902,1610612750,98,90,2026-01-18T03:01:16Z,5430000,False,-116.0,219.0,1,left,MISS D. DiVincenzo 24' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
552,PT09M51.00S,2026-01-18T03:01:09.0Z,4,REGULAR,rebound,defensive,[],203084,,,1610612759,98,90,2026-01-18T03:01:10Z,5440000,False,,,0,,H. Barnes REBOUND (Off:2 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,551.0,6.0,4.0,2.0,,,,,,,,,,,,,
553,PT09M47.00S,2026-01-18T03:01:13.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642844,79.31997371879106,91.66666666666666,1610612759,98,90,2026-01-18T03:01:55Z,5450000,False,208.0,142.0,1,right,MISS D. Harper 25' running 3PT,[1642844],1610612759.0,SAS,running,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
554,PT09M44.00S,2026-01-18T03:01:16.1Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,98,90,2026-01-18T03:01:27Z,5460000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,553.0,3.0,3.0,0.0,,,,,,,,,,,,,
555,PT09M33.00S,2026-01-18T03:01:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,4.5499342969776615,47.05882352941176,1610612750,98,90,2026-01-18T03:02:26Z,5470000,False,15.0,-10.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
556,PT09M31.00S,2026-01-18T03:01:29.4Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,98,90,2026-01-18T03:01:29Z,5480000,False,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,555.0,8.0,5.0,3.0,,,,,,,,,,,,,
557,PT09M28.00S,2026-01-18T03:01:32.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,7.703679369250986,2.696078431372549,1610612750,98,93,2026-01-18T03:01:36Z,5490000,False,237.0,20.0,1,left,A. Edwards 3PT  (36 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,23.73,Made,36.0,,,,,,,,,,,J. Randle,203944.0,1.0,,,,
559,PT09M27.00S,2026-01-18T03:01:38.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,98,93,2026-01-18T03:01:38Z,5510000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M19.00S,2026-01-18T03:04:35.9Z,4,REGULAR,3pt,Jump Shot,[],1629640,94.69448094612353,2.696078431372549,1610612759,101,93,2026-01-18T03:04:41Z,5520000,False,-237.0,-3.0,1,right,K. Johnson 3PT  (14 PTS) (D. Fox 9 AST),"[1629640, 1628368]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.65,Made,14.0,,,,,,,,,,,D. Fox,1628368.0,9.0,,,,
562,PT08M52.00S,2026-01-18T03:05:02.3Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.09395532194481,34.31372549019608,1610612750,101,93,2026-01-18T03:05:08Z,5540000,False,78.0,240.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
563,PT08M51.00S,2026-01-18T03:05:03.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,101,93,2026-01-18T03:05:08Z,5550000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,562.0,,,,,,,,,,,,,,,,
565,PT08M51.00S,2026-01-18T03:05:07.2Z,4,REGULAR,substitution,out,[],1642866,,,1610612759,101,93,2026-01-18T03:05:11Z,5570000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M51.00S,2026-01-18T03:05:07.2Z,4,REGULAR,substitution,in,[],1630183,,,1610612759,101,93,2026-01-18T03:05:11Z,5580000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M41.00S,2026-01-18T03:05:28.7Z,4,REGULAR,3pt,Jump Shot,[],1628368,67.7562417871222,60.29411764705882,1610612759,101,93,2026-01-18T03:05:38Z,5590000,False,51.0,251.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
568,PT08M38.00S,2026-01-18T03:05:31.5Z,4,REGULAR,rebound,offensive,[],203084,,,1610612759,101,93,2026-01-18T03:05:31Z,5600000,False,,,0,,H. Barnes REBOUND (Off:3 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,567.0,7.0,4.0,3.0,,,,,,,,,,,,,
569,PT08M35.00S,2026-01-18T03:05:34.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,86.41590013140605,2.941176470588235,1610612759,101,93,2026-01-18T03:05:43Z,5610000,False,-235.0,75.0,1,right,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,24.7,Missed,,,,,,,,,,,,,,,,,,
570,PT08M35.00S,2026-01-18T03:05:34.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,101,93,2026-01-18T03:05:43Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,569.0,,,,,,,,,,,,,,,,
571,PT08M33.00S,2026-01-18T03:05:40.6Z,4,REGULAR,foul,personal,[],203944,,,1610612759,101,93,2026-01-18T03:06:18Z,5630000,False,,,0,,J. Randle loose ball personal FOUL (3 PF),"[203944, 203084]",1610612750.0,MIN,loose ball,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,,,,,,,,,3.0,0.0,Barnes,203084.0
573,PT08M24.00S,2026-01-18T03:06:09.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203084,68.54467805519053,25.245098039215684,1610612759,101,93,2026-01-18T03:06:12Z,5650000,False,-124.0,243.0,1,right,MISS H. Barnes 27' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,,,,,,,,,,,,,,,,,
574,PT08M22.00S,2026-01-18T03:06:11.7Z,4,REGULAR,rebound,defensive,[],201144,,,1610612750,101,93,2026-01-18T03:06:12Z,5660000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,573.0,2.0,2.0,0.0,,,,,,,,,,,,,
575,PT08M09.00S,2026-01-18T03:06:23.8Z,4,REGULAR,2pt,Jump Shot,[],1630162,5.469776609724048,77.20588235294117,1610612750,101,93,2026-01-18T03:06:31Z,5670000,False,-136.0,-1.0,1,left,MISS A. Edwards 13' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,13.6,Missed,,,,,,,,,,,,,,,,,,
576,PT08M07.00S,2026-01-18T03:06:25.8Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612759,101,93,2026-01-18T03:06:31Z,5680000,False,,,0,,L. Kornet REBOUND (Off:4 Def:1),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,575.0,5.0,1.0,4.0,,,,,,,,,,,,,
577,PT08M02.00S,2026-01-18T03:06:32.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629640,93.38042049934296,52.94117647058824,1610612759,101,93,2026-01-18T03:06:40Z,5690000,False,15.0,10.0,1,right,MISS K. Johnson running DUNK,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
578,PT08M01.00S,2026-01-18T03:06:33.1Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,101,93,2026-01-18T03:06:40Z,5700000,False,,,0,,J. Randle REBOUND (Off:3 Def:6),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,577.0,9.0,6.0,3.0,,,,,,,,,,,,,
579,PT07M58.00S,2026-01-18T03:06:38.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,5.469776609724048,50.49019607843137,1610612750,101,95,2026-01-18T03:06:55Z,5710000,False,-2.0,-1.0,1,left,J. Randle running Layup (14 PTS),[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.27,Made,14.0,,,,,,,,,,,,,,,,,
580,PT07M58.00S,2026-01-18T03:06:43.0Z,4,REGULAR,foul,personal,['1freethrow'],203084,,,1610612750,101,95,2026-01-18T03:07:12Z,5720000,False,,,0,,H. Barnes shooting personal FOUL (2 PF) (Randle 1 FT),"[203084, 203944]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,,,,,,,,,2.0,0.0,Randle,203944.0
582,PT07M58.00S,2026-01-18T03:06:53.7Z,4,REGULAR,substitution,out,[],1628368,,,1610612750,101,95,2026-01-18T03:07:41Z,5740000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M58.00S,2026-01-18T03:06:53.7Z,4,REGULAR,substitution,out,[],203084,,,1610612750,101,95,2026-01-18T03:07:41Z,5750000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M58.00S,2026-01-18T03:06:53.7Z,4,REGULAR,substitution,in,[],1630577,,,1610612750,101,95,2026-01-18T03:07:41Z,5760000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M58.00S,2026-01-18T03:06:53.7Z,4,REGULAR,substitution,in,[],1642264,,,1610612750,101,95,2026-01-18T03:07:41Z,5770000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M58.00S,2026-01-18T03:07:14.7Z,4,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,101,96,2026-01-18T03:07:14Z,5780000,False,,,0,,J. Randle Free Throw 1 of 1 (15 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
587,PT07M36.00S,2026-01-18T03:07:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,93.38042049934296,49.754901960784316,1610612759,101,96,2026-01-18T03:07:45Z,5790000,False,-1.0,10.0,1,right,MISS D. Harper cutting Layup - blocked,"[1642844, 203944]",1610612759.0,SAS,cutting,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,Randle,203944.0,,,,,,,
588,PT07M36.00S,2026-01-18T03:07:38.7Z,4,REGULAR,block,,[],203944,,,1610612759,101,96,2026-01-18T03:07:40Z,5800000,False,,,0,,J. Randle BLOCK (2 BLK),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
589,PT07M33.00S,2026-01-18T03:07:41.7Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,101,96,2026-01-18T03:07:45Z,5810000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,587.0,5.0,4.0,1.0,,,,,,,,,,,,,
590,PT07M31.00S,2026-01-18T03:07:42.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630162,5.206964520367937,49.01960784313725,1610612750,101,98,2026-01-18T03:07:50Z,5820000,False,5.0,-4.0,1,left,A. Edwards running DUNK (38 PTS) (J. McDaniels 5 AST),"[1630162, 1630183]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.61,Made,38.0,,,,,,,,,,,J. McDaniels,1630183.0,5.0,,,,
592,PT07M10.00S,2026-01-18T03:08:03.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.59198423127464,43.13725490196079,1610612759,101,98,2026-01-18T03:09:41Z,5840000,False,-34.0,17.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
593,PT07M08.00S,2026-01-18T03:08:05.9Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,101,98,2026-01-18T03:08:10Z,5850000,False,,,0,,J. Randle REBOUND (Off:3 Def:7),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,592.0,10.0,7.0,3.0,,,,,,,,,,,,,
594,PT06M52.00S,2026-01-18T03:08:22.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,10.5946123521682,45.588235294117645,1610612750,101,98,2026-01-18T03:10:34Z,5860000,False,22.0,47.0,1,left,MISS J. McDaniels driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
595,PT06M52.00S,2026-01-18T03:08:22.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,101,98,2026-01-18T03:08:30Z,5870000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,594.0,,,,,,,,,,,,,,,,
596,PT06M52.00S,2026-01-18T03:08:28.8Z,4,REGULAR,foul,personal,[],1630183,,,1610612759,101,98,2026-01-18T03:08:34Z,5880000,False,,,0,,J. McDaniels loose ball personal FOUL (2 PF),"[1630183, 1630577]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,2.0,0.0,Champagnie,1630577.0
