actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
433,PT08M19.00S,2025-10-26T19:46:33.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,84.31340341655716,42.15686274509804,1610612751,81,55,2025-10-26T19:46:39Z,4320000,False,-39.0,95.0,1,right,MISS C. Thomas 10' fadeaway bank Shot,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,fadeaway bank,In The Paint (Non-RA),8-16 Center,10.28,Missed,,,,,,,,,,,,,,,,,,,,,,,
434,PT08M17.00S,2025-10-26T19:46:35.8Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,81,55,2025-10-26T19:46:39Z,4330000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:9),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,In The Paint (Non-RA),8-16 Center,,,433.0,,10.0,9.0,1.0,,,,,,,,,,,,,,,,,,
435,PT08M12.00S,2025-10-26T19:46:40.9Z,3,REGULAR,turnover,lost ball,[],1641705,,,1610612759,81,55,2025-10-26T19:46:48Z,4340000,False,,,0,,V. Wembanyama lost ball TURNOVER (1 TO),"[1641705, 1630549]",1610612759.0,SAS,,Wembanyama,V. Wembanyama,,Mid-Range,8-16 Left,,,,,,,,1.0,Sharpe,1630549.0,,,,,,,,,,,,,,,
436,PT08M12.00S,2025-10-26T19:46:40.9Z,3,REGULAR,steal,,[],1630549,,,1610612751,81,55,2025-10-26T19:46:42Z,4350000,False,,,0,,D. Sharpe STEAL (2 STL),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT08M05.00S,2025-10-26T19:46:51.8Z,3,REGULAR,foul,personal,['3freethrow'],203084,,,1610612751,81,55,2025-10-26T19:46:59Z,4360000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Porter Jr. 3 FT),"[203084, 1629008]",1610612759.0,SAS,200833.0,Barnes,H. Barnes,shooting,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,
439,PT08M05.00S,2025-10-26T19:47:16.1Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1629008,,,1610612751,81,56,2025-10-26T19:47:16Z,4380000,False,,,0,,M. Porter Jr. Free Throw 1 of 3 (15 PTS),[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,,,,Made,,15.0,,,,,,,,,,,,,,,,,,,,,
440,PT08M05.00S,2025-10-26T19:47:31.0Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1629008,,,1610612751,81,56,2025-10-26T19:47:31Z,4390000,False,,,0,,MISS M. Porter Jr. Free Throw 2 of 3,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
441,PT08M05.00S,2025-10-26T19:47:31.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,81,56,2025-10-26T19:47:31Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,440.0,,,,,,,,,,,,,,,,,,,,,,
442,PT08M05.00S,2025-10-26T19:47:49.6Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1629008,,,1610612751,81,57,2025-10-26T19:47:49Z,4410000,False,,,0,,M. Porter Jr. Free Throw 3 of 3 (16 PTS),[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,,,,Made,,16.0,,,,,,,,,,,,,,,,,,,,,
443,PT07M40.00S,2025-10-26T19:48:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,13.485545335085414,50.245098039215684,1610612759,81,57,2025-10-26T19:48:19Z,4420000,False,-1.0,74.0,1,left,MISS V. Wembanyama 7' fadeaway Shot,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,fadeaway,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,,,,,,
444,PT07M39.00S,2025-10-26T19:48:16.8Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612751,81,57,2025-10-26T19:48:16Z,4430000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,In The Paint (Non-RA),0-8 Center,,,443.0,,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,
445,PT07M36.00S,2025-10-26T19:48:19.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,78.0059132720105,8.088235294117647,1610612751,81,60,2025-10-26T19:48:28Z,4440000,False,-210.0,154.0,1,right,Z. Williams 26' 3PT running (5 PTS) (M. Porter Jr. 2 AST),"[1630533, 1629008]",1610612751.0,BKN,,Williams,Z. Williams,running,Above the Break 3,24+ Left Center,26.02,Made,,5.0,,,,,,,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,,,
447,PT07M34.00S,2025-10-26T19:48:26.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,81,60,2025-10-26T19:48:26Z,4460000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT07M34.00S,2025-10-26T19:50:54.0Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,81,60,2025-10-26T19:51:12Z,4470000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT07M34.00S,2025-10-26T19:50:54.0Z,3,REGULAR,substitution,out,[],203084,,,1610612759,81,60,2025-10-26T19:51:12Z,4480000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT07M34.00S,2025-10-26T19:50:54.0Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,81,60,2025-10-26T19:51:12Z,4490000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT07M34.00S,2025-10-26T19:50:54.0Z,3,REGULAR,substitution,in,[],202687,,,1610612759,81,60,2025-10-26T19:51:12Z,4500000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT07M24.00S,2025-10-26T19:51:29.6Z,3,REGULAR,foul,personal,[],1630533,,,1610612759,81,60,2025-10-26T19:52:15Z,4510000,False,,,0,,Z. Williams personal FOUL (4 PF),"[1630533, 202687]",1610612751.0,BKN,200833.0,Williams,Z. Williams,,Restricted Area,0-8 Center,,,,,,,,,,,,,,4.0,1.0,Biyombo,202687.0,,,,,,,,
454,PT07M14.00S,2025-10-26T19:52:13.1Z,3,REGULAR,turnover,bad pass,[],1642264,,,1610612759,81,60,2025-10-26T19:52:17Z,4530000,False,,,0,,S. Castle bad pass TURNOVER (4 TO),"[1642264, 1630533]",1610612759.0,SAS,,Castle,S. Castle,,Restricted Area,0-8 Center,,,,,,,,4.0,Williams,1630533.0,,,,,,,,,,,,,,,
455,PT07M14.00S,2025-10-26T19:52:13.1Z,3,REGULAR,steal,,[],1630533,,,1610612751,81,60,2025-10-26T19:52:14Z,4540000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,Williams,Z. Williams,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT07M02.00S,2025-10-26T19:52:31.0Z,3,REGULAR,turnover,out-of-bounds,[],1630549,,,1610612751,81,60,2025-10-26T19:52:36Z,4550000,False,,,0,,D. Sharpe bad pass out-of-bounds TURNOVER (3 TO),[1630549],1610612751.0,BKN,204059.0,Sharpe,D. Sharpe,bad pass,Above the Break 3,24+ Right Center,,,,,,,,3.0,,,,,,,,,,,,,,,,,
457,PT06M46.00S,2025-10-26T19:52:47.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,5.601182654402102,3.9215686274509802,1610612759,81,60,2025-10-26T19:52:51Z,4560000,False,230.0,0.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,Johnson,K. Johnson,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M43.00S,2025-10-26T19:52:50.8Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,81,60,2025-10-26T19:52:51Z,4570000,False,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,Right Corner 3,24+ Right,,,457.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,
460,PT06M34.00S,2025-10-26T19:53:00.2Z,3,REGULAR,3pt,Jump Shot,[],1630533,70.25295663600527,25.245098039215684,1610612751,81,60,2025-10-26T19:53:09Z,4590000,False,-124.0,227.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,,,,,,
461,PT06M34.00S,2025-10-26T19:53:05.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,81,60,2025-10-26T19:53:05Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,Above the Break 3,24+ Left Center,,,460.0,,,,,,,,,,,,,,,,,,,,,,
463,PT06M28.00S,2025-10-26T19:53:31.3Z,3,REGULAR,foul,personal,[],1629640,,,1610612751,81,60,2025-10-26T19:53:36Z,4620000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 1630549]",1610612759.0,SAS,1193.0,Johnson,K. Johnson,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,0.0,Sharpe,1630549.0,,,,,,,,
465,PT06M17.00S,2025-10-26T19:54:02.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,94.69448094612353,52.94117647058824,1610612751,81,62,2025-10-26T19:54:07Z,4640000,False,15.0,-3.0,1,right,T. Mann driving Layup (5 PTS),[1629611],1610612751.0,BKN,,Mann,T. Mann,driving,Restricted Area,0-8 Center,1.49,Made,,5.0,,,,,,,,,,,,,,,,,,,,,
466,PT06M00.00S,2025-10-26T19:54:19.8Z,3,REGULAR,3pt,Jump Shot,[],1630170,31.750985545335087,43.38235294117647,1610612759,81,62,2025-10-26T19:55:38Z,4650000,False,33.0,246.0,1,left,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,Vassell,D. Vassell,,Above the Break 3,24+ Center,24.82,Missed,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M58.00S,2025-10-26T19:54:21.8Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,81,62,2025-10-26T19:55:38Z,4660000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Above the Break 3,24+ Center,,,466.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
468,PT05M50.00S,2025-10-26T19:54:30.3Z,3,REGULAR,3pt,Jump Shot,[],1630560,67.36202365308804,46.07843137254902,1610612751,81,62,2025-10-26T19:55:58Z,4670000,False,-20.0,254.0,1,right,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,pullup,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M50.00S,2025-10-26T19:54:30.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,81,62,2025-10-26T19:55:58Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,Above the Break 3,24+ Center,,,468.0,,,,,,,,,,,,,,,,,,,,,,
471,PT05M50.00S,2025-10-26T19:54:42.3Z,3,REGULAR,substitution,out,[],1630577,,,1610612751,81,62,2025-10-26T19:54:50Z,4700000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M50.00S,2025-10-26T19:54:42.3Z,3,REGULAR,substitution,in,[],1642844,,,1610612751,81,62,2025-10-26T19:54:50Z,4710000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M45.00S,2025-10-26T19:54:59.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,92.19776609724047,49.01960784313725,1610612751,81,64,2025-10-26T19:55:06Z,4720000,False,-5.0,21.0,1,right,D. Sharpe finger roll Layup (6 PTS) (M. Porter Jr. 3 AST),"[1630549, 1629008]",1610612751.0,BKN,,Sharpe,D. Sharpe,finger roll,Restricted Area,0-8 Center,2.14,Made,,6.0,,,,,,,M. Porter Jr.,1629008.0,3.0,,,,,,,,,,,,
475,PT05M37.00S,2025-10-26T19:55:11.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612759,81,64,2025-10-26T19:55:18Z,4740000,False,,,0,,Z. Williams shooting personal FOUL (5 PF) (Castle 2 FT),"[1630533, 1642264]",1610612751.0,BKN,204059.0,Williams,Z. Williams,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,5.0,1.0,Castle,1642264.0,,,,,,,,
477,PT05M37.00S,2025-10-26T19:55:43.7Z,3,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,81,64,2025-10-26T19:55:43Z,4760000,False,,,0,,MISS S. Castle Free Throw 1 of 2,[1642264],1610612759.0,SAS,,Castle,S. Castle,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
478,PT05M37.00S,2025-10-26T19:55:43.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,81,64,2025-10-26T19:55:43Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,477.0,,,,,,,,,,,,,,,,,,,,,,
479,PT05M37.00S,2025-10-26T19:55:44.7Z,3,REGULAR,substitution,out,[],1630533,,,1610612759,81,64,2025-10-26T19:56:03Z,4780000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M37.00S,2025-10-26T19:55:44.7Z,3,REGULAR,substitution,in,[],1641730,,,1610612759,81,64,2025-10-26T19:56:03Z,4790000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT05M37.00S,2025-10-26T19:56:06.2Z,3,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,82,64,2025-10-26T19:56:06Z,4800000,False,,,0,,S. Castle Free Throw 2 of 2 (10 PTS),[1642264],1610612759.0,SAS,,Castle,S. Castle,,,,,Made,,10.0,,,,,,,,,,,,,,,,,,,,,
482,PT05M23.00S,2025-10-26T19:56:28.2Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612751,82,64,2025-10-26T19:56:39Z,4810000,False,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Thomas 2 FT),"[202687, 1630560]",1610612759.0,SAS,204059.0,Biyombo,B. Biyombo,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,,,,,,
484,PT05M23.00S,2025-10-26T19:56:53.0Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,82,65,2025-10-26T19:56:53Z,4830000,False,,,0,,C. Thomas Free Throw 1 of 2 (22 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,22.0,,,,,,,,,,,,,,,,,,,,,
485,PT05M23.00S,2025-10-26T19:57:10.9Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,82,66,2025-10-26T19:57:10Z,4840000,False,,,0,,C. Thomas Free Throw 2 of 2 (23 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,23.0,,,,,,,,,,,,,,,,,,,,,
486,PT04M59.00S,2025-10-26T19:57:35.7Z,3,REGULAR,3pt,Jump Shot,[],1642264,29.517082785808146,75.24509803921569,1610612759,82,66,2025-10-26T19:57:40Z,4850000,False,-126.0,225.0,1,left,MISS S. Castle 25' pullup 3PT,[1642264],1610612759.0,SAS,,Castle,S. Castle,pullup,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M57.00S,2025-10-26T19:57:37.7Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612751,82,66,2025-10-26T19:57:40Z,4860000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,Above the Break 3,24+ Left Center,,,486.0,,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,
488,PT04M45.00S,2025-10-26T19:57:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,93.51182654402102,47.549019607843135,1610612751,82,68,2025-10-26T19:57:56Z,4870000,False,-12.0,8.0,1,right,C. Thomas driving Layup (25 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,driving,Restricted Area,0-8 Center,1.5,Made,,25.0,,,,,,,,,,,,,,,,,,,,,
489,PT04M45.00S,2025-10-26T19:57:58.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,82,68,2025-10-26T19:57:58Z,4880000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M26.00S,2025-10-26T20:01:08.7Z,3,REGULAR,turnover,bad pass,[],1630170,,,1610612759,82,68,2025-10-26T20:01:12Z,4890000,False,,,0,,D. Vassell bad pass TURNOVER (2 TO),"[1630170, 1629611]",1610612759.0,SAS,,Vassell,D. Vassell,,Mid-Range,16-24 Right Center,,,,,,,,2.0,Mann,1629611.0,,,,,,,,,,,,,,,
491,PT04M26.00S,2025-10-26T20:01:08.7Z,3,REGULAR,steal,,[],1629611,,,1610612751,82,68,2025-10-26T20:01:10Z,4900000,False,,,0,,T. Mann STEAL (2 STL),[1629611],1610612751.0,BKN,,Mann,T. Mann,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M18.00S,2025-10-26T20:01:16.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,71.82982917214193,20.098039215686274,1610612751,82,71,2025-10-26T20:01:23Z,4910000,False,-150.0,212.0,1,right,C. Thomas 25' 3PT  (28 PTS) (M. Porter Jr. 4 AST),"[1630560, 1629008]",1610612751.0,BKN,,Thomas,C. Thomas,,Above the Break 3,24+ Left Center,25.97,Made,,28.0,,,,,,,M. Porter Jr.,1629008.0,4.0,,,,,,,,,,,,
494,PT03M49.00S,2025-10-26T20:01:45.0Z,3,REGULAR,2pt,Jump Shot,[],1642264,20.844283837056505,53.92156862745098,1610612759,82,71,2025-10-26T20:02:48Z,4930000,False,-20.0,143.0,1,left,MISS S. Castle 14' pullup Shot,[1642264],1610612759.0,SAS,,Castle,S. Castle,pullup,Mid-Range,8-16 Center,14.47,Missed,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M47.00S,2025-10-26T20:01:47.0Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,82,71,2025-10-26T20:01:52Z,4940000,False,,,0,,N. Clowney REBOUND (Off:0 Def:2),[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,Mid-Range,8-16 Center,,,494.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,
496,PT03M40.00S,2025-10-26T20:01:54.7Z,3,REGULAR,turnover,lost ball,[],1630560,,,1610612751,82,71,2025-10-26T20:02:03Z,4950000,False,,,0,,C. Thomas lost ball TURNOVER (2 TO),"[1630560, 1629640]",1610612751.0,BKN,,Thomas,C. Thomas,,Mid-Range,16-24 Right,,,,,,,,2.0,Johnson,1629640.0,,,,,,,,,,,,,,,
497,PT03M40.00S,2025-10-26T20:01:54.7Z,3,REGULAR,steal,,[],1629640,,,1610612759,82,71,2025-10-26T20:01:56Z,4960000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,Johnson,K. Johnson,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M19.00S,2025-10-26T20:02:14.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,5.732588699080158,43.872549019607845,1610612759,82,71,2025-10-26T20:02:20Z,4970000,False,31.0,1.0,1,left,MISS K. Johnson turnaround Shot,[1629640],1610612759.0,SAS,,Johnson,K. Johnson,turnaround,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M18.00S,2025-10-26T20:02:15.5Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,82,71,2025-10-26T20:02:20Z,4980000,False,,,0,,N. Clowney REBOUND (Off:0 Def:3),[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,Restricted Area,0-8 Center,,,498.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
500,PT03M10.00S,2025-10-26T20:02:27.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642844,,,1610612751,82,71,2025-10-26T20:02:48Z,4990000,False,,,0,,D. Harper shooting personal FOUL (2 PF) (Thomas 2 FT),"[1642844, 1630560]",1610612759.0,SAS,200833.0,Harper,D. Harper,shooting,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,,,,,,
502,PT03M10.00S,2025-10-26T20:02:55.0Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,82,72,2025-10-26T20:02:55Z,5010000,False,,,0,,C. Thomas Free Throw 1 of 2 (29 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,29.0,,,,,,,,,,,,,,,,,,,,,
503,PT03M10.00S,2025-10-26T20:02:55.7Z,3,REGULAR,substitution,out,[],1642264,,,1610612751,82,72,2025-10-26T20:03:14Z,5020000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M10.00S,2025-10-26T20:02:55.7Z,3,REGULAR,substitution,out,[],202687,,,1610612751,82,72,2025-10-26T20:03:14Z,5030000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M10.00S,2025-10-26T20:02:55.7Z,3,REGULAR,substitution,out,[],1630170,,,1610612751,82,72,2025-10-26T20:03:14Z,5040000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT03M10.00S,2025-10-26T20:02:55.7Z,3,REGULAR,substitution,in,[],1641705,,,1610612751,82,72,2025-10-26T20:03:14Z,5050000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT03M10.00S,2025-10-26T20:02:55.7Z,3,REGULAR,substitution,in,[],1629162,,,1610612751,82,72,2025-10-26T20:03:14Z,5060000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT03M10.00S,2025-10-26T20:02:55.7Z,3,REGULAR,substitution,in,[],1630577,,,1610612751,82,72,2025-10-26T20:03:14Z,5070000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT03M10.00S,2025-10-26T20:03:27.2Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,82,73,2025-10-26T20:03:27Z,5080000,False,,,0,,C. Thomas Free Throw 2 of 2 (30 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,30.0,,,,,,,,,,,,,,,,,,,,,
510,PT02M58.00S,2025-10-26T20:03:41.1Z,3,REGULAR,2pt,Jump Shot,[],1642844,21.76412614980289,33.82352941176471,1610612759,82,73,2025-10-26T20:03:44Z,5090000,False,81.0,152.0,1,left,MISS D. Harper 17' pullup Shot,[1642844],1610612759.0,SAS,,Harper,D. Harper,pullup,Mid-Range,16-24 Right Center,17.23,Missed,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M56.00S,2025-10-26T20:03:42.6Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612751,82,73,2025-10-26T20:03:42Z,5100000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612751.0,BKN,,Mann,T. Mann,,Mid-Range,16-24 Right Center,,,510.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
512,PT02M44.00S,2025-10-26T20:03:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,94.03745072273325,53.92156862745098,1610612751,82,73,2025-10-26T20:04:03Z,5110000,False,20.0,4.0,1,right,MISS C. Thomas Layup - blocked,"[1630560, 1641705]",1610612751.0,BKN,,Thomas,C. Thomas,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,Wembanyama,1641705.0,,,,,,
513,PT02M44.00S,2025-10-26T20:03:55.0Z,3,REGULAR,block,,[],1641705,,,1610612751,82,73,2025-10-26T20:03:57Z,5120000,False,,,0,,V. Wembanyama BLOCK (5 BLK),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M40.00S,2025-10-26T20:03:59.0Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,82,73,2025-10-26T20:04:03Z,5130000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Restricted Area,0-8 Center,,,512.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,
515,PT02M40.00S,2025-10-26T20:03:58.7Z,3,REGULAR,turnover,bad pass,[],1630549,,,1610612751,82,73,2025-10-26T20:04:07Z,5140000,False,,,0,,D. Sharpe bad pass TURNOVER (4 TO),"[1630549, 1642844]",1610612751.0,BKN,,Sharpe,D. Sharpe,,Restricted Area,0-8 Center,,,,,,,,4.0,Harper,1642844.0,,,,,,,,,,,,,,,
516,PT02M40.00S,2025-10-26T20:03:58.7Z,3,REGULAR,steal,,[],1642844,,,1610612759,82,73,2025-10-26T20:04:00Z,5150000,False,,,0,,D. Harper STEAL (2 STL),[1642844],1610612759.0,SAS,,Harper,D. Harper,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
