actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,jumpBallRecoverdPersonId
512,PT12M00.00S,2024-01-03T02:55:57.5Z,4,REGULAR,period,start,[],0,,,1610612763,80,68,2024-01-03T02:55:57Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M40.00S,2024-01-03T02:56:16.9Z,4,REGULAR,3pt,Jump Shot,[],1628379,27.151773981603156,20.098039215686274,1610612763,80,68,2024-01-03T02:56:21Z,5040000,False,150.0,203.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,
514,PT11M36.00S,2024-01-03T02:56:20.9Z,4,REGULAR,rebound,offensive,[],202687,,,1610612763,80,68,2024-01-03T02:56:21Z,5050000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:5),[202687],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,513.0,6.0,5.0,1.0,
515,PT11M26.00S,2024-01-03T02:56:31.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630583,4.681340341655716,64.4607843137255,1610612763,82,68,2024-01-03T02:56:38Z,5060000,False,-72.0,-8.0,1,left,S. Aldama 7' Jump Shot (6 PTS) (L. Kennard 3 AST),"[1630583, 1628379]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,6.0,Aldama,S. Aldama,L. Kennard,1628379.0,3.0,,,,,,,,,,,,,,,
517,PT11M11.00S,2024-01-03T02:56:44.9Z,4,REGULAR,2pt,Jump Shot,[],1641705,81.2910643889619,25.98039215686275,1610612759,82,68,2024-01-03T02:56:49Z,5080000,False,-120.0,123.0,1,right,MISS V. Wembanyama 17' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,,,,Mid-Range,16-24 Left Center,17.22,Missed,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
518,PT11M08.00S,2024-01-03T02:56:47.9Z,4,REGULAR,rebound,defensive,[],202687,,,1610612763,82,68,2024-01-03T02:56:49Z,5090000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:6),[202687],1610612763.0,MEM,,,,,,,Mid-Range,16-24 Left Center,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,517.0,7.0,6.0,1.0,
519,PT10M57.00S,2024-01-03T02:56:59.5Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,82,68,2024-01-03T02:57:04Z,5100000,False,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 1631104]",1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,,,,Morant,J. Morant,,,,,,,,,2.0,Wesley,1631104.0,,,,,,,
520,PT10M57.00S,2024-01-03T02:56:59.5Z,4,REGULAR,steal,,[],1631104,,,1610612759,82,68,2024-01-03T02:57:01Z,5110000,False,,,0,,B. Wesley STEAL (1 STL),[1631104],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
521,PT10M54.00S,2024-01-03T02:57:04.6Z,4,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612759,82,68,2024-01-03T02:57:24Z,5120000,False,,,0,,L. Kennard shooting personal FOUL (2 PF) (Wesley 2 FT),"[1628379, 1631104]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,,,,Kennard,L. Kennard,,,,203591.0,2.0,0.0,Wesley,1631104.0,,,,,,,,,,
523,PT10M54.00S,2024-01-03T02:57:28.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631104,,,1610612759,82,68,2024-01-03T02:57:46Z,5140000,False,,,0,,MISS B. Wesley Free Throw 1 of 2,[1631104],1610612759.0,SAS,,,,,,,,,,Missed,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
524,PT10M54.00S,2024-01-03T02:57:28.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,82,68,2024-01-03T02:57:46Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,523.0,,,,
525,PT10M54.00S,2024-01-03T02:57:28.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631104,,,1610612759,82,68,2024-01-03T02:57:46Z,5160000,False,,,0,,MISS B. Wesley Free Throw 2 of 2,[1631104],1610612759.0,SAS,,,,,,,,,,Missed,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
526,PT10M52.00S,2024-01-03T02:57:30.2Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,82,68,2024-01-03T02:57:46Z,5170000,False,,,0,,S. Aldama REBOUND (Off:1 Def:4),[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,525.0,5.0,4.0,1.0,
528,PT10M37.00S,2024-01-03T02:58:18.9Z,4,REGULAR,3pt,Jump Shot,[],1629630,12.697109067017081,4.166666666666666,1610612763,82,68,2024-01-03T02:58:23Z,5190000,False,229.0,67.0,1,left,MISS J. Morant 3PT,[1629630],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,23.88,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
529,PT10M35.00S,2024-01-03T02:58:20.9Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,82,68,2024-01-03T02:58:23Z,5200000,False,,,0,,K. Johnson REBOUND (Off:1 Def:5),[1629640],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Johnson,K. Johnson,,,,,,,,,,,,,,528.0,6.0,5.0,1.0,
530,PT10M21.00S,2024-01-03T02:58:35.2Z,4,REGULAR,3pt,Jump Shot,[],203926,65.91655716162943,45.09803921568628,1610612759,82,68,2024-01-03T02:58:39Z,5210000,False,-25.0,268.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,26.9,Missed,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,
531,PT10M18.00S,2024-01-03T02:58:38.2Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612763,82,68,2024-01-03T02:58:39Z,5220000,False,,,0,,L. Kennard REBOUND (Off:1 Def:4),[1628379],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Kennard,L. Kennard,,,,,,,,,,,,,,530.0,5.0,4.0,1.0,
532,PT10M12.00S,2024-01-03T02:58:44.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,8.886333771353483,43.872549019607845,1610612763,84,68,2024-01-03T02:58:54Z,5230000,False,31.0,31.0,1,left,J. Morant running Layup (15 PTS),[1629630],1610612763.0,MEM,running,,,,,,Restricted Area,0-8 Center,4.36,Made,15.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
533,PT09M57.00S,2024-01-03T02:59:01.3Z,4,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612759,84,68,2024-01-03T02:59:11Z,5240000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630583, 1629640]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Aldama,S. Aldama,,,,1627963.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,
535,PT09M57.00S,2024-01-03T02:59:26.7Z,4,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,84,69,2024-01-03T02:59:26Z,5260000,False,,,0,,K. Johnson Free Throw 1 of 2 (16 PTS),[1629640],1610612759.0,SAS,,,,,,,,,,Made,16.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
536,PT09M57.00S,2024-01-03T02:59:28.4Z,4,REGULAR,substitution,out,[],1631104,,,1610612759,84,69,2024-01-03T02:59:31Z,5270000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
537,PT09M57.00S,2024-01-03T02:59:28.4Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,84,69,2024-01-03T02:59:31Z,5280000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
538,PT09M57.00S,2024-01-03T02:59:45.4Z,4,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,84,70,2024-01-03T02:59:45Z,5290000,False,,,0,,K. Johnson Free Throw 2 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,,,,,,,Made,17.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
539,PT09M32.00S,2024-01-03T03:00:12.7Z,4,REGULAR,2pt,Jump Shot,[],1631246,10.85742444152431,32.84313725490196,1610612763,86,70,2024-01-03T03:00:17Z,5300000,False,86.0,50.0,1,left,V. Williams Jr. 9' driving floating Jump Shot (8 PTS) (J. Morant 8 AST),"[1631246, 1629630]",1610612763.0,MEM,driving floating,,,,,,Mid-Range,8-16 Right,9.91,Made,8.0,Williams Jr.,V. Williams Jr.,J. Morant,1629630.0,8.0,,,,,,,,,,,,,,,
541,PT09M22.00S,2024-01-03T03:00:23.1Z,4,REGULAR,3pt,Jump Shot,[],1641705,75.77201051248358,11.76470588235294,1610612759,86,70,2024-01-03T03:03:51Z,5320000,False,-191.0,175.0,1,right,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
542,PT09M19.00S,2024-01-03T03:00:26.1Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,86,70,2024-01-03T03:00:28Z,5330000,False,,,0,,S. Aldama REBOUND (Off:1 Def:5),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Aldama,S. Aldama,,,,,,,,,,,,,,541.0,6.0,5.0,1.0,
543,PT09M11.00S,2024-01-03T03:00:32.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,5.995400788436268,50.245098039215684,1610612763,88,70,2024-01-03T03:00:38Z,5340000,False,-1.0,4.0,1,left,J. Morant driving DUNK (17 PTS),[1629630],1610612763.0,MEM,driving,,,,,,Restricted Area,0-8 Center,0.41,Made,17.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
544,PT09M06.00S,2024-01-03T03:00:39.1Z,4,REGULAR,3pt,Jump Shot,[],203926,91.80354796320631,3.1862745098039214,1610612759,88,70,2024-01-03T03:00:48Z,5350000,False,-234.0,25.0,1,right,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,23.54,Missed,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,
545,PT09M05.00S,2024-01-03T03:00:40.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,88,70,2024-01-03T03:00:48Z,5360000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,544.0,,,,
546,PT09M05.00S,2024-01-03T03:00:44.4Z,4,REGULAR,foul,personal,[],1631246,,,1610612759,88,70,2024-01-03T03:01:14Z,5370000,False,,,0,,V. Williams Jr. loose ball personal FOUL (5 PF),"[1631246, 1641705]",1610612763.0,MEM,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Williams Jr.,V. Williams Jr.,,,,203591.0,5.0,0.0,Wembanyama,1641705.0,,,,,,,,,,
548,PT09M05.00S,2024-01-03T03:00:58.8Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,88,70,2024-01-03T03:01:05Z,5390000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
549,PT09M05.00S,2024-01-03T03:00:58.8Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,88,70,2024-01-03T03:01:05Z,5400000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
550,PT08M59.00S,2024-01-03T03:01:21.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,92.06636005256242,95.09803921568627,1610612759,88,73,2024-01-03T03:01:26Z,5410000,False,225.0,22.0,1,right,J. Champagnie 3PT  (9 PTS) (V. Wembanyama 1 AST),"[1630577, 1641705]",1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,22.66,Made,9.0,Champagnie,J. Champagnie,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,,
552,PT08M38.00S,2024-01-03T03:01:41.9Z,4,REGULAR,3pt,Jump Shot,[],1629630,27.677398160315374,16.42156862745098,1610612763,91,73,2024-01-03T03:01:45Z,5430000,False,168.0,208.0,1,left,J. Morant 26' 3PT pullup (20 PTS),[1629630],1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Right Center,26.71,Made,20.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
553,PT08M26.00S,2024-01-03T03:01:53.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,81.94809461235218,58.82352941176471,1610612759,91,75,2024-01-03T03:02:01Z,5440000,False,44.0,117.0,1,right,D. Vassell 12' driving floating Jump Shot (7 PTS) (T. Jones 3 AST),"[1630170, 1630200]",1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,12.52,Made,7.0,Vassell,D. Vassell,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,,
555,PT08M10.00S,2024-01-03T03:02:10.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,5.863994743758213,51.225490196078425,1610612763,93,75,2024-01-03T03:02:14Z,5460000,False,-6.0,3.0,1,left,S. Aldama alley-oop DUNK (8 PTS) (J. Morant 9 AST),"[1630583, 1629630]",1610612763.0,MEM,alley-oop,,,,,,Restricted Area,0-8 Center,0.66,Made,8.0,Aldama,S. Aldama,J. Morant,1629630.0,9.0,,,,,,,,,,,,,,,
557,PT08M10.00S,2024-01-03T03:02:17.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,93,75,2024-01-03T03:02:17Z,5480000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M10.00S,2024-01-03T03:04:01.2Z,4,REGULAR,substitution,out,[],1631246,,,1610612759,93,75,2024-01-03T03:04:53Z,5490000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,
559,PT08M10.00S,2024-01-03T03:04:01.2Z,4,REGULAR,substitution,out,[],203926,,,1610612759,93,75,2024-01-03T03:04:53Z,5500000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,,,,,,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,
560,PT08M10.00S,2024-01-03T03:04:01.2Z,4,REGULAR,substitution,in,[],1630217,,,1610612759,93,75,2024-01-03T03:04:53Z,5510000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
561,PT08M10.00S,2024-01-03T03:04:01.2Z,4,REGULAR,substitution,in,[],1631104,,,1610612759,93,75,2024-01-03T03:04:53Z,5520000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
562,PT07M57.00S,2024-01-03T03:05:23.3Z,4,REGULAR,foul,personal,[],202687,,,1610612759,93,75,2024-01-03T03:05:31Z,5530000,False,,,0,,B. Biyombo personal FOUL (4 PF),"[202687, 1641705]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Biyombo,B. Biyombo,,,,202056.0,4.0,0.0,Wembanyama,1641705.0,,,,,,,,,,
564,PT07M51.00S,2024-01-03T03:05:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,91.14651773981603,41.911764705882355,1610612759,93,77,2024-01-03T03:05:53Z,5550000,False,-40.0,31.0,1,right,V. Wembanyama driving finger roll Layup (18 PTS),[1641705],1610612759.0,SAS,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,18.0,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
565,PT07M26.00S,2024-01-03T03:06:12.5Z,4,REGULAR,2pt,Jump Shot,[],1630217,16.507884362680684,30.14705882352941,1610612763,93,77,2024-01-03T03:06:17Z,5560000,False,99.0,103.0,1,left,MISS D. Bane 14' fadeaway Shot,[1630217],1610612763.0,MEM,fadeaway,,,,,,Mid-Range,8-16 Right,14.29,Missed,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
566,PT07M24.00S,2024-01-03T03:06:14.5Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,93,77,2024-01-03T03:06:17Z,5570000,False,,,0,,S. Aldama REBOUND (Off:2 Def:5),[1630583],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Right,,,,Aldama,S. Aldama,,,,,,,,,,,,,,565.0,7.0,5.0,2.0,
567,PT07M22.00S,2024-01-03T03:06:18.6Z,4,REGULAR,foul,personal,[],1630170,,,1610612763,93,77,2024-01-03T03:06:30Z,5580000,False,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 1630217]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Vassell,D. Vassell,,,,202056.0,1.0,0.0,Bane,1630217.0,,,,,,,,,,
569,PT07M22.00S,2024-01-03T03:06:28.9Z,4,REGULAR,substitution,out,[],1628379,,,1610612763,93,77,2024-01-03T03:06:31Z,5600000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,
570,PT07M22.00S,2024-01-03T03:06:28.9Z,4,REGULAR,substitution,in,[],203935,,,1610612763,93,77,2024-01-03T03:06:31Z,5610000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
571,PT07M16.00S,2024-01-03T03:06:51.5Z,4,REGULAR,turnover,lost ball,[],1629630,,,1610612763,93,77,2024-01-03T03:06:55Z,5620000,False,,,0,,J. Morant lost ball TURNOVER (3 TO),"[1629630, 1630577]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Morant,J. Morant,,,,,,,,,3.0,Champagnie,1630577.0,,,,,,,
572,PT07M16.00S,2024-01-03T03:06:51.5Z,4,REGULAR,steal,,[],1630577,,,1610612759,93,77,2024-01-03T03:06:53Z,5630000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
573,PT07M03.00S,2024-01-03T03:07:06.3Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629630,,,1610612759,93,77,2024-01-03T03:07:17Z,5640000,False,,,0,,J. Morant shooting personal FOUL (3 PF) (Champagnie 3 FT),"[1629630, 1630577]",1610612763.0,MEM,shooting,,,,,,Left Corner 3,24+ Left,,,,Morant,J. Morant,,,,1627963.0,3.0,0.0,Champagnie,1630577.0,,,,,,,,,,
575,PT07M03.00S,2024-01-03T03:07:32.1Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1630577,,,1610612759,93,78,2024-01-03T03:07:32Z,5660000,False,,,0,,J. Champagnie Free Throw 1 of 3 (10 PTS),[1630577],1610612759.0,SAS,,,,,,,,,,Made,10.0,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
576,PT07M03.00S,2024-01-03T03:07:44.5Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],1630577,,,1610612759,93,79,2024-01-03T03:07:44Z,5670000,False,,,0,,J. Champagnie Free Throw 2 of 3 (11 PTS),[1630577],1610612759.0,SAS,,,,,,,,,,Made,11.0,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
577,PT07M03.00S,2024-01-03T03:07:45.3Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,93,79,2024-01-03T03:07:50Z,5680000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
578,PT07M03.00S,2024-01-03T03:07:45.3Z,4,REGULAR,substitution,in,[],1631110,,,1610612759,93,79,2024-01-03T03:07:50Z,5690000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,,,,,,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
579,PT07M03.00S,2024-01-03T03:08:04.7Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],1630577,,,1610612759,93,80,2024-01-03T03:08:04Z,5700000,False,,,0,,J. Champagnie Free Throw 3 of 3 (12 PTS),[1630577],1610612759.0,SAS,,,,,,,,,,Made,12.0,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
580,PT06M48.00S,2024-01-03T03:08:22.1Z,4,REGULAR,3pt,Jump Shot,[],1630583,6.258212877792378,94.36274509803921,1610612763,96,80,2024-01-03T03:08:26Z,5710000,False,-222.0,6.0,1,left,S. Aldama 3PT  (11 PTS),[1630583],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,22.19,Made,11.0,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
582,PT06M36.00S,2024-01-03T03:08:34.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,88.78120893561103,35.294117647058826,1610612759,96,80,2024-01-03T03:08:38Z,5730000,False,-74.0,53.0,1,right,MISS D. Vassell 9' driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,9.06,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
583,PT06M34.00S,2024-01-03T03:08:36.3Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,96,80,2024-01-03T03:08:38Z,5740000,False,,,0,,J. Morant REBOUND (Off:0 Def:5),[1629630],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Morant,J. Morant,,,,,,,,,,,,,,582.0,5.0,5.0,0.0,
584,PT06M21.00S,2024-01-03T03:08:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.178055190538765,42.15686274509804,1610612763,96,80,2024-01-03T03:08:54Z,5750000,False,39.0,15.0,1,left,MISS D. Bane driving finger roll Layup - blocked,"[1630217, 1630170]",1610612763.0,MEM,driving finger roll,,,,,,Restricted Area,0-8 Center,4.2,Missed,,Bane,D. Bane,,,,,,,,,,,,Vassell,1630170.0,,,,,
585,PT06M21.00S,2024-01-03T03:08:49.6Z,4,REGULAR,block,,[],1630170,,,1610612763,96,80,2024-01-03T03:08:51Z,5760000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
586,PT06M18.00S,2024-01-03T03:08:52.6Z,4,REGULAR,rebound,offensive,[],202687,,,1610612763,96,80,2024-01-03T03:08:52Z,5770000,False,,,0,,B. Biyombo REBOUND (Off:2 Def:6),[202687],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,584.0,8.0,6.0,2.0,
587,PT06M18.00S,2024-01-03T03:08:56.4Z,4,REGULAR,violation,kicked ball,[],1630577,,,1610612763,96,80,2024-01-03T03:09:02Z,5780000,False,,,0,,J. Champagnie kicked ball VIOLATION,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,202056.0,,,,,,,,,,,,,,
588,PT06M18.00S,2024-01-03T03:08:58.7Z,4,REGULAR,substitution,out,[],202687,,,1610612763,96,80,2024-01-03T03:09:05Z,5790000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,
589,PT06M18.00S,2024-01-03T03:08:58.7Z,4,REGULAR,substitution,out,[],1630170,,,1610612763,96,80,2024-01-03T03:09:05Z,5800000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
590,PT06M18.00S,2024-01-03T03:08:58.7Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,96,80,2024-01-03T03:09:05Z,5810000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
591,PT06M18.00S,2024-01-03T03:08:58.7Z,4,REGULAR,substitution,in,[],1629640,,,1610612763,96,80,2024-01-03T03:09:05Z,5820000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
592,PT06M16.00S,2024-01-03T03:09:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,7.30946123521682,44.85294117647059,1610612763,98,80,2024-01-03T03:09:28Z,5830000,False,26.0,16.0,1,left,S. Aldama cutting Layup (13 PTS) (J. Morant 10 AST),"[1630583, 1629630]",1610612763.0,MEM,cutting,,,,,,Restricted Area,0-8 Center,3.04,Made,13.0,Aldama,S. Aldama,J. Morant,1629630.0,10.0,,,,,,,,,,,,,,,
594,PT06M00.00S,2024-01-03T03:09:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.5407358738502,43.38235294117647,1610612759,98,82,2024-01-03T03:09:42Z,5850000,False,-33.0,27.0,1,right,K. Johnson driving Layup (19 PTS),[1629640],1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,4.27,Made,19.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
595,PT05M52.00S,2024-01-03T03:09:47.6Z,4,REGULAR,turnover,out-of-bounds,[],203935,,,1610612763,98,82,2024-01-03T03:09:54Z,5860000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612763.0,MEM,bad pass,,,,,,Mid-Range,16-24 Left,,,,Smart,M. Smart,,,,1627963.0,,,,,2.0,,,,,,,,,
596,PT05M41.00S,2024-01-03T03:10:04.9Z,4,REGULAR,foul,offensive,[],1629640,,,1610612759,98,82,2024-01-03T03:10:13Z,5870000,False,,,0,,K. Johnson offensive FOUL (4 PF),"[1629640, 203935]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Johnson,K. Johnson,,,,203591.0,4.0,0.0,Smart,203935.0,,,,,,,,,,
