actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
427,PT03M48.00S,2024-03-02T02:38:03.0Z,3,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612763,68,77,2024-03-02T02:38:30Z,4190000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (Jackson 2 FT),"[1631133, 1641713]",1610612757.0,POR,1627534.0,shooting,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,3.0,0.0,Jackson,1641713.0
429,PT03M48.00S,2024-03-02T02:38:31.0Z,3,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,69,77,2024-03-02T02:38:57Z,4210000,False,,,0,,G. Jackson Free Throw 1 of 2 (11 PTS),[1641713],1610612763.0,MEM,,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,
430,PT03M48.00S,2024-03-02T02:38:31.6Z,3,REGULAR,substitution,out,[],1641871,,,1610612763,69,77,2024-03-02T02:38:38Z,4220000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M48.00S,2024-03-02T02:38:31.6Z,3,REGULAR,substitution,in,[],1630625,,,1610612763,69,77,2024-03-02T02:38:38Z,4230000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M48.00S,2024-03-02T02:38:31.0Z,3,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,69,77,2024-03-02T02:38:57Z,4240000,False,,,0,,MISS G. Jackson Free Throw 2 of 2,[1641713],1610612763.0,MEM,,,,,Jackson,G. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,
433,PT03M45.00S,2024-03-02T02:38:34.0Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,69,77,2024-03-02T02:38:57Z,4250000,False,,,0,,J. Walker REBOUND (Off:1 Def:3),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,,,,,432.0,4.0,3.0,1.0,,,,,,,,,,,,,
434,PT03M30.00S,2024-03-02T02:39:12.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629680,8.886333771353483,63.23529411764706,1610612757,69,77,2024-03-02T02:39:17Z,4260000,False,-66.0,31.0,1,left,MISS M. Thybulle 7' driving floating Shot - blocked,"[1629680, 1631246]",1610612757.0,POR,,driving floating,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,Williams Jr.,1631246.0,,,,
435,PT03M30.00S,2024-03-02T02:39:12.8Z,3,REGULAR,block,,[],1631246,,,1610612757,69,77,2024-03-02T02:39:15Z,4270000,False,,,0,,V. Williams Jr. BLOCK (2 BLK),[1631246],1610612763.0,MEM,,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
436,PT03M30.00S,2024-03-02T02:39:12.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,69,77,2024-03-02T02:39:17Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,434.0,,,,,,,,,,,,,,,,
438,PT03M27.00S,2024-03-02T02:39:30.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,7.30946123521682,43.872549019607845,1610612757,69,77,2024-03-02T02:39:37Z,4300000,False,31.0,16.0,1,left,MISS J. Walker cutting Layup,[1631133],1610612757.0,POR,,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,
439,PT03M26.00S,2024-03-02T02:39:32.0Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612757,69,77,2024-03-02T02:39:32Z,4310000,False,,,0,,J. Walker REBOUND (Off:2 Def:3),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,438.0,5.0,3.0,2.0,,,,,,,,,,,,,
440,PT03M26.00S,2024-03-02T02:39:34.7Z,3,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612757,69,77,2024-03-02T02:39:45Z,4320000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Walker 2 FT),"[1630533, 1631133]",1610612763.0,MEM,1627534.0,shooting,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Walker,1631133.0
442,PT03M26.00S,2024-03-02T02:39:58.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631133,,,1610612757,69,78,2024-03-02T02:39:58Z,4340000,False,,,0,,J. Walker Free Throw 1 of 2 (5 PTS),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,
443,PT03M26.00S,2024-03-02T02:39:58.8Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,69,78,2024-03-02T02:40:04Z,4350000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M26.00S,2024-03-02T02:39:58.8Z,3,REGULAR,substitution,in,[],203924,,,1610612757,69,78,2024-03-02T02:40:04Z,4360000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M26.00S,2024-03-02T02:40:12.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631133,,,1610612757,69,79,2024-03-02T02:40:13Z,4370000,False,,,0,,J. Walker Free Throw 2 of 2 (6 PTS),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,
446,PT03M05.00S,2024-03-02T02:40:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,88.78120893561103,41.42156862745098,1610612763,69,79,2024-03-02T02:40:42Z,4380000,False,-43.0,53.0,1,right,MISS G. Jackson 6' driving Layup - blocked,"[1641713, 1630625]",1610612763.0,MEM,,driving,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,Banton,1630625.0,,,,
447,PT03M05.00S,2024-03-02T02:40:36.4Z,3,REGULAR,block,,[],1630625,,,1610612763,69,79,2024-03-02T02:40:39Z,4390000,False,,,0,,D. Banton BLOCK (2 BLK),[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
448,PT03M01.00S,2024-03-02T02:40:40.4Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612757,69,79,2024-03-02T02:40:42Z,4400000,False,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,446.0,3.0,3.0,0.0,,,,,,,,,,,,,
449,PT02M55.00S,2024-03-02T02:40:45.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,7.5722733245729295,57.84313725490197,1610612757,69,81,2024-03-02T02:40:50Z,4410000,False,-39.0,19.0,1,left,D. Banton driving Layup (8 PTS),[1630625],1610612757.0,POR,,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,4.34,Made,,,,,,,,8.0,,,,,,,,,
450,PT02M42.00S,2024-03-02T02:40:59.1Z,3,REGULAR,3pt,Jump Shot,[],1631222,77.4802890932983,89.70588235294117,1610612763,69,81,2024-03-02T02:41:03Z,4420000,False,199.0,159.0,1,right,MISS J. LaRavia 25' 3PT,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,
451,PT02M38.00S,2024-03-02T02:41:03.1Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,69,81,2024-03-02T02:41:03Z,4430000,False,,,0,,J. Walker REBOUND (Off:2 Def:4),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,450.0,6.0,4.0,2.0,,,,,,,,,,,,,
452,PT02M25.00S,2024-03-02T02:41:24.7Z,3,REGULAR,foul,offensive,[],1630204,,,1610612757,69,81,2024-03-02T02:41:31Z,4440000,False,,,0,,A. Hagans offensive FOUL (4 PF),"[1630204, 1631246]",1610612757.0,POR,202007.0,,,,Hagans,A. Hagans,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,4.0,0.0,Williams Jr.,1631246.0
454,PT02M25.00S,2024-03-02T02:41:24.7Z,3,REGULAR,turnover,offensive foul,[],1630204,,,1610612757,69,81,2024-03-02T02:41:24Z,4460000,False,,,0,,A. Hagans offensive foul TURNOVER (1 TO),[1630204],1610612757.0,POR,202007.0,,,,Hagans,A. Hagans,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,,,,,,,,,
455,PT02M25.00S,2024-03-02T02:41:31.6Z,3,REGULAR,substitution,out,[],1631246,,,1610612763,69,81,2024-03-02T02:41:35Z,4470000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M25.00S,2024-03-02T02:41:31.6Z,3,REGULAR,substitution,out,[],1630533,,,1610612763,69,81,2024-03-02T02:41:35Z,4480000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M25.00S,2024-03-02T02:41:31.6Z,3,REGULAR,substitution,in,[],1630692,,,1610612763,69,81,2024-03-02T02:41:35Z,4490000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M25.00S,2024-03-02T02:41:31.6Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,69,81,2024-03-02T02:41:35Z,4500000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M03.00S,2024-03-02T02:41:59.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630583,93.64323258869908,44.11764705882353,1610612763,69,81,2024-03-02T02:42:03Z,4510000,False,-29.0,7.0,1,right,MISS S. Aldama Layup,[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,
460,PT02M01.00S,2024-03-02T02:42:01.4Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,69,81,2024-03-02T02:42:03Z,4520000,False,,,0,,S. Aldama REBOUND (Off:3 Def:5),[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,459.0,8.0,5.0,3.0,,,,,,,,,,,,,
461,PT02M00.00S,2024-03-02T02:42:03.0Z,3,REGULAR,turnover,traveling,[],1630583,,,1610612763,69,81,2024-03-02T02:42:11Z,4530000,False,,,0,,S. Aldama traveling TURNOVER (4 TO),[1630583],1610612763.0,MEM,1627534.0,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,4.0,,,,,,,,,,,,
462,PT01M36.00S,2024-03-02T02:42:40.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630204,7.178055190538765,53.67647058823529,1610612757,69,83,2024-03-02T02:42:47Z,4540000,False,-18.0,15.0,1,left,A. Hagans driving reverse Layup (4 PTS) (M. Thybulle 2 AST),"[1630204, 1629680]",1610612757.0,POR,,driving reverse,,,Hagans,A. Hagans,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,4.0,M. Thybulle,1629680.0,2.0,,,,,,
464,PT01M18.00S,2024-03-02T02:42:59.5Z,3,REGULAR,turnover,bad pass,[],1630692,,,1610612763,69,83,2024-03-02T02:43:03Z,4560000,False,,,0,,J. Goodwin bad pass TURNOVER (2 TO),"[1630692, 1629680]",1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Thybulle,1629680.0,,,,,,,,,,
465,PT01M18.00S,2024-03-02T02:42:59.5Z,3,REGULAR,steal,,[],1629680,,,1610612757,69,83,2024-03-02T02:43:01Z,4570000,False,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
466,PT01M14.00S,2024-03-02T02:43:04.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630625,5.732588699080158,52.450980392156865,1610612757,69,85,2024-03-02T02:43:10Z,4580000,False,-12.0,1.0,1,left,D. Banton running alley-oop DUNK (10 PTS) (J. Grant 5 AST),"[1630625, 203924]",1610612757.0,POR,,running alley-oop,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,10.0,J. Grant,203924.0,5.0,,,,,,
468,PT01M14.00S,2024-03-02T02:43:07.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,69,85,2024-03-02T02:43:07Z,4600000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M01.00S,2024-03-02T02:44:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,92.19776609724047,43.38235294117647,1610612763,71,85,2024-03-02T02:45:00Z,4610000,False,-33.0,21.0,1,right,J. Goodwin driving Layup (7 PTS) (L. Stevens 2 AST),"[1630692, 1630205]",1610612763.0,MEM,,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,,,,7.0,L. Stevens,1630205.0,2.0,,,,,,
471,PT00M49.80S,2024-03-02T02:45:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,8.09789750328515,44.11764705882353,1610612757,71,87,2024-03-02T02:45:12Z,4630000,False,29.0,24.0,1,left,J. Walker Layup (8 PTS) (A. Hagans 2 AST),"[1631133, 1630204]",1610612757.0,POR,,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.77,Made,,,,,,,,8.0,A. Hagans,1630204.0,2.0,,,,,,
473,PT00M49.80S,2024-03-02T02:45:11.3Z,3,REGULAR,foul,personal,['1freethrow'],1631222,,,1610612757,71,87,2024-03-02T02:45:20Z,4650000,False,,,0,,J. LaRavia shooting personal FOUL (2 PF) (Walker 1 FT),"[1631222, 1631133]",1610612763.0,MEM,1628480.0,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Walker,1631133.0
475,PT00M49.80S,2024-03-02T02:45:35.8Z,3,REGULAR,freethrow,1 of 1,[],1631133,,,1610612757,71,88,2024-03-02T02:45:35Z,4670000,False,,,0,,J. Walker Free Throw 1 of 1 (9 PTS),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,
476,PT00M32.90S,2024-03-02T02:45:57.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612763,71,88,2024-03-02T02:46:03Z,4680000,False,,,0,,M. Thybulle shooting personal FOUL (2 PF) (LaRavia 2 FT),"[1629680, 1631222]",1610612757.0,POR,1628480.0,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2.0,0.0,LaRavia,1631222.0
478,PT00M32.90S,2024-03-02T02:46:18.3Z,3,REGULAR,freethrow,1 of 2,[],1631222,,,1610612763,72,88,2024-03-02T02:46:36Z,4700000,False,,,0,,J. LaRavia Free Throw 1 of 2 (15 PTS),[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,,,,Made,,,,,,,,15.0,,,,,,,,,
479,PT00M32.90S,2024-03-02T02:46:18.3Z,3,REGULAR,freethrow,2 of 2,[],1631222,,,1610612763,72,88,2024-03-02T02:46:36Z,4710000,False,,,0,,MISS J. LaRavia Free Throw 2 of 2,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,,,,Missed,,,,,,,,,,,,,,,,,
480,PT00M30.90S,2024-03-02T02:46:20.3Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,72,88,2024-03-02T02:46:36Z,4720000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:2),[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,,,,,479.0,3.0,2.0,1.0,,,,,,,,,,,,,
481,PT00M11.60S,2024-03-02T02:46:52.5Z,3,REGULAR,3pt,Jump Shot,[],1630625,26.10052562417871,12.990196078431374,1610612757,72,91,2024-03-02T02:46:57Z,4730000,False,185.0,193.0,1,left,D. Banton 26' 3PT step back (13 PTS),[1630625],1610612757.0,POR,,step back,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,26.72,Made,,,,,,,,13.0,,,,,,,,,
482,PT00M06.70S,2024-03-02T02:47:00.3Z,3,REGULAR,3pt,Jump Shot,[],1631222,80.89684625492772,6.372549019607843,1610612763,72,91,2024-03-02T02:47:10Z,4740000,False,-218.0,127.0,1,right,MISS J. LaRavia 25' 3PT,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,
483,PT00M02.50S,2024-03-02T02:47:04.5Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,72,91,2024-03-02T02:47:04Z,4750000,False,,,0,,J. Walker REBOUND (Off:2 Def:5),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,482.0,7.0,5.0,2.0,,,,,,,,,,,,,
484,PT00M00.00S,2024-03-02T02:47:08.6Z,3,REGULAR,period,end,[],0,,,1610612757,72,91,2024-03-02T02:47:08Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-03-02T02:49:03.4Z,4,REGULAR,substitution,out,['startperiod'],1631222,,,1610612757,72,91,2024-03-02T02:49:31Z,4770000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-03-02T02:49:03.4Z,4,REGULAR,substitution,in,['startperiod'],1629139,,,1610612757,72,91,2024-03-02T02:49:31Z,4780000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612763.0,MEM,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-03-02T02:49:49.8Z,4,REGULAR,period,start,[],0,,,1610612757,72,91,2024-03-02T02:49:49Z,4790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M43.00S,2024-03-02T02:50:05.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630204,11.12023653088042,35.294117647058826,1610612757,72,91,2024-03-02T02:50:09Z,4800000,False,74.0,52.0,1,left,MISS A. Hagans 9' driving floating bank Shot,[1630204],1610612757.0,POR,,driving floating bank,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),8-16 Right,9.0,Missed,,,,,,,,,,,,,,,,,
489,PT11M40.00S,2024-03-02T02:50:08.3Z,4,REGULAR,rebound,offensive,[],1630625,,,1610612757,72,91,2024-03-02T02:50:09Z,4810000,False,,,0,,D. Banton REBOUND (Off:1 Def:3),[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Right,,,488.0,4.0,3.0,1.0,,,,,,,,,,,,,
490,PT11M40.00S,2024-03-02T02:50:09.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630625,5.590000152587891,50.0,1610612757,72,91,2024-03-02T02:50:12Z,4820000,False,0.0,0.0,1,left,MISS D. Banton tip Layup,[1630625],1610612757.0,POR,,tip,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
491,PT11M40.00S,2024-03-02T02:50:09.2Z,4,REGULAR,rebound,offensive,[],1630625,,,1610612757,72,91,2024-03-02T02:50:12Z,4830000,False,,,0,,D. Banton REBOUND (Off:2 Def:3),[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,490.0,5.0,3.0,2.0,,,,,,,,,,,,,
492,PT11M38.00S,2024-03-02T02:50:10.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,5.590000152587891,50.0,1610612757,72,91,2024-03-02T02:50:10Z,4840000,False,0.0,0.0,1,left,MISS D. Banton tip Layup,[1630625],1610612757.0,POR,,tip,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,
493,PT11M38.00S,2024-03-02T02:50:11.3Z,4,REGULAR,rebound,offensive,[],1630204,,,1610612757,72,91,2024-03-02T02:50:11Z,4850000,False,,,0,,A. Hagans REBOUND (Off:1 Def:0),[1630204],1610612757.0,POR,,,,,Hagans,A. Hagans,,,,,Mid-Range,8-16 Left,,,492.0,1.0,0.0,1.0,,,,,,,,,,,,,
494,PT11M35.00S,2024-03-02T02:50:14.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203924,18.2161629434954,5.88235294117647,1610612757,72,91,2024-03-02T02:50:18Z,4860000,False,221.0,119.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,
495,PT11M32.00S,2024-03-02T02:50:17.0Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612757,72,91,2024-03-02T02:50:18Z,4870000,False,,,0,,J. Walker REBOUND (Off:3 Def:5),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,494.0,8.0,5.0,3.0,,,,,,,,,,,,,
496,PT11M31.00S,2024-03-02T02:50:18.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629680,5.732588699080158,50.0,1610612757,72,93,2024-03-02T02:50:23Z,4880000,False,0.0,1.0,1,left,M. Thybulle cutting DUNK (11 PTS) (J. Walker 2 AST),"[1629680, 1631133]",1610612757.0,POR,,cutting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,0.14,Made,,,,,,,,11.0,J. Walker,1631133.0,2.0,,,,,,
498,PT11M31.00S,2024-03-02T02:50:22.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,72,93,2024-03-02T02:50:22Z,4900000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M14.00S,2024-03-02T02:53:31.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,84.1819973718791,48.529411764705884,1610612763,74,93,2024-03-02T02:53:36Z,4910000,False,-7.0,96.0,1,right,L. Stevens 9' pullup Jump Shot (13 PTS),[1630205],1610612763.0,MEM,,pullup,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,9.65,Made,,,,,,,,13.0,,,,,,,,,
500,PT10M59.00S,2024-03-02T02:53:46.5Z,4,REGULAR,3pt,Jump Shot,[],1630625,30.831143232588698,68.13725490196079,1610612757,74,96,2024-03-02T02:53:51Z,4920000,False,-91.0,237.0,1,left,D. Banton 25' 3PT  (16 PTS) (A. Hagans 3 AST),"[1630625, 1630204]",1610612757.0,POR,,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,25.4,Made,,,,,,,,16.0,A. Hagans,1630204.0,3.0,,,,,,
502,PT10M35.00S,2024-03-02T02:54:09.4Z,4,REGULAR,2pt,Jump Shot,[],1630205,90.75229960578186,29.901960784313726,1610612763,76,96,2024-03-02T02:54:14Z,4940000,False,-100.0,34.0,1,right,L. Stevens 10' turnaround fadeaway Jump Shot (15 PTS),[1630205],1610612763.0,MEM,,turnaround fadeaway,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Left,10.62,Made,,,,,,,,15.0,,,,,,,,,
503,PT10M16.00S,2024-03-02T02:54:34.4Z,4,REGULAR,turnover,out-of-bounds,[],1630625,,,1610612757,76,96,2024-03-02T02:54:41Z,4950000,False,,,0,,D. Banton lost ball out-of-bounds TURNOVER (1 TO),[1630625],1610612757.0,POR,1627534.0,lost ball,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,,,,,,
504,PT09M58.00S,2024-03-02T02:54:59.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641713,81.2910643889619,38.23529411764706,1610612763,76,96,2024-03-02T02:55:04Z,4960000,False,-59.0,123.0,1,right,MISS G. Jackson 13' turnaround fadeaway Shot,[1641713],1610612763.0,MEM,,turnaround fadeaway,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Center,13.67,Missed,,,,,,,,,,,,,,,,,
505,PT09M56.00S,2024-03-02T02:55:01.6Z,4,REGULAR,rebound,defensive,[],1630204,,,1610612757,76,96,2024-03-02T02:55:04Z,4970000,False,,,0,,A. Hagans REBOUND (Off:1 Def:1),[1630204],1610612757.0,POR,,,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),8-16 Center,,,504.0,2.0,1.0,1.0,,,,,,,,,,,,,
506,PT09M50.00S,2024-03-02T02:55:09.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,8.492115637319317,45.09803921568628,1610612757,76,98,2024-03-02T02:55:15Z,4980000,False,25.0,27.0,1,left,J. Walker cutting Layup (11 PTS) (A. Hagans 4 AST),"[1631133, 1630204]",1610612757.0,POR,,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.67,Made,,,,,,,,11.0,A. Hagans,1630204.0,4.0,,,,,,
508,PT09M50.00S,2024-03-02T02:55:11.9Z,4,REGULAR,foul,personal,['1freethrow'],1630205,,,1610612757,76,98,2024-03-02T02:55:42Z,5000000,False,,,0,,L. Stevens shooting personal FOUL (2 PF) (Walker 1 FT),"[1630205, 1631133]",1610612763.0,MEM,202007.0,shooting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Walker,1631133.0
510,PT09M50.00S,2024-03-02T02:55:27.7Z,4,REGULAR,substitution,out,[],1641713,,,1610612757,76,98,2024-03-02T02:55:35Z,5020000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
