actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
595,PT08M45.00S,2023-10-28T01:03:43.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,6.389618922470433,46.32352941176471,1610612743,87,93,2023-10-28T01:03:47Z,5910000,False,18.0,8.0,1,left,Z. Nnaji cutting Layup (7 PTS) (C. Braun 2 AST),"[1630192, 1631128]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,7.0,C. Braun,1631128.0,2.0,,,,,,,
597,PT08M28.00S,2023-10-28T01:04:01.8Z,4,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612763,87,93,2023-10-28T01:04:49Z,5930000,False,,,0,,P. Watson shooting personal FOUL (3 PF) (Williams 2 FT),"[1631212, 1630533]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,2530.0,,,,,3.0,0.0,Williams,1630533.0,,,
599,PT08M28.00S,2023-10-28T01:05:02.2Z,4,REGULAR,freethrow,1 of 2,[],1630533,,,1610612763,88,93,2023-10-28T01:05:02Z,5950000,False,,,0,,Z. Williams Free Throw 1 of 2 (8 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
600,PT08M28.00S,2023-10-28T01:05:22.7Z,4,REGULAR,freethrow,2 of 2,[],1630533,,,1610612763,89,93,2023-10-28T01:05:22Z,5960000,False,,,0,,Z. Williams Free Throw 2 of 2 (9 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
601,PT08M12.00S,2023-10-28T01:05:40.3Z,4,REGULAR,turnover,lost ball,[],1627750,,,1610612743,89,93,2023-10-28T01:05:43Z,5970000,False,,,0,,J. Murray lost ball TURNOVER (3 TO),"[1627750, 1630214]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Tillman,1630214.0
602,PT08M12.00S,2023-10-28T01:05:40.3Z,4,REGULAR,steal,,[],1630214,,,1610612763,89,93,2023-10-28T01:05:42Z,5980000,False,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
603,PT08M02.00S,2023-10-28T01:05:50.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,69.33311432325887,29.65686274509804,1610612763,89,93,2023-10-28T01:05:55Z,5990000,False,-102.0,236.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
604,PT07M57.00S,2023-10-28T01:05:55.2Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,89,93,2023-10-28T01:11:21Z,6000000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,603.0,4.0,2.0,2.0,,,,,,,,,,,,,,
605,PT07M51.00S,2023-10-28T01:06:04.2Z,4,REGULAR,turnover,out-of-bounds,[],1630214,,,1610612763,89,93,2023-10-28T01:06:08Z,6010000,False,,,0,,X. Tillman lost ball out-of-bounds TURNOVER (4 TO),[1630214],1610612763.0,MEM,lost ball,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,202027.0,,,,,,,,,4.0,,
607,PT07M51.00S,2023-10-28T01:06:10.3Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,89,93,2023-10-28T01:06:38Z,6030000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M51.00S,2023-10-28T01:06:10.3Z,4,REGULAR,substitution,in,[],203484,,,1610612743,89,93,2023-10-28T01:06:38Z,6040000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M51.00S,2023-10-28T01:06:10.3Z,4,REGULAR,substitution,in,[],203999,,,1610612743,89,93,2023-10-28T01:06:38Z,6050000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT07M51.00S,2023-10-28T01:06:10.3Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,89,93,2023-10-28T01:12:22Z,6055000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M37.00S,2023-10-28T01:07:07.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,14.799605781865965,45.588235294117645,1610612743,89,95,2023-10-28T01:07:13Z,6070000,False,22.0,87.0,1,left,N. Jokic 8' floating Jump Shot (14 PTS) (R. Jackson 6 AST),"[203999, 202704]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,8.94,Made,,,,,,,,14.0,R. Jackson,202704.0,6.0,,,,,,,
613,PT07M20.00S,2023-10-28T01:07:22.9Z,4,REGULAR,3pt,Jump Shot,[],1631222,70.12155059132719,20.588235294117645,1610612763,89,95,2023-10-28T01:07:28Z,6090000,False,-147.0,228.0,1,right,MISS J. LaRavia 27' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,27.17,Missed,,,,,,,,,,,,,,,,,,
614,PT07M16.00S,2023-10-28T01:07:26.9Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,89,95,2023-10-28T01:07:28Z,6100000,False,,,0,,J. LaRavia REBOUND (Off:3 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,613.0,5.0,2.0,3.0,,,,,,,,,,,,,,
615,PT07M10.00S,2023-10-28T01:07:33.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201565,79.71419185282524,37.99019607843137,1610612763,89,95,2023-10-28T01:07:38Z,6110000,False,-60.0,138.0,1,right,MISS D. Rose 15' driving floating Shot,[201565],1610612763.0,MEM,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),8-16 Center,15.07,Missed,,,,,,,,,,,,,,,,,,
616,PT07M08.00S,2023-10-28T01:07:35.2Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,89,95,2023-10-28T01:07:38Z,6120000,False,,,0,,C. Braun REBOUND (Off:1 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,615.0,4.0,3.0,1.0,,,,,,,,,,,,,,
617,PT06M56.00S,2023-10-28T01:07:47.4Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,89,95,2023-10-28T01:07:52Z,6130000,False,,,0,,N. Jokic bad pass TURNOVER (7 TO),"[203999, 1630214]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,7.0,Tillman,1630214.0
618,PT06M56.00S,2023-10-28T01:07:47.4Z,4,REGULAR,steal,,[],1630214,,,1610612763,89,95,2023-10-28T01:07:49Z,6140000,False,,,0,,X. Tillman STEAL (3 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
619,PT06M54.00S,2023-10-28T01:07:52.6Z,4,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612763,89,95,2023-10-28T01:08:03Z,6150000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Williams 2 FT),"[1631128, 1630533]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1629178.0,,,,,1.0,0.0,Williams,1630533.0,,,
621,PT06M54.00S,2023-10-28T01:08:27.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630533,,,1610612763,90,95,2023-10-28T01:08:27Z,6170000,False,,,0,,Z. Williams Free Throw 1 of 2 (10 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
622,PT06M54.00S,2023-10-28T01:08:28.2Z,4,REGULAR,substitution,out,[],201565,,,1610612763,90,95,2023-10-28T01:08:48Z,6180000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M54.00S,2023-10-28T01:08:28.2Z,4,REGULAR,substitution,out,[],1631128,,,1610612763,90,95,2023-10-28T01:08:48Z,6190000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M54.00S,2023-10-28T01:08:28.2Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,90,95,2023-10-28T01:08:48Z,6210000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M54.00S,2023-10-28T01:08:28.2Z,4,REGULAR,substitution,in,[],1629008,,,1610612763,90,95,2023-10-28T01:08:48Z,6220000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M54.00S,2023-10-28T01:08:28.2Z,4,REGULAR,substitution,in,[],203932,,,1610612763,90,95,2023-10-28T01:08:48Z,6230000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M54.00S,2023-10-28T01:08:28.2Z,4,REGULAR,substitution,out,[],1631222,,,1610612763,90,95,2023-10-28T01:09:03Z,6240000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M54.00S,2023-10-28T01:08:28.2Z,4,REGULAR,substitution,in,[],203935,,,1610612763,90,95,2023-10-28T01:09:03Z,6250000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M54.00S,2023-10-28T01:08:28.2Z,4,REGULAR,substitution,out,[],1631212,,,1610612763,90,95,2023-10-28T01:12:29Z,6255000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M54.00S,2023-10-28T01:09:11.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630533,,,1610612763,91,95,2023-10-28T01:09:11Z,6260000,False,,,0,,Z. Williams Free Throw 2 of 2 (11 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
631,PT06M33.00S,2023-10-28T01:09:34.3Z,4,REGULAR,3pt,Jump Shot,[],1629008,28.33442838370565,21.323529411764707,1610612743,91,95,2023-10-28T01:09:39Z,6270000,False,143.0,214.0,1,left,MISS M. Porter Jr. 25' pullup 3PT,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
632,PT06M29.00S,2023-10-28T01:09:38.3Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,91,95,2023-10-28T01:09:39Z,6280000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,631.0,3.0,2.0,1.0,,,,,,,,,,,,,,
633,PT06M17.00S,2023-10-28T01:09:53.7Z,4,REGULAR,foul,offensive,[],203935,,,1610612763,91,95,2023-10-28T01:10:04Z,6290000,False,,,0,,M. Smart offensive FOUL (3 PF),"[203935, 203484]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,1629178.0,,,,,3.0,0.0,Caldwell-Pope,203484.0,,,
635,PT06M17.00S,2023-10-28T01:09:53.7Z,4,REGULAR,turnover,offensive foul,[],203935,,,1610612763,91,95,2023-10-28T01:09:53Z,6310000,False,,,0,,M. Smart offensive foul TURNOVER (2 TO),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,1629178.0,,,,,,,,,2.0,,
636,PT06M17.00S,2023-10-28T01:10:04.3Z,4,REGULAR,substitution,out,[],202704,,,1610612743,91,95,2023-10-28T01:10:06Z,6320000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M17.00S,2023-10-28T01:10:04.3Z,4,REGULAR,substitution,in,[],1627750,,,1610612743,91,95,2023-10-28T01:10:06Z,6330000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT06M17.00S,2023-10-28T01:10:04.3Z,4,REGULAR,substitution,out,[],1630533,,,1610612743,91,95,2023-10-28T01:10:16Z,6340000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M17.00S,2023-10-28T01:10:04.3Z,4,REGULAR,substitution,in,[],201565,,,1610612743,91,95,2023-10-28T01:10:16Z,6350000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT06M08.00S,2023-10-28T01:10:31.6Z,4,REGULAR,turnover,lost ball,[],203999,,,1610612743,91,95,2023-10-28T01:10:36Z,6360000,False,,,0,,N. Jokic lost ball TURNOVER (8 TO),"[203999, 201565]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,8.0,Rose,201565.0
641,PT06M08.00S,2023-10-28T01:10:31.6Z,4,REGULAR,steal,,[],201565,,,1610612763,91,95,2023-10-28T01:10:34Z,6370000,False,,,0,,D. Rose STEAL (1 STL),[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
642,PT06M05.00S,2023-10-28T01:10:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201565,92.59198423127464,48.77450980392157,1610612763,93,95,2023-10-28T01:10:42Z,6380000,False,-6.0,17.0,1,right,D. Rose running finger roll Layup (14 PTS),[201565],1610612763.0,MEM,running finger roll,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,14.0,,,,,,,,,,
643,PT06M05.00S,2023-10-28T01:10:41.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,93,95,2023-10-28T01:10:41Z,6390000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M46.00S,2023-10-28T01:13:53.0Z,4,REGULAR,2pt,Jump Shot,[],203999,7.046649145860711,72.05882352941177,1610612743,93,97,2023-10-28T01:13:58Z,6400000,False,-110.0,14.0,1,left,N. Jokic 11' step back Jump Shot (16 PTS),[203999],1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,11.11,Made,,,,,,,,16.0,,,,,,,,,,
647,PT05M30.00S,2023-10-28T01:14:08.6Z,4,REGULAR,3pt,Jump Shot,[],1630217,92.59198423127464,4.411764705882353,1610612763,96,97,2023-10-28T01:14:13Z,6410000,False,-228.0,17.0,1,right,D. Bane 3PT  (13 PTS) (D. Rose 3 AST),"[1630217, 201565]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,22.85,Made,,,,,,,,13.0,D. Rose,201565.0,3.0,,,,,,,
649,PT05M04.00S,2023-10-28T01:14:35.4Z,4,REGULAR,3pt,Jump Shot,[],203999,27.808804204993432,76.22549019607843,1610612743,96,97,2023-10-28T01:14:40Z,6430000,False,-131.0,209.0,1,left,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
650,PT05M01.00S,2023-10-28T01:14:38.4Z,4,REGULAR,rebound,defensive,[],201565,,,1610612763,96,97,2023-10-28T01:14:40Z,6440000,False,,,0,,D. Rose REBOUND (Off:2 Def:1),[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,,,649.0,3.0,1.0,2.0,,,,,,,,,,,,,,
651,PT04M51.00S,2023-10-28T01:14:48.4Z,4,REGULAR,turnover,bad pass,[],201565,,,1610612763,96,97,2023-10-28T01:14:52Z,6450000,False,,,0,,D. Rose bad pass TURNOVER (3 TO),"[201565, 203484]",1610612763.0,MEM,,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Caldwell-Pope,203484.0
652,PT04M51.00S,2023-10-28T01:14:48.4Z,4,REGULAR,steal,,[],203484,,,1610612743,96,97,2023-10-28T01:14:50Z,6460000,False,,,0,,K. Caldwell-Pope STEAL (3 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
653,PT04M46.00S,2023-10-28T01:14:53.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203932,7.178055190538765,94.6078431372549,1610612743,96,97,2023-10-28T01:14:59Z,6470000,False,-223.0,15.0,1,left,MISS A. Gordon running 3PT,[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,22.35,Missed,,,,,,,,,,,,,,,,,,
654,PT04M42.00S,2023-10-28T01:14:57.7Z,4,REGULAR,rebound,defensive,[],201565,,,1610612763,96,97,2023-10-28T01:14:59Z,6480000,False,,,0,,D. Rose REBOUND (Off:2 Def:2),[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,Left Corner 3,24+ Left,,,653.0,4.0,2.0,2.0,,,,,,,,,,,,,,
655,PT04M28.00S,2023-10-28T01:15:11.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,80.50262812089356,40.931372549019606,1610612763,98,97,2023-10-28T01:15:16Z,6490000,False,-45.0,131.0,1,right,D. Rose 13' step back Jump Shot (16 PTS),[201565],1610612763.0,MEM,step back,,,Rose,D. Rose,,,,,In The Paint (Non-RA),8-16 Center,13.84,Made,,,,,,,,16.0,,,,,,,,,,
656,PT04M09.00S,2023-10-28T01:15:30.4Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,98,97,2023-10-28T01:15:34Z,6500000,False,,,0,,N. Jokic bad pass TURNOVER (9 TO),"[203999, 203935]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,9.0,Smart,203935.0
657,PT04M09.00S,2023-10-28T01:15:30.4Z,4,REGULAR,steal,,[],203935,,,1610612763,98,97,2023-10-28T01:15:32Z,6510000,False,,,0,,M. Smart STEAL (5 STL),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
658,PT03M57.00S,2023-10-28T01:15:42.8Z,4,REGULAR,turnover,bad pass,[],1630214,,,1610612763,98,97,2023-10-28T01:15:45Z,6520000,False,,,0,,X. Tillman bad pass TURNOVER (5 TO),"[1630214, 203484]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,5.0,Caldwell-Pope,203484.0
659,PT03M57.00S,2023-10-28T01:15:42.8Z,4,REGULAR,steal,,[],203484,,,1610612743,98,97,2023-10-28T01:15:44Z,6530000,False,,,0,,K. Caldwell-Pope STEAL (4 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
664,PT03M53.00S,2023-10-28T01:15:56.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203932,6.783837056504599,49.26470588235294,1610612743,98,97,2023-10-28T01:18:27Z,6545000,False,4.0,11.0,1,left,MISS A. Gordon running Layup - blocked,"[203932, 1629723]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.19,Missed,,,,,Konchar,1629723.0,,,,,,,,,,,,
665,PT03M53.00S,2023-10-28T01:15:56.5Z,4,REGULAR,block,,[],1629723,,,1610612743,98,97,2023-10-28T01:18:23Z,6552500,False,,,0,,J. Konchar BLOCK (2 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
666,PT03M53.00S,2023-10-28T01:15:56.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,98,97,2023-10-28T01:18:23Z,6556250,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,664.0,,,,,,,,,,,,,,,,,
662,PT03M53.00S,2023-10-28T01:16:10.3Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612743,98,97,2023-10-28T01:18:07Z,6560000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M44.00S,2023-10-28T01:18:28.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203999,31.61957950065703,53.92156862745098,1610612743,98,100,2023-10-28T01:18:35Z,6580000,False,-20.0,245.0,1,left,N. Jokic 24' 3PT  (19 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,24.55,Made,,,,,,,,19.0,J. Murray,1627750.0,4.0,,,,,,,
669,PT03M18.00S,2023-10-28T01:18:54.2Z,4,REGULAR,3pt,Jump Shot,[],203935,94.30026281208936,3.6764705882352944,1610612763,98,100,2023-10-28T01:18:59Z,6600000,False,-232.0,1.0,1,right,MISS M. Smart 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
670,PT03M15.00S,2023-10-28T01:18:57.2Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,98,100,2023-10-28T01:18:59Z,6610000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:12),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,669.0,13.0,12.0,1.0,,,,,,,,,,,,,,
671,PT03M04.00S,2023-10-28T01:19:08.5Z,4,REGULAR,3pt,Jump Shot,[],1627750,31.225361366622867,40.68627450980392,1610612743,98,103,2023-10-28T01:19:12Z,6620000,False,47.0,241.0,1,left,J. Murray 24' 3PT  (22 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,24.55,Made,,,,,,,,22.0,,,,,,,,,,
672,PT03M03.00S,2023-10-28T01:19:14.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,98,103,2023-10-28T01:19:14Z,6630000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT03M03.00S,2023-10-28T01:19:57.5Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,98,103,2023-10-28T01:20:38Z,6640000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT03M03.00S,2023-10-28T01:19:57.5Z,4,REGULAR,substitution,out,[],201565,,,1610612763,98,103,2023-10-28T01:20:38Z,6650000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M03.00S,2023-10-28T01:19:57.5Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,98,103,2023-10-28T01:20:38Z,6660000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT03M03.00S,2023-10-28T01:19:57.5Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,98,103,2023-10-28T01:20:38Z,6670000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M50.00S,2023-10-28T01:21:02.6Z,4,REGULAR,2pt,Jump Shot,[],1630217,92.46057818659659,78.67647058823529,1610612763,100,103,2023-10-28T01:21:08Z,6680000,False,143.0,18.0,1,right,D. Bane 14' step back Jump Shot (15 PTS),[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,14.46,Made,,,,,,,,15.0,,,,,,,,,,
678,PT02M29.00S,2023-10-28T01:21:23.2Z,4,REGULAR,2pt,Jump Shot,[],1627750,17.427726675427067,22.058823529411764,1610612743,100,103,2023-10-28T01:21:32Z,6690000,False,140.0,111.0,1,left,MISS J. Murray 17' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,17.86,Missed,,,,,,,,,,,,,,,,,,
679,PT02M24.00S,2023-10-28T01:21:28.2Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,100,103,2023-10-28T01:21:32Z,6700000,False,,,0,,N. Jokic REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,678.0,10.0,7.0,3.0,,,,,,,,,,,,,,
680,PT02M24.00S,2023-10-28T01:21:28.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,100,105,2023-10-28T01:21:33Z,6710000,False,0.0,0.0,1,left,N. Jokic putback Layup (21 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,21.0,,,,,,,,,,
