actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
496,PT09M02.00S,2024-03-14T01:51:51.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629684,90.88370565045992,45.09803921568628,1610612766,74,85,2024-03-14T01:51:58Z,4890000,False,-25.0,33.0,1,right,G. Williams Layup (5 PTS) (B. Miller 4 AST),"[1629684, 1641706]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,4.13,Made,5.0,,,,,,,,,,,B. Miller,1641706.0,4.0,,,,
498,PT09M02.00S,2024-03-14T01:51:53.5Z,4,REGULAR,foul,personal,['1freethrow'],1631222,,,1610612766,74,85,2024-03-14T01:54:39Z,4910000,False,,,0,,J. LaRavia shooting personal FOUL (1 PF) (Williams 1 FT),"[1631222, 1629684]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,,,,,,,,,,1.0,0.0,Williams,1629684.0
500,PT09M02.00S,2024-03-14T01:52:11.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,74,85,2024-03-14T01:52:21Z,4930000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M02.00S,2024-03-14T01:55:08.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629684,,,1610612766,74,86,2024-03-14T01:55:08Z,4940000,False,,,0,,G. Williams Free Throw 1 of 1 (6 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
502,PT08M41.00S,2024-03-14T01:55:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,7.966491458607096,46.32352941176471,1610612763,74,86,2024-03-14T01:55:37Z,4950000,False,18.0,22.0,1,left,MISS S. Pippen Jr. driving Layup,[1630590],1610612763.0,MEM,driving,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
503,PT08M40.00S,2024-03-14T01:55:34.0Z,4,REGULAR,rebound,offensive,[],1641998,,,1610612763,74,86,2024-03-14T01:55:37Z,4960000,False,,,0,,T. Jemison REBOUND (Off:2 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,,502.0,3.0,1.0,2.0,,,,,,,,,
504,PT08M36.00S,2024-03-14T01:55:39.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630692,7.966491458607096,96.81372549019608,1610612763,74,86,2024-03-14T01:55:43Z,4970000,False,-234.0,22.0,1,left,MISS J. Goodwin 3PT,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
505,PT08M33.00S,2024-03-14T01:55:42.0Z,4,REGULAR,rebound,defensive,[],202722,,,1610612766,74,86,2024-03-14T01:55:43Z,4980000,False,,,0,,D. Bertans REBOUND (Off:0 Def:5),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,,,,,,,,504.0,5.0,5.0,0.0,,,,,,,,,
506,PT08M29.00S,2024-03-14T01:55:47.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630208,91.40932982917214,47.794117647058826,1610612766,74,88,2024-03-14T01:55:54Z,4990000,False,-11.0,28.0,1,right,N. Richards running Layup (5 PTS) (B. Miller 5 AST),"[1630208, 1641706]",1610612766.0,CHA,running,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,3.04,Made,5.0,,,,,,,,,,,B. Miller,1641706.0,5.0,,,,
508,PT08M29.00S,2024-03-14T01:55:51.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630692,,,1610612766,74,88,2024-03-14T01:56:21Z,5010000,False,,,0,,J. Goodwin shooting personal FOUL (4 PF) (Richards 1 FT),"[1630692, 1630208]",1610612763.0,MEM,shooting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,,,,,,,,,,4.0,0.0,Richards,1630208.0
510,PT08M29.00S,2024-03-14T01:56:02.0Z,4,REGULAR,substitution,out,[],1631222,,,1610612766,74,88,2024-03-14T01:56:13Z,5030000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M29.00S,2024-03-14T01:56:02.0Z,4,REGULAR,substitution,in,[],1641713,,,1610612766,74,88,2024-03-14T01:56:13Z,5040000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M29.00S,2024-03-14T01:56:23.3Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630208,,,1610612766,74,88,2024-03-14T01:56:23Z,5050000,False,,,0,,MISS N. Richards Free Throw 1 of 1,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
513,PT08M27.00S,2024-03-14T01:56:25.3Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,74,88,2024-03-14T01:56:26Z,5060000,False,,,0,,J. Konchar REBOUND (Off:1 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,512.0,6.0,5.0,1.0,,,,,,,,,
514,PT08M14.00S,2024-03-14T01:56:38.4Z,4,REGULAR,turnover,bad pass,[],1630590,,,1610612763,74,88,2024-03-14T01:56:41Z,5070000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (3 TO),"[1630590, 1641706]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Left,,,,3.0,Miller,1641706.0,,,,,,,,,,,,,,
515,PT08M14.00S,2024-03-14T01:56:38.4Z,4,REGULAR,steal,,[],1641706,,,1610612766,74,88,2024-03-14T01:56:40Z,5080000,False,,,0,,B. Miller STEAL (4 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
516,PT08M11.00S,2024-03-14T01:56:43.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641706,91.67214191852825,53.431372549019606,1610612766,74,90,2024-03-14T01:56:58Z,5090000,False,17.0,26.0,1,right,B. Miller running Layup (10 PTS),[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,3.1,Made,10.0,,,,,,,,,,,,,,,,,
517,PT08M11.00S,2024-03-14T01:56:46.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629723,,,1610612766,74,90,2024-03-14T01:57:09Z,5100000,False,,,0,,J. Konchar shooting personal FOUL (2 PF) (Miller 1 FT),"[1629723, 1641706]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,,,,,2.0,0.0,Miller,1641706.0
519,PT08M11.00S,2024-03-14T01:56:55.3Z,4,REGULAR,substitution,out,[],1630692,,,1610612766,74,90,2024-03-14T01:57:15Z,5120000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M11.00S,2024-03-14T01:56:55.3Z,4,REGULAR,substitution,out,[],1629684,,,1610612766,74,90,2024-03-14T01:57:15Z,5130000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M11.00S,2024-03-14T01:56:55.3Z,4,REGULAR,substitution,in,[],1628379,,,1610612766,74,90,2024-03-14T01:57:15Z,5140000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M11.00S,2024-03-14T01:56:55.3Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,74,90,2024-03-14T01:57:15Z,5150000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M11.00S,2024-03-14T01:57:15.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641706,,,1610612766,74,90,2024-03-14T01:57:16Z,5160000,False,,,0,,MISS B. Miller Free Throw 1 of 1,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
524,PT08M09.00S,2024-03-14T01:57:17.1Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,74,90,2024-03-14T01:57:16Z,5170000,False,,,0,,J. Konchar REBOUND (Off:1 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,523.0,7.0,6.0,1.0,,,,,,,,,
525,PT07M57.00S,2024-03-14T01:57:28.2Z,4,REGULAR,3pt,Jump Shot,[],1641713,33.196452036793694,38.72549019607843,1610612763,74,90,2024-03-14T01:57:33Z,5180000,False,56.0,260.0,1,left,MISS G. Jackson 26' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,26.56,Missed,,,,,,,,,,,,,,,,,,
526,PT07M52.00S,2024-03-14T01:57:33.2Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,74,90,2024-03-14T01:57:33Z,5190000,False,,,0,,B. Miller REBOUND (Off:1 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,525.0,3.0,2.0,1.0,,,,,,,,,
527,PT07M41.00S,2024-03-14T01:57:44.1Z,4,REGULAR,turnover,lost ball,[],1630544,,,1610612766,74,90,2024-03-14T01:57:48Z,5200000,False,,,0,,T. Mann lost ball TURNOVER (3 TO),"[1630544, 1630590]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,3.0,Pippen Jr.,1630590.0,,,,,,,,,,,,,,
528,PT07M41.00S,2024-03-14T01:57:44.1Z,4,REGULAR,steal,,[],1630590,,,1610612763,74,90,2024-03-14T01:57:45Z,5210000,False,,,0,,S. Pippen Jr. STEAL (2 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
529,PT07M38.00S,2024-03-14T01:57:47.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,6.389618922470433,49.50980392156863,1610612763,76,90,2024-03-14T01:57:52Z,5220000,False,2.0,8.0,1,left,S. Pippen Jr. running DUNK (9 PTS),[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,0.8,Made,9.0,,,,,,,,,,,,,,,,,
530,PT07M22.00S,2024-03-14T01:58:02.6Z,4,REGULAR,turnover,lost ball,[],1628970,,,1610612766,76,90,2024-03-14T02:10:48Z,5230000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 1629723]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Konchar,1629723.0,,,,,,,,,,,,,,
531,PT07M22.00S,2024-03-14T01:58:02.6Z,4,REGULAR,steal,,[],1629723,,,1610612763,76,90,2024-03-14T01:58:04Z,5240000,False,,,0,,J. Konchar STEAL (3 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT07M20.00S,2024-03-14T01:58:08.7Z,4,REGULAR,foul,personal,['1freethrow'],1630544,,,1610612763,76,90,2024-03-14T01:58:56Z,5250000,False,,,0,,T. Mann transition take personal FOUL (1 PF) (Pippen Jr. 1 FT),"[1630544, 1630590]",1610612766.0,CHA,transition take,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,2005.0,,,,,,,,,,1.0,0.0,Pippen Jr.,1630590.0
534,PT07M20.00S,2024-03-14T01:58:30.1Z,4,REGULAR,substitution,out,[],1630544,,,1610612763,76,90,2024-03-14T01:58:54Z,5270000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M20.00S,2024-03-14T01:58:30.1Z,4,REGULAR,substitution,out,[],1641706,,,1610612763,76,90,2024-03-14T01:58:54Z,5280000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M20.00S,2024-03-14T01:58:30.1Z,4,REGULAR,substitution,in,[],203995,,,1610612763,76,90,2024-03-14T01:58:54Z,5290000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M20.00S,2024-03-14T01:58:30.1Z,4,REGULAR,substitution,in,[],1630197,,,1610612763,76,90,2024-03-14T01:58:54Z,5300000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M20.00S,2024-03-14T01:58:57.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628379,,,1610612763,77,90,2024-03-14T01:58:57Z,5310000,False,,,0,,L. Kennard transition take Free Throw 1 of 1 (14 PTS),[1628379],1610612763.0,MEM,transition take,,,Kennard,L. Kennard,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
540,PT07M01.00S,2024-03-14T01:59:28.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,7.5722733245729295,2.941176470588235,1610612763,80,90,2024-03-14T01:59:32Z,5330000,False,235.0,19.0,1,left,J. Konchar 3PT  (13 PTS) (S. Pippen Jr. 9 AST),"[1629723, 1630590]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,23.6,Made,13.0,,,,,,,,,,,S. Pippen Jr.,1630590.0,9.0,,,,
542,PT06M33.00S,2024-03-14T01:59:56.5Z,4,REGULAR,3pt,Jump Shot,[],202722,89.30683311432325,2.941176470588235,1610612766,80,90,2024-03-14T02:00:00Z,5350000,False,-235.0,48.0,1,right,MISS D. Bertans 24' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,24.01,Missed,,,,,,,,,,,,,,,,,,
543,PT06M31.00S,2024-03-14T01:59:58.5Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,80,90,2024-03-14T02:00:00Z,5360000,False,,,0,,J. Konchar REBOUND (Off:1 Def:7),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,,,,,,,,542.0,8.0,7.0,1.0,,,,,,,,,
544,PT06M25.00S,2024-03-14T02:00:04.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641713,8.492115637319317,3.6764705882352944,1610612763,83,90,2024-03-14T02:00:10Z,5370000,False,232.0,27.0,1,left,G. Jackson 3PT running (20 PTS) (L. Kennard 3 AST),"[1641713, 1628379]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,23.32,Made,20.0,,,,,,,,,,,L. Kennard,1628379.0,3.0,,,,
546,PT06M24.00S,2024-03-14T02:00:10.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,83,90,2024-03-14T02:00:10Z,5390000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M24.00S,2024-03-14T02:01:40.2Z,4,REGULAR,substitution,out,[],1629723,,,1610612766,83,90,2024-03-14T02:02:40Z,5400000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M24.00S,2024-03-14T02:01:40.2Z,4,REGULAR,substitution,in,[],1631222,,,1610612766,83,90,2024-03-14T02:02:40Z,5410000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M10.00S,2024-03-14T02:03:14.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630590,,,1610612766,83,90,2024-03-14T02:03:37Z,5420000,False,,,0,,S. Pippen Jr. shooting personal FOUL (2 PF) (Micic 2 FT),"[1630590, 203995]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,,,2.0,0.0,Micic,203995.0
551,PT06M10.00S,2024-03-14T02:03:45.8Z,4,REGULAR,freethrow,1 of 2,[],203995,,,1610612766,83,91,2024-03-14T02:03:45Z,5440000,False,,,0,,V. Micic Free Throw 1 of 2 (21 PTS),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
552,PT06M10.00S,2024-03-14T02:04:14.2Z,4,REGULAR,freethrow,2 of 2,[],203995,,,1610612766,83,92,2024-03-14T02:04:14Z,5450000,False,,,0,,V. Micic Free Throw 2 of 2 (22 PTS),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
553,PT05M50.00S,2024-03-14T02:04:35.2Z,4,REGULAR,3pt,Jump Shot,[],1641713,13.61695137976347,95.58823529411765,1610612763,86,92,2024-03-14T02:04:39Z,5460000,False,-228.0,75.0,1,left,G. Jackson 24' 3PT  (23 PTS) (S. Pippen Jr. 10 AST),"[1641713, 1630590]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,24.01,Made,23.0,,,,,,,,,,,S. Pippen Jr.,1630590.0,10.0,,,,
555,PT05M36.00S,2024-03-14T02:04:49.0Z,4,REGULAR,3pt,Jump Shot,[],203995,65.91655716162943,49.01960784313725,1610612766,86,95,2024-03-14T02:04:53Z,5480000,False,-5.0,268.0,1,right,V. Micic 26' 3PT pullup (25 PTS),[203995],1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,Above the Break 3,24+ Center,26.79,Made,25.0,,,,,,,,,,,,,,,,,
556,PT05M22.00S,2024-03-14T02:05:03.8Z,4,REGULAR,3pt,Jump Shot,[],1641713,11.383048620236531,95.83333333333334,1610612763,86,95,2024-03-14T02:05:09Z,5490000,False,-229.0,55.0,1,left,MISS G. Jackson 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
557,PT05M19.00S,2024-03-14T02:05:06.8Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,86,95,2024-03-14T02:05:09Z,5500000,False,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,556.0,6.0,5.0,1.0,,,,,,,,,
558,PT05M13.00S,2024-03-14T02:05:16.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630208,92.9862023653088,53.67647058823529,1610612766,86,97,2024-03-14T02:05:23Z,5510000,False,18.0,13.0,1,right,N. Richards running reverse Layup (7 PTS) (M. Bridges 5 AST),"[1630208, 1628970]",1610612766.0,CHA,running reverse,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.28,Made,7.0,,,,,,,,,,,M. Bridges,1628970.0,5.0,,,,
560,PT05M13.00S,2024-03-14T02:05:18.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641998,,,1610612766,86,97,2024-03-14T02:05:47Z,5530000,False,,,0,,T. Jemison shooting personal FOUL (2 PF) (Richards 1 FT),"[1641998, 1630208]",1610612763.0,MEM,shooting,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,,,,,,,,,,2.0,0.0,Richards,1630208.0
562,PT05M13.00S,2024-03-14T02:05:31.7Z,4,REGULAR,substitution,out,[],1630590,,,1610612766,86,97,2024-03-14T02:05:39Z,5550000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M13.00S,2024-03-14T02:05:31.7Z,4,REGULAR,substitution,in,[],1629723,,,1610612766,86,97,2024-03-14T02:05:39Z,5560000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M13.00S,2024-03-14T02:06:02.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630208,,,1610612766,86,98,2024-03-14T02:06:02Z,5570000,False,,,0,,N. Richards Free Throw 1 of 1 (8 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
565,PT04M57.00S,2024-03-14T02:06:22.1Z,4,REGULAR,turnover,out-of-bounds,[],1629723,,,1610612763,86,98,2024-03-14T02:07:34Z,5580000,False,,,0,,J. Konchar bad pass out-of-bounds TURNOVER (3 TO),[1629723],1610612763.0,MEM,bad pass,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Right,,,,3.0,,,2005.0,,,,,,,,,,,,,
566,PT04M57.00S,2024-03-14T02:06:24.7Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,86,98,2024-03-14T02:06:35Z,5590000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M57.00S,2024-03-14T02:06:24.7Z,4,REGULAR,substitution,in,[],1629684,,,1610612766,86,98,2024-03-14T02:06:35Z,5600000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M41.00S,2024-03-14T02:06:49.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202722,91.14651773981603,49.50980392156863,1610612766,86,98,2024-03-14T02:06:54Z,5610000,False,-2.0,31.0,1,right,MISS D. Bertans cutting finger roll Layup - blocked,"[202722, 1641998]",1610612766.0,CHA,cutting finger roll,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,Jemison,1641998.0,,,,,,,
569,PT04M41.00S,2024-03-14T02:06:49.7Z,4,REGULAR,block,,[],1641998,,,1610612766,86,98,2024-03-14T02:06:51Z,5620000,False,,,0,,T. Jemison BLOCK (2 BLK),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
570,PT04M38.00S,2024-03-14T02:06:52.7Z,4,REGULAR,rebound,defensive,[],1631222,,,1610612763,86,98,2024-03-14T02:06:54Z,5630000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,568.0,4.0,2.0,2.0,,,,,,,,,
571,PT04M23.00S,2024-03-14T02:07:11.9Z,4,REGULAR,turnover,traveling,[],1641713,,,1610612763,86,98,2024-03-14T02:07:16Z,5640000,False,,,0,,G. Jackson traveling TURNOVER (3 TO),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,3.0,,,201638.0,,,,,,,,,,,,,
572,PT04M09.00S,2024-03-14T02:07:40.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629684,91.14651773981603,45.83333333333333,1610612766,86,100,2024-03-14T02:08:06Z,5650000,False,-21.0,31.0,1,right,G. Williams cutting finger roll Layup (8 PTS) (V. Micic 7 AST),"[1629684, 203995]",1610612766.0,CHA,cutting finger roll,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,3.71,Made,8.0,,,,,,,,,,,V. Micic,203995.0,7.0,,,,
574,PT04M09.00S,2024-03-14T02:07:49.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,86,100,2024-03-14T02:07:55Z,5670000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M55.00S,2024-03-14T02:09:34.4Z,4,REGULAR,3pt,Jump Shot,[],1629723,23.47240473061761,87.00980392156863,1610612763,86,100,2024-03-14T02:09:40Z,5680000,False,-185.0,168.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
576,PT03M49.00S,2024-03-14T02:09:40.4Z,4,REGULAR,rebound,offensive,[],1641998,,,1610612763,86,100,2024-03-14T02:09:40Z,5690000,False,,,0,,T. Jemison REBOUND (Off:3 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Left Center,,,,,,,,575.0,4.0,1.0,3.0,,,,,,,,,
577,PT03M49.00S,2024-03-14T02:09:39.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641998,5.590000152587891,50.0,1610612763,88,100,2024-03-14T02:09:39Z,5700000,False,0.0,0.0,1,left,T. Jemison putback Layup (10 PTS),[1641998],1610612763.0,MEM,putback,,,Jemison,T. Jemison,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
578,PT03M33.00S,2024-03-14T02:09:58.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641713,,,1610612766,88,100,2024-03-14T02:10:24Z,5710000,False,,,0,,G. Jackson shooting personal FOUL (3 PF) (Williams 2 FT),"[1641713, 1629684]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,,,,,,,,,,3.0,0.0,Williams,1629684.0
580,PT03M33.00S,2024-03-14T02:10:28.7Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,88,101,2024-03-14T02:10:28Z,5730000,False,,,0,,G. Williams Free Throw 1 of 2 (9 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
581,PT03M33.00S,2024-03-14T02:10:30.9Z,4,REGULAR,substitution,out,[],202722,,,1610612766,88,101,2024-03-14T02:10:40Z,5740000,False,,,0,,SUB out: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
