actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
336,PT11M45.00S,2024-04-07T01:32:17.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,80.1084099868594,49.50980392156863,1610612763,42,62,2024-04-07T01:32:25Z,3240000,False,-2.0,134.0,1,right,MISS G. Jackson 13' pullup Shot,[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,,In The Paint (Non-RA),8-16 Center,13.45,Missed,,,,,,,,,,,,,,,,,
337,PT11M44.00S,2024-04-07T01:32:18.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,42,62,2024-04-07T01:32:25Z,3250000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,336.0,,,,,,,,,,,,,,,,
339,PT11M26.00S,2024-04-07T01:32:45.2Z,3,REGULAR,turnover,traveling,[],203954,,,1610612755,42,62,2024-04-07T01:32:52Z,3270000,False,,,0,,J. Embiid traveling TURNOVER (8 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,1630886.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,8.0,,,,,,,,
340,PT11M13.00S,2024-04-07T01:33:14.7Z,3,REGULAR,turnover,out-of-bounds,[],1641713,,,1610612763,42,62,2024-04-07T01:39:56Z,3280000,False,,,0,,G. Jackson step out-of-bounds TURNOVER (2 TO),[1641713],1610612763.0,MEM,step,,,Jackson,G. Jackson,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2.0,,,,,,,,
341,PT10M54.00S,2024-04-07T01:33:45.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,9.543363994743759,42.8921568627451,1610612755,42,62,2024-04-07T01:33:54Z,3290000,False,36.0,37.0,1,left,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,
342,PT10M50.00S,2024-04-07T01:33:49.9Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,42,62,2024-04-07T01:33:54Z,3300000,False,,,0,,J. Embiid REBOUND (Off:2 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,In The Paint (Non-RA),0-8 Center,,,341.0,11.0,9.0,2.0,,,,,,,,,,,,,
343,PT10M50.00S,2024-04-07T01:33:49.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,5.590000152587891,50.0,1610612755,42,62,2024-04-07T01:33:49Z,3310000,False,0.0,0.0,1,left,MISS J. Embiid tip Layup,[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,
344,PT10M48.00S,2024-04-07T01:33:51.1Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,42,62,2024-04-07T01:33:51Z,3320000,False,,,0,,J. Embiid REBOUND (Off:3 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Mid-Range,8-16 Left,,,343.0,12.0,9.0,3.0,,,,,,,,,,,,,
345,PT10M48.00S,2024-04-07T01:33:51.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,5.590000152587891,50.0,1610612755,42,64,2024-04-07T01:33:51Z,3330000,False,0.0,0.0,1,left,J. Embiid putback Layup (24 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,24.0,,,,,,,,,,,,
346,PT10M30.00S,2024-04-07T01:34:09.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641970,94.1688567674113,49.50980392156863,1610612763,42,64,2024-04-07T01:34:14Z,3340000,False,-2.0,2.0,1,right,MISS M. Pereira driving DUNK - blocked,"[1641970, 203954]",1610612763.0,MEM,driving,,,Pereira,M. Pereira,,,,,,Restricted Area,0-8 Center,0.34,Missed,,,,,,,,,,,,,,,,Embiid,203954.0
396,PT10M30.00S,2024-04-07T01:34:09.4Z,3,REGULAR,block,,[],203954,,,1610612763,42,64,2024-04-07T01:44:21Z,3345000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
347,PT10M26.00S,2024-04-07T01:34:13.4Z,3,REGULAR,rebound,offensive,[],1630590,,,1610612763,42,64,2024-04-07T01:34:14Z,3350000,False,,,0,,S. Pippen Jr. REBOUND (Off:2 Def:0),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,Restricted Area,0-8 Center,,,346.0,2.0,0.0,2.0,,,,,,,,,,,,,
348,PT10M26.00S,2024-04-07T01:34:19.4Z,3,REGULAR,foul,personal,[],200768,,,1610612763,42,64,2024-04-07T01:34:26Z,3360000,False,,,0,,K. Lowry personal FOUL (3 PF),"[200768, 1630590]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,1627541.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,0.0,Pippen Jr.,1630590.0,,
350,PT10M19.00S,2024-04-07T01:34:46.5Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612763,42,64,2024-04-07T01:34:54Z,3380000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Pippen Jr. 2 FT),"[1630178, 1630590]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,1630886.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Pippen Jr.,1630590.0,,
352,PT10M19.00S,2024-04-07T01:35:13.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630590,,,1610612763,43,64,2024-04-07T01:35:13Z,3400000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (5 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
353,PT10M19.00S,2024-04-07T01:35:31.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630590,,,1610612763,44,64,2024-04-07T01:35:31Z,3410000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (6 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
354,PT10M04.00S,2024-04-07T01:35:50.7Z,3,REGULAR,foul,personal,['2freethrow'],1630692,,,1610612755,44,64,2024-04-07T01:36:00Z,3420000,False,,,0,,J. Goodwin shooting personal FOUL (2 PF) (Embiid 2 FT),"[1630692, 203954]",1610612763.0,MEM,shooting,,,Goodwin,J. Goodwin,,,,,1630886.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Embiid,203954.0,,
356,PT10M04.00S,2024-04-07T01:36:41.0Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,44,64,2024-04-07T01:37:02Z,3440000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
357,PT10M04.00S,2024-04-07T01:36:41.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,44,64,2024-04-07T01:37:02Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,
358,PT10M04.00S,2024-04-07T01:36:41.0Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,44,64,2024-04-07T01:37:02Z,3460000,False,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
359,PT10M01.00S,2024-04-07T01:36:44.0Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,44,64,2024-04-07T01:37:02Z,3470000,False,,,0,,G. Jackson REBOUND (Off:1 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,358.0,3.0,2.0,1.0,,,,,,,,,,,,,
360,PT09M43.00S,2024-04-07T01:37:20.9Z,3,REGULAR,turnover,traveling,[],1641713,,,1610612763,44,64,2024-04-07T01:37:26Z,3480000,False,,,0,,G. Jackson traveling TURNOVER (3 TO),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,,,,,,,,
361,PT09M32.00S,2024-04-07T01:37:39.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,30.436925098554536,29.901960784313726,1610612755,44,64,2024-04-07T01:37:43Z,3490000,False,100.0,234.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,
362,PT09M30.00S,2024-04-07T01:37:41.6Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,44,64,2024-04-07T01:37:43Z,3500000,False,,,0,,G. Jackson REBOUND (Off:1 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,Above the Break 3,24+ Right Center,,,361.0,4.0,3.0,1.0,,,,,,,,,,,,,
363,PT09M23.00S,2024-04-07T01:37:48.4Z,3,REGULAR,3pt,Jump Shot,[],1641713,64.33968462549278,52.20588235294118,1610612763,47,64,2024-04-07T01:37:54Z,3510000,False,11.0,283.0,1,right,G. Jackson 28' 3PT  (13 PTS) (S. Pippen Jr. 1 AST),"[1641713, 1630590]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,Above the Break 3,24+ Center,28.29,Made,,,,,13.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,
365,PT09M04.00S,2024-04-07T01:38:07.3Z,3,REGULAR,3pt,Jump Shot,[],201587,5.338370565045992,3.6764705882352944,1610612755,47,64,2024-04-07T01:38:12Z,3530000,False,232.0,-2.0,1,left,MISS N. Batum 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,
366,PT09M00.00S,2024-04-07T01:38:11.3Z,3,REGULAR,rebound,defensive,[],1641998,,,1610612763,47,64,2024-04-07T01:38:12Z,3540000,False,,,0,,T. Jemison REBOUND (Off:1 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,Right Corner 3,24+ Right,,,365.0,2.0,1.0,1.0,,,,,,,,,,,,,
367,PT08M54.00S,2024-04-07T01:38:17.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630590,69.72733245729303,70.34313725490196,1610612763,50,64,2024-04-07T01:38:28Z,3550000,False,102.0,232.0,1,right,S. Pippen Jr. 25' 3PT step back (9 PTS) (J. Goodwin 3 AST),"[1630590, 1630692]",1610612763.0,MEM,step back,,,Pippen Jr.,S. Pippen Jr.,,,,,,Above the Break 3,24+ Right Center,25.34,Made,,,,,9.0,J. Goodwin,1630692.0,3.0,,,,,,,,,
368,PT08M37.00S,2024-04-07T01:38:37.8Z,3,REGULAR,foul,personal,['3freethrow'],1641998,,,1610612755,50,64,2024-04-07T01:38:45Z,3560000,False,,,0,,T. Jemison shooting personal FOUL (2 PF) (Embiid 3 FT),"[1641998, 203954]",1610612763.0,MEM,shooting,,,Jemison,T. Jemison,,,,,1627541.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,0.0,Embiid,203954.0,,
370,PT08M37.00S,2024-04-07T01:39:09.0Z,3,REGULAR,freethrow,1 of 3,[],203954,,,1610612755,50,64,2024-04-07T01:39:09Z,3580000,False,,,0,,MISS J. Embiid Free Throw 1 of 3,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
371,PT08M37.00S,2024-04-07T01:39:09.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,50,64,2024-04-07T01:39:09Z,3590000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,370.0,,,,,,,,,,,,,,,,
372,PT08M37.00S,2024-04-07T01:39:31.5Z,3,REGULAR,freethrow,2 of 3,[],203954,,,1610612755,50,65,2024-04-07T01:39:31Z,3600000,False,,,0,,J. Embiid Free Throw 2 of 3 (25 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,
373,PT08M37.00S,2024-04-07T01:39:49.4Z,3,REGULAR,freethrow,3 of 3,[],203954,,,1610612755,50,66,2024-04-07T01:39:49Z,3610000,False,,,0,,J. Embiid Free Throw 3 of 3 (26 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,
374,PT08M22.00S,2024-04-07T01:40:06.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641713,93.9060446780552,47.30392156862745,1610612763,52,66,2024-04-07T01:46:11Z,3620000,False,-13.0,5.0,1,right,G. Jackson cutting DUNK (15 PTS) (S. Pippen Jr. 2 AST),"[1641713, 1630590]",1610612763.0,MEM,cutting,,,Jackson,G. Jackson,,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,15.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,,
376,PT08M08.00S,2024-04-07T01:40:22.7Z,3,REGULAR,foul,personal,['2freethrow'],1641970,,,1610612755,52,66,2024-04-07T01:40:31Z,3640000,False,,,0,,M. Pereira shooting personal FOUL (3 PF) (Embiid 2 FT),"[1641970, 203954]",1610612763.0,MEM,shooting,,,Pereira,M. Pereira,,,,,1630886.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Embiid,203954.0,,
378,PT08M08.00S,2024-04-07T01:40:49.7Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,52,67,2024-04-07T01:40:49Z,3660000,False,,,0,,J. Embiid Free Throw 1 of 2 (27 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,
379,PT08M08.00S,2024-04-07T01:41:06.9Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,52,68,2024-04-07T01:41:06Z,3670000,False,,,0,,J. Embiid Free Throw 2 of 2 (28 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,
380,PT08M01.00S,2024-04-07T01:41:18.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,82.21090670170827,49.01960784313725,1610612763,54,68,2024-04-07T01:41:26Z,3680000,False,-5.0,115.0,1,right,S. Pippen Jr. 11' driving floating bank Jump Shot (11 PTS),[1630590],1610612763.0,MEM,driving floating bank,,,Pippen Jr.,S. Pippen Jr.,,,,,,In The Paint (Non-RA),8-16 Center,11.48,Made,,,,,11.0,,,,,,,,,,,,
381,PT07M46.00S,2024-04-07T01:41:33.0Z,3,REGULAR,3pt,Jump Shot,[],1630178,32.013797634691194,53.67647058823529,1610612755,54,68,2024-04-07T01:41:41Z,3690000,False,-18.0,248.0,1,left,MISS T. Maxey 24' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,Above the Break 3,24+ Center,24.91,Missed,,,,,,,,,,,,,,,,,
382,PT07M43.00S,2024-04-07T01:41:36.0Z,3,REGULAR,rebound,defensive,[],1641998,,,1610612763,54,68,2024-04-07T01:41:41Z,3700000,False,,,0,,T. Jemison REBOUND (Off:1 Def:2),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,Above the Break 3,24+ Center,,,381.0,3.0,2.0,1.0,,,,,,,,,,,,,
383,PT07M32.00S,2024-04-07T01:41:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,90.09526938239159,46.81372549019608,1610612763,56,68,2024-04-07T01:41:53Z,3710000,False,-16.0,41.0,1,right,S. Pippen Jr. driving finger roll Layup (13 PTS) (G. Jackson 3 AST),"[1630590, 1641713]",1610612763.0,MEM,driving finger roll,,,Pippen Jr.,S. Pippen Jr.,,,,,,Restricted Area,0-8 Center,4.36,Made,,,,,13.0,G. Jackson,1641713.0,3.0,,,,,,,,,
385,PT07M16.00S,2024-04-07T01:42:02.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.44809461235217,46.377144607843135,1610612755,56,70,2024-04-07T01:42:31Z,3730000,False,18.0,130.0,1,left,J. Embiid 13' pullup Jump Shot (30 PTS) (T. Maxey 5 AST),"[203954, 1630178]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,,In The Paint (Non-RA),8-16 Center,13.16,Made,,,,,30.0,T. Maxey,1630178.0,5.0,,,,,,,,,
387,PT07M08.00S,2024-04-07T01:42:14.7Z,3,REGULAR,substitution,out,[],203954,,,1610612763,56,70,2024-04-07T01:42:21Z,3750000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M08.00S,2024-04-07T01:42:14.7Z,3,REGULAR,substitution,in,[],1630194,,,1610612763,56,70,2024-04-07T01:42:21Z,3760000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M00.00S,2024-04-07T01:42:32.7Z,3,REGULAR,2pt,Jump Shot,[],1630590,78.26872536136662,44.85294117647059,1610612763,56,70,2024-04-07T01:42:38Z,3770000,False,-26.0,152.0,1,right,MISS S. Pippen Jr. 15' pullup Shot,[1630590],1610612763.0,MEM,pullup,,,Pippen Jr.,S. Pippen Jr.,,,,,,Mid-Range,8-16 Center,15.4,Missed,,,,,,,,,,,,,,,,,
390,PT06M57.00S,2024-04-07T01:42:35.7Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,56,70,2024-04-07T01:42:38Z,3780000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Mid-Range,8-16 Center,,,389.0,4.0,3.0,1.0,,,,,,,,,,,,,
391,PT06M52.00S,2024-04-07T01:42:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,5.469776609724048,48.03921568627451,1610612755,56,72,2024-04-07T01:49:29Z,3790000,False,10.0,-1.0,1,left,P. Reed reverse Layup (2 PTS) (K. Oubre Jr. 4 AST),"[1630194, 1626162]",1610612755.0,PHI,reverse,,,Reed,P. Reed,,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,2.0,K. Oubre Jr.,1626162.0,4.0,,,,,,,,,
393,PT06M37.00S,2024-04-07T01:42:59.1Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612763,56,72,2024-04-07T01:46:03Z,3810000,False,,,0,,K. Lowry shooting personal FOUL (4 PF) (Goodwin 2 FT),"[200768, 1630692]",1610612755.0,PHI,shooting,,,Lowry,K. Lowry,,,,,2004.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,0.0,Goodwin,1630692.0,,
395,PT06M37.00S,2024-04-07T01:43:15.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,56,72,2024-04-07T01:43:15Z,3830000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M37.00S,2024-04-07T01:45:19.1Z,3,REGULAR,substitution,out,[],1641998,,,1610612763,56,72,2024-04-07T01:45:57Z,3840000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M37.00S,2024-04-07T01:45:19.1Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,56,72,2024-04-07T01:45:57Z,3850000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M37.00S,2024-04-07T01:46:05.3Z,3,REGULAR,freethrow,1 of 2,[],1630692,,,1610612763,57,72,2024-04-07T01:46:05Z,3860000,False,,,0,,J. Goodwin Free Throw 1 of 2 (12 PTS),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
400,PT06M37.00S,2024-04-07T01:46:21.1Z,3,REGULAR,freethrow,2 of 2,[],1630692,,,1610612763,58,72,2024-04-07T01:46:21Z,3870000,False,,,0,,J. Goodwin Free Throw 2 of 2 (13 PTS),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
401,PT06M30.00S,2024-04-07T01:46:32.4Z,3,REGULAR,foul,personal,[],1630590,,,1610612755,58,72,2024-04-07T01:46:38Z,3880000,False,,,0,,S. Pippen Jr. personal FOUL (3 PF),"[1630590, 1626162]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,1630886.0,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,3.0,0.0,Oubre Jr.,1626162.0,,
403,PT06M21.00S,2024-04-07T01:46:56.6Z,3,REGULAR,turnover,lost ball,[],1626162,,,1610612755,58,72,2024-04-07T01:47:01Z,3900000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1630590]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Pippen Jr.,1630590.0,,,,,,
404,PT06M21.00S,2024-04-07T01:46:56.6Z,3,REGULAR,steal,,[],1630590,,,1610612763,58,72,2024-04-07T01:46:58Z,3910000,False,,,0,,S. Pippen Jr. STEAL (2 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
405,PT06M21.00S,2024-04-07T01:46:59.4Z,3,REGULAR,foul,personal,[],1626162,,,1610612763,58,72,2024-04-07T01:47:04Z,3920000,False,,,0,,K. Oubre Jr. personal FOUL (3 PF),"[1626162, 1630590]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,2004.0,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,3.0,0.0,Pippen Jr.,1630590.0,,
408,PT06M10.00S,2024-04-07T01:47:20.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630692,72.48685939553219,45.588235294117645,1610612763,60,72,2024-04-07T01:47:28Z,3940000,False,-22.0,206.0,1,right,J. Goodwin 20' turnaround Jump Shot (15 PTS) (S. Pippen Jr. 3 AST),"[1630692, 1630590]",1610612763.0,MEM,turnaround,,,Goodwin,J. Goodwin,,,,,,Mid-Range,16-24 Center,20.73,Made,,,,,15.0,S. Pippen Jr.,1630590.0,3.0,,,,,,,,,
410,PT05M54.00S,2024-04-07T01:47:36.6Z,3,REGULAR,3pt,Jump Shot,[],201587,3.630091984231275,95.34313725490196,1610612755,60,75,2024-04-07T01:47:42Z,3960000,False,-227.0,-18.0,1,left,N. Batum 3PT  (6 PTS) (K. Oubre Jr. 5 AST),"[201587, 1626162]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,,Left Corner 3,24+ Left,22.74,Made,,,,,6.0,K. Oubre Jr.,1626162.0,5.0,,,,,,,,,
412,PT05M40.00S,2024-04-07T01:47:51.0Z,3,REGULAR,3pt,Jump Shot,[],1630590,69.72733245729303,72.05882352941177,1610612763,63,75,2024-04-07T01:47:56Z,3980000,False,110.0,232.0,1,right,S. Pippen Jr. 25' 3PT  (16 PTS) (J. Goodwin 4 AST),"[1630590, 1630692]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,Above the Break 3,24+ Right Center,25.7,Made,,,,,16.0,J. Goodwin,1630692.0,4.0,,,,,,,,,
414,PT05M28.00S,2024-04-07T01:48:03.6Z,3,REGULAR,turnover,bad pass,[],1630194,,,1610612755,63,75,2024-04-07T01:48:07Z,4000000,False,,,0,,P. Reed bad pass TURNOVER (1 TO),"[1630194, 1641970]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Pereira,1641970.0,,,,,,
415,PT05M28.00S,2024-04-07T01:48:03.6Z,3,REGULAR,steal,,[],1641970,,,1610612763,63,75,2024-04-07T01:48:05Z,4010000,False,,,0,,M. Pereira STEAL (1 STL),[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
416,PT05M25.00S,2024-04-07T01:48:05.6Z,3,REGULAR,turnover,lost ball,[],1641970,,,1610612763,63,75,2024-04-07T01:48:10Z,4020000,False,,,0,,M. Pereira lost ball TURNOVER (1 TO),"[1641970, 1630194]",1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Reed,1630194.0,,,,,,
417,PT05M25.00S,2024-04-07T01:48:05.6Z,3,REGULAR,steal,,[],1630194,,,1610612755,63,75,2024-04-07T01:48:07Z,4030000,False,,,0,,P. Reed STEAL (3 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
418,PT05M22.00S,2024-04-07T01:48:09.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,26.363337713534822,81.12745098039215,1610612755,63,78,2024-04-07T01:48:25Z,4040000,False,-156.0,195.0,1,left,N. Batum 24' 3PT  (9 PTS) (P. Reed 2 AST),"[201587, 1630194]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,,Above the Break 3,24+ Left Center,24.97,Made,,,,,9.0,P. Reed,1630194.0,2.0,,,,,,,,,
419,PT05M07.00S,2024-04-07T01:48:23.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,90.48948751642575,49.50980392156863,1610612763,65,78,2024-04-07T01:48:31Z,4050000,False,-2.0,37.0,1,right,S. Pippen Jr. driving finger roll Layup (18 PTS),[1630590],1610612763.0,MEM,driving finger roll,,,Pippen Jr.,S. Pippen Jr.,,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,18.0,,,,,,,,,,,,
