actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
612,PT09M00.00S,2024-01-26T02:14:11.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,91.5407358738502,49.754901960784316,1610612755,112,94,2024-01-26T02:15:22Z,6010000,False,-1.0,27.0,1,right,D. House Jr. driving finger roll Layup (10 PTS),[1627863],1610612755.0,PHI,driving finger roll,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,10.0,2.7,,,,,,,,,
613,PT08M33.00S,2024-01-26T02:14:39.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.440867279894875,48.529411764705884,1610612754,112,94,2024-01-26T02:14:48Z,6020000,False,7.0,17.0,1,left,MISS O. Toppin driving finger roll Layup,[1630167],1610612754.0,IND,driving finger roll,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.89,,,,,,,,,
614,PT08M31.00S,2024-01-26T02:14:41.1Z,4,REGULAR,rebound,offensive,[],1630167,,,1610612754,112,94,2024-01-26T02:14:48Z,6030000,False,,,0,,O. Toppin REBOUND (Off:2 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,613.0,4.0,2.0,2.0,,,
615,PT08M31.00S,2024-01-26T02:14:40.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630167,5.590000152587891,50.0,1610612754,114,94,2024-01-26T02:14:51Z,6040000,False,0.0,0.0,1,left,O. Toppin tip Layup (13 PTS),[1630167],1610612754.0,IND,tip,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,13.0,0.0,,,,,,,,,
616,PT08M20.00S,2024-01-26T02:14:51.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631173,92.72339027595268,54.65686274509803,1610612755,114,94,2024-01-26T02:14:56Z,6050000,False,23.0,16.0,1,right,MISS T. Smith driving Layup - blocked,"[1631173, 1630543]",1610612755.0,PHI,driving,,,Smith,T. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.82,Jackson,1630543.0,,,,,,,
617,PT08M20.00S,2024-01-26T02:14:51.8Z,4,REGULAR,block,,[],1630543,,,1610612755,114,94,2024-01-26T02:14:54Z,6060000,False,,,0,,I. Jackson BLOCK (2 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
618,PT08M20.00S,2024-01-26T02:14:51.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,114,94,2024-01-26T02:14:56Z,6070000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,616.0,,,,,,
620,PT08M20.00S,2024-01-26T02:14:57.6Z,4,REGULAR,substitution,out,[],1627863,,,1610612755,114,94,2024-01-26T02:15:02Z,6090000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M20.00S,2024-01-26T02:14:57.6Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,114,94,2024-01-26T02:15:02Z,6100000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT08M15.00S,2024-01-26T02:15:23.4Z,4,REGULAR,foul,personal,[],1630543,,,1610612755,114,94,2024-01-26T02:15:28Z,6110000,False,,,0,,I. Jackson personal FOUL (1 PF),"[1630543, 1630194]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,,,,200834.0,1.0,0.0,Reed,1630194.0,,,,,,,,,,,,
624,PT08M15.00S,2024-01-26T02:15:41.5Z,4,REGULAR,substitution,out,[],1630543,,,1610612755,114,94,2024-01-26T02:15:44Z,6130000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M15.00S,2024-01-26T02:15:41.5Z,4,REGULAR,substitution,in,[],1630188,,,1610612755,114,94,2024-01-26T02:15:44Z,6140000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT08M09.00S,2024-01-26T02:16:00.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627788,67.7562417871222,45.588235294117645,1610612755,114,94,2024-01-26T02:16:08Z,6150000,False,-22.0,251.0,1,right,MISS F. Korkmaz 25' step back 3PT,[1627788],1610612755.0,PHI,step back,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,25.16,,,,,,,,,
627,PT08M04.00S,2024-01-26T02:16:05.2Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,114,94,2024-01-26T02:16:05Z,6160000,False,,,0,,O. Toppin REBOUND (Off:2 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,626.0,5.0,3.0,2.0,,,
628,PT07M51.00S,2024-01-26T02:16:20.2Z,4,REGULAR,turnover,bad pass,[],1630174,,,1610612754,114,94,2024-01-26T02:16:29Z,6170000,False,,,0,,A. Nesmith bad pass TURNOVER (1 TO),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,,,,,
630,PT07M40.00S,2024-01-26T02:16:36.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630194,91.01511169513797,51.470588235294116,1610612755,114,96,2024-01-26T02:16:41Z,6190000,False,7.0,32.0,1,right,P. Reed cutting DUNK (2 PTS) (T. Smith 1 AST),"[1630194, 1631173]",1610612755.0,PHI,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,3.28,,,,,,,T. Smith,1631173.0,1.0
632,PT07M40.00S,2024-01-26T02:16:40.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,114,96,2024-01-26T02:16:40Z,6210000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT07M29.00S,2024-01-26T02:19:52.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.521024967148489,46.07843137254902,1610612754,116,96,2024-01-26T02:20:03Z,6220000,False,20.0,9.0,1,left,T. McConnell driving finger roll Layup (8 PTS) (A. Nesmith 3 AST),"[204456, 1630174]",1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,8.0,2.15,,,,,,,A. Nesmith,1630174.0,3.0
635,PT07M15.00S,2024-01-26T02:20:06.2Z,4,REGULAR,turnover,bad pass,[],1631173,,,1610612755,116,96,2024-01-26T02:20:09Z,6240000,False,,,0,,T. Smith bad pass TURNOVER (1 TO),"[1631173, 204456]",1610612755.0,PHI,,,,Smith,T. Smith,,,,,In The Paint (Non-RA),8-16 Center,1.0,McConnell,204456.0,,,,,,,,,,,,,,,,,
636,PT07M15.00S,2024-01-26T02:20:06.2Z,4,REGULAR,steal,,[],204456,,,1610612754,116,96,2024-01-26T02:20:07Z,6250000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
637,PT07M10.00S,2024-01-26T02:20:10.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630188,7.30946123521682,49.754901960784316,1610612754,118,96,2024-01-26T02:20:17Z,6260000,False,1.0,16.0,1,left,J. Smith running alley-oop DUNK (6 PTS) (B. Mathurin 4 AST),"[1630188, 1631097]",1610612754.0,IND,running alley-oop,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,1.62,,,,,,,B. Mathurin,1631097.0,4.0
639,PT06M54.00S,2024-01-26T02:20:27.5Z,4,REGULAR,turnover,lost ball,[],1630194,,,1610612755,118,96,2024-01-26T02:20:30Z,6280000,False,,,0,,P. Reed lost ball TURNOVER (1 TO),"[1630194, 204456]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,1.0,McConnell,204456.0,,,,,,,,,,,,,,,,,
640,PT06M54.00S,2024-01-26T02:20:27.5Z,4,REGULAR,steal,,[],204456,,,1610612754,118,96,2024-01-26T02:20:28Z,6290000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
710,PT06M42.00S,2024-01-26T02:20:43.6Z,4,REGULAR,turnover,bad pass,[],1631097,,,1610612754,118,96,2024-01-26T02:34:41Z,6315000,False,,,0,,B. Mathurin bad pass TURNOVER (2 TO),"[1631097, 1631173]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,2.0,Smith,1631173.0,,,,,,,,,,,,,,,,,
711,PT06M42.00S,2024-01-26T02:20:43.6Z,4,REGULAR,steal,,[],1631173,,,1610612755,118,96,2024-01-26T02:34:41Z,6317500,False,,,0,,T. Smith STEAL (2 STL),[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
643,PT06M38.00S,2024-01-26T02:20:47.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1641741,89.96386333771353,58.82352941176471,1610612755,118,98,2024-01-26T02:34:41Z,6320000,False,44.0,42.0,1,right,R. Council IV 6' running Layup (3 PTS),[1641741],1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,3.0,6.08,,,,,,,,,
644,PT06M38.00S,2024-01-26T02:20:49.3Z,4,REGULAR,foul,personal,['1freethrow'],204456,,,1610612755,118,98,2024-01-26T02:20:58Z,6330000,False,,,0,,T. McConnell shooting personal FOUL (3 PF) (Council IV 1 FT),"[204456, 1641741]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,1627962.0,3.0,0.0,Council IV,1641741.0,,,,,,,,,,,,
646,PT06M38.00S,2024-01-26T02:21:17.3Z,4,REGULAR,freethrow,1 of 1,"['fastbreak', 'fromturnover']",1641741,,,1610612755,118,99,2024-01-26T02:34:41Z,6350000,False,,,0,,R. Council IV Free Throw 1 of 1 (4 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
647,PT06M31.00S,2024-01-26T02:21:30.6Z,4,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612754,118,99,2024-01-26T02:21:36Z,6360000,False,,,0,,O. Toppin bad pass out-of-bounds TURNOVER (2 TO),[1630167],1610612754.0,IND,bad pass,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,2.0,,,200834.0,,,,,,,,,,,,,,,,
648,PT06M22.00S,2024-01-26T02:21:47.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630231,92.19776609724047,45.588235294117645,1610612755,118,101,2024-01-26T02:21:53Z,6370000,False,-22.0,21.0,1,right,K. Martin cutting Layup (4 PTS) (T. Smith 2 AST),"[1630231, 1631173]",1610612755.0,PHI,cutting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,3.03,,,,,,,T. Smith,1631173.0,2.0
650,PT06M22.00S,2024-01-26T02:21:50.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630188,,,1610612755,118,101,2024-01-26T02:22:04Z,6390000,False,,,0,,J. Smith shooting personal FOUL (6 PF) (Martin 1 FT),"[1630188, 1630231]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,200834.0,6.0,0.0,Martin,1630231.0,,,,,,,,,,,,
653,PT06M22.00S,2024-01-26T02:22:12.0Z,4,REGULAR,substitution,out,[],1630188,,,1610612755,118,101,2024-01-26T02:23:00Z,6420000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT06M22.00S,2024-01-26T02:22:12.0Z,4,REGULAR,substitution,in,[],1629614,,,1610612755,118,101,2024-01-26T02:23:00Z,6430000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT06M22.00S,2024-01-26T02:22:12.0Z,4,REGULAR,substitution,in,[],1627783,,,1610612755,118,101,2024-01-26T02:23:00Z,6440000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT06M22.00S,2024-01-26T02:22:12.0Z,4,REGULAR,substitution,out,[],1630174,,,1610612755,118,101,2024-01-26T02:23:00Z,6450000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT06M22.00S,2024-01-26T02:22:46.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630231,,,1610612755,118,102,2024-01-26T02:22:46Z,6460000,False,,,0,,K. Martin Free Throw 1 of 1 (5 PTS),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,
658,PT06M14.00S,2024-01-26T02:22:59.2Z,4,REGULAR,turnover,bad pass,[],1630167,,,1610612754,118,102,2024-01-26T02:23:03Z,6470000,False,,,0,,O. Toppin bad pass TURNOVER (3 TO),"[1630167, 1631173]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,3.0,Smith,1631173.0,,,,,,,,,,,,,,,,,
659,PT06M14.00S,2024-01-26T02:22:59.2Z,4,REGULAR,steal,,[],1631173,,,1610612755,118,102,2024-01-26T02:23:00Z,6480000,False,,,0,,T. Smith STEAL (3 STL),[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
660,PT06M10.00S,2024-01-26T02:23:03.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631173,76.42904073587385,9.313725490196079,1610612755,118,102,2024-01-26T02:23:14Z,6490000,False,-203.0,169.0,1,right,MISS T. Smith 26' running 3PT,[1631173],1610612755.0,PHI,running,,,Smith,T. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.45,,,,,,,,,
661,PT06M07.00S,2024-01-26T02:23:06.0Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,118,102,2024-01-26T02:23:14Z,6500000,False,,,0,,P. Siakam REBOUND (Off:2 Def:9),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,660.0,11.0,9.0,2.0,,,
662,PT05M46.00S,2024-01-26T02:23:26.9Z,4,REGULAR,2pt,Jump Shot,[],1627783,16.770696452036795,32.59803921568628,1610612754,120,102,2024-01-26T02:23:32Z,6510000,False,87.0,105.0,1,left,P. Siakam 13' step back Jump Shot (22 PTS),[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,22.0,13.64,,,,,,,,,
663,PT05M32.00S,2024-01-26T02:23:41.3Z,4,REGULAR,3pt,Jump Shot,[],1641741,81.8166885676741,4.901960784313726,1610612755,120,105,2024-01-26T02:23:48Z,6520000,False,-225.0,118.0,1,right,R. Council IV 25' 3PT  (7 PTS) (T. Smith 3 AST),"[1641741, 1631173]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,7.0,25.47,,,,,,,T. Smith,1631173.0,3.0
665,PT05M09.00S,2024-01-26T02:24:22.5Z,4,REGULAR,substitution,out,[],1630167,,,1610612754,120,105,2024-01-26T02:24:30Z,6540000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT05M09.00S,2024-01-26T02:24:22.5Z,4,REGULAR,substitution,in,[],1630174,,,1610612754,120,105,2024-01-26T02:24:30Z,6550000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT05M07.00S,2024-01-26T02:24:49.6Z,4,REGULAR,jumpball,recovered,[],1630194,,,1610612754,120,105,2024-01-26T02:24:49Z,6560000,False,,,0,,Jump Ball K. Martin vs. P. Siakam: Tip to P. Reed,"[1630194, 1630231, 1627783]",1610612755.0,PHI,heldball,P. Reed,1630194.0,Reed,P. Reed,Martin,1630231.0,Siakam,1627783.0,,,,,,,,,,,,,,,,,,,,,,
670,PT05M07.00S,2024-01-26T02:24:49.6Z,4,REGULAR,turnover,lost ball,[],1627783,,,1610612754,120,105,2024-01-26T02:24:49Z,6590000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1630231]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,1.0,Martin,1630231.0,,,,,,,,,,,,,,,,,
671,PT05M07.00S,2024-01-26T02:24:49.6Z,4,REGULAR,steal,,[],1630231,,,1610612755,120,105,2024-01-26T02:24:49Z,6600000,False,,,0,,K. Martin STEAL (2 STL),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT04M56.00S,2024-01-26T02:25:03.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612755,120,105,2024-01-26T02:25:09Z,6610000,False,,,0,,P. Siakam shooting personal FOUL (3 PF) (Council IV 2 FT),"[1627783, 1641741]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,200834.0,3.0,1.0,Council IV,1641741.0,,,,,,,,,,,,
674,PT04M56.00S,2024-01-26T02:25:29.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641741,,,1610612755,120,106,2024-01-26T02:25:29Z,6630000,False,,,0,,R. Council IV Free Throw 1 of 2 (8 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,
675,PT04M56.00S,2024-01-26T02:25:30.8Z,4,REGULAR,substitution,out,[],1631097,,,1610612755,120,106,2024-01-26T02:25:34Z,6640000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT04M56.00S,2024-01-26T02:25:30.8Z,4,REGULAR,substitution,in,[],1627741,,,1610612755,120,106,2024-01-26T02:25:34Z,6650000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT04M56.00S,2024-01-26T02:25:54.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641741,,,1610612755,120,107,2024-01-26T02:25:54Z,6660000,False,,,0,,R. Council IV Free Throw 2 of 2 (9 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,
678,PT04M46.00S,2024-01-26T02:26:08.8Z,4,REGULAR,3pt,Jump Shot,[],1630174,6.389618922470433,4.6568627450980395,1610612754,123,107,2024-01-26T02:26:14Z,6670000,False,227.0,8.0,1,left,A. Nesmith 3PT  (16 PTS) (T. McConnell 5 AST),"[1630174, 204456]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,16.0,22.68,,,,,,,T. McConnell,204456.0,5.0
680,PT04M31.00S,2024-01-26T02:26:22.9Z,4,REGULAR,3pt,Jump Shot,[],1631173,67.09921156373193,68.62745098039215,1610612755,123,107,2024-01-26T02:26:28Z,6690000,False,93.0,257.0,1,right,MISS T. Smith 27' 3PT,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.32,,,,,,,,,
681,PT04M27.00S,2024-01-26T02:26:26.9Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,123,107,2024-01-26T02:26:28Z,6700000,False,,,0,,T. McConnell REBOUND (Off:1 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,680.0,4.0,3.0,1.0,,,
682,PT04M23.00S,2024-01-26T02:26:30.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,5.732588699080158,95.58823529411765,1610612754,123,107,2024-01-26T02:26:40Z,6710000,False,-228.0,1.0,1,left,MISS B. Hield running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,22.79,,,,,,,,,
683,PT04M19.00S,2024-01-26T02:26:34.4Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,123,107,2024-01-26T02:26:40Z,6720000,False,,,0,,P. Reed REBOUND (Off:1 Def:5),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,682.0,6.0,5.0,1.0,,,
684,PT04M17.00S,2024-01-26T02:26:40.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,91.80354796320631,49.50980392156863,1610612755,123,109,2024-01-26T02:27:06Z,6730000,False,-2.0,25.0,1,right,K. Martin running finger roll Layup (7 PTS),[1630231],1610612755.0,PHI,running finger roll,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,7.0,2.46,,,,,,,,,
685,PT04M17.00S,2024-01-26T02:26:55.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629614,,,1610612755,123,109,2024-01-26T02:27:00Z,6740000,False,,,0,,A. Nembhard shooting personal FOUL (2 PF) (Martin 1 FT),"[1629614, 1630231]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,1627962.0,2.0,0.0,Martin,1630231.0,,,,,,,,,,,,
687,PT04M17.00S,2024-01-26T02:27:09.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,123,109,2024-01-26T02:30:20Z,6760000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT04M17.00S,2024-01-26T02:30:18.1Z,4,REGULAR,freethrow,1 of 1,[],1630231,,,1610612755,123,109,2024-01-26T02:30:18Z,6770000,False,,,0,,MISS K. Martin Free Throw 1 of 1,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
689,PT04M15.00S,2024-01-26T02:30:20.1Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,123,109,2024-01-26T02:30:20Z,6780000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:6),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,688.0,7.0,6.0,1.0,,,
690,PT04M07.00S,2024-01-26T02:30:28.3Z,4,REGULAR,3pt,Jump Shot,[],1629614,7.835085413929041,96.56862745098039,1610612754,126,109,2024-01-26T02:30:36Z,6790000,False,-233.0,21.0,1,left,A. Nembhard 3PT  (15 PTS) (P. Siakam 9 AST),"[1629614, 1627783]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,15.0,23.38,,,,,,,P. Siakam,1627783.0,9.0
692,PT03M56.00S,2024-01-26T02:30:38.4Z,4,REGULAR,2pt,Jump Shot,[],1631173,75.3777923784494,39.705882352941174,1610612755,126,109,2024-01-26T02:30:45Z,6810000,False,-51.0,179.0,1,right,MISS T. Smith 18' pullup Shot,[1631173],1610612755.0,PHI,pullup,,,Smith,T. Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,18.62,,,,,,,,,
693,PT03M52.00S,2024-01-26T02:30:42.4Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,126,109,2024-01-26T02:30:45Z,6820000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,692.0,3.0,3.0,0.0,,,
694,PT03M48.00S,2024-01-26T02:30:46.3Z,4,REGULAR,turnover,bad pass,[],1627783,,,1610612754,126,109,2024-01-26T02:30:51Z,6830000,False,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 1630194]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,2.0,Reed,1630194.0,,,,,,,,,,,,,,,,,
695,PT03M48.00S,2024-01-26T02:30:46.3Z,4,REGULAR,steal,,[],1630194,,,1610612755,126,109,2024-01-26T02:51:06Z,6840000,False,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
696,PT03M47.00S,2024-01-26T02:30:52.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612755,126,109,2024-01-26T02:31:04Z,6850000,False,,,0,,T. McConnell personal FOUL (4 PF) (Martin 2 FT),"[204456, 1630231]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,,200834.0,4.0,0.0,Martin,1630231.0,,,,,,,,,,,,
698,PT03M47.00S,2024-01-26T02:31:20.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630231,,,1610612755,126,109,2024-01-26T02:31:41Z,6870000,False,,,0,,MISS K. Martin Free Throw 1 of 2,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
699,PT03M47.00S,2024-01-26T02:31:20.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,126,109,2024-01-26T02:31:41Z,6880000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,698.0,,,,,,
