actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
431,PT06M22.00S,2023-11-07T01:41:26.5Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,95,74,2023-11-07T01:41:26Z,4230000,False,,,0,,M. Turner REBOUND (Off:3 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,430.0,9.0,6.0,3.0,,,,,,,,,,,,,,
432,PT06M22.00S,2023-11-07T01:41:25.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626167,5.590000152587891,50.0,1610612754,95,74,2023-11-07T01:41:27Z,4240000,False,0.0,0.0,1,left,MISS M. Turner tip Layup,[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
433,PT06M22.00S,2023-11-07T01:41:25.6Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,95,74,2023-11-07T01:41:27Z,4250000,False,,,0,,M. Turner REBOUND (Off:4 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,432.0,10.0,6.0,4.0,,,,,,,,,,,,,,
434,PT06M22.00S,2023-11-07T01:41:26.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,5.590000152587891,50.0,1610612754,97,74,2023-11-07T01:41:26Z,4260000,False,0.0,0.0,1,left,M. Turner tip Layup (15 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,15.0,,,,,,,,,,,
435,PT06M07.00S,2023-11-07T01:41:43.3Z,3,REGULAR,foul,personal,[],1631097,,,1610612759,97,74,2023-11-07T01:41:47Z,4270000,False,,,0,,B. Mathurin personal FOUL (2 PF),"[1631097, 1631110]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,,,,,,,,2.0,0.0,Sochan,1631110.0,,
437,PT06M06.00S,2023-11-07T01:42:02.2Z,3,REGULAR,3pt,Jump Shot,[],1641705,68.15045992115637,59.80392156862745,1610612759,97,74,2023-11-07T01:42:09Z,4290000,False,49.0,247.0,1,right,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
438,PT06M02.00S,2023-11-07T01:42:06.2Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612754,97,74,2023-11-07T01:42:09Z,4300000,False,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,437.0,4.0,4.0,0.0,,,,,,,,,,,,,,
439,PT05M44.00S,2023-11-07T01:42:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,10.85742444152431,40.68627450980392,1610612754,99,74,2023-11-07T01:42:26Z,4310000,False,47.0,50.0,1,left,B. Mathurin 6' driving floating Jump Shot (6 PTS) (O. Toppin 1 AST),"[1631097, 1630167]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,,,,,,,6.0,,,O. Toppin,1630167.0,1.0,,,,,,
441,PT05M35.00S,2023-11-07T01:42:32.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,80.50262812089356,48.28431372549019,1610612759,99,74,2023-11-07T01:42:38Z,4330000,False,-9.0,131.0,1,right,MISS J. Sochan 13' pullup Shot,[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,13.11,Missed,,,,,,,,,,,,,,,,,,
442,PT05M31.00S,2023-11-07T01:42:35.9Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,99,74,2023-11-07T01:42:35Z,4340000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,441.0,10.0,9.0,1.0,,,,,,,,,,,,,,
443,PT05M31.00S,2023-11-07T01:42:39.0Z,3,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,99,74,2023-11-07T01:42:58Z,4350000,False,,,0,,V. Wembanyama lost ball out-of-bounds TURNOVER (2 TO),[1641705],1610612759.0,SAS,lost ball,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626301.0,2.0,,,,,,,,,,,,
445,PT05M31.00S,2023-11-07T01:43:05.9Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612754,99,74,2023-11-07T01:43:12Z,4370000,False,,,0,,TEAM foul technical,[],1610612759.0,SAS,delay,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
446,PT05M31.00S,2023-11-07T01:43:17.5Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,100,74,2023-11-07T01:43:17Z,4380000,False,,,0,,T. Haliburton technical Free Throw 1 of 1 (23 PTS),[1630169],1610612754.0,IND,technical,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
447,PT05M31.00S,2023-11-07T01:43:19.0Z,3,REGULAR,substitution,out,[],1641705,,,1610612754,100,74,2023-11-07T01:43:35Z,4390000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M31.00S,2023-11-07T01:43:19.0Z,3,REGULAR,substitution,out,[],1631110,,,1610612754,100,74,2023-11-07T01:43:35Z,4400000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M31.00S,2023-11-07T01:43:19.0Z,3,REGULAR,substitution,out,[],1628380,,,1610612754,100,74,2023-11-07T01:43:35Z,4410000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M31.00S,2023-11-07T01:43:19.0Z,3,REGULAR,substitution,in,[],1630200,,,1610612754,100,74,2023-11-07T01:43:35Z,4420000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M31.00S,2023-11-07T01:43:19.0Z,3,REGULAR,substitution,in,[],1626224,,,1610612754,100,74,2023-11-07T01:43:35Z,4430000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M31.00S,2023-11-07T01:43:19.0Z,3,REGULAR,substitution,in,[],1629646,,,1610612754,100,74,2023-11-07T01:43:35Z,4440000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M20.00S,2023-11-07T01:43:43.5Z,3,REGULAR,turnover,bad pass,[],1631097,,,1610612754,100,74,2023-11-07T01:43:48Z,4450000,False,,,0,,B. Mathurin bad pass TURNOVER (1 TO),"[1631097, 1629646]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,,Bassey,1629646.0,,,,,,,,,
454,PT05M20.00S,2023-11-07T01:43:43.5Z,3,REGULAR,steal,,[],1629646,,,1610612759,100,74,2023-11-07T01:43:45Z,4460000,False,,,0,,C. Bassey STEAL (1 STL),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
455,PT05M09.00S,2023-11-07T01:43:54.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629640,77.21747700394218,75.49019607843137,1610612759,100,74,2023-11-07T01:43:58Z,4470000,False,127.0,162.0,1,right,MISS K. Johnson 20' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,20.59,Missed,,,,,,,,,,,,,,,,,,
456,PT05M07.00S,2023-11-07T01:43:56.3Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,100,74,2023-11-07T01:43:58Z,4480000,False,,,0,,M. Turner REBOUND (Off:4 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,455.0,11.0,7.0,4.0,,,,,,,,,,,,,,
457,PT04M52.00S,2023-11-07T01:44:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.389618922470433,53.67647058823529,1610612754,102,74,2023-11-07T01:44:54Z,4490000,False,-18.0,8.0,1,left,B. Mathurin driving reverse Layup (8 PTS) (T. Haliburton 7 AST),"[1631097, 1630169]",1610612754.0,IND,driving reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,8.0,,,T. Haliburton,1630169.0,7.0,,,,,,
459,PT04M47.00S,2023-11-07T01:44:17.0Z,3,REGULAR,3pt,Jump Shot,[],1631103,69.72733245729303,74.75490196078431,1610612759,102,74,2023-11-07T01:45:56Z,4510000,False,124.0,232.0,1,right,MISS M. Branham 26' pullup 3PT,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,
460,PT04M42.00S,2023-11-07T01:44:22.0Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,102,74,2023-11-07T01:44:27Z,4520000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,459.0,2.0,2.0,0.0,,,,,,,,,,,,,,
461,PT04M35.00S,2023-11-07T01:44:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.521024967148489,53.431372549019606,1610612754,104,74,2023-11-07T01:44:32Z,4530000,False,-17.0,9.0,1,left,B. Mathurin driving Layup (10 PTS) (T. Haliburton 8 AST),"[1631097, 1630169]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,10.0,,,T. Haliburton,1630169.0,8.0,,,,,,
462,PT04M20.00S,2023-11-07T01:44:44.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,84.44480946123521,49.01960784313725,1610612759,104,74,2023-11-07T01:44:51Z,4540000,False,-5.0,94.0,1,right,MISS K. Johnson 9' turnaround Shot,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,9.38,Missed,,,,,,,,,,,,,,,,,,
463,PT04M15.00S,2023-11-07T01:44:49.3Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612754,104,74,2023-11-07T01:44:51Z,4550000,False,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,462.0,5.0,5.0,0.0,,,,,,,,,,,,,,
464,PT04M00.00S,2023-11-07T01:45:06.3Z,3,REGULAR,foul,personal,['2freethrow'],1629646,,,1610612754,104,74,2023-11-07T01:45:21Z,4560000,False,,,0,,C. Bassey shooting personal FOUL (2 PF) (Toppin 2 FT),"[1629646, 1630167]",1610612759.0,SAS,shooting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Toppin,1630167.0,,
466,PT04M00.00S,2023-11-07T01:45:33.7Z,3,REGULAR,freethrow,1 of 2,[],1630167,,,1610612754,105,74,2023-11-07T01:45:33Z,4580000,False,,,0,,O. Toppin Free Throw 1 of 2 (12 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
467,PT04M00.00S,2023-11-07T01:45:39.4Z,3,REGULAR,substitution,out,[],1628971,,,1610612754,105,74,2023-11-07T01:45:47Z,4590000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M00.00S,2023-11-07T01:45:39.4Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,105,74,2023-11-07T01:45:47Z,4600000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M00.00S,2023-11-07T01:45:39.4Z,3,REGULAR,substitution,out,[],1629640,,,1610612754,105,74,2023-11-07T01:45:47Z,4610000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M00.00S,2023-11-07T01:45:39.4Z,3,REGULAR,substitution,out,[],1631103,,,1610612754,105,74,2023-11-07T01:45:47Z,4620000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M00.00S,2023-11-07T01:45:39.4Z,3,REGULAR,substitution,in,[],1630188,,,1610612754,105,74,2023-11-07T01:45:47Z,4630000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M00.00S,2023-11-07T01:45:39.4Z,3,REGULAR,substitution,in,[],1629614,,,1610612754,105,74,2023-11-07T01:45:47Z,4640000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M00.00S,2023-11-07T01:45:39.4Z,3,REGULAR,substitution,in,[],1630577,,,1610612754,105,74,2023-11-07T01:45:47Z,4650000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M00.00S,2023-11-07T01:45:39.4Z,3,REGULAR,substitution,in,[],203926,,,1610612754,105,74,2023-11-07T01:45:47Z,4660000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M00.00S,2023-11-07T01:45:58.0Z,3,REGULAR,freethrow,2 of 2,[],1630167,,,1610612754,106,74,2023-11-07T01:45:58Z,4670000,False,,,0,,O. Toppin Free Throw 2 of 2 (13 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
476,PT03M50.00S,2023-11-07T01:46:09.7Z,3,REGULAR,turnover,bad pass,[],1626224,,,1610612759,106,74,2023-11-07T01:46:14Z,4680000,False,,,0,,C. Osman bad pass TURNOVER (1 TO),"[1626224, 1630167]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,Toppin,1630167.0,,,,,,,,,
477,PT03M50.00S,2023-11-07T01:46:09.7Z,3,REGULAR,steal,,[],1630167,,,1610612754,106,74,2023-11-07T01:46:11Z,4690000,False,,,0,,O. Toppin STEAL (2 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
478,PT03M46.00S,2023-11-07T01:46:12.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,7.703679369250986,50.0,1610612754,108,74,2023-11-07T01:46:19Z,4700000,False,0.0,20.0,1,left,O. Toppin running DUNK (15 PTS),[1630167],1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,15.0,,,,,,,,,,,
480,PT03M30.00S,2023-11-07T01:46:37.2Z,3,REGULAR,3pt,Jump Shot,[],1630577,92.19776609724047,4.411764705882353,1610612759,108,74,2023-11-07T01:46:41Z,4720000,False,-228.0,21.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,22.88,Missed,,,,,,,,,,,,,,,,,,
481,PT03M26.00S,2023-11-07T01:46:41.2Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,108,74,2023-11-07T01:46:41Z,4730000,False,,,0,,J. Smith REBOUND (Off:1 Def:5),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,480.0,6.0,5.0,1.0,,,,,,,,,,,,,,
482,PT03M16.00S,2023-11-07T01:46:51.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630167,6.389618922470433,45.588235294117645,1610612754,110,74,2023-11-07T01:47:02Z,4740000,False,22.0,8.0,1,left,O. Toppin Layup (17 PTS) (J. Smith 2 AST),"[1630167, 1630188]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,17.0,,,J. Smith,1630188.0,2.0,,,,,,
484,PT03M16.00S,2023-11-07T01:46:57.1Z,3,REGULAR,violation,defensive goaltending,[],1630577,,,1610612754,110,74,2023-11-07T01:47:02Z,4760000,False,,,0,,J. Champagnie defensive goaltending VIOLATION,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
485,PT03M00.00S,2023-11-07T01:47:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,91.5407358738502,46.32352941176471,1610612759,110,76,2023-11-07T01:47:18Z,4770000,False,-18.0,27.0,1,right,C. Osman cutting Layup (6 PTS) (T. Jones 6 AST),"[1626224, 1630200]",1610612759.0,SAS,cutting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,,,6.0,,,T. Jones,1630200.0,6.0,,,,,,
487,PT02M51.00S,2023-11-07T01:47:23.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,11.645860709592641,54.90196078431373,1610612754,110,76,2023-11-07T01:47:28Z,4790000,False,-25.0,57.0,1,left,MISS B. Mathurin 6' pullup Shot - blocked,"[1631097, 1630577]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,,,,,,,,,,,Champagnie,1630577.0
488,PT02M51.00S,2023-11-07T01:47:23.2Z,3,REGULAR,block,,[],1630577,,,1610612754,110,76,2023-11-07T01:47:26Z,4800000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
489,PT02M47.00S,2023-11-07T01:47:27.2Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,110,76,2023-11-07T01:47:28Z,4810000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,487.0,3.0,2.0,1.0,,,,,,,,,,,,,,
490,PT02M44.00S,2023-11-07T01:47:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630167,6.521024967148489,45.34313725490196,1610612754,112,76,2023-11-07T01:47:33Z,4820000,False,23.0,9.0,1,left,O. Toppin driving finger roll Layup (19 PTS),[1630167],1610612754.0,IND,driving finger roll,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,19.0,,,,,,,,,,,
491,PT02M34.00S,2023-11-07T01:47:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,81.553876478318,50.0,1610612759,112,78,2023-11-07T01:47:47Z,4830000,False,0.0,121.0,1,right,T. Jones 12' floating Jump Shot (4 PTS),[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.09,Made,,,,,,,4.0,,,,,,,,,,,
493,PT02M08.00S,2023-11-07T01:48:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,10.068988173455978,63.48039215686274,1610612754,114,78,2023-11-07T01:48:13Z,4840000,False,-67.0,42.0,1,left,J. Smith 7' turnaround fadeaway Jump Shot (7 PTS) (A. Nembhard 6 AST),"[1630188, 1629614]",1610612754.0,IND,turnaround fadeaway,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,,,,,,,7.0,,,A. Nembhard,1629614.0,6.0,,,,,,
495,PT01M53.00S,2023-11-07T01:48:21.4Z,3,REGULAR,3pt,Jump Shot,[],1630200,72.09264126149803,81.37254901960785,1610612759,114,78,2023-11-07T01:48:25Z,4860000,False,157.0,210.0,1,right,MISS T. Jones 26' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
496,PT01M50.00S,2023-11-07T01:48:24.3Z,3,REGULAR,rebound,offensive,[],1629646,,,1610612759,114,78,2023-11-07T01:48:24Z,4870000,False,,,0,,C. Bassey REBOUND (Off:1 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Right Center,,,495.0,2.0,1.0,1.0,,,,,,,,,,,,,,
497,PT01M49.00S,2023-11-07T01:48:25.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,65.78515111695138,50.73529411764706,1610612759,114,78,2023-11-07T01:48:29Z,4880000,False,4.0,269.0,1,right,MISS C. Osman 26' pullup 3PT,[1626224],1610612759.0,SAS,pullup,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
498,PT01M45.00S,2023-11-07T01:48:29.1Z,3,REGULAR,rebound,offensive,[],1630200,,,1610612759,114,78,2023-11-07T01:48:29Z,4890000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,497.0,1.0,0.0,1.0,,,,,,,,,,,,,,
499,PT01M44.00S,2023-11-07T01:48:30.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,78.9257555847569,10.53921568627451,1610612759,114,78,2023-11-07T01:48:36Z,4900000,False,-197.0,146.0,1,right,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,,,,,,,,,,,,,,,,,
500,PT01M41.00S,2023-11-07T01:48:33.1Z,3,REGULAR,rebound,offensive,[],1629646,,,1610612759,114,78,2023-11-07T01:48:36Z,4910000,False,,,0,,C. Bassey REBOUND (Off:2 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Left Center,,,499.0,3.0,1.0,2.0,,,,,,,,,,,,,,
501,PT01M41.00S,2023-11-07T01:48:34.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,92.85479632063075,49.754901960784316,1610612759,114,80,2023-11-07T01:48:39Z,4920000,False,-1.0,15.0,1,right,C. Bassey putback Layup (4 PTS),[1629646],1610612759.0,SAS,putback,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,4.0,,,,,,,,,,,
502,PT01M41.00S,2023-11-07T01:48:39.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,114,80,2023-11-07T01:48:39Z,4930000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M41.00S,2023-11-07T01:49:36.6Z,3,REGULAR,substitution,out,[],1630169,,,1610612754,114,80,2023-11-07T01:50:08Z,4940000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M41.00S,2023-11-07T01:49:36.6Z,3,REGULAR,substitution,out,[],1630167,,,1610612754,114,80,2023-11-07T01:50:08Z,4950000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M41.00S,2023-11-07T01:49:36.6Z,3,REGULAR,substitution,in,[],1630174,,,1610612754,114,80,2023-11-07T01:50:08Z,4960000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M41.00S,2023-11-07T01:49:36.6Z,3,REGULAR,substitution,in,[],1627741,,,1610612754,114,80,2023-11-07T01:50:08Z,4970000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M30.00S,2023-11-07T01:50:19.9Z,3,REGULAR,3pt,Jump Shot,[],1630174,7.835085413929041,2.941176470588235,1610612754,117,80,2023-11-07T01:50:24Z,4980000,False,235.0,21.0,1,left,A. Nesmith 3PT  (13 PTS) (A. Nembhard 7 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,23.62,Made,,,,,,,13.0,,,A. Nembhard,1629614.0,7.0,,,,,,
509,PT01M22.00S,2023-11-07T01:50:26.7Z,3,REGULAR,turnover,bad pass,[],1630200,,,1610612759,117,80,2023-11-07T01:50:57Z,5000000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1627741]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,Hield,1627741.0,,,,,,,,,
510,PT01M22.00S,2023-11-07T01:50:26.7Z,3,REGULAR,steal,,[],1627741,,,1610612754,117,80,2023-11-07T01:50:29Z,5010000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
511,PT01M15.00S,2023-11-07T01:50:33.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630188,6.389618922470433,51.9607843137255,1610612754,119,80,2023-11-07T01:50:38Z,5020000,False,-10.0,8.0,1,left,J. Smith DUNK (9 PTS) (B. Mathurin 2 AST),"[1630188, 1631097]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,9.0,,,B. Mathurin,1631097.0,2.0,,,,,,
