actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT00M00.70S,2024-02-23T01:06:04.8Z,2,REGULAR,3pt,Jump Shot,[],1630595,36.21879106438896,85.5392156862745,1610612765,72,43,2024-02-23T01:06:09Z,3330000,False,178.0,547.0,1,right,MISS C. Cunningham 57' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,57.51,Missed,,,,,,,,,,,,,,,,,,
337,PT00M00.70S,2024-02-23T01:06:04.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,72,43,2024-02-23T01:06:09Z,3340000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,336.0,,,,,,,,,,
338,PT00M00.00S,2024-02-23T01:06:08.7Z,2,REGULAR,period,end,[],0,,,1610612765,72,43,2024-02-23T01:06:08Z,3350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-02-23T01:20:32.5Z,3,REGULAR,substitution,out,['startperiod'],1630167,,,1610612765,72,43,2024-02-23T01:21:11Z,3360000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-02-23T01:20:32.5Z,3,REGULAR,substitution,out,['startperiod'],204456,,,1610612765,72,43,2024-02-23T01:21:11Z,3370000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-02-23T01:20:32.5Z,3,REGULAR,substitution,out,['startperiod'],1630543,,,1610612765,72,43,2024-02-23T01:21:11Z,3380000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-02-23T01:20:32.5Z,3,REGULAR,substitution,out,['startperiod'],203095,,,1610612765,72,43,2024-02-23T01:21:11Z,3390000,False,,,0,,SUB out: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-02-23T01:20:32.5Z,3,REGULAR,substitution,in,['startperiod'],1630169,,,1610612765,72,43,2024-02-23T01:21:11Z,3400000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-02-23T01:20:32.5Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612765,72,43,2024-02-23T01:21:11Z,3410000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-02-23T01:20:32.5Z,3,REGULAR,substitution,in,['startperiod'],1627783,,,1610612765,72,43,2024-02-23T01:21:11Z,3420000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-02-23T01:20:32.5Z,3,REGULAR,substitution,in,['startperiod'],1631323,,,1610612765,72,43,2024-02-23T01:21:11Z,3430000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-02-23T01:21:32.0Z,3,REGULAR,period,start,[],0,,,1610612765,72,43,2024-02-23T01:21:32Z,3440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M46.00S,2024-02-23T01:21:44.6Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,72,43,2024-02-23T01:21:48Z,3450000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 1626167]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,3.0,Turner,1626167.0,,,,,,,,,,,
349,PT11M46.00S,2024-02-23T01:21:44.6Z,3,REGULAR,steal,,[],1626167,,,1610612754,72,43,2024-02-23T01:21:46Z,3460000,False,,,0,,M. Turner STEAL (2 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
350,PT11M38.00S,2024-02-23T01:21:52.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,64.20827858081472,44.6078431372549,1610612754,72,43,2024-02-23T01:21:57Z,3470000,False,-27.0,284.0,1,right,MISS A. Nembhard 28' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,28.52,Missed,,,,,,,,,,,,,,,,,,
351,PT11M37.00S,2024-02-23T01:21:53.7Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,72,43,2024-02-23T01:22:08Z,3480000,False,,,0,,J. Duren REBOUND (Off:1 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,350.0,7.0,6.0,1.0,,,,,,,
352,PT11M30.00S,2024-02-23T01:22:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,6.389618922470433,57.107843137254896,1610612765,72,45,2024-02-23T01:22:06Z,3490000,False,-36.0,8.0,1,left,S. Fontecchio driving Layup (9 PTS) (C. Cunningham 2 AST),"[1631323, 1630595]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,3.63,Made,9.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
354,PT11M23.00S,2024-02-23T01:22:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.06636005256242,47.30392156862745,1610612754,74,45,2024-02-23T01:22:12Z,3510000,False,-13.0,22.0,1,right,A. Nembhard driving finger roll Layup (8 PTS) (T. Haliburton 6 AST),"[1629614, 1630169]",1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.59,Made,8.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,
356,PT11M13.00S,2024-02-23T01:22:17.8Z,3,REGULAR,3pt,Jump Shot,[],1630595,22.683968462549277,88.72549019607843,1610612765,74,48,2024-02-23T01:22:23Z,3530000,False,-194.0,161.0,1,left,C. Cunningham 25' 3PT  (16 PTS) (J. Ivey 2 AST),"[1630595, 1631093]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.16,Made,16.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,,,,
358,PT10M46.00S,2024-02-23T01:22:45.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,86.02168199737189,62.745098039215684,1610612754,76,48,2024-02-23T01:22:50Z,3550000,False,64.0,79.0,1,right,B. Mathurin 10' pullup bank Jump Shot (8 PTS),[1631097],1610612754.0,IND,pullup bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Right,10.14,Made,8.0,,,,,,,,,,,,,,,,,
359,PT10M30.00S,2024-02-23T01:23:00.5Z,3,REGULAR,2pt,Jump Shot,[],1630595,17.16491458607096,29.166666666666668,1610612765,76,50,2024-02-23T01:23:05Z,3560000,False,104.0,109.0,1,left,C. Cunningham 15' step back Jump Shot (18 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,15.07,Made,18.0,,,,,,,,,,,,,,,,,
360,PT10M13.00S,2024-02-23T01:23:17.9Z,3,REGULAR,2pt,Jump Shot,[],1630169,89.04402102496715,29.65686274509804,1610612754,76,50,2024-02-23T01:23:21Z,3570000,False,-102.0,50.0,1,right,MISS T. Haliburton 11' driving floating bank Shot,[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,11.35,Missed,,,,,,,,,,,,,,,,,,
361,PT10M11.00S,2024-02-23T01:23:19.9Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,76,50,2024-02-23T01:23:21Z,3580000,False,,,0,,A. Thompson REBOUND (Off:3 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,360.0,6.0,3.0,3.0,,,,,,,
362,PT10M08.00S,2024-02-23T01:23:23.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,6.258212877792378,5.147058823529411,1610612765,76,53,2024-02-23T01:23:28Z,3590000,False,224.0,6.0,1,left,S. Fontecchio 3PT running (12 PTS) (A. Thompson 1 AST),"[1631323, 1641709]",1610612765.0,DET,running,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,22.44,Made,12.0,A. Thompson,1641709.0,1.0,,,,,,,,,,,,,,
364,PT09M53.00S,2024-02-23T01:23:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,91.14651773981603,47.794117647058826,1610612754,76,53,2024-02-23T01:23:48Z,3610000,False,-11.0,31.0,1,right,MISS B. Mathurin driving finger roll Layup,[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
365,PT09M53.00S,2024-02-23T01:23:42.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,76,53,2024-02-23T01:23:42Z,3620000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,364.0,,,,,,,,,,
367,PT09M53.00S,2024-02-23T01:23:49.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,76,53,2024-02-23T01:23:49Z,3640000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT09M44.00S,2024-02-23T01:27:05.9Z,3,REGULAR,2pt,Jump Shot,[],1631093,6.783837056504599,18.627450980392158,1610612765,76,53,2024-02-23T01:27:10Z,3660000,False,157.0,11.0,1,left,MISS J. Ivey 15' Jump Shot,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,15.73,Missed,,,,,,,,,,,,,,,,,,
370,PT09M41.00S,2024-02-23T01:27:08.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,76,53,2024-02-23T01:27:10Z,3670000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,,,,369.0,6.0,5.0,1.0,,,,,,,
371,PT09M39.00S,2024-02-23T01:27:10.1Z,3,REGULAR,turnover,bad pass,[],1626167,,,1610612754,76,53,2024-02-23T01:27:13Z,3680000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1641709]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Thompson,1641709.0,,,,,,,,,,,
372,PT09M39.00S,2024-02-23T01:27:10.1Z,3,REGULAR,steal,,[],1641709,,,1610612765,76,53,2024-02-23T01:27:11Z,3690000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
373,PT09M39.00S,2024-02-23T01:27:14.0Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612765,76,53,2024-02-23T01:27:19Z,3700000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Thompson 2 FT),"[1626167, 1641709]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,,,3.0,0.0,Thompson,1641709.0
375,PT09M39.00S,2024-02-23T01:27:38.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641709,,,1610612765,76,54,2024-02-23T01:27:59Z,3720000,False,,,0,,A. Thompson Free Throw 1 of 2 (7 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
376,PT09M39.00S,2024-02-23T01:27:38.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641709,,,1610612765,76,54,2024-02-23T01:27:59Z,3730000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
377,PT09M38.00S,2024-02-23T01:27:39.0Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,76,54,2024-02-23T01:27:59Z,3740000,False,,,0,,M. Turner REBOUND (Off:1 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,376.0,7.0,6.0,1.0,,,,,,,
378,PT09M21.00S,2024-02-23T01:28:14.9Z,3,REGULAR,3pt,Jump Shot,[],1630169,65.39093298291722,47.30392156862745,1610612754,79,54,2024-02-23T01:28:20Z,3750000,False,-13.0,273.0,1,right,T. Haliburton 27' 3PT  (19 PTS) (B. Mathurin 3 AST),"[1630169, 1631097]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.31,Made,19.0,B. Mathurin,1631097.0,3.0,,,,,,,,,,,,,,
380,PT09M06.00S,2024-02-23T01:28:28.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,7.30946123521682,50.0,1610612765,79,56,2024-02-23T01:28:32Z,3770000,False,0.0,16.0,1,left,A. Thompson alley-oop Layup (9 PTS) (C. Cunningham 3 AST),"[1641709, 1630595]",1610612765.0,DET,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.62,Made,9.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,
382,PT08M49.00S,2024-02-23T01:28:45.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,87.20433639947439,47.30392156862745,1610612754,79,56,2024-02-23T01:28:52Z,3790000,False,-13.0,68.0,1,right,MISS A. Nembhard 6' driving floating Shot,[1629614],1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,,,,,,,,,,,,,,
383,PT08M49.00S,2024-02-23T01:28:45.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,79,56,2024-02-23T01:28:52Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,382.0,,,,,,,,,,
384,PT08M49.00S,2024-02-23T01:28:50.4Z,3,REGULAR,turnover,traveling,[],1629614,,,1610612754,79,56,2024-02-23T01:28:56Z,3810000,False,,,0,,A. Nembhard traveling TURNOVER (2 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,204059.0,,,,,,
385,PT08M35.00S,2024-02-23T01:29:13.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,25.969119579500656,14.950980392156863,1610612765,79,56,2024-02-23T01:29:18Z,3820000,False,175.0,192.0,1,left,MISS S. Fontecchio 25' step back 3PT,[1631323],1610612765.0,DET,step back,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
386,PT08M32.00S,2024-02-23T01:29:16.5Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,79,56,2024-02-23T01:29:18Z,3830000,False,,,0,,M. Turner REBOUND (Off:1 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,385.0,8.0,7.0,1.0,,,,,,,
387,PT08M27.00S,2024-02-23T01:29:21.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,89.30683311432325,47.549019607843135,1610612754,79,56,2024-02-23T01:29:29Z,3840000,False,-12.0,48.0,1,right,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
388,PT08M25.00S,2024-02-23T01:29:23.5Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,79,56,2024-02-23T01:29:29Z,3850000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,387.0,4.0,4.0,0.0,,,,,,,
389,PT08M20.00S,2024-02-23T01:29:28.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631105,9.411957950065702,52.450980392156865,1610612765,79,58,2024-02-23T01:29:38Z,3860000,False,-12.0,36.0,1,left,J. Duren running alley-oop Layup (6 PTS) (C. Cunningham 4 AST),"[1631105, 1630595]",1610612765.0,DET,running alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.8,Made,6.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
391,PT08M03.00S,2024-02-23T01:29:45.7Z,3,REGULAR,2pt,Jump Shot,[],1630169,86.41590013140605,79.41176470588235,1610612754,81,58,2024-02-23T01:29:51Z,3880000,False,147.0,75.0,1,right,T. Haliburton 16' step back Jump Shot (21 PTS) (A. Nembhard 4 AST),"[1630169, 1629614]",1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,16.52,Made,21.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,,,,,
393,PT07M55.00S,2024-02-23T01:29:56.3Z,3,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612765,81,58,2024-02-23T01:30:05Z,3900000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Ivey 2 FT),"[1631097, 1631093]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628172.0,,,1.0,0.0,Ivey,1631093.0
395,PT07M55.00S,2024-02-23T01:30:26.3Z,3,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,81,58,2024-02-23T01:30:26Z,3920000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
396,PT07M55.00S,2024-02-23T01:30:26.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,81,58,2024-02-23T01:30:26Z,3930000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,395.0,,,,,,,,,,
397,PT07M55.00S,2024-02-23T01:30:44.2Z,3,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,81,59,2024-02-23T01:30:44Z,3940000,False,,,0,,J. Ivey Free Throw 2 of 2 (7 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
398,PT07M43.00S,2024-02-23T01:31:01.0Z,3,REGULAR,foul,personal,[],1631093,,,1610612754,81,59,2024-02-23T01:31:13Z,3950000,False,,,0,,J. Ivey personal FOUL (2 PF),"[1631093, 1626167]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628172.0,,,2.0,0.0,Turner,1626167.0
400,PT07M32.00S,2024-02-23T01:31:37.2Z,3,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612754,81,59,2024-02-23T01:31:41Z,3970000,False,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630595, 1627783]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200833.0,,,2.0,0.0,Siakam,1627783.0
402,PT07M32.00S,2024-02-23T01:32:05.0Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,82,59,2024-02-23T01:32:05Z,3990000,False,,,0,,P. Siakam Free Throw 1 of 2 (10 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
403,PT07M32.00S,2024-02-23T01:32:24.7Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,83,59,2024-02-23T01:32:24Z,4000000,False,,,0,,P. Siakam Free Throw 2 of 2 (11 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
404,PT07M21.00S,2024-02-23T01:32:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.863994743758213,45.83333333333333,1610612765,83,59,2024-02-23T01:32:41Z,4010000,False,21.0,3.0,1,left,MISS C. Cunningham cutting Layup,[1630595],1610612765.0,DET,cutting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
405,PT07M19.00S,2024-02-23T01:32:39.4Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,83,59,2024-02-23T01:32:41Z,4020000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:4),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,404.0,4.0,4.0,0.0,,,,,,,
406,PT07M16.00S,2024-02-23T01:32:43.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,83.52496714848883,96.07843137254902,1610612754,86,59,2024-02-23T01:32:48Z,4030000,False,230.0,102.0,1,right,P. Siakam 25' 3PT running (14 PTS) (T. Haliburton 7 AST),"[1627783, 1630169]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,25.21,Made,14.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,
408,PT06M58.00S,2024-02-23T01:33:03.0Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612765,86,59,2024-02-23T01:33:09Z,4050000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Thompson 2 FT),"[1627783, 1641709]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Thompson,1641709.0
410,PT06M58.00S,2024-02-23T01:33:32.8Z,3,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,86,59,2024-02-23T01:33:51Z,4070000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
411,PT06M58.00S,2024-02-23T01:33:32.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,86,59,2024-02-23T01:33:51Z,4080000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,
412,PT06M58.00S,2024-02-23T01:33:32.8Z,3,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,86,59,2024-02-23T01:33:51Z,4090000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
413,PT06M54.00S,2024-02-23T01:33:36.8Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,86,59,2024-02-23T01:33:51Z,4100000,False,,,0,,J. Duren REBOUND (Off:2 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,412.0,8.0,6.0,2.0,,,,,,,
414,PT06M54.00S,2024-02-23T01:33:50.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,5.590000152587891,50.0,1610612765,86,59,2024-02-23T01:33:50Z,4110000,False,0.0,0.0,1,left,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
415,PT06M53.00S,2024-02-23T01:33:51.7Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,86,59,2024-02-23T01:33:51Z,4120000,False,,,0,,M. Turner REBOUND (Off:1 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,,,,,414.0,9.0,8.0,1.0,,,,,,,
416,PT06M51.00S,2024-02-23T01:33:54.3Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,86,59,2024-02-23T01:33:58Z,4130000,False,,,0,,T. Haliburton bad pass TURNOVER (4 TO),"[1630169, 1630595]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,4.0,Cunningham,1630595.0,,,,,,,,,,,
417,PT06M51.00S,2024-02-23T01:33:54.3Z,3,REGULAR,steal,,[],1630595,,,1610612765,86,59,2024-02-23T01:33:56Z,4140000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
418,PT06M48.00S,2024-02-23T01:33:57.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631105,5.469776609724048,51.9607843137255,1610612765,86,61,2024-02-23T01:34:04Z,4150000,False,-10.0,-1.0,1,left,J. Duren driving DUNK (8 PTS) (C. Cunningham 5 AST),"[1631105, 1630595]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.99,Made,8.0,C. Cunningham,1630595.0,5.0,,,,,,,,,,,,,,
420,PT06M34.00S,2024-02-23T01:34:11.0Z,3,REGULAR,3pt,Jump Shot,[],1626167,66.5735873850197,54.65686274509803,1610612754,86,61,2024-02-23T01:34:18Z,4170000,False,23.0,262.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.27,Missed,,,,,,,,,,,,,,,,,,
421,PT06M29.00S,2024-02-23T01:34:15.8Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,86,61,2024-02-23T01:34:15Z,4180000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,420.0,4.0,3.0,1.0,,,,,,,
