actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
463,PT06M46.00S,2023-11-19T23:44:35.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,94.56307490144546,52.94117647058824,1610612753,60,93,2023-11-19T23:44:44Z,4600000,False,15.0,-1.0,1,right,MISS A. Black driving finger roll Layup,[1641710],1610612753.0,ORL,driving finger roll,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,,
464,PT06M46.00S,2023-11-19T23:44:35.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,60,93,2023-11-19T23:44:44Z,4610000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,463.0,,,,,,,,,,,,,,,,,
466,PT06M31.00S,2023-11-19T23:45:06.6Z,3,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612754,60,93,2023-11-19T23:45:13Z,4630000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Turner 2 FT),"[1631094, 1626167]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Turner,1626167.0
468,PT06M31.00S,2023-11-19T23:45:33.8Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,61,93,2023-11-19T23:46:14Z,4650000,False,,,0,,M. Turner Free Throw 1 of 2 (10 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
469,PT06M31.00S,2023-11-19T23:45:34.5Z,3,REGULAR,substitution,out,[],1628971,,,1610612754,61,93,2023-11-19T23:45:41Z,4660000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M31.00S,2023-11-19T23:45:34.5Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,61,93,2023-11-19T23:45:41Z,4670000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT06M31.00S,2023-11-19T23:45:34.5Z,3,REGULAR,substitution,out,[],1630591,,,1610612754,61,93,2023-11-19T23:45:41Z,4680000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT06M31.00S,2023-11-19T23:45:34.5Z,3,REGULAR,substitution,in,[],1627741,,,1610612754,61,93,2023-11-19T23:45:41Z,4690000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT06M31.00S,2023-11-19T23:45:34.5Z,3,REGULAR,substitution,in,[],1630174,,,1610612754,61,93,2023-11-19T23:45:41Z,4700000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT06M31.00S,2023-11-19T23:45:34.5Z,3,REGULAR,substitution,in,[],203914,,,1610612754,61,93,2023-11-19T23:45:41Z,4710000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT06M31.00S,2023-11-19T23:45:48.6Z,3,REGULAR,substitution,out,[],1630167,,,1610612754,61,93,2023-11-19T23:45:51Z,4720000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT06M31.00S,2023-11-19T23:45:48.6Z,3,REGULAR,substitution,in,[],1629670,,,1610612754,61,93,2023-11-19T23:45:51Z,4730000,False,,,0,,SUB in: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT06M31.00S,2023-11-19T23:45:33.8Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,61,93,2023-11-19T23:46:14Z,4740000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT06M29.00S,2023-11-19T23:45:35.8Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,61,93,2023-11-19T23:46:14Z,4750000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:5),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,477.0,6.0,5.0,1.0,,,,,,,,,,,,,,
479,PT06M14.00S,2023-11-19T23:46:29.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612753,61,93,2023-11-19T23:46:35Z,4760000,False,,,0,,B. Hield personal FOUL (3 PF) (Harris 2 FT),"[1627741, 203914]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,1626302.0,,,,,,,,,,3.0,0.0,Harris,203914.0
481,PT06M14.00S,2023-11-19T23:46:58.4Z,3,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,61,94,2023-11-19T23:46:58Z,4780000,False,,,0,,G. Harris Free Throw 1 of 2 (10 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
482,PT06M14.00S,2023-11-19T23:47:19.1Z,3,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,61,95,2023-11-19T23:47:19Z,4790000,False,,,0,,G. Harris Free Throw 2 of 2 (11 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
483,PT06M00.00S,2023-11-19T23:47:34.9Z,3,REGULAR,2pt,Jump Shot,[],1630174,22.026938239159,32.1078431372549,1610612754,61,95,2023-11-19T23:47:41Z,4800000,False,89.0,155.0,1,left,MISS A. Nesmith 17' pullup Shot,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Right Center,17.86,Missed,,,,,,,,,,,,,,,,,,
484,PT05M56.00S,2023-11-19T23:47:38.9Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,61,95,2023-11-19T23:47:41Z,4810000,False,,,0,,M. Turner REBOUND (Off:3 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,483.0,4.0,1.0,3.0,,,,,,,,,,,,,,
485,PT05M56.00S,2023-11-19T23:47:38.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,5.590000152587891,50.0,1610612754,61,95,2023-11-19T23:47:38Z,4820000,False,0.0,0.0,1,left,MISS M. Turner tip Layup,[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
486,PT05M54.00S,2023-11-19T23:47:40.0Z,3,REGULAR,rebound,offensive,[],1629670,,,1610612754,61,95,2023-11-19T23:47:40Z,4830000,False,,,0,,J. Nwora REBOUND (Off:1 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Left,,,485.0,2.0,1.0,1.0,,,,,,,,,,,,,,
487,PT05M49.00S,2023-11-19T23:47:45.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,32.933639947437584,71.32352941176471,1610612754,61,95,2023-11-19T23:47:49Z,4840000,False,-107.0,257.0,1,left,MISS J. Nwora 27' 3PT,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
488,PT05M45.00S,2023-11-19T23:47:49.4Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,61,95,2023-11-19T23:47:49Z,4850000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:6),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,487.0,7.0,6.0,1.0,,,,,,,,,,,,,,
489,PT05M31.00S,2023-11-19T23:48:05.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.14651773981603,50.0,1610612753,61,97,2023-11-19T23:48:11Z,4860000,False,0.0,31.0,1,right,F. Wagner driving finger roll Layup (18 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,18.0,,,,,,,,,,,
490,PT05M31.00S,2023-11-19T23:48:06.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627741,,,1610612753,61,97,2023-11-19T23:48:14Z,4870000,False,,,0,,B. Hield shooting personal FOUL (4 PF) (Wagner 1 FT),"[1627741, 1630532]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,4.0,0.0,Wagner,1630532.0
492,PT05M31.00S,2023-11-19T23:48:16.6Z,3,REGULAR,substitution,out,[],1641710,,,1610612753,61,97,2023-11-19T23:49:24Z,4890000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M31.00S,2023-11-19T23:48:16.6Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,61,97,2023-11-19T23:49:24Z,4900000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M31.00S,2023-11-19T23:48:25.6Z,3,REGULAR,substitution,out,[],1630174,,,1610612753,61,97,2023-11-19T23:49:24Z,4910000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M31.00S,2023-11-19T23:48:25.6Z,3,REGULAR,substitution,in,[],1631097,,,1610612753,61,97,2023-11-19T23:49:24Z,4920000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT05M31.00S,2023-11-19T23:48:45.4Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,61,98,2023-11-19T23:48:45Z,4930000,False,,,0,,F. Wagner Free Throw 1 of 1 (19 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
497,PT05M20.00S,2023-11-19T23:48:59.5Z,3,REGULAR,foul,personal,[],1630532,,,1610612754,61,98,2023-11-19T23:49:26Z,4940000,False,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1631097]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,2.0,0.0,Mathurin,1631097.0
499,PT05M18.00S,2023-11-19T23:49:21.4Z,3,REGULAR,3pt,Jump Shot,[],1626167,35.56176084099869,54.41176470588235,1610612754,61,98,2023-11-19T23:49:29Z,4960000,False,-22.0,282.0,1,left,MISS M. Turner 28' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,28.27,Missed,,,,,,,,,,,,,,,,,,
500,PT05M14.00S,2023-11-19T23:49:24.8Z,3,REGULAR,rebound,offensive,[],1629670,,,1610612754,61,98,2023-11-19T23:49:24Z,4970000,False,,,0,,J. Nwora REBOUND (Off:2 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,,,499.0,3.0,1.0,2.0,,,,,,,,,,,,,,
501,PT05M14.00S,2023-11-19T23:49:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,9.674770039421814,50.49019607843137,1610612754,63,98,2023-11-19T23:49:34Z,4980000,False,-2.0,38.0,1,left,J. Nwora putback Layup (2 PTS),[1629670],1610612754.0,IND,putback,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,,,2.0,,,,,,,,,,,
502,PT04M50.00S,2023-11-19T23:49:49.2Z,3,REGULAR,2pt,Jump Shot,[],1630175,75.50919842312747,48.529411764705884,1610612753,63,98,2023-11-19T23:49:55Z,4990000,False,-7.0,178.0,1,right,MISS C. Anthony 17' turnaround fadeaway Shot,[1630175],1610612753.0,ORL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,17.79,Missed,,,,,,,,,,,,,,,,,,
503,PT04M48.00S,2023-11-19T23:49:51.2Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,63,98,2023-11-19T23:49:55Z,5000000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,,,502.0,1.0,1.0,0.0,,,,,,,,,,,,,,
504,PT04M35.00S,2023-11-19T23:50:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,7.5722733245729295,52.20588235294118,1610612754,65,98,2023-11-19T23:50:08Z,5010000,False,-11.0,19.0,1,left,J. Nwora driving Layup (4 PTS) (M. Turner 3 AST),"[1629670, 1626167]",1610612754.0,IND,driving,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,4.0,,,,,M. Turner,1626167.0,3.0,,,,
505,PT04M18.00S,2023-11-19T23:50:20.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,94.30026281208936,51.225490196078425,1610612753,65,100,2023-11-19T23:50:25Z,5020000,False,6.0,1.0,1,right,P. Banchero cutting Layup (22 PTS) (C. Anthony 3 AST),"[1631094, 1630175]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.62,Made,,,,,,,22.0,,,,,C. Anthony,1630175.0,3.0,,,,
507,PT04M05.00S,2023-11-19T23:50:34.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,34.37910643889619,51.9607843137255,1610612754,65,100,2023-11-19T23:50:40Z,5040000,False,-10.0,271.0,1,left,MISS B. Hield 27' step back 3PT,[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
508,PT04M03.00S,2023-11-19T23:50:36.2Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,65,100,2023-11-19T23:50:59Z,5050000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:7),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,507.0,8.0,7.0,1.0,,,,,,,,,,,,,,
509,PT03M55.00S,2023-11-19T23:50:46.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612753,65,100,2023-11-19T23:50:55Z,5060000,False,,,0,,B. Mathurin shooting personal FOUL (4 PF) (Banchero 2 FT),"[1631097, 1631094]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,,,,,,,,,,4.0,0.0,Banchero,1631094.0
511,PT03M55.00S,2023-11-19T23:51:22.5Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,65,101,2023-11-19T23:51:22Z,5080000,False,,,0,,P. Banchero Free Throw 1 of 2 (23 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
512,PT03M55.00S,2023-11-19T23:51:23.1Z,3,REGULAR,substitution,out,[],1626167,,,1610612753,65,101,2023-11-19T23:51:28Z,5090000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT03M55.00S,2023-11-19T23:51:23.1Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,65,101,2023-11-19T23:51:28Z,5100000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT03M55.00S,2023-11-19T23:51:23.1Z,3,REGULAR,substitution,in,[],1630188,,,1610612753,65,101,2023-11-19T23:51:28Z,5110000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT03M55.00S,2023-11-19T23:51:23.1Z,3,REGULAR,substitution,in,[],204060,,,1610612753,65,101,2023-11-19T23:51:28Z,5120000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT03M55.00S,2023-11-19T23:51:44.0Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,65,102,2023-11-19T23:51:44Z,5130000,False,,,0,,P. Banchero Free Throw 2 of 2 (24 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
517,PT03M45.00S,2023-11-19T23:51:55.0Z,3,REGULAR,turnover,lost ball,[],1630169,,,1610612754,65,102,2023-11-19T23:51:58Z,5140000,False,,,0,,T. Haliburton lost ball TURNOVER (4 TO),"[1630169, 204060]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,,Ingles,204060.0,,,,,,,,,
518,PT03M45.00S,2023-11-19T23:51:55.0Z,3,REGULAR,steal,,[],204060,,,1610612753,65,102,2023-11-20T02:19:32Z,5150000,False,,,0,,J. Ingles STEAL (3 STL),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT03M30.00S,2023-11-19T23:52:10.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,92.9862023653088,50.73529411764706,1610612753,65,104,2023-11-19T23:52:41Z,5160000,False,4.0,13.0,1,right,C. Anthony driving finger roll Layup (9 PTS) (J. Ingles 5 AST),"[1630175, 204060]",1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,9.0,,,,,J. Ingles,204060.0,5.0,,,,
520,PT03M30.00S,2023-11-19T23:52:14.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630188,,,1610612753,65,104,2023-11-19T23:52:24Z,5170000,False,,,0,,J. Smith shooting personal FOUL (3 PF) (Anthony 1 FT),"[1630188, 1630175]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,3.0,0.0,Anthony,1630175.0
523,PT03M30.00S,2023-11-19T23:52:42.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630175,,,1610612753,65,105,2023-11-19T23:52:42Z,5190000,False,,,0,,C. Anthony Free Throw 1 of 1 (10 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
524,PT03M19.00S,2023-11-19T23:52:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,7.178055190538765,53.92156862745098,1610612754,65,105,2023-11-19T23:52:59Z,5200000,False,-20.0,15.0,1,left,MISS T. Haliburton driving Layup - blocked,"[1630169, 1629048]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,Bitadze,1629048.0,,,,,,,
525,PT03M19.00S,2023-11-19T23:52:54.3Z,3,REGULAR,block,,[],1629048,,,1610612754,65,105,2023-11-19T23:52:56Z,5210000,False,,,0,,G. Bitadze BLOCK (4 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT03M15.00S,2023-11-19T23:52:58.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,65,105,2023-11-19T23:52:59Z,5220000,False,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,524.0,3.0,2.0,1.0,,,,,,,,,,,,,,
527,PT03M12.00S,2023-11-19T23:53:00.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],204060,76.95466491458606,9.068627450980392,1610612753,65,105,2023-11-19T23:53:07Z,5230000,False,-205.0,164.0,1,right,MISS J. Ingles 26' running 3PT,[204060],1610612753.0,ORL,running,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
528,PT03M09.00S,2023-11-19T23:53:03.5Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612754,65,105,2023-11-19T23:53:07Z,5240000,False,,,0,,J. Nwora REBOUND (Off:2 Def:2),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,527.0,4.0,2.0,2.0,,,,,,,,,,,,,,
529,PT03M01.00S,2023-11-19T23:53:12.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,7.178055190538765,52.450980392156865,1610612754,67,105,2023-11-19T23:53:16Z,5250000,False,-12.0,15.0,1,left,B. Mathurin driving Layup (8 PTS) (B. Hield 1 AST),"[1631097, 1627741]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,8.0,,,,,B. Hield,1627741.0,1.0,,,,
531,PT03M01.00S,2023-11-19T23:53:16.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,67,105,2023-11-19T23:53:16Z,5270000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT03M01.00S,2023-11-19T23:55:35.4Z,3,REGULAR,substitution,out,[],1630169,,,1610612753,67,105,2023-11-19T23:55:54Z,5280000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT03M01.00S,2023-11-19T23:55:35.4Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,67,105,2023-11-19T23:55:54Z,5290000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT03M01.00S,2023-11-19T23:55:35.4Z,3,REGULAR,substitution,out,[],1629048,,,1610612753,67,105,2023-11-19T23:55:54Z,5300000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT03M01.00S,2023-11-19T23:55:35.4Z,3,REGULAR,substitution,in,[],204456,,,1610612753,67,105,2023-11-19T23:55:54Z,5310000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT03M01.00S,2023-11-19T23:55:35.4Z,3,REGULAR,substitution,in,[],1628371,,,1610612753,67,105,2023-11-19T23:55:54Z,5320000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT03M01.00S,2023-11-19T23:55:35.4Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,67,105,2023-11-19T23:55:54Z,5330000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT02M41.00S,2023-11-19T23:56:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,90.22667542706965,44.85294117647059,1610612753,67,105,2023-11-19T23:56:43Z,5340000,False,-26.0,39.0,1,right,MISS M. Wagner Jump Shot,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,,
539,PT02M39.00S,2023-11-19T23:56:40.7Z,3,REGULAR,rebound,offensive,[],1628371,,,1610612753,67,105,2023-11-19T23:56:58Z,5350000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,538.0,2.0,1.0,1.0,,,,,,,,,,,,,,
540,PT02M39.00S,2023-11-19T23:56:42.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628371,94.40999984741211,50.0,1610612753,67,105,2023-11-19T23:57:05Z,5360000,False,0.0,0.0,1,right,MISS J. Isaac tip Layup,[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
541,PT02M38.00S,2023-11-19T23:56:43.0Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,67,105,2023-11-19T23:57:05Z,5370000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,540.0,3.0,3.0,0.0,,,,,,,,,,,,,,
542,PT02M27.00S,2023-11-19T23:56:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.075558475689881,51.470588235294116,1610612754,67,105,2023-11-19T23:56:56Z,5380000,False,-7.0,-5.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
543,PT02M25.00S,2023-11-19T23:56:53.8Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,67,105,2023-11-19T23:56:56Z,5390000,False,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,542.0,3.0,2.0,1.0,,,,,,,,,,,,,,
544,PT02M25.00S,2023-11-19T23:56:54.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,5.590000152587891,50.0,1610612754,69,105,2023-11-19T23:56:54Z,5400000,False,0.0,0.0,1,left,J. Smith putback Layup (8 PTS),[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,8.0,,,,,,,,,,,
