actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
504,PT00M56.60S,2024-03-08T01:54:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,93.11760840998686,53.67647058823529,1610612754,80,79,2024-03-08T01:54:44Z,4940000,False,18.0,12.0,1,right,J. Smith cutting Layup (12 PTS) (T. Haliburton 11 AST),"[1630188, 1630169]",1610612754.0,IND,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,2.21,Made,,,,,12.0,T. Haliburton,1630169.0,11.0,,,,,,,,,
506,PT00M45.50S,2024-03-08T01:54:54.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,6.389618922470433,46.07843137254902,1610612750,80,79,2024-03-08T01:55:02Z,4960000,False,20.0,8.0,1,left,MISS M. Conley driving Layup,[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,2.1,Missed,,,,,,,,,,,,,,,,,
507,PT00M44.90S,2024-03-08T01:54:58.3Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,80,79,2024-03-08T01:54:58Z,4970000,False,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,506.0,6.0,5.0,1.0,,,,,,,,,,,,,
508,PT00M44.90S,2024-03-08T01:54:58.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629675,5.590000152587891,50.0,1610612750,80,81,2024-03-08T01:54:58Z,4980000,False,0.0,0.0,1,left,N. Reid tip DUNK (13 PTS),[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,0.0,Made,,,,,13.0,,,,,,,,,,,,
510,PT00M38.80S,2024-03-08T01:55:17.9Z,3,REGULAR,3pt,Jump Shot,[],1630169,64.60249671484888,50.73529411764706,1610612754,83,81,2024-03-08T01:55:21Z,5000000,False,4.0,280.0,1,right,T. Haliburton 28' 3PT pullup (18 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,28.02,Made,,,,,18.0,,,,,,,,,,,,
511,PT00M29.70S,2024-03-08T01:55:30.0Z,3,REGULAR,3pt,Jump Shot,[],1629675,33.327858081471746,51.9607843137255,1610612750,83,81,2024-03-08T01:55:34Z,5010000,False,-10.0,261.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,26.1,Missed,,,,,,,,,,,,,,,,,
512,PT00M26.60S,2024-03-08T01:55:33.1Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,83,81,2024-03-08T01:55:34Z,5020000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,
513,PT00M05.40S,2024-03-08T01:55:54.1Z,3,REGULAR,turnover,lost ball,[],1630169,,,1610612754,83,81,2024-03-08T01:56:01Z,5030000,False,,,0,,T. Haliburton lost ball TURNOVER (5 TO),"[1630169, 1629638]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,5.0,Alexander-Walker,1629638.0,,
514,PT00M05.40S,2024-03-08T01:55:54.1Z,3,REGULAR,steal,,[],1629638,,,1610612750,83,81,2024-03-08T01:55:55Z,5040000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
515,PT00M02.70S,2024-03-08T01:56:00.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612750,83,81,2024-03-08T01:56:08Z,5050000,False,,,0,,A. Nembhard shooting personal FOUL (4 PF) (Alexander-Walker 2 FT),"[1629614, 1629638]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,4.0,0.0,Alexander-Walker,1629638.0,,,,,
517,PT00M02.70S,2024-03-08T01:56:27.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629638,,,1610612750,83,82,2024-03-08T01:56:27Z,5070000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (9 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
518,PT00M02.70S,2024-03-08T01:56:27.5Z,3,REGULAR,substitution,out,[],1629614,,,1610612750,83,82,2024-03-08T01:56:31Z,5080000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M02.70S,2024-03-08T01:56:27.5Z,3,REGULAR,substitution,in,[],1630174,,,1610612750,83,82,2024-03-08T01:56:31Z,5090000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M02.70S,2024-03-08T01:56:51.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629638,,,1610612750,83,83,2024-03-08T01:56:51Z,5100000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (10 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
521,PT00M00.00S,2024-03-08T01:56:59.3Z,3,REGULAR,period,end,[],0,,,1610612754,83,83,2024-03-08T01:56:59Z,5110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2024-03-08T01:59:06.8Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612754,83,83,2024-03-08T01:59:30Z,5120000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2024-03-08T01:59:06.8Z,4,REGULAR,substitution,out,['startperiod'],1630174,,,1610612754,83,83,2024-03-08T01:59:30Z,5130000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2024-03-08T01:59:06.8Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612754,83,83,2024-03-08T01:59:30Z,5140000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2024-03-08T01:59:06.8Z,4,REGULAR,substitution,out,['startperiod'],1629638,,,1610612754,83,83,2024-03-08T01:59:30Z,5150000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2024-03-08T01:59:06.8Z,4,REGULAR,substitution,in,['startperiod'],1641716,,,1610612754,83,83,2024-03-08T01:59:30Z,5160000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2024-03-08T01:59:06.8Z,4,REGULAR,substitution,in,['startperiod'],204456,,,1610612754,83,83,2024-03-08T01:59:30Z,5170000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2024-03-08T01:59:06.8Z,4,REGULAR,substitution,in,['startperiod'],203937,,,1610612754,83,83,2024-03-08T01:59:30Z,5180000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2024-03-08T01:59:06.8Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612754,83,83,2024-03-08T01:59:30Z,5190000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2024-03-08T01:59:54.4Z,4,REGULAR,period,start,[],0,,,1610612750,83,83,2024-03-08T01:59:54Z,5200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M39.00S,2024-03-08T02:00:14.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203937,10.463206307490145,44.85294117647059,1610612750,83,83,2024-03-08T02:00:27Z,5210000,False,26.0,46.0,1,left,MISS K. Anderson Hook,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,5.26,Missed,,,,,,,,,,,,,,,,,
532,PT11M34.00S,2024-03-08T02:00:19.4Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,83,83,2024-03-08T02:00:27Z,5220000,False,,,0,,R. Gobert REBOUND (Off:5 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,531.0,13.0,8.0,5.0,,,,,,,,,,,,,
533,PT11M34.00S,2024-03-08T02:00:18.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612750,83,85,2024-03-08T02:01:50Z,5230000,False,0.0,0.0,1,left,R. Gobert tip Layup (14 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,0.0,Made,,,,,14.0,,,,,,,,,,,,
534,PT11M24.00S,2024-03-08T02:00:29.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,85.62746386333771,45.09803921568628,1610612754,85,85,2024-03-08T02:00:35Z,5240000,False,-25.0,83.0,1,right,T. McConnell 8' turnaround Jump Shot (6 PTS),[204456],1610612754.0,IND,turnaround,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,8.62,Made,,,,,6.0,,,,,,,,,,,,
535,PT11M12.00S,2024-03-08T02:00:44.0Z,4,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612750,85,85,2024-03-08T02:00:56Z,5250000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (Gobert 2 FT),"[1641767, 203497]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,101283.0,,,,,,,,,,,2.0,0.0,Gobert,203497.0,,,,,
537,PT11M12.00S,2024-03-08T02:01:11.4Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,85,86,2024-03-08T02:01:11Z,5270000,False,,,0,,R. Gobert Free Throw 1 of 2 (15 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,
538,PT11M12.00S,2024-03-08T02:01:30.6Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,85,87,2024-03-08T02:01:30Z,5280000,False,,,0,,R. Gobert Free Throw 2 of 2 (16 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,
540,PT11M00.00S,2024-03-08T02:02:01.7Z,4,REGULAR,2pt,Jump Shot,[],204456,83.52496714848883,79.65686274509804,1610612754,85,87,2024-03-08T02:02:05Z,5300000,False,148.0,102.0,1,right,MISS T. McConnell 18' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right,,18.02,Missed,,,,,,,,,,,,,,,,,
541,PT10M58.00S,2024-03-08T02:02:03.7Z,4,REGULAR,rebound,defensive,[],201144,,,1610612750,85,87,2024-03-08T02:02:05Z,5310000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right,,,,540.0,3.0,3.0,0.0,,,,,,,,,,,,,
542,PT10M39.00S,2024-03-08T02:02:23.1Z,4,REGULAR,2pt,Jump Shot,[],203933,17.559132720105126,75.73529411764706,1610612750,85,89,2024-03-08T02:02:27Z,5320000,False,-129.0,113.0,1,left,T. Warren 17' pullup Jump Shot (7 PTS) (N. Reid 2 AST),"[203933, 1629675]",1610612750.0,MIN,pullup,,,Warren,T. Warren,,,,,Mid-Range,16-24 Left Center,,17.1,Made,,,,,7.0,N. Reid,1629675.0,2.0,,,,,,,,,
544,PT10M25.00S,2024-03-08T02:02:37.4Z,4,REGULAR,3pt,Jump Shot,[],204456,67.36202365308804,52.450980392156865,1610612754,85,89,2024-03-08T02:02:42Z,5340000,False,12.0,254.0,1,right,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,25.46,Missed,,,,,,,,,,,,,,,,,
545,PT10M22.00S,2024-03-08T02:02:40.4Z,4,REGULAR,rebound,defensive,[],203933,,,1610612750,85,89,2024-03-08T02:02:42Z,5350000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Center,,,,544.0,1.0,1.0,0.0,,,,,,,,,,,,,
570,PT10M13.00S,2024-03-08T02:02:53.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,10.463206307490145,50.73529411764706,1610612750,85,89,2024-03-08T02:05:35Z,5375000,False,-4.0,46.0,1,left,MISS K. Anderson pullup Shot - blocked,"[203937, 1630188]",1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,4.6,Missed,,,,,,,,,,,,,,,,Smith,1630188.0
571,PT10M13.00S,2024-03-08T02:02:53.0Z,4,REGULAR,block,,[],1630188,,,1610612750,85,89,2024-03-08T02:05:35Z,5377500,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
572,PT10M12.00S,2024-03-08T02:02:54.0Z,4,REGULAR,rebound,defensive,[],1641767,,,1610612754,85,89,2024-03-08T02:11:12Z,5378750,False,,,0,,B. Sheppard REBOUND (Off:0 Def:4),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,570.0,4.0,4.0,0.0,,,,,,,,,,,,,
548,PT10M06.00S,2024-03-08T02:02:56.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,93.11760840998686,50.49019607843137,1610612754,85,89,2024-03-08T02:05:35Z,5380000,False,2.0,12.0,1,right,MISS O. Toppin running Layup,[1630167],1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,1.25,Missed,,,,,,,,,,,,,,,,,
549,PT10M03.00S,2024-03-08T02:02:59.4Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612754,85,89,2024-03-08T02:03:03Z,5390000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,548.0,2.0,1.0,1.0,,,,,,,,,,,,,
550,PT10M03.00S,2024-03-08T02:02:59.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630188,94.40999984741211,50.0,1610612754,87,89,2024-03-08T02:06:44Z,5400000,False,0.0,0.0,1,right,J. Smith tip Layup (14 PTS),[1630188],1610612754.0,IND,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,0.0,Made,,,,,14.0,,,,,,,,,,,,
551,PT09M50.00S,2024-03-08T02:03:14.4Z,4,REGULAR,foul,personal,[],1630167,,,1610612750,87,89,2024-03-08T02:03:19Z,5410000,False,,,0,,O. Toppin personal FOUL (2 PF),"[1630167, 203497]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,101283.0,,,,,,,,,,,2.0,0.0,Gobert,203497.0,,,,,
553,PT09M40.00S,2024-03-08T02:03:44.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,9.674770039421814,50.73529411764706,1610612750,87,89,2024-03-08T02:03:55Z,5430000,False,-4.0,38.0,1,left,MISS N. Reid driving Layup - blocked,"[1629675, 1630167]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,3.86,Missed,,,,,,,,,,,,,,,,Toppin,1630167.0
554,PT09M40.00S,2024-03-08T02:03:44.8Z,4,REGULAR,block,,[],1630167,,,1610612750,87,89,2024-03-08T02:03:46Z,5440000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
555,PT09M39.00S,2024-03-08T02:03:45.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,87,89,2024-03-08T02:03:55Z,5450000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,553.0,,,,,,,,,,,,,,,,
557,PT09M37.00S,2024-03-08T02:04:04.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629675,10.33180026281209,61.76470588235294,1610612750,87,89,2024-03-08T02:05:54Z,5470000,False,-59.0,45.0,1,left,MISS N. Reid 7' floating Shot - blocked,"[1629675, 1630167]",1610612750.0,MIN,floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,7.38,Missed,,,,,,,,,,,,,,,,Toppin,1630167.0
558,PT09M37.00S,2024-03-08T02:04:04.6Z,4,REGULAR,block,,[],1630167,,,1610612750,87,89,2024-03-08T02:04:06Z,5480000,False,,,0,,O. Toppin BLOCK (2 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
559,PT09M35.00S,2024-03-08T02:04:06.6Z,4,REGULAR,rebound,offensive,[],201144,,,1610612750,87,89,2024-03-08T02:04:11Z,5490000,False,,,0,,M. Conley REBOUND (Off:1 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,557.0,4.0,3.0,1.0,,,,,,,,,,,,,
560,PT09M35.00S,2024-03-08T02:04:08.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,87,89,2024-03-08T02:04:20Z,5500000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,101283.0,,,,,,,,,,,,,,,,,,,
561,PT09M26.00S,2024-03-08T02:04:30.0Z,4,REGULAR,turnover,lost ball,[],204456,,,1610612754,87,89,2024-03-08T02:04:32Z,5510000,False,,,0,,T. McConnell lost ball TURNOVER (2 TO),"[204456, 203497]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Gobert,203497.0,,
562,PT09M26.00S,2024-03-08T02:04:30.0Z,4,REGULAR,steal,,[],203497,,,1610612750,87,89,2024-03-08T02:04:31Z,5520000,False,,,0,,R. Gobert STEAL (2 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
563,PT09M22.00S,2024-03-08T02:04:34.1Z,4,REGULAR,turnover,bad pass,[],201144,,,1610612750,87,89,2024-03-08T02:04:37Z,5530000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 204456]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,McConnell,204456.0,,
564,PT09M22.00S,2024-03-08T02:04:34.1Z,4,REGULAR,steal,,[],204456,,,1610612754,87,89,2024-03-08T02:04:35Z,5540000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
565,PT09M13.00S,2024-03-08T02:04:42.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641767,90.88370565045992,57.59803921568627,1610612754,87,89,2024-03-08T02:08:12Z,5550000,False,38.0,33.0,1,right,MISS B. Sheppard driving finger roll Layup,[1641767],1610612754.0,IND,driving finger roll,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,5.05,Missed,,,,,,,,,,,,,,,,,
566,PT09M10.00S,2024-03-08T02:04:45.9Z,4,REGULAR,rebound,offensive,[],1641716,,,1610612754,87,89,2024-03-08T02:04:49Z,5560000,False,,,0,,J. Walker REBOUND (Off:1 Def:4),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,565.0,5.0,4.0,1.0,,,,,,,,,,,,,
567,PT09M10.00S,2024-03-08T02:04:47.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641716,92.19776609724047,48.03921568627451,1610612754,89,89,2024-03-08T02:04:51Z,5570000,False,-10.0,21.0,1,right,J. Walker putback Layup (5 PTS),[1641716],1610612754.0,IND,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,2.3,Made,,,,,5.0,,,,,,,,,,,,
568,PT08M56.00S,2024-03-08T02:05:02.3Z,4,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612750,89,89,2024-03-08T02:05:10Z,5580000,False,,,0,,B. Sheppard shooting personal FOUL (3 PF) (Anderson 2 FT),"[1641767, 203937]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,3.0,0.0,Anderson,203937.0,,,,,
573,PT08M56.00S,2024-03-08T02:05:42.9Z,4,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,89,89,2024-03-08T02:05:42Z,5600000,False,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
574,PT08M56.00S,2024-03-08T02:05:42.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,89,89,2024-03-08T02:05:42Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,573.0,,,,,,,,,,,,,,,,
575,PT08M56.00S,2024-03-08T02:05:43.5Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,89,89,2024-03-08T02:05:46Z,5620000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M56.00S,2024-03-08T02:05:43.5Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,89,89,2024-03-08T02:05:46Z,5630000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M56.00S,2024-03-08T02:05:59.0Z,4,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,89,90,2024-03-08T02:05:59Z,5640000,False,,,0,,K. Anderson Free Throw 2 of 2 (3 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
578,PT08M46.00S,2024-03-08T02:06:09.6Z,4,REGULAR,3pt,Jump Shot,[],1641767,94.69448094612353,97.05882352941177,1610612754,92,90,2024-03-08T02:06:14Z,5650000,False,235.0,-3.0,1,right,B. Sheppard 3PT  (6 PTS) (T. McConnell 1 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,,23.53,Made,,,,,6.0,T. McConnell,204456.0,1.0,,,,,,,,,
580,PT08M22.00S,2024-03-08T02:06:36.4Z,4,REGULAR,foul,personal,[],1641716,,,1610612750,92,90,2024-03-08T02:06:46Z,5670000,False,,,0,,J. Walker personal FOUL (2 PF),"[1641716, 201144]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,202901.0,,,,,,,,,,,2.0,0.0,Conley,201144.0,,,,,
582,PT08M22.00S,2024-03-08T02:06:46.6Z,4,REGULAR,substitution,out,[],203933,,,1610612750,92,90,2024-03-08T02:06:51Z,5690000,False,,,0,,SUB out: T. Warren,[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M22.00S,2024-03-08T02:06:46.6Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,92,90,2024-03-08T02:06:51Z,5700000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M15.00S,2024-03-08T02:07:09.0Z,4,REGULAR,2pt,Jump Shot,[],1630162,17.0335085413929,78.43137254901961,1610612750,92,90,2024-03-08T02:07:13Z,5710000,False,-142.0,108.0,1,left,MISS A. Edwards 17' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,17.83,Missed,,,,,,,,,,,,,,,,,
585,PT08M12.00S,2024-03-08T02:07:12.0Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,92,90,2024-03-08T02:07:13Z,5720000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Left Center,,,,584.0,3.0,3.0,0.0,,,,,,,,,,,,,
586,PT07M58.00S,2024-03-08T02:07:25.8Z,4,REGULAR,2pt,Jump Shot,[],204456,94.03745072273325,66.42156862745098,1610612754,92,90,2024-03-08T02:07:30Z,5730000,False,82.0,4.0,1,right,MISS T. McConnell 8' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,8.22,Missed,,,,,,,,,,,,,,,,,
587,PT07M55.00S,2024-03-08T02:07:28.8Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,92,90,2024-03-08T02:07:30Z,5740000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,586.0,6.0,5.0,1.0,,,,,,,,,,,,,
