actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
339,PT00M59.30S,2023-11-05T00:08:30.2Z,2,REGULAR,substitution,in,[],1630208,,,1610612754,42,54,2023-11-05T00:08:32Z,3350000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M59.30S,2023-11-05T00:08:45.6Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,43,54,2023-11-05T00:08:45Z,3360000,False,,,0,,T. Haliburton Free Throw 2 of 2 (10 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,,
341,PT00M50.30S,2023-11-05T00:08:56.9Z,2,REGULAR,turnover,lost ball,[],1630163,,,1610612766,43,54,2023-11-05T00:09:00Z,3370000,False,,,0,,L. Ball lost ball TURNOVER (4 TO),"[1630163, 1628971]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,4.0,Brown,1628971.0,,,,,,,,,,,,,
342,PT00M50.30S,2023-11-05T00:08:56.9Z,2,REGULAR,steal,,[],1628971,,,1610612754,43,54,2023-11-05T00:08:58Z,3380000,False,,,0,,B. Brown STEAL (2 STL),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
343,PT00M33.60S,2023-11-05T00:09:15.2Z,2,REGULAR,turnover,traveling,[],1630188,,,1610612754,43,54,2023-11-05T00:09:20Z,3390000,False,,,0,,J. Smith traveling TURNOVER (1 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,2004.0,1.0,,,,,,,,,,,,,,,
344,PT00M25.10S,2023-11-05T00:09:36.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,65.65374507227332,63.970588235294116,1610612766,43,54,2023-11-05T00:09:41Z,3400000,False,70.0,270.0,1,right,MISS L. Ball 27' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,,
345,PT00M22.20S,2023-11-05T00:09:39.2Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,43,54,2023-11-05T00:09:39Z,3410000,False,,,0,,J. Smith REBOUND (Off:2 Def:5),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,344.0,,,,,,,,,7.0,5.0,2.0,,,,,,
346,PT00M05.50S,2023-11-05T00:09:55.9Z,2,REGULAR,3pt,Jump Shot,[],1630169,23.209592641261498,11.519607843137255,1610612754,46,54,2023-11-05T00:10:00Z,3420000,False,192.0,166.0,1,left,T. Haliburton 25' 3PT step back (13 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.39,Made,,,,,,13.0,,,,,,,,,,,,
350,PT00M00.00S,2023-11-05T00:11:40.0Z,2,REGULAR,period,end,[],0,,,1610612766,46,54,2023-11-05T00:11:40Z,3460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-11-05T00:25:55.1Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612766,46,54,2023-11-05T00:26:49Z,3470000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-11-05T00:25:55.1Z,3,REGULAR,substitution,out,['startperiod'],1630188,,,1610612766,46,54,2023-11-05T00:26:49Z,3480000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-11-05T00:25:55.1Z,3,REGULAR,substitution,out,['startperiod'],1630208,,,1610612766,46,54,2023-11-05T00:26:49Z,3490000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-11-05T00:25:55.1Z,3,REGULAR,substitution,in,['startperiod'],1631097,,,1610612766,46,54,2023-11-05T00:26:49Z,3500000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-11-05T00:25:55.1Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612766,46,54,2023-11-05T00:26:49Z,3510000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2023-11-05T00:25:55.1Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612766,46,54,2023-11-05T00:26:49Z,3520000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2023-11-05T00:26:56.3Z,3,REGULAR,period,start,[],0,,,1610612766,46,54,2023-11-05T00:26:56Z,3530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M38.00S,2023-11-05T00:27:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,7.440867279894875,58.333333333333336,1610612766,46,54,2023-11-05T00:27:24Z,3540000,False,-42.0,17.0,1,left,MISS L. Ball driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
359,PT11M33.00S,2023-11-05T00:27:23.1Z,3,REGULAR,rebound,offensive,[],1630163,,,1610612766,46,54,2023-11-05T00:27:24Z,3550000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,358.0,,,,,,,,,2.0,1.0,1.0,,,,,,
360,PT11M33.00S,2023-11-05T00:27:21.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,5.590000152587891,50.0,1610612766,46,54,2023-11-05T00:27:21Z,3560000,False,0.0,0.0,1,left,MISS L. Ball tip Layup,[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
361,PT11M32.00S,2023-11-05T00:27:23.0Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612766,46,54,2023-11-05T00:27:23Z,3570000,False,,,0,,M. Williams REBOUND (Off:3 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,,,360.0,,,,,,,,,6.0,3.0,3.0,,,,,,
362,PT11M32.00S,2023-11-05T00:27:23.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631109,5.590000152587891,50.0,1610612766,46,54,2023-11-05T00:27:26Z,3580000,False,0.0,0.0,1,left,MISS M. Williams tip Layup,[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
363,PT11M32.00S,2023-11-05T00:27:23.0Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,46,54,2023-11-05T00:27:26Z,3590000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,362.0,,,,,,,,,1.0,1.0,0.0,,,,,,
364,PT11M20.00S,2023-11-05T00:27:35.4Z,3,REGULAR,3pt,Jump Shot,[],1630169,69.99014454664915,19.852941176470587,1610612754,49,54,2023-11-05T00:27:40Z,3600000,False,-151.0,230.0,1,right,T. Haliburton 27' 3PT step back (16 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,27.46,Made,,,,,,16.0,,,,,,,,,,,,
365,PT11M08.00S,2023-11-05T00:27:47.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,8.623521681997373,50.0,1610612766,49,56,2023-11-05T00:27:51Z,3610000,False,0.0,29.0,1,left,M. Williams alley-oop DUNK (12 PTS) (L. Ball 5 AST),"[1631109, 1630163]",1610612766.0,CHA,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,12.0,L. Ball,1630163.0,5.0,,,,,,,,,
367,PT10M43.00S,2023-11-05T00:28:12.7Z,3,REGULAR,turnover,lost ball,[],1631097,,,1610612754,49,56,2023-11-05T00:28:16Z,3630000,False,,,0,,B. Mathurin lost ball TURNOVER (3 TO),"[1631097, 1631109]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,3.0,Williams,1631109.0,,,,,,,,,,,,,
368,PT10M43.00S,2023-11-05T00:28:12.7Z,3,REGULAR,steal,,[],1631109,,,1610612766,49,56,2023-11-05T00:28:14Z,3640000,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT10M37.00S,2023-11-05T00:28:18.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202330,7.046649145860711,56.61764705882353,1610612766,49,58,2023-11-05T00:28:34Z,3650000,False,-33.0,14.0,1,left,G. Hayward running reverse Layup (12 PTS) (L. Ball 6 AST),"[202330, 1630163]",1610612766.0,CHA,running reverse,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,12.0,L. Ball,1630163.0,6.0,,,,,,,,,
371,PT10M20.00S,2023-11-05T00:28:34.6Z,3,REGULAR,3pt,Jump Shot,[],1630167,93.38042049934296,4.6568627450980395,1610612754,52,58,2023-11-05T00:28:39Z,3670000,False,-227.0,10.0,1,right,O. Toppin 3PT  (11 PTS) (B. Brown 3 AST),"[1630167, 1628971]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,22.69,Made,,,,,,11.0,B. Brown,1628971.0,3.0,,,,,,,,,
373,PT10M07.00S,2023-11-05T00:28:51.1Z,3,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,52,58,2023-11-05T00:28:54Z,3690000,False,,,0,,L. Ball lost ball out-of-bounds TURNOVER (5 TO),[1630163],1610612766.0,CHA,lost ball,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,,1626300.0,5.0,,,,,,,,,,,,,,,
374,PT10M00.00S,2023-11-05T00:29:00.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,65.91655716162943,50.98039215686274,1610612754,55,58,2023-11-05T00:29:04Z,3700000,False,5.0,268.0,1,right,T. Haliburton 26' 3PT  (19 PTS) (B. Brown 4 AST),"[1630169, 1628971]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,26.79,Made,,,,,,19.0,B. Brown,1628971.0,4.0,,,,,,,,,
376,PT09M41.00S,2023-11-05T00:29:21.5Z,3,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612766,55,58,2023-11-05T00:29:27Z,3720000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Williams 2 FT),"[1630167, 1631109]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,2004.0,,,,,,,,,,,,,1.0,1.0,Williams,1631109.0
378,PT09M41.00S,2023-11-05T00:29:45.3Z,3,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,55,59,2023-11-05T00:29:45Z,3740000,False,,,0,,M. Williams Free Throw 1 of 2 (13 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,,13.0,,,,,,,,,,,,
379,PT09M41.00S,2023-11-05T00:30:01.9Z,3,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,55,60,2023-11-05T00:30:02Z,3750000,False,,,0,,M. Williams Free Throw 2 of 2 (14 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
380,PT09M34.00S,2023-11-05T00:30:13.7Z,3,REGULAR,foul,personal,[],1630163,,,1610612754,55,60,2023-11-05T00:30:24Z,3760000,False,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1626167]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,2004.0,,,,,,,,,,,,,2.0,0.0,Turner,1626167.0
382,PT09M26.00S,2023-11-05T00:30:42.7Z,3,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612754,55,60,2023-11-05T00:30:50Z,3780000,False,,,0,,L. Ball shooting personal FOUL (3 PF) (Haliburton 2 FT),"[1630163, 1630169]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,1626300.0,,,,,,,,,,,,,3.0,0.0,Haliburton,1630169.0
384,PT09M26.00S,2023-11-05T00:31:05.6Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,56,60,2023-11-05T00:31:05Z,3800000,False,,,0,,T. Haliburton Free Throw 1 of 2 (20 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,20.0,,,,,,,,,,,,
385,PT09M26.00S,2023-11-05T00:31:18.0Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,57,60,2023-11-05T00:31:18Z,3810000,False,,,0,,T. Haliburton Free Throw 2 of 2 (21 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,21.0,,,,,,,,,,,,
386,PT09M15.00S,2023-11-05T00:31:32.9Z,3,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612766,57,60,2023-11-05T00:31:39Z,3820000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (Hayward 2 FT),"[1630167, 202330]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Right,,,,2004.0,,,,,,,,,,,,,2.0,1.0,Hayward,202330.0
388,PT09M15.00S,2023-11-05T00:31:52.7Z,3,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,57,61,2023-11-05T00:31:52Z,3840000,False,,,0,,G. Hayward Free Throw 1 of 2 (13 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,,13.0,,,,,,,,,,,,
389,PT09M15.00S,2023-11-05T00:32:03.9Z,3,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,57,62,2023-11-05T00:32:03Z,3850000,False,,,0,,G. Hayward Free Throw 2 of 2 (14 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
390,PT09M07.00S,2023-11-05T00:32:17.2Z,3,REGULAR,foul,personal,[],202330,,,1610612754,57,62,2023-11-05T00:32:27Z,3860000,False,,,0,,G. Hayward personal FOUL (1 PF),"[202330, 1626167]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,2004.0,,,,,,,,,,,,,1.0,0.0,Turner,1626167.0
392,PT09M02.00S,2023-11-05T00:32:40.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,67.23061760840999,65.19607843137256,1610612754,60,62,2023-11-05T00:32:44Z,3880000,False,76.0,256.0,1,right,T. Haliburton 26' 3PT  (24 PTS) (M. Turner 1 AST),"[1630169, 1626167]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,26.66,Made,,,,,,24.0,M. Turner,1626167.0,1.0,,,,,,,,,
394,PT08M49.00S,2023-11-05T00:32:57.8Z,3,REGULAR,turnover,traveling,[],1630163,,,1610612766,60,62,2023-11-05T00:33:00Z,3900000,False,,,0,,L. Ball traveling TURNOVER (6 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,2004.0,6.0,,,,,,,,,,,,,,,
395,PT08M31.00S,2023-11-05T00:33:23.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,93.38042049934296,5.392156862745098,1610612754,63,62,2023-11-05T00:33:29Z,3910000,False,-223.0,10.0,1,right,B. Brown 3PT  (5 PTS) (B. Mathurin 4 AST),"[1628971, 1631097]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,22.32,Made,,,,,,5.0,B. Mathurin,1631097.0,4.0,,,,,,,,,
397,PT08M21.00S,2023-11-05T00:33:32.5Z,3,REGULAR,3pt,Jump Shot,[],1626179,14.668199737187912,94.85294117647058,1610612766,63,62,2023-11-05T00:33:36Z,3930000,False,-224.0,85.0,1,left,MISS T. Rozier 24' 3PT - blocked,"[1626179, 1630169]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,24.0,Missed,,,,,,,,,,,,,Haliburton,1630169.0,,,,
398,PT08M21.00S,2023-11-05T00:33:32.5Z,3,REGULAR,block,,[],1630169,,,1610612766,63,62,2023-11-05T00:33:35Z,3940000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
399,PT08M18.00S,2023-11-05T00:33:35.5Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,63,62,2023-11-05T00:33:36Z,3950000,False,,,0,,O. Toppin REBOUND (Off:1 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,397.0,,,,,,,,,4.0,3.0,1.0,,,,,,
400,PT08M13.00S,2023-11-05T00:33:40.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,82.60512483574244,94.11764705882352,1610612754,66,62,2023-11-05T00:33:46Z,3960000,False,221.0,111.0,1,right,T. Haliburton 24' 3PT running (27 PTS) (B. Mathurin 5 AST),"[1630169, 1631097]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,24.7,Made,,,,,,27.0,B. Mathurin,1631097.0,5.0,,,,,,,,,
402,PT08M12.00S,2023-11-05T00:33:49.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,66,62,2023-11-05T00:33:49Z,3980000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M59.00S,2023-11-05T00:36:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,15.325229960578188,41.66666666666667,1610612766,66,64,2023-11-05T00:37:05Z,3990000,False,42.0,92.0,1,left,G. Hayward 10' floating Jump Shot (16 PTS),[202330],1610612766.0,CHA,floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,10.06,Made,,,,,,16.0,,,,,,,,,,,,
404,PT07M40.00S,2023-11-05T00:37:15.2Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,66,64,2023-11-05T00:37:19Z,4000000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1630163]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,1.0,Ball,1630163.0,,,,,,,,,,,,,
405,PT07M40.00S,2023-11-05T00:37:15.2Z,3,REGULAR,steal,,[],1630163,,,1610612766,66,64,2023-11-05T00:37:18Z,4010000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT07M33.00S,2023-11-05T00:37:23.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202330,7.440867279894875,47.30392156862745,1610612766,66,66,2023-11-05T00:37:27Z,4020000,False,13.0,17.0,1,left,G. Hayward cutting finger roll Layup (18 PTS) (L. Ball 7 AST),"[202330, 1630163]",1610612766.0,CHA,cutting finger roll,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,18.0,L. Ball,1630163.0,7.0,,,,,,,,,
408,PT07M18.00S,2023-11-05T00:37:37.1Z,3,REGULAR,3pt,Jump Shot,[],1626167,66.83639947437582,53.18627450980392,1610612754,69,66,2023-11-05T00:37:40Z,4040000,False,16.0,259.0,1,right,M. Turner 25' 3PT  (8 PTS) (T. Haliburton 6 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.97,Made,,,,,,8.0,T. Haliburton,1630169.0,6.0,,,,,,,,,
410,PT07M05.00S,2023-11-05T00:37:50.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,8.492115637319317,44.6078431372549,1610612766,69,68,2023-11-05T00:37:55Z,4060000,False,27.0,27.0,1,left,M. Williams cutting finger roll Layup (16 PTS) (L. Ball 8 AST),"[1631109, 1630163]",1610612766.0,CHA,cutting finger roll,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.84,Made,,,,,,16.0,L. Ball,1630163.0,8.0,,,,,,,,,
412,PT06M42.00S,2023-11-05T00:38:15.7Z,3,REGULAR,foul,personal,[],1630163,,,1610612754,69,68,2023-11-05T00:38:22Z,4080000,False,,,0,,L. Ball personal FOUL (4 PF),"[1630163, 1630169]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right,,,,1626300.0,,,,,,,,,,,,,4.0,0.0,Haliburton,1630169.0
414,PT06M42.00S,2023-11-05T00:38:21.8Z,3,REGULAR,substitution,out,[],1630163,,,1610612754,69,68,2023-11-05T00:38:31Z,4100000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M42.00S,2023-11-05T00:38:21.8Z,3,REGULAR,substitution,in,[],1641706,,,1610612754,69,68,2023-11-05T00:38:31Z,4110000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M31.00S,2023-11-05T00:38:52.7Z,3,REGULAR,3pt,Jump Shot,[],1631097,78.79434954007884,92.40196078431373,1610612754,69,68,2023-11-05T00:39:11Z,4120000,False,212.0,147.0,1,right,MISS B. Mathurin 25' step back 3PT,[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
417,PT06M29.00S,2023-11-05T00:38:54.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,69,68,2023-11-05T00:39:11Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,416.0,,,,,,,,,,,,,,,,,
419,PT06M29.00S,2023-11-05T00:39:14.5Z,3,REGULAR,substitution,out,[],1630167,,,1610612754,69,68,2023-11-05T00:39:18Z,4150000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M29.00S,2023-11-05T00:39:14.5Z,3,REGULAR,substitution,in,[],1630174,,,1610612754,69,68,2023-11-05T00:39:18Z,4160000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M23.00S,2023-11-05T00:39:36.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,93.11760840998686,55.14705882352941,1610612754,71,68,2023-11-05T00:39:41Z,4170000,False,26.0,12.0,1,right,M. Turner driving Layup (10 PTS),[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,10.0,,,,,,,,,,,,
422,PT06M04.00S,2023-11-05T00:39:55.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202330,6.1268068331143235,51.71568627450981,1610612766,71,70,2023-11-05T00:39:58Z,4180000,False,-9.0,5.0,1,left,G. Hayward driving finger roll Layup (20 PTS),[202330],1610612766.0,CHA,driving finger roll,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,20.0,,,,,,,,,,,,
423,PT05M55.00S,2023-11-05T00:40:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.11760840998686,47.549019607843135,1610612754,71,70,2023-11-05T00:40:08Z,4190000,False,-12.0,12.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
424,PT05M53.00S,2023-11-05T00:40:06.7Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,71,70,2023-11-05T00:40:08Z,4200000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,423.0,,,,,,,,,1.0,1.0,0.0,,,,,,
425,PT05M47.00S,2023-11-05T00:40:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,6.783837056504599,46.568627450980394,1610612766,71,72,2023-11-05T00:47:03Z,4210000,False,17.0,11.0,1,left,P. Washington driving finger roll Layup (8 PTS) (T. Rozier 3 AST),"[1629023, 1626179]",1610612766.0,CHA,driving finger roll,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,,8.0,T. Rozier,1626179.0,3.0,,,,,,,,,
427,PT05M46.00S,2023-11-05T00:40:20.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,71,72,2023-11-05T00:40:20Z,4230000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M46.00S,2023-11-05T00:42:25.7Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,71,72,2023-11-05T00:43:04Z,4240000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M46.00S,2023-11-05T00:42:25.7Z,3,REGULAR,substitution,out,[],1629023,,,1610612754,71,72,2023-11-05T00:43:04Z,4250000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
