actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
352,PT11M10.00S,2024-01-04T01:23:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,92.06636005256242,54.90196078431373,1610612754,72,70,2024-01-04T01:23:46Z,3480000,False,25.0,22.0,1,right,J. Smith driving Layup (9 PTS) (T. Haliburton 5 AST),"[1630188, 1630169]",1610612754.0,IND,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,3.3,Made,9.0,,,,,T. Haliburton,1630169.0,5.0,,,,,,,,
354,PT10M55.00S,2024-01-04T01:23:55.7Z,3,REGULAR,foul,personal,[],1630188,,,1610612749,72,70,2024-01-04T01:24:13Z,3500000,False,,,0,,J. Smith personal FOUL (1 PF),"[1630188, 203507]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,
357,PT10M51.00S,2024-01-04T01:24:36.9Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,72,70,2024-01-04T01:39:14Z,3520000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (3 TO),"[203507, 1630169]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,3.0,,,,,,,,,,,,,,,Haliburton,1630169.0,,
358,PT10M51.00S,2024-01-04T01:24:36.9Z,3,REGULAR,steal,,[],1630169,,,1610612754,72,70,2024-01-04T01:24:38Z,3530000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
361,PT10M27.00S,2024-01-04T01:25:05.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612754,72,70,2024-01-04T01:25:18Z,3560000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,,,,,,
362,PT10M13.00S,2024-01-04T01:25:29.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203081,22.158344283837057,50.73529411764706,1610612749,72,70,2024-01-04T01:25:45Z,3570000,False,-4.0,156.0,1,left,MISS D. Lillard 15' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Center,,,15.58,Missed,,,,,,,,,,,,,,,,
363,PT10M08.00S,2024-01-04T01:25:34.2Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,72,70,2024-01-04T01:25:36Z,3580000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,362.0,2.0,2.0,0.0,,,,,,,,,,,
364,PT09M58.00S,2024-01-04T01:25:43.6Z,3,REGULAR,3pt,Jump Shot,[],1630188,69.72733245729303,75.24509803921569,1610612754,72,70,2024-01-04T01:25:48Z,3590000,False,126.0,232.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,26.42,Missed,,,,,,,,,,,,,,,,
365,PT09M54.00S,2024-01-04T01:25:47.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,72,70,2024-01-04T01:25:48Z,3600000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,364.0,7.0,7.0,0.0,,,,,,,,,,,
366,PT09M44.00S,2024-01-04T01:25:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.521024967148489,51.470588235294116,1610612749,72,72,2024-01-04T01:26:04Z,3610000,False,-7.0,9.0,1,left,B. Lopez Layup (9 PTS) (G. Antetokounmpo 6 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,1.15,Made,9.0,,,,,G. Antetokounmpo,203507.0,6.0,,,,,,,,
368,PT09M35.00S,2024-01-04T01:26:06.4Z,3,REGULAR,3pt,Jump Shot,[],1630174,77.08607095926413,10.049019607843137,1610612754,75,72,2024-01-04T01:26:12Z,3630000,False,-200.0,163.0,1,right,A. Nesmith 25' 3PT  (7 PTS) (T. Haliburton 6 AST),"[1630174, 1630169]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,25.78,Made,7.0,,,,,T. Haliburton,1630169.0,6.0,,,,,,,,
370,PT09M19.00S,2024-01-04T01:26:22.3Z,3,REGULAR,3pt,Jump Shot,[],201572,33.722076215505915,26.225490196078432,1610612749,75,72,2024-01-04T01:26:27Z,3650000,False,119.0,264.0,1,left,MISS B. Lopez 29' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,29.0,Missed,,,,,,,,,,,,,,,,
371,PT09M17.00S,2024-01-04T01:26:24.3Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612754,75,72,2024-01-04T01:26:27Z,3660000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,370.0,1.0,1.0,0.0,,,,,,,,,,,
372,PT09M13.00S,2024-01-04T01:26:30.1Z,3,REGULAR,foul,personal,['2freethrow'],203081,,,1610612754,75,72,2024-01-04T01:26:39Z,3670000,False,,,0,,D. Lillard shooting personal FOUL (1 PF) (Brown 2 FT),"[203081, 1628971]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,1.0,0.0,Brown,1628971.0,,,,
374,PT09M13.00S,2024-01-04T01:26:59.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628971,,,1610612754,76,72,2024-01-04T01:26:59Z,3690000,False,,,0,,B. Brown Free Throw 1 of 2 (7 PTS),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
375,PT09M13.00S,2024-01-04T01:27:14.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628971,,,1610612754,77,72,2024-01-04T01:27:14Z,3700000,False,,,0,,B. Brown Free Throw 2 of 2 (8 PTS),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
376,PT08M59.00S,2024-01-04T01:27:33.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.258212877792378,53.18627450980392,1610612749,77,74,2024-01-04T01:27:37Z,3710000,False,-16.0,6.0,1,left,G. Antetokounmpo alley-oop DUNK (14 PTS) (K. Middleton 6 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,1.71,Made,14.0,,,,,K. Middleton,203114.0,6.0,,,,,,,,
378,PT08M48.00S,2024-01-04T01:27:46.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,91.5407358738502,55.63725490196079,1610612754,79,74,2024-01-04T01:28:00Z,3730000,False,28.0,27.0,1,right,T. Haliburton driving floating bank Jump Shot (12 PTS),[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,3.9,Made,12.0,,,,,,,,,,,,,,,
379,PT08M48.00S,2024-01-04T01:27:48.8Z,3,REGULAR,foul,personal,['1freethrow'],1627736,,,1610612754,79,74,2024-01-04T01:27:54Z,3740000,False,,,0,,M. Beasley shooting personal FOUL (4 PF) (Haliburton 1 FT),"[1627736, 1630169]",1610612749.0,MIL,shooting,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,4.0,0.0,Haliburton,1630169.0,,,,
381,PT08M48.00S,2024-01-04T01:28:09.3Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,80,74,2024-01-04T01:28:09Z,3760000,False,,,0,,T. Haliburton Free Throw 1 of 1 (13 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
382,PT08M34.00S,2024-01-04T01:28:25.9Z,3,REGULAR,3pt,Jump Shot,[],1627736,8.623521681997373,2.696078431372549,1610612749,80,74,2024-01-04T01:28:35Z,3770000,False,237.0,29.0,1,left,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,23.82,Missed,,,,,,,,,,,,,,,,
383,PT08M31.00S,2024-01-04T01:28:28.9Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,80,74,2024-01-04T01:29:16Z,3780000,False,,,0,,B. Lopez REBOUND (Off:2 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,,,,382.0,2.0,0.0,2.0,,,,,,,,,,,
384,PT08M31.00S,2024-01-04T01:28:31.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201572,5.590000152587891,50.0,1610612749,80,74,2024-01-04T01:29:12Z,3790000,False,0.0,0.0,1,left,MISS B. Lopez tip Layup,[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
385,PT08M30.00S,2024-01-04T01:28:32.6Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,80,74,2024-01-04T01:29:12Z,3800000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,384.0,2.0,1.0,1.0,,,,,,,,,,,
386,PT08M23.00S,2024-01-04T01:28:35.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628971,82.7365308804205,53.18627450980392,1610612754,82,74,2024-01-04T01:28:43Z,3810000,False,16.0,110.0,1,right,B. Brown 11' running pullup Jump Shot (10 PTS) (T. Haliburton 7 AST),"[1628971, 1630169]",1610612754.0,IND,running pullup,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,11.09,Made,10.0,,,,,T. Haliburton,1630169.0,7.0,,,,,,,,
387,PT08M21.00S,2024-01-04T01:28:45.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,82,74,2024-01-04T01:28:45Z,3820000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M21.00S,2024-01-04T01:30:53.9Z,3,REGULAR,substitution,out,[],1627736,,,1610612749,82,74,2024-01-04T01:31:08Z,3830000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M21.00S,2024-01-04T01:30:53.9Z,3,REGULAR,substitution,in,[],1630699,,,1610612749,82,74,2024-01-04T01:31:08Z,3840000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M07.00S,2024-01-04T01:31:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,5.863994743758213,54.65686274509803,1610612749,82,74,2024-01-04T01:31:59Z,3850000,False,-23.0,3.0,1,left,MISS B. Lopez driving reverse Layup,[201572],1610612749.0,MIL,driving reverse,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,2.34,Missed,,,,,,,,,,,,,,,,
391,PT08M03.00S,2024-01-04T01:31:58.7Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612754,82,74,2024-01-04T01:31:59Z,3860000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,390.0,2.0,2.0,0.0,,,,,,,,,,,
392,PT07M56.00S,2024-01-04T01:32:04.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,91.5407358738502,49.26470588235294,1610612754,84,74,2024-01-04T01:32:08Z,3870000,False,-4.0,27.0,1,right,J. Smith DUNK (11 PTS) (M. Turner 1 AST),"[1630188, 1626167]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,2.73,Made,11.0,,,,,M. Turner,1626167.0,1.0,,,,,,,,
394,PT07M36.00S,2024-01-04T01:32:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,7.046649145860711,56.372549019607845,1610612749,84,74,2024-01-04T01:32:27Z,3890000,False,-32.0,14.0,1,left,MISS D. Lillard driving finger roll Layup,[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,3.47,Missed,,,,,,,,,,,,,,,,
395,PT07M34.00S,2024-01-04T01:32:26.3Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612754,84,74,2024-01-04T01:32:27Z,3900000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,394.0,3.0,3.0,0.0,,,,,,,,,,,
396,PT07M31.00S,2024-01-04T01:32:29.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,75.90341655716163,86.76470588235294,1610612754,87,74,2024-01-04T01:32:37Z,3910000,False,184.0,174.0,1,right,T. Haliburton 25' 3PT running pullup (16 PTS) (B. Brown 1 AST),"[1630169, 1628971]",1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,25.31,Made,16.0,,,,,B. Brown,1628971.0,1.0,,,,,,,,
399,PT07M16.00S,2024-01-04T01:32:48.7Z,3,REGULAR,foul,technical,['1freethrow'],1628971,,,1610612749,87,74,2024-01-04T01:33:00Z,3930000,False,,,0,,B. Brown defensive-3-second technical FOUL (1 Tech),[1628971],1610612754.0,IND,defensive-3-second,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,2.0,1.0,,,,,,
400,PT07M16.00S,2024-01-04T01:33:11.8Z,3,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,87,75,2024-01-04T01:33:11Z,3940000,False,,,0,,D. Lillard technical Free Throw 1 of 1 (9 PTS),[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
401,PT07M12.00S,2024-01-04T01:33:28.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.915243101182654,47.05882352941176,1610612749,87,75,2024-01-04T01:33:32Z,3950000,False,15.0,13.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,1.93,Missed,,,,,,,,,,,,,,,,
402,PT07M08.00S,2024-01-04T01:33:32.6Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,87,75,2024-01-04T01:33:32Z,3960000,False,,,0,,B. Lopez REBOUND (Off:3 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,401.0,3.0,0.0,3.0,,,,,,,,,,,
403,PT07M08.00S,2024-01-04T01:33:31.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,5.590000152587891,50.0,1610612749,87,77,2024-01-04T01:33:31Z,3970000,False,0.0,0.0,1,left,B. Lopez tip Layup (11 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,0.0,Made,11.0,,,,,,,,,,,,,,,
404,PT07M01.00S,2024-01-04T01:33:38.8Z,3,REGULAR,3pt,Jump Shot,[],1628971,68.67608409986859,27.696078431372552,1610612754,87,77,2024-01-04T01:39:32Z,3980000,False,-112.0,242.0,1,right,MISS B. Brown 26' step back 3PT,[1628971],1610612754.0,IND,step back,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,26.64,Missed,,,,,,,,,,,,,,,,
405,PT06M57.00S,2024-01-04T01:33:42.8Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,87,77,2024-01-04T01:33:46Z,3990000,False,,,0,,J. Smith REBOUND (Off:2 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,404.0,3.0,1.0,2.0,,,,,,,,,,,
406,PT06M53.00S,2024-01-04T01:33:46.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,66.17936925098554,45.588235294117645,1610612754,87,77,2024-01-04T01:33:51Z,4000000,False,-22.0,265.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,26.63,Missed,,,,,,,,,,,,,,,,
407,PT06M50.00S,2024-01-04T01:33:49.8Z,3,REGULAR,rebound,defensive,[],1630699,,,1610612749,87,77,2024-01-04T01:33:51Z,4010000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:2),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,,,,,,406.0,2.0,2.0,0.0,,,,,,,,,,,
408,PT06M47.00S,2024-01-04T01:33:55.3Z,3,REGULAR,foul,personal,[],1630169,,,1610612749,87,77,2024-01-04T01:34:03Z,4020000,False,,,0,,T. Haliburton personal FOUL (1 PF),"[1630169, 1630699]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Right,201246.0,,,,,,,,,,,,1.0,0.0,Beauchamp,1630699.0,,,,
410,PT06M40.00S,2024-01-04T01:34:26.8Z,3,REGULAR,foul,technical,['1freethrow'],1626167,,,1610612749,87,77,2024-01-04T01:34:34Z,4040000,False,,,0,,M. Turner defensive-3-second technical FOUL (1 Tech),[1626167],1610612754.0,IND,defensive-3-second,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,2.0,1.0,,,,,,
411,PT06M40.00S,2024-01-04T01:34:43.6Z,3,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,87,78,2024-01-04T01:34:43Z,4050000,False,,,0,,D. Lillard technical Free Throw 1 of 1 (10 PTS),[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
412,PT06M37.00S,2024-01-04T01:35:02.3Z,3,REGULAR,foul,personal,[],1628971,,,1610612749,87,78,2024-01-04T01:35:09Z,4060000,False,,,0,,B. Brown personal FOUL (3 PF),"[1628971, 203081]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,1662.0,,,,,,,,,,,,3.0,1.0,Lillard,203081.0,,,,
414,PT06M27.00S,2024-01-04T01:35:31.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.783837056504599,45.09803921568628,1610612749,87,78,2024-01-04T01:35:36Z,4080000,False,25.0,11.0,1,left,MISS D. Lillard driving reverse Layup - blocked,"[203081, 1626167]",1610612749.0,MIL,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,2.7,Missed,,,,,,,,,,,,,,,Turner,1626167.0
415,PT06M27.00S,2024-01-04T01:35:31.6Z,3,REGULAR,block,,[],1626167,,,1610612749,87,78,2024-01-04T01:35:33Z,4090000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT06M23.00S,2024-01-04T01:35:35.6Z,3,REGULAR,rebound,offensive,[],203081,,,1610612749,87,78,2024-01-04T01:35:36Z,4100000,False,,,0,,D. Lillard REBOUND (Off:1 Def:0),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,414.0,1.0,0.0,1.0,,,,,,,,,,,
417,PT06M21.00S,2024-01-04T01:35:37.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203081,8.492115637319317,17.401960784313726,1610612749,87,78,2024-01-04T01:35:40Z,4110000,False,163.0,27.0,1,left,MISS D. Lillard 16' turnaround fadeaway Shot,[203081],1610612749.0,MIL,turnaround fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,,,16.53,Missed,,,,,,,,,,,,,,,,
418,PT06M19.00S,2024-01-04T01:35:38.9Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,87,78,2024-01-04T01:35:38Z,4120000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right,,,,,,417.0,4.0,2.0,2.0,,,,,,,,,,,
419,PT06M13.00S,2024-01-04T01:35:49.2Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612754,87,78,2024-01-04T01:36:06Z,4130000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Smith 2 FT),"[203507, 1630188]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,1.0,0.0,Smith,1630188.0,,,,
421,PT06M13.00S,2024-01-04T01:36:16.7Z,3,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,88,78,2024-01-04T01:36:16Z,4150000,False,,,0,,J. Smith Free Throw 1 of 2 (12 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
422,PT06M13.00S,2024-01-04T01:36:31.4Z,3,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,89,78,2024-01-04T01:36:31Z,4160000,False,,,0,,J. Smith Free Throw 2 of 2 (13 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
423,PT06M03.00S,2024-01-04T01:36:43.5Z,3,REGULAR,3pt,Jump Shot,[],1630699,9.149145860709593,3.6764705882352944,1610612749,89,78,2024-01-04T01:36:47Z,4170000,False,232.0,34.0,1,left,MISS M. Beauchamp 3PT - blocked,"[1630699, 1630169]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,,,23.4,Missed,,,,,,,,,,,,,,,Haliburton,1630169.0
424,PT06M03.00S,2024-01-04T01:36:43.5Z,3,REGULAR,block,,[],1630169,,,1610612749,89,78,2024-01-04T01:36:45Z,4180000,False,,,0,,T. Haliburton BLOCK (3 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
425,PT06M00.00S,2024-01-04T01:36:46.5Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612754,89,78,2024-01-04T01:36:47Z,4190000,False,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,,423.0,4.0,4.0,0.0,,,,,,,,,,,
426,PT05M53.00S,2024-01-04T01:36:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,92.19776609724047,46.81372549019608,1610612754,91,78,2024-01-04T01:36:57Z,4200000,False,-16.0,21.0,1,right,A. Nesmith driving finger roll Layup (9 PTS) (T. Haliburton 8 AST),"[1630174, 1630169]",1610612754.0,IND,driving finger roll,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,2.62,Made,9.0,,,,,T. Haliburton,1630169.0,8.0,,,,,,,,
428,PT05M40.00S,2024-01-04T01:37:05.2Z,3,REGULAR,3pt,Jump Shot,[],201572,5.732588699080158,95.83333333333334,1610612749,91,81,2024-01-04T01:37:10Z,4220000,False,-229.0,1.0,1,left,B. Lopez 3PT  (14 PTS) (G. Antetokounmpo 7 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,22.92,Made,14.0,,,,,G. Antetokounmpo,203507.0,7.0,,,,,,,,
430,PT05M33.00S,2024-01-04T01:37:12.2Z,3,REGULAR,3pt,Jump Shot,[],1630169,68.28186596583443,22.058823529411764,1610612754,91,81,2024-01-04T01:37:18Z,4240000,False,-140.0,246.0,1,right,MISS T. Haliburton 28' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,28.26,Missed,,,,,,,,,,,,,,,,
431,PT05M30.00S,2024-01-04T01:37:15.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,91,81,2024-01-04T01:37:18Z,4250000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,430.0,8.0,8.0,0.0,,,,,,,,,,,
432,PT05M26.00S,2024-01-04T01:37:19.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203114,12.302890932982917,3.1862745098039214,1610612749,91,81,2024-01-04T01:44:20Z,4260000,False,234.0,63.0,1,left,MISS K. Middleton 24' running 3PT,[203114],1610612749.0,MIL,running,,,Middleton,K. Middleton,,,,,Right Corner 3,24+ Right,,,24.25,Missed,,,,,,,,,,,,,,,,
433,PT05M25.00S,2024-01-04T01:37:20.7Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,91,81,2024-01-04T01:37:37Z,4270000,False,,,0,,J. Smith REBOUND (Off:2 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,432.0,5.0,3.0,2.0,,,,,,,,,,,
434,PT05M17.00S,2024-01-04T01:37:28.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,92.9862023653088,50.98039215686274,1610612754,93,81,2024-01-04T01:37:33Z,4280000,False,5.0,13.0,1,right,M. Turner cutting DUNK (10 PTS) (T. Haliburton 9 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,1.43,Made,10.0,,,,,T. Haliburton,1630169.0,9.0,,,,,,,,
436,PT05M11.00S,2024-01-04T01:37:40.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,93,81,2024-01-04T01:37:40Z,4300000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M11.00S,2024-01-04T01:39:51.8Z,3,REGULAR,substitution,out,[],1630174,,,1610612749,93,81,2024-01-04T01:40:22Z,4310000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
