actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
341,PT10M35.00S,2026-01-24T04:00:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,92.19776609724047,50.49019607843137,1610612743,48,52,2026-01-24T04:01:05Z,3350000,False,2.0,21.0,1,right,MISS Z. Nnaji Layup - blocked,"[1630192, 1626167]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,Turner,1626167.0,,,,
342,PT10M35.00S,2026-01-24T04:00:29.5Z,3,REGULAR,block,,[],1626167,,,1610612743,48,52,2026-01-24T04:00:33Z,3360000,False,,,0,,M. Turner BLOCK (5 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
343,PT10M34.00S,2026-01-24T04:00:30.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,48,52,2026-01-24T04:01:05Z,3370000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,341.0,,,,,,,,,,,,
345,PT10M18.00S,2026-01-24T04:01:01.8Z,3,REGULAR,turnover,3-second-violation,[],1628398,,,1610612749,48,52,2026-01-24T04:01:13Z,3390000,False,,,0,,K. Kuzma 3-second-violation TURNOVER (1 TO),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,1193.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,,,,
346,PT10M00.00S,2026-01-24T04:01:28.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641747,92.32917214191852,96.07843137254902,1610612743,48,52,2026-01-24T04:01:34Z,3400000,False,230.0,20.0,1,right,MISS D. Holmes II 3PT,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,
347,PT09M57.00S,2026-01-24T04:01:31.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,48,52,2026-01-24T04:01:34Z,3410000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Right Corner 3,24+ Right,,,,,,,346.0,8.0,7.0,1.0,,,,,,,,,
348,PT09M48.00S,2026-01-24T04:01:40.5Z,3,REGULAR,3pt,Jump Shot,[],1631157,22.363666228646515,88.50337009803921,1610612749,48,52,2026-01-24T04:01:51Z,3420000,False,-193.0,158.0,1,left,MISS R. Rollins 24' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,
349,PT09M45.00S,2026-01-24T04:01:43.5Z,3,REGULAR,rebound,defensive,[],1641747,,,1610612743,48,52,2026-01-24T04:01:51Z,3430000,False,,,0,,D. Holmes II REBOUND (Off:0 Def:3),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,Above the Break 3,24+ Left Center,,,,,,,348.0,3.0,3.0,0.0,,,,,,,,,
350,PT09M43.00S,2026-01-24T04:01:53.8Z,3,REGULAR,foul,personal,['3freethrow'],203914,,,1610612743,48,52,2026-01-24T04:02:06Z,3440000,False,,,0,,G. Harris shooting personal FOUL (2 PF) (Strawther 3 FT),"[203914, 1631124]",1610612749.0,MIL,shooting,,,Harris,G. Harris,,,,,203591.0,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,0.0,Strawther,1631124.0
352,PT09M43.00S,2026-01-24T04:02:22.0Z,3,REGULAR,freethrow,1 of 3,[],1631124,,,1610612743,48,52,2026-01-24T04:02:22Z,3460000,False,,,0,,MISS J. Strawther Free Throw 1 of 3,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
353,PT09M43.00S,2026-01-24T04:02:22.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,48,52,2026-01-24T04:02:22Z,3470000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,352.0,,,,,,,,,,,,
354,PT09M43.00S,2026-01-24T04:02:33.9Z,3,REGULAR,freethrow,2 of 3,[],1631124,,,1610612743,48,53,2026-01-24T04:02:33Z,3480000,False,,,0,,J. Strawther Free Throw 2 of 3 (9 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
355,PT09M43.00S,2026-01-24T04:02:47.1Z,3,REGULAR,freethrow,3 of 3,[],1631124,,,1610612743,48,54,2026-01-24T04:02:47Z,3490000,False,,,0,,J. Strawther Free Throw 3 of 3 (10 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
356,PT09M23.00S,2026-01-24T04:03:08.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.835085413929041,43.872549019607845,1610612749,50,54,2026-01-24T04:03:13Z,3500000,False,31.0,21.0,1,left,M. Turner driving finger roll Layup (17 PTS) (G. Harris 2 AST),"[1626167, 203914]",1610612749.0,MIL,driving finger roll,,,Turner,M. Turner,,,,,,Restricted Area,0-8 Center,3.72,Made,17.0,G. Harris,203914.0,2.0,,,,,,,,,,,,,
357,PT09M11.00S,2026-01-24T04:03:20.5Z,3,REGULAR,turnover,lost ball,[],1630192,,,1610612743,50,54,2026-01-24T04:03:28Z,3510000,False,,,0,,Z. Nnaji lost ball TURNOVER (1 TO),"[1630192, 1631157]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Rollins,1631157.0,,,,,,
358,PT09M11.00S,2026-01-24T04:03:20.5Z,3,REGULAR,steal,,[],1631157,,,1610612749,50,54,2026-01-24T04:03:23Z,3520000,False,,,0,,R. Rollins STEAL (2 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
359,PT09M08.00S,2026-01-24T04:03:26.3Z,3,REGULAR,foul,personal,['2freethrow'],1641747,,,1610612749,50,54,2026-01-24T04:03:37Z,3530000,False,,,0,,D. Holmes II shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1641747, 203507]",1610612743.0,DEN,shooting,,,Holmes II,D. Holmes II,,,,,203591.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0
361,PT09M08.00S,2026-01-24T04:03:57.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,50,54,2026-01-24T04:03:57Z,3550000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
362,PT09M08.00S,2026-01-24T04:03:57.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,50,54,2026-01-24T04:03:57Z,3560000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,361.0,,,,,,,,,,,,
363,PT09M08.00S,2026-01-24T04:03:57.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,50,54,2026-01-24T04:04:21Z,3570000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
364,PT09M06.00S,2026-01-24T04:03:59.5Z,3,REGULAR,rebound,defensive,[],1641747,,,1610612743,50,54,2026-01-24T04:04:21Z,3580000,False,,,0,,D. Holmes II REBOUND (Off:0 Def:4),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,363.0,4.0,4.0,0.0,,,,,,,,,
365,PT08M46.00S,2026-01-24T04:04:38.8Z,3,REGULAR,3pt,Jump Shot,[],1629618,65.78515111695138,62.5,1610612743,50,54,2026-01-24T04:04:45Z,3590000,False,62.0,269.0,1,right,MISS J. Pickett 27' step back 3PT,[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,,Above the Break 3,24+ Center,27.63,Missed,,,,,,,,,,,,,,,,,
366,PT08M41.00S,2026-01-24T04:04:43.8Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,50,54,2026-01-24T04:04:45Z,3600000,False,,,0,,R. Rollins REBOUND (Off:2 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,Above the Break 3,24+ Center,,,,,,,365.0,3.0,1.0,2.0,,,,,,,,,
368,PT08M32.00S,2026-01-24T04:05:33.4Z,3,REGULAR,jumpball,recovered,[],1628398,,,1610612749,50,54,2026-01-24T04:06:25Z,3610000,False,,,0,,Jump Ball G. Antetokounmpo vs. Z. Nnaji: Tip to K. Kuzma,"[1628398, 203507, 1630192]",1610612749.0,MIL,heldball,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Antetokounmpo,203507.0,Nnaji,1630192.0,,,,,,,,,,,,,,,,,,,,,,
371,PT08M24.00S,2026-01-24T04:05:37.9Z,3,REGULAR,2pt,Jump Shot,[],1628398,11.12023653088042,25.735294117647058,1610612749,50,54,2026-01-24T04:05:50Z,3640000,False,121.0,52.0,1,left,MISS K. Kuzma 13' turnaround fadeaway Shot,[1628398],1610612749.0,MIL,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,,Mid-Range,8-16 Right,13.2,Missed,,,,,,,,,,,,,,,,,
372,PT08M21.00S,2026-01-24T04:05:40.9Z,3,REGULAR,rebound,defensive,[],1629618,,,1610612743,50,54,2026-01-24T04:05:42Z,3650000,False,,,0,,J. Pickett REBOUND (Off:0 Def:1),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,Mid-Range,16-24 Left Center,,,,,,,371.0,1.0,1.0,0.0,,,,,,,,,
373,PT08M13.00S,2026-01-24T04:05:49.5Z,3,REGULAR,turnover,lost ball,[],1629618,,,1610612743,50,54,2026-01-24T04:05:54Z,3660000,False,,,0,,J. Pickett lost ball TURNOVER (1 TO),"[1629618, 1626167]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Turner,1626167.0,,,,,,
374,PT08M13.00S,2026-01-24T04:05:49.5Z,3,REGULAR,steal,,[],1626167,,,1610612749,50,54,2026-01-24T04:05:52Z,3670000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
375,PT08M07.00S,2026-01-24T04:05:54.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628398,6.521024967148489,46.32352941176471,1610612749,52,54,2026-01-24T05:51:23Z,3680000,False,18.0,9.0,1,left,K. Kuzma running Layup (5 PTS) (M. Turner 1 AST),"[1628398, 1626167]",1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,,Restricted Area,0-8 Center,2.04,Made,5.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,
377,PT07M48.00S,2026-01-24T04:06:14.4Z,3,REGULAR,2pt,Jump Shot,[],1631124,94.82588699080158,32.84313725490196,1610612743,52,54,2026-01-24T04:08:58Z,3700000,False,-86.0,-4.0,1,right,MISS J. Strawther 8' driving floating Shot,[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,,Mid-Range,8-16 Left,8.59,Missed,,,,,,,,,,,,,,,,,
378,PT07M45.00S,2026-01-24T04:06:17.4Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,52,54,2026-01-24T04:06:19Z,3710000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Mid-Range,8-16 Left,,,,,,,377.0,9.0,8.0,1.0,,,,,,,,,
380,PT07M39.00S,2026-01-24T04:06:29.6Z,3,REGULAR,foul,technical,['1freethrow'],1641747,,,1610612749,52,54,2026-01-24T04:06:41Z,3730000,False,,,0,,D. Holmes II defensive-3-second technical FOUL (1 Tech),[1641747],1610612743.0,DEN,defensive-3-second,,,Holmes II,D. Holmes II,,,,,1193.0,,,,,,,,,,,,,,,,,,2.0,1.0,,
381,PT07M39.00S,2026-01-24T04:06:47.0Z,3,REGULAR,freethrow,1 of 1,[],1631157,,,1610612749,53,54,2026-01-24T04:06:47Z,3740000,False,,,0,,R. Rollins technical Free Throw 1 of 1 (4 PTS),[1631157],1610612749.0,MIL,technical,,,Rollins,R. Rollins,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
382,PT07M32.00S,2026-01-24T04:07:10.7Z,3,REGULAR,3pt,Jump Shot,[],1626167,26.757555847568987,80.3921568627451,1610612749,53,54,2026-01-24T04:08:37Z,3750000,False,-152.0,199.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,
383,PT07M30.00S,2026-01-24T04:07:12.7Z,3,REGULAR,rebound,defensive,[],1642461,,,1610612743,53,54,2026-01-24T04:09:40Z,3760000,False,,,0,,S. Jones REBOUND (Off:1 Def:2),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,Above the Break 3,24+ Left Center,,,,,,,382.0,3.0,2.0,1.0,,,,,,,,,
386,PT07M21.00S,2026-01-24T04:07:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,91.93495400788436,50.49019607843137,1610612743,53,56,2026-01-24T04:10:25Z,3790000,False,2.0,23.0,1,right,J. Strawther driving Layup (12 PTS),[1631124],1610612743.0,DEN,driving,,,Strawther,J. Strawther,,,,,,Restricted Area,0-8 Center,2.34,Made,12.0,,,,,,,,,,,,,,,,
387,PT07M11.00S,2026-01-24T04:07:29.8Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,53,56,2026-01-24T04:07:35Z,3800000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (4 TO),"[203507, 1629618]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,Pickett,1629618.0,,,,,,
388,PT07M11.00S,2026-01-24T04:07:29.8Z,3,REGULAR,steal,,[],1629618,,,1610612743,53,56,2026-01-24T04:07:32Z,3810000,False,,,0,,J. Pickett STEAL (1 STL),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
389,PT07M05.00S,2026-01-24T04:07:35.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629618,78.53153745072274,4.166666666666666,1610612743,53,59,2026-01-24T04:07:47Z,3820000,False,-229.0,149.0,1,right,J. Pickett 27' 3PT running (10 PTS) (J. Strawther 1 AST),"[1629618, 1631124]",1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,,Above the Break 3,24+ Left Center,27.35,Made,10.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,,,
391,PT07M04.00S,2026-01-24T04:07:43.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,53,59,2026-01-24T04:07:43Z,3840000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M04.00S,2026-01-24T04:10:56.1Z,3,REGULAR,substitution,out,[],1628398,,,1610612749,53,59,2026-01-24T04:11:02Z,3850000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M04.00S,2026-01-24T04:10:56.1Z,3,REGULAR,substitution,in,[],1630175,,,1610612749,53,59,2026-01-24T04:11:02Z,3860000,False,,,0,,SUB in: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M56.00S,2026-01-24T04:11:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,6.652431011826544,64.4607843137255,1610612749,55,59,2026-01-24T04:11:25Z,3870000,False,-72.0,10.0,1,left,R. Rollins 7' driving floating bank Jump Shot (6 PTS) (C. Anthony 4 AST),"[1631157, 1630175]",1610612749.0,MIL,driving floating bank,,,Rollins,R. Rollins,,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,6.0,C. Anthony,1630175.0,4.0,,,,,,,,,,,,,
396,PT06M42.00S,2026-01-24T04:11:34.9Z,3,REGULAR,3pt,Jump Shot,[],1631124,76.42904073587385,5.637254901960785,1610612743,55,62,2026-01-24T04:11:40Z,3890000,False,-222.0,169.0,1,right,J. Strawther 27' 3PT  (15 PTS) (S. Jones 2 AST),"[1631124, 1642461]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,Above the Break 3,24+ Left Center,27.89,Made,15.0,S. Jones,1642461.0,2.0,,,,,,,,,,,,,
398,PT06M16.00S,2026-01-24T04:12:01.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,11.169513797634691,43.083639705882355,1610612749,55,62,2026-01-24T04:12:50Z,3910000,False,35.0,52.0,1,left,MISS C. Anthony 6' driving floating Shot,[1630175],1610612749.0,MIL,driving floating,,,Anthony,C. Anthony,,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,
399,PT06M12.00S,2026-01-24T04:12:05.8Z,3,REGULAR,rebound,defensive,[],1629618,,,1610612743,55,62,2026-01-24T04:12:09Z,3920000,False,,,0,,J. Pickett REBOUND (Off:0 Def:2),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,398.0,2.0,2.0,0.0,,,,,,,,,
400,PT05M57.00S,2026-01-24T04:12:27.4Z,3,REGULAR,foul,personal,[],1626167,,,1610612743,55,62,2026-01-24T04:12:44Z,3930000,False,,,0,,M. Turner personal FOUL (3 PF),"[1626167, 1631124]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,1193.0,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,3.0,0.0,Strawther,1631124.0
402,PT05M57.00S,2026-01-24T04:12:39.3Z,3,REGULAR,substitution,out,[],203914,,,1610612743,55,62,2026-01-24T04:12:50Z,3950000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M57.00S,2026-01-24T04:12:39.3Z,3,REGULAR,substitution,out,[],203507,,,1610612743,55,62,2026-01-24T04:12:50Z,3960000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M57.00S,2026-01-24T04:12:39.3Z,3,REGULAR,substitution,out,[],1641747,,,1610612743,55,62,2026-01-24T04:12:50Z,3970000,False,,,0,,SUB out: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M57.00S,2026-01-24T04:12:39.3Z,3,REGULAR,substitution,in,[],1626171,,,1610612743,55,62,2026-01-24T04:12:50Z,3980000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M57.00S,2026-01-24T04:12:39.3Z,3,REGULAR,substitution,in,[],1629599,,,1610612743,55,62,2026-01-24T04:12:50Z,3990000,False,,,0,,SUB in: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M57.00S,2026-01-24T04:12:39.3Z,3,REGULAR,substitution,in,[],203501,,,1610612743,55,62,2026-01-24T04:12:50Z,4000000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M51.00S,2026-01-24T04:12:57.4Z,3,REGULAR,3pt,Jump Shot,[],1631124,67.19571287779237,45.986519607843135,1610612743,55,62,2026-01-24T04:13:04Z,4010000,False,-20.0,256.0,1,right,MISS J. Strawther 25' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,Above the Break 3,24+ Center,25.67,Missed,,,,,,,,,,,,,,,,,
409,PT05M47.00S,2026-01-24T04:13:01.4Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,55,62,2026-01-24T04:13:04Z,4020000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Center,,,,,,,408.0,5.0,5.0,0.0,,,,,,,,,
410,PT05M42.00S,2026-01-24T04:13:06.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631157,5.995400788436268,48.28431372549019,1610612749,55,62,2026-01-24T04:14:52Z,4030000,False,9.0,4.0,1,left,MISS R. Rollins running Layup,[1631157],1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,,Restricted Area,0-8 Center,0.94,Missed,,,,,,,,,,,,,,,,,
411,PT05M38.00S,2026-01-24T04:13:10.8Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,55,62,2026-01-24T04:13:15Z,4040000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:7),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,,,,,,,410.0,9.0,7.0,2.0,,,,,,,,,
412,PT05M33.00S,2026-01-24T04:13:14.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631124,92.85479632063075,51.9607843137255,1610612743,55,64,2026-01-24T04:13:22Z,4050000,False,10.0,15.0,1,right,J. Strawther running finger roll Layup (17 PTS) (J. Pickett 6 AST),"[1631124, 1629618]",1610612743.0,DEN,running finger roll,,,Strawther,J. Strawther,,,,,,Restricted Area,0-8 Center,1.77,Made,17.0,J. Pickett,1629618.0,6.0,,,,,,,,,,,,,
414,PT05M09.00S,2026-01-24T04:13:39.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,19.136005256241788,54.41176470588235,1610612749,55,64,2026-01-24T04:16:28Z,4070000,False,-22.0,127.0,1,left,MISS R. Rollins 12' pullup Shot - blocked,"[1631157, 1642461]",1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,,In The Paint (Non-RA),8-16 Center,12.93,Missed,,,,,,,,,,,,Jones,1642461.0,,,,
415,PT05M09.00S,2026-01-24T04:13:39.2Z,3,REGULAR,block,,[],1642461,,,1610612749,55,64,2026-01-24T04:13:42Z,4080000,False,,,0,,S. Jones BLOCK (1 BLK),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
416,PT05M05.00S,2026-01-24T04:13:43.2Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,55,64,2026-01-24T04:13:45Z,4090000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:8),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,414.0,10.0,8.0,2.0,,,,,,,,,
417,PT04M55.00S,2026-01-24T04:13:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629618,92.32917214191852,49.01960784313725,1610612743,55,66,2026-01-24T04:16:47Z,4100000,False,-5.0,20.0,1,right,J. Pickett driving Layup (12 PTS) (T. Hardaway Jr. 1 AST),"[1629618, 203501]",1610612743.0,DEN,driving,,,Pickett,J. Pickett,,,,,,Restricted Area,0-8 Center,2.02,Made,12.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,
420,PT04M37.00S,2026-01-24T04:14:11.0Z,3,REGULAR,3pt,Jump Shot,[],1626171,27.414586070959263,83.08823529411765,1610612749,55,66,2026-01-24T04:14:16Z,4120000,False,-165.0,205.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,
421,PT04M35.00S,2026-01-24T04:14:13.0Z,3,REGULAR,rebound,defensive,[],1629618,,,1610612743,55,66,2026-01-24T04:17:40Z,4130000,False,,,0,,J. Pickett REBOUND (Off:0 Def:3),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,Above the Break 3,24+ Left Center,,,,,,,420.0,3.0,3.0,0.0,,,,,,,,,
422,PT04M28.00S,2026-01-24T04:14:21.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,92.32917214191852,49.50980392156863,1610612743,55,68,2026-01-24T04:14:27Z,4140000,False,-2.0,20.0,1,right,Z. Nnaji cutting DUNK (5 PTS) (J. Strawther 2 AST),"[1630192, 1631124]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,1.98,Made,5.0,J. Strawther,1631124.0,2.0,,,,,,,,,,,,,
424,PT04M28.00S,2026-01-24T04:14:38.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,55,68,2026-01-24T04:14:38Z,4160000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M28.00S,2026-01-24T04:16:58.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612749,55,68,2026-01-24T04:17:52Z,4170000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M28.00S,2026-01-24T04:16:58.6Z,3,REGULAR,substitution,out,[],1631157,,,1610612749,55,68,2026-01-24T04:17:52Z,4180000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M28.00S,2026-01-24T04:16:58.6Z,3,REGULAR,substitution,out,[],1629618,,,1610612749,55,68,2026-01-24T04:17:52Z,4190000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
