actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
430,PT06M50.00S,2025-10-23T01:38:39.1Z,3,REGULAR,substitution,in,[],1642848,,,1610612764,83,70,2025-10-23T01:39:16Z,4040000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M45.00S,2025-10-23T01:39:46.0Z,3,REGULAR,2pt,Jump Shot,[],203114,15.325229960578188,32.35294117647059,1610612764,83,72,2025-10-23T01:39:51Z,4050000,False,88.0,92.0,1,left,K. Middleton 12' driving floating Jump Shot (16 PTS) (C. McCollum 2 AST),"[203114, 203468]",1610612764.0,WAS,driving floating,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,,,12.72,Made,,,,,,,16.0,C. McCollum,203468.0,2.0,,,
433,PT06M28.00S,2025-10-23T01:40:02.5Z,3,REGULAR,2pt,Jump Shot,[],203507,75.50919842312747,51.470588235294116,1610612749,83,72,2025-10-23T01:44:28Z,4070000,False,7.0,178.0,1,right,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,17.79,Missed,,,,,,,,,,,,,
434,PT06M25.00S,2025-10-23T01:40:05.5Z,3,REGULAR,rebound,defensive,[],203468,,,1610612764,83,72,2025-10-23T01:40:07Z,4080000,False,,,0,,C. McCollum REBOUND (Off:2 Def:3),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,433.0,5.0,3.0,2.0,,,,,,,,,
435,PT06M19.00S,2025-10-23T01:40:11.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642848,5.601182654402102,95.83333333333334,1610612764,83,72,2025-10-23T01:45:18Z,4090000,False,-229.0,0.0,1,left,MISS T. Johnson running 3PT,[1642848],1610612764.0,WAS,running,,,Johnson,T. Johnson,,,,,Left Corner 3,24+ Left,,,,,,22.92,Missed,,,,,,,,,,,,,
436,PT06M16.00S,2025-10-23T01:40:14.6Z,3,REGULAR,rebound,offensive,[],203114,,,1610612764,83,72,2025-10-23T01:42:06Z,4100000,False,,,0,,K. Middleton REBOUND (Off:1 Def:5),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,,,,,,435.0,6.0,5.0,1.0,,,,,,,,,
437,PT06M14.00S,2025-10-23T01:40:21.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,21.369908015768726,4.411764705882353,1610612764,83,72,2025-10-23T01:46:35Z,4110000,False,228.0,148.0,1,left,MISS B. Carrington 27' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,27.2,Missed,,,,,,,,,,,,,
438,PT06M13.00S,2025-10-23T01:40:22.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,83,72,2025-10-23T01:46:35Z,4120000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,437.0,10.0,9.0,1.0,,,,,,,,,
439,PT06M07.00S,2025-10-23T01:40:26.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.51182654402102,50.0,1610612749,85,72,2025-10-23T01:46:42Z,4130000,False,0.0,8.0,1,right,G. Antetokounmpo driving DUNK (17 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,0.85,Made,,,,,,,17.0,,,,,,
440,PT05M47.00S,2025-10-23T01:40:43.4Z,3,REGULAR,3pt,Jump Shot,[],203114,31.882391590013142,71.56862745098039,1610612764,85,75,2025-10-23T01:40:50Z,4140000,False,-108.0,247.0,1,left,K. Middleton 26' 3PT  (19 PTS) (C. McCollum 3 AST),"[203114, 203468]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,26.97,Made,,,,,,,19.0,C. McCollum,203468.0,3.0,,,
442,PT05M27.00S,2025-10-23T01:41:03.4Z,3,REGULAR,3pt,Jump Shot,[],1629018,92.32917214191852,3.431372549019608,1610612749,85,75,2025-10-23T01:41:10Z,4160000,False,-233.0,20.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,,,23.36,Missed,,,,,,,,,,,,,
443,PT05M24.00S,2025-10-23T01:41:06.4Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,85,75,2025-10-23T01:41:10Z,4170000,False,,,0,,A. Sarr REBOUND (Off:1 Def:7),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,,,442.0,8.0,7.0,1.0,,,,,,,,,
444,PT05M12.00S,2025-10-23T01:41:21.7Z,3,REGULAR,foul,personal,[],1631157,,,1610612764,85,75,2025-10-23T01:41:34Z,4180000,False,,,0,,R. Rollins personal FOUL (3 PF),"[1631157, 1642259]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,1627961.0,3.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
446,PT05M12.00S,2025-10-23T01:41:33.0Z,3,REGULAR,substitution,out,[],1642259,,,1610612764,85,75,2025-10-23T01:41:39Z,4200000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M12.00S,2025-10-23T01:41:33.0Z,3,REGULAR,substitution,in,[],1628963,,,1610612764,85,75,2025-10-23T01:41:39Z,4210000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M12.00S,2025-10-23T01:41:43.0Z,3,REGULAR,substitution,out,[],203114,,,1610612764,85,75,2025-10-23T01:41:53Z,4220000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M12.00S,2025-10-23T01:41:43.0Z,3,REGULAR,substitution,in,[],1641715,,,1610612764,85,75,2025-10-23T01:41:53Z,4230000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M07.00S,2025-10-23T01:42:07.7Z,3,REGULAR,turnover,traveling,[],1642848,,,1610612764,85,75,2025-10-23T01:42:20Z,4240000,False,,,0,,T. Johnson traveling TURNOVER (4 TO),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,101283.0,,,,,,,,,,,,,,,,,4.0,,
451,PT04M48.00S,2025-10-23T01:42:35.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,94.82588699080158,45.83333333333333,1610612749,87,75,2025-10-23T01:47:07Z,4250000,False,-21.0,-4.0,1,right,G. Antetokounmpo driving finger roll Layup (19 PTS) (G. Trent Jr. 2 AST),"[203507, 1629018]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,2.12,Made,,,,,,,19.0,G. Trent Jr.,1629018.0,2.0,,,
452,PT04M42.00S,2025-10-23T01:42:45.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,9.674770039421814,52.20588235294118,1610612764,87,77,2025-10-23T01:43:10Z,4260000,False,-11.0,38.0,1,left,C. Whitmore driving Layup (8 PTS),[1641715],1610612764.0,WAS,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,3.99,Made,,,,,,,8.0,,,,,,
453,PT04M42.00S,2025-10-23T01:42:48.3Z,3,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612764,87,77,2025-10-23T01:43:36Z,4270000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Whitmore 1 FT),"[1626167, 1641715]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,200832.0,3.0,0.0,Whitmore,1641715.0,,,,,,,,,,,,,,,
455,PT04M42.00S,2025-10-23T01:43:38.1Z,3,REGULAR,freethrow,1 of 1,[],1641715,,,1610612764,87,78,2025-10-23T01:43:38Z,4290000,False,,,0,,C. Whitmore Free Throw 1 of 1 (9 PTS),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,Made,,,,,,,9.0,,,,,,
463,PT04M42.00S,2025-10-23T01:43:39.9Z,3,REGULAR,substitution,out,[],1631157,,,1610612749,87,78,2025-10-23T01:44:44Z,4295000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M42.00S,2025-10-23T01:43:39.9Z,3,REGULAR,substitution,out,[],1631260,,,1610612749,87,78,2025-10-23T01:44:44Z,4297500,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M42.00S,2025-10-23T01:43:39.9Z,3,REGULAR,substitution,out,[],203468,,,1610612749,87,78,2025-10-23T01:44:44Z,4298750,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M42.00S,2025-10-23T01:43:39.9Z,3,REGULAR,substitution,out,[],1642267,,,1610612749,87,78,2025-10-23T01:44:44Z,4299375,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M42.00S,2025-10-23T01:43:39.9Z,3,REGULAR,substitution,in,[],1628398,,,1610612749,87,78,2025-10-23T01:44:44Z,4299687,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M42.00S,2025-10-23T01:43:39.9Z,3,REGULAR,substitution,in,[],1630175,,,1610612749,87,78,2025-10-23T01:44:44Z,4299843,False,,,0,,SUB in: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M42.00S,2025-10-23T01:43:39.9Z,3,REGULAR,substitution,in,[],1642273,,,1610612749,87,78,2025-10-23T01:44:44Z,4299921,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M42.00S,2025-10-23T01:43:39.9Z,3,REGULAR,substitution,in,[],1630557,,,1610612749,87,78,2025-10-23T01:44:44Z,4299960,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M31.00S,2025-10-23T01:43:41.8Z,3,REGULAR,2pt,Layup,[],1628398,90.75229960578186,31.61764705882353,1610612749,87,78,2025-10-23T01:44:10Z,4300000,False,-92.0,34.0,1,right,MISS K. Kuzma 9' driving Layup - blocked,"[1628398, 1642273]",1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,9.81,Missed,,,,,George,1642273.0,,,,,,,
459,PT04M31.00S,2025-10-23T01:43:41.8Z,3,REGULAR,block,,[],1642273,,,1610612749,87,78,2025-10-23T01:44:10Z,4305000,False,,,0,,K. George BLOCK (2 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
457,PT04M28.00S,2025-10-23T01:43:44.8Z,3,REGULAR,rebound,defensive,[],1642848,,,1610612764,87,78,2025-10-23T01:44:10Z,4310000,False,,,0,,T. Johnson REBOUND (Off:1 Def:3),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,456.0,4.0,3.0,1.0,,,,,,,,,
458,PT04M28.00S,2025-10-23T01:44:03.8Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612764,87,78,2025-10-23T02:01:55Z,4320000,False,,,0,,C. Anthony shooting personal FOUL (4 PF) (Johnson 2 FT),"[1630175, 1642848]",1610612749.0,MIL,shooting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,200832.0,4.0,0.0,Johnson,1642848.0,,,,,,,,,,,,,,,
461,PT04M28.00S,2025-10-23T01:44:29.3Z,3,REGULAR,freethrow,1 of 2,[],1642848,,,1610612764,87,79,2025-10-23T02:02:35Z,4340000,False,,,0,,T. Johnson Free Throw 1 of 2 (12 PTS),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,Made,,,,,,,12.0,,,,,,
462,PT04M28.00S,2025-10-23T01:44:29.3Z,3,REGULAR,freethrow,2 of 2,[],1642848,,,1610612764,87,80,2025-10-23T02:02:35Z,4350000,False,,,0,,T. Johnson Free Throw 2 of 2 (13 PTS),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,Made,,,,,,,13.0,,,,,,
471,PT04M08.00S,2025-10-23T01:44:46.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,80.23981603153744,49.754901960784316,1610612749,87,80,2025-10-23T01:48:59Z,4360000,False,-1.0,133.0,1,right,MISS G. Antetokounmpo 13' step back Shot,[203507],1610612749.0,MIL,step back,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.32,Missed,,,,,,,,,,,,,
472,PT04M07.00S,2025-10-23T01:44:47.1Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,87,80,2025-10-23T01:45:31Z,4370000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,471.0,11.0,9.0,2.0,,,,,,,,,
473,PT04M05.00S,2025-10-23T01:44:51.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,92.72339027595268,50.98039215686274,1610612749,89,80,2025-10-23T01:45:10Z,4380000,False,5.0,16.0,1,right,G. Antetokounmpo putback Layup (21 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,1.66,Made,,,,,,,21.0,,,,,,
474,PT04M05.00S,2025-10-23T01:44:55.2Z,3,REGULAR,foul,personal,['1freethrow'],1628963,,,1610612749,89,80,2025-10-23T01:45:05Z,4390000,False,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1628963, 203507]",1610612764.0,WAS,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,101283.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
476,PT04M05.00S,2025-10-23T01:45:30.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203507,,,1610612749,89,80,2025-10-23T01:45:32Z,4410000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
477,PT04M02.00S,2025-10-23T01:45:33.7Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,89,80,2025-10-23T01:45:32Z,4420000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,476.0,1.0,1.0,0.0,,,,,,,,,
478,PT03M53.00S,2025-10-23T01:45:43.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612764,89,80,2025-10-23T01:45:58Z,4430000,False,,,0,,K. Kuzma personal FOUL (1 PF) (George 2 FT),"[1628398, 1642273]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Center,1627961.0,1.0,0.0,George,1642273.0,,,,,,,,,,,,,,,
480,PT03M53.00S,2025-10-23T01:46:10.0Z,3,REGULAR,freethrow,1 of 2,[],1642273,,,1610612764,89,81,2025-10-23T01:46:10Z,4450000,False,,,0,,K. George Free Throw 1 of 2 (13 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,Made,,,,,,,13.0,,,,,,
481,PT03M53.00S,2025-10-23T01:46:22.7Z,3,REGULAR,freethrow,2 of 2,[],1642273,,,1610612764,89,82,2025-10-23T01:46:22Z,4460000,False,,,0,,K. George Free Throw 2 of 2 (14 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,Made,,,,,,,14.0,,,,,,
482,PT03M37.00S,2025-10-23T01:46:45.8Z,3,REGULAR,foul,personal,['2freethrow'],1642848,,,1610612749,89,82,2025-10-23T01:47:01Z,4470000,False,,,0,,T. Johnson shooting personal FOUL (1 PF) (Turner 2 FT),"[1642848, 1626167]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
484,PT03M37.00S,2025-10-23T01:47:18.7Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612749,90,82,2025-10-23T01:47:54Z,4490000,False,,,0,,M. Turner Free Throw 1 of 2 (11 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,Made,,,,,,,11.0,,,,,,
485,PT03M37.00S,2025-10-23T01:47:18.7Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612749,90,82,2025-10-23T01:47:54Z,4500000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
486,PT03M32.00S,2025-10-23T01:47:23.7Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,90,82,2025-10-23T01:47:54Z,4510000,False,,,0,,K. George REBOUND (Off:1 Def:6),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,485.0,7.0,6.0,1.0,,,,,,,,,
487,PT03M24.00S,2025-10-23T01:47:45.3Z,3,REGULAR,2pt,Jump Shot,[],1641715,21.76412614980289,32.1078431372549,1610612764,90,82,2025-10-23T01:50:34Z,4520000,False,89.0,152.0,1,left,MISS C. Whitmore 17' pullup Shot,[1641715],1610612764.0,WAS,pullup,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Right Center,,,,,,17.65,Missed,,,,,,,,,,,,,
488,PT03M21.00S,2025-10-23T01:47:49.1Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612749,90,82,2025-10-23T01:47:49Z,4530000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,,,,487.0,1.0,1.0,0.0,,,,,,,,,
489,PT03M16.00S,2025-10-23T01:47:52.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,94.30026281208936,50.49019607843137,1610612749,92,82,2025-10-23T01:48:03Z,4540000,False,2.0,1.0,1,right,G. Antetokounmpo running Layup (23 PTS) (C. Anthony 2 AST),"[203507, 1630175]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,0.27,Made,,,,,,,23.0,C. Anthony,1630175.0,2.0,,,
491,PT02M59.00S,2025-10-23T01:48:10.2Z,3,REGULAR,3pt,Jump Shot,[],1642273,29.911300919842315,26.715686274509803,1610612764,92,82,2025-10-23T01:52:45Z,4560000,False,116.0,229.0,1,left,MISS K. George 25' step back 3PT,[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,25.66,Missed,,,,,,,,,,,,,
492,PT02M56.00S,2025-10-23T01:48:13.2Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612749,92,82,2025-10-23T01:48:25Z,4570000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,491.0,4.0,4.0,0.0,,,,,,,,,
493,PT02M51.00S,2025-10-23T01:48:18.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,92.46057818659659,60.29411764705882,1610612749,92,82,2025-10-23T01:48:30Z,4580000,False,51.0,18.0,1,right,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.47,Missed,,,,,,,,,,,,,
494,PT02M49.00S,2025-10-23T01:48:20.0Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,92,82,2025-10-23T01:48:30Z,4590000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,493.0,3.0,2.0,1.0,,,,,,,,,
495,PT02M46.00S,2025-10-23T01:48:28.4Z,3,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,92,82,2025-10-23T01:48:40Z,4600000,False,,,0,,C. Kispert step out-of-bounds TURNOVER (1 TO),[1630557],1610612764.0,WAS,step,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Left,200832.0,,,,,,,,,,,,,,,,,1.0,,
496,PT02M46.00S,2025-10-23T01:48:35.9Z,3,REGULAR,substitution,out,[],1629018,,,1610612749,92,82,2025-10-23T01:48:56Z,4610000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M46.00S,2025-10-23T01:48:35.9Z,3,REGULAR,substitution,out,[],203507,,,1610612749,92,82,2025-10-23T01:48:56Z,4620000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M46.00S,2025-10-23T01:48:35.9Z,3,REGULAR,substitution,in,[],1627752,,,1610612749,92,82,2025-10-23T01:48:56Z,4630000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M46.00S,2025-10-23T01:48:35.9Z,3,REGULAR,substitution,in,[],1629599,,,1610612749,92,82,2025-10-23T01:48:56Z,4640000,False,,,0,,SUB in: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M32.00S,2025-10-23T01:49:00.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,91.80354796320631,3.1862745098039214,1610612749,92,82,2025-10-23T01:49:05Z,4650000,False,-234.0,25.0,1,right,MISS M. Turner 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,23.54,Missed,,,,,,,,,,,,,
501,PT02M29.00S,2025-10-23T01:49:03.9Z,3,REGULAR,rebound,defensive,[],1641715,,,1610612764,92,82,2025-10-23T01:49:05Z,4660000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:3),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Left Corner 3,24+ Left,,,,,,,,500.0,5.0,3.0,2.0,,,,,,,,,
502,PT02M26.00S,2025-10-23T01:49:07.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641715,32.670827858081466,40.44117647058824,1610612764,92,85,2025-10-23T01:49:16Z,4670000,False,48.0,255.0,1,left,C. Whitmore 25' 3PT running pullup (12 PTS),[1641715],1610612764.0,WAS,running pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,,,,25.9,Made,,,,,,,12.0,,,,,,
503,PT02M05.00S,2025-10-23T01:49:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.24901445466492,47.549019607843135,1610612749,94,85,2025-10-23T01:49:32Z,4680000,False,-12.0,11.0,1,right,K. Kuzma driving Layup (6 PTS),[1628398],1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,1.65,Made,,,,,,,6.0,,,,,,
504,PT01M42.00S,2025-10-23T01:49:50.8Z,3,REGULAR,3pt,Jump Shot,[],1641715,28.465834428383708,81.12745098039215,1610612764,94,85,2025-10-23T01:49:58Z,4690000,False,-156.0,215.0,1,left,MISS C. Whitmore 26' 3PT,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,26.55,Missed,,,,,,,,,,,,,
505,PT01M39.00S,2025-10-23T01:49:53.8Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,94,85,2025-10-23T01:49:58Z,4700000,False,,,0,,M. Turner REBOUND (Off:1 Def:7),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,504.0,8.0,7.0,1.0,,,,,,,,,
506,PT01M38.00S,2025-10-23T01:49:57.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,74.85216819973719,84.06862745098039,1610612749,97,85,2025-10-23T01:50:27Z,4710000,False,170.0,184.0,1,right,T. Prince 25' 3PT running (11 PTS) (C. Anthony 3 AST),"[1627752, 1630175]",1610612749.0,MIL,running,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,25.06,Made,,,,,,,11.0,C. Anthony,1630175.0,3.0,,,
508,PT01M36.00S,2025-10-23T01:50:15.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,97,85,2025-10-23T01:50:15Z,4730000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M36.00S,2025-10-23T01:51:05.5Z,3,REGULAR,substitution,out,[],1626167,,,1610612764,97,85,2025-10-23T01:51:43Z,4740000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M36.00S,2025-10-23T01:51:05.5Z,3,REGULAR,substitution,out,[],1628963,,,1610612764,97,85,2025-10-23T01:51:43Z,4750000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
