actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
259,PT05M18.00S,2026-01-01T01:56:48.6Z,2,REGULAR,rebound,offensive,[],1642259,,,1610612764,46,48,2026-01-01T01:58:36Z,2467500,False,,,0,,A. Sarr REBOUND (Off:2 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,258.0,4.0,2.0,2.0,,,,,,,,,,,,,,
248,PT05M16.00S,2026-01-01T01:56:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,91.80354796320631,49.26470588235294,1610612764,46,50,2026-01-01T01:58:36Z,2470000,False,-4.0,25.0,1,right,A. Sarr putback Layup (8 PTS),[1642259],1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,,,8.0,,,,,,,,
250,PT05M14.00S,2026-01-01T01:57:09.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.964520367936925,48.20389093137255,1610612749,48,50,2026-01-01T02:01:10Z,2490000,False,9.0,13.0,1,left,G. Antetokounmpo driving DUNK (14 PTS) (K. Porter Jr. 1 AST),"[203507, 1629645]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,,,,,,14.0,,K. Porter Jr.,1629645.0,1.0,,,,
251,PT04M58.00S,2026-01-01T01:57:19.1Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612764,48,50,2026-01-01T01:57:36Z,2500000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Champagnie 2 FT),"[1626167, 1630551]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,1.0,0.0,Champagnie,1630551.0,,,,,,,,,
253,PT04M58.00S,2026-01-01T01:57:45.1Z,2,REGULAR,freethrow,1 of 2,[],1630551,,,1610612764,48,50,2026-01-01T01:57:45Z,2520000,False,,,0,,MISS J. Champagnie Free Throw 1 of 2,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
254,PT04M58.00S,2026-01-01T01:57:45.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,48,50,2026-01-01T01:57:45Z,2530000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,,,
255,PT04M58.00S,2026-01-01T01:58:07.2Z,2,REGULAR,freethrow,2 of 2,[],1630551,,,1610612764,48,51,2026-01-01T01:58:07Z,2540000,False,,,0,,J. Champagnie Free Throw 2 of 2 (7 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
262,PT04M58.00S,2026-01-01T01:57:50.2Z,2,REGULAR,substitution,out,[],1629645,,,1610612749,48,51,2026-01-01T01:58:54Z,2545000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M58.00S,2026-01-01T01:57:50.2Z,2,REGULAR,substitution,in,[],1628398,,,1610612749,48,51,2026-01-01T01:58:54Z,2547500,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M42.00S,2026-01-01T01:58:27.7Z,2,REGULAR,foul,personal,[],1641731,,,1610612749,48,51,2026-01-01T02:01:18Z,2550000,False,,,0,,B. Coulibaly personal FOUL (2 PF),"[1641731, 203507]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,201639.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
260,PT04M42.00S,2026-01-01T01:58:38.3Z,2,REGULAR,substitution,out,[],1630551,,,1610612749,48,51,2026-01-01T01:58:43Z,2570000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M42.00S,2026-01-01T01:58:38.3Z,2,REGULAR,substitution,in,[],203114,,,1610612749,48,51,2026-01-01T01:58:43Z,2580000,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M34.00S,2026-01-01T01:59:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,11.645860709592641,49.50980392156863,1610612749,48,51,2026-01-01T02:11:45Z,2595000,False,2.0,57.0,1,left,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 203114]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,,,,Middleton,203114.0,,
271,PT04M34.00S,2026-01-01T01:59:37.6Z,2,REGULAR,block,,[],203114,,,1610612749,48,51,2026-01-01T02:01:44Z,2602500,False,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
272,PT04M33.00S,2026-01-01T01:59:38.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,48,51,2026-01-01T02:11:45Z,2606250,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,270.0,,,,,,,,,,,,,,,,,
267,PT04M33.00S,2026-01-01T01:59:42.4Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612764,48,51,2026-01-01T02:04:16Z,2640000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M16.00S,2026-01-01T02:02:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,81.42247043363994,42.15686274509804,1610612764,48,53,2026-01-01T02:02:09Z,2700000,False,-39.0,122.0,1,right,A. Sarr 12' fadeaway Jump Shot (10 PTS) (T. Johnson 1 AST),"[1642259, 1642848]",1610612764.0,WAS,fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,12.82,Made,,,,,,,,,,10.0,,T. Johnson,1642848.0,1.0,,,,
276,PT03M51.00S,2026-01-01T02:02:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.389618922470433,51.470588235294116,1610612749,50,53,2026-01-01T02:02:39Z,2720000,False,-7.0,8.0,1,left,G. Antetokounmpo finger roll Layup (16 PTS),[203507],1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,,,,,,16.0,,,,,,,,
277,PT03M36.00S,2026-01-01T02:02:42.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,93.51182654402102,49.754901960784316,1610612764,50,55,2026-01-01T02:02:47Z,2730000,False,-1.0,8.0,1,right,A. Sarr alley-oop DUNK (12 PTS) (K. Middleton 2 AST),"[1642259, 203114]",1610612764.0,WAS,alley-oop,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,12.0,,K. Middleton,203114.0,2.0,,,,
279,PT03M26.00S,2026-01-01T02:02:55.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612749,50,55,2026-01-01T02:03:29Z,2750000,False,,,0,,K. Middleton shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203114, 203507]",1610612764.0,WAS,shooting,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201639.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
281,PT03M26.00S,2026-01-01T02:03:31.3Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,51,55,2026-01-01T02:03:31Z,2770000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
282,PT03M26.00S,2026-01-01T02:03:51.6Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,52,55,2026-01-01T02:03:51Z,2780000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
283,PT03M15.00S,2026-01-01T02:04:02.6Z,2,REGULAR,3pt,Jump Shot,[],1642848,66.96780551905388,65.44117647058823,1610612764,52,58,2026-01-01T02:04:07Z,2790000,False,77.0,258.0,1,right,T. Johnson 26' 3PT  (12 PTS) (A. Sarr 2 AST),"[1642848, 1642259]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,26.93,Made,,,,,,,,,,12.0,,A. Sarr,1642259.0,2.0,,,,
285,PT03M03.00S,2026-01-01T02:04:17.6Z,2,REGULAR,turnover,palming,[],203507,,,1610612749,52,58,2026-01-01T02:04:26Z,2810000,False,,,0,,G. Antetokounmpo palming TURNOVER (4 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,201639.0,,,,,,4.0,,,,,,,
286,PT03M03.00S,2026-01-01T02:04:22.9Z,2,REGULAR,substitution,out,[],203507,,,1610612764,52,58,2026-01-01T02:04:27Z,2820000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M03.00S,2026-01-01T02:04:22.9Z,2,REGULAR,substitution,in,[],1629645,,,1610612764,52,58,2026-01-01T02:04:27Z,2830000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M51.00S,2026-01-01T02:04:56.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642259,85.10183968462549,54.41176470588235,1610612764,52,58,2026-01-01T02:05:05Z,2840000,False,22.0,88.0,1,right,MISS A. Sarr 9' driving Layup - blocked,"[1642259, 1626167]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,9.02,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
289,PT02M51.00S,2026-01-01T02:04:56.1Z,2,REGULAR,block,,[],1626167,,,1610612764,52,58,2026-01-01T02:05:01Z,2850000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
290,PT02M51.00S,2026-01-01T02:04:56.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,52,58,2026-01-01T02:05:05Z,2860000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,288.0,,,,,,,,,,,,,,,,,
292,PT02M51.00S,2026-01-01T02:05:06.6Z,2,REGULAR,substitution,out,[],1641731,,,1610612749,52,58,2026-01-01T02:05:13Z,2880000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M51.00S,2026-01-01T02:05:06.6Z,2,REGULAR,substitution,in,[],1630551,,,1610612749,52,58,2026-01-01T02:05:13Z,2890000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M38.00S,2026-01-01T02:05:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.835085413929041,54.41176470588235,1610612749,52,58,2026-01-01T02:05:44Z,2900000,False,-22.0,21.0,1,left,MISS K. Kuzma driving reverse Layup - blocked,"[1628398, 1642259]",1610612749.0,MIL,driving reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,Sarr,1642259.0,,
295,PT02M38.00S,2026-01-01T02:05:27.0Z,2,REGULAR,block,,[],1642259,,,1610612749,52,58,2026-01-01T02:05:31Z,2910000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT02M38.00S,2026-01-01T02:05:27.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,52,58,2026-01-01T02:05:35Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,294.0,,,,,,,,,,,,,,,,,
298,PT02M31.00S,2026-01-01T02:05:50.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626167,5.206964520367937,44.6078431372549,1610612749,52,58,2026-01-01T02:05:56Z,2940000,False,27.0,-4.0,1,left,MISS M. Turner bank Hook,[1626167],1610612749.0,MIL,bank,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
299,PT02M28.00S,2026-01-01T02:05:53.8Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,52,58,2026-01-01T02:05:56Z,2950000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,298.0,3.0,3.0,0.0,,,,,,,,,,,,,,
325,PT02M26.00S,2026-01-01T02:06:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,91.80354796320631,48.529411764705884,1610612764,52,58,2026-01-01T02:10:24Z,2955000,False,-7.0,25.0,1,right,MISS C. McCollum floating Shot,[203468],1610612764.0,WAS,floating,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
326,PT02M24.00S,2026-01-01T02:06:02.2Z,2,REGULAR,rebound,offensive,[],1642259,,,1610612764,52,58,2026-01-01T02:10:24Z,2957500,False,,,0,,A. Sarr REBOUND (Off:3 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,325.0,5.0,2.0,3.0,,,,,,,,,,,,,,
300,PT02M18.00S,2026-01-01T02:06:09.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642848,89.35611038107753,47.62561274509804,1610612764,52,60,2026-01-01T02:10:24Z,2960000,False,-12.0,48.0,1,right,T. Johnson driving floating Jump Shot (14 PTS) (K. Middleton 3 AST),"[1642848, 203114]",1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.91,Made,,,,,,,,,,14.0,,K. Middleton,203114.0,3.0,,,,
302,PT01M57.00S,2026-01-01T02:06:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,19.316688567674113,62.27787990196079,1610612749,54,60,2026-01-01T02:06:33Z,2980000,False,-61.0,129.0,1,left,K. Porter Jr. 14' step back Jump Shot (14 PTS),[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.3,Made,,,,,,,,,,14.0,,,,,,,,
303,PT01M48.00S,2026-01-01T02:06:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,90.80157687253615,48.28048406862745,1610612764,54,60,2026-01-01T02:06:45Z,2990000,False,-9.0,34.0,1,right,MISS A. Sarr driving Layup - blocked,"[1642259, 1626167]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
304,PT01M48.00S,2026-01-01T02:06:34.3Z,2,REGULAR,block,,[],1626167,,,1610612764,54,60,2026-01-01T02:06:38Z,3000000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
305,PT01M43.00S,2026-01-01T02:06:39.3Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,54,60,2026-01-01T02:06:45Z,3010000,False,,,0,,R. Rollins REBOUND (Off:1 Def:3),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,303.0,4.0,3.0,1.0,,,,,,,,,,,,,,
306,PT01M42.00S,2026-01-01T02:06:39.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631157,5.075558475689881,50.0,1610612749,56,60,2026-01-01T02:06:49Z,3020000,False,0.0,-5.0,1,left,R. Rollins running Layup (7 PTS),[1631157],1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,,,,,,7.0,,,,,,,,
307,PT01M21.00S,2026-01-01T02:07:00.3Z,2,REGULAR,2pt,Jump Shot,[],1642259,80.946123521682,22.75965073529412,1610612764,56,60,2026-01-01T02:07:07Z,3030000,False,-136.0,127.0,1,right,MISS A. Sarr 18' Jump Shot,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Left Center,18.6,Missed,,,,,,,,,,,,,,,,,,
308,PT01M20.00S,2026-01-01T02:07:01.3Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,56,60,2026-01-01T02:07:07Z,3040000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left Center,,,307.0,4.0,3.0,1.0,,,,,,,,,,,,,,
309,PT01M20.00S,2026-01-01T02:07:06.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630551,94.40999984741211,50.0,1610612764,56,60,2026-01-01T02:07:27Z,3050000,False,0.0,0.0,1,right,MISS J. Champagnie tip Layup,[1630551],1610612764.0,WAS,tip,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
310,PT01M20.00S,2026-01-01T02:07:06.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,56,60,2026-01-01T02:07:15Z,3060000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,309.0,,,,,,,,,,,,,,,,,
312,PT01M03.00S,2026-01-01T02:07:26.8Z,2,REGULAR,3pt,Jump Shot,[],1631260,22.683968462549277,3.9215686274509802,1610612749,59,60,2026-01-01T02:07:33Z,3080000,False,230.0,161.0,1,left,A. Green 28' 3PT step back (6 PTS) (R. Rollins 5 AST),"[1631260, 1631157]",1610612749.0,MIL,step back,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,28.09,Made,,,,,,,,,,6.0,,R. Rollins,1631157.0,5.0,,,,
314,PT00M45.30S,2026-01-01T02:07:47.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,90.09526938239159,54.166666666666664,1610612764,59,62,2026-01-01T02:07:53Z,3100000,False,21.0,41.0,1,right,A. Sarr fadeaway Jump Shot (14 PTS) (C. McCollum 2 AST),"[1642259, 203468]",1610612764.0,WAS,fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,,,,,,,,,,14.0,,C. McCollum,203468.0,2.0,,,,
316,PT00M32.80S,2026-01-01T02:08:02.5Z,2,REGULAR,3pt,Jump Shot,[],1629645,31.882391590013142,53.209252450980394,1610612749,59,62,2026-01-01T02:11:02Z,3120000,False,-16.0,247.0,1,left,MISS K. Porter Jr. 24' step back 3PT - blocked,"[1629645, 1642259]",1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,24.77,Missed,,,,,,,,,,,,,,,Sarr,1642259.0,,
317,PT00M32.80S,2026-01-01T02:08:02.5Z,2,REGULAR,block,,[],1642259,,,1610612749,59,62,2026-01-01T02:08:12Z,3130000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
318,PT00M31.80S,2026-01-01T02:08:03.5Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612749,59,62,2026-01-01T02:11:18Z,3140000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,316.0,2.0,1.0,1.0,,,,,,,,,,,,,,
319,PT00M28.00S,2026-01-01T02:08:15.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,32.802233902759525,68.62745098039215,1610612749,62,62,2026-01-01T02:11:36Z,3150000,False,-93.0,256.0,1,left,K. Porter Jr. 27' 3PT  (17 PTS) (M. Turner 2 AST),"[1629645, 1626167]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,27.22,Made,,,,,,,,,,17.0,,M. Turner,1626167.0,2.0,,,,
321,PT00M08.10S,2026-01-01T02:08:30.8Z,2,REGULAR,3pt,Jump Shot,[],203468,65.78515111695138,46.568627450980394,1610612764,62,65,2026-01-01T02:08:38Z,3170000,False,-17.0,269.0,1,right,C. McCollum 26' 3PT pullup (7 PTS),[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,26.96,Made,,,,,,,,,,7.0,,,,,,,,
322,PT00M00.20S,2026-01-01T02:08:44.9Z,2,REGULAR,3pt,Jump Shot,[],1626167,30.56833114323259,69.85294117647058,1610612749,62,65,2026-01-01T02:11:55Z,3180000,False,-99.0,235.0,1,left,MISS M. Turner 25' pullup 3PT,[1626167],1610612749.0,MIL,pullup,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
323,PT00M00.20S,2026-01-01T02:08:44.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,62,65,2026-01-01T02:11:48Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,322.0,,,,,,,,,,,,,,,,,
324,PT00M00.00S,2026-01-01T02:08:56.1Z,2,REGULAR,period,end,[],0,,,1610612749,62,65,2026-01-01T02:08:56Z,3200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2026-01-01T02:23:14.6Z,3,REGULAR,substitution,out,['startperiod'],1628398,,,1610612749,62,65,2026-01-01T02:23:48Z,3210000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2026-01-01T02:23:14.6Z,3,REGULAR,substitution,out,['startperiod'],1630551,,,1610612749,62,65,2026-01-01T02:23:48Z,3220000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-01-01T02:23:14.6Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,62,65,2026-01-01T02:23:48Z,3230000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-01-01T02:23:14.6Z,3,REGULAR,substitution,in,['startperiod'],1641731,,,1610612749,62,65,2026-01-01T02:26:55Z,3245000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-01-01T02:24:07.2Z,3,REGULAR,period,start,[],0,,,1610612749,62,65,2026-01-01T02:24:07Z,3250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M44.00S,2026-01-01T02:24:23.2Z,3,REGULAR,3pt,Jump Shot,[],1626167,76.47831800262811,11.542585784313726,1610612749,65,65,2026-01-01T02:24:33Z,3260000,False,-192.0,169.0,1,right,M. Turner 25' 3PT  (9 PTS) (A. Green 1 AST),"[1626167, 1631260]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,,,,,,9.0,,A. Green,1631260.0,1.0,,,,
334,PT11M23.00S,2026-01-01T02:24:43.6Z,3,REGULAR,2pt,Jump Shot,[],1642848,20.318659658344284,32.35294117647059,1610612764,65,65,2026-01-01T02:24:53Z,3280000,False,88.0,138.0,1,left,MISS T. Johnson 16' pullup Shot,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Right Center,16.42,Missed,,,,,,,,,,,,,,,,,,
335,PT11M19.00S,2026-01-01T02:24:47.6Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,65,65,2026-01-01T02:24:53Z,3290000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,334.0,3.0,2.0,1.0,,,,,,,,,,,,,,
336,PT11M11.00S,2026-01-01T02:24:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,89.43823915900131,50.49019607843137,1610612749,65,65,2026-01-01T02:25:44Z,3300000,False,2.0,47.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
337,PT11M10.00S,2026-01-01T02:24:58.7Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,65,65,2026-01-01T02:25:44Z,3310000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,336.0,5.0,4.0,1.0,,,,,,,,,,,,,,
338,PT11M10.00S,2026-01-01T02:25:04.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,94.40999984741211,50.0,1610612749,65,65,2026-01-01T02:26:05Z,3320000,False,0.0,0.0,1,right,MISS G. Antetokounmpo tip Layup,[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
