actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
453,PT02M25.00S,2022-03-27T21:12:19.8Z,3,REGULAR,steal,,[],1630296,,,1610612765,71,73,2022-03-27T21:12:21Z,4440000,,,0,,B. Key STEAL (2 STL),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M19.00S,2022-03-27T21:12:26.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203482,78.23587385019711,92.40196078431373,1610612765,71,73,2022-03-27T21:15:39Z,4450000,212.0,152.0,1,right,MISS K. Olynyk 26' running 3PT,[203482],1610612765.0,DET,running,,,Olynyk,K. Olynyk,,,,,,,,,,Missed,,26.09,,,,,,,,,,,,,
455,PT02M17.00S,2022-03-27T21:12:28.4Z,3,REGULAR,rebound,defensive,[],1630540,,,1610612752,71,73,2022-03-27T21:12:32Z,4460000,,,0,,M. McBride REBOUND (Off:0 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,454.0,2.0,2.0,0.0,,,,
456,PT02M15.00S,2022-03-27T21:12:31.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,9.247700394218143,59.80392156862745,1610612752,71,73,2022-03-27T21:12:37Z,4470000,-49.0,34.0,1,left,MISS J. Randle running Layup,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,,,,,,Missed,,5.99,,,,,,,,,,,,,
457,PT02M15.00S,2022-03-27T21:12:31.2Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,71,73,2022-03-27T21:12:37Z,4480000,,,0,,J. Randle REBOUND (Off:3 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,456.0,7.0,4.0,3.0,,,,
458,PT02M10.00S,2022-03-27T21:12:35.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,9.904730617608408,46.568627450980394,1610612752,71,75,2022-03-27T21:16:06Z,4490000,17.0,41.0,1,left,J. Randle putback Layup (15 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,,,,,,Made,15.0,4.41,,,,,,,,,,,,,
459,PT01M56.00S,2022-03-27T21:12:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,91.11366622864652,50.0,1610612765,73,75,2022-03-27T21:12:54Z,4500000,0.0,31.0,1,right,F. Jackson cutting Layup (7 PTS) (K. Olynyk 2 AST),"[1628402, 203482]",1610612765.0,DET,cutting,,,Jackson,F. Jackson,,,,,,,,,,Made,7.0,3.1,K. Olynyk,203482.0,2.0,,,,,,,,,,
461,PT01M40.00S,2022-03-27T21:13:08.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,11.695137976346913,34.53584558823529,1610612752,73,77,2022-03-27T21:13:14Z,4520000,77.0,57.0,1,left,I. Quickley 9' driving floating Jump Shot (14 PTS) (J. Randle 4 AST),"[1630193, 203944]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,,,,Made,14.0,9.63,J. Randle,203944.0,4.0,,,,,,,,,,
463,PT01M40.00S,2022-03-27T21:13:11.7Z,3,REGULAR,foul,personal,['1freethrow'],1630296,,,1610612752,73,77,2022-03-27T21:13:38Z,4540000,,,0,,B. Key shooting personal FOUL (1 PF) (Quickley 1 FT),"[1630296, 1630193]",1610612765.0,DET,shooting,,,Key,B. Key,,,,,1627961.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,,,,
465,PT01M40.00S,2022-03-27T21:13:43.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,73,77,2022-03-27T21:18:18Z,4560000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M40.00S,2022-03-27T21:14:57.1Z,3,REGULAR,substitution,out,[],203944,,,1610612752,73,77,2022-03-27T21:18:18Z,4570000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M40.00S,2022-03-27T21:14:57.1Z,3,REGULAR,substitution,in,[],1630167,,,1610612752,73,77,2022-03-27T21:18:18Z,4580000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M40.00S,2022-03-27T21:16:31.1Z,3,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,73,78,2022-03-27T21:16:31Z,4590000,,,0,,I. Quickley Free Throw 1 of 1 (15 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
469,PT01M25.00S,2022-03-27T21:16:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630296,92.69053876478318,55.14705882352941,1610612765,75,78,2022-03-27T21:16:54Z,4600000,26.0,16.0,1,right,B. Key Layup (4 PTS) (F. Jackson 1 AST),"[1630296, 1628402]",1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,Made,4.0,3.04,F. Jackson,1628402.0,1.0,,,,,,,,,,
471,PT01M17.00S,2022-03-27T21:16:57.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630296,,,1610612752,75,78,2022-03-27T21:17:08Z,4620000,,,0,,B. Key personal FOUL (2 PF) (Burks 2 FT),"[1630296, 202692]",1610612765.0,DET,,,,Key,B. Key,,,,,1627961.0,2.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,,
473,PT01M17.00S,2022-03-27T21:17:20.5Z,3,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,75,79,2022-03-27T21:17:20Z,4640000,,,0,,A. Burks Free Throw 1 of 2 (14 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
474,PT01M17.00S,2022-03-27T21:17:35.5Z,3,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,75,80,2022-03-27T21:17:35Z,4650000,,,0,,A. Burks Free Throw 2 of 2 (15 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
475,PT01M04.00S,2022-03-27T21:17:50.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630296,90.98226018396846,52.69607843137255,1610612765,77,80,2022-03-27T21:17:57Z,4660000,13.0,32.0,1,right,B. Key driving DUNK (6 PTS) (K. Olynyk 3 AST),"[1630296, 203482]",1610612765.0,DET,driving,,,Key,B. Key,,,,,,,,,,Made,6.0,3.5,K. Olynyk,203482.0,3.0,,,,,,,,,,
477,PT00M39.80S,2022-03-27T21:18:14.7Z,3,REGULAR,3pt,Jump Shot,[],1630193,14.898160315374511,4.901960784313729,1610612752,77,80,2022-03-27T21:19:43Z,4680000,225.0,88.0,1,left,MISS I. Quickley 24' step back 3PT - blocked,"[1630193, 1630296]",1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,,,,,,Missed,,24.19,,,,Key,1630296.0,,,,,,,,
478,PT00M39.80S,2022-03-27T21:18:14.7Z,3,REGULAR,block,,[],1630296,,,1610612752,77,80,2022-03-27T21:18:18Z,4690000,,,0,,B. Key BLOCK (1 BLK),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M35.80S,2022-03-27T21:18:18.7Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612752,77,80,2022-03-27T21:22:03Z,4700000,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,477.0,1.0,0.0,1.0,,,,
480,PT00M34.30S,2022-03-27T21:18:20.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,13.908508541392905,3.1632965686274446,1610612752,77,80,2022-03-27T21:22:29Z,4710000,234.0,78.0,1,left,MISS I. Quickley 24' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Missed,,24.69,,,,,,,,,,,,,
481,PT00M32.10S,2022-03-27T21:18:22.3Z,3,REGULAR,rebound,defensive,[],203482,,,1610612765,77,80,2022-03-27T21:22:29Z,4720000,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,480.0,2.0,2.0,0.0,,,,
482,PT00M26.70S,2022-03-27T21:18:30.6Z,3,REGULAR,foul,personal,[],1630167,,,1610612765,77,80,2022-03-27T21:18:50Z,4730000,,,0,,O. Toppin personal FOUL (1 PF),"[1630167, 203482]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,200832.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,,,,,,,
484,PT00M19.10S,2022-03-27T21:18:57.9Z,3,REGULAR,2pt,Jump Shot,[],1630165,85.5946123521682,34.06862745098039,1610612765,79,80,2022-03-27T21:21:46Z,4750000,-80.0,83.0,1,right,K. Hayes 11' driving floating Jump Shot (2 PTS),[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,,,,,,Made,2.0,11.5,,,,,,,,,,,,,
485,PT00M01.20S,2022-03-27T21:19:21.3Z,3,REGULAR,3pt,Jump Shot,[],1630540,17.65768725361366,4.166666666666657,1610612752,79,80,2022-03-27T21:21:21Z,4760000,229.0,113.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,Missed,,25.58,,,,,,,,,,,,,
486,PT00M01.00S,2022-03-27T21:19:21.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,79,80,2022-03-27T21:21:21Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,485.0,,,,,,,
487,PT00M00.00S,2022-03-27T21:19:27.3Z,3,REGULAR,period,end,[],0,,,1610612752,79,80,2022-03-27T21:19:27Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-03-27T21:21:12.7Z,4,REGULAR,substitution,out,['startperiod'],1628963,,,1610612752,79,80,2022-03-27T21:22:12Z,4790000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-03-27T21:21:12.7Z,4,REGULAR,substitution,out,['startperiod'],202692,,,1610612752,79,80,2022-03-27T21:22:12Z,4800000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-03-27T21:21:12.7Z,4,REGULAR,substitution,in,['startperiod'],1630191,,,1610612752,79,80,2022-03-27T21:22:12Z,4810000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-03-27T21:21:12.7Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,79,80,2022-03-27T21:22:12Z,4820000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-03-27T21:22:12.7Z,4,REGULAR,period,start,[],0,,,1610612752,79,80,2022-03-27T21:22:12Z,4830000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M47.00S,2022-03-27T21:22:24.8Z,4,REGULAR,3pt,Jump Shot,[],1630167,22.519710906701704,88.72549019607843,1610612752,79,80,2022-03-27T21:22:36Z,4840000,-194.0,159.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,Missed,,25.07,,,,,,,,,,,,,
497,PT11M41.00S,2022-03-27T21:22:30.2Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,79,80,2022-03-27T21:22:30Z,4850000,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,496.0,6.0,4.0,2.0,,,,
498,PT11M24.00S,2022-03-27T21:22:47.5Z,4,REGULAR,3pt,Jump Shot,[],1630165,83.18002628120894,4.388786764705884,1610612765,79,80,2022-03-27T21:23:29Z,4860000,-228.0,106.0,1,right,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,Missed,,25.14,,,,,,,,,,,,,
499,PT11M21.00S,2022-03-27T21:22:50.5Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,79,80,2022-03-27T21:22:53Z,4870000,,,0,,J. Sims REBOUND (Off:1 Def:7),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,498.0,8.0,7.0,1.0,,,,
500,PT11M17.00S,2022-03-27T21:22:56.4Z,4,REGULAR,foul,personal,['2freethrow'],1630296,,,1610612752,79,80,2022-03-27T21:23:07Z,4880000,,,0,,B. Key shooting personal FOUL (3 PF) (Barrett 2 FT),"[1630296, 1629628]",1610612765.0,DET,shooting,,,Key,B. Key,,,,,1627529.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,,
502,PT11M17.00S,2022-03-27T21:23:24.3Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,79,80,2022-03-27T21:23:24Z,4900000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,Missed,,,,,,,,,,,,,,,
503,PT11M17.00S,2022-03-27T21:23:24.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,79,80,2022-03-27T21:23:24Z,4910000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,502.0,,,,,,,
504,PT11M17.00S,2022-03-27T21:23:37.5Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,79,81,2022-03-27T21:23:37Z,4920000,,,0,,R. Barrett Free Throw 2 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
505,PT11M02.00S,2022-03-27T21:23:53.7Z,4,REGULAR,3pt,Jump Shot,[],1628402,69.82588699080158,71.56862745098039,1610612765,79,81,2022-03-27T21:24:45Z,4930000,108.0,231.0,1,right,MISS F. Jackson 25' pullup 3PT,[1628402],1610612765.0,DET,pullup,,,Jackson,F. Jackson,,,,,,,,,,Missed,,25.5,,,,,,,,,,,,,
506,PT10M58.00S,2022-03-27T21:23:57.7Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,79,81,2022-03-27T21:23:58Z,4940000,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,505.0,7.0,4.0,3.0,,,,
508,PT10M49.00S,2022-03-27T21:24:13.1Z,4,REGULAR,foul,offensive,[],1628402,,,1610612765,79,81,2022-03-27T21:24:28Z,4960000,,,0,,F. Jackson charge offensive FOUL (1 PF),"[1628402, 1630540]",1610612765.0,DET,charge,,,Jackson,F. Jackson,,,,,1627529.0,1.0,0.0,McBride,1630540.0,,,,,,,,,,,,,,,,
510,PT10M49.00S,2022-03-27T21:24:13.1Z,4,REGULAR,turnover,offensive foul,[],1628402,,,1610612765,79,81,2022-03-27T21:24:13Z,4980000,,,0,,F. Jackson offensive foul TURNOVER (1 TO),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,1627529.0,,,,,,,,,,,,,,,,,1.0,,,
511,PT10M49.00S,2022-03-27T21:24:21.0Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,79,81,2022-03-27T21:24:24Z,4990000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M49.00S,2022-03-27T21:24:21.0Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,79,81,2022-03-27T21:24:24Z,5000000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M38.00S,2022-03-27T21:24:47.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,9.773324572930349,54.16666666666667,1610612752,79,83,2022-03-27T21:24:53Z,5010000,-21.0,39.0,1,left,R. Barrett driving Layup (17 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,,,Made,17.0,4.46,,,,,,,,,,,,,
514,PT10M24.00S,2022-03-27T21:25:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,89.79960578186596,54.65686274509804,1610612765,79,83,2022-03-27T21:25:46Z,5020000,23.0,43.0,1,right,MISS F. Jackson driving Layup - blocked,"[1628402, 1630167]",1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,,,,,,Missed,,4.93,,,,Toppin,1630167.0,,,,,,,,
515,PT10M24.00S,2022-03-27T21:25:01.5Z,4,REGULAR,block,,[],1630167,,,1610612765,79,83,2022-03-27T21:25:03Z,5030000,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M21.00S,2022-03-27T21:25:04.5Z,4,REGULAR,rebound,offensive,[],203482,,,1610612765,79,83,2022-03-27T21:25:07Z,5040000,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,514.0,3.0,2.0,1.0,,,,
517,PT10M19.00S,2022-03-27T21:25:05.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,92.29632063074901,51.470588235294116,1610612765,81,83,2022-03-27T21:26:20Z,5050000,7.0,20.0,1,right,K. Olynyk putback Layup (2 PTS),[203482],1610612765.0,DET,putback,,,Olynyk,K. Olynyk,,,,,,,,,,Made,2.0,2.12,,,,,,,,,,,,,
518,PT10M07.00S,2022-03-27T21:25:18.6Z,4,REGULAR,turnover,bad pass,[],1630193,,,1610612752,81,83,2022-03-27T21:25:46Z,5060000,,,0,,I. Quickley bad pass TURNOVER (3 TO),"[1630193, 1628402]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,3.0,Jackson,1628402.0,
519,PT10M07.00S,2022-03-27T21:25:18.6Z,4,REGULAR,steal,,[],1628402,,,1610612765,81,83,2022-03-27T21:25:20Z,5070000,,,0,,F. Jackson STEAL (1 STL),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M07.00S,2022-03-27T21:25:22.8Z,4,REGULAR,foul,personal,[],1630193,,,1610612765,81,83,2022-03-27T21:26:46Z,5080000,,,0,,I. Quickley take personal FOUL (2 PF),"[1630193, 1628402]",1610612752.0,NYK,take,,,Quickley,I. Quickley,,,,,200832.0,2.0,0.0,Jackson,1628402.0,,,,,,,,,,,,,,,,
522,PT09M56.00S,2022-03-27T21:25:51.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630165,76.26478318002628,42.892156862745104,1610612765,83,83,2022-03-27T21:25:55Z,5100000,-36.0,171.0,1,right,K. Hayes 17' pullup Jump Shot (4 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,,,,,,Made,4.0,17.43,,,,,,,,,,,,,
523,PT09M42.00S,2022-03-27T21:26:05.1Z,4,REGULAR,3pt,Jump Shot,[],1630193,31.718134034165573,33.33333333333334,1610612752,83,86,2022-03-27T21:27:35Z,5110000,83.0,246.0,1,left,I. Quickley 25' 3PT pullup (18 PTS) (O. Toppin 2 AST),"[1630193, 1630167]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,,,,,,Made,18.0,25.94,O. Toppin,1630167.0,2.0,,,,,,,,,,
525,PT09M18.00S,2022-03-27T21:26:29.3Z,4,REGULAR,2pt,Jump Shot,[],1630296,88.74835742444152,24.264705882352942,1610612765,83,86,2022-03-27T21:26:35Z,5130000,-129.0,53.0,1,right,MISS B. Key 13' turnaround bank Shot,[1630296],1610612765.0,DET,turnaround bank,,,Key,B. Key,,,,,,,,,,Missed,,13.93,,,,,,,,,,,,,
526,PT09M13.00S,2022-03-27T21:26:34.2Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,83,86,2022-03-27T21:26:34Z,5140000,,,0,,R. Barrett REBOUND (Off:2 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,525.0,7.0,5.0,2.0,,,,
527,PT09M02.00S,2022-03-27T21:26:50.7Z,4,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,83,86,2022-03-27T21:26:57Z,5150000,,,0,,R. Barrett step out-of-bounds TURNOVER (1 TO),[1629628],1610612752.0,NYK,step,,,Barrett,R. Barrett,,,,,1627961.0,,,,,,,,,,,,,,,,,1.0,,,
528,PT08M50.00S,2022-03-27T21:27:05.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628402,74.29369250985545,15.196078431372555,1610612765,83,86,2022-03-27T21:27:11Z,5160000,-174.0,189.0,1,right,MISS F. Jackson 25' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Missed,,25.7,,,,,,,,,,,,,
529,PT08M46.00S,2022-03-27T21:27:09.4Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,83,86,2022-03-27T21:27:11Z,5170000,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,528.0,3.0,1.0,2.0,,,,
530,PT08M40.00S,2022-03-27T21:27:19.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,83,86,2022-03-27T21:27:19Z,5180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M40.00S,2022-03-27T21:27:23.8Z,4,REGULAR,substitution,out,[],1628402,,,1610612752,83,86,2022-03-27T21:27:30Z,5190000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M40.00S,2022-03-27T21:27:23.8Z,4,REGULAR,substitution,in,[],1630595,,,1610612752,83,86,2022-03-27T21:27:30Z,5200000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M29.00S,2022-03-27T21:27:49.1Z,4,REGULAR,3pt,Jump Shot,[],1630193,34.74047306176085,75.73529411764706,1610612752,83,86,2022-03-27T21:27:56Z,5210000,-129.0,274.0,1,left,MISS I. Quickley 30' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Missed,,30.28,,,,,,,,,,,,,
534,PT08M28.00S,2022-03-27T21:27:50.1Z,4,REGULAR,rebound,offensive,[],1630540,,,1610612752,83,86,2022-03-27T21:29:44Z,5220000,,,0,,M. McBride REBOUND (Off:1 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,533.0,3.0,2.0,1.0,,,,
535,PT08M27.00S,2022-03-27T21:27:54.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630540,12.401445466491452,58.57843137254902,1610612752,83,86,2022-03-27T21:29:54Z,5230000,-43.0,64.0,1,left,MISS M. McBride 7' Hook,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,Missed,,7.71,,,,,,,,,,,,,
536,PT08M26.00S,2022-03-27T21:27:55.1Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,83,86,2022-03-27T21:29:54Z,5240000,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,535.0,4.0,1.0,3.0,,,,
537,PT08M26.00S,2022-03-27T21:27:59.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,83,88,2022-03-27T21:31:00Z,5250000,0.0,0.0,1,left,M. Robinson tip DUNK (2 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,,,,,,Made,2.0,0.0,,,,,,,,,,,,,
538,PT08M10.00S,2022-03-27T21:28:09.2Z,4,REGULAR,3pt,Jump Shot,[],1630296,94.3988173455979,3.9215686274509807,1610612765,86,88,2022-03-27T21:28:14Z,5260000,-230.0,0.0,1,right,B. Key 3PT  (9 PTS) (K. Olynyk 4 AST),"[1630296, 203482]",1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,Made,9.0,23.04,K. Olynyk,203482.0,4.0,,,,,,,,,,
540,PT07M50.00S,2022-03-27T21:28:28.3Z,4,REGULAR,3pt,Jump Shot,[],1630540,19.316688567674106,94.33976715686275,1610612752,86,88,2022-03-27T21:32:58Z,5280000,-222.0,129.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,Missed,,25.65,,,,,,,,,,,,,
541,PT07M50.00S,2022-03-27T21:28:28.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,86,88,2022-03-27T21:28:38Z,5290000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,
542,PT07M50.00S,2022-03-27T21:28:36.4Z,4,REGULAR,foul,personal,[],1629011,,,1610612765,86,88,2022-03-27T21:29:11Z,5300000,,,0,,M. Robinson loose ball personal FOUL (4 PF),"[1629011, 1630191]",1610612752.0,NYK,loose ball,,,Robinson,M. Robinson,,,,,1627961.0,4.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,,
544,PT07M30.00S,2022-03-27T21:29:07.1Z,4,REGULAR,3pt,Jump Shot,[],1630595,67.7233902759527,48.529411764705884,1610612765,86,88,2022-03-27T21:29:16Z,5320000,-7.0,251.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,25.1,,,,,,,,,,,,,
545,PT07M26.00S,2022-03-27T21:29:10.0Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,86,88,2022-03-27T21:29:10Z,5330000,,,0,,R. Barrett REBOUND (Off:2 Def:6),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,544.0,8.0,6.0,2.0,,,,
