actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
359,PT12M00.00S,2022-03-22T00:31:38.3Z,3,REGULAR,substitution,out,['startperiod'],1630190,,,1610612757,52,67,2022-03-22T00:32:45Z,3560000,,,0,,SUB out: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-03-22T00:31:38.3Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612757,52,67,2022-03-22T00:32:45Z,3570000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-03-22T00:31:38.3Z,3,REGULAR,substitution,in,['startperiod'],1629234,,,1610612757,52,67,2022-03-22T00:32:45Z,3580000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-03-22T00:31:38.3Z,3,REGULAR,substitution,in,['startperiod'],1629604,,,1610612757,52,67,2022-03-22T00:32:45Z,3590000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-03-22T00:32:59.6Z,3,REGULAR,period,start,[],0,,,1610612765,52,67,2022-03-22T00:32:59Z,3600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M43.00S,2022-03-22T00:33:16.4Z,3,REGULAR,3pt,Jump Shot,[],1630180,72.84822601839684,18.137254901960787,1610612765,52,67,2022-03-22T00:33:24Z,3610000,-159.0,203.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,25.78,Missed,,,,,,,,,,,,,,,,
365,PT11M35.00S,2022-03-22T00:33:24.4Z,3,REGULAR,rebound,defensive,[],1630314,,,1610612757,52,67,2022-03-22T00:33:24Z,3620000,,,0,,B. Williams REBOUND (Off:0 Def:2),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,364.0,2.0,2.0,0.0,,,,,,,,,,,
366,PT11M22.00S,2022-03-22T00:33:36.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,10.430354796320628,42.892156862745104,1610612757,52,67,2022-03-22T00:33:40Z,3630000,36.0,46.0,1,left,MISS D. Eubanks Hook,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,5.77,Missed,,,,,,,,,,,,,,,,
367,PT11M19.00S,2022-03-22T00:33:39.6Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,52,67,2022-03-22T00:33:40Z,3640000,,,0,,M. Bagley III REBOUND (Off:1 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,366.0,5.0,4.0,1.0,,,,,,,,,,,
368,PT11M13.00S,2022-03-22T00:33:45.0Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,52,67,2022-03-22T00:33:49Z,3650000,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1629604]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,2.0,Elleby,1629604.0,,,,,,,,,,,,,,,,,,
369,PT11M13.00S,2022-03-22T00:33:45.0Z,3,REGULAR,steal,,[],1629604,,,1610612757,52,67,2022-03-22T00:37:11Z,3660000,,,0,,C. Elleby STEAL (2 STL),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M10.00S,2022-03-22T00:33:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626159,7.670827858081481,55.14705882352941,1610612757,52,67,2022-03-22T00:35:50Z,3670000,-26.0,20.0,1,left,MISS J. Winslow running Layup,[1626159],1610612757.0,POR,running,,,Winslow,J. Winslow,,,,,,,,3.23,Missed,,,,,,,,,,,,,,,,
371,PT11M07.00S,2022-03-22T00:33:52.2Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612757,52,67,2022-03-22T00:33:52Z,3680000,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,370.0,4.0,2.0,2.0,,,,,,,,,,,
372,PT11M03.00S,2022-03-22T00:33:55.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630314,8.722076215505908,44.85294117647059,1610612757,52,69,2022-03-22T00:34:01Z,3690000,26.0,29.0,1,left,B. Williams driving finger roll Layup (13 PTS) (C. Elleby 2 AST),"[1630314, 1629604]",1610612757.0,POR,driving finger roll,,,Williams,B. Williams,,,,,,,,3.91,Made,13.0,,,,,,,,,,,,C. Elleby,1629604.0,2.0,
373,PT10M50.00S,2022-03-22T00:34:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.71944809461235,54.411764705882355,1610612765,52,69,2022-03-22T00:34:49Z,3700000,22.0,35.0,1,right,MISS S. Bey driving Layup - blocked,"[1630180, 1630570]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,,,,4.11,Missed,,,,,,,,,,,Watford,1630570.0,,,,
374,PT10M50.00S,2022-03-22T00:34:10.1Z,3,REGULAR,block,,[],1630570,,,1610612765,52,69,2022-03-22T00:34:18Z,3710000,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT10M47.00S,2022-03-22T00:34:13.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,52,69,2022-03-22T00:34:49Z,3720000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,373.0,,,,,,,,,,,,,,
375,PT10M47.00S,2022-03-22T00:34:45.6Z,3,REGULAR,jumpball,recovered,[],1628963,,,1610612765,52,69,2022-03-22T00:34:45Z,3730000,,,0,,Jump Ball S. Bey vs. T. Watford: Tip to M. Bagley III,"[1628963, 1630180, 1630570]",1610612765.0,DET,heldball,M. Bagley III,1628963.0,Bagley III,M. Bagley III,Bey,1630180.0,Watford,1630570.0,,,,,,,,,,,,,,,,,,,,,
379,PT10M37.00S,2022-03-22T00:34:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,92.55913272010513,52.69607843137255,1610612765,54,69,2022-03-22T00:38:45Z,3760000,13.0,17.0,1,right,C. Cunningham driving Layup (20 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,2.2,Made,20.0,,,,,,,,,,,,,,,
380,PT10M18.00S,2022-03-22T00:35:16.6Z,3,REGULAR,foul,personal,[],1630165,,,1610612757,54,69,2022-03-22T00:35:43Z,3770000,,,0,,K. Hayes personal FOUL (3 PF),"[1630165, 1630570]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,204059.0,3.0,0.0,Watford,1630570.0,,,,,,
382,PT10M13.00S,2022-03-22T00:35:36.8Z,3,REGULAR,3pt,Jump Shot,[],1630314,33.163600525624176,49.50980392156863,1610612757,54,69,2022-03-22T00:35:45Z,3790000,2.0,259.0,1,left,MISS B. Williams 25' 3PT,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,25.92,Missed,,,,,,,,,,,,,,,,
383,PT10M10.00S,2022-03-22T00:35:39.9Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612757,54,69,2022-03-22T00:35:39Z,3800000,,,0,,D. Eubanks REBOUND (Off:3 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,382.0,5.0,2.0,3.0,,,,,,,,,,,
384,PT10M08.00S,2022-03-22T00:35:41.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,7.670827858081481,50.98039215686275,1610612757,54,71,2022-03-22T00:39:52Z,3810000,-5.0,20.0,1,left,D. Eubanks putback DUNK (8 PTS),[1629234],1610612757.0,POR,putback,,,Eubanks,D. Eubanks,,,,,,,,2.02,Made,8.0,,,,,,,,,,,,,,,
385,PT09M59.00S,2022-03-22T00:35:51.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,91.24507227332458,43.38235294117647,1610612765,54,71,2022-03-22T00:35:56Z,3820000,-33.0,30.0,1,right,MISS I. Stewart cutting Layup,[1630191],1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,,,,4.45,Missed,,,,,,,,,,,,,,,,
386,PT09M56.00S,2022-03-22T00:35:53.8Z,3,REGULAR,rebound,offensive,[],1630165,,,1610612765,54,71,2022-03-22T00:35:53Z,3830000,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,385.0,3.0,2.0,1.0,,,,,,,,,,,
387,PT09M55.00S,2022-03-22T00:35:55.1Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,54,71,2022-03-22T00:36:00Z,3840000,,,0,,K. Hayes bad pass TURNOVER (3 TO),"[1630165, 1630314]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,3.0,Williams,1630314.0,,,,,,,,,,,,,,,,,,
388,PT09M55.00S,2022-03-22T00:35:55.1Z,3,REGULAR,steal,,[],1630314,,,1610612757,54,71,2022-03-22T00:35:57Z,3850000,,,0,,B. Williams STEAL (1 STL),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M50.00S,2022-03-22T00:36:01.7Z,3,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612757,54,71,2022-03-22T00:36:13Z,3860000,,,0,,C. Cunningham shooting personal FOUL (3 PF) (Williams 2 FT),"[1630595, 1630314]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Williams,1630314.0,,,,,,
391,PT09M50.00S,2022-03-22T00:36:36.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630314,,,1610612757,54,72,2022-03-22T00:36:36Z,3880000,,,0,,B. Williams Free Throw 1 of 2 (14 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
392,PT09M50.00S,2022-03-22T00:36:53.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630314,,,1610612757,54,73,2022-03-22T00:36:53Z,3890000,,,0,,B. Williams Free Throw 2 of 2 (15 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
393,PT09M39.00S,2022-03-22T00:37:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.63929040735874,52.94117647058824,1610612765,56,73,2022-03-22T00:37:40Z,3900000,15.0,26.0,1,right,C. Cunningham driving Layup (22 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,3.0,Made,22.0,,,,,,,,,,,,,,,
394,PT09M27.00S,2022-03-22T00:37:15.9Z,3,REGULAR,3pt,Jump Shot,[],1629604,23.833771353482263,89.2156862745098,1610612757,56,76,2022-03-22T00:37:43Z,3910000,-196.0,172.0,1,left,C. Elleby 26' 3PT  (13 PTS) (D. Eubanks 2 AST),"[1629604, 1629234]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,26.05,Made,13.0,,,,,,,,,,,,D. Eubanks,1629234.0,2.0,
396,PT09M23.00S,2022-03-22T00:37:24.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,56,76,2022-03-22T00:37:24Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT09M13.00S,2022-03-22T00:37:46.9Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,56,76,2022-03-22T00:37:50Z,3940000,,,0,,C. Cunningham lost ball TURNOVER (3 TO),"[1630595, 1630570]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,3.0,Watford,1630570.0,,,,,,,,,,,,,,,,,,
399,PT09M13.00S,2022-03-22T00:37:46.9Z,3,REGULAR,steal,,[],1630570,,,1610612757,56,76,2022-03-22T00:37:49Z,3950000,,,0,,T. Watford STEAL (2 STL),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT09M10.00S,2022-03-22T00:37:51.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629604,7.802233902759525,54.90196078431372,1610612757,56,78,2022-03-22T00:38:01Z,3960000,-25.0,21.0,1,left,C. Elleby running Layup (15 PTS) (T. Watford 3 AST),"[1629604, 1630570]",1610612757.0,POR,running,,,Elleby,C. Elleby,,,,,,,,3.21,Made,15.0,,,,,,,,,,,,T. Watford,1630570.0,3.0,
402,PT09M10.00S,2022-03-22T00:37:56.5Z,3,REGULAR,foul,personal,['1freethrow'],1630180,,,1610612757,56,78,2022-03-22T00:38:08Z,3980000,,,0,,S. Bey shooting personal FOUL (1 PF) (Elleby 1 FT),"[1630180, 1629604]",1610612765.0,DET,shooting,,,Bey,S. Bey,,,,,,,,,,,,,,,201638.0,1.0,0.0,Elleby,1629604.0,,,,,,
404,PT09M10.00S,2022-03-22T00:38:20.3Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629604,,,1610612757,56,79,2022-03-22T00:38:20Z,4000000,,,0,,C. Elleby Free Throw 1 of 1 (16 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
405,PT09M04.00S,2022-03-22T00:38:27.8Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,56,79,2022-03-22T00:38:34Z,4010000,,,0,,C. Cunningham lost ball TURNOVER (4 TO),"[1630595, 1630314]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,4.0,Williams,1630314.0,,,,,,,,,,,,,,,,,,
406,PT09M04.00S,2022-03-22T00:38:27.8Z,3,REGULAR,steal,,[],1630314,,,1610612757,56,79,2022-03-22T00:38:30Z,4020000,,,0,,B. Williams STEAL (2 STL),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M59.00S,2022-03-22T00:38:31.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630314,9.773324572930349,45.833333333333336,1610612757,56,79,2022-03-22T00:38:57Z,4030000,21.0,39.0,1,left,MISS B. Williams running Layup - blocked,"[1630314, 1630595]",1610612757.0,POR,running,,,Williams,B. Williams,,,,,,,,4.46,Missed,,,,,,,,,,,Cunningham,1630595.0,,,,
408,PT08M59.00S,2022-03-22T00:38:31.6Z,3,REGULAR,block,,[],1630595,,,1610612757,56,79,2022-03-22T00:38:35Z,4040000,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M59.00S,2022-03-22T00:38:31.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,56,79,2022-03-22T00:38:55Z,4050000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,407.0,,,,,,,,,,,,,,
442,PT08M59.00S,2022-03-22T00:38:46.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,56,79,2022-03-22T00:44:17Z,4055000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M50.00S,2022-03-22T00:39:01.6Z,3,REGULAR,3pt,Jump Shot,[],1630180,93.74178712220763,1.470588235294116,1610612765,59,79,2022-03-22T00:39:06Z,4060000,-243.0,6.0,1,right,S. Bey 24' 3PT  (15 PTS) (M. Bagley III 1 AST),"[1630180, 1628963]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,24.27,Made,15.0,,,,,,,,,,,,M. Bagley III,1628963.0,1.0,
412,PT08M35.00S,2022-03-22T00:39:15.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,7.802233902759525,44.607843137254896,1610612757,59,79,2022-03-22T00:39:20Z,4080000,27.0,21.0,1,left,MISS J. Winslow floating Shot,[1626159],1610612757.0,POR,floating,,,Winslow,J. Winslow,,,,,,,,3.41,Missed,,,,,,,,,,,,,,,,
413,PT08M32.00S,2022-03-22T00:39:18.6Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,59,79,2022-03-22T00:39:20Z,4090000,,,0,,M. Bagley III REBOUND (Off:1 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,412.0,6.0,5.0,1.0,,,,,,,,,,,
414,PT08M28.00S,2022-03-22T00:39:25.6Z,3,REGULAR,foul,personal,[],1630570,,,1610612765,59,79,2022-03-22T00:39:51Z,4100000,,,0,,T. Watford personal FOUL (3 PF),"[1630570, 1630191]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,201638.0,3.0,0.0,Stewart,1630191.0,,,,,,
416,PT08M17.00S,2022-03-22T00:39:54.9Z,3,REGULAR,3pt,Jump Shot,[],1630180,66.14035808147175,50.58976715686275,1610612765,62,79,2022-03-22T00:40:01Z,4120000,3.0,266.0,1,right,S. Bey 26' 3PT  (18 PTS) (C. Cunningham 4 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,26.58,Made,18.0,,,,,,,,,,,,C. Cunningham,1630595.0,4.0,
418,PT08M09.00S,2022-03-22T00:40:06.9Z,3,REGULAR,foul,personal,[],1630180,,,1610612757,62,79,2022-03-22T00:40:20Z,4140000,,,0,,S. Bey personal FOUL (2 PF),"[1630180, 1629604]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,201638.0,2.0,0.0,Elleby,1629604.0,,,,,,
420,PT08M05.00S,2022-03-22T00:40:32.0Z,3,REGULAR,2pt,Hook,[],1629234,9.510512483574246,34.06862745098039,1610612757,62,81,2022-03-22T00:40:49Z,4160000,80.0,37.0,1,left,D. Eubanks 8' Hook (10 PTS) (T. Watford 4 AST),"[1629234, 1630570]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,8.78,Made,10.0,,,,,,,,,,,,T. Watford,1630570.0,4.0,
422,PT07M49.00S,2022-03-22T00:40:47.4Z,3,REGULAR,2pt,Jump Shot,[],1630595,88.87976346911958,87.74509803921569,1610612765,62,81,2022-03-22T00:40:57Z,4180000,189.0,52.0,1,right,MISS C. Cunningham 19' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,19.57,Missed,,,,,,,,,,,,,,,,
423,PT07M49.00S,2022-03-22T00:40:47.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,62,81,2022-03-22T00:40:57Z,4190000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,
424,PT07M48.00S,2022-03-22T00:40:57.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,62,81,2022-03-22T00:40:57Z,4200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M39.00S,2022-03-22T00:41:14.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612757,62,81,2022-03-22T00:41:24Z,4210000,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Watford 2 FT),"[1628963, 1630570]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,201638.0,1.0,0.0,Watford,1630570.0,,,,,,
427,PT07M39.00S,2022-03-22T00:41:36.5Z,3,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,62,81,2022-03-22T00:41:36Z,4230000,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Missed,,,,,,,,,,,,,,,,
428,PT07M39.00S,2022-03-22T00:41:36.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,62,81,2022-03-22T00:41:36Z,4240000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,,
429,PT07M39.00S,2022-03-22T00:41:51.1Z,3,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,62,81,2022-03-22T00:41:51Z,4250000,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Missed,,,,,,,,,,,,,,,,
430,PT07M36.00S,2022-03-22T00:41:53.3Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,62,81,2022-03-22T00:41:53Z,4260000,,,0,,M. Bagley III REBOUND (Off:1 Def:6),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,429.0,7.0,6.0,1.0,,,,,,,,,,,
431,PT07M22.00S,2022-03-22T00:42:08.2Z,3,REGULAR,foul,personal,[],1629604,,,1610612765,62,81,2022-03-22T00:42:25Z,4270000,,,0,,C. Elleby personal FOUL (2 PF),"[1629604, 1628963]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,201638.0,2.0,0.0,Bagley III,1628963.0,,,,,,
433,PT07M11.00S,2022-03-22T00:42:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,82.9664914586071,37.5,1610612765,64,81,2022-03-22T00:47:40Z,4290000,-62.0,108.0,1,right,K. Hayes 12' driving floating Jump Shot (2 PTS) (M. Bagley III 2 AST),"[1630165, 1628963]",1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,,,,12.44,Made,2.0,,,,,,,,,,,,M. Bagley III,1628963.0,2.0,
435,PT06M56.00S,2022-03-22T00:42:55.4Z,3,REGULAR,2pt,Jump Shot,[],1630314,17.789093298291732,76.22549019607843,1610612757,64,81,2022-03-22T00:48:42Z,4310000,-131.0,115.0,1,left,MISS B. Williams 17' step back Shot,[1630314],1610612757.0,POR,step back,,,Williams,B. Williams,,,,,,,,17.42,Missed,,,,,,,,,,,,,,,,
436,PT06M54.00S,2022-03-22T00:42:57.4Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,64,81,2022-03-22T00:43:00Z,4320000,,,0,,S. Bey REBOUND (Off:1 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,435.0,5.0,4.0,1.0,,,,,,,,,,,
437,PT06M43.00S,2022-03-22T00:43:07.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630165,93.47897503285151,47.30392156862745,1610612765,66,81,2022-03-22T00:43:12Z,4330000,-13.0,9.0,1,right,K. Hayes driving DUNK (4 PTS) (C. Cunningham 5 AST),"[1630165, 1630595]",1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,,,,1.61,Made,4.0,,,,,,,,,,,,C. Cunningham,1630595.0,5.0,
439,PT06M21.00S,2022-03-22T00:43:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,8.853482260183966,50.73529411764706,1610612757,66,83,2022-03-22T00:43:56Z,4350000,-4.0,31.0,1,left,D. Eubanks finger roll Layup (12 PTS),[1629234],1610612757.0,POR,finger roll,,,Eubanks,D. Eubanks,,,,,,,,3.09,Made,12.0,,,,,,,,,,,,,,,
440,PT06M01.00S,2022-03-22T00:43:50.4Z,3,REGULAR,2pt,Jump Shot,[],1630180,88.35413929040736,25.980392156862735,1610612765,68,83,2022-03-22T00:50:14Z,4360000,-120.0,57.0,1,right,S. Bey 13' fadeaway Jump Shot (20 PTS),[1630180],1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,,,,13.29,Made,20.0,,,,,,,,,,,,,,,
441,PT05M47.00S,2022-03-22T00:44:08.7Z,3,REGULAR,turnover,out-of-bounds,[],1626159,,,1610612757,68,83,2022-03-22T00:44:15Z,4370000,,,0,,J. Winslow bad pass out-of-bounds TURNOVER (1 TO),[1626159],1610612757.0,POR,bad pass,,,Winslow,J. Winslow,,,,,1.0,,,,,,,,,,204059.0,,,,,,,,,,
443,PT05M47.00S,2022-03-22T00:44:20.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,68,83,2022-03-22T00:44:20Z,4380000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M47.00S,2022-03-22T00:44:22.5Z,3,REGULAR,substitution,out,[],1629234,,,1610612765,68,83,2022-03-22T00:47:03Z,4390000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M47.00S,2022-03-22T00:44:22.5Z,3,REGULAR,substitution,out,[],1629604,,,1610612765,68,83,2022-03-22T00:47:03Z,4400000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M47.00S,2022-03-22T00:44:22.5Z,3,REGULAR,substitution,in,[],1630535,,,1610612765,68,83,2022-03-22T00:47:03Z,4410000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M47.00S,2022-03-22T00:44:22.5Z,3,REGULAR,substitution,in,[],203463,,,1610612765,68,83,2022-03-22T00:47:03Z,4420000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M32.00S,2022-03-22T00:47:16.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628963,92.55913272010513,45.58823529411765,1610612765,70,83,2022-03-22T00:47:39Z,4430000,-22.0,17.0,1,right,M. Bagley III Layup (8 PTS) (K. Hayes 5 AST),"[1628963, 1630165]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,2.81,Made,8.0,,,,,,,,,,,,K. Hayes,1630165.0,5.0,
450,PT05M32.00S,2022-03-22T00:47:22.9Z,3,REGULAR,foul,personal,['1freethrow'],1630535,,,1610612765,70,83,2022-03-22T00:47:51Z,4450000,,,0,,G. Brown III shooting personal FOUL (4 PF) (Bagley III 1 FT),"[1630535, 1628963]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,1627964.0,4.0,1.0,Bagley III,1628963.0,,,,,,
452,PT05M32.00S,2022-03-22T00:47:52.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628963,,,1610612765,71,83,2022-03-22T00:47:52Z,4470000,,,0,,M. Bagley III Free Throw 1 of 1 (9 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
