actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
569,PT07M30.00S,2022-02-26T19:09:15.1Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,88,89,2022-02-26T19:09:35Z,5440000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M30.00S,2022-02-26T19:09:15.1Z,4,REGULAR,substitution,in,[],202709,,,1610612738,88,89,2022-02-26T19:09:35Z,5450000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M30.00S,2022-02-26T19:09:15.1Z,4,REGULAR,substitution,in,[],1630180,,,1610612738,88,89,2022-02-26T19:09:35Z,5460000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M30.00S,2022-02-26T19:09:15.1Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,88,89,2022-02-26T19:09:35Z,5470000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M30.00S,2022-02-26T19:09:48.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203935,,,1610612738,88,90,2022-02-26T19:09:48Z,5480000,,,0,,M. Smart Free Throw 2 of 2 (7 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,
574,PT07M20.00S,2022-02-26T19:10:03.2Z,4,REGULAR,foul,personal,[],1627759,,,1610612765,88,90,2022-02-26T19:10:22Z,5490000,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 1630165]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,1627529.0,2.0,0.0,Hayes,1630165.0,,,,,,,,,,,,,,,,
576,PT07M13.00S,2022-02-26T19:10:30.9Z,4,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,88,90,2022-02-26T19:10:38Z,5510000,,,0,,K. Hayes step out-of-bounds TURNOVER (3 TO),[1630165],1610612765.0,DET,step,,,Hayes,K. Hayes,,,,,1179.0,,,,,,,,,,,,,,,3.0,,,,,
577,PT07M03.00S,2022-02-26T19:10:42.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630202,6.258212877792378,47.30392156862745,1610612738,88,92,2022-02-26T19:14:44Z,5520000,13.0,6.0,1,left,P. Pritchard driving finger roll Layup (14 PTS) (A. Horford 3 AST),"[1630202, 201143]",1610612738.0,BOS,driving finger roll,,,Pritchard,P. Pritchard,,,,,,,,,,1.49,Made,,,,,14.0,A. Horford,201143.0,3.0,,,,,,
579,PT06M59.00S,2022-02-26T19:10:53.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,88,92,2022-02-26T19:10:53Z,5540000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M59.00S,2022-02-26T19:10:54.5Z,4,REGULAR,substitution,out,[],1630165,,,1610612765,88,92,2022-02-26T19:13:48Z,5550000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M59.00S,2022-02-26T19:10:54.5Z,4,REGULAR,substitution,out,[],203482,,,1610612765,88,92,2022-02-26T19:13:48Z,5560000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M59.00S,2022-02-26T19:10:54.5Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,88,92,2022-02-26T19:13:48Z,5570000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M59.00S,2022-02-26T19:10:54.5Z,4,REGULAR,substitution,in,[],203585,,,1610612765,88,92,2022-02-26T19:13:48Z,5580000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M38.00S,2022-02-26T19:14:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,93.64323258869908,55.392156862745104,1610612765,88,92,2022-02-26T19:14:12Z,5590000,27.0,7.0,1,right,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,,,,,,2.8,Missed,,,,,,,,,,,,,,
585,PT06M36.00S,2022-02-26T19:14:09.2Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,88,92,2022-02-26T19:14:12Z,5600000,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,584.0,3.0,2.0,1.0,,,,,,,,,,
586,PT06M30.00S,2022-02-26T19:14:14.9Z,4,REGULAR,3pt,Jump Shot,[],1627759,8.360709592641262,2.696078431372549,1610612738,88,95,2022-02-26T19:14:19Z,5610000,237.0,26.0,1,left,J. Brown 3PT  (23 PTS) (P. Pritchard 3 AST),"[1627759, 1630202]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,23.79,Made,,,,,23.0,P. Pritchard,1630202.0,3.0,,,,,,
588,PT06M08.00S,2022-02-26T19:14:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.64323258869908,53.67647058823529,1610612765,90,95,2022-02-26T19:15:55Z,5630000,18.0,7.0,1,right,J. Grant driving Layup (11 PTS),[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,,,,1.98,Made,,,,,11.0,,,,,,,,,
589,PT05M45.00S,2022-02-26T19:15:00.4Z,4,REGULAR,2pt,Jump Shot,[],201143,10.33180026281209,18.627450980392158,1610612738,90,97,2022-02-26T19:15:05Z,5640000,157.0,45.0,1,left,A. Horford 16' Jump Shot (8 PTS) (P. Pritchard 4 AST),"[201143, 1630202]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,16.31,Made,,,,,8.0,P. Pritchard,1630202.0,4.0,,,,,,
591,PT05M34.00S,2022-02-26T19:15:11.9Z,4,REGULAR,2pt,Jump Shot,[],1630180,81.2910643889619,24.264705882352942,1610612765,90,97,2022-02-26T19:16:18Z,5660000,-129.0,123.0,1,right,MISS S. Bey 17' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,,,,,,17.83,Missed,,,,,,,,,,,,,,
592,PT05M31.00S,2022-02-26T19:15:14.9Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,90,97,2022-02-26T19:15:17Z,5670000,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,591.0,4.0,3.0,1.0,,,,,,,,,,
593,PT05M22.00S,2022-02-26T19:15:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,5.338370565045992,54.65686274509803,1610612738,90,97,2022-02-26T19:15:26Z,5680000,-23.0,-2.0,1,left,MISS P. Pritchard cutting Layup,[1630202],1610612738.0,BOS,cutting,,,Pritchard,P. Pritchard,,,,,,,,,,2.34,Missed,,,,,,,,,,,,,,
594,PT05M20.00S,2022-02-26T19:15:24.8Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,90,97,2022-02-26T19:15:24Z,5690000,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,593.0,2.0,1.0,1.0,,,,,,,,,,
595,PT05M17.00S,2022-02-26T19:15:27.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,27.414586070959263,10.53921568627451,1610612738,90,100,2022-02-26T19:15:41Z,5700000,197.0,205.0,1,left,J. Tatum 28' 3PT  (22 PTS) (P. Pritchard 5 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,28.47,Made,,,,,22.0,P. Pritchard,1630202.0,5.0,,,,,,
597,PT05M11.00S,2022-02-26T19:15:41.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,90,100,2022-02-26T19:15:41Z,5720000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M11.00S,2022-02-26T19:15:43.2Z,4,REGULAR,substitution,out,[],203585,,,1610612765,90,100,2022-02-26T19:18:16Z,5730000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M11.00S,2022-02-26T19:15:43.2Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,90,100,2022-02-26T19:18:16Z,5740000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M00.00S,2022-02-26T19:18:41.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.9060446780552,47.549019607843135,1610612765,92,100,2022-02-26T19:18:46Z,5750000,-12.0,5.0,1,right,C. Cunningham driving Layup (21 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,,,1.32,Made,,,,,21.0,,,,,,,,,
601,PT05M00.00S,2022-02-26T19:18:44.6Z,4,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612765,92,100,2022-02-26T19:18:54Z,5760000,,,0,,J. Brown shooting personal FOUL (3 PF) (Cunningham 1 FT),"[1627759, 1630595]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,1627529.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,
603,PT05M00.00S,2022-02-26T19:19:04.0Z,4,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,92,100,2022-02-26T19:19:04Z,5780000,,,0,,MISS C. Cunningham Free Throw 1 of 1,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,Missed,,,,,,,,,,,,,,
604,PT04M57.00S,2022-02-26T19:19:05.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,92,100,2022-02-26T19:19:05Z,5790000,,,0,,J. Tatum REBOUND (Off:0 Def:11),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,603.0,11.0,11.0,0.0,,,,,,,,,,
605,PT04M41.00S,2022-02-26T19:19:21.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628369,6.1268068331143235,43.13725490196079,1610612738,92,100,2022-02-26T19:20:29Z,5800000,34.0,5.0,1,left,MISS J. Tatum Hook - blocked,"[1628369, 203924]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,3.47,Missed,,,,,,,,,,,,,Grant,203924.0
647,PT04M41.00S,2022-02-26T19:19:21.1Z,4,REGULAR,block,,[],203924,,,1610612738,92,100,2022-02-26T19:28:01Z,5805000,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M38.00S,2022-02-26T19:19:24.1Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,92,100,2022-02-26T19:20:29Z,5810000,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,605.0,6.0,6.0,0.0,,,,,,,,,,
607,PT04M35.00S,2022-02-26T19:19:31.1Z,4,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,92,100,2022-02-26T19:19:40Z,5820000,,,0,,S. Bey step out-of-bounds TURNOVER (1 TO),[1630180],1610612765.0,DET,step,,,Bey,S. Bey,,,,,1179.0,,,,,,,,,,,,,,,1.0,,,,,
608,PT04M19.00S,2022-02-26T19:19:52.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,17.296320630749015,57.84313725490197,1610612738,92,102,2022-02-26T19:23:26Z,5830000,-39.0,110.0,1,left,J. Brown 11' turnaround fadeaway Jump Shot (25 PTS) (M. Smart 5 AST),"[1627759, 203935]",1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,,,,,,11.69,Made,,,,,25.0,M. Smart,203935.0,5.0,,,,,,
610,PT04M06.00S,2022-02-26T19:20:06.5Z,4,REGULAR,2pt,Jump Shot,[],1630595,78.79434954007884,23.774509803921568,1610612765,94,102,2022-02-26T19:23:44Z,5850000,-131.0,147.0,1,right,C. Cunningham 19' step back Jump Shot (23 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,,,,,,19.68,Made,,,,,23.0,,,,,,,,,
611,PT03M52.00S,2022-02-26T19:20:20.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,19.398817345597898,5.637254901960785,1610612738,94,105,2022-02-26T19:20:32Z,5860000,222.0,130.0,1,left,P. Pritchard 25' 3PT  (17 PTS) (M. Smart 6 AST),"[1630202, 203935]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,25.7,Made,,,,,17.0,M. Smart,203935.0,6.0,,,,,,
613,PT03M30.00S,2022-02-26T19:20:42.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,90.09526938239159,48.529411764705884,1610612765,94,105,2022-02-26T19:20:47Z,5880000,-7.0,41.0,1,right,MISS I. Stewart driving floating Shot,[1630191],1610612765.0,DET,driving floating,,,Stewart,I. Stewart,,,,,,,,,,4.13,Missed,,,,,,,,,,,,,,
614,PT03M28.00S,2022-02-26T19:20:45.1Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612765,94,105,2022-02-26T19:20:45Z,5890000,,,0,,S. Bey REBOUND (Off:1 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,613.0,6.0,5.0,1.0,,,,,,,,,,
615,PT03M27.00S,2022-02-26T19:20:47.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,69.33311432325887,22.794117647058822,1610612765,94,105,2022-02-26T19:20:52Z,5900000,-136.0,236.0,1,right,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,27.22,Missed,,,,,,,,,,,,,,
616,PT03M27.00S,2022-02-26T19:20:47.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,94,105,2022-02-26T19:20:52Z,5910000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,615.0,,,,,,,,,,,,,
617,PT03M27.00S,2022-02-26T19:20:56.0Z,4,REGULAR,foul,personal,[],201143,,,1610612765,94,105,2022-02-26T19:21:56Z,5920000,,,0,,A. Horford loose ball personal FOUL (3 PF),"[201143, 1630191]",1610612738.0,BOS,loose ball,,,Horford,A. Horford,,,,,1627529.0,3.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,,
619,PT03M17.00S,2022-02-26T19:21:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612765,94,105,2022-02-26T19:21:49Z,5940000,,,0,,M. Smart personal FOUL (5 PF) (Cunningham 2 FT),"[203935, 1630595]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,1193.0,5.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,
621,PT03M17.00S,2022-02-26T19:21:55.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630595,,,1610612765,95,105,2022-02-26T19:21:55Z,5960000,,,0,,C. Cunningham Free Throw 1 of 2 (24 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,Made,,,,,24.0,,,,,,,,,
622,PT03M17.00S,2022-02-26T19:22:06.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,95,105,2022-02-26T19:22:06Z,5970000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M17.00S,2022-02-26T19:23:45.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630595,,,1610612765,96,105,2022-02-26T19:23:45Z,5980000,,,0,,C. Cunningham Free Throw 2 of 2 (25 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,Made,,,,,25.0,,,,,,,,,
624,PT03M00.00S,2022-02-26T19:24:04.8Z,4,REGULAR,2pt,Jump Shot,[],1628369,16.245072273324574,32.59803921568628,1610612738,96,105,2022-02-26T19:26:49Z,5990000,87.0,100.0,1,left,MISS J. Tatum 13' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,,,,,,13.27,Missed,,,,,,,,,,,,,,
625,PT02M58.00S,2022-02-26T19:24:06.8Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,96,105,2022-02-26T19:24:11Z,6000000,,,0,,C. Cunningham REBOUND (Off:0 Def:7),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,624.0,7.0,7.0,0.0,,,,,,,,,,
626,PT02M51.00S,2022-02-26T19:24:13.4Z,4,REGULAR,3pt,Jump Shot,[],1630595,69.07030223390277,23.284313725490197,1610612765,96,105,2022-02-26T19:24:17Z,6010000,-134.0,238.0,1,right,MISS C. Cunningham 27' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,,,,,,27.31,Missed,,,,,,,,,,,,,,
627,PT02M50.00S,2022-02-26T19:24:15.2Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612765,96,105,2022-02-26T19:24:15Z,6020000,,,0,,S. Bey REBOUND (Off:2 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,626.0,7.0,5.0,2.0,,,,,,,,,,
628,PT02M45.00S,2022-02-26T19:24:20.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202709,93.11760840998686,2.941176470588235,1610612765,99,105,2022-02-26T19:24:24Z,6030000,-235.0,12.0,1,right,C. Joseph 3PT  (12 PTS) (C. Cunningham 3 AST),"[202709, 1630595]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,23.56,Made,,,,,12.0,C. Cunningham,1630595.0,3.0,,,,,,
630,PT02M22.00S,2022-02-26T19:24:42.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,4.944152431011826,46.568627450980394,1610612738,99,107,2022-02-26T19:24:52Z,6050000,17.0,-6.0,1,left,J. Brown driving finger roll Layup (27 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,,,,,,1.82,Made,,,,,27.0,,,,,,,,,
631,PT02M06.00S,2022-02-26T19:24:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.9862023653088,56.127450980392155,1610612765,99,107,2022-02-26T19:25:05Z,6060000,31.0,13.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,,,3.34,Missed,,,,,,,,,,,,,,
632,PT02M04.00S,2022-02-26T19:25:01.0Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,99,107,2022-02-26T19:25:05Z,6070000,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,631.0,5.0,4.0,1.0,,,,,,,,,,
633,PT01M47.00S,2022-02-26T19:25:19.1Z,4,REGULAR,3pt,Jump Shot,[],1627759,17.559132720105126,95.34313725490196,1610612738,99,107,2022-02-26T19:25:35Z,6080000,-227.0,113.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,25.31,Missed,,,,,,,,,,,,,,
634,PT01M46.00S,2022-02-26T19:25:20.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,99,107,2022-02-26T19:25:35Z,6090000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,633.0,,,,,,,,,,,,,
635,PT01M46.00S,2022-02-26T19:25:26.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,99,107,2022-02-26T19:25:26Z,6100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M37.00S,2022-02-26T19:25:48.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612765,99,107,2022-02-26T19:25:59Z,6110000,,,0,,J. Brown personal FOUL (4 PF) (Stewart 2 FT),"[1627759, 1630191]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,1179.0,4.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,,
638,PT01M37.00S,2022-02-26T19:26:14.6Z,4,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,100,107,2022-02-26T19:26:14Z,6130000,,,0,,I. Stewart Free Throw 1 of 2 (8 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,
639,PT01M37.00S,2022-02-26T19:26:30.8Z,4,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,101,107,2022-02-26T19:26:30Z,6140000,,,0,,I. Stewart Free Throw 2 of 2 (9 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,
640,PT01M13.00S,2022-02-26T19:26:58.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,8.09789750328515,52.69607843137255,1610612738,101,109,2022-02-26T19:27:04Z,6150000,-13.0,24.0,1,left,J. Tatum driving DUNK (24 PTS) (P. Pritchard 6 AST),"[1628369, 1630202]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,,2.72,Made,,,,,24.0,P. Pritchard,1630202.0,6.0,,,,,,
642,PT01M01.00S,2022-02-26T19:27:12.7Z,4,REGULAR,turnover,lost ball,[],1630595,,,1610612765,101,109,2022-02-26T19:27:18Z,6170000,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 203935]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0,,,
643,PT01M01.00S,2022-02-26T19:27:12.7Z,4,REGULAR,steal,,[],203935,,,1610612738,101,109,2022-02-26T19:27:14Z,6180000,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M58.50S,2022-02-26T19:27:17.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630202,6.1268068331143235,46.07843137254902,1610612738,101,111,2022-02-26T19:27:25Z,6190000,20.0,5.0,1,left,P. Pritchard running reverse Layup (19 PTS) (M. Smart 7 AST),"[1630202, 203935]",1610612738.0,BOS,running reverse,,,Pritchard,P. Pritchard,,,,,,,,,,2.03,Made,,,,,19.0,M. Smart,203935.0,7.0,,,,,,
646,PT00M58.50S,2022-02-26T19:27:25.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,101,111,2022-02-26T19:27:25Z,6210000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M58.50S,2022-02-26T19:27:29.8Z,4,REGULAR,substitution,out,[],1630202,,,1610612765,101,111,2022-02-26T19:28:50Z,6220000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M58.50S,2022-02-26T19:27:29.8Z,4,REGULAR,substitution,in,[],1629684,,,1610612765,101,111,2022-02-26T19:28:50Z,6230000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M45.40S,2022-02-26T19:29:19.9Z,4,REGULAR,3pt,Jump Shot,[],1630595,66.5735873850197,40.68627450980392,1610612765,101,111,2022-02-26T19:29:25Z,6240000,-47.0,262.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,26.58,Missed,,,,,,,,,,,,,,
651,PT00M43.10S,2022-02-26T19:29:22.3Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,101,111,2022-02-26T19:29:22Z,6250000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,650.0,4.0,3.0,1.0,,,,,,,,,,
652,PT00M23.50S,2022-02-26T19:29:41.8Z,4,REGULAR,3pt,Jump Shot,[],1627759,30.305519053876477,21.813725490196077,1610612738,101,111,2022-02-26T19:29:47Z,6260000,141.0,232.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,27.18,Missed,,,,,,,,,,,,,,
653,PT00M20.00S,2022-02-26T19:29:45.3Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,101,111,2022-02-26T19:29:47Z,6270000,,,0,,I. Stewart REBOUND (Off:4 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,652.0,10.0,6.0,4.0,,,,,,,,,,
655,PT00M16.40S,2022-02-26T19:30:03.4Z,4,REGULAR,turnover,bad pass,[],1630191,,,1610612765,101,111,2022-02-26T19:30:46Z,6290000,,,0,,I. Stewart bad pass TURNOVER (2 TO),"[1630191, 1628369]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,2.0,Tatum,1628369.0,,,
661,PT00M16.40S,2022-02-26T19:30:03.4Z,4,REGULAR,steal,,[],1628369,,,1610612738,101,111,2022-02-26T19:30:46Z,6295000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M16.40S,2022-02-26T19:30:06.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612738,101,111,2022-02-26T19:30:18Z,6300000,,,0,,C. Joseph personal FOUL (5 PF) (Tatum 2 FT),"[202709, 1628369]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,1179.0,5.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
658,PT00M16.40S,2022-02-26T19:30:18.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,101,112,2022-02-26T19:30:18Z,6320000,,,0,,J. Tatum Free Throw 1 of 2 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,25.0,,,,,,,,,
