actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
366,PT00M12.70S,2022-01-15T01:15:39.8Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,56,41,2022-01-15T01:15:41Z,3580000,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,365.0,,,,,,6.0,4.0,2.0,,,,,,,,,,
367,PT00M03.60S,2022-01-15T01:15:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.66162943495401,41.91176470588235,1610612761,56,43,2022-01-15T01:15:55Z,3590000,-40.0,-2.0,1,right,P. Siakam driving Layup (8 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,4.05,Made,,,,,,,,,,8.0,,,,,,,,,
368,PT00M00.00S,2022-01-15T01:15:56.7Z,2,REGULAR,3pt,Jump Shot,[],1628367,30.14126149802891,17.40196078431373,1610612765,56,43,2022-01-15T01:16:48Z,3600000,163.0,231.0,1,left,MISS J. Jackson 28' pullup 3PT,[1628367],1610612765.0,DET,pullup,,,Jackson,J. Jackson,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,,
369,PT00M00.00S,2022-01-15T01:15:56.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,56,43,2022-01-15T01:16:02Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,368.0,,,,,,,,,,,,,,,,,,
370,PT00M00.00S,2022-01-15T01:16:03.1Z,2,REGULAR,period,end,[],0,,,1610612765,56,43,2022-01-15T01:16:03Z,3620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-01-15T01:30:02.2Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612765,56,43,2022-01-15T01:31:32Z,3630000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-01-15T01:30:02.2Z,3,REGULAR,substitution,out,['startperiod'],1628367,,,1610612765,56,43,2022-01-15T01:31:32Z,3640000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-01-15T01:30:02.2Z,3,REGULAR,substitution,out,['startperiod'],1629004,,,1610612765,56,43,2022-01-15T01:31:32Z,3650000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-01-15T01:30:02.2Z,3,REGULAR,substitution,out,['startperiod'],1630625,,,1610612765,56,43,2022-01-15T01:31:32Z,3660000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-01-15T01:30:02.2Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,56,43,2022-01-15T01:31:32Z,3670000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-01-15T01:30:02.2Z,3,REGULAR,substitution,in,['startperiod'],1630180,,,1610612765,56,43,2022-01-15T01:31:32Z,3680000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-01-15T01:30:02.2Z,3,REGULAR,substitution,in,['startperiod'],1630173,,,1610612765,56,43,2022-01-15T01:31:32Z,3690000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-01-15T01:30:02.2Z,3,REGULAR,substitution,in,['startperiod'],1630567,,,1610612765,56,43,2022-01-15T01:31:32Z,3700000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-01-15T01:31:46.0Z,3,REGULAR,period,start,[],0,,,1610612761,56,43,2022-01-15T01:31:46Z,3710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT11M49.00S,2022-01-15T01:31:55.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,12.401445466491452,4.656862745098039,1610612761,56,43,2022-01-15T01:32:00Z,3720000,227.0,64.0,1,left,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
383,PT11M46.00S,2022-01-15T01:31:58.3Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,56,43,2022-01-15T01:32:00Z,3730000,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,382.0,,,,,,6.0,6.0,0.0,,,,,,,,,,
384,PT11M32.00S,2022-01-15T01:32:11.6Z,3,REGULAR,3pt,Jump Shot,[],1630180,69.69448094612352,29.90196078431373,1610612765,59,43,2022-01-15T01:32:16Z,3740000,-100.0,232.0,1,right,S. Bey 25' 3PT  (10 PTS) (C. Cunningham 4 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,25.32,Made,,,,,,,,,,10.0,C. Cunningham,1630595.0,4.0,,,,,,
386,PT11M32.00S,2022-01-15T01:32:23.9Z,3,REGULAR,foul,personal,[],1630191,,,1610612761,59,43,2022-01-15T01:32:43Z,3760000,,,0,,I. Stewart loose ball personal FOUL (4 PF),"[1630191, 1630567]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,,,,1626301.0,4.0,1.0,Barnes,1630567.0,,,,,,,,,,,,,
388,PT11M17.00S,2022-01-15T01:32:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,10.036136662286467,54.16666666666667,1610612761,59,43,2022-01-15T01:32:55Z,3780000,-21.0,42.0,1,left,MISS O. Anunoby driving Layup - blocked,"[1628384, 1630191]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,4.67,Missed,,,,,,,,,,,,,,Stewart,1630191.0,,,,
389,PT11M17.00S,2022-01-15T01:32:49.9Z,3,REGULAR,block,,[],1630191,,,1610612761,59,43,2022-01-15T01:32:53Z,3790000,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT11M13.00S,2022-01-15T01:32:53.9Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,59,43,2022-01-15T01:32:55Z,3800000,,,0,,K. Hayes REBOUND (Off:1 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,388.0,,,,,,5.0,4.0,1.0,,,,,,,,,,
391,PT11M06.00S,2022-01-15T01:33:00.8Z,3,REGULAR,turnover,bad pass,[],1630191,,,1610612765,59,43,2022-01-15T01:33:07Z,3810000,,,0,,I. Stewart bad pass TURNOVER (2 TO),"[1630191, 1627832]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,2.0,VanVleet,1627832.0,
392,PT11M06.00S,2022-01-15T01:33:00.8Z,3,REGULAR,steal,,[],1627832,,,1610612761,59,43,2022-01-15T01:33:02Z,3820000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT11M03.00S,2022-01-15T01:33:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,7.802233902759525,46.32352941176471,1610612761,59,45,2022-01-15T01:33:45Z,3830000,18.0,21.0,1,left,P. Siakam running Layup (10 PTS) (F. VanVleet 6 AST),"[1627783, 1627832]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,2.78,Made,,,,,,,,,,10.0,F. VanVleet,1627832.0,6.0,,,,,,
395,PT11M03.00S,2022-01-15T01:33:10.1Z,3,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612761,59,45,2022-01-15T01:33:21Z,3850000,,,0,,K. Hayes shooting personal FOUL (3 PF) (Siakam 1 FT),"[1630165, 1627783]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,1628484.0,3.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,
397,PT11M03.00S,2022-01-15T01:33:33.6Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627783,,,1610612761,59,46,2022-01-15T01:33:33Z,3870000,,,0,,P. Siakam Free Throw 1 of 1 (11 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
398,PT10M43.00S,2022-01-15T01:33:54.8Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,59,46,2022-01-15T01:33:58Z,3880000,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1630567]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,2.0,Barnes,1630567.0,
399,PT10M43.00S,2022-01-15T01:33:54.8Z,3,REGULAR,steal,,[],1630567,,,1610612761,59,46,2022-01-15T01:34:53Z,3890000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT10M41.00S,2022-01-15T01:33:59.5Z,3,REGULAR,foul,offensive,[],1630173,,,1610612761,59,46,2022-01-15T01:34:29Z,3900000,,,0,,P. Achiuwa charge offensive FOUL (3 PF),"[1630173, 1630165]",1610612761.0,TOR,charge,,,Achiuwa,P. Achiuwa,,,,,,,,1626301.0,3.0,1.0,Hayes,1630165.0,,,,,,,,,,,,,
402,PT10M41.00S,2022-01-15T01:33:59.5Z,3,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,59,46,2022-01-15T01:33:59Z,3920000,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,1626301.0,,,,,,,,,,,,,,1.0,,,
403,PT10M22.00S,2022-01-15T01:34:30.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,91.24507227332458,55.63725490196079,1610612765,61,46,2022-01-15T01:34:36Z,3930000,28.0,30.0,1,right,H. Diallo driving Layup (14 PTS),[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,4.1,Made,,,,,,,,,,14.0,,,,,,,,,
404,PT10M04.00S,2022-01-15T01:34:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,12.401445466491452,47.79411764705882,1610612761,61,48,2022-01-15T01:35:20Z,3940000,11.0,64.0,1,left,P. Siakam 6' driving Layup (13 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,6.5,Made,,,,,,,,,,13.0,,,,,,,,,
405,PT10M04.00S,2022-01-15T01:34:58.9Z,3,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612761,61,48,2022-01-15T01:35:07Z,3950000,,,0,,K. Hayes shooting personal FOUL (4 PF) (Siakam 1 FT),"[1630165, 1627783]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,1626301.0,4.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,
407,PT10M04.00S,2022-01-15T01:35:27.2Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,61,49,2022-01-15T01:35:27Z,3970000,,,0,,P. Siakam Free Throw 1 of 1 (14 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
408,PT09M46.00S,2022-01-15T01:35:43.2Z,3,REGULAR,3pt,Jump Shot,[],1630180,68.77463863337714,63.48039215686275,1610612765,61,49,2022-01-15T01:35:49Z,3980000,67.0,241.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,,
409,PT09M44.00S,2022-01-15T01:35:45.2Z,3,REGULAR,rebound,offensive,[],1630165,,,1610612765,61,49,2022-01-15T01:35:49Z,3990000,,,0,,K. Hayes REBOUND (Off:2 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,408.0,,,,,,6.0,4.0,2.0,,,,,,,,,,
410,PT09M41.00S,2022-01-15T01:35:47.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630165,93.08475689881735,48.0392156862745,1610612765,63,49,2022-01-15T01:35:53Z,4000000,-10.0,13.0,1,right,K. Hayes DUNK (3 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,1.59,Made,,,,,,,,,,3.0,,,,,,,,,
411,PT09M28.00S,2022-01-15T01:36:00.8Z,3,REGULAR,turnover,bad pass,[],1628384,,,1610612761,63,49,2022-01-15T01:36:08Z,4010000,,,0,,O. Anunoby bad pass TURNOVER (4 TO),"[1628384, 1630165]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,4.0,Hayes,1630165.0,
412,PT09M28.00S,2022-01-15T01:36:00.8Z,3,REGULAR,steal,,[],1630165,,,1610612765,63,49,2022-01-15T01:36:03Z,4020000,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT09M24.00S,2022-01-15T01:36:05.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628977,87.3850197109067,51.38633578431372,1610612765,63,49,2022-01-15T01:36:14Z,4030000,7.0,66.0,1,right,MISS H. Diallo 6' floating Shot,[1628977],1610612765.0,DET,floating,,,Diallo,H. Diallo,,,,,6.65,Missed,,,,,,,,,,,,,,,,,,,
414,PT09M21.00S,2022-01-15T01:36:08.8Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,63,49,2022-01-15T01:36:08Z,4040000,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,413.0,,,,,,7.0,5.0,2.0,,,,,,,,,,
415,PT09M08.00S,2022-01-15T01:36:21.5Z,3,REGULAR,3pt,Jump Shot,[],1630567,18.05190538764782,5.392156862745097,1610612761,63,49,2022-01-15T01:36:26Z,4050000,223.0,117.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
416,PT09M04.00S,2022-01-15T01:36:25.1Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,63,49,2022-01-15T01:36:25Z,4060000,,,0,,C. Cunningham REBOUND (Off:0 Def:7),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,415.0,,,,,,7.0,7.0,0.0,,,,,,,,,,
417,PT08M57.00S,2022-01-15T01:36:35.2Z,3,REGULAR,foul,personal,[],1627783,,,1610612765,63,49,2022-01-15T01:36:49Z,4070000,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 1630180]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,2530.0,3.0,0.0,Bey,1630180.0,,,,,,,,,,,,,
419,PT08M57.00S,2022-01-15T01:36:45.6Z,3,REGULAR,substitution,out,[],1630165,,,1610612765,63,49,2022-01-15T01:37:03Z,4090000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M57.00S,2022-01-15T01:36:45.6Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,63,49,2022-01-15T01:37:03Z,4100000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT08M57.00S,2022-01-15T01:36:45.6Z,3,REGULAR,substitution,in,[],202709,,,1610612765,63,49,2022-01-15T01:37:03Z,4110000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT08M57.00S,2022-01-15T01:36:45.6Z,3,REGULAR,substitution,in,[],1626168,,,1610612765,63,49,2022-01-15T01:37:03Z,4120000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M49.00S,2022-01-15T01:37:09.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,81.65243101182654,64.70588235294117,1610612765,63,49,2022-01-15T01:37:14Z,4130000,74.0,120.0,1,right,MISS H. Diallo 14' step back Shot,[1628977],1610612765.0,DET,step back,,,Diallo,H. Diallo,,,,,14.07,Missed,,,,,,,,,,,,,,,,,,,
424,PT08M46.00S,2022-01-15T01:37:12.5Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,63,49,2022-01-15T01:37:14Z,4140000,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,423.0,,,,,,1.0,1.0,0.0,,,,,,,,,,
425,PT08M35.00S,2022-01-15T01:37:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,19.49737187910644,49.754901960784316,1610612761,63,49,2022-01-15T01:37:29Z,4150000,1.0,131.0,1,left,MISS S. Barnes 13' floating Shot,[1630567],1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,13.08,Missed,,,,,,,,,,,,,,,,,,,
426,PT08M32.00S,2022-01-15T01:37:26.0Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,63,49,2022-01-15T01:37:26Z,4160000,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,425.0,,,,,,5.0,3.0,2.0,,,,,,,,,,
427,PT08M21.00S,2022-01-15T01:37:36.4Z,3,REGULAR,turnover,lost ball,[],1630567,,,1610612761,63,49,2022-01-15T01:37:49Z,4170000,,,0,,S. Barnes lost ball TURNOVER (1 TO),"[1630567, 1626168]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,1.0,Lyles,1626168.0,
428,PT08M21.00S,2022-01-15T01:37:36.4Z,3,REGULAR,steal,,[],1626168,,,1610612765,63,49,2022-01-15T01:38:44Z,4180000,,,0,,T. Lyles STEAL (2 STL),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT08M08.00S,2022-01-15T01:37:49.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202709,72.32260183968462,60.53921568627451,1610612765,65,49,2022-01-15T01:37:55Z,4190000,53.0,208.0,1,right,C. Joseph 21' Jump Shot (3 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,21.43,Made,,,,,,,,,,3.0,,,,,,,,,
430,PT07M58.00S,2022-01-15T01:38:04.4Z,3,REGULAR,foul,personal,[],1628977,,,1610612761,65,49,2022-01-15T01:38:18Z,4200000,,,0,,H. Diallo personal FOUL (3 PF),"[1628977, 1627832]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,1626301.0,3.0,1.0,VanVleet,1627832.0,,,,,,,,,,,,,
432,PT07M50.00S,2022-01-15T01:38:23.7Z,3,REGULAR,3pt,Jump Shot,[],1627832,30.404073587385014,79.90196078431373,1610612761,65,49,2022-01-15T01:38:32Z,4220000,-150.0,233.0,1,left,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,27.71,Missed,,,,,,,,,,,,,,,,,,,
433,PT07M47.00S,2022-01-15T01:38:26.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,65,49,2022-01-15T01:38:32Z,4230000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,,,
434,PT07M47.00S,2022-01-15T01:38:31.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,65,49,2022-01-15T01:38:31Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M36.00S,2022-01-15T01:38:58.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,71.00854139290408,77.20588235294117,1610612765,65,49,2022-01-15T01:39:02Z,4250000,136.0,220.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
436,PT07M34.00S,2022-01-15T01:39:00.3Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,65,49,2022-01-15T01:39:02Z,4260000,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,435.0,,,,,,5.0,3.0,2.0,,,,,,,,,,
437,PT07M27.00S,2022-01-15T01:39:07.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,7.802233902759525,45.34313725490197,1610612761,65,49,2022-01-15T01:39:12Z,4270000,23.0,21.0,1,left,MISS F. VanVleet Layup - blocked,"[1627832, 1628977]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,3.12,Missed,,,,,,,,,,,,,,Diallo,1628977.0,,,,
438,PT07M27.00S,2022-01-15T01:39:07.1Z,3,REGULAR,block,,[],1628977,,,1610612761,65,49,2022-01-15T01:39:10Z,4280000,,,0,,H. Diallo BLOCK (1 BLK),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT07M23.00S,2022-01-15T01:39:11.1Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,65,49,2022-01-15T01:39:12Z,4290000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,437.0,,,,,,1.0,1.0,0.0,,,,,,,,,,
440,PT07M13.00S,2022-01-15T01:39:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,91.90210249671485,58.088235294117645,1610612765,67,49,2022-01-15T01:39:30Z,4300000,40.0,24.0,1,right,T. Lyles driving Layup (17 PTS),[1626168],1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,4.68,Made,,,,,,,,,,17.0,,,,,,,,,
441,PT06M54.00S,2022-01-15T01:39:40.2Z,3,REGULAR,2pt,Jump Shot,[],1630173,4.517082785808142,24.019607843137265,1610612761,67,49,2022-01-15T01:39:47Z,4310000,130.0,-10.0,1,left,MISS P. Achiuwa 13' pullup Shot,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,13.03,Missed,,,,,,,,,,,,,,,,,,,
442,PT06M52.00S,2022-01-15T01:39:42.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,67,49,2022-01-15T01:39:47Z,4320000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,,,,
443,PT06M52.00S,2022-01-15T01:39:46.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,67,49,2022-01-15T01:39:46Z,4330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M52.00S,2022-01-15T01:39:53.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,67,49,2022-01-15T01:39:53Z,4340000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M52.00S,2022-01-15T01:42:01.5Z,3,REGULAR,substitution,out,[],1630567,,,1610612765,67,49,2022-01-15T01:42:35Z,4350000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M52.00S,2022-01-15T01:42:01.5Z,3,REGULAR,substitution,out,[],1630173,,,1610612765,67,49,2022-01-15T01:42:35Z,4360000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M52.00S,2022-01-15T01:42:01.5Z,3,REGULAR,substitution,in,[],1628449,,,1610612765,67,49,2022-01-15T01:42:35Z,4370000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M52.00S,2022-01-15T01:42:01.5Z,3,REGULAR,substitution,in,[],1630551,,,1610612765,67,49,2022-01-15T01:42:35Z,4380000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M43.00S,2022-01-15T01:42:48.4Z,3,REGULAR,3pt,Jump Shot,[],1626168,90.8508541392904,95.09803921568627,1610612765,67,49,2022-01-15T01:42:53Z,4390000,225.0,34.0,1,right,MISS T. Lyles 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
450,PT06M39.00S,2022-01-15T01:42:52.4Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,67,49,2022-01-15T01:42:53Z,4400000,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,449.0,,,,,,2.0,2.0,0.0,,,,,,,,,,
451,PT06M27.00S,2022-01-15T01:43:06.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612761,67,49,2022-01-15T01:43:16Z,4410000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630595, 1627783]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,2530.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,
453,PT06M27.00S,2022-01-15T01:43:33.0Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,67,50,2022-01-15T01:43:33Z,4430000,,,0,,P. Siakam Free Throw 1 of 2 (15 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
454,PT06M27.00S,2022-01-15T01:43:50.8Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,67,51,2022-01-15T01:43:50Z,4440000,,,0,,P. Siakam Free Throw 2 of 2 (16 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
