actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
541,PT05M44.00S,2022-03-10T02:04:02.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201942,93.87319316688567,46.07843137254902,1610612741,99,101,2022-03-10T02:04:12Z,5380000,-20.0,5.0,1,right,D. DeRozan running Layup (29 PTS) (A. Dosunmu 7 AST),"[201942, 1630245]",1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,,,,2.03,Made,29.0,,,,,A. Dosunmu,1630245.0,7.0,,,,,,,
542,PT05M25.00S,2022-03-10T02:04:21.2Z,4,REGULAR,3pt,Jump Shot,[],1630180,26.461892247043366,85.29411764705883,1610612765,99,101,2022-03-10T02:04:25Z,5390000,-176.0,196.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,26.39,Missed,,,,,,,,,,,,,,,
543,PT05M23.00S,2022-03-10T02:04:23.2Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,99,101,2022-03-10T02:04:25Z,5400000,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,542.0,6.0,6.0,0.0,,,,,,,,,,
544,PT05M20.00S,2022-03-10T02:04:30.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612741,99,101,2022-03-10T02:04:38Z,5410000,,,0,,J. Grant shooting personal FOUL (3 PF) (LaVine 2 FT),"[203924, 203897]",1610612765.0,DET,shooting,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,LaVine,203897.0,,
546,PT05M20.00S,2022-03-10T02:04:54.9Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,99,102,2022-03-10T02:04:54Z,5430000,,,0,,Z. LaVine Free Throw 1 of 2 (22 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
547,PT05M20.00S,2022-03-10T02:04:56.3Z,4,REGULAR,substitution,out,[],203585,,,1610612741,99,102,2022-03-10T02:05:04Z,5440000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
548,PT05M20.00S,2022-03-10T02:04:56.3Z,4,REGULAR,substitution,in,[],202709,,,1610612741,99,102,2022-03-10T02:05:04Z,5450000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M20.00S,2022-03-10T02:05:10.4Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,99,103,2022-03-10T02:05:10Z,5460000,,,0,,Z. LaVine Free Throw 2 of 2 (23 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
550,PT04M58.00S,2022-03-10T02:05:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,8.327858081471746,63.72549019607843,1610612765,101,103,2022-03-10T02:05:50Z,5470000,-69.0,26.0,1,left,S. Bey 7' turnaround Jump Shot (12 PTS),[1630180],1610612765.0,DET,turnaround,,,Bey,S. Bey,,,,,,,,7.33,Made,12.0,,,,,,,,,,,,,,
552,PT04M43.00S,2022-03-10T02:05:48.5Z,4,REGULAR,3pt,Jump Shot,[],203897,74.29369250985545,13.725490196078425,1610612741,101,103,2022-03-10T02:05:54Z,5480000,-181.0,189.0,1,right,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,26.2,Missed,,,,,,,,,,,,,,,
553,PT04M43.00S,2022-03-10T02:05:48.5Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,101,103,2022-03-10T02:05:54Z,5490000,,,0,,M. Bagley III REBOUND (Off:2 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,552.0,6.0,4.0,2.0,,,,,,,,,,
554,PT04M31.00S,2022-03-10T02:06:01.5Z,4,REGULAR,turnover,lost ball,[],1630595,,,1610612765,101,103,2022-03-10T02:06:06Z,5500000,,,0,,C. Cunningham lost ball TURNOVER (6 TO),"[1630595, 202696]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,6.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,
555,PT04M31.00S,2022-03-10T02:06:01.5Z,4,REGULAR,steal,,[],202696,,,1610612741,101,103,2022-03-10T02:06:03Z,5510000,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M27.00S,2022-03-10T02:06:08.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203897,94.00459921156373,53.431372549019606,1610612741,101,105,2022-03-10T02:06:21Z,5520000,17.0,4.0,1,right,Z. LaVine running Layup (25 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,,,,1.76,Made,25.0,,,,,,,,,,,,,,
557,PT04M27.00S,2022-03-10T02:06:12.7Z,4,REGULAR,violation,defensive goaltending,[],1628963,,,1610612741,101,105,2022-03-10T02:06:21Z,5530000,,,0,,M. Bagley III defensive goaltending VIOLATION,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,202901.0,,,,,,
558,PT04M27.00S,2022-03-10T02:06:22.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,101,105,2022-03-10T02:06:22Z,5540000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M14.00S,2022-03-10T02:09:23.5Z,4,REGULAR,3pt,Jump Shot,[],203924,11.48160315374507,96.81372549019608,1610612765,101,105,2022-03-10T02:10:06Z,5550000,-234.0,55.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,24.06,Missed,,,,,,,,,,,,,,,
560,PT04M10.00S,2022-03-10T02:09:26.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,101,105,2022-03-10T02:09:26Z,5560000,,,0,,Z. LaVine REBOUND (Off:1 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,559.0,4.0,3.0,1.0,,,,,,,,,,
561,PT03M58.00S,2022-03-10T02:09:38.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,80.86399474375821,58.82352941176471,1610612741,101,107,2022-03-10T02:11:27Z,5570000,44.0,127.0,1,right,D. DeRozan 13' turnaround fadeaway Jump Shot (31 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,,,,13.48,Made,31.0,,,,,,,,,,,,,,
562,PT03M39.00S,2022-03-10T02:09:58.0Z,4,REGULAR,3pt,Jump Shot,[],1630180,10.036136662286467,4.901960784313729,1610612765,101,107,2022-03-10T02:10:14Z,5580000,225.0,42.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,22.93,Missed,,,,,,,,,,,,,,,
563,PT03M39.00S,2022-03-10T02:09:58.0Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,101,107,2022-03-10T02:10:14Z,5590000,,,0,,D. DeRozan REBOUND (Off:0 Def:8),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,562.0,8.0,8.0,0.0,,,,,,,,,,
564,PT03M19.00S,2022-03-10T02:10:17.2Z,4,REGULAR,2pt,Jump Shot,[],201942,81.25821287779237,68.62745098039215,1610612741,101,109,2022-03-10T02:10:20Z,5600000,93.0,124.0,1,right,D. DeRozan 15' pullup Jump Shot (33 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,15.48,Made,33.0,,,,,,,,,,,,,,
565,PT03M04.00S,2022-03-10T02:10:35.3Z,4,REGULAR,foul,personal,[],1630245,,,1610612765,101,109,2022-03-10T02:10:54Z,5610000,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 203924]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Grant,203924.0,,
567,PT02M48.00S,2022-03-10T02:11:07.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,15.818002628120894,52.450980392156865,1610612765,101,109,2022-03-10T02:11:13Z,5630000,-12.0,96.0,1,left,MISS S. Bey 9' turnaround fadeaway Shot,[1630180],1610612765.0,DET,turnaround fadeaway,,,Bey,S. Bey,,,,,,,,9.7,Missed,,,,,,,,,,,,,,,
568,PT02M45.00S,2022-03-10T02:11:10.3Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,101,109,2022-03-10T02:11:13Z,5640000,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,567.0,5.0,4.0,1.0,,,,,,,,,,
569,PT02M23.00S,2022-03-10T02:11:33.6Z,4,REGULAR,2pt,Jump Shot,[],203897,79.28712220762155,63.970588235294116,1610612741,101,109,2022-03-10T02:11:38Z,5650000,70.0,142.0,1,right,MISS Z. LaVine 15' Jump Shot - blocked,"[203897, 202709]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,15.85,Missed,,,,,,,,,,,,,,Joseph,202709.0
576,PT02M23.00S,2022-03-10T02:11:33.6Z,4,REGULAR,block,,[],202709,,,1610612741,101,109,2022-03-10T02:12:35Z,5655000,,,0,,C. Joseph BLOCK (1 BLK),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M23.00S,2022-03-10T02:11:33.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,101,109,2022-03-10T02:11:38Z,5660000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,569.0,,,,,,,,,,,,,
571,PT02M23.00S,2022-03-10T02:11:39.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,101,109,2022-03-10T02:11:39Z,5670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT02M09.00S,2022-03-10T02:11:55.3Z,4,REGULAR,2pt,Jump Shot,[],1630595,21.337056504599218,34.31372549019608,1610612765,101,109,2022-03-10T02:12:44Z,5680000,78.0,148.0,1,left,MISS C. Cunningham 16' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,16.76,Missed,,,,,,,,,,,,,,,
573,PT02M08.00S,2022-03-10T02:11:56.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,101,109,2022-03-10T02:12:44Z,5690000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,,,
574,PT02M08.00S,2022-03-10T02:12:00.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,101,109,2022-03-10T02:12:00Z,5700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT02M07.00S,2022-03-10T02:12:21.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,101,109,2022-03-10T02:12:21Z,5710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT01M53.00S,2022-03-10T02:12:48.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202709,29.09001314060447,88.48039215686275,1610612765,104,109,2022-03-10T02:12:52Z,5720000,-192.0,221.0,1,left,C. Joseph 29' 3PT  (9 PTS) (S. Bey 6 AST),"[202709, 1630180]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,29.29,Made,9.0,,,,,S. Bey,1630180.0,6.0,,,,,,,
579,PT01M36.00S,2022-03-10T02:13:10.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612741,104,109,2022-03-10T02:13:20Z,5740000,,,0,,C. Cunningham personal FOUL (4 PF) (DeRozan 2 FT),"[1630595, 201942]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,2003.0,4.0,0.0,DeRozan,201942.0,,
581,PT01M36.00S,2022-03-10T02:13:38.1Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,104,109,2022-03-10T02:13:38Z,5760000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,Missed,,,,,,,,,,,,,,,
582,PT01M36.00S,2022-03-10T02:13:38.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,104,109,2022-03-10T02:13:38Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,581.0,,,,,,,,,,,,,
583,PT01M36.00S,2022-03-10T02:13:54.1Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,104,110,2022-03-10T02:13:54Z,5780000,,,0,,D. DeRozan Free Throw 2 of 2 (34 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,Made,34.0,,,,,,,,,,,,,,
584,PT01M18.00S,2022-03-10T02:14:16.5Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612765,104,110,2022-03-10T02:14:25Z,5790000,,,0,,C. White shooting personal FOUL (3 PF) (Grant 2 FT),"[1629632, 203924]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Grant,203924.0,,
586,PT01M18.00S,2022-03-10T02:14:38.0Z,4,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,105,110,2022-03-10T02:14:38Z,5810000,,,0,,J. Grant Free Throw 1 of 2 (12 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
587,PT01M18.00S,2022-03-10T02:14:53.5Z,4,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,105,110,2022-03-10T02:14:53Z,5820000,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,Missed,,,,,,,,,,,,,,,
588,PT01M14.00S,2022-03-10T02:14:55.8Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,105,110,2022-03-10T02:14:55Z,5830000,,,0,,C. White REBOUND (Off:0 Def:5),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,587.0,5.0,5.0,0.0,,,,,,,,,,
589,PT01M03.00S,2022-03-10T02:15:08.8Z,4,REGULAR,2pt,Jump Shot,[],201942,79.41852825229961,77.94117647058823,1610612741,105,112,2022-03-10T02:15:17Z,5840000,140.0,141.0,1,right,D. DeRozan 19' step back Jump Shot (36 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,,,,19.85,Made,36.0,,,,,,,,,,,,,,
590,PT00M46.50S,2022-03-10T02:15:26.1Z,4,REGULAR,turnover,bad pass,[],202709,,,1610612765,105,112,2022-03-10T02:15:30Z,5850000,,,0,,C. Joseph bad pass TURNOVER (2 TO),"[202709, 201942]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,2.0,DeRozan,201942.0,,,,,,,,,,,,,,,,,
591,PT00M46.50S,2022-03-10T02:15:26.1Z,4,REGULAR,steal,,[],201942,,,1610612741,105,112,2022-03-10T02:15:28Z,5860000,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M29.70S,2022-03-10T02:15:43.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201942,74.1622864651774,54.411764705882355,1610612741,105,112,2022-03-10T02:15:48Z,5870000,22.0,190.0,1,right,MISS D. DeRozan 19' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,,,,19.17,Missed,,,,,,,,,,,,,,,
593,PT00M27.00S,2022-03-10T02:15:45.7Z,4,REGULAR,rebound,defensive,[],203924,,,1610612765,105,112,2022-03-10T02:15:48Z,5880000,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,592.0,3.0,3.0,0.0,,,,,,,,,,
594,PT00M19.50S,2022-03-10T02:15:53.7Z,4,REGULAR,3pt,Jump Shot,[],1628963,28.038764783180028,83.33333333333334,1610612765,108,112,2022-03-10T02:15:58Z,5890000,-167.0,211.0,1,left,M. Bagley III 26' 3PT  (10 PTS) (J. Grant 2 AST),"[1628963, 203924]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,26.9,Made,10.0,,,,,J. Grant,203924.0,2.0,,,,,,,
596,PT00M19.50S,2022-03-10T02:16:06.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,108,112,2022-03-10T02:16:06Z,5910000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M14.70S,2022-03-10T02:17:53.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612741,108,112,2022-03-10T02:19:03Z,5920000,,,0,,C. Cunningham take personal FOUL (5 PF) (Vucevic 2 FT),"[1630595, 202696]",1610612765.0,DET,take,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,2003.0,5.0,0.0,Vucevic,202696.0,,
599,PT00M14.70S,2022-03-10T02:18:23.3Z,4,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,108,113,2022-03-10T02:18:23Z,5940000,,,0,,N. Vucevic Free Throw 1 of 2 (20 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
600,PT00M14.70S,2022-03-10T02:18:37.8Z,4,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,108,114,2022-03-10T02:18:37Z,5950000,,,0,,N. Vucevic Free Throw 2 of 2 (21 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
601,PT00M14.70S,2022-03-10T02:18:41.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,108,114,2022-03-10T02:18:41Z,5960000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M14.70S,2022-03-10T02:18:42.9Z,4,REGULAR,substitution,out,[],202696,,,1610612765,108,114,2022-03-10T02:20:01Z,5970000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M14.70S,2022-03-10T02:18:42.9Z,4,REGULAR,substitution,in,[],1629750,,,1610612765,108,114,2022-03-10T02:20:01Z,5980000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M02.30S,2022-03-10T02:20:25.7Z,4,REGULAR,3pt,Jump Shot,[],1630180,22.913929040735866,91.91176470588235,1610612765,108,114,2022-03-10T02:21:33Z,5990000,-210.0,163.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,26.55,Missed,,,,,,,,,,,,,,,
605,PT00M01.00S,2022-03-10T02:20:27.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,108,114,2022-03-10T02:21:33Z,6000000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,
606,PT00M00.00S,2022-03-10T02:20:32.6Z,4,REGULAR,period,end,[],0,,,1610612765,108,114,2022-03-10T02:20:32Z,6010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M00.00S,2022-03-10T02:20:35.8Z,4,REGULAR,game,end,[],0,,,0,108,114,2022-03-10T02:20:35Z,6020000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
