actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
622,PT01M31.00S,2022-02-05T02:12:27.3Z,4,REGULAR,2pt,Jump Shot,[],1630202,12.171484888304862,23.284313725490197,1610612738,84,98,2022-02-05T02:12:32Z,6090000,134.0,62.0,1,left,P. Pritchard 14' step back Jump Shot (2 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,14.72,Made,2.0,,,,,,,,,,,,,,,,,,
623,PT01M23.00S,2022-02-05T02:12:39.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612765,84,98,2022-02-05T02:12:50Z,6100000,,,0,,A. Nesmith personal FOUL (1 PF) (Bey 2 FT),"[1630174, 1630180]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,201638.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,
625,PT01M23.00S,2022-02-05T02:12:59.3Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,85,98,2022-02-05T02:12:59Z,6120000,,,0,,S. Bey Free Throw 1 of 2 (20 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
626,PT01M23.00S,2022-02-05T02:13:10.6Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,86,98,2022-02-05T02:13:10Z,6130000,,,0,,S. Bey Free Throw 2 of 2 (21 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
627,PT01M12.00S,2022-02-05T02:14:18.7Z,4,REGULAR,jumpball,recovered,[],1630165,,,1610612738,86,98,2022-02-05T02:14:18Z,6140000,,,0,,Jump Ball H. Diallo vs. P. Pritchard: Tip to K. Hayes,"[1630165, 1628977, 1630202]",1610612765.0,DET,heldball,K. Hayes,1630165.0,Hayes,K. Hayes,Diallo,1628977.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,,,,,
630,PT01M12.00S,2022-02-05T02:14:18.7Z,4,REGULAR,turnover,lost ball,[],1630202,,,1610612738,86,98,2022-02-05T02:14:18Z,6170000,,,0,,P. Pritchard lost ball TURNOVER (1 TO),"[1630202, 1628977]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,1.0,,,Diallo,1628977.0,
631,PT01M12.00S,2022-02-05T02:14:18.7Z,4,REGULAR,steal,,[],1628977,,,1610612765,86,98,2022-02-05T02:14:18Z,6180000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M07.00S,2022-02-05T02:14:24.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612765,86,98,2022-02-05T02:14:40Z,6190000,,,0,,E. Freedom personal FOUL (1 PF) (Diallo 2 FT),"[202683, 1628977]",1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,1148.0,1.0,0.0,Diallo,1628977.0,,,,,,,,,,
634,PT01M07.00S,2022-02-05T02:14:52.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628977,,,1610612765,87,98,2022-02-05T02:14:52Z,6210000,,,0,,H. Diallo Free Throw 1 of 2 (20 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
635,PT01M07.00S,2022-02-05T02:15:08.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628977,,,1610612765,88,98,2022-02-05T02:15:08Z,6220000,,,0,,H. Diallo Free Throw 2 of 2 (21 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
636,PT00M57.90S,2022-02-05T02:15:21.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612738,88,98,2022-02-05T02:15:41Z,6230000,,,0,,H. Diallo personal FOUL (4 PF) (Pritchard 2 FT),"[1628977, 1630202]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,1148.0,4.0,0.0,Pritchard,1630202.0,,,,,,,,,,
638,PT00M57.90S,2022-02-05T02:15:44.8Z,4,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,88,99,2022-02-05T02:15:44Z,6250000,,,0,,P. Pritchard Free Throw 1 of 2 (3 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
639,PT00M57.90S,2022-02-05T02:15:57.0Z,4,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,88,100,2022-02-05T02:15:57Z,6260000,,,0,,P. Pritchard Free Throw 2 of 2 (4 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
640,PT00M46.80S,2022-02-05T02:16:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,92.06636005256242,45.588235294117645,1610612765,88,100,2022-02-05T02:16:39Z,6270000,-22.0,22.0,1,right,MISS H. Diallo driving Layup - blocked,"[1628977, 1628981]",1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,3.13,Missed,,,,,,,,,,,,,,,Fernando,1628981.0,,,
641,PT00M46.80S,2022-02-05T02:16:12.9Z,4,REGULAR,block,,[],1628981,,,1610612765,88,100,2022-02-05T02:16:16Z,6280000,,,0,,B. Fernando BLOCK (1 BLK),[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M46.80S,2022-02-05T02:16:12.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,88,100,2022-02-05T02:16:39Z,6290000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,640.0,,,,,,,,,
643,PT00M46.80S,2022-02-05T02:16:18.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,88,100,2022-02-05T02:16:18Z,6300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M42.20S,2022-02-05T02:16:35.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630191,74.72076215505913,58.333333333333336,1610612765,90,100,2022-02-05T02:16:41Z,6310000,42.0,185.0,1,right,I. Stewart 18' Jump Shot (6 PTS) (S. Bey 3 AST),"[1630191, 1630180]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,18.97,Made,6.0,S. Bey,1630180.0,3.0,,,,,,,,,,,,,,,
646,PT00M32.50S,2022-02-05T02:16:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202683,8.754927726675426,46.32352941176471,1610612738,90,100,2022-02-05T02:16:52Z,6330000,18.0,30.0,1,left,MISS E. Freedom Layup,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,3.5,Missed,,,,,,,,,,,,,,,,,,,
647,PT00M29.80S,2022-02-05T02:16:50.7Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,90,100,2022-02-05T02:16:52Z,6340000,,,0,,I. Stewart REBOUND (Off:8 Def:8),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,646.0,16.0,8.0,8.0,,,,,,
648,PT00M20.60S,2022-02-05T02:17:00.0Z,4,REGULAR,3pt,Jump Shot,[],1630165,93.11760840998686,2.941176470588235,1610612765,93,100,2022-02-05T02:17:06Z,6350000,-235.0,12.0,1,right,K. Hayes 3PT  (11 PTS) (S. Bey 4 AST),"[1630165, 1630180]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,23.56,Made,11.0,S. Bey,1630180.0,4.0,,,,,,,,,,,,,,,
650,PT00M14.80S,2022-02-05T02:17:21.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612738,93,100,2022-02-05T02:17:35Z,6370000,,,0,,H. Diallo personal FOUL (5 PF) (Langford 2 FT),"[1628977, 1629641]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,1148.0,5.0,0.0,Langford,1629641.0,,,,,,,,,,
652,PT00M14.80S,2022-02-05T02:17:45.4Z,4,REGULAR,freethrow,1 of 2,[],1629641,,,1610612738,93,100,2022-02-05T02:17:45Z,6390000,,,0,,MISS R. Langford Free Throw 1 of 2,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
653,PT00M14.80S,2022-02-05T02:17:45.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,93,100,2022-02-05T02:17:45Z,6400000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,652.0,,,,,,,,,
654,PT00M14.80S,2022-02-05T02:18:02.2Z,4,REGULAR,freethrow,2 of 2,[],1629641,,,1610612738,93,100,2022-02-05T02:18:02Z,6410000,,,0,,MISS R. Langford Free Throw 2 of 2,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
655,PT00M14.50S,2022-02-05T02:18:03.4Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,93,100,2022-02-05T02:18:03Z,6420000,,,0,,I. Stewart REBOUND (Off:8 Def:9),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,654.0,17.0,9.0,8.0,,,,,,
656,PT00M14.50S,2022-02-05T02:18:07.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,93,100,2022-02-05T02:18:07Z,6430000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M14.50S,2022-02-05T02:18:16.0Z,4,REGULAR,substitution,out,[],1628981,,,1610612765,93,100,2022-02-05T02:19:40Z,6440000,,,0,,SUB out: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M14.50S,2022-02-05T02:18:16.0Z,4,REGULAR,substitution,out,[],202683,,,1610612765,93,100,2022-02-05T02:19:40Z,6450000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M14.50S,2022-02-05T02:18:16.0Z,4,REGULAR,substitution,in,[],1629684,,,1610612765,93,100,2022-02-05T02:19:40Z,6460000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M14.50S,2022-02-05T02:18:16.0Z,4,REGULAR,substitution,in,[],1626196,,,1610612765,93,100,2022-02-05T02:19:40Z,6470000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M08.80S,2022-02-05T02:19:55.0Z,4,REGULAR,3pt,Jump Shot,[],1630180,72.61826544021025,86.27450980392157,1610612765,93,100,2022-02-05T02:19:59Z,6480000,181.0,205.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
662,PT00M05.40S,2022-02-05T02:19:58.4Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,93,100,2022-02-05T02:19:58Z,6490000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,661.0,1.0,1.0,0.0,,,,,,
663,PT00M05.30S,2022-02-05T02:20:02.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612738,93,100,2022-02-05T02:20:23Z,6500000,,,0,,I. Stewart take personal FOUL (3 PF) (Pritchard 2 FT),"[1630191, 1630202]",1610612765.0,DET,take,,,Stewart,I. Stewart,,,,,,,,,,,201638.0,3.0,0.0,Pritchard,1630202.0,,,,,,,,,,
665,PT00M05.30S,2022-02-05T02:20:34.6Z,4,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,93,101,2022-02-05T02:20:34Z,6520000,,,0,,P. Pritchard Free Throw 1 of 2 (5 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
666,PT00M05.30S,2022-02-05T02:20:44.5Z,4,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,93,102,2022-02-05T02:20:44Z,6530000,,,0,,P. Pritchard Free Throw 2 of 2 (6 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
667,PT00M01.60S,2022-02-05T02:20:57.4Z,4,REGULAR,3pt,Jump Shot,[],1630180,63.41984231274639,44.11764705882353,1610612765,93,102,2022-02-05T02:21:52Z,6540000,-29.0,291.0,1,right,MISS S. Bey 29' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,29.29,Missed,,,,,,,,,,,,,,,,,,,
668,PT00M00.20S,2022-02-05T02:20:58.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,93,102,2022-02-05T02:21:52Z,6550000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,667.0,,,,,,,,,
669,PT00M00.00S,2022-02-05T02:21:06.0Z,4,REGULAR,period,end,[],0,,,1610612765,93,102,2022-02-05T02:21:06Z,6560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2022-02-05T02:21:11.4Z,4,REGULAR,game,end,[],0,,,0,93,102,2022-02-05T02:21:11Z,6570000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
