actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
554,PT06M01.00S,2021-11-24T02:06:57.6Z,4,REGULAR,substitution,out,[],1626168,,,1610612765,80,85,2021-11-24T02:07:03Z,5350000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M01.00S,2021-11-24T02:06:57.6Z,4,REGULAR,substitution,in,[],1628402,,,1610612765,80,85,2021-11-24T02:07:03Z,5360000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M01.00S,2021-11-24T02:06:56.6Z,4,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,80,85,2021-11-24T02:07:20Z,5370000,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,Missed,,,,,,,,,,,,,,
557,PT05M57.00S,2021-11-24T02:07:00.6Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,80,85,2021-11-24T02:07:20Z,5380000,,,0,,T. Herro REBOUND (Off:1 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,556.0,7.0,6.0,1.0,,,,,,
558,PT05M38.00S,2021-11-24T02:07:37.2Z,4,REGULAR,3pt,Jump Shot,[],200768,35.39750328515112,71.07843137254902,1610612748,80,88,2021-11-24T02:07:42Z,5390000,-105.0,280.0,1,left,K. Lowry 29' 3PT  (11 PTS) (T. Herro 3 AST),"[200768, 1629639]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,29.94,Made,11.0,T. Herro,1629639.0,3.0,,,,,,,,,,
560,PT05M32.00S,2021-11-24T02:07:44.8Z,4,REGULAR,foul,personal,[],1629216,,,1610612765,80,88,2021-11-24T02:07:58Z,5410000,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 1630595]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,202026.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,
562,PT05M18.00S,2021-11-24T02:08:17.4Z,4,REGULAR,2pt,Jump Shot,[],1628402,92.16491458607096,71.81372549019608,1610612765,82,88,2021-11-24T02:08:23Z,5430000,109.0,21.0,1,right,F. Jackson 11' driving floating Jump Shot (13 PTS) (J. Grant 2 AST),"[1628402, 203924]",1610612765.0,DET,driving floating,,,Jackson,F. Jackson,,,,,,,,,,11.11,Made,13.0,J. Grant,203924.0,2.0,,,,,,,,,,
563,PT05M11.00S,2021-11-24T02:08:30.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,82,88,2021-11-24T02:08:30Z,5440000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M11.00S,2021-11-24T02:09:51.0Z,4,REGULAR,substitution,out,[],1629216,,,1610612748,82,88,2021-11-24T02:10:04Z,5450000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M11.00S,2021-11-24T02:09:51.0Z,4,REGULAR,substitution,out,[],203473,,,1610612748,82,88,2021-11-24T02:10:04Z,5460000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M11.00S,2021-11-24T02:09:51.0Z,4,REGULAR,substitution,in,[],202710,,,1610612748,82,88,2021-11-24T02:10:04Z,5470000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M11.00S,2021-11-24T02:09:51.0Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,82,88,2021-11-24T02:10:04Z,5480000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M02.00S,2021-11-24T02:10:11.4Z,4,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,82,88,2021-11-24T02:10:18Z,5490000,,,0,,T. Herro bad pass out-of-bounds TURNOVER (2 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,202026.0,,,,,,,,,,,,,,,2.0,,,,,
571,PT04M40.00S,2021-11-24T02:10:37.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,64.83245729303547,51.470588235294116,1610612765,82,88,2021-11-24T02:10:42Z,5500000,7.0,278.0,1,right,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,27.82,Missed,,,,,,,,,,,,,,
572,PT04M36.00S,2021-11-24T02:10:41.4Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,82,88,2021-11-24T02:10:42Z,5510000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,571.0,3.0,3.0,0.0,,,,,,
573,PT04M30.00S,2021-11-24T02:10:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,10.167542706964511,58.57843137254902,1610612748,82,88,2021-11-24T02:10:53Z,5520000,-43.0,43.0,1,left,MISS K. Lowry 6' driving Layup,[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,,,,,,6.08,Missed,,,,,,,,,,,,,,
574,PT04M26.00S,2021-11-24T02:10:52.4Z,4,REGULAR,rebound,offensive,[],200768,,,1610612748,82,88,2021-11-24T02:10:53Z,5530000,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,573.0,4.0,3.0,1.0,,,,,,
575,PT04M25.00S,2021-11-24T02:10:52.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200768,8.722076215505908,53.431372549019606,1610612748,82,90,2021-11-24T02:11:24Z,5540000,-17.0,29.0,1,left,K. Lowry Layup (13 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,3.41,Made,13.0,,,,,,,,,,,,,
576,PT04M11.00S,2021-11-24T02:11:07.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,86.90867279894876,48.529411764705884,1610612765,82,90,2021-11-24T02:11:15Z,5550000,-7.0,71.0,1,right,MISS J. Grant 7' driving floating Shot,[203924],1610612765.0,DET,driving floating,,,Grant,J. Grant,,,,,,,,,,7.1,Missed,,,,,,,,,,,,,,
577,PT04M11.00S,2021-11-24T02:11:07.3Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,82,90,2021-11-24T02:11:15Z,5560000,,,0,,J. Butler REBOUND (Off:4 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,576.0,9.0,5.0,4.0,,,,,,
578,PT04M06.00S,2021-11-24T02:11:13.4Z,4,REGULAR,foul,personal,[],1628402,,,1610612748,82,90,2021-11-24T02:11:27Z,5570000,,,0,,F. Jackson personal FOUL (5 PF),"[1628402, 1628389]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,202026.0,5.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,
580,PT03M59.00S,2021-11-24T02:11:44.1Z,4,REGULAR,2pt,Jump Shot,[],1629639,24.885019710906704,37.00980392156863,1610612748,82,92,2021-11-24T02:11:48Z,5590000,65.0,181.0,1,left,T. Herro 19' pullup Jump Shot (30 PTS) (B. Adebayo 5 AST),"[1629639, 1628389]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,,,19.27,Made,30.0,B. Adebayo,1628389.0,5.0,,,,,,,,,,
582,PT03M48.00S,2021-11-24T02:11:54.5Z,4,REGULAR,3pt,Jump Shot,[],1630595,89.14257555847568,4.166666666666657,1610612765,82,92,2021-11-24T02:11:59Z,5610000,-229.0,50.0,1,right,MISS C. Cunningham step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,,,,,,23.45,Missed,,,,,,,,,,,,,,
583,PT03M45.00S,2021-11-24T02:11:57.5Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,82,92,2021-11-24T02:11:59Z,5620000,,,0,,K. Lowry REBOUND (Off:1 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,582.0,5.0,4.0,1.0,,,,,,
585,PT03M43.00S,2021-11-24T02:12:00.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,7.802233902759525,39.4607843137255,1610612748,82,94,2021-11-24T02:12:06Z,5640000,53.0,21.0,1,left,J. Butler Layup (15 PTS) (K. Lowry 7 AST),"[202710, 200768]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,5.67,Made,15.0,K. Lowry,200768.0,7.0,,,,,,,,,,
587,PT03M43.00S,2021-11-24T02:12:07.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,82,94,2021-11-24T02:12:07Z,5660000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M28.00S,2021-11-24T02:13:49.4Z,4,REGULAR,3pt,Jump Shot,[],1628402,82.30946123521682,3.4313725490196134,1610612765,82,94,2021-11-24T02:13:54Z,5670000,-233.0,114.0,1,right,MISS F. Jackson 25' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,25.91,Missed,,,,,,,,,,,,,,
589,PT03M24.00S,2021-11-24T02:13:53.4Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,82,94,2021-11-24T02:13:54Z,5680000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,588.0,2.0,1.0,1.0,,,,,,
590,PT03M12.00S,2021-11-24T02:14:08.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,82,94,2021-11-24T02:14:08Z,5690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M12.00S,2021-11-24T02:14:15.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,82,94,2021-11-24T02:14:15Z,5700000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M08.00S,2021-11-24T02:15:47.8Z,4,REGULAR,3pt,Jump Shot,[],1628997,4.517082785808142,3.67647058823529,1610612748,82,94,2021-11-24T02:15:53Z,5710000,232.0,-10.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,23.18,Missed,,,,,,,,,,,,,,
593,PT03M03.00S,2021-11-24T02:15:52.8Z,4,REGULAR,rebound,defensive,[],203924,,,1610612765,82,94,2021-11-24T02:15:53Z,5720000,,,0,,J. Grant REBOUND (Off:1 Def:6),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,592.0,7.0,6.0,1.0,,,,,,
594,PT02M48.00S,2021-11-24T02:16:07.5Z,4,REGULAR,turnover,lost ball,[],202709,,,1610612765,82,94,2021-11-24T02:16:12Z,5730000,,,0,,C. Joseph lost ball TURNOVER (2 TO),"[202709, 202710]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,2.0,Butler,202710.0,,,
595,PT02M48.00S,2021-11-24T02:16:07.5Z,4,REGULAR,steal,,[],202710,,,1610612748,82,94,2021-11-24T02:16:09Z,5740000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M37.00S,2021-11-24T02:16:18.7Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,82,94,2021-11-24T02:16:25Z,5750000,,,0,,K. Lowry bad pass TURNOVER (3 TO),"[200768, 202709]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,3.0,Joseph,202709.0,,,
597,PT02M37.00S,2021-11-24T02:16:18.7Z,4,REGULAR,steal,,[],202709,,,1610612765,82,94,2021-11-24T02:16:21Z,5760000,,,0,,C. Joseph STEAL (2 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M32.00S,2021-11-24T02:16:23.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202709,92.82194480946123,57.84313725490196,1610612765,84,94,2021-11-24T02:16:31Z,5770000,39.0,15.0,1,right,C. Joseph driving finger roll Layup (9 PTS),[202709],1610612765.0,DET,driving finger roll,,,Joseph,C. Joseph,,,,,,,,,,4.2,Made,9.0,,,,,,,,,,,,,
599,PT02M06.00S,2021-11-24T02:16:51.0Z,4,REGULAR,turnover,traveling,[],1628997,,,1610612748,84,94,2021-11-24T02:16:59Z,5780000,,,0,,C. Martin traveling TURNOVER (2 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,202026.0,,,,,,,,,,,,,,,2.0,,,,,
600,PT01M44.00S,2021-11-24T02:17:27.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,88.2227332457293,57.84313725490196,1610612765,84,94,2021-11-24T02:17:32Z,5790000,39.0,58.0,1,right,MISS S. Bey 7' driving finger roll Layup,[1630180],1610612765.0,DET,driving finger roll,,,Bey,S. Bey,,,,,,,,,,7.02,Missed,,,,,,,,,,,,,,
601,PT01M39.00S,2021-11-24T02:17:32.1Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,84,94,2021-11-24T02:17:32Z,5800000,,,0,,K. Lowry REBOUND (Off:1 Def:5),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,600.0,6.0,5.0,1.0,,,,,,
602,PT01M27.00S,2021-11-24T02:17:45.8Z,4,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,84,94,2021-11-24T02:17:54Z,5810000,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (4 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,1627526.0,,,,,,,,,,,,,,,4.0,,,,,
603,PT01M18.00S,2021-11-24T02:18:06.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612765,84,94,2021-11-24T02:18:16Z,5820000,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Grant 2 FT),"[1628389, 203924]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,202026.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,,
605,PT01M18.00S,2021-11-24T02:18:38.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203924,,,1610612765,85,94,2021-11-24T02:18:38Z,5840000,,,0,,J. Grant Free Throw 1 of 2 (18 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
606,PT01M18.00S,2021-11-24T02:18:53.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203924,,,1610612765,86,94,2021-11-24T02:18:53Z,5850000,,,0,,J. Grant Free Throw 2 of 2 (19 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
607,PT01M11.00S,2021-11-24T02:19:02.9Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,86,94,2021-11-24T02:19:09Z,5860000,,,0,,K. Lowry bad pass TURNOVER (5 TO),"[200768, 1630595]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,5.0,Cunningham,1630595.0,,,
608,PT01M11.00S,2021-11-24T02:19:02.9Z,4,REGULAR,steal,,[],1630595,,,1610612765,86,94,2021-11-24T02:19:06Z,5870000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M09.00S,2021-11-24T02:19:07.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,90.8508541392904,49.01960784313726,1610612765,88,94,2021-11-24T02:19:12Z,5880000,-5.0,34.0,1,right,S. Bey Layup (15 PTS) (C. Cunningham 6 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,3.39,Made,15.0,C. Cunningham,1630595.0,6.0,,,,,,,,,,
611,PT00M56.80S,2021-11-24T02:19:25.2Z,4,REGULAR,foul,personal,['2freethrow'],203924,,,1610612748,88,94,2021-11-24T02:19:57Z,5900000,,,0,,J. Grant shooting personal FOUL (2 PF) (Adebayo 2 FT),"[203924, 1628389]",1610612765.0,DET,shooting,,,Grant,J. Grant,,,,,2530.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,
631,PT00M56.80S,2021-11-24T02:19:59.7Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,88,94,2021-11-24T02:23:39Z,5915000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Missed,,,,,,,,,,,,,,
632,PT00M56.80S,2021-11-24T02:19:59.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,88,94,2021-11-24T02:23:39Z,5917500,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,631.0,,,,,,,,,
633,PT00M56.80S,2021-11-24T02:19:59.7Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,88,95,2021-11-24T02:23:39Z,5918750,,,0,,B. Adebayo Free Throw 2 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
613,PT00M51.80S,2021-11-24T02:20:34.3Z,4,REGULAR,3pt,Jump Shot,[],1628402,65.22667542706964,62.00980392156863,1610612765,88,95,2021-11-24T02:20:45Z,5920000,60.0,274.0,1,right,MISS F. Jackson 28' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,28.09,Missed,,,,,,,,,,,,,,
614,PT00M48.20S,2021-11-24T02:20:38.0Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,88,95,2021-11-24T02:20:38Z,5930000,,,0,,B. Adebayo REBOUND (Off:3 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,613.0,9.0,6.0,3.0,,,,,,
615,PT00M39.00S,2021-11-24T02:20:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,10.036136662286467,46.32352941176471,1610612748,88,97,2021-11-24T02:21:01Z,5940000,18.0,42.0,1,left,B. Adebayo Layup (15 PTS) (K. Lowry 8 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,4.57,Made,15.0,K. Lowry,200768.0,8.0,,,,,,,,,,
617,PT00M32.80S,2021-11-24T02:20:56.0Z,4,REGULAR,turnover,lost ball,[],202709,,,1610612765,88,97,2021-11-24T02:21:05Z,5960000,,,0,,C. Joseph lost ball TURNOVER (3 TO),"[202709, 1628997]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,3.0,Martin,1628997.0,,,
618,PT00M32.80S,2021-11-24T02:20:56.0Z,4,REGULAR,steal,,[],1628997,,,1610612748,88,97,2021-11-24T02:20:58Z,5970000,,,0,,C. Martin STEAL (3 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M31.80S,2021-11-24T02:21:02.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628402,,,1610612748,88,97,2021-11-24T02:21:12Z,5980000,,,0,,F. Jackson take personal FOUL (6 PF) (Lowry 2 FT),"[1628402, 200768]",1610612765.0,DET,take,,,Jackson,F. Jackson,,,,,202026.0,6.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
621,PT00M31.80S,2021-11-24T02:21:24.6Z,4,REGULAR,substitution,out,[],1628402,,,1610612748,88,97,2021-11-24T02:21:28Z,6000000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M31.80S,2021-11-24T02:21:24.6Z,4,REGULAR,substitution,in,[],1628977,,,1610612748,88,97,2021-11-24T02:21:28Z,6010000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M31.80S,2021-11-24T02:21:36.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],200768,,,1610612748,88,98,2021-11-24T02:21:36Z,6020000,,,0,,K. Lowry Free Throw 1 of 2 (14 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
624,PT00M31.80S,2021-11-24T02:21:48.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],200768,,,1610612748,88,99,2021-11-24T02:21:48Z,6030000,,,0,,K. Lowry Free Throw 2 of 2 (15 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
625,PT00M27.30S,2021-11-24T02:21:55.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,91.63929040735874,57.35294117647059,1610612765,90,99,2021-11-24T02:22:07Z,6040000,37.0,26.0,1,right,J. Grant Jump Shot (21 PTS) (C. Joseph 9 AST),"[203924, 202709]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,4.51,Made,21.0,C. Joseph,202709.0,9.0,,,,,,,,,,
627,PT00M20.60S,2021-11-24T02:22:09.2Z,4,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,90,99,2021-11-24T02:22:21Z,6060000,,,0,,T. Herro lost ball out-of-bounds TURNOVER (3 TO),[1629639],1610612748.0,MIA,lost ball,,,Herro,T. Herro,,,,,1627526.0,,,,,,,,,,,,,,,3.0,,,,,
628,PT00M18.10S,2021-11-24T02:22:26.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628977,93.2161629434954,56.127450980392155,1610612765,92,99,2021-11-24T02:22:31Z,6070000,31.0,11.0,1,right,H. Diallo driving DUNK (10 PTS) (J. Grant 3 AST),"[1628977, 203924]",1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,,,,,,3.26,Made,10.0,J. Grant,203924.0,3.0,,,,,,,,,,
630,PT00M18.10S,2021-11-24T02:22:35.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,92,99,2021-11-24T02:22:35Z,6090000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M08.50S,2021-11-24T02:24:14.2Z,4,REGULAR,turnover,lost ball,[],202710,,,1610612748,92,99,2021-11-24T02:24:22Z,6100000,,,0,,J. Butler lost ball TURNOVER (3 TO),"[202710, 202709]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,3.0,Joseph,202709.0,,,
635,PT00M08.50S,2021-11-24T02:24:14.2Z,4,REGULAR,steal,,[],202709,,,1610612765,92,99,2021-11-24T02:24:17Z,6110000,,,0,,C. Joseph STEAL (3 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M03.00S,2021-11-24T02:24:19.7Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630180,65.09526938239159,39.21568627450981,1610612765,92,99,2021-11-24T02:24:29Z,6120000,-54.0,276.0,1,right,MISS S. Bey 28' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,28.08,Missed,,,,,,,,,,,,,,
637,PT00M00.60S,2021-11-24T02:24:22.1Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,92,99,2021-11-24T02:24:29Z,6130000,,,0,,T. Herro REBOUND (Off:1 Def:7),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,636.0,8.0,7.0,1.0,,,,,,
638,PT00M00.60S,2021-11-24T02:24:31.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612748,92,99,2021-11-24T02:24:42Z,6140000,,,0,,S. Bey personal FOUL (1 PF) (Herro 2 FT),"[1630180, 1629639]",1610612765.0,DET,,,,Bey,S. Bey,,,,,2530.0,1.0,0.0,Herro,1629639.0,,,,,,,,,,,,,,,,
640,PT00M00.60S,2021-11-24T02:25:01.8Z,4,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,92,99,2021-11-24T02:25:01Z,6160000,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Missed,,,,,,,,,,,,,,
641,PT00M00.60S,2021-11-24T02:25:01.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,92,99,2021-11-24T02:25:01Z,6170000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,640.0,,,,,,,,,
642,PT00M00.60S,2021-11-24T02:25:19.2Z,4,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,92,100,2021-11-24T02:25:19Z,6180000,,,0,,T. Herro Free Throw 2 of 2 (31 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,31.0,,,,,,,,,,,,,
643,PT00M00.00S,2021-11-24T02:25:39.2Z,4,REGULAR,period,end,[],0,,,1610612765,92,100,2021-11-24T02:25:39Z,6190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M00.00S,2021-11-24T02:25:43.5Z,4,REGULAR,game,end,[],0,,,0,92,100,2021-11-24T02:25:43Z,6200000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
