actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
558,PT09M39.00S,2021-12-18T18:57:15.1Z,4,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612765,75,95,2021-12-18T18:57:35Z,5400000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Lee 2 FT),"[1630231, 1630240]",1610612745.0,HOU,shooting,,,,,,1627534.0,1.0,0.0,Martin Jr.,K. Martin Jr.,Lee,1630240.0,,,,,,,,,,,,,,,,
560,PT09M39.00S,2021-12-18T18:57:39.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630240,,,1610612765,76,95,2021-12-18T18:57:39Z,5420000,,,0,,S. Lee Free Throw 1 of 2 (1 PTS),[1630240],1610612765.0,DET,,,,,,,,,,Lee,S. Lee,,,,Made,,,,,1.0,,,,,,,,,
561,PT09M39.00S,2021-12-18T18:57:52.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630240,,,1610612765,77,95,2021-12-18T18:57:52Z,5430000,,,0,,S. Lee Free Throw 2 of 2 (2 PTS),[1630240],1610612765.0,DET,,,,,,,,,,Lee,S. Lee,,,,Made,,,,,2.0,,,,,,,,,
562,PT09M30.00S,2021-12-18T18:58:04.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630240,,,1610612745,77,95,2021-12-18T18:58:13Z,5440000,,,0,,S. Lee personal FOUL (2 PF) (Augustin 2 FT),"[1630240, 201571]",1610612765.0,DET,,,,,,,1199.0,2.0,0.0,Lee,S. Lee,Augustin,201571.0,,,,,,,,,,,,,,,,
564,PT09M30.00S,2021-12-18T18:58:31.8Z,4,REGULAR,freethrow,1 of 2,[],201571,,,1610612745,77,95,2021-12-18T18:58:31Z,5460000,,,0,,MISS D. Augustin Free Throw 1 of 2,[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,Missed,,,,,,,,,,,,,,
565,PT09M30.00S,2021-12-18T18:58:31.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,77,95,2021-12-18T18:58:31Z,5470000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,564.0,,,,,,,,,,,,,
566,PT09M30.00S,2021-12-18T18:58:50.6Z,4,REGULAR,freethrow,2 of 2,[],201571,,,1610612745,77,96,2021-12-18T18:58:50Z,5480000,,,0,,D. Augustin Free Throw 2 of 2 (8 PTS),[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,Made,,,,,8.0,,,,,,,,,
567,PT09M15.00S,2021-12-18T18:59:03.3Z,4,REGULAR,3pt,Jump Shot,[],1628402,93.34756898817345,96.56862745098039,1610612765,77,96,2021-12-18T18:59:09Z,5490000,233.0,10.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,,,,,,,Jackson,F. Jackson,,,23.3,Missed,,,,,,,,,,,,,,
568,PT09M10.00S,2021-12-18T18:59:08.3Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612765,77,96,2021-12-18T18:59:09Z,5500000,,,0,,L. Garza REBOUND (Off:2 Def:0),[1630568],1610612765.0,DET,,,,,,,,,,Garza,L. Garza,,,,,567.0,2.0,0.0,2.0,,,,,,,,,,
569,PT09M10.00S,2021-12-18T18:59:08.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,94.66162943495401,50.73529411764706,1610612765,79,96,2021-12-18T19:23:54Z,5510000,4.0,-2.0,1,right,L. Garza putback Layup (2 PTS),[1630568],1610612765.0,DET,putback,,,,,,,,,Garza,L. Garza,,,0.44,Made,,,,,2.0,,,,,,,,,
570,PT08M55.00S,2021-12-18T18:59:23.6Z,4,REGULAR,3pt,Jump Shot,[],1628021,25.279237844940866,12.990196078431367,1610612745,79,96,2021-12-18T18:59:27Z,5520000,185.0,185.0,1,left,MISS D. Nwaba 26' 3PT,[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,26.17,Missed,,,,,,,,,,,,,,
571,PT08M52.00S,2021-12-18T18:59:26.6Z,4,REGULAR,rebound,defensive,[],1628367,,,1610612765,79,96,2021-12-18T18:59:27Z,5530000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612765.0,DET,,,,,,,,,,Jackson,J. Jackson,,,,,570.0,2.0,2.0,0.0,,,,,,,,,,
572,PT08M42.00S,2021-12-18T18:59:35.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,92.42772667542707,50.245098039215684,1610612765,79,96,2021-12-18T19:27:06Z,5540000,1.0,19.0,1,right,MISS F. Jackson cutting Layup,[1628402],1610612765.0,DET,cutting,,,,,,,,,Jackson,F. Jackson,,,1.87,Missed,,,,,,,,,,,,,,
574,PT08M39.00S,2021-12-18T18:59:38.8Z,4,REGULAR,rebound,offensive,[],1628402,,,1610612765,79,96,2021-12-18T18:59:38Z,5560000,,,0,,F. Jackson REBOUND (Off:1 Def:2),[1628402],1610612765.0,DET,,,,,,,,,,Jackson,F. Jackson,,,,,572.0,3.0,2.0,1.0,,,,,,,,,,
575,PT08M35.00S,2021-12-18T18:59:43.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,69.4316688567674,81.12745098039215,1610612765,79,96,2021-12-18T18:59:53Z,5570000,156.0,235.0,1,right,MISS C. Cunningham 28' 3PT,[1630595],1610612765.0,DET,,,,,,,,,,Cunningham,C. Cunningham,,,28.17,Missed,,,,,,,,,,,,,,
576,PT08M31.00S,2021-12-18T18:59:46.8Z,4,REGULAR,rebound,offensive,[],1630240,,,1610612765,79,96,2021-12-18T18:59:46Z,5580000,,,0,,S. Lee REBOUND (Off:1 Def:1),[1630240],1610612765.0,DET,,,,,,,,,,Lee,S. Lee,,,,,575.0,2.0,1.0,1.0,,,,,,,,,,
577,PT08M31.00S,2021-12-18T18:59:46.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630240,94.40999984741211,50.0,1610612765,79,96,2021-12-18T19:28:44Z,5590000,0.0,0.0,1,right,MISS S. Lee tip DUNK,[1630240],1610612765.0,DET,tip,,,,,,,,,Lee,S. Lee,,,0.0,Missed,,,,,,,,,,,,,,
578,PT08M30.00S,2021-12-18T18:59:47.8Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,79,96,2021-12-18T19:28:44Z,5600000,,,0,,G. Mathews REBOUND (Off:0 Def:4),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,577.0,4.0,4.0,0.0,,,,,,,,,,
579,PT08M21.00S,2021-12-18T18:59:59.3Z,4,REGULAR,turnover,bad pass,[],201571,,,1610612745,79,96,2021-12-18T19:00:07Z,5610000,,,0,,D. Augustin bad pass TURNOVER (2 TO),[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,2.0,,,,,,,,
580,PT08M21.00S,2021-12-18T19:00:02.2Z,4,REGULAR,substitution,out,[],1628367,,,1610612765,79,96,2021-12-18T19:00:07Z,5620000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,,,,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,
581,PT08M21.00S,2021-12-18T19:00:02.2Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,79,96,2021-12-18T19:00:07Z,5630000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
582,PT08M21.00S,2021-12-18T19:00:13.1Z,4,REGULAR,substitution,out,[],1628021,,,1610612765,79,96,2021-12-18T19:00:19Z,5640000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,
583,PT08M21.00S,2021-12-18T19:00:13.1Z,4,REGULAR,substitution,in,[],1630256,,,1610612765,79,96,2021-12-18T19:00:19Z,5650000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,
584,PT08M07.00S,2021-12-18T19:00:32.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630568,82.44086727989487,72.05882352941177,1610612765,79,96,2021-12-18T19:29:36Z,5660000,110.0,113.0,1,right,MISS L. Garza 15' pullup Shot,[1630568],1610612765.0,DET,pullup,,,,,,,,,Garza,L. Garza,,,15.76,Missed,,,,,,,,,,,,,,
585,PT08M07.00S,2021-12-18T19:00:36.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,79,96,2021-12-18T19:00:36Z,5670000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,
586,PT08M07.00S,2021-12-18T19:00:38.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,79,96,2021-12-18T19:00:38Z,5680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M00.00S,2021-12-18T19:00:58.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'defensivegoaltending']",1628402,92.55913272010513,48.529411764705884,1610612765,81,96,2021-12-18T19:30:24Z,5690000,-7.0,17.0,1,right,F. Jackson driving finger roll Layup (12 PTS) (C. Cunningham 7 AST),"[1628402, 1630595]",1610612765.0,DET,driving finger roll,,,,,,,,,Jackson,F. Jackson,,,1.89,Made,,,,,12.0,,C. Cunningham,1630595.0,7.0,,,,,
589,PT08M00.00S,2021-12-18T19:01:03.1Z,4,REGULAR,violation,defensive goaltending,[],1630578,,,1610612765,81,96,2021-12-18T19:01:10Z,5710000,,,0,,A. Sengun defensive goaltending VIOLATION,[1630578],1610612745.0,HOU,,,,,,,1627534.0,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
590,PT07M39.00S,2021-12-18T19:01:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,9.904730617608408,48.774509803921575,1610612745,81,98,2021-12-18T19:01:36Z,5720000,6.0,41.0,1,left,A. Sengun driving Layup (9 PTS),[1630578],1610612745.0,HOU,driving,,,,,,,,,Sengun,A. Sengun,,,4.11,Made,,,,,9.0,,,,,,,,,
591,PT07M27.00S,2021-12-18T19:01:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.0335085413929,47.549019607843135,1610612765,81,98,2021-12-18T19:31:19Z,5730000,-12.0,22.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,,,,,,,Cunningham,C. Cunningham,,,2.56,Missed,,,,,,,,,,,,,,
592,PT07M24.00S,2021-12-18T19:01:46.4Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612765,81,98,2021-12-18T19:01:46Z,5740000,,,0,,L. Garza REBOUND (Off:3 Def:0),[1630568],1610612765.0,DET,,,,,,,,,,Garza,L. Garza,,,,,591.0,3.0,0.0,3.0,,,,,,,,,,
593,PT07M24.00S,2021-12-18T19:01:46.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,94.40999984741211,50.0,1610612765,83,98,2021-12-18T19:01:46Z,5750000,0.0,0.0,1,right,L. Garza tip Layup (4 PTS),[1630568],1610612765.0,DET,tip,,,,,,,,,Garza,L. Garza,,,0.0,Made,,,,,4.0,,,,,,,,,
594,PT07M14.00S,2021-12-18T19:01:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,7.276609724047319,51.22549019607843,1610612745,83,100,2021-12-18T19:02:00Z,5760000,-6.0,16.0,1,left,J. Tate driving Layup (10 PTS),[1630256],1610612745.0,HOU,driving,,,,,,,,,Tate,J. Tate,,,1.7,Made,,,,,10.0,,,,,,,,,
595,PT07M00.00S,2021-12-18T19:02:10.0Z,4,REGULAR,3pt,Jump Shot,[],1630568,70.48291721419186,74.01960784313725,1610612765,83,100,2021-12-18T19:02:13Z,5770000,120.0,225.0,1,right,MISS L. Garza 25' 3PT,[1630568],1610612765.0,DET,,,,,,,,,,Garza,L. Garza,,,25.5,Missed,,,,,,,,,,,,,,
596,PT06M58.00S,2021-12-18T19:02:12.0Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,83,100,2021-12-18T19:02:13Z,5780000,,,0,,G. Mathews REBOUND (Off:0 Def:5),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,595.0,5.0,5.0,0.0,,,,,,,,,,
597,PT06M51.00S,2021-12-18T19:02:24.8Z,4,REGULAR,violation,kicked ball,[],1630568,,,1610612745,83,100,2021-12-18T19:02:33Z,5790000,,,0,,L. Garza kicked ball VIOLATION,[1630568],1610612765.0,DET,,,,,,,1199.0,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,
598,PT06M51.00S,2021-12-18T19:02:30.3Z,4,REGULAR,substitution,out,[],1628402,,,1610612745,83,100,2021-12-18T19:03:00Z,5800000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,,,,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,
599,PT06M51.00S,2021-12-18T19:02:30.3Z,4,REGULAR,substitution,out,[],201571,,,1610612745,83,100,2021-12-18T19:03:00Z,5810000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,
600,PT06M51.00S,2021-12-18T19:02:30.3Z,4,REGULAR,substitution,in,[],1630165,,,1610612745,83,100,2021-12-18T19:03:00Z,5820000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
601,PT06M51.00S,2021-12-18T19:02:30.3Z,4,REGULAR,substitution,in,[],201569,,,1610612745,83,100,2021-12-18T19:03:00Z,5830000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
615,PT06M26.00S,2021-12-18T19:02:48.3Z,4,REGULAR,3pt,Jump Shot,[],1630578,28.827201051248352,15.441176470588232,1610612745,83,100,2021-12-18T19:19:21Z,5835000,173.0,218.0,1,left,MISS A. Sengun 27' 3PT,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,27.86,Missed,,,,,,,,,,,,,,
616,PT06M26.00S,2021-12-18T19:02:48.3Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,83,100,2021-12-18T19:05:06Z,5837500,,,0,,C. Cunningham REBOUND (Off:2 Def:3),[1630595],1610612765.0,DET,,,,,,,,,,Cunningham,C. Cunningham,,,,,615.0,5.0,3.0,2.0,,,,,,,,,,
602,PT06M26.00S,2021-12-18T19:03:06.3Z,4,REGULAR,3pt,Jump Shot,[],1630568,73.242444152431,86.76470588235294,1610612765,86,100,2021-12-18T19:03:11Z,5840000,184.0,199.0,1,right,L. Garza 27' 3PT  (7 PTS) (C. Cunningham 8 AST),"[1630568, 1630595]",1610612765.0,DET,,,,,,,,,,Garza,L. Garza,,,27.09,Made,,,,,7.0,,C. Cunningham,1630595.0,8.0,,,,,
604,PT06M11.00S,2021-12-18T19:03:21.7Z,4,REGULAR,3pt,Jump Shot,[],1630578,30.404073587385014,79.41176470588235,1610612745,86,100,2021-12-18T19:04:03Z,5860000,-147.0,233.0,1,left,MISS A. Sengun 27' 3PT,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,27.58,Missed,,,,,,,,,,,,,,
605,PT06M10.00S,2021-12-18T19:03:22.7Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,86,100,2021-12-18T19:04:03Z,5870000,,,0,,C. Cunningham REBOUND (Off:2 Def:4),[1630595],1610612765.0,DET,,,,,,,,,,Cunningham,C. Cunningham,,,,,604.0,6.0,4.0,2.0,,,,,,,,,,
606,PT06M10.00S,2021-12-18T19:03:37.6Z,4,REGULAR,foul,personal,[],1630256,,,1610612765,86,100,2021-12-18T19:05:37Z,5880000,,,0,,J. Tate take personal FOUL (3 PF),"[1630256, 1630595]",1610612745.0,HOU,take,,,,,,1627534.0,3.0,0.0,Tate,J. Tate,Cunningham,1630595.0,,,,,,,,,,,,,,,,
608,PT06M10.00S,2021-12-18T19:03:44.2Z,4,REGULAR,substitution,out,[],1630231,,,1610612765,86,100,2021-12-18T19:03:49Z,5900000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
609,PT06M10.00S,2021-12-18T19:03:44.2Z,4,REGULAR,substitution,in,[],1626174,,,1610612765,86,100,2021-12-18T19:03:49Z,5910000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
610,PT05M58.00S,2021-12-18T19:04:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,94.3988173455979,55.14705882352941,1610612765,88,100,2021-12-18T19:33:29Z,5920000,26.0,0.0,1,right,C. Cunningham driving Layup (16 PTS),[1630595],1610612765.0,DET,driving,,,,,,,,,Cunningham,C. Cunningham,,,2.57,Made,,,,,16.0,,,,,,,,,
611,PT05M38.00S,2021-12-18T19:04:32.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,88,100,2021-12-18T19:04:32Z,5930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M32.00S,2021-12-18T19:04:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,9.379106438896187,55.14705882352941,1610612745,88,100,2021-12-18T19:05:16Z,5940000,-26.0,36.0,1,left,MISS A. Sengun Layup,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,4.4,Missed,,,,,,,,,,,,,,
613,PT05M29.00S,2021-12-18T19:04:59.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,88,100,2021-12-18T19:05:16Z,5950000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,612.0,,,,,,,,,,,,,
614,PT05M29.00S,2021-12-18T19:05:04.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,88,100,2021-12-18T19:05:04Z,5960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M29.00S,2021-12-18T19:05:08.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,88,100,2021-12-18T19:05:08Z,5970000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M23.00S,2021-12-18T19:08:03.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626174,32.50657030223391,31.127450980392155,1610612745,88,100,2021-12-18T19:08:12Z,5980000,94.0,253.0,1,left,MISS C. Wood 27' 3PT,[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,27.01,Missed,,,,,,,,,,,,,,
619,PT05M20.00S,2021-12-18T19:08:06.4Z,4,REGULAR,rebound,defensive,[],1630240,,,1610612765,88,100,2021-12-18T19:08:12Z,5990000,,,0,,S. Lee REBOUND (Off:1 Def:2),[1630240],1610612765.0,DET,,,,,,,,,,Lee,S. Lee,,,,,618.0,3.0,2.0,1.0,,,,,,,,,,
620,PT05M13.00S,2021-12-18T19:08:12.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630568,91.24507227332458,54.411764705882355,1610612765,90,100,2021-12-18T19:08:16Z,6000000,22.0,30.0,1,right,L. Garza Hook (9 PTS) (S. Lee 2 AST),"[1630568, 1630240]",1610612765.0,DET,,,,,,,,,,Garza,L. Garza,,,3.71,Made,,,,,9.0,,S. Lee,1630240.0,2.0,,,,,
622,PT04M56.00S,2021-12-18T19:08:30.3Z,4,REGULAR,3pt,Jump Shot,[],1626174,32.37516425755584,78.67647058823529,1610612745,90,100,2021-12-18T19:08:38Z,6020000,-143.0,252.0,1,left,MISS C. Wood 28' 3PT,[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,28.98,Missed,,,,,,,,,,,,,,
623,PT04M54.00S,2021-12-18T19:08:32.5Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,90,100,2021-12-18T19:08:32Z,6030000,,,0,,A. Sengun REBOUND (Off:4 Def:1),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,622.0,5.0,1.0,4.0,,,,,,,,,,
624,PT04M50.00S,2021-12-18T19:08:35.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201569,33.42641261498029,56.86274509803921,1610612745,90,103,2021-12-18T19:08:41Z,6040000,-34.0,262.0,1,left,E. Gordon 26' 3PT  (18 PTS) (A. Sengun 4 AST),"[201569, 1630578]",1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,26.39,Made,,,,,18.0,,A. Sengun,1630578.0,4.0,,,,,
626,PT04M35.00S,2021-12-18T19:08:51.4Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,90,103,2021-12-18T19:08:55Z,6060000,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 1629726]",1610612765.0,DET,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,3.0,,,,Mathews,1629726.0,,,
627,PT04M35.00S,2021-12-18T19:08:51.4Z,4,REGULAR,steal,,[],1629726,,,1610612745,90,103,2021-12-18T19:08:53Z,6070000,,,0,,G. Mathews STEAL (3 STL),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
628,PT04M30.00S,2021-12-18T19:08:55.9Z,4,REGULAR,turnover,lost ball,[],1629726,,,1610612745,90,103,2021-12-18T19:08:59Z,6080000,,,0,,G. Mathews lost ball TURNOVER (2 TO),"[1629726, 1630165]",1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,2.0,,,,Hayes,1630165.0,,,
629,PT04M30.00S,2021-12-18T19:08:55.9Z,4,REGULAR,steal,,[],1630165,,,1610612765,90,103,2021-12-18T19:08:58Z,6090000,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
630,PT04M24.00S,2021-12-18T19:09:02.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630595,70.74572930354796,78.43137254901961,1610612765,90,103,2021-12-18T19:34:14Z,6100000,142.0,222.0,1,right,MISS C. Cunningham 26' running 3PT,[1630595],1610612765.0,DET,running,,,,,,,,,Cunningham,C. Cunningham,,,26.41,Missed,,,,,,,,,,,,,,
631,PT04M23.00S,2021-12-18T19:09:03.1Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,90,103,2021-12-18T19:34:14Z,6110000,,,0,,J. Tate REBOUND (Off:0 Def:5),[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,630.0,5.0,5.0,0.0,,,,,,,,,,
632,PT04M23.00S,2021-12-18T19:09:06.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630240,,,1610612745,90,103,2021-12-18T19:09:20Z,6120000,,,0,,S. Lee personal FOUL (3 PF) (Tate 2 FT),"[1630240, 1630256]",1610612765.0,DET,,,,,,,1199.0,3.0,0.0,Lee,S. Lee,Tate,1630256.0,,,,,,,,,,,,,,,,
634,PT04M23.00S,2021-12-18T19:09:41.4Z,4,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,90,103,2021-12-18T19:09:41Z,6140000,,,0,,MISS J. Tate Free Throw 1 of 2,[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,Missed,,,,,,,,,,,,,,
635,PT04M23.00S,2021-12-18T19:09:41.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,90,103,2021-12-18T19:09:41Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,634.0,,,,,,,,,,,,,
636,PT04M23.00S,2021-12-18T19:09:42.3Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,90,103,2021-12-18T19:09:57Z,6160000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
637,PT04M23.00S,2021-12-18T19:09:42.3Z,4,REGULAR,substitution,in,[],1630231,,,1610612745,90,103,2021-12-18T19:09:57Z,6170000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
638,PT04M23.00S,2021-12-18T19:10:03.7Z,4,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,90,104,2021-12-18T19:10:03Z,6180000,,,0,,J. Tate Free Throw 2 of 2 (11 PTS),[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,Made,,,,,11.0,,,,,,,,,
642,PT04M09.00S,2021-12-18T19:10:18.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,94.26741130091985,45.833333333333336,1610612765,92,104,2021-12-18T19:10:24Z,6190000,-21.0,1.0,1,right,C. Cunningham driving reverse Layup (18 PTS),[1630595],1610612765.0,DET,driving reverse,,,,,,,,,Cunningham,C. Cunningham,,,2.08,Made,,,,,18.0,,,,,,,,,
643,PT03M45.00S,2021-12-18T19:10:42.0Z,4,REGULAR,3pt,Jump Shot,[],1629726,34.21484888304862,58.57843137254902,1610612745,92,107,2021-12-18T19:10:45Z,6200000,-43.0,269.0,1,left,G. Mathews 27' 3PT  (16 PTS) (J. Tate 4 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,27.25,Made,,,,,16.0,,J. Tate,1630256.0,4.0,,,,,
645,PT03M33.00S,2021-12-18T19:10:56.6Z,4,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612765,92,107,2021-12-18T19:11:09Z,6220000,,,0,,J. Tate shooting personal FOUL (4 PF) (Garza 2 FT),"[1630256, 1630568]",1610612745.0,HOU,shooting,,,,,,201246.0,4.0,0.0,Tate,J. Tate,Garza,1630568.0,,,,,,,,,,,,,,,,
647,PT03M33.00S,2021-12-18T19:11:31.1Z,4,REGULAR,freethrow,1 of 2,[],1630568,,,1610612765,92,107,2021-12-18T19:11:31Z,6240000,,,0,,MISS L. Garza Free Throw 1 of 2,[1630568],1610612765.0,DET,,,,,,,,,,Garza,L. Garza,,,,Missed,,,,,,,,,,,,,,
648,PT03M33.00S,2021-12-18T19:11:31.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,92,107,2021-12-18T19:11:31Z,6250000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,647.0,,,,,,,,,,,,,
