actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
292,PT04M49.00S,2022-04-08T23:53:32.3Z,2,REGULAR,block,,[],1630595,,,1610612749,34,45,2022-04-08T23:58:56Z,2634687,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M49.00S,2022-04-08T23:53:32.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,34,45,2022-04-08T23:59:14Z,2635468,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,
280,PT04M49.00S,2022-04-08T23:53:35.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,34,45,2022-04-08T23:54:52Z,2636250,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M49.00S,2022-04-08T23:53:41.0Z,2,REGULAR,substitution,out,[],203585,,,1610612749,34,45,2022-04-08T23:53:55Z,2642500,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M49.00S,2022-04-08T23:53:41.0Z,2,REGULAR,substitution,out,[],1629035,,,1610612749,34,45,2022-04-08T23:53:55Z,2648750,,,0,,SUB out: C. Edwards,[1629035],1610612765.0,DET,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M49.00S,2022-04-08T23:53:41.0Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,34,45,2022-04-08T23:53:55Z,2651875,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M49.00S,2022-04-08T23:53:41.0Z,2,REGULAR,substitution,in,[],1630587,,,1610612749,34,45,2022-04-08T23:53:55Z,2653437,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M49.00S,2022-04-08T23:53:41.0Z,2,REGULAR,substitution,in,[],1630165,,,1610612749,34,45,2022-04-08T23:53:55Z,2654218,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M49.00S,2022-04-08T23:53:41.0Z,2,REGULAR,substitution,in,[],201950,,,1610612749,34,45,2022-04-08T23:53:55Z,2654609,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M43.00S,2022-04-08T23:54:04.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203114,6.750985545335084,15.196078431372555,1610612749,34,47,2022-04-08T23:58:56Z,2770000,174.0,11.0,1,left,K. Middleton 17' step back Jump Shot (8 PTS) (J. Holiday 5 AST),"[203114, 201950]",1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,17.43,Made,,,,,,,,,,8.0,J. Holiday,201950.0,5.0,,,,,
277,PT04M31.00S,2022-04-08T23:54:18.0Z,2,REGULAR,3pt,Jump Shot,[],1630191,73.37385019710908,86.02941176470588,1610612765,34,47,2022-04-08T23:54:24Z,2790000,180.0,198.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
278,PT04M26.00S,2022-04-08T23:54:23.0Z,2,REGULAR,rebound,defensive,[],202083,,,1610612749,34,47,2022-04-08T23:54:24Z,2800000,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,277.0,1.0,1.0,0.0,,,,,,,,,,,,,,
279,PT04M20.00S,2022-04-08T23:54:28.7Z,2,REGULAR,3pt,Jump Shot,[],203114,33.6892247043364,51.71568627450981,1610612749,34,50,2022-04-08T23:54:34Z,2810000,-9.0,264.0,1,left,K. Middleton 26' 3PT  (11 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.43,Made,,,,,,,,,,11.0,,,,,,,,
281,PT04M19.00S,2022-04-08T23:54:35.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,34,50,2022-04-08T23:54:35Z,2820000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M19.00S,2022-04-08T23:54:35.9Z,2,REGULAR,substitution,out,[],201588,,,1610612765,34,50,2022-04-08T23:57:21Z,2830000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M19.00S,2022-04-08T23:54:35.9Z,2,REGULAR,substitution,in,[],1626192,,,1610612765,34,50,2022-04-08T23:57:21Z,2840000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M00.00S,2022-04-08T23:57:53.1Z,2,REGULAR,3pt,Jump Shot,[],1630180,69.82588699080158,73.52941176470588,1610612765,34,50,2022-04-08T23:57:57Z,2850000,118.0,231.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
286,PT03M57.00S,2022-04-08T23:57:55.7Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,50,2022-04-08T23:57:55Z,2860000,,,0,,B. Portis REBOUND (Off:4 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,285.0,13.0,9.0,4.0,,,,,,,,,,,,,,
287,PT03M49.00S,2022-04-08T23:58:08.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612749,34,50,2022-04-08T23:58:17Z,2870000,,,0,,I. Stewart personal FOUL (2 PF) (Connaughton 2 FT),"[1630191, 1626192]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,2882.0,2.0,0.0,Connaughton,1626192.0,,,,,,,,,
289,PT03M49.00S,2022-04-08T23:58:33.0Z,2,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,34,51,2022-04-08T23:58:33Z,2890000,,,0,,P. Connaughton Free Throw 1 of 2 (3 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
290,PT03M49.00S,2022-04-08T23:58:46.1Z,2,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,34,52,2022-04-08T23:58:46Z,2900000,,,0,,P. Connaughton Free Throw 2 of 2 (4 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
294,PT03M33.00S,2022-04-08T23:59:06.1Z,2,REGULAR,2pt,Jump Shot,[],1630587,81.91524310118265,77.94117647058823,1610612765,34,52,2022-04-08T23:59:35Z,2910000,140.0,117.0,1,right,MISS I. Livers 18' Jump Shot,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,18.25,Missed,,,,,,,,,,,,,,,,,,
295,PT03M30.00S,2022-04-08T23:59:09.1Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,34,52,2022-04-08T23:59:35Z,2920000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,294.0,1.0,1.0,0.0,,,,,,,,,,,,,,
296,PT03M21.00S,2022-04-08T23:59:17.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,6.4881734559789805,40.931372549019606,1610612749,34,52,2022-04-08T23:59:38Z,2930000,45.0,8.0,1,left,MISS B. Portis Layup - blocked,"[1626171, 1630191]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,4.61,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
297,PT03M21.00S,2022-04-08T23:59:17.1Z,2,REGULAR,block,,[],1630191,,,1610612749,34,52,2022-04-08T23:59:19Z,2940000,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M18.00S,2022-04-08T23:59:20.1Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,34,52,2022-04-08T23:59:38Z,2950000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,,,
299,PT03M15.00S,2022-04-08T23:59:26.3Z,2,REGULAR,foul,personal,[],201950,,,1610612765,34,52,2022-04-08T23:59:41Z,2960000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1630180]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,2882.0,2.0,0.0,Bey,1630180.0,,,,,,,,,
301,PT03M00.00S,2022-04-09T00:00:07.0Z,2,REGULAR,3pt,Jump Shot,[],1630587,93.34756898817345,3.4313725490196134,1610612765,34,52,2022-04-09T00:00:12Z,2980000,-233.0,10.0,1,right,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
302,PT02M58.00S,2022-04-09T00:00:09.0Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,34,52,2022-04-09T00:00:12Z,2990000,,,0,,I. Stewart REBOUND (Off:4 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,301.0,8.0,4.0,4.0,,,,,,,,,,,,,,
303,PT02M58.00S,2022-04-09T00:00:12.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,34,52,2022-04-09T00:00:20Z,3000000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,
304,PT02M41.00S,2022-04-09T00:00:40.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201950,8.590670170827863,34.06862745098039,1610612749,34,52,2022-04-09T00:00:44Z,3010000,80.0,28.0,1,left,MISS J. Holiday 8' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,8.46,Missed,,,,,,,,,,,,,,,,,,
305,PT02M37.00S,2022-04-09T00:00:43.1Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,34,52,2022-04-09T00:00:43Z,3020000,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,304.0,1.0,1.0,0.0,,,,,,,,,,,,,,
306,PT02M36.00S,2022-04-09T00:00:45.8Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,34,52,2022-04-09T00:00:52Z,3030000,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 203114]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,3.0,Middleton,203114.0,,
307,PT02M36.00S,2022-04-09T00:00:45.8Z,2,REGULAR,steal,,[],203114,,,1610612749,34,52,2022-04-09T00:00:47Z,3040000,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M32.00S,2022-04-09T00:00:49.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,29.878449408672807,87.25490196078431,1610612749,34,52,2022-04-09T00:00:55Z,3050000,-186.0,228.0,1,left,MISS K. Middleton 29' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,29.47,Missed,,,,,,,,,,,,,,,,,,
309,PT02M29.00S,2022-04-09T00:00:51.7Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,34,52,2022-04-09T00:00:51Z,3060000,,,0,,I. Livers REBOUND (Off:0 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,308.0,2.0,2.0,0.0,,,,,,,,,,,,,,
310,PT02M13.00S,2022-04-09T00:01:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,91.77069645203679,50.0,1610612765,36,52,2022-04-09T00:02:42Z,3070000,0.0,25.0,1,right,C. Cunningham driving floating Jump Shot (6 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,2.49,Made,,,,,,,,,,6.0,,,,,,,,
311,PT01M58.00S,2022-04-09T00:01:22.5Z,2,REGULAR,turnover,bad pass,[],1626192,,,1610612749,36,52,2022-04-09T00:01:26Z,3080000,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1630587]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,1.0,Livers,1630587.0,,
312,PT01M58.00S,2022-04-09T00:01:22.5Z,2,REGULAR,steal,,[],1630587,,,1610612765,36,52,2022-04-09T00:04:24Z,3090000,,,0,,I. Livers STEAL (1 STL),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M37.00S,2022-04-09T00:01:43.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630180,94.66162943495401,84.06862745098039,1610612765,38,52,2022-04-09T00:03:37Z,3100000,170.0,-2.0,1,right,S. Bey 17' step back Jump Shot (5 PTS) (I. Stewart 2 AST),"[1630180, 1630191]",1610612765.0,DET,step back,,,Bey,S. Bey,,,,,17.03,Made,,,,,,,,,,5.0,I. Stewart,1630191.0,2.0,,,,,
315,PT01M25.00S,2022-04-09T00:01:56.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.699737187910642,52.94117647058824,1610612749,38,54,2022-04-09T00:02:04Z,3120000,-15.0,1.0,1,left,J. Holiday driving Layup (6 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.47,Made,,,,,,,,,,6.0,,,,,,,,
316,PT01M14.00S,2022-04-09T00:02:08.2Z,2,REGULAR,3pt,Jump Shot,[],1630180,72.32260183968462,81.61764705882354,1610612765,38,54,2022-04-09T00:03:13Z,3130000,158.0,208.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
317,PT01M13.00S,2022-04-09T00:02:09.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,38,54,2022-04-09T00:03:13Z,3140000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,
318,PT01M13.00S,2022-04-09T00:02:12.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,38,54,2022-04-09T00:02:12Z,3150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M13.00S,2022-04-09T00:02:12.7Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,38,54,2022-04-09T00:02:24Z,3160000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M13.00S,2022-04-09T00:02:12.7Z,2,REGULAR,substitution,out,[],203114,,,1610612749,38,54,2022-04-09T00:02:24Z,3170000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M13.00S,2022-04-09T00:02:12.7Z,2,REGULAR,substitution,out,[],202083,,,1610612749,38,54,2022-04-09T00:02:24Z,3180000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M13.00S,2022-04-09T00:02:12.7Z,2,REGULAR,substitution,in,[],203507,,,1610612749,38,54,2022-04-09T00:02:24Z,3190000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M13.00S,2022-04-09T00:02:12.7Z,2,REGULAR,substitution,in,[],201572,,,1610612749,38,54,2022-04-09T00:02:24Z,3200000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M13.00S,2022-04-09T00:02:12.7Z,2,REGULAR,substitution,in,[],201588,,,1610612749,38,54,2022-04-09T00:02:24Z,3210000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M59.30S,2022-04-09T00:02:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.568331143232584,46.32352941176471,1610612749,38,56,2022-04-09T00:02:52Z,3220000,18.0,0.0,1,left,J. Holiday driving Layup (8 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.84,Made,,,,,,,,,,8.0,,,,,,,,
326,PT00M33.90S,2022-04-09T00:03:09.7Z,2,REGULAR,3pt,Jump Shot,[],1630165,69.56307490144546,81.61764705882354,1610612765,38,56,2022-04-09T00:03:16Z,3230000,158.0,234.0,1,right,MISS K. Hayes 28' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,28.21,Missed,,,,,,,,,,,,,,,,,,
327,PT00M31.30S,2022-04-09T00:03:12.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,38,56,2022-04-09T00:03:12Z,3240000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,326.0,9.0,8.0,1.0,,,,,,,,,,,,,,
328,PT00M27.10S,2022-04-09T00:03:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626192,5.174113009198422,45.833333333333336,1610612749,38,56,2022-04-09T00:04:04Z,3250000,21.0,-4.0,1,left,MISS P. Connaughton alley-oop Layup,[1626192],1610612749.0,MIL,alley-oop,,,Connaughton,P. Connaughton,,,,,2.12,Missed,,,,,,,,,,,,,,,,,,
329,PT00M25.70S,2022-04-09T00:03:17.8Z,2,REGULAR,rebound,offensive,[],1626192,,,1610612749,38,56,2022-04-09T00:03:17Z,3260000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,328.0,3.0,2.0,1.0,,,,,,,,,,,,,,
330,PT00M25.60S,2022-04-09T00:03:19.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626192,5.962549277266746,47.05882352941176,1610612749,38,56,2022-04-09T00:04:06Z,3270000,15.0,4.0,1,left,MISS P. Connaughton Layup - blocked,"[1626192, 1630165]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,1.51,Missed,,,,,,,,,,,,,,,,,Hayes,1630165.0
331,PT00M25.60S,2022-04-09T00:03:19.3Z,2,REGULAR,block,,[],1630165,,,1610612749,38,56,2022-04-09T00:03:23Z,3280000,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M23.90S,2022-04-09T00:03:21.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,38,56,2022-04-09T00:04:06Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,
332,PT00M23.90S,2022-04-09T00:03:49.2Z,2,REGULAR,jumpball,recovered,[],201950,,,1610612749,38,56,2022-04-09T00:03:49Z,3300000,,,0,,Jump Ball P. Connaughton vs. K. Hayes: Tip to J. Holiday,"[201950, 1626192, 1630165]",1610612749.0,MIL,heldball,J. Holiday,201950.0,Holiday,J. Holiday,Connaughton,1626192.0,Hayes,1630165.0,,,,,,,,,,,,,,,,,,,,
336,PT00M20.00S,2022-04-09T00:03:53.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201572,7.408015768725363,58.33333333333333,1610612749,38,56,2022-04-09T00:06:04Z,3330000,-42.0,17.0,1,left,MISS B. Lopez fadeaway Shot,[201572],1610612749.0,MIL,fadeaway,,,Lopez,B. Lopez,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,
337,PT00M17.60S,2022-04-09T00:03:55.6Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,38,56,2022-04-09T00:03:55Z,3340000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,336.0,2.0,2.0,0.0,,,,,,,,,,,,,,
338,PT00M08.30S,2022-04-09T00:04:06.9Z,2,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,38,56,2022-04-09T00:04:15Z,3350000,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (4 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,,,,,,,2882.0,,,,,,,,,4.0,,,,
339,PT00M03.60S,2022-04-09T00:04:29.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201572,9.641918528252305,2.6960784313725554,1610612749,38,56,2022-04-09T00:05:12Z,3360000,237.0,38.0,1,left,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,
340,PT00M01.40S,2022-04-09T00:04:31.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,38,56,2022-04-09T00:05:12Z,3370000,,,0,,I. Stewart REBOUND (Off:4 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,339.0,9.0,5.0,4.0,,,,,,,,,,,,,,
341,PT00M00.00S,2022-04-09T00:04:35.0Z,2,REGULAR,period,end,[],0,,,1610612765,38,56,2022-04-09T00:04:35Z,3380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-04-09T00:19:36.4Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612765,38,56,2022-04-09T00:19:57Z,3390000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-04-09T00:19:36.4Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612765,38,56,2022-04-09T00:19:57Z,3400000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-04-09T00:19:36.4Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612765,38,56,2022-04-09T00:19:57Z,3410000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-04-09T00:19:36.4Z,3,REGULAR,substitution,in,['startperiod'],202083,,,1610612765,38,56,2022-04-09T00:19:57Z,3420000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-04-09T00:19:53.9Z,3,REGULAR,period,start,[],0,,,1610612765,38,56,2022-04-09T00:19:58Z,3430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M37.00S,2022-04-09T00:20:20.1Z,3,REGULAR,3pt,Jump Shot,[],1630165,30.009855453350852,18.137254901960787,1610612765,38,56,2022-04-09T00:20:53Z,3440000,159.0,230.0,1,left,MISS K. Hayes 27' step back 3PT,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,27.95,Missed,,,,,,,,,,,,,,,,,,
348,PT11M36.00S,2022-04-09T00:20:21.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,38,56,2022-04-09T00:20:44Z,3450000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,
349,PT11M36.00S,2022-04-09T00:20:23.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,38,56,2022-04-09T00:20:29Z,3460000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,
350,PT11M27.00S,2022-04-09T00:20:40.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,38,56,2022-04-09T00:20:40Z,3470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M24.00S,2022-04-09T00:20:51.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202083,94.26741130091985,53.18627450980392,1610612749,38,58,2022-04-09T00:20:56Z,3480000,16.0,1.0,1,right,W. Matthews cutting Layup (7 PTS) (J. Holiday 6 AST),"[202083, 201950]",1610612749.0,MIL,cutting,,,Matthews,W. Matthews,,,,,1.6,Made,,,,,,,,,,7.0,J. Holiday,201950.0,6.0,,,,,
353,PT11M12.00S,2022-04-09T00:21:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,6.619579500657039,52.69607843137255,1610612765,40,58,2022-04-09T00:21:09Z,3500000,-13.0,10.0,1,left,K. Hayes Layup (4 PTS) (C. Cunningham 2 AST),"[1630165, 1630595]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,1.66,Made,,,,,,,,,,4.0,C. Cunningham,1630595.0,2.0,,,,,
355,PT11M00.00S,2022-04-09T00:21:19.1Z,3,REGULAR,foul,personal,[],1630165,,,1610612749,40,58,2022-04-09T00:21:34Z,3520000,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 201572]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,2882.0,1.0,0.0,Lopez,201572.0,,,,,,,,,
357,PT10M50.00S,2022-04-09T00:21:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202083,92.55913272010513,49.50980392156863,1610612749,40,60,2022-04-09T00:21:47Z,3540000,-2.0,17.0,1,right,W. Matthews driving Layup (9 PTS) (G. Antetokounmpo 5 AST),"[202083, 203507]",1610612749.0,MIL,driving,,,Matthews,W. Matthews,,,,,1.76,Made,,,,,,,,,,9.0,G. Antetokounmpo,203507.0,5.0,,,,,
359,PT10M37.00S,2022-04-09T00:21:56.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,19.49737187910644,42.892156862745104,1610612765,42,60,2022-04-09T00:22:25Z,3560000,36.0,131.0,1,left,S. Bey 13' pullup Jump Shot (7 PTS) (I. Stewart 3 AST),"[1630180, 1630191]",1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,13.55,Made,,,,,,,,,,7.0,I. Stewart,1630191.0,3.0,,,,,
