actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
446,PT04M01.00S,2022-02-25T01:40:17.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,73,71,2022-02-25T01:40:19Z,4440000,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,444.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
447,PT04M00.00S,2022-02-25T01:40:19.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628386,5.568331143232584,46.81372549019608,1610612739,73,73,2022-02-25T01:44:41Z,4450000,16.0,0.0,1,left,J. Allen running Layup (11 PTS) (B. Goodwin 3 AST),"[1628386, 1629164]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,1.59,Made,,,,,,,,,,,11.0,B. Goodwin,1629164.0,3.0,,,,,
449,PT03M51.00S,2022-02-25T01:40:35.3Z,3,REGULAR,foul,personal,[],201567,,,1610612765,73,73,2022-02-25T01:40:57Z,4470000,,,0,,K. Love personal FOUL (2 PF),"[201567, 1630191]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,1662.0,,2.0,0.0,Stewart,1630191.0,,,,,,,,,
451,PT03M51.00S,2022-02-25T01:40:44.7Z,3,REGULAR,substitution,out,[],203924,,,1610612765,73,73,2022-02-25T01:40:56Z,4490000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M51.00S,2022-02-25T01:40:44.7Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,73,73,2022-02-25T01:40:56Z,4500000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M51.00S,2022-02-25T01:40:44.7Z,3,REGULAR,substitution,in,[],1628977,,,1610612765,73,73,2022-02-25T01:40:56Z,4510000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M51.00S,2022-02-25T01:40:44.7Z,3,REGULAR,substitution,in,[],1628963,,,1610612765,73,73,2022-02-25T01:40:56Z,4520000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M42.00S,2022-02-25T01:41:21.1Z,3,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612765,73,73,2022-02-25T01:41:26Z,4530000,,,0,,D. Wade shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1629731, 1630595]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,,,,,,,1155.0,,1.0,0.0,Cunningham,1630595.0,,,,,,,,,
457,PT03M42.00S,2022-02-25T01:41:44.2Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,74,73,2022-02-25T01:42:01Z,4550000,,,0,,C. Cunningham Free Throw 1 of 2 (13 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,,13.0,,,,,,,,
458,PT03M42.00S,2022-02-25T01:41:44.2Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,74,73,2022-02-25T01:42:01Z,4560000,,,0,,MISS C. Cunningham Free Throw 2 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Missed,,,,,,,,,,,,,,,,,,,
459,PT03M40.00S,2022-02-25T01:41:46.2Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,74,73,2022-02-25T01:42:01Z,4570000,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,458.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
460,PT03M26.00S,2022-02-25T01:42:17.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,5.962549277266746,47.05882352941176,1610612739,74,75,2022-02-25T01:42:23Z,4580000,15.0,4.0,1,left,B. Goodwin driving Layup (10 PTS),[1629164],1610612739.0,CLE,driving,,,Goodwin,B. Goodwin,,,,,1.51,Made,,,,,,,,,,,10.0,,,,,,,,
461,PT03M26.00S,2022-02-25T01:42:20.1Z,3,REGULAR,foul,personal,['1freethrow'],1628963,,,1610612739,74,75,2022-02-25T01:42:41Z,4590000,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Goodwin 1 FT),"[1628963, 1629164]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,1155.0,,3.0,1.0,Goodwin,1629164.0,,,,,,,,,
463,PT03M26.00S,2022-02-25T01:42:42.5Z,3,REGULAR,substitution,out,[],1630191,,,1610612739,74,75,2022-02-25T01:43:11Z,4610000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M26.00S,2022-02-25T01:42:42.5Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,74,75,2022-02-25T01:43:11Z,4620000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M26.00S,2022-02-25T01:42:42.5Z,3,REGULAR,substitution,in,[],203482,,,1610612739,74,75,2022-02-25T01:43:11Z,4630000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M26.00S,2022-02-25T01:42:42.5Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,74,75,2022-02-25T01:43:11Z,4640000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M26.00S,2022-02-25T01:42:55.9Z,3,REGULAR,freethrow,1 of 1,[],1629164,,,1610612739,74,76,2022-02-25T01:42:56Z,4650000,,,0,,B. Goodwin Free Throw 1 of 1 (11 PTS),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Made,,,,,,,,,,,11.0,,,,,,,,
468,PT03M11.00S,2022-02-25T01:43:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,94.13600525624179,42.40196078431373,1610612765,74,76,2022-02-25T01:46:42Z,4660000,-38.0,3.0,1,right,MISS M. Bagley III driving Layup - blocked,"[1628963, 1630596]",1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,3.81,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0,
469,PT03M11.00S,2022-02-25T01:43:08.0Z,3,REGULAR,block,,[],1630596,,,1610612765,74,76,2022-02-25T01:43:10Z,4670000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M08.00S,2022-02-25T01:43:11.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,74,76,2022-02-25T01:43:12Z,4680000,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,468.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
471,PT03M03.00S,2022-02-25T01:43:17.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.013797634691201,46.568627450980394,1610612739,74,78,2022-02-25T01:43:24Z,4690000,17.0,13.0,1,left,E. Mobley DUNK (6 PTS) (K. Love 1 AST),"[1630596, 201567]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,2.18,Made,,,,,,,,,,,6.0,K. Love,201567.0,1.0,,,,,
473,PT03M03.00S,2022-02-25T01:43:25.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,74,78,2022-02-25T01:43:25Z,4710000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M38.00S,2022-02-25T01:46:36.2Z,3,REGULAR,3pt,Jump Shot,[],1630595,68.11760840998686,63.72549019607843,1610612765,74,78,2022-02-25T01:46:41Z,4720000,69.0,247.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
476,PT02M36.00S,2022-02-25T01:46:38.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,74,78,2022-02-25T01:46:38Z,4730000,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,475.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
477,PT02M21.00S,2022-02-25T01:46:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,7.539421813403408,43.627450980392155,1610612739,74,78,2022-02-25T01:47:43Z,4740000,32.0,18.0,1,left,MISS C. Osman driving Layup - blocked,"[1626224, 1630165]",1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,3.68,Missed,,,,,,,,,,,,,,,,,Hayes,1630165.0,
478,PT02M21.00S,2022-02-25T01:46:53.2Z,3,REGULAR,block,,[],1630165,,,1610612739,74,78,2022-02-25T01:46:56Z,4750000,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M18.00S,2022-02-25T01:46:56.2Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,74,78,2022-02-25T01:47:02Z,4760000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,477.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
480,PT02M16.00S,2022-02-25T01:46:58.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628977,93.34756898817345,45.833333333333336,1610612765,76,78,2022-02-25T01:50:51Z,4770000,-21.0,10.0,1,right,H. Diallo running Layup (11 PTS) (K. Hayes 3 AST),"[1628977, 1630165]",1610612765.0,DET,running,,,Diallo,H. Diallo,,,,,2.31,Made,,,,,,,,,,,11.0,K. Hayes,1630165.0,3.0,,,,,
482,PT01M49.00S,2022-02-25T01:47:26.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,5.568331143232584,53.92156862745098,1610612739,76,80,2022-02-25T01:47:34Z,4790000,-20.0,0.0,1,left,E. Mobley Hook (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,1.96,Made,,,,,,,,,,,8.0,,,,,,,,
483,PT01M49.00S,2022-02-25T01:47:30.3Z,3,REGULAR,foul,personal,['1freethrow'],203482,,,1610612739,76,80,2022-02-25T01:47:37Z,4800000,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Mobley 1 FT),"[203482, 1630596]",1610612765.0,DET,shooting,,,Olynyk,K. Olynyk,,,,,,,,,,,1628159.0,,2.0,0.0,Mobley,1630596.0,,,,,,,,,
485,PT01M49.00S,2022-02-25T01:47:39.1Z,3,REGULAR,substitution,out,[],1630595,,,1610612739,76,80,2022-02-25T01:48:10Z,4820000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M49.00S,2022-02-25T01:47:39.1Z,3,REGULAR,substitution,in,[],203585,,,1610612739,76,80,2022-02-25T01:48:10Z,4830000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M49.00S,2022-02-25T01:48:07.7Z,3,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,76,80,2022-02-25T01:48:07Z,4840000,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
488,PT01M46.00S,2022-02-25T01:48:10.2Z,3,REGULAR,rebound,defensive,[],1628977,,,1610612765,76,80,2022-02-25T01:48:10Z,4850000,,,0,,H. Diallo REBOUND (Off:1 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,487.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
489,PT01M25.00S,2022-02-25T01:48:30.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,91.11366622864652,38.23529411764706,1610612765,78,80,2022-02-25T01:48:53Z,4860000,-59.0,31.0,1,right,H. Diallo 6' pullup Jump Shot (13 PTS),[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,6.65,Made,,,,,,,,,,,13.0,,,,,,,,
490,PT01M06.00S,2022-02-25T01:48:53.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612739,78,80,2022-02-25T01:49:05Z,4870000,,,0,,M. Bagley III shooting personal FOUL (4 PF) (Mobley 2 FT),"[1628963, 1630596]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,1155.0,,4.0,1.0,Mobley,1630596.0,,,,,,,,,
492,PT01M06.00S,2022-02-25T01:49:17.3Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,78,81,2022-02-25T01:49:17Z,4890000,,,0,,E. Mobley Free Throw 1 of 2 (9 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
493,PT01M06.00S,2022-02-25T01:49:35.0Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,78,82,2022-02-25T01:49:35Z,4900000,,,0,,E. Mobley Free Throw 2 of 2 (10 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
494,PT00M45.90S,2022-02-25T01:49:57.0Z,3,REGULAR,turnover,lost ball,[],1628977,,,1610612765,78,82,2022-02-25T01:50:00Z,4910000,,,0,,H. Diallo lost ball TURNOVER (2 TO),"[1628977, 1629164]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,2.0,,,,,,,,,Goodwin,1629164.0,,,
495,PT00M45.90S,2022-02-25T01:49:57.0Z,3,REGULAR,steal,,[],1629164,,,1610612739,78,82,2022-02-25T01:49:59Z,4920000,,,0,,B. Goodwin STEAL (1 STL),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M28.20S,2022-02-25T01:50:18.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,78,82,2022-02-25T01:50:18Z,4930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M23.10S,2022-02-25T01:50:36.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629164,34.08344283837057,29.166666666666657,1610612739,78,82,2022-02-25T01:51:48Z,4940000,104.0,268.0,1,left,MISS B. Goodwin 28' pullup 3PT,[1629164],1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,28.75,Missed,,,,,,,,,,,,,,,,,,,
498,PT00M21.90S,2022-02-25T01:50:40.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,78,82,2022-02-25T01:50:40Z,4950000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,,,
499,PT00M21.90S,2022-02-25T01:50:45.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612765,78,82,2022-02-25T01:50:53Z,4960000,,,0,,E. Mobley loose ball personal FOUL (1 PF) (Diallo 2 FT),"[1630596, 1628977]",1610612739.0,CLE,loose ball,,,Mobley,E. Mobley,,,,,,,,,,,1628159.0,,1.0,0.0,Diallo,1628977.0,,,,,,,,,
501,PT00M21.90S,2022-02-25T01:51:30.5Z,3,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,79,82,2022-02-25T01:51:30Z,4980000,,,0,,H. Diallo Free Throw 1 of 2 (14 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
502,PT00M21.90S,2022-02-25T01:51:48.5Z,3,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,80,82,2022-02-25T01:51:48Z,4990000,,,0,,H. Diallo Free Throw 2 of 2 (15 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
503,PT00M00.30S,2022-02-25T01:52:13.8Z,3,REGULAR,3pt,Jump Shot,[],1626224,24.885019710906704,89.4607843137255,1610612739,80,82,2022-02-25T01:52:49Z,5000000,-197.0,181.0,1,left,MISS C. Osman 26' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
504,PT00M00.30S,2022-02-25T01:52:13.8Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,80,82,2022-02-25T01:52:22Z,5010000,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,503.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
505,PT00M00.00S,2022-02-25T01:52:20.1Z,3,REGULAR,period,end,[],0,,,1610612765,80,82,2022-02-25T01:52:20Z,5020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-02-25T01:54:55.5Z,4,REGULAR,period,start,[],0,,,1610612739,80,82,2022-02-25T01:54:55Z,5030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M45.00S,2022-02-25T01:55:16.4Z,4,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612739,80,82,2022-02-25T01:55:32Z,5040000,,,0,,M. Bagley III shooting personal FOUL (5 PF) (Love 2 FT),"[1628963, 201567]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,1662.0,,5.0,1.0,Love,201567.0,,,,,,,,,
509,PT11M45.00S,2022-02-25T01:55:58.0Z,4,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,80,83,2022-02-25T01:56:27Z,5060000,,,0,,K. Love Free Throw 1 of 2 (4 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
510,PT11M45.00S,2022-02-25T01:55:58.0Z,4,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,80,83,2022-02-25T01:56:27Z,5070000,,,0,,MISS K. Love Free Throw 2 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Missed,,,,,,,,,,,,,,,,,,,
511,PT11M42.00S,2022-02-25T01:56:01.0Z,4,REGULAR,rebound,defensive,[],203585,,,1610612765,80,83,2022-02-25T01:56:27Z,5080000,,,0,,R. McGruder REBOUND (Off:0 Def:4),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,510.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
512,PT11M29.00S,2022-02-25T01:56:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,92.69053876478318,53.18627450980392,1610612765,82,83,2022-02-25T01:56:33Z,5090000,16.0,16.0,1,right,M. Bagley III alley-oop Layup (14 PTS) (K. Olynyk 4 AST),"[1628963, 203482]",1610612765.0,DET,alley-oop,,,Bagley III,M. Bagley III,,,,,2.27,Made,,,,,,,,,,,14.0,K. Olynyk,203482.0,4.0,,,,,
514,PT11M13.00S,2022-02-25T01:56:43.7Z,4,REGULAR,turnover,bad pass,[],1629164,,,1610612739,82,83,2022-02-25T01:56:52Z,5110000,,,0,,B. Goodwin bad pass TURNOVER (1 TO),"[1629164, 1630165]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,1.0,,,,,,,,,Hayes,1630165.0,,,
515,PT11M13.00S,2022-02-25T01:56:43.7Z,4,REGULAR,steal,,[],1630165,,,1610612765,82,83,2022-02-25T01:56:45Z,5120000,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M12.00S,2022-02-25T01:56:47.3Z,4,REGULAR,foul,personal,[],1629164,,,1610612765,82,83,2022-02-25T01:57:27Z,5130000,,,0,,B. Goodwin take personal FOUL (2 PF),"[1629164, 1630165]",1610612739.0,CLE,take,,,Goodwin,B. Goodwin,,,,,,,,,,,1628159.0,,2.0,0.0,Hayes,1630165.0,,,,,,,,,
518,PT11M12.00S,2022-02-25T01:56:55.4Z,4,REGULAR,substitution,out,[],1628963,,,1610612765,82,83,2022-02-25T01:57:05Z,5150000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M12.00S,2022-02-25T01:56:55.4Z,4,REGULAR,substitution,out,[],1629164,,,1610612765,82,83,2022-02-25T01:57:05Z,5160000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M12.00S,2022-02-25T01:56:55.4Z,4,REGULAR,substitution,in,[],203924,,,1610612765,82,83,2022-02-25T01:57:05Z,5170000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M12.00S,2022-02-25T01:56:55.4Z,4,REGULAR,substitution,in,[],200765,,,1610612765,82,83,2022-02-25T01:57:05Z,5180000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M58.00S,2022-02-25T01:57:24.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203482,66.5407358738502,53.67647058823529,1610612765,82,83,2022-02-25T02:01:33Z,5190000,18.0,262.0,1,right,MISS K. Olynyk 26' step back 3PT,[203482],1610612765.0,DET,step back,,,Olynyk,K. Olynyk,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
523,PT10M55.00S,2022-02-25T01:57:27.9Z,4,REGULAR,rebound,defensive,[],200765,,,1610612739,82,83,2022-02-25T01:57:29Z,5200000,,,0,,R. Rondo REBOUND (Off:0 Def:2),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,522.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
524,PT10M42.00S,2022-02-25T01:57:46.5Z,4,REGULAR,foul,personal,[],203585,,,1610612739,82,83,2022-02-25T01:58:08Z,5210000,,,0,,R. McGruder personal FOUL (1 PF),"[203585, 201567]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,1155.0,,1.0,0.0,Love,201567.0,,,,,,,,,
526,PT10M39.00S,2022-02-25T01:58:07.1Z,4,REGULAR,turnover,bad pass,[],1630596,,,1610612739,82,83,2022-02-25T01:58:11Z,5230000,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1628977]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,1.0,,,,,,,,,Diallo,1628977.0,,,
527,PT10M39.00S,2022-02-25T01:58:07.1Z,4,REGULAR,steal,,[],1628977,,,1610612765,82,83,2022-02-25T01:58:09Z,5240000,,,0,,H. Diallo STEAL (2 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M31.00S,2022-02-25T01:58:15.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,94.3988173455979,52.94117647058824,1610612765,84,83,2022-02-25T01:58:21Z,5250000,15.0,0.0,1,right,H. Diallo cutting Layup (17 PTS),[1628977],1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,1.47,Made,,,,,,,,,,,17.0,,,,,,,,
530,PT10M31.00S,2022-02-25T01:58:21.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,84,83,2022-02-25T01:58:21Z,5270000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M31.00S,2022-02-25T01:58:22.4Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,84,83,2022-02-25T02:01:03Z,5280000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M31.00S,2022-02-25T01:58:22.4Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,84,83,2022-02-25T02:01:03Z,5290000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M09.00S,2022-02-25T02:01:30.8Z,4,REGULAR,turnover,bad pass,[],200765,,,1610612739,84,83,2022-02-25T02:01:35Z,5300000,,,0,,R. Rondo bad pass TURNOVER (5 TO),"[200765, 203585]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,5.0,,,,,,,,,McGruder,203585.0,,,
534,PT10M09.00S,2022-02-25T02:01:30.8Z,4,REGULAR,steal,,[],203585,,,1610612765,84,83,2022-02-25T02:01:33Z,5310000,,,0,,R. McGruder STEAL (1 STL),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M00.00S,2022-02-25T02:01:43.7Z,4,REGULAR,foul,personal,[],200765,,,1610612765,84,83,2022-02-25T02:23:42Z,5320000,,,0,,R. Rondo personal FOUL (3 PF),"[200765, 203482]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,1628159.0,,3.0,0.0,Olynyk,203482.0,,,,,,,,,
537,PT09M45.00S,2022-02-25T02:02:15.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203585,83.22930354796321,95.83333333333333,1610612765,87,83,2022-02-25T02:02:20Z,5340000,229.0,105.0,1,right,R. McGruder 25' 3PT  (9 PTS) (K. Hayes 4 AST),"[203585, 1630165]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,25.21,Made,,,,,,,,,,,9.0,K. Hayes,1630165.0,4.0,,,,,
539,PT09M23.00S,2022-02-25T02:02:38.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,7.539421813403408,50.73529411764706,1610612739,87,83,2022-02-25T02:02:44Z,5360000,-4.0,18.0,1,left,MISS L. Markkanen driving Layup,[1628374],1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
