actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
482,PT05M16.00S,2022-12-03T03:50:22.3Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,83,71,2022-12-03T03:50:25Z,4730000,False,,,0,,W. Kessler REBOUND (Off:2 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,481.0,4.0,2.0,2.0,,
483,PT05M09.00S,2022-12-03T03:50:30.3Z,3,REGULAR,foul,offensive,[],1628374,,,1610612762,83,71,2022-12-03T03:50:47Z,4740000,False,,,0,,L. Markkanen offensive FOUL (1 PF),"[1628374, 1629614]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,1193.0,,,,,,,,,,1.0,0.0,Nembhard,1629614.0,,,,,,
485,PT05M09.00S,2022-12-03T03:50:30.3Z,3,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,83,71,2022-12-03T03:50:30Z,4760000,False,,,0,,L. Markkanen offensive foul TURNOVER (1 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,1193.0,1.0,,,,,,,,,,,,,,,,,,
486,PT04M59.00S,2022-12-03T03:50:54.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,91.67214191852825,49.754901960784316,1610612754,83,71,2022-12-03T03:51:00Z,4770000,False,-1.0,26.0,1,right,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,2.58,Missed,,,,,,,,,,,,,,,,
487,PT04M57.00S,2022-12-03T03:50:56.2Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,83,71,2022-12-03T03:51:00Z,4780000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,486.0,1.0,1.0,0.0,,
488,PT04M42.00S,2022-12-03T03:51:12.3Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612762,83,71,2022-12-03T03:51:17Z,4790000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Kessler 2 FT),"[1626167, 1631117]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,3.0,0.0,Kessler,1631117.0,,,,,,
490,PT04M42.00S,2022-12-03T03:51:39.2Z,3,REGULAR,freethrow,1 of 2,[],1631117,,,1610612762,84,71,2022-12-03T03:51:39Z,4810000,False,,,0,,W. Kessler Free Throw 1 of 2 (7 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
491,PT04M42.00S,2022-12-03T03:51:39.2Z,3,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,84,71,2022-12-03T03:51:56Z,4820000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
492,PT04M40.00S,2022-12-03T03:51:41.2Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,84,71,2022-12-03T03:51:56Z,4830000,False,,,0,,T. McConnell REBOUND (Off:1 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,491.0,3.0,2.0,1.0,,
493,PT04M35.00S,2022-12-03T03:52:00.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,67.62483574244416,30.392156862745097,1610612754,84,71,2022-12-03T03:52:07Z,4840000,False,-98.0,252.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,27.02,Missed,,,,,,,,,,,,,,,,
494,PT04M32.00S,2022-12-03T03:52:03.0Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,84,71,2022-12-03T03:52:07Z,4850000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:4),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,493.0,4.0,4.0,0.0,,
495,PT04M22.00S,2022-12-03T03:52:13.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,5.732588699080158,51.225490196078425,1610612762,84,71,2022-12-03T03:52:22Z,4860000,False,-6.0,1.0,1,left,MISS M. Beasley Layup,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,0.63,Missed,,,,,,,,,,,,,,,,
496,PT04M22.00S,2022-12-03T03:52:13.3Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,84,71,2022-12-03T03:52:22Z,4870000,False,,,0,,W. Kessler REBOUND (Off:3 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,495.0,5.0,2.0,3.0,,
497,PT04M22.00S,2022-12-03T03:52:21.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.590000152587891,50.0,1610612762,86,71,2022-12-03T03:52:21Z,4880000,False,0.0,0.0,1,left,W. Kessler putback Layup (9 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,0.0,Made,9.0,,,,,,,,,,,,,,,
498,PT04M22.00S,2022-12-03T03:52:22.7Z,3,REGULAR,foul,personal,['1freethrow'],1631097,,,1610612762,86,71,2022-12-03T03:52:45Z,4890000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Kessler 1 FT),"[1631097, 1631117]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,2.0,0.0,Kessler,1631117.0,,,,,,
500,PT04M22.00S,2022-12-03T03:52:29.3Z,3,REGULAR,substitution,out,[],1626167,,,1610612762,86,71,2022-12-03T03:52:44Z,4910000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT04M22.00S,2022-12-03T03:52:29.3Z,3,REGULAR,substitution,in,[],1630188,,,1610612762,86,71,2022-12-03T03:52:44Z,4920000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT04M22.00S,2022-12-03T03:52:40.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1631117,,,1610612762,86,71,2022-12-03T03:52:40Z,4930000,False,,,0,,MISS W. Kessler Free Throw 1 of 1,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
503,PT04M19.00S,2022-12-03T03:52:44.2Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,86,71,2022-12-03T03:52:44Z,4940000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,502.0,3.0,2.0,1.0,,
504,PT04M07.00S,2022-12-03T03:52:56.6Z,3,REGULAR,3pt,Jump Shot,[],1630188,69.85873850197109,73.0392156862745,1610612754,86,74,2022-12-03T03:53:00Z,4950000,False,115.0,231.0,1,right,J. Smith 25' 3PT  (12 PTS) (A. Nembhard 7 AST),"[1630188, 1629614]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,25.8,Made,12.0,A. Nembhard,1629614.0,7.0,,,,,,,,,,,,
506,PT03M52.00S,2022-12-03T03:53:14.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612762,86,74,2022-12-03T03:58:27Z,4970000,False,,,0,,A. Nesmith personal FOUL (4 PF) (Markkanen 2 FT),"[1630174, 1628374]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,4.0,0.0,Markkanen,1628374.0,,,,,,
508,PT03M52.00S,2022-12-03T03:53:50.0Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,87,74,2022-12-03T03:53:50Z,4990000,False,,,0,,L. Markkanen Free Throw 1 of 2 (17 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
509,PT03M52.00S,2022-12-03T03:54:07.7Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,88,74,2022-12-03T03:54:07Z,5000000,False,,,0,,L. Markkanen Free Throw 2 of 2 (18 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
510,PT03M44.00S,2022-12-03T03:54:17.0Z,3,REGULAR,3pt,Jump Shot,[],1630188,70.25295663600527,74.01960784313727,1610612754,88,74,2022-12-03T03:54:21Z,5010000,False,120.0,227.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,25.69,Missed,,,,,,,,,,,,,,,,
511,PT03M42.00S,2022-12-03T03:54:19.0Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,88,74,2022-12-03T03:54:21Z,5020000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:5),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,510.0,5.0,5.0,0.0,,
512,PT03M39.00S,2022-12-03T03:54:56.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629614,,,1610612762,88,74,2022-12-03T03:55:11Z,5030000,False,,,0,,A. Nembhard transition take personal FOUL (2 PF) (Kessler 1 FT),"[1629614, 1631117]",1610612754.0,IND,transition take,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,1627964.0,,,,,,,,,,2.0,0.0,Kessler,1631117.0,,,,,,
514,PT03M39.00S,2022-12-03T03:55:12.3Z,3,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,89,74,2022-12-03T03:55:12Z,5050000,False,,,0,,J. Clarkson transition take Free Throw 1 of 1 (16 PTS),[203903],1610612762.0,UTA,transition take,,,Clarkson,J. Clarkson,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
515,PT03M36.00S,2022-12-03T03:55:37.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612754,89,74,2022-12-03T03:55:49Z,5060000,False,,,0,,A. Nembhard personal FOUL (3 PF) (Kessler 2 FT),"[1629614, 1631117]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,,,,,,3.0,0.0,Kessler,1631117.0,,,,,,
517,PT03M36.00S,2022-12-03T03:56:04.0Z,3,REGULAR,freethrow,1 of 2,[],1631117,,,1610612762,90,74,2022-12-03T03:56:04Z,5080000,False,,,0,,W. Kessler Free Throw 1 of 2 (10 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
518,PT03M36.00S,2022-12-03T03:56:10.0Z,3,REGULAR,substitution,out,[],1629614,,,1610612762,90,74,2022-12-03T03:56:16Z,5090000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT03M36.00S,2022-12-03T03:56:10.0Z,3,REGULAR,substitution,in,[],1630169,,,1610612762,90,74,2022-12-03T03:56:16Z,5100000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT03M36.00S,2022-12-03T03:56:29.3Z,3,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,91,74,2022-12-03T03:56:29Z,5110000,False,,,0,,W. Kessler Free Throw 2 of 2 (11 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
521,PT03M28.00S,2022-12-03T03:56:41.8Z,3,REGULAR,foul,personal,[],1629659,,,1610612754,91,74,2022-12-03T03:56:45Z,5120000,False,,,0,,T. Horton-Tucker personal FOUL (4 PF),"[1629659, 1630169]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,1193.0,,,,,,,,,,4.0,0.0,Haliburton,1630169.0,,,,,,
523,PT03M22.00S,2022-12-03T03:57:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,87.99277266754271,36.76470588235294,1610612754,91,74,2022-12-03T03:57:17Z,5140000,False,-66.0,60.0,1,right,MISS T. Haliburton 8' floating Shot,[1630169],1610612754.0,IND,floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Left,,,8.96,Missed,,,,,,,,,,,,,,,,
524,PT03M19.00S,2022-12-03T03:57:06.4Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,91,74,2022-12-03T03:57:17Z,5150000,False,,,0,,W. Kessler REBOUND (Off:3 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,523.0,6.0,3.0,3.0,,
525,PT03M12.00S,2022-12-03T03:57:13.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,11.514454664914586,40.68627450980392,1610612762,93,74,2022-12-03T03:57:20Z,5160000,False,47.0,56.0,1,left,J. Clarkson 7' Jump Shot (18 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,7.26,Made,18.0,,,,,,,,,,,,,,,
526,PT03M06.00S,2022-12-03T03:57:21.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612754,93,74,2022-12-03T03:57:49Z,5170000,False,,,0,,M. Beasley shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1627736, 1631097]",1610612762.0,UTA,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,,,,,,1.0,0.0,Mathurin,1631097.0,,,,,,
528,PT03M06.00S,2022-12-03T03:58:01.7Z,3,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,93,75,2022-12-03T03:58:01Z,5190000,False,,,0,,B. Mathurin Free Throw 1 of 2 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
529,PT03M06.00S,2022-12-03T03:58:16.5Z,3,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,93,76,2022-12-03T03:58:16Z,5200000,False,,,0,,B. Mathurin Free Throw 2 of 2 (10 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
530,PT02M55.00S,2022-12-03T03:58:31.7Z,3,REGULAR,turnover,traveling,[],1629659,,,1610612762,93,76,2022-12-03T03:58:39Z,5210000,False,,,0,,T. Horton-Tucker traveling TURNOVER (3 TO),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Left Center,1627964.0,3.0,,,,,,,,,,,,,,,,,,
531,PT02M45.00S,2022-12-03T03:58:46.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630174,87.20433639947439,68.87254901960785,1610612754,93,76,2022-12-03T03:58:51Z,5220000,False,94.0,68.0,1,right,MISS A. Nesmith 11' pullup Shot,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,,,11.62,Missed,,,,,,,,,,,,,,,,
532,PT02M43.00S,2022-12-03T03:58:48.9Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,93,76,2022-12-03T03:58:51Z,5230000,False,,,0,,W. Kessler REBOUND (Off:3 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,531.0,7.0,4.0,3.0,,
533,PT02M35.00S,2022-12-03T03:58:59.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612762,93,76,2022-12-03T03:59:19Z,5240000,False,,,0,,B. Mathurin shooting personal FOUL (3 PF) (Clarkson 2 FT),"[1631097, 203903]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,1193.0,,,,,,,,,,3.0,0.0,Clarkson,203903.0,,,,,,
535,PT02M35.00S,2022-12-03T03:59:37.6Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,93,76,2022-12-03T03:59:37Z,5260000,False,,,0,,MISS J. Clarkson Free Throw 1 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
536,PT02M35.00S,2022-12-03T03:59:37.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,93,76,2022-12-03T03:59:37Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,535.0,,,,,
538,PT02M35.00S,2022-12-03T03:59:39.0Z,3,REGULAR,substitution,in,[],1627741,,,1610612762,93,76,2022-12-03T03:59:45Z,5290000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT02M35.00S,2022-12-03T03:59:39.0Z,3,REGULAR,substitution,out,[],1630174,,,1610612762,93,76,2022-12-03T04:00:00Z,5300000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT02M35.00S,2022-12-03T04:00:06.9Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,94,76,2022-12-03T04:00:06Z,5310000,False,,,0,,J. Clarkson Free Throw 2 of 2 (19 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
541,PT02M13.00S,2022-12-03T04:00:30.9Z,3,REGULAR,3pt,Jump Shot,[],1630169,79.84559789750328,3.431372549019608,1610612754,94,79,2022-12-03T04:00:36Z,5320000,False,-233.0,137.0,1,right,T. Haliburton 27' 3PT  (14 PTS) (B. Hield 1 AST),"[1630169, 1627741]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,27.01,Made,14.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,
543,PT01M55.00S,2022-12-03T04:00:48.7Z,3,REGULAR,3pt,Jump Shot,[],1628374,6.915243101182654,94.36274509803921,1610612762,97,79,2022-12-03T04:00:53Z,5340000,False,-222.0,13.0,1,left,L. Markkanen 3PT  (21 PTS) (T. Horton-Tucker 6 AST),"[1628374, 1629659]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,22.22,Made,21.0,T. Horton-Tucker,1629659.0,6.0,,,,,,,,,,,,
545,PT01M46.00S,2022-12-03T04:00:57.9Z,3,REGULAR,3pt,Jump Shot,[],1630188,66.96780551905388,38.72549019607843,1610612754,97,79,2022-12-03T04:01:02Z,5360000,False,-56.0,258.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,26.41,Missed,,,,,,,,,,,,,,,,
546,PT01M43.00S,2022-12-03T04:01:00.9Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612762,97,79,2022-12-03T04:01:02Z,5370000,False,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,545.0,3.0,3.0,0.0,,
547,PT01M28.00S,2022-12-03T04:01:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,8.229303547963205,43.13725490196079,1610612762,99,79,2022-12-03T04:01:21Z,5380000,False,34.0,25.0,1,left,W. Kessler cutting Layup (13 PTS) (T. Horton-Tucker 7 AST),"[1631117, 1629659]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,4.24,Made,13.0,T. Horton-Tucker,1629659.0,7.0,,,,,,,,,,,,
549,PT01M10.00S,2022-12-03T04:01:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,91.01511169513797,41.911764705882355,1610612754,99,79,2022-12-03T04:01:49Z,5400000,False,-40.0,32.0,1,right,MISS J. Smith driving Layup,[1630188],1610612754.0,IND,driving,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,5.15,Missed,,,,,,,,,,,,,,,,
550,PT01M09.00S,2022-12-03T04:01:46.2Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612762,99,79,2022-12-03T04:01:49Z,5410000,False,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,549.0,4.0,4.0,0.0,,
551,PT01M02.00S,2022-12-03T04:01:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,15.062417871222076,53.67647058823529,1610612762,101,79,2022-12-03T04:33:28Z,5420000,False,-18.0,89.0,1,left,T. Horton-Tucker 9' fadeaway Jump Shot (4 PTS),[1629659],1610612762.0,UTA,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,9.1,Made,4.0,,,,,,,,,,,,,,,
552,PT00M51.70S,2022-12-03T04:02:08.6Z,3,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,101,79,2022-12-03T04:02:26Z,5430000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (3 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,,,,,,
553,PT00M35.30S,2022-12-03T04:02:34.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,9.280551905387648,40.19607843137255,1610612762,101,79,2022-12-03T04:34:26Z,5440000,False,49.0,35.0,1,left,MISS J. Clarkson 6' driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,6.0,Missed,,,,,,,,,,,,,,,,
554,PT00M33.90S,2022-12-03T04:02:35.6Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,101,79,2022-12-03T04:02:39Z,5450000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,553.0,3.0,2.0,1.0,,
555,PT00M29.40S,2022-12-03T04:02:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,91.27792378449409,43.627450980392155,1610612754,101,79,2022-12-03T04:02:48Z,5460000,False,-32.0,29.0,1,right,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,4.34,Missed,,,,,,,,,,,,,,,,
556,PT00M29.20S,2022-12-03T04:02:40.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,101,79,2022-12-03T04:02:48Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,555.0,,,,,
557,PT00M29.20S,2022-12-03T04:02:45.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612754,101,79,2022-12-03T04:03:02Z,5480000,False,,,0,,W. Kessler loose ball personal FOUL (3 PF) (Smith 2 FT),"[1631117, 1630188]",1610612762.0,UTA,loose ball,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,3.0,0.0,Smith,1630188.0,,,,,,
559,PT00M29.20S,2022-12-03T04:03:04.0Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,101,79,2022-12-03T04:03:11Z,5500000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,1627964.0,,,,,,,,,,,,,,,,,,,
560,PT00M29.20S,2022-12-03T04:03:26.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630188,,,1610612754,101,80,2022-12-03T04:03:26Z,5510000,False,,,0,,J. Smith Free Throw 1 of 2 (13 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
561,PT00M29.20S,2022-12-03T04:03:38.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630188,,,1610612754,101,81,2022-12-03T04:03:38Z,5520000,False,,,0,,J. Smith Free Throw 2 of 2 (14 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
562,PT00M05.60S,2022-12-03T04:04:06.3Z,3,REGULAR,2pt,Jump Shot,[],1628374,11.383048620236531,78.18627450980392,1610612762,101,81,2022-12-03T04:04:11Z,5530000,False,-141.0,55.0,1,left,MISS L. Markkanen 15' turnaround Shot,[1628374],1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,15.11,Missed,,,,,,,,,,,,,,,,
563,PT00M02.60S,2022-12-03T04:04:09.3Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,101,81,2022-12-03T04:04:11Z,5540000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,562.0,4.0,3.0,1.0,,
564,PT00M00.00S,2022-12-03T04:04:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,91.40932982917214,45.83333333333333,1610612754,101,81,2022-12-03T04:04:17Z,5550000,False,-21.0,28.0,1,right,MISS J. Smith Layup,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,3.51,Missed,,,,,,,,,,,,,,,,
565,PT00M00.00S,2022-12-03T04:04:15.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,101,81,2022-12-03T04:04:15Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,564.0,,,,,
