actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT05M15.00S,2023-01-14T02:53:19.7Z,2,REGULAR,substitution,in,[],1628374,,,1610612753,47,44,2023-01-14T02:53:35Z,2630000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M15.00S,2023-01-14T02:53:19.7Z,2,REGULAR,substitution,in,[],1631117,,,1610612753,47,44,2023-01-14T02:53:35Z,2640000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M15.00S,2023-01-14T02:53:19.7Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,47,44,2023-01-14T02:53:35Z,2650000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M15.00S,2023-01-14T02:53:19.7Z,2,REGULAR,substitution,in,[],203914,,,1610612753,47,44,2023-01-14T02:53:35Z,2660000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M15.00S,2023-01-14T02:53:19.7Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,47,44,2023-01-14T02:53:35Z,2670000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M15.00S,2023-01-14T02:53:19.7Z,2,REGULAR,substitution,in,[],1629626,,,1610612753,47,44,2023-01-14T02:53:35Z,2680000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M15.00S,2023-01-14T02:53:19.7Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,47,44,2023-01-14T02:53:35Z,2690000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M02.00S,2023-01-14T02:54:03.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,10.5946123521682,53.67647058823529,1610612753,47,46,2023-01-14T03:08:15Z,2700000,False,-18.0,47.0,1,left,P. Banchero driving floating Jump Shot (4 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,,,,,4.0,,,,,,,,,
274,PT04M44.00S,2023-01-14T02:54:20.0Z,2,REGULAR,3pt,Jump Shot,[],1628374,65.78515111695138,49.754901960784316,1610612762,47,46,2023-01-14T02:54:24Z,2710000,False,-1.0,269.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
275,PT04M42.00S,2023-01-14T02:54:22.0Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,47,46,2023-01-14T02:55:12Z,2720000,False,,,0,,W. Kessler REBOUND (Off:3 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,274.0,3.0,0.0,3.0,,,,,,,,,,,,,,
276,PT04M42.00S,2023-01-14T02:54:24.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1631117,88.64980289093299,46.81372549019608,1610612762,49,46,2023-01-14T02:54:49Z,2730000,False,-16.0,54.0,1,right,W. Kessler Layup (6 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,,,,,,,,,6.0,,,,,,,,,
277,PT04M42.00S,2023-01-14T02:54:28.4Z,2,REGULAR,violation,defensive goaltending,[],1629626,,,1610612762,49,46,2023-01-14T02:55:18Z,2740000,False,,,0,,B. Bol defensive goaltending VIOLATION,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,1628484.0,,,,,,,,,,
278,PT04M42.00S,2023-01-14T02:54:44.0Z,2,REGULAR,foul,personal,['1freethrow'],1631094,,,1610612762,49,46,2023-01-14T02:55:34Z,2750000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (Kessler 1 FT),"[1631094, 1631117]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,,,,,,,2.0,0.0,Kessler,1631117.0
280,PT04M42.00S,2023-01-14T02:54:52.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1631117,,,1610612762,49,46,2023-01-14T02:55:03Z,2770000,False,,,0,,MISS W. Kessler Free Throw 1 of 1,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
281,PT04M39.00S,2023-01-14T02:54:55.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,49,46,2023-01-14T02:55:03Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,
284,PT04M28.00S,2023-01-14T02:55:49.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,93.38042049934296,44.6078431372549,1610612762,51,46,2023-01-14T02:55:54Z,2810000,False,-27.0,10.0,1,right,W. Kessler cutting Layup (8 PTS) (C. Sexton 3 AST),"[1631117, 1629012]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,,,,,8.0,C. Sexton,1629012.0,3.0,,,,,,
286,PT04M16.00S,2023-01-14T02:56:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,7.703679369250986,40.931372549019606,1610612753,51,46,2023-01-14T03:10:49Z,2830000,False,45.0,20.0,1,left,MISS G. Harris driving Layup - blocked,"[203914, 1631117]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,Kessler,1631117.0,,,,
287,PT04M16.00S,2023-01-14T02:56:01.3Z,2,REGULAR,block,,[],1631117,,,1610612753,51,46,2023-01-14T02:56:03Z,2840000,False,,,0,,W. Kessler BLOCK (5 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT04M12.00S,2023-01-14T02:56:05.3Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,51,46,2023-01-14T02:56:05Z,2850000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:5),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,286.0,5.0,5.0,0.0,,,,,,,,,,,,,,
289,PT04M06.00S,2023-01-14T02:56:10.4Z,2,REGULAR,3pt,Jump Shot,[],203903,67.7562417871222,49.26470588235294,1610612762,51,46,2023-01-14T02:56:16Z,2860000,False,-4.0,251.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
290,PT04M03.00S,2023-01-14T02:56:13.4Z,2,REGULAR,rebound,offensive,[],1630534,,,1610612762,51,46,2023-01-14T02:56:16Z,2870000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,289.0,2.0,1.0,1.0,,,,,,,,,,,,,,
291,PT04M03.00S,2023-01-14T02:56:14.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630534,94.40999984741211,50.0,1610612762,51,46,2023-01-14T02:56:20Z,2880000,False,0.0,0.0,1,right,MISS O. Agbaji tip Layup,[1630534],1610612762.0,UTA,tip,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
292,PT04M03.00S,2023-01-14T02:56:14.8Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,51,46,2023-01-14T02:56:20Z,2890000,False,,,0,,W. Kessler REBOUND (Off:4 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,291.0,4.0,0.0,4.0,,,,,,,,,,,,,,
293,PT04M03.00S,2023-01-14T02:56:18.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,53,46,2023-01-14T02:56:18Z,2900000,False,0.0,0.0,1,right,W. Kessler putback Layup (10 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,10.0,,,,,,,,,
294,PT04M03.00S,2023-01-14T02:56:19.0Z,2,REGULAR,foul,personal,['1freethrow'],1628365,,,1610612762,53,46,2023-01-14T02:56:36Z,2910000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Kessler 1 FT),"[1628365, 1631117]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,1830.0,,,,,,,1.0,0.0,Kessler,1631117.0
296,PT04M03.00S,2023-01-14T02:56:43.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1631117,,,1610612762,54,46,2023-01-14T02:56:43Z,2930000,False,,,0,,W. Kessler Free Throw 1 of 1 (11 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
297,PT03M55.00S,2023-01-14T02:56:59.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612753,54,46,2023-01-14T02:57:18Z,2940000,False,,,0,,C. Sexton personal FOUL (1 PF) (Banchero 2 FT),"[1629012, 1631094]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1830.0,,,,,,,1.0,0.0,Banchero,1631094.0
299,PT03M55.00S,2023-01-14T02:57:24.9Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,54,47,2023-01-14T02:57:48Z,2960000,False,,,0,,P. Banchero Free Throw 1 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
300,PT03M55.00S,2023-01-14T02:57:24.9Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,54,47,2023-01-14T02:57:48Z,2970000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT03M53.00S,2023-01-14T02:57:26.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,54,47,2023-01-14T02:57:48Z,2980000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,300.0,4.0,4.0,0.0,,,,,,,,,,,,,,
302,PT03M34.00S,2023-01-14T02:58:06.4Z,2,REGULAR,3pt,Jump Shot,[],1628374,85.49605781865965,3.1862745098039214,1610612762,54,47,2023-01-14T02:58:12Z,2990000,False,-234.0,84.0,1,right,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,24.86,Missed,,,,,,,,,,,,,,,,,,
303,PT03M32.00S,2023-01-14T02:58:08.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,54,47,2023-01-14T02:58:12Z,3000000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,302.0,,,,,,,,,,,,,,,,,
305,PT03M19.00S,2023-01-14T02:58:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,12.040078843626807,50.98039215686274,1610612753,54,47,2023-01-14T03:12:28Z,3020000,False,-5.0,61.0,1,left,MISS P. Banchero 6' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,,
306,PT03M17.00S,2023-01-14T02:58:32.2Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,54,47,2023-01-14T02:58:34Z,3030000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:6),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,305.0,6.0,6.0,0.0,,,,,,,,,,,,,,
307,PT03M11.00S,2023-01-14T02:58:37.7Z,2,REGULAR,3pt,Jump Shot,[],1629012,70.12155059132719,73.0392156862745,1610612762,54,47,2023-01-14T02:58:42Z,3040000,False,115.0,228.0,1,right,MISS C. Sexton 25' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
308,PT03M08.00S,2023-01-14T02:58:41.3Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,54,47,2023-01-14T02:58:41Z,3050000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,307.0,5.0,4.0,1.0,,,,,,,,,,,,,,
309,PT03M04.00S,2023-01-14T02:58:45.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,87.99277266754271,48.03921568627451,1610612762,54,47,2023-01-14T03:13:21Z,3060000,False,-10.0,60.0,1,right,MISS C. Sexton 6' driving Layup - blocked,"[1629012, 1628976]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,Carter Jr.,1628976.0,,,,
310,PT03M04.00S,2023-01-14T02:58:45.6Z,2,REGULAR,block,,[],1628976,,,1610612762,54,47,2023-01-14T02:58:47Z,3070000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT02M59.00S,2023-01-14T02:58:50.6Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,54,47,2023-01-14T03:17:46Z,3080000,False,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,309.0,3.0,2.0,1.0,,,,,,,,,,,,,,
312,PT02M53.00S,2023-01-14T02:58:54.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,10.85742444152431,51.225490196078425,1610612753,54,49,2023-01-14T03:14:38Z,3090000,False,-6.0,50.0,1,left,M. Fultz driving floating Jump Shot (2 PTS),[1628365],1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,,,,,,,,,2.0,,,,,,,,,
315,PT02M53.00S,2023-01-14T02:59:20.0Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612762,54,49,2023-01-14T02:59:37Z,3120000,False,,,0,,TEAM foul technical,[],1610612753.0,ORL,delay,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,
316,PT02M53.00S,2023-01-14T02:59:29.2Z,2,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,55,49,2023-01-14T02:59:29Z,3130000,False,,,0,,L. Markkanen technical Free Throw 1 of 1 (13 PTS),[1628374],1610612762.0,UTA,technical,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
317,PT02M42.00S,2023-01-14T02:59:57.3Z,2,REGULAR,3pt,Jump Shot,[],203903,69.20170827858082,30.88235294117647,1610612762,55,49,2023-01-14T03:15:12Z,3140000,False,-96.0,237.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
318,PT02M39.00S,2023-01-14T03:00:00.3Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,55,49,2023-01-14T03:00:02Z,3150000,False,,,0,,B. Bol REBOUND (Off:1 Def:1),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,317.0,2.0,1.0,1.0,,,,,,,,,,,,,,
319,PT02M36.00S,2023-01-14T03:00:04.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629626,15.193823915900131,47.30392156862745,1610612753,55,51,2023-01-14T03:00:28Z,3160000,False,13.0,90.0,1,left,B. Bol 9' driving floating Jump Shot (4 PTS),[1629626],1610612753.0,ORL,driving floating,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,9.13,Made,,,,,,,,,4.0,,,,,,,,,
320,PT02M19.00S,2023-01-14T03:00:28.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612762,55,51,2023-01-14T03:00:34Z,3170000,False,,,0,,G. Harris personal FOUL (2 PF) (Markkanen 2 FT),"[203914, 1628374]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,1193.0,,,,,,,2.0,0.0,Markkanen,1628374.0
322,PT02M19.00S,2023-01-14T03:00:45.8Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,56,51,2023-01-14T03:00:45Z,3190000,False,,,0,,L. Markkanen Free Throw 1 of 2 (14 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
323,PT02M19.00S,2023-01-14T03:01:01.9Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,57,51,2023-01-14T03:01:01Z,3200000,False,,,0,,L. Markkanen Free Throw 2 of 2 (15 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
324,PT02M08.00S,2023-01-14T03:01:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,12.302890932982917,55.392156862745104,1610612753,57,51,2023-01-14T03:18:34Z,3210000,False,-27.0,63.0,1,left,MISS B. Bol 6' driving floating Shot,[1629626],1610612753.0,ORL,driving floating,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
325,PT02M05.00S,2023-01-14T03:01:18.6Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,57,51,2023-01-14T03:01:19Z,3220000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,324.0,5.0,2.0,3.0,,,,,,,,,,,,,,
326,PT02M05.00S,2023-01-14T03:01:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,5.590000152587891,50.0,1610612753,57,53,2023-01-14T03:01:18Z,3230000,False,0.0,0.0,1,left,W. Carter Jr. tip Layup (10 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,10.0,,,,,,,,,
327,PT01M52.00S,2023-01-14T03:01:34.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612762,57,53,2023-01-14T03:01:41Z,3240000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Kessler 2 FT),"[1628976, 1631117]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,,,,,,,1.0,0.0,Kessler,1631117.0
329,PT01M52.00S,2023-01-14T03:01:57.7Z,2,REGULAR,freethrow,1 of 2,[],1631117,,,1610612762,57,53,2023-01-14T03:02:16Z,3260000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
330,PT01M52.00S,2023-01-14T03:01:57.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,57,53,2023-01-14T03:02:16Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,329.0,,,,,,,,,,,,,,,,,
331,PT01M52.00S,2023-01-14T03:01:57.7Z,2,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,57,53,2023-01-14T03:02:16Z,3280000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT01M50.00S,2023-01-14T03:01:59.7Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,57,53,2023-01-14T03:02:16Z,3290000,False,,,0,,P. Banchero REBOUND (Off:1 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,331.0,2.0,1.0,1.0,,,,,,,,,,,,,,
333,PT01M38.00S,2023-01-14T03:02:27.6Z,2,REGULAR,3pt,Jump Shot,[],203914,8.886333771353483,2.696078431372549,1610612753,57,53,2023-01-14T03:02:32Z,3300000,False,237.0,31.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
334,PT01M35.00S,2023-01-14T03:02:30.6Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,57,53,2023-01-14T03:02:32Z,3310000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,333.0,6.0,5.0,1.0,,,,,,,,,,,,,,
335,PT01M28.00S,2023-01-14T03:02:41.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612762,57,53,2023-01-14T03:02:45Z,3320000,False,,,0,,G. Harris personal FOUL (3 PF) (Clarkson 2 FT),"[203914, 203903]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,1830.0,,,,,,,3.0,0.0,Clarkson,203903.0
337,PT01M28.00S,2023-01-14T03:03:02.5Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,58,53,2023-01-14T03:03:02Z,3340000,False,,,0,,J. Clarkson Free Throw 1 of 2 (8 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
338,PT01M28.00S,2023-01-14T03:03:03.0Z,2,REGULAR,substitution,out,[],1630534,,,1610612762,58,53,2023-01-14T03:03:07Z,3350000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M28.00S,2023-01-14T03:03:03.0Z,2,REGULAR,substitution,out,[],203914,,,1610612762,58,53,2023-01-14T03:03:07Z,3360000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M28.00S,2023-01-14T03:03:03.0Z,2,REGULAR,substitution,in,[],1627736,,,1610612762,58,53,2023-01-14T03:03:07Z,3370000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M28.00S,2023-01-14T03:03:03.0Z,2,REGULAR,substitution,in,[],1630532,,,1610612762,58,53,2023-01-14T03:03:07Z,3380000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M28.00S,2023-01-14T03:03:23.4Z,2,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,59,53,2023-01-14T03:03:23Z,3390000,False,,,0,,J. Clarkson Free Throw 2 of 2 (9 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
437,PT01M16.00S,2023-01-14T03:03:47.2Z,2,REGULAR,turnover,out-of-bounds,[],1628365,,,1610612753,59,53,2023-01-14T03:33:00Z,3415000,False,,,0,,M. Fultz bad pass out-of-bounds TURNOVER (2 TO),[1628365],1610612753.0,ORL,bad pass,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,1830.0,,,,,,,,,,
346,PT00M56.50S,2023-01-14T03:04:10.6Z,2,REGULAR,2pt,Layup,['fromturnover'],1629012,87.07293035479631,67.15686274509804,1610612762,61,53,2023-01-14T03:33:00Z,3430000,False,86.0,69.0,1,right,C. Sexton 11' driving finger roll Layup (8 PTS),[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,11.01,Made,,,,,,,,,8.0,,,,,,,,,
347,PT00M48.60S,2023-01-14T03:04:22.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,8.229303547963205,45.09803921568628,1610612753,61,55,2023-01-14T03:04:26Z,3440000,False,25.0,25.0,1,left,W. Carter Jr. driving DUNK (12 PTS) (M. Fultz 5 AST),"[1628976, 1628365]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,,,,,12.0,M. Fultz,1628365.0,5.0,,,,,,
348,PT00M30.60S,2023-01-14T03:04:42.5Z,2,REGULAR,turnover,lost ball,[],1628374,,,1610612762,61,55,2023-01-14T03:04:47Z,3450000,False,,,0,,L. Markkanen lost ball TURNOVER (2 TO),"[1628374, 1628976]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Carter Jr.,1628976.0,,,,,,,,,,,
349,PT00M30.60S,2023-01-14T03:04:42.5Z,2,REGULAR,steal,,[],1628976,,,1610612753,61,55,2023-01-14T03:04:45Z,3460000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
