actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
250,PT04M26.00S,2022-11-01T01:53:07.0Z,2,REGULAR,foul,personal,[],1629020,,,1610612763,47,36,2022-11-01T01:53:27Z,2480000,,,0,,J. Vanderbilt personal FOUL (2 PF),"[1629020, 1630583]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,1830.0,2.0,0.0,Aldama,1630583.0,,,,,,,,,,,,
252,PT04M11.00S,2022-11-01T01:53:44.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,91.01511169513797,57.35294117647059,1610612763,47,36,2022-11-01T01:53:49Z,2500000,37.0,32.0,1,right,MISS D. Roddy driving Layup,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
253,PT04M11.00S,2022-11-01T01:53:44.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,47,36,2022-11-01T01:53:49Z,2510000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,252.0,4.0,2.0,2.0,,,,,,,,
254,PT04M11.00S,2022-11-01T01:53:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,47,36,2022-11-01T01:53:46Z,2520000,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
255,PT04M11.00S,2022-11-01T01:53:48.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,47,36,2022-11-01T01:53:48Z,2530000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,254.0,,,,,,,,,,,
257,PT04M06.00S,2022-11-01T01:53:54.0Z,2,REGULAR,3pt,Jump Shot,[],1629012,28.203022339027594,23.03921568627451,1610612762,47,36,2022-11-01T01:54:00Z,2550000,135.0,213.0,1,left,MISS C. Sexton 25' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
258,PT04M02.00S,2022-11-01T01:53:58.0Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,47,36,2022-11-01T01:54:00Z,2560000,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,
259,PT03M59.00S,2022-11-01T01:54:00.5Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,47,36,2022-11-01T01:54:04Z,2570000,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 201144]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,,,,Conley,201144.0
260,PT03M59.00S,2022-11-01T01:54:00.5Z,2,REGULAR,steal,,[],201144,,,1610612762,47,36,2022-11-01T01:54:02Z,2580000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
261,PT03M52.00S,2022-11-01T01:54:07.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203903,29.77989487516426,72.79411764705883,1610612762,47,36,2022-11-01T02:04:12Z,2590000,-114.0,227.0,1,left,MISS J. Clarkson 25' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
262,PT03M49.00S,2022-11-01T01:54:10.3Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,47,36,2022-11-01T02:06:35Z,2600000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,261.0,5.0,3.0,2.0,,,,,,,,
263,PT03M39.00S,2022-11-01T01:54:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,86.28449408672799,50.245098039215684,1610612763,47,36,2022-11-01T01:54:29Z,2610000,1.0,76.0,1,right,MISS J. Morant 7' driving Layup - blocked,"[1629630, 1628374]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,Markkanen,1628374.0,,
264,PT03M39.00S,2022-11-01T01:54:19.7Z,2,REGULAR,block,,[],1628374,,,1610612763,47,36,2022-11-01T01:54:21Z,2620000,,,0,,L. Markkanen BLOCK (2 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT03M36.00S,2022-11-01T01:54:22.7Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,47,36,2022-11-01T02:07:10Z,2630000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,263.0,3.0,2.0,1.0,,,,,,,,
334,PT03M35.00S,2022-11-01T01:54:56.0Z,2,REGULAR,turnover,lost ball,[],1629012,,,1610612762,47,36,2022-11-01T02:15:59Z,2635000,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 203500]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Adams,203500.0
335,PT03M35.00S,2022-11-01T01:54:56.0Z,2,REGULAR,steal,,[],203500,,,1610612763,47,36,2022-11-01T02:06:59Z,2637500,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
266,PT03M31.00S,2022-11-01T01:55:32.4Z,2,REGULAR,jumpball,recovered,[],203903,,,1610612763,47,36,2022-11-01T02:06:59Z,2640000,,,0,,Jump Ball C. Sexton vs. S. Adams: Tip to J. Clarkson,"[203903, 1629012, 203500]",1610612762.0,UTA,heldball,J. Clarkson,203903.0,Clarkson,J. Clarkson,Sexton,1629012.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,
269,PT03M31.00S,2022-11-01T01:55:32.4Z,2,REGULAR,turnover,lost ball,[],203500,,,1610612763,47,36,2022-11-01T01:55:32Z,2670000,,,0,,S. Adams lost ball TURNOVER (3 TO),"[203500, 1629012]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,3.0,,,,,,Sexton,1629012.0
270,PT03M31.00S,2022-11-01T01:55:32.4Z,2,REGULAR,steal,,[],1629012,,,1610612762,47,36,2022-11-01T01:55:32Z,2680000,,,0,,C. Sexton STEAL (2 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M21.00S,2022-11-01T01:55:42.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,32.670827858081466,48.529411764705884,1610612762,50,36,2022-11-01T01:55:47Z,2690000,7.0,255.0,1,left,L. Markkanen 25' 3PT  (10 PTS) (J. Vanderbilt 1 AST),"[1628374, 1629020]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.47,Made,10.0,,,,,,,,,,,J. Vanderbilt,1629020.0,1.0,,,,
273,PT03M06.00S,2022-11-01T01:55:59.8Z,2,REGULAR,foul,personal,[],201144,,,1610612763,50,36,2022-11-01T01:56:19Z,2710000,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1629723]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,1628482.0,1.0,0.0,Konchar,1629723.0,,,,,,,,,,,,
275,PT03M02.00S,2022-11-01T01:56:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,92.19776609724047,56.61764705882353,1610612763,50,36,2022-11-01T02:09:49Z,2730000,33.0,21.0,1,right,MISS S. Adams driving Layup,[203500],1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
276,PT03M01.00S,2022-11-01T01:56:29.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,50,36,2022-11-01T01:56:34Z,2740000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,275.0,,,,,,,,,,,
278,PT03M01.00S,2022-11-01T01:56:37.0Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,50,36,2022-11-01T01:56:46Z,2760000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M01.00S,2022-11-01T01:56:37.0Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,50,36,2022-11-01T01:56:46Z,2770000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M01.00S,2022-11-01T01:56:37.0Z,2,REGULAR,substitution,in,[],1626145,,,1610612763,50,36,2022-11-01T01:56:46Z,2780000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M01.00S,2022-11-01T01:56:37.0Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,50,36,2022-11-01T01:56:46Z,2790000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M00.00S,2022-11-01T01:57:00.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,69.72733245729303,22.30392156862745,1610612763,50,36,2022-11-01T01:57:07Z,2800000,-138.0,232.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
283,PT02M56.00S,2022-11-01T01:57:04.4Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,50,36,2022-11-01T01:57:07Z,2810000,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,282.0,3.0,2.0,1.0,,,,,,,,
284,PT02M52.00S,2022-11-01T01:57:08.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629630,92.72339027595268,16.176470588235293,1610612763,50,38,2022-11-01T01:57:14Z,2820000,-169.0,16.0,1,right,J. Morant 16' step back Jump Shot (15 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left,16.98,Made,15.0,,,,,,,,,,,,,,,,,
285,PT02M38.00S,2022-11-01T01:57:25.6Z,2,REGULAR,3pt,Jump Shot,[],203903,29.122864651773984,25.98039215686275,1610612762,53,38,2022-11-01T01:57:29Z,2830000,120.0,221.0,1,left,J. Clarkson 25' 3PT  (3 PTS) (J. Vanderbilt 2 AST),"[203903, 1629020]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.18,Made,3.0,,,,,,,,,,,J. Vanderbilt,1629020.0,2.0,,,,
287,PT02M38.00S,2022-11-01T01:57:28.7Z,2,REGULAR,foul,personal,['1freethrow'],1629630,,,1610612762,53,38,2022-11-01T01:57:34Z,2850000,,,0,,J. Morant shooting personal FOUL (1 PF) (Clarkson 1 FT),"[1629630, 203903]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,200833.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,,,,
289,PT02M38.00S,2022-11-01T01:57:51.4Z,2,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,54,38,2022-11-01T01:57:51Z,2870000,,,0,,J. Clarkson Free Throw 1 of 1 (4 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
290,PT02M25.00S,2022-11-01T01:58:08.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612763,54,38,2022-11-01T01:58:12Z,2880000,,,0,,C. Sexton personal FOUL (2 PF) (Morant 2 FT),"[1629012, 1629630]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,1830.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,
292,PT02M25.00S,2022-11-01T01:58:38.4Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,54,39,2022-11-01T01:58:38Z,2900000,,,0,,J. Morant Free Throw 1 of 2 (16 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
293,PT02M25.00S,2022-11-01T01:58:58.5Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,54,40,2022-11-01T01:58:58Z,2910000,,,0,,J. Morant Free Throw 2 of 2 (17 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
296,PT02M08.00S,2022-11-01T01:59:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,5.590000152587891,50.0,1610612762,54,40,2022-11-01T02:00:11Z,2940000,0.0,0.0,1,left,MISS J. Vanderbilt alley-oop Layup,[1629020],1610612762.0,UTA,alley-oop,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
297,PT02M07.00S,2022-11-01T01:59:20.9Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,54,40,2022-11-01T01:59:50Z,2950000,,,0,,S. Adams REBOUND (Off:2 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,296.0,6.0,4.0,2.0,,,,,,,,
298,PT02M05.00S,2022-11-01T01:59:27.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201144,,,1610612763,54,40,2022-11-01T01:59:32Z,2960000,,,0,,M. Conley personal FOUL (2 PF) (Morant 2 FT),"[201144, 1629630]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,1830.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,
300,PT02M05.00S,2022-11-01T01:59:54.4Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,54,41,2022-11-01T01:59:54Z,2980000,,,0,,J. Morant Free Throw 1 of 2 (18 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
301,PT02M05.00S,2022-11-01T01:59:55.0Z,2,REGULAR,substitution,out,[],1629020,,,1610612763,54,41,2022-11-01T02:00:04Z,2990000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M05.00S,2022-11-01T01:59:55.0Z,2,REGULAR,substitution,in,[],203482,,,1610612763,54,41,2022-11-01T02:00:04Z,3000000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M05.00S,2022-11-01T02:00:15.2Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,54,42,2022-11-01T02:00:15Z,3010000,,,0,,J. Morant Free Throw 2 of 2 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
304,PT01M49.00S,2022-11-01T02:00:34.7Z,2,REGULAR,3pt,Jump Shot,[],203482,25.57490144546649,80.88235294117648,1610612762,54,42,2022-11-01T02:14:01Z,3020000,-154.0,188.0,1,left,MISS K. Olynyk 24' pullup 3PT,[203482],1610612762.0,UTA,pullup,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,24.32,Missed,,,,,,,,,,,,,,,,,,
305,PT01M46.00S,2022-11-01T02:00:37.7Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,54,42,2022-11-01T02:00:39Z,3030000,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,304.0,4.0,3.0,1.0,,,,,,,,
306,PT01M42.00S,2022-11-01T02:00:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631223,92.19776609724047,54.166666666666664,1610612763,54,42,2022-11-01T02:00:55Z,3040000,21.0,21.0,1,right,MISS D. Roddy running Layup,[1631223],1610612763.0,MEM,running,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
307,PT01M39.00S,2022-11-01T02:00:43.8Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,54,42,2022-11-01T02:00:46Z,3050000,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,306.0,3.0,2.0,1.0,,,,,,,,
308,PT01M26.00S,2022-11-01T02:00:56.8Z,2,REGULAR,3pt,Jump Shot,[],1628374,31.488173455978973,60.5392156862745,1610612762,57,42,2022-11-01T02:01:02Z,3060000,-53.0,243.0,1,left,L. Markkanen 24' 3PT  (13 PTS) (J. Clarkson 3 AST),"[1628374, 203903]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,24.91,Made,13.0,,,,,,,,,,,J. Clarkson,203903.0,3.0,,,,
310,PT01M08.00S,2022-11-01T02:01:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,91.14651773981603,57.59803921568627,1610612763,57,42,2022-11-01T02:01:20Z,3080000,38.0,31.0,1,right,MISS D. Brooks Layup,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,,,,,,,,,,,,
311,PT01M03.00S,2022-11-01T02:01:20.6Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,57,42,2022-11-01T02:01:20Z,3090000,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,310.0,4.0,3.0,1.0,,,,,,,,
313,PT00M46.70S,2022-11-01T02:01:55.5Z,2,REGULAR,foul,personal,['3freethrow'],1628415,,,1610612762,57,42,2022-11-01T02:02:09Z,3110000,,,0,,D. Brooks shooting personal FOUL (1 PF) (Clarkson 3 FT),"[1628415, 203903]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,1628482.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,,,,
315,PT00M46.70S,2022-11-01T02:02:21.5Z,2,REGULAR,freethrow,1 of 3,[],203903,,,1610612762,58,42,2022-11-01T02:03:02Z,3130000,,,0,,J. Clarkson Free Throw 1 of 3 (5 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
316,PT00M46.70S,2022-11-01T02:02:21.5Z,2,REGULAR,freethrow,2 of 3,[],203903,,,1610612762,59,42,2022-11-01T02:03:02Z,3140000,,,0,,J. Clarkson Free Throw 2 of 3 (6 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
317,PT00M46.70S,2022-11-01T02:02:43.1Z,2,REGULAR,substitution,out,[],203482,,,1610612762,59,42,2022-11-01T02:02:45Z,3150000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M46.70S,2022-11-01T02:02:43.1Z,2,REGULAR,substitution,in,[],1629020,,,1610612762,59,42,2022-11-01T02:02:45Z,3160000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M46.70S,2022-11-01T02:02:21.5Z,2,REGULAR,freethrow,3 of 3,[],203903,,,1610612762,59,42,2022-11-01T02:03:02Z,3170000,,,0,,MISS J. Clarkson Free Throw 3 of 3,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT00M44.50S,2022-11-01T02:02:23.7Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,59,42,2022-11-01T02:03:02Z,3180000,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,319.0,1.0,1.0,0.0,,,,,,,,
321,PT00M28.70S,2022-11-01T02:03:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,91.27792378449409,42.40196078431372,1610612763,59,44,2022-11-01T02:17:31Z,3190000,-38.0,29.0,1,right,J. Morant driving Layup (21 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,21.0,,,,,,,,,,,,,,,,,
322,PT00M06.90S,2022-11-01T02:03:49.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631223,,,1610612762,59,44,2022-11-01T02:03:53Z,3200000,,,0,,D. Roddy shooting personal FOUL (1 PF) (Sexton 2 FT),"[1631223, 1629012]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,200833.0,1.0,0.0,Sexton,1629012.0,,,,,,,,,,,,
324,PT00M06.90S,2022-11-01T02:04:35.3Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,60,44,2022-11-01T02:04:35Z,3220000,,,0,,C. Sexton Free Throw 1 of 2 (7 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
325,PT00M06.90S,2022-11-01T02:04:36.1Z,2,REGULAR,substitution,out,[],201144,,,1610612762,60,44,2022-11-01T02:04:41Z,3230000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M06.90S,2022-11-01T02:04:36.1Z,2,REGULAR,substitution,out,[],1631223,,,1610612762,60,44,2022-11-01T02:04:41Z,3240000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M06.90S,2022-11-01T02:04:36.1Z,2,REGULAR,substitution,in,[],1630534,,,1610612762,60,44,2022-11-01T02:04:41Z,3250000,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M06.90S,2022-11-01T02:04:36.1Z,2,REGULAR,substitution,in,[],1629723,,,1610612762,60,44,2022-11-01T02:04:41Z,3260000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M06.90S,2022-11-01T02:04:58.4Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,61,44,2022-11-01T02:04:58Z,3270000,,,0,,C. Sexton Free Throw 2 of 2 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2022-11-01T02:05:09.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,89.43823915900131,46.07843137254902,1610612763,61,44,2022-11-01T02:18:25Z,3280000,-20.0,47.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1629020]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,Vanderbilt,1629020.0,,
331,PT00M00.00S,2022-11-01T02:05:09.2Z,2,REGULAR,block,,[],1629020,,,1610612763,61,44,2022-11-01T02:05:32Z,3290000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT00M00.00S,2022-11-01T02:05:09.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,61,44,2022-11-01T02:05:18Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,330.0,,,,,,,,,,,
333,PT00M00.00S,2022-11-01T02:05:15.1Z,2,REGULAR,period,end,[],0,,,1610612763,61,44,2022-11-01T02:05:15Z,3310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-11-01T02:19:51.3Z,3,REGULAR,substitution,out,['startperiod'],1629012,,,1610612763,61,44,2022-11-01T02:20:11Z,3320000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-11-01T02:19:51.3Z,3,REGULAR,substitution,out,['startperiod'],1630534,,,1610612763,61,44,2022-11-01T02:20:11Z,3330000,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-11-01T02:19:51.3Z,3,REGULAR,substitution,out,['startperiod'],1626145,,,1610612763,61,44,2022-11-01T02:20:11Z,3340000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-11-01T02:19:51.3Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612763,61,44,2022-11-01T02:20:11Z,3350000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
