actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
436,PT04M33.00S,2022-10-30T02:33:37.7Z,3,REGULAR,3pt,Jump Shot,[],1630534,90.09526938239159,4.411764705882353,1610612762,79,82,2022-10-30T02:33:45Z,4290000,-228.0,41.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
437,PT04M32.00S,2022-10-30T02:33:44.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,79,82,2022-10-30T02:33:44Z,4300000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,436.0,,,,,,,,,,,,,
438,PT04M32.00S,2022-10-30T02:33:44.8Z,3,REGULAR,foul,personal,[],1628415,,,1610612762,79,82,2022-10-30T02:33:54Z,4310000,,,0,,D. Brooks loose ball personal FOUL (3 PF),"[1628415, 1628374]",1610612763.0,MEM,loose ball,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,3.0,0.0,Markkanen,1628374.0,,,,,
440,PT04M32.00S,2022-10-30T02:33:53.2Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,79,82,2022-10-30T02:33:56Z,4330000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M32.00S,2022-10-30T02:33:53.2Z,3,REGULAR,substitution,in,[],1629659,,,1610612762,79,82,2022-10-30T02:33:56Z,4340000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M20.00S,2022-10-30T02:34:14.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,65.25952693823915,69.11764705882352,1610612762,79,82,2022-10-30T02:34:18Z,4350000,96.0,274.0,1,right,MISS L. Markkanen 29' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,29.03,Missed,,,,,,,,,,,,,,,,,,
443,PT04M18.00S,2022-10-30T02:34:16.2Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,79,82,2022-10-30T02:34:18Z,4360000,,,0,,D. Roddy REBOUND (Off:1 Def:4),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,442.0,5.0,4.0,1.0,,,,,,,,,,
444,PT04M03.00S,2022-10-30T02:34:30.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,19.136005256241788,50.98039215686274,1610612763,79,82,2022-10-30T02:34:37Z,4370000,-5.0,127.0,1,left,MISS D. Brooks 12' fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,12.75,Missed,,,,,,,,,,,,,,,,,,
445,PT04M02.00S,2022-10-30T02:34:31.9Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,79,82,2022-10-30T02:34:37Z,4380000,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,444.0,9.0,4.0,5.0,,,,,,,,,,
446,PT04M00.00S,2022-10-30T02:34:33.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631223,26.10052562417871,14.460784313725492,1610612763,79,85,2022-10-30T02:34:40Z,4390000,178.0,193.0,1,left,D. Roddy 26' 3PT  (5 PTS) (D. Brooks 4 AST),"[1631223, 1628415]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,26.22,Made,5.0,,,,,,,,,,,,,D. Brooks,1628415.0,4.0,,
448,PT03M44.00S,2022-10-30T02:34:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,86.81011826544021,41.66666666666667,1610612762,81,85,2022-10-30T02:35:00Z,4410000,-42.0,71.0,1,right,J. Clarkson 8' driving finger roll Layup (14 PTS) (L. Markkanen 4 AST),"[203903, 1628374]",1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,8.28,Made,14.0,,,,,,,,,,,,,L. Markkanen,1628374.0,4.0,,
450,PT03M44.00S,2022-10-30T02:34:54.4Z,3,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612762,81,85,2022-10-30T02:35:17Z,4430000,,,0,,D. Brooks shooting personal FOUL (4 PF) (Clarkson 1 FT),"[1628415, 203903]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628168.0,4.0,0.0,Clarkson,203903.0,,,,,
452,PT03M44.00S,2022-10-30T02:35:10.3Z,3,REGULAR,substitution,out,[],203500,,,1610612762,81,85,2022-10-30T02:35:16Z,4450000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M44.00S,2022-10-30T02:35:10.3Z,3,REGULAR,substitution,in,[],1629634,,,1610612762,81,85,2022-10-30T02:35:16Z,4460000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M44.00S,2022-10-30T02:35:19.3Z,3,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,81,85,2022-10-30T02:35:21Z,4470000,,,0,,MISS J. Clarkson Free Throw 1 of 1,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
455,PT03M42.00S,2022-10-30T02:35:21.3Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,81,85,2022-10-30T02:35:21Z,4480000,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,454.0,3.0,3.0,0.0,,,,,,,,,,
456,PT03M32.00S,2022-10-30T02:35:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,3.7614980289093296,46.81372549019608,1610612763,81,87,2022-10-30T02:35:35Z,4490000,16.0,-17.0,1,left,B. Clarke Layup (4 PTS) (T. Jones 7 AST),"[1629634, 1626145]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,2.33,Made,4.0,,,,,,,,,,,,,T. Jones,1626145.0,7.0,,
458,PT03M14.00S,2022-10-30T02:35:48.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,87.59855453350855,37.00980392156863,1610612762,83,87,2022-10-30T02:35:53Z,4510000,-65.0,64.0,1,right,L. Markkanen 9' turnaround bank Jump Shot (12 PTS) (O. Agbaji 1 AST),"[1628374, 1630534]",1610612762.0,UTA,turnaround bank,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,9.13,Made,12.0,,,,,,,,,,,,,O. Agbaji,1630534.0,1.0,,
460,PT03M04.00S,2022-10-30T02:35:58.7Z,3,REGULAR,3pt,Jump Shot,[],1626145,25.706307490144546,15.931372549019606,1610612763,83,87,2022-10-30T02:36:05Z,4530000,170.0,189.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
461,PT03M01.00S,2022-10-30T02:36:01.3Z,3,REGULAR,rebound,offensive,[],1631223,,,1610612763,83,87,2022-10-30T02:36:01Z,4540000,,,0,,D. Roddy REBOUND (Off:2 Def:4),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,460.0,6.0,4.0,2.0,,,,,,,,,,
462,PT02M59.00S,2022-10-30T02:36:03.2Z,3,REGULAR,turnover,bad pass,[],1631223,,,1610612763,83,87,2022-10-30T02:36:09Z,4550000,,,0,,D. Roddy bad pass TURNOVER (1 TO),"[1631223, 1628374]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Right,,,,1.0,Markkanen,1628374.0,,,,,,,,,,,,,,
463,PT02M59.00S,2022-10-30T02:36:03.2Z,3,REGULAR,steal,,[],1628374,,,1610612762,83,87,2022-10-30T02:36:32Z,4560000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
464,PT02M53.00S,2022-10-30T02:36:09.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203903,90.75229960578186,51.9607843137255,1610612762,85,87,2022-10-30T02:36:42Z,4570000,10.0,34.0,1,right,J. Clarkson driving DUNK (16 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.58,Made,16.0,,,,,,,,,,,,,,,,,
465,PT02M53.00S,2022-10-30T02:36:14.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,85,87,2022-10-30T02:36:14Z,4580000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M53.00S,2022-10-30T02:37:35.3Z,3,REGULAR,substitution,out,[],203903,,,1610612763,85,87,2022-10-30T02:39:19Z,4590000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M53.00S,2022-10-30T02:37:35.3Z,3,REGULAR,substitution,out,[],1626145,,,1610612763,85,87,2022-10-30T02:39:19Z,4600000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M53.00S,2022-10-30T02:37:35.3Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,85,87,2022-10-30T02:39:19Z,4610000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M53.00S,2022-10-30T02:37:35.3Z,3,REGULAR,substitution,in,[],1629638,,,1610612763,85,87,2022-10-30T02:39:19Z,4620000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M53.00S,2022-10-30T02:37:35.3Z,3,REGULAR,substitution,in,[],1630217,,,1610612763,85,87,2022-10-30T02:39:19Z,4630000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M53.00S,2022-10-30T02:37:35.3Z,3,REGULAR,substitution,in,[],1631113,,,1610612763,85,87,2022-10-30T02:39:19Z,4640000,,,0,,SUB in: K. Chandler,[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M36.00S,2022-10-30T02:39:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,5.338370565045992,54.65686274509803,1610612763,85,89,2022-10-30T02:39:40Z,4650000,-23.0,-2.0,1,left,D. Bane driving reverse Layup (20 PTS) (J. Konchar 1 AST),"[1630217, 1629723]",1610612763.0,MEM,driving reverse,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.34,Made,20.0,,,,,,,,,,,,,J. Konchar,1629723.0,1.0,,
474,PT02M15.00S,2022-10-30T02:39:56.3Z,3,REGULAR,3pt,Jump Shot,[],1629638,75.24638633377135,85.7843137254902,1610612762,85,89,2022-10-30T02:40:01Z,4670000,179.0,180.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
475,PT02M13.00S,2022-10-30T02:39:58.3Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,85,89,2022-10-30T02:40:01Z,4680000,,,0,,D. Roddy REBOUND (Off:2 Def:5),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,474.0,7.0,5.0,2.0,,,,,,,,,,
476,PT02M02.00S,2022-10-30T02:40:10.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,10.85742444152431,46.07843137254902,1610612763,85,89,2022-10-30T03:01:50Z,4690000,20.0,50.0,1,left,MISS B. Clarke floating Shot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
477,PT01M58.00S,2022-10-30T02:40:14.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,85,89,2022-10-30T02:40:14Z,4700000,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,476.0,6.0,4.0,2.0,,,,,,,,,,
478,PT01M54.00S,2022-10-30T02:40:17.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1628374,87.86136662286465,45.09803921568628,1610612762,87,89,2022-10-30T02:40:24Z,4710000,-25.0,62.0,1,right,L. Markkanen 6' driving Hook (14 PTS),[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.63,Made,14.0,,,,,,,,,,,,,,,,,
479,PT01M46.00S,2022-10-30T02:40:25.5Z,3,REGULAR,turnover,lost ball,[],1630217,,,1610612763,87,89,2022-10-30T02:40:31Z,4720000,,,0,,D. Bane lost ball TURNOVER (3 TO),"[1630217, 1629638]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,3.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,
480,PT01M46.00S,2022-10-30T02:40:25.5Z,3,REGULAR,steal,,[],1629638,,,1610612762,87,89,2022-10-30T02:40:27Z,4730000,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
481,PT01M42.00S,2022-10-30T02:40:29.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,90.48948751642575,43.38235294117647,1610612762,89,89,2022-10-30T02:40:42Z,4740000,-33.0,37.0,1,right,O. Agbaji cutting DUNK (4 PTS) (N. Alexander-Walker 2 AST),"[1630534, 1629638]",1610612762.0,UTA,cutting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,4.96,Made,4.0,,,,,,,,,,,,,N. Alexander-Walker,1629638.0,2.0,,
483,PT01M25.00S,2022-10-30T02:40:47.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,34.510512483574246,48.77450980392157,1610612763,89,89,2022-10-30T02:40:52Z,4760000,6.0,272.0,1,left,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,27.2,Missed,,,,,,,,,,,,,,,,,,
484,PT01M23.00S,2022-10-30T02:40:49.3Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,89,89,2022-10-30T02:40:52Z,4770000,,,0,,L. Markkanen REBOUND (Off:2 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,483.0,7.0,5.0,2.0,,,,,,,,,,
485,PT01M05.00S,2022-10-30T02:41:06.3Z,3,REGULAR,3pt,Jump Shot,[],1627736,68.9388961892247,71.07843137254902,1610612762,92,89,2022-10-30T02:41:10Z,4780000,105.0,239.0,1,right,M. Beasley 26' 3PT  (9 PTS) (N. Alexander-Walker 3 AST),"[1627736, 1629638]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.17,Made,9.0,,,,,,,,,,,,,N. Alexander-Walker,1629638.0,3.0,,
487,PT00M48.70S,2022-10-30T02:41:24.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,15.193823915900131,41.17647058823529,1610612763,92,91,2022-10-30T02:41:29Z,4800000,44.0,90.0,1,left,D. Bane 10' floating Jump Shot (22 PTS),[1630217],1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,10.05,Made,22.0,,,,,,,,,,,,,,,,,
488,PT00M36.00S,2022-10-30T02:41:39.0Z,3,REGULAR,3pt,Jump Shot,[],1628374,62.89421813403416,52.20588235294118,1610612762,92,91,2022-10-30T02:41:43Z,4810000,11.0,296.0,1,right,MISS L. Markkanen 29' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,29.65,Missed,,,,,,,,,,,,,,,,,,
489,PT00M34.50S,2022-10-30T02:41:40.5Z,3,REGULAR,rebound,offensive,[],1630534,,,1610612762,92,91,2022-10-30T02:41:43Z,4820000,,,0,,O. Agbaji REBOUND (Off:2 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,488.0,3.0,1.0,2.0,,,,,,,,,,
490,PT00M31.40S,2022-10-30T02:41:44.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,91.01511169513797,56.372549019607845,1610612762,92,91,2022-10-30T02:41:58Z,4830000,32.0,32.0,1,right,MISS L. Markkanen driving Layup,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
491,PT00M31.40S,2022-10-30T02:41:44.0Z,3,REGULAR,rebound,offensive,[],1630534,,,1610612762,92,91,2022-10-30T02:41:58Z,4840000,,,0,,O. Agbaji REBOUND (Off:3 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,490.0,4.0,1.0,3.0,,,,,,,,,,
492,PT00M31.40S,2022-10-30T02:41:57.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631223,,,1610612762,92,91,2022-10-30T02:42:02Z,4850000,,,0,,D. Roddy shooting personal FOUL (1 PF) (Agbaji 2 FT),"[1631223, 1630534]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,Agbaji,1630534.0,,,,,
494,PT00M31.40S,2022-10-30T02:42:19.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630534,,,1610612762,92,91,2022-10-30T02:42:19Z,4870000,,,0,,MISS O. Agbaji Free Throw 1 of 2,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
495,PT00M31.40S,2022-10-30T02:42:19.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,92,91,2022-10-30T02:42:19Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,
496,PT00M31.40S,2022-10-30T02:42:21.7Z,3,REGULAR,substitution,out,[],1631113,,,1610612762,92,91,2022-10-30T02:42:24Z,4890000,,,0,,SUB out: K. Chandler,[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M31.40S,2022-10-30T02:42:21.7Z,3,REGULAR,substitution,in,[],1626145,,,1610612762,92,91,2022-10-30T02:42:24Z,4900000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M31.40S,2022-10-30T02:42:29.2Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,92,91,2022-10-30T02:42:33Z,4910000,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M31.40S,2022-10-30T02:42:29.2Z,3,REGULAR,substitution,in,[],1629020,,,1610612762,92,91,2022-10-30T02:42:33Z,4920000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M31.40S,2022-10-30T02:42:50.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630534,,,1610612762,93,91,2022-10-30T02:42:50Z,4930000,,,0,,O. Agbaji Free Throw 2 of 2 (5 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
501,PT00M13.80S,2022-10-30T02:43:11.8Z,3,REGULAR,foul,offensive,['inpenalty'],1631223,,,1610612763,93,91,2022-10-30T02:43:17Z,4940000,,,0,,D. Roddy offensive FOUL (2 PF),"[1631223, 1629638]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628168.0,2.0,0.0,Alexander-Walker,1629638.0,,,,,
503,PT00M13.80S,2022-10-30T02:43:11.8Z,3,REGULAR,turnover,offensive foul,[],1631223,,,1610612763,93,91,2022-10-30T02:43:11Z,4960000,,,0,,D. Roddy offensive foul TURNOVER (2 TO),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,2.0,,,,,,,1628168.0,,,,,,,,,
504,PT00M13.80S,2022-10-30T02:43:19.0Z,3,REGULAR,substitution,out,[],1629020,,,1610612762,93,91,2022-10-30T02:43:24Z,4970000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M13.80S,2022-10-30T02:43:19.0Z,3,REGULAR,substitution,in,[],203482,,,1610612762,93,91,2022-10-30T02:43:24Z,4980000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M02.70S,2022-10-30T02:43:41.4Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1631223,,,1610612762,93,91,2022-10-30T02:43:48Z,4990000,,,0,,D. Roddy shooting personal FOUL (3 PF) (Agbaji 3 FT),"[1631223, 1630534]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1628168.0,3.0,0.0,Agbaji,1630534.0,,,,,
508,PT00M02.70S,2022-10-30T02:44:07.9Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1630534,,,1610612762,94,91,2022-10-30T02:44:07Z,5010000,,,0,,O. Agbaji Free Throw 1 of 3 (6 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
509,PT00M02.70S,2022-10-30T02:44:07.9Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1630534,,,1610612762,95,91,2022-10-30T02:44:54Z,5020000,,,0,,O. Agbaji Free Throw 2 of 3 (7 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
510,PT00M02.70S,2022-10-30T02:44:24.3Z,3,REGULAR,substitution,out,[],203482,,,1610612762,95,91,2022-10-30T02:44:37Z,5030000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M02.70S,2022-10-30T02:44:24.3Z,3,REGULAR,substitution,out,[],1631223,,,1610612762,95,91,2022-10-30T02:44:37Z,5040000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M02.70S,2022-10-30T02:44:24.3Z,3,REGULAR,substitution,in,[],1629020,,,1610612762,95,91,2022-10-30T02:44:37Z,5050000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M02.70S,2022-10-30T02:44:24.3Z,3,REGULAR,substitution,in,[],1628415,,,1610612762,95,91,2022-10-30T02:44:37Z,5060000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M02.70S,2022-10-30T02:44:07.9Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1630534,,,1610612762,95,91,2022-10-30T02:44:54Z,5070000,,,0,,MISS O. Agbaji Free Throw 3 of 3,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT00M01.30S,2022-10-30T02:44:09.3Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,95,91,2022-10-30T02:44:54Z,5080000,,,0,,J. Konchar REBOUND (Off:0 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,514.0,4.0,4.0,0.0,,,,,,,,,,
516,PT00M00.00S,2022-10-30T02:44:53.2Z,3,REGULAR,3pt,Jump Shot,[],1628415,54.74704336399474,72.79411764705883,1610612763,95,91,2022-10-30T02:44:58Z,5090000,-114.0,462.0,1,left,MISS D. Brooks 47' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,47.6,Missed,,,,,,,,,,,,,,,,,,
517,PT00M00.00S,2022-10-30T02:44:55.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,95,91,2022-10-30T02:44:55Z,5100000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,516.0,,,,,,,,,,,,,
518,PT00M00.00S,2022-10-30T02:44:59.1Z,3,REGULAR,period,end,[],0,,,1610612763,95,91,2022-10-30T02:44:59Z,5110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-10-30T02:45:56.7Z,4,REGULAR,substitution,out,['startperiod'],1626145,,,1610612763,95,91,2022-10-30T02:47:53Z,5120000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
