actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
431,PT04M53.00S,2023-04-05T02:36:24.4Z,3,REGULAR,3pt,Jump Shot,[],1627745,31.09395532194481,39.950980392156865,1610612762,79,84,2023-04-05T02:36:29Z,4300000,False,50.0,240.0,1,left,D. Jones 24' 3PT  (10 PTS) (T. Horton-Tucker 5 AST),"[1627745, 1629659]",1610612762.0,UTA,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Center,24.5,Made,10.0,,,,,T. Horton-Tucker,1629659.0,5.0,,,,,,,,,,
433,PT04M35.00S,2023-04-05T02:36:48.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,79,84,2023-04-05T02:36:48Z,4320000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M35.00S,2023-04-05T02:39:05.4Z,3,REGULAR,substitution,out,[],203482,,,1610612747,79,84,2023-04-05T02:39:26Z,4330000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M35.00S,2023-04-05T02:39:05.4Z,3,REGULAR,substitution,in,[],1627739,,,1610612747,79,84,2023-04-05T02:39:26Z,4340000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M24.00S,2023-04-05T02:39:53.7Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612747,79,84,2023-04-05T02:39:59Z,4350000,False,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 1629659]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,,,Horton-Tucker,1629659.0,,,,
437,PT04M24.00S,2023-04-05T02:39:53.7Z,3,REGULAR,steal,,[],1629659,,,1610612762,79,84,2023-04-05T02:39:56Z,4360000,False,,,0,,T. Horton-Tucker STEAL (2 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
438,PT04M20.00S,2023-04-05T02:39:59.9Z,3,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612762,79,84,2023-04-05T02:40:12Z,4370000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Agbaji 2 FT),"[1629060, 1630534]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,,,,,,1.0,0.0,Agbaji,1630534.0
440,PT04M20.00S,2023-04-05T02:40:35.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630534,,,1610612762,80,84,2023-04-05T02:40:35Z,4390000,False,,,0,,O. Agbaji Free Throw 1 of 2 (13 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
441,PT04M20.00S,2023-04-05T02:40:52.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630534,,,1610612762,81,84,2023-04-05T02:40:53Z,4400000,False,,,0,,O. Agbaji Free Throw 2 of 2 (14 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
442,PT04M08.00S,2023-04-05T02:41:06.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,84.70762155059133,65.19607843137256,1610612747,81,86,2023-04-05T02:41:11Z,4410000,False,76.0,91.0,1,right,D. Schroder 11' floating Jump Shot (12 PTS),[203471],1610612747.0,LAL,floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Right,11.87,Made,12.0,,,,,,,,,,,,,,,,,
443,PT03M53.00S,2023-04-05T02:41:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,5.469776609724048,55.88235294117647,1610612762,83,86,2023-04-05T02:41:28Z,4420000,False,-29.0,-1.0,1,left,K. Dunn driving Layup (6 PTS) (T. Horton-Tucker 6 AST),"[1627739, 1629659]",1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.94,Made,6.0,,,,,T. Horton-Tucker,1629659.0,6.0,,,,,,,,,,
445,PT03M33.00S,2023-04-05T02:41:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.72339027595268,45.09803921568628,1610612747,83,88,2023-04-05T02:41:48Z,4440000,False,-25.0,16.0,1,right,R. Hachimura driving Layup (13 PTS),[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.92,Made,13.0,,,,,,,,,,,,,,,,,
446,PT03M33.00S,2023-04-05T02:41:46.0Z,3,REGULAR,foul,personal,['1freethrow'],1631323,,,1610612747,83,88,2023-04-05T02:41:51Z,4450000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (Hachimura 1 FT),"[1631323, 1629060]",1610612762.0,UTA,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,,,,,,1.0,0.0,Hachimura,1629060.0
448,PT03M33.00S,2023-04-05T02:41:58.0Z,3,REGULAR,substitution,out,[],1629659,,,1610612747,83,88,2023-04-05T02:42:20Z,4470000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M33.00S,2023-04-05T02:41:58.0Z,3,REGULAR,substitution,in,[],1629012,,,1610612747,83,88,2023-04-05T02:42:20Z,4480000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M33.00S,2023-04-05T02:42:19.1Z,3,REGULAR,freethrow,1 of 1,[],1629060,,,1610612747,83,88,2023-04-05T02:42:21Z,4490000,False,,,0,,MISS R. Hachimura Free Throw 1 of 1,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
451,PT03M31.00S,2023-04-05T02:42:21.1Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612762,83,88,2023-04-05T02:42:21Z,4500000,False,,,0,,D. Jones REBOUND (Off:0 Def:4),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,450.0,4.0,4.0,0.0,,,,,,,,,,,,,
452,PT03M17.00S,2023-04-05T02:42:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,10.200394218134035,38.23529411764706,1610612762,85,88,2023-04-05T02:42:40Z,4510000,False,59.0,43.0,1,left,C. Sexton 7' Layup (6 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.31,Made,6.0,,,,,,,,,,,,,,,,,
453,PT02M57.00S,2023-04-05T02:42:56.9Z,3,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612747,85,88,2023-04-05T02:43:01Z,4520000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Schroder 2 FT),"[1627739, 203471]",1610612762.0,UTA,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203054.0,,,,,,2.0,0.0,Schroder,203471.0
456,PT02M57.00S,2023-04-05T02:44:34.6Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,85,89,2023-04-05T02:45:13Z,4550000,False,,,0,,D. Schroder Free Throw 1 of 2 (13 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
457,PT02M57.00S,2023-04-05T02:44:35.4Z,3,REGULAR,substitution,out,[],1630534,,,1610612747,85,89,2023-04-05T02:44:48Z,4560000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M57.00S,2023-04-05T02:44:35.4Z,3,REGULAR,substitution,out,[],203076,,,1610612747,85,89,2023-04-05T02:44:48Z,4570000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M57.00S,2023-04-05T02:44:35.4Z,3,REGULAR,substitution,out,[],1628972,,,1610612747,85,89,2023-04-05T02:44:48Z,4580000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M57.00S,2023-04-05T02:44:35.4Z,3,REGULAR,substitution,in,[],1629308,,,1610612747,85,89,2023-04-05T02:44:48Z,4590000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M57.00S,2023-04-05T02:44:35.4Z,3,REGULAR,substitution,in,[],2544,,,1610612747,85,89,2023-04-05T02:44:48Z,4600000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M57.00S,2023-04-05T02:44:35.4Z,3,REGULAR,substitution,in,[],1629117,,,1610612747,85,89,2023-04-05T02:44:48Z,4610000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M57.00S,2023-04-05T02:44:34.6Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,85,89,2023-04-05T02:45:13Z,4620000,False,,,0,,MISS D. Schroder Free Throw 2 of 2,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
464,PT02M56.00S,2023-04-05T02:44:35.6Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612762,85,89,2023-04-05T02:45:13Z,4630000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,463.0,3.0,3.0,0.0,,,,,,,,,,,,,
465,PT02M46.00S,2023-04-05T02:45:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,12.040078843626807,49.01960784313725,1610612762,87,89,2023-04-05T02:45:22Z,4640000,False,5.0,61.0,1,left,K. Dunn 6' driving floating Jump Shot (8 PTS) (C. Sexton 3 AST),"[1627739, 1629012]",1610612762.0,UTA,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,8.0,,,,,C. Sexton,1629012.0,3.0,,,,,,,,,,
467,PT02M33.00S,2023-04-05T02:45:29.7Z,3,REGULAR,3pt,Jump Shot,[],203471,73.14388961892247,16.911764705882355,1610612747,87,89,2023-04-05T02:46:31Z,4660000,False,-165.0,200.0,1,right,MISS D. Schroder 25' pullup 3PT,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
468,PT02M31.00S,2023-04-05T02:45:32.3Z,3,REGULAR,rebound,offensive,[],203471,,,1610612747,87,89,2023-04-05T02:45:32Z,4670000,False,,,0,,D. Schroder REBOUND (Off:2 Def:0),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,467.0,2.0,0.0,2.0,,,,,,,,,,,,,
469,PT02M29.00S,2023-04-05T02:45:33.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],2544,66.44218134034165,54.65686274509803,1610612747,87,89,2023-04-05T02:45:39Z,4680000,False,23.0,263.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
470,PT02M29.00S,2023-04-05T02:45:33.7Z,3,REGULAR,rebound,offensive,[],203471,,,1610612747,87,89,2023-04-05T02:45:39Z,4690000,False,,,0,,D. Schroder REBOUND (Off:3 Def:0),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,469.0,3.0,0.0,3.0,,,,,,,,,,,,,
471,PT02M18.00S,2023-04-05T02:45:46.8Z,3,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,87,89,2023-04-05T02:45:53Z,4700000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (2 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,2.0,,,,,,,,
472,PT02M18.00S,2023-04-05T02:45:52.7Z,3,REGULAR,substitution,out,[],203471,,,1610612762,87,89,2023-04-05T02:46:00Z,4710000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M18.00S,2023-04-05T02:45:52.7Z,3,REGULAR,substitution,in,[],1630559,,,1610612762,87,89,2023-04-05T02:46:00Z,4720000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M14.00S,2023-04-05T02:46:10.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612762,87,89,2023-04-05T02:46:31Z,4730000,False,,,0,,M. Beasley shooting personal FOUL (2 PF) (Sexton 2 FT),"[1627736, 1629012]",1610612747.0,LAL,shooting,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,101284.0,,,,,,2.0,0.0,Sexton,1629012.0
476,PT02M14.00S,2023-04-05T02:46:32.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612762,87,89,2023-04-05T02:46:32Z,4750000,False,,,0,,MISS C. Sexton Free Throw 1 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
477,PT02M14.00S,2023-04-05T02:46:32.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,87,89,2023-04-05T02:46:32Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,476.0,,,,,,,,,,,,,,,,
478,PT02M14.00S,2023-04-05T02:46:43.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612762,88,89,2023-04-05T02:46:43Z,4770000,False,,,0,,C. Sexton Free Throw 2 of 2 (7 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
479,PT02M05.00S,2023-04-05T02:46:57.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612747,88,89,2023-04-05T02:47:02Z,4780000,False,,,0,,J. Toscano-Anderson personal FOUL (2 PF) (Hachimura 2 FT),"[1629308, 1629060]",1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,,,,,,2.0,0.0,Hachimura,1629060.0
481,PT02M05.00S,2023-04-05T02:47:18.5Z,3,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,88,90,2023-04-05T02:47:18Z,4800000,False,,,0,,R. Hachimura Free Throw 1 of 2 (14 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
482,PT02M05.00S,2023-04-05T02:47:33.4Z,3,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,88,91,2023-04-05T02:47:33Z,4810000,False,,,0,,R. Hachimura Free Throw 2 of 2 (15 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
483,PT01M47.00S,2023-04-05T02:47:53.3Z,3,REGULAR,3pt,Jump Shot,[],1627739,29.6484888304862,68.38235294117648,1610612762,88,91,2023-04-05T02:47:58Z,4820000,False,-92.0,226.0,1,left,MISS K. Dunn 24' 3PT,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,24.42,Missed,,,,,,,,,,,,,,,,,,
484,PT01M43.00S,2023-04-05T02:47:57.3Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,88,91,2023-04-05T02:47:58Z,4830000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,483.0,4.0,4.0,0.0,,,,,,,,,,,,,
485,PT01M29.00S,2023-04-05T02:48:15.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612747,88,91,2023-04-05T02:48:19Z,4840000,False,,,0,,C. Sexton personal FOUL (2 PF) (Reaves 2 FT),"[1629012, 1630559]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right,,,,,,,,,,,101284.0,,,,,,2.0,0.0,Reaves,1630559.0
487,PT01M29.00S,2023-04-05T02:48:34.8Z,3,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,88,92,2023-04-05T02:48:34Z,4860000,False,,,0,,A. Reaves Free Throw 1 of 2 (18 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
488,PT01M29.00S,2023-04-05T02:48:48.0Z,3,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,88,93,2023-04-05T02:48:48Z,4870000,False,,,0,,A. Reaves Free Throw 2 of 2 (19 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
489,PT01M14.00S,2023-04-05T02:49:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,5.732588699080158,53.431372549019606,1610612762,88,93,2023-04-05T02:49:09Z,4880000,False,-17.0,1.0,1,left,MISS J. Toscano-Anderson Layup - blocked,"[1629308, 1629117]",1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,Gabriel,1629117.0,,,,,,
490,PT01M14.00S,2023-04-05T02:49:04.9Z,3,REGULAR,block,,[],1629117,,,1610612762,88,93,2023-04-05T02:49:07Z,4890000,False,,,0,,W. Gabriel BLOCK (1 BLK),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
491,PT01M14.00S,2023-04-05T02:49:04.9Z,3,REGULAR,rebound,offensive,[],1627745,,,1610612762,88,93,2023-04-05T02:49:09Z,4900000,False,,,0,,D. Jones REBOUND (Off:1 Def:4),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,489.0,5.0,4.0,1.0,,,,,,,,,,,,,
492,PT01M14.00S,2023-04-05T02:49:08.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629117,,,1610612762,88,93,2023-04-05T02:49:17Z,4910000,False,,,0,,W. Gabriel shooting personal FOUL (2 PF) (Jones 2 FT),"[1629117, 1627745]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,,,,,,2.0,0.0,Jones,1627745.0
494,PT01M14.00S,2023-04-05T02:49:27.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627745,,,1610612762,88,93,2023-04-05T02:49:27Z,4930000,False,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
495,PT01M14.00S,2023-04-05T02:49:27.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,88,93,2023-04-05T02:49:27Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,,
496,PT01M14.00S,2023-04-05T02:49:43.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627745,,,1610612762,89,93,2023-04-05T02:49:43Z,4950000,False,,,0,,D. Jones Free Throw 2 of 2 (11 PTS),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
497,PT01M00.00S,2023-04-05T02:50:00.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,91.01511169513797,45.09803921568628,1610612747,89,95,2023-04-05T02:50:06Z,4960000,False,-25.0,32.0,1,right,R. Hachimura cutting DUNK (17 PTS) (L. James 5 AST),"[1629060, 2544]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,4.03,Made,17.0,,,,,L. James,2544.0,5.0,,,,,,,,,,
499,PT00M49.30S,2023-04-05T02:50:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,18.084756898817346,48.03921568627451,1610612762,91,95,2023-04-05T02:50:19Z,4980000,False,10.0,117.0,1,left,C. Sexton 11' pullup Jump Shot (9 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,11.79,Made,9.0,,,,,,,,,,,,,,,,,
500,PT00M24.90S,2023-04-05T02:50:41.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,90.88370565045992,39.46078431372549,1610612747,91,97,2023-04-05T02:50:48Z,4990000,False,-53.0,33.0,1,right,L. James 6' driving floating bank Jump Shot (21 PTS),[2544],1610612747.0,LAL,driving floating bank,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,6.23,Made,21.0,,,,,,,,,,,,,,,,,
501,PT00M04.70S,2023-04-05T02:51:06.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,19.004599211563733,48.77450980392157,1610612762,93,97,2023-04-05T02:51:10Z,5000000,False,6.0,126.0,1,left,C. Sexton 12' pullup Jump Shot (11 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,11.0,,,,,,,,,,,,,,,,,
502,PT00M00.30S,2023-04-05T02:51:13.7Z,3,REGULAR,3pt,Jump Shot,[],1630559,57.637976346911955,69.11764705882352,1610612747,93,97,2023-04-05T02:51:18Z,5010000,False,96.0,346.0,1,right,MISS A. Reaves 35' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,35.87,Missed,,,,,,,,,,,,,,,,,,
503,PT00M00.30S,2023-04-05T02:51:13.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,93,97,2023-04-05T02:51:18Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,502.0,,,,,,,,,,,,,,,,
504,PT00M00.00S,2023-04-05T02:51:16.8Z,3,REGULAR,period,end,[],0,,,1610612747,93,97,2023-04-05T02:51:16Z,5030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2023-04-05T02:53:29.5Z,4,REGULAR,substitution,out,['startperiod'],1631323,,,1610612747,93,97,2023-04-05T02:53:45Z,5040000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2023-04-05T02:53:29.5Z,4,REGULAR,substitution,in,['startperiod'],1629677,,,1610612747,93,97,2023-04-05T02:53:45Z,5050000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2023-04-05T02:53:54.7Z,4,REGULAR,period,start,[],0,,,1610612762,93,97,2023-04-05T02:53:54Z,5060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M50.00S,2023-04-05T02:54:03.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,14.799605781865965,46.81372549019608,1610612762,93,97,2023-04-05T02:54:28Z,5070000,False,16.0,87.0,1,left,MISS K. Dunn 8' pullup Shot,[1627739],1610612762.0,UTA,pullup,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,8.8,Missed,,,,,,,,,,,,,,,,,,
509,PT11M49.00S,2023-04-05T02:54:04.6Z,4,REGULAR,rebound,defensive,[],1629117,,,1610612747,93,97,2023-04-05T02:54:09Z,5080000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:3),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),8-16 Center,,,,508.0,4.0,3.0,1.0,,,,,,,,,,,,,
510,PT11M38.00S,2023-04-05T02:54:15.6Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,93,97,2023-04-05T02:54:21Z,5090000,False,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1627739]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,3.0,,,Dunn,1627739.0,,,,
511,PT11M38.00S,2023-04-05T02:54:15.6Z,4,REGULAR,steal,,[],1627739,,,1610612762,93,97,2023-04-05T02:54:17Z,5100000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
512,PT11M33.00S,2023-04-05T02:54:20.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,8.229303547963205,51.71568627450981,1610612762,95,97,2023-04-05T02:55:16Z,5110000,False,-9.0,25.0,1,left,C. Sexton running Layup (13 PTS) (K. Dunn 3 AST),"[1629012, 1627739]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.63,Made,13.0,,,,,K. Dunn,1627739.0,3.0,,,,,,,,,,
514,PT11M18.00S,2023-04-05T02:54:40.1Z,4,REGULAR,foul,personal,[],1627739,,,1610612747,95,97,2023-04-05T02:54:48Z,5130000,False,,,0,,K. Dunn personal FOUL (3 PF),"[1627739, 1630559]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202007.0,,,,,,3.0,0.0,Reaves,1630559.0
