actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
375,PT09M46.00S,2022-01-27T02:26:51.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,5.469776609724048,50.49019607843137,1610612761,72,55,2022-01-27T02:26:55Z,3680000,-2.0,-1.0,1,left,S. Barnes cutting DUNK (8 PTS) (G. Trent Jr. 1 AST),"[1630567, 1629018]",1610612761.0,TOR,cutting,,,,,,0.27,Made,8.0,Barnes,S. Barnes,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,,
377,PT09M27.00S,2022-01-27T02:27:10.5Z,3,REGULAR,3pt,Jump Shot,[],1629750,94.21813403416557,94.63082107843137,1610612741,72,55,2022-01-27T02:27:17Z,3700000,223.0,2.0,1,right,MISS J. Green 3PT,[1629750],1610612741.0,CHI,,,,,,,22.32,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,
378,PT09M25.00S,2022-01-27T02:27:12.5Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,72,55,2022-01-27T02:27:17Z,3710000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,377.0,1.0,1.0,0.0,,,,,,,,,
379,PT09M11.00S,2022-01-27T02:27:27.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,19.97371879106439,42.75045955882353,1610612761,72,57,2022-01-27T02:27:35Z,3720000,36.0,135.0,1,left,G. Trent Jr. 14' pullup Jump Shot (17 PTS) (S. Barnes 5 AST),"[1629018, 1630567]",1610612761.0,TOR,pullup,,,,,,14.01,Made,17.0,Trent Jr.,G. Trent Jr.,S. Barnes,1630567.0,5.0,,,,,,,,,,,,,,,
381,PT08M52.00S,2022-01-27T02:27:47.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.64980289093299,41.42156862745098,1610612741,74,57,2022-01-27T02:27:55Z,3740000,-43.0,54.0,1,right,N. Vucevic 6' turnaround Hook (12 PTS) (Z. LaVine 7 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,,,,6.91,Made,12.0,Vucevic,N. Vucevic,Z. LaVine,203897.0,7.0,,,,,,,,,,,,,,,
383,PT08M37.00S,2022-01-27T02:28:04.2Z,3,REGULAR,foul,personal,[],201942,,,1610612761,74,57,2022-01-27T02:28:14Z,3760000,,,0,,D. DeRozan personal FOUL (2 PF),"[201942, 1630567]",1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,1146.0,,,,,,,,2.0,0.0,Barnes,1630567.0,,,
385,PT08M37.00S,2022-01-27T02:28:14.0Z,3,REGULAR,substitution,out,[],1629750,,,1610612761,74,57,2022-01-27T02:28:30Z,3780000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
386,PT08M37.00S,2022-01-27T02:28:14.0Z,3,REGULAR,substitution,out,[],1630173,,,1610612761,74,57,2022-01-27T02:28:30Z,3790000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
387,PT08M37.00S,2022-01-27T02:28:14.0Z,3,REGULAR,substitution,in,[],1628972,,,1610612761,74,57,2022-01-27T02:28:30Z,3800000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,
388,PT08M37.00S,2022-01-27T02:28:14.0Z,3,REGULAR,substitution,in,[],1630625,,,1610612761,74,57,2022-01-27T02:28:30Z,3810000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,
389,PT08M28.00S,2022-01-27T02:28:42.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,12.171484888304862,50.49019607843137,1610612761,74,57,2022-01-27T02:28:55Z,3820000,-2.0,62.0,1,left,MISS G. Trent Jr. 6' Jump Shot,[1629018],1610612761.0,TOR,,,,,,,6.2,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
390,PT08M26.00S,2022-01-27T02:28:45.3Z,3,REGULAR,rebound,offensive,[],1629018,,,1610612761,74,57,2022-01-27T02:28:45Z,3830000,,,0,,G. Trent Jr. REBOUND (Off:1 Def:0),[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,389.0,1.0,0.0,1.0,,,,,,,,,
391,PT08M24.00S,2022-01-27T02:28:46.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,5.338370565045992,51.225490196078425,1610612761,74,59,2022-01-27T02:29:29Z,3840000,-6.0,-2.0,1,left,S. Barnes DUNK (10 PTS) (G. Trent Jr. 2 AST),"[1630567, 1629018]",1610612761.0,TOR,,,,,,,0.65,Made,10.0,Barnes,S. Barnes,G. Trent Jr.,1629018.0,2.0,,,,,,,,,,,,,,,
393,PT08M07.00S,2022-01-27T02:29:03.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,87.86136662286465,40.931372549019606,1610612741,76,59,2022-01-27T02:29:53Z,3860000,-45.0,62.0,1,right,A. Dosunmu 7' driving floating Jump Shot (7 PTS) (D. DeRozan 5 AST),"[1630245, 201942]",1610612741.0,CHI,driving floating,,,,,,7.65,Made,7.0,Dosunmu,A. Dosunmu,D. DeRozan,201942.0,5.0,,,,,,,,,,,,,,,
395,PT07M59.00S,2022-01-27T02:29:11.6Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,76,59,2022-01-27T02:29:30Z,3880000,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 1630245]",1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,3.0,,,,,Dosunmu,1630245.0,,,,,,,
396,PT07M59.00S,2022-01-27T02:29:11.6Z,3,REGULAR,steal,,[],1630245,,,1610612741,76,59,2022-01-27T02:29:15Z,3890000,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
397,PT07M59.00S,2022-01-27T02:29:19.2Z,3,REGULAR,foul,personal,[],1630567,,,1610612741,76,59,2022-01-27T02:29:49Z,3900000,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1630245]",1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,1146.0,,,,,,,,1.0,0.0,Dosunmu,1630245.0,,,
399,PT07M49.00S,2022-01-27T02:29:38.4Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,76,59,2022-01-27T02:29:54Z,3920000,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 1629018]",1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,2.0,,,,,Trent Jr.,1629018.0,,,,,,,
400,PT07M49.00S,2022-01-27T02:29:38.4Z,3,REGULAR,steal,,[],1629018,,,1610612761,76,59,2022-01-27T02:29:40Z,3930000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
401,PT07M48.00S,2022-01-27T02:29:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629018,6.258212877792378,50.49019607843137,1610612761,76,61,2022-01-27T02:30:51Z,3940000,-2.0,6.0,1,left,G. Trent Jr. running Layup (19 PTS) (S. Barnes 6 AST),"[1629018, 1630567]",1610612761.0,TOR,running,,,,,,0.68,Made,19.0,Trent Jr.,G. Trent Jr.,S. Barnes,1630567.0,6.0,,,,,,,,,,,,,,,
403,PT07M48.00S,2022-01-27T02:29:46.1Z,3,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612761,76,61,2022-01-27T02:29:58Z,3960000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Trent Jr. 1 FT),"[1630245, 1629018]",1610612741.0,CHI,shooting,,,,,,,,,Dosunmu,A. Dosunmu,,,,1193.0,,,,,,,,2.0,0.0,Trent Jr.,1629018.0,,,
405,PT07M48.00S,2022-01-27T02:30:11.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629018,,,1610612761,76,62,2022-01-27T02:30:11Z,3980000,,,0,,G. Trent Jr. Free Throw 1 of 1 (20 PTS),[1629018],1610612761.0,TOR,,,,,,,,Made,20.0,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
406,PT07M31.00S,2022-01-27T02:30:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,90.22667542706965,50.0,1610612741,78,62,2022-01-27T02:30:40Z,3990000,0.0,39.0,1,right,N. Vucevic driving Layup (14 PTS),[202696],1610612741.0,CHI,driving,,,,,,3.94,Made,14.0,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
407,PT07M18.00S,2022-01-27T02:30:41.7Z,3,REGULAR,2pt,Hook,[],1627783,10.463206307490145,31.61764705882353,1610612761,78,62,2022-01-27T02:31:14Z,4000000,92.0,46.0,1,left,MISS P. Siakam 10' turnaround Hook,[1627783],1610612761.0,TOR,turnaround,,,,,,10.27,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
408,PT07M18.00S,2022-01-27T02:30:41.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,78,62,2022-01-27T02:30:55Z,4010000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,407.0,,,,,,,,,,,,
409,PT07M18.00S,2022-01-27T02:30:51.1Z,3,REGULAR,foul,personal,[],1630625,,,1610612741,78,62,2022-01-27T02:30:59Z,4020000,,,0,,D. Banton loose ball personal FOUL (1 PF),"[1630625, 201942]",1610612761.0,TOR,loose ball,,,,,,,,,Banton,D. Banton,,,,1626302.0,,,,,,,,1.0,0.0,DeRozan,201942.0,,,
411,PT07M18.00S,2022-01-27T02:31:04.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,78,62,2022-01-27T02:31:04Z,4040000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M05.00S,2022-01-27T02:33:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.46057818659659,48.529411764705884,1610612741,80,62,2022-01-27T02:34:07Z,4050000,-7.0,18.0,1,right,Z. LaVine driving reverse Layup (19 PTS) (N. Vucevic 7 AST),"[203897, 202696]",1610612741.0,CHI,driving reverse,,,,,,1.98,Made,19.0,LaVine,Z. LaVine,N. Vucevic,202696.0,7.0,,,,,,,,,,,,,,,
414,PT06M56.00S,2022-01-27T02:34:11.9Z,3,REGULAR,turnover,out-of-bounds,[],1629018,,,1610612761,80,62,2022-01-27T02:34:17Z,4070000,,,0,,G. Trent Jr. bad pass out-of-bounds TURNOVER (2 TO),[1629018],1610612761.0,TOR,bad pass,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,1626302.0,2.0,,,,,,,,,,,,,
415,PT06M31.00S,2022-01-27T02:34:44.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630245,81.553876478318,62.5,1610612741,80,62,2022-01-27T02:34:49Z,4080000,62.0,121.0,1,right,MISS A. Dosunmu 13' pullup Shot - blocked,"[1630245, 1628384]",1610612741.0,CHI,pullup,,,,,,13.61,Missed,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,Anunoby,1628384.0,
416,PT06M31.00S,2022-01-27T02:34:44.7Z,3,REGULAR,block,,[],1628384,,,1610612741,80,62,2022-01-27T02:34:47Z,4090000,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
417,PT06M28.00S,2022-01-27T02:34:47.7Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,80,62,2022-01-27T02:34:49Z,4100000,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,415.0,2.0,2.0,0.0,,,,,,,,,
418,PT06M23.00S,2022-01-27T02:34:52.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,25.837713534822605,12.5,1610612761,80,65,2022-01-27T02:35:00Z,4110000,188.0,190.0,1,left,G. Trent Jr. 26' 3PT  (23 PTS),[1629018],1610612761.0,TOR,,,,,,,26.72,Made,23.0,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
419,PT05M54.00S,2022-01-27T02:35:23.9Z,3,REGULAR,3pt,Jump Shot,[],1630245,80.15768725361366,8.356311274509803,1610612741,80,65,2022-01-27T02:35:38Z,4120000,-208.0,134.0,1,right,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,,,,24.76,Missed,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
420,PT05M50.00S,2022-01-27T02:35:27.9Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,80,65,2022-01-27T02:35:38Z,4130000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,419.0,2.0,2.0,0.0,,,,,,,,,
421,PT05M46.00S,2022-01-27T02:35:30.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,4.28712220762155,94.85294117647058,1610612761,80,68,2022-01-27T02:35:34Z,4140000,-224.0,-12.0,1,left,O. Anunoby 3PT  (17 PTS) (D. Banton 2 AST),"[1628384, 1630625]",1610612761.0,TOR,,,,,,,22.46,Made,17.0,Anunoby,O. Anunoby,D. Banton,1630625.0,2.0,,,,,,,,,,,,,,,
423,PT05M22.00S,2022-01-27T02:36:06.6Z,3,REGULAR,substitution,out,[],1630567,,,1610612741,80,68,2022-01-27T02:36:10Z,4160000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
424,PT05M22.00S,2022-01-27T02:36:06.6Z,3,REGULAR,substitution,in,[],1628449,,,1610612741,80,68,2022-01-27T02:36:10Z,4170000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
425,PT05M19.00S,2022-01-27T02:36:32.1Z,3,REGULAR,jumpball,recovered,[],0,,,1610612741,80,68,2022-01-27T02:36:32Z,4180000,,,0,,Jump Ball D. DeRozan vs. D. Banton: Tip to Team (CHI),"[201942, 1630625]",1610612741.0,CHI,heldball,Team (CHI),DeRozan,201942.0,Banton,1630625.0,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M19.00S,2022-01-27T02:36:43.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,80,68,2022-01-27T02:36:43Z,4210000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M19.00S,2022-01-27T02:39:48.4Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612741,80,68,2022-01-27T02:39:56Z,4220000,,,0,,CHI 5-second-violation Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,1193.0,,,,,,,,,,,,,,
430,PT05M01.00S,2022-01-27T02:41:18.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,31.225361366622867,32.1078431372549,1610612761,80,68,2022-01-27T02:41:28Z,4230000,89.0,241.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,,,,25.71,Missed,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
431,PT04M59.00S,2022-01-27T02:41:20.5Z,3,REGULAR,rebound,offensive,[],1630625,,,1610612761,80,68,2022-01-27T02:49:28Z,4240000,,,0,,D. Banton REBOUND (Off:1 Def:2),[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,430.0,3.0,2.0,1.0,,,,,,,,,
487,PT04M59.00S,2022-01-27T02:41:23.4Z,3,REGULAR,turnover,out-of-bounds,[],1630625,,,1610612761,80,68,2022-01-27T02:50:06Z,4245000,,,0,,D. Banton step out-of-bounds TURNOVER (1 TO),[1630625],1610612761.0,TOR,step,,,,,,,,,Banton,D. Banton,,,,1193.0,1.0,,,,,,,,,,,,,
433,PT04M59.00S,2022-01-27T02:41:29.0Z,3,REGULAR,substitution,out,[],201942,,,1610612741,80,68,2022-01-27T02:49:55Z,4260000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
434,PT04M59.00S,2022-01-27T02:41:29.0Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,80,68,2022-01-27T02:49:55Z,4270000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
435,PT04M50.00S,2022-01-27T02:41:55.3Z,3,REGULAR,foul,offensive,[],202696,,,1610612741,80,68,2022-01-27T02:49:55Z,4280000,,,0,,N. Vucevic off-the-ball offensive FOUL (3 PF),"[202696, 1627783]",1610612741.0,CHI,off-the-ball,,,,,,,,,Vucevic,N. Vucevic,,,,1626302.0,,,,,,,,3.0,0.0,Siakam,1627783.0,,,
437,PT04M50.00S,2022-01-27T02:41:55.3Z,3,REGULAR,turnover,offensive foul,[],202696,,,1610612741,80,68,2022-01-27T02:41:55Z,4300000,,,0,,N. Vucevic offensive foul TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,1626302.0,2.0,,,,,,,,,,,,,
438,PT04M41.00S,2022-01-27T02:42:13.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,30.436925098554536,33.088235294117645,1610612761,80,68,2022-01-27T02:50:20Z,4310000,85.0,234.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,,,,24.84,Missed,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
439,PT04M36.00S,2022-01-27T02:42:18.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,80,68,2022-01-27T02:42:20Z,4320000,,,0,,N. Vucevic REBOUND (Off:1 Def:10),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,438.0,11.0,10.0,1.0,,,,,,,,,
440,PT04M32.00S,2022-01-27T02:42:24.5Z,3,REGULAR,foul,personal,[],1630625,,,1610612741,80,68,2022-01-27T02:42:32Z,4330000,,,0,,D. Banton personal FOUL (2 PF),"[1630625, 1630245]",1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,1193.0,,,,,,,,2.0,0.0,Dosunmu,1630245.0,,,
442,PT04M28.00S,2022-01-27T02:42:50.8Z,3,REGULAR,2pt,Jump Shot,[],1629632,92.9862023653088,71.81372549019608,1610612741,80,68,2022-01-27T02:42:54Z,4350000,109.0,13.0,1,right,MISS C. White 10' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,,,,10.99,Missed,,White,C. White,,,,,,,,,,,,,,,,,,
443,PT04M25.00S,2022-01-27T02:42:53.8Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,80,68,2022-01-27T02:42:54Z,4360000,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,442.0,5.0,4.0,1.0,,,,,,,,,
444,PT04M14.00S,2022-01-27T02:43:04.6Z,3,REGULAR,3pt,Jump Shot,[],1629018,30.436925098554536,71.56862745098039,1610612761,80,71,2022-01-27T02:43:09Z,4370000,-108.0,234.0,1,left,G. Trent Jr. 25' 3PT  (26 PTS) (P. Siakam 7 AST),"[1629018, 1627783]",1610612761.0,TOR,,,,,,,25.73,Made,26.0,Trent Jr.,G. Trent Jr.,P. Siakam,1627783.0,7.0,,,,,,,,,,,,,,,
446,PT03M50.00S,2022-01-27T02:43:28.8Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,80,71,2022-01-27T02:43:57Z,4390000,,,0,,Z. LaVine lost ball TURNOVER (3 TO),"[203897, 1630625]",1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,3.0,,,,,Banton,1630625.0,,,,,,,
447,PT03M50.00S,2022-01-27T02:43:28.8Z,3,REGULAR,steal,,[],1630625,,,1610612761,80,71,2022-01-27T02:43:37Z,4400000,,,0,,D. Banton STEAL (1 STL),[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,
448,PT03M47.00S,2022-01-27T02:43:32.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630625,6.389618922470433,48.529411764705884,1610612761,80,73,2022-01-27T02:43:48Z,4410000,7.0,8.0,1,left,D. Banton running Layup (5 PTS),[1630625],1610612761.0,TOR,running,,,,,,1.06,Made,5.0,Banton,D. Banton,,,,,,,,,,,,,,,,,,
449,PT03M18.00S,2022-01-27T02:44:02.7Z,3,REGULAR,2pt,Jump Shot,[],202696,77.26675427069645,81.640625,1610612741,80,73,2022-01-27T02:49:06Z,4420000,158.0,161.0,1,right,MISS N. Vucevic 22' step back Shot,[202696],1610612741.0,CHI,step back,,,,,,22.59,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
450,PT03M16.00S,2022-01-27T02:44:04.7Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,80,73,2022-01-27T02:44:19Z,4430000,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,449.0,6.0,5.0,1.0,,,,,,,,,
451,PT03M03.00S,2022-01-27T02:44:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.995400788436268,51.225490196078425,1610612761,80,75,2022-01-27T02:44:24Z,4440000,-6.0,4.0,1,left,P. Siakam driving Layup (6 PTS),[1627783],1610612761.0,TOR,driving,,,,,,0.72,Made,6.0,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
452,PT02M48.00S,2022-01-27T02:44:29.9Z,3,REGULAR,3pt,Jump Shot,[],1628972,95.22010512483574,3.431372549019608,1610612741,80,75,2022-01-27T02:44:35Z,4450000,-233.0,-8.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,,,,23.29,Missed,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,
453,PT02M46.00S,2022-01-27T02:44:32.8Z,3,REGULAR,rebound,offensive,[],1628972,,,1610612741,80,75,2022-01-27T02:44:32Z,4460000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:0),[1628972],1610612741.0,CHI,,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,452.0,1.0,0.0,1.0,,,,,,,,,
454,PT02M44.00S,2022-01-27T02:44:34.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629632,81.15965834428384,60.78431372549019,1610612741,82,75,2022-01-27T02:44:46Z,4470000,54.0,125.0,1,right,C. White 13' Jump Shot (6 PTS) (T. Brown Jr. 1 AST),"[1629632, 1628972]",1610612741.0,CHI,,,,,,,13.58,Made,6.0,White,C. White,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,,,,,,
456,PT02M27.00S,2022-01-27T02:44:54.2Z,3,REGULAR,turnover,out-of-bounds,[],1630625,,,1610612761,82,75,2022-01-27T02:45:04Z,4490000,,,0,,D. Banton step out-of-bounds TURNOVER (2 TO),[1630625],1610612761.0,TOR,step,,,,,,,,,Banton,D. Banton,,,,1193.0,2.0,,,,,,,,,,,,,
457,PT02M27.00S,2022-01-27T02:44:58.8Z,3,REGULAR,substitution,out,[],203897,,,1610612741,82,75,2022-01-27T02:45:09Z,4500000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
458,PT02M27.00S,2022-01-27T02:44:58.8Z,3,REGULAR,substitution,out,[],202696,,,1610612741,82,75,2022-01-27T02:45:09Z,4510000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
459,PT02M27.00S,2022-01-27T02:44:58.8Z,3,REGULAR,substitution,in,[],201942,,,1610612741,82,75,2022-01-27T02:45:09Z,4520000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
460,PT02M27.00S,2022-01-27T02:44:58.8Z,3,REGULAR,substitution,in,[],1629076,,,1610612741,82,75,2022-01-27T02:45:09Z,4530000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,,,,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,
461,PT02M04.00S,2022-01-27T02:45:35.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628972,96.40275952693824,96.07843137254902,1610612741,85,75,2022-01-27T02:45:40Z,4540000,230.0,-19.0,1,right,T. Brown Jr. 3PT  (8 PTS) (A. Dosunmu 4 AST),"[1628972, 1630245]",1610612741.0,CHI,,,,,,,23.12,Made,8.0,Brown Jr.,T. Brown Jr.,A. Dosunmu,1630245.0,4.0,,,,,,,,,,,,,,,
463,PT01M56.00S,2022-01-27T02:45:46.8Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612761,85,75,2022-01-27T02:46:57Z,4560000,,,0,,D. DeRozan shooting personal FOUL (3 PF) (Boucher 2 FT),"[201942, 1628449]",1610612741.0,CHI,shooting,,,,,,,,,DeRozan,D. DeRozan,,,,1146.0,,,,,,,,3.0,0.0,Boucher,1628449.0,,,
465,PT01M56.00S,2022-01-27T02:47:03.4Z,3,REGULAR,stoppage,other,[],0,,,1610612761,85,75,2022-01-27T02:47:03Z,4580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M56.00S,2022-01-27T02:47:32.6Z,3,REGULAR,foul,technical,['1freethrow'],201942,,,1610612761,85,75,2022-01-27T02:48:01Z,4590000,,,0,,D. DeRozan non-unsportsmanlike technical FOUL (1 Tech),[201942],1610612741.0,CHI,non-unsportsmanlike,,,,,,,,,DeRozan,D. DeRozan,,,,1146.0,,,,,,,,3.0,1.0,,,,,
467,PT01M56.00S,2022-01-27T02:47:51.1Z,3,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,85,76,2022-01-27T02:47:51Z,4600000,,,0,,G. Trent Jr. technical Free Throw 1 of 1 (27 PTS),[1629018],1610612761.0,TOR,technical,,,,,,,Made,27.0,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
