actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
263,PT02M58.00S,2022-04-01T00:58:36.5Z,2,REGULAR,2pt,Jump Shot,[],202694,3.7614980289093296,76.47058823529412,1610612746,39,52,2022-04-01T00:58:46Z,2590000,-132.0,-17.0,1,left,M. Morris Sr. 13' turnaround Jump Shot (12 PTS) (R. Jackson 2 AST),"[202694, 202704]",1610612746.0,LAC,turnaround,,,,,,13.35,Made,12.0,Morris Sr.,M. Morris Sr.,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,,,
265,PT02M41.00S,2022-04-01T00:58:54.0Z,2,REGULAR,turnover,bad pass,[],203897,,,1610612741,39,52,2022-04-01T00:58:58Z,2610000,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 201587]",1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,1.0,Batum,201587.0,,,,
266,PT02M41.00S,2022-04-01T00:58:54.0Z,2,REGULAR,steal,,[],201587,,,1610612746,39,52,2022-04-01T00:58:55Z,2620000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
267,PT02M31.00S,2022-04-01T00:59:03.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202694,15.193823915900131,52.69607843137255,1610612746,39,54,2022-04-01T01:05:26Z,2630000,-13.0,90.0,1,left,M. Morris Sr. 9' fadeaway Jump Shot (14 PTS),[202694],1610612746.0,LAC,fadeaway,,,,,,9.13,Made,14.0,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
268,PT02M11.00S,2022-04-01T00:59:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,83.13074901445466,52.94117647058824,1610612741,41,54,2022-04-01T00:59:26Z,2640000,15.0,106.0,1,right,D. DeRozan 10' pullup Jump Shot (10 PTS),[201942],1610612741.0,CHI,pullup,,,,,,10.71,Made,10.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
270,PT01M53.00S,2022-04-01T00:59:40.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,17.559132720105126,54.166666666666664,1610612746,41,54,2022-04-01T00:59:45Z,2660000,-21.0,113.0,1,left,MISS R. Jackson 11' pullup Shot,[202704],1610612746.0,LAC,pullup,,,,,,11.45,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
271,PT01M52.00S,2022-04-01T00:59:42.6Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,41,54,2022-04-01T00:59:42Z,2670000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,270.0,3.0,3.0,0.0,,,,,,,
273,PT01M46.00S,2022-04-01T00:59:50.7Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612741,41,54,2022-04-01T01:00:23Z,2690000,,,0,,R. Jackson shooting personal FOUL (1 PF) (DeRozan 2 FT),"[202704, 201942]",1610612746.0,LAC,shooting,,,,,,,,,Jackson,R. Jackson,,,,204058.0,1.0,1.0,DeRozan,201942.0,,,,,,,,,,,
275,PT01M46.00S,2022-04-01T01:00:23.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201942,,,1610612741,42,54,2022-04-01T01:00:23Z,2710000,,,0,,D. DeRozan Free Throw 1 of 2 (11 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,11.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
276,PT01M46.00S,2022-04-01T01:00:25.4Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,42,54,2022-04-01T01:00:31Z,2720000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
277,PT01M46.00S,2022-04-01T01:00:25.4Z,2,REGULAR,substitution,out,[],201587,,,1610612741,42,54,2022-04-01T01:00:31Z,2730000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
278,PT01M46.00S,2022-04-01T01:00:25.4Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,42,54,2022-04-01T01:00:31Z,2740000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
279,PT01M46.00S,2022-04-01T01:00:25.4Z,2,REGULAR,substitution,in,[],202331,,,1610612741,42,54,2022-04-01T01:00:31Z,2750000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,
280,PT01M46.00S,2022-04-01T01:00:41.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201942,,,1610612741,43,54,2022-04-01T01:00:41Z,2760000,,,0,,D. DeRozan Free Throw 2 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,12.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
281,PT01M32.00S,2022-04-01T01:00:58.2Z,2,REGULAR,3pt,Jump Shot,[],202704,5.601182654402102,5.147058823529411,1610612746,43,57,2022-04-01T01:01:11Z,2770000,224.0,0.0,1,left,R. Jackson 3PT  (11 PTS) (P. George 2 AST),"[202704, 202331]",1610612746.0,LAC,,,,,,,22.43,Made,11.0,Jackson,R. Jackson,P. George,202331.0,2.0,,,,,,,,,,,,,,,,
283,PT01M18.00S,2022-04-01T01:01:13.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612741,43,57,2022-04-01T01:01:22Z,2790000,,,0,,I. Zubac shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1627826, 201942]",1610612746.0,LAC,shooting,,,,,,,,,Zubac,I. Zubac,,,,203592.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,
285,PT01M18.00S,2022-04-01T01:01:44.5Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,44,57,2022-04-01T01:01:44Z,2810000,,,0,,D. DeRozan Free Throw 1 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,13.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
286,PT01M18.00S,2022-04-01T01:01:58.4Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,45,57,2022-04-01T01:01:58Z,2820000,,,0,,D. DeRozan Free Throw 2 of 2 (14 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,14.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
287,PT01M03.00S,2022-04-01T01:02:15.4Z,2,REGULAR,3pt,Jump Shot,[],202331,29.122864651773984,24.754901960784316,1610612746,45,57,2022-04-01T01:02:23Z,2830000,126.0,221.0,1,left,MISS P. George 25' step back 3PT,[202331],1610612746.0,LAC,step back,,,,,,25.48,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
288,PT01M01.00S,2022-04-01T01:02:17.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,45,57,2022-04-01T01:02:23Z,2840000,,,0,,N. Vucevic REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,287.0,4.0,2.0,2.0,,,,,,,
289,PT00M58.10S,2022-04-01T01:02:24.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612741,45,57,2022-04-01T01:02:33Z,2850000,,,0,,I. Zubac shooting personal FOUL (2 PF) (LaVine 2 FT),"[1627826, 203897]",1610612746.0,LAC,shooting,,,,,,,,,Zubac,I. Zubac,,,,202058.0,2.0,0.0,LaVine,203897.0,,,,,,,,,,,
291,PT00M58.10S,2022-04-01T01:02:52.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,46,57,2022-04-01T01:02:52Z,2870000,,,0,,Z. LaVine Free Throw 1 of 2 (7 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,7.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
292,PT00M58.10S,2022-04-01T01:02:55.0Z,2,REGULAR,substitution,out,[],1627826,,,1610612741,46,57,2022-04-01T01:03:02Z,2880000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
293,PT00M58.10S,2022-04-01T01:02:55.0Z,2,REGULAR,substitution,in,[],201587,,,1610612741,46,57,2022-04-01T01:03:02Z,2890000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
294,PT00M58.10S,2022-04-01T01:03:16.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,47,57,2022-04-01T01:03:16Z,2900000,,,0,,Z. LaVine Free Throw 2 of 2 (8 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,8.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
295,PT00M46.50S,2022-04-01T01:03:30.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203496,5.995400788436268,46.81372549019608,1610612746,47,59,2022-04-01T01:03:34Z,2910000,16.0,4.0,1,left,R. Covington cutting Layup (5 PTS) (N. Batum 2 AST),"[203496, 201587]",1610612746.0,LAC,cutting,,,,,,1.64,Made,5.0,Covington,R. Covington,N. Batum,201587.0,2.0,,,,,,,,,,,,,,,,
297,PT00M36.30S,2022-04-01T01:03:46.9Z,2,REGULAR,2pt,Jump Shot,[],201942,73.40670170827858,37.5,1610612741,47,59,2022-04-01T01:03:50Z,2930000,-62.0,197.0,1,right,MISS D. DeRozan 20' pullup Shot,[201942],1610612741.0,CHI,pullup,,,,,,20.72,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
298,PT00M34.10S,2022-04-01T01:03:49.1Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,47,59,2022-04-01T01:03:50Z,2940000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,297.0,2.0,2.0,0.0,,,,,,,
299,PT00M15.00S,2022-04-01T01:04:08.3Z,2,REGULAR,3pt,Jump Shot,[],201587,3.3672798948751645,95.58823529411765,1610612746,47,59,2022-04-01T01:04:14Z,2950000,-228.0,-21.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,,,,22.88,Missed,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
300,PT00M12.00S,2022-04-01T01:04:11.3Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,47,59,2022-04-01T01:04:14Z,2960000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,299.0,2.0,2.0,0.0,,,,,,,
301,PT00M02.00S,2022-04-01T01:04:22.1Z,2,REGULAR,3pt,Jump Shot,[],203897,77.61169513797634,88.72549019607843,1610612741,50,59,2022-04-01T01:04:28Z,2970000,194.0,158.0,1,right,Z. LaVine 24' 3PT fadeaway (11 PTS),[203897],1610612741.0,CHI,fadeaway,,,,,,24.99,Made,11.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
302,PT00M00.00S,2022-04-01T01:04:36.2Z,2,REGULAR,period,end,[],0,,,1610612746,50,59,2022-04-01T01:04:36Z,2980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-04-01T01:19:20.3Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612746,50,59,2022-04-01T01:19:43Z,2990000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-04-01T01:19:20.3Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612746,50,59,2022-04-01T01:19:43Z,3000000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,,,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-04-01T01:19:20.3Z,3,REGULAR,substitution,in,['startperiod'],1630245,,,1610612746,50,59,2022-04-01T01:19:43Z,3010000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-04-01T01:19:20.3Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,50,59,2022-04-01T01:19:43Z,3020000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-04-01T01:19:57.4Z,3,REGULAR,period,start,[],0,,,1610612741,50,59,2022-04-01T01:19:57Z,3030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M48.00S,2022-04-01T01:20:08.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.95335085413929,35.53921568627451,1610612741,52,59,2022-04-01T01:21:07Z,3040000,72.0,116.0,1,left,D. DeRozan 13' turnaround Jump Shot (16 PTS),[201942],1610612741.0,CHI,turnaround,,,,,,13.69,Made,16.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
309,PT11M29.00S,2022-04-01T01:20:31.3Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612746,52,59,2022-04-01T01:20:41Z,3050000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (George 2 FT),"[202696, 202331]",1610612741.0,CHI,shooting,,,,,,,,,Vucevic,N. Vucevic,,,,204058.0,1.0,0.0,George,202331.0,,,,,,,,,,,
311,PT11M29.00S,2022-04-01T01:20:59.0Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,52,59,2022-04-01T01:20:59Z,3070000,,,0,,MISS P. George Free Throw 1 of 2,[202331],1610612746.0,LAC,,,,,,,,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
312,PT11M29.00S,2022-04-01T01:20:59.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,52,59,2022-04-01T01:20:59Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,311.0,,,,,,,,,,
313,PT11M29.00S,2022-04-01T01:21:18.0Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,52,60,2022-04-01T01:21:18Z,3090000,,,0,,P. George Free Throw 2 of 2 (10 PTS),[202331],1610612746.0,LAC,,,,,,,,Made,10.0,George,P. George,,,,,,,,,,,,,,,,,,,
314,PT11M15.00S,2022-04-01T01:21:34.5Z,3,REGULAR,3pt,Jump Shot,[],203897,22.207621550591327,87.0327818627451,1610612741,52,60,2022-04-01T01:21:50Z,3100000,-185.0,156.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,,,,24.23,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
315,PT11M11.00S,2022-04-01T01:21:38.5Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,52,60,2022-04-01T01:21:42Z,3110000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,314.0,3.0,3.0,0.0,,,,,,,
316,PT10M59.00S,2022-04-01T01:21:49.1Z,3,REGULAR,2pt,Jump Shot,[],202704,76.82325886990802,27.205882352941174,1610612746,52,62,2022-04-01T01:22:35Z,3120000,-114.0,165.0,1,right,R. Jackson 20' step back Jump Shot (13 PTS),[202704],1610612746.0,LAC,step back,,,,,,20.09,Made,13.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
317,PT10M53.00S,2022-04-01T01:21:55.2Z,3,REGULAR,3pt,Jump Shot,[],1630245,27.677398160315374,19.852941176470587,1610612741,52,62,2022-04-01T01:22:03Z,3130000,151.0,208.0,1,left,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,,,,25.66,Missed,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
318,PT10M49.00S,2022-04-01T01:21:59.2Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,52,62,2022-04-01T01:21:59Z,3140000,,,0,,P. Williams REBOUND (Off:2 Def:3),[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,317.0,5.0,3.0,2.0,,,,,,,
319,PT10M49.00S,2022-04-01T01:22:02.5Z,3,REGULAR,foul,personal,['2freethrow'],202704,,,1610612741,52,62,2022-04-01T01:22:10Z,3150000,,,0,,R. Jackson shooting personal FOUL (2 PF) (LaVine 2 FT),"[202704, 203897]",1610612746.0,LAC,shooting,,,,,,,,,Jackson,R. Jackson,,,,204058.0,2.0,1.0,LaVine,203897.0,,,,,,,,,,,
321,PT10M49.00S,2022-04-01T01:22:25.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203897,,,1610612741,53,62,2022-04-01T01:22:25Z,3170000,,,0,,Z. LaVine Free Throw 1 of 2 (12 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,12.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
322,PT10M49.00S,2022-04-01T01:22:39.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203897,,,1610612741,54,62,2022-04-01T01:22:39Z,3180000,,,0,,Z. LaVine Free Throw 2 of 2 (13 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,13.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
323,PT10M48.00S,2022-04-01T01:22:45.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,54,62,2022-04-01T01:22:45Z,3190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT10M37.00S,2022-04-01T01:23:09.6Z,3,REGULAR,foul,personal,[],203897,,,1610612746,54,62,2022-04-01T01:23:22Z,3200000,,,0,,Z. LaVine personal FOUL (2 PF),"[203897, 202331]",1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,204058.0,2.0,0.0,George,202331.0,,,,,,,,,,,
326,PT10M34.00S,2022-04-01T01:23:29.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,54,62,2022-04-01T01:23:29Z,3220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT10M30.00S,2022-04-01T01:23:45.1Z,3,REGULAR,2pt,Jump Shot,[],202704,73.9323258869908,68.38235294117648,1610612746,54,62,2022-04-01T01:23:50Z,3230000,92.0,193.0,1,right,MISS R. Jackson 21' pullup Shot,[202704],1610612746.0,LAC,pullup,,,,,,21.33,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
328,PT10M26.00S,2022-04-01T01:23:49.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,54,62,2022-04-01T01:23:50Z,3240000,,,0,,N. Vucevic REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,327.0,5.0,3.0,2.0,,,,,,,
329,PT10M15.00S,2022-04-01T01:24:00.0Z,3,REGULAR,2pt,Jump Shot,[],202696,16.63929040735874,17.892156862745097,1610612741,54,62,2022-04-01T01:24:04Z,3250000,161.0,104.0,1,left,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,,,,19.12,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
330,PT10M13.00S,2022-04-01T01:24:02.0Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,54,62,2022-04-01T01:24:04Z,3260000,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,329.0,2.0,2.0,0.0,,,,,,,
331,PT10M09.00S,2022-04-01T01:24:06.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202704,87.86136662286465,49.754901960784316,1610612746,54,64,2022-04-01T01:24:12Z,3270000,-1.0,62.0,1,right,R. Jackson 6' driving floating Jump Shot (15 PTS),[202704],1610612746.0,LAC,driving floating,,,,,,6.16,Made,15.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
333,PT09M59.00S,2022-04-01T01:24:17.9Z,3,REGULAR,foul,personal,[],202331,,,1610612741,54,64,2022-04-01T01:24:23Z,3290000,,,0,,P. George personal FOUL (2 PF),"[202331, 202696]",1610612746.0,LAC,,,,,,,,,,George,P. George,,,,202058.0,2.0,0.0,Vucevic,202696.0,,,,,,,,,,,
335,PT09M51.00S,2022-04-01T01:24:45.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,8.360709592641262,59.80392156862745,1610612741,54,64,2022-04-01T01:26:03Z,3310000,-49.0,26.0,1,left,MISS D. DeRozan driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,,,,5.55,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
336,PT09M49.00S,2022-04-01T01:24:47.5Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,54,64,2022-04-01T01:24:57Z,3320000,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,335.0,3.0,3.0,0.0,,,,,,,
337,PT09M41.00S,2022-04-01T01:24:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.64323258869908,46.568627450980394,1610612746,54,66,2022-04-01T01:25:02Z,3330000,-17.0,7.0,1,right,R. Jackson Layup (17 PTS) (P. George 3 AST),"[202704, 202331]",1610612746.0,LAC,,,,,,,1.87,Made,17.0,Jackson,R. Jackson,P. George,202331.0,3.0,,,,,,,,,,,,,,,,
339,PT09M37.00S,2022-04-01T01:25:10.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,54,66,2022-04-01T01:25:10Z,3350000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M28.00S,2022-04-01T01:28:21.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,14.799605781865965,48.28431372549019,1610612741,56,66,2022-04-01T01:28:24Z,3360000,9.0,87.0,1,left,D. DeRozan 8' pullup Jump Shot (18 PTS) (A. Dosunmu 2 AST),"[201942, 1630245]",1610612741.0,CHI,pullup,,,,,,8.7,Made,18.0,DeRozan,D. DeRozan,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,,,
342,PT09M10.00S,2022-04-01T01:28:38.9Z,3,REGULAR,2pt,Jump Shot,[],202694,93.64323258869908,25.98039215686275,1610612746,56,68,2022-04-01T01:28:42Z,3380000,-120.0,7.0,1,right,M. Morris Sr. 12' turnaround fadeaway Jump Shot (16 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,,,,12.03,Made,16.0,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
343,PT08M55.00S,2022-04-01T01:28:54.3Z,3,REGULAR,3pt,Jump Shot,[],202696,29.77989487516426,30.392156862745097,1610612741,56,68,2022-04-01T01:28:59Z,3390000,98.0,227.0,1,left,MISS N. Vucevic 24' pullup 3PT,[202696],1610612741.0,CHI,pullup,,,,,,24.76,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
344,PT08M51.00S,2022-04-01T01:28:58.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,56,68,2022-04-01T01:28:59Z,3400000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,343.0,4.0,3.0,1.0,,,,,,,
345,PT08M39.00S,2022-04-01T01:29:10.3Z,3,REGULAR,3pt,Jump Shot,[],201587,96.13994743758212,4.6568627450980395,1610612746,56,71,2022-04-01T01:29:15Z,3410000,-227.0,-16.0,1,right,N. Batum 3PT  (14 PTS) (M. Morris Sr. 3 AST),"[201587, 202694]",1610612746.0,LAC,,,,,,,22.73,Made,14.0,Batum,N. Batum,M. Morris Sr.,202694.0,3.0,,,,,,,,,,,,,,,,
347,PT08M28.00S,2022-04-01T01:29:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,5.995400788436268,47.549019607843135,1610612741,58,71,2022-04-01T01:29:24Z,3430000,12.0,4.0,1,left,A. Dosunmu driving Layup (8 PTS),[1630245],1610612741.0,CHI,driving,,,,,,1.29,Made,8.0,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
348,PT08M14.00S,2022-04-01T01:29:39.9Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,58,71,2022-04-01T01:30:01Z,3440000,,,0,,P. George bad pass out-of-bounds TURNOVER (4 TO),[202331],1610612746.0,LAC,bad pass,,,,,,,,,George,P. George,,,,202058.0,,,,,,,,,4.0,,,,,,
349,PT08M04.00S,2022-04-01T01:29:58.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201942,31.488173455978973,62.254901960784316,1610612741,61,71,2022-04-01T01:30:07Z,3450000,-61.0,243.0,1,left,D. DeRozan 25' 3PT bank (21 PTS) (Z. LaVine 2 AST),"[201942, 203897]",1610612741.0,CHI,bank,,,,,,25.11,Made,21.0,DeRozan,D. DeRozan,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,,,
351,PT07M41.00S,2022-04-01T01:30:22.8Z,3,REGULAR,3pt,Jump Shot,[],202704,73.01248357424441,79.65686274509804,1610612746,61,71,2022-04-01T01:30:26Z,3470000,148.0,201.0,1,right,MISS R. Jackson 24' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,,,,24.99,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
352,PT07M38.00S,2022-04-01T01:30:25.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,61,71,2022-04-01T01:30:26Z,3480000,,,0,,N. Vucevic REBOUND (Off:2 Def:4),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,351.0,6.0,4.0,2.0,,,,,,,
353,PT07M31.00S,2022-04-01T01:30:32.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,16.245072273324574,40.44117647058824,1610612741,61,71,2022-04-01T01:30:39Z,3490000,48.0,100.0,1,left,MISS D. DeRozan 11' pullup Shot,[201942],1610612741.0,CHI,pullup,,,,,,11.1,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
