actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
372,PT07M16.00S,2021-11-07T01:34:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,5.469776609724048,52.69607843137255,1610612755,56,69,2021-11-07T01:34:54Z,3640000,-13.0,-1.0,1,left,S. Curry driving Layup (8 PTS) (S. Milton 6 AST),"[203552, 1629003]",1610612755.0,PHI,driving,,,Curry,S. Curry,,,,,1.35,Made,,,,,,,,,8.0,S. Milton,1629003.0,6.0,,,,,,,
374,PT07M05.00S,2021-11-07T01:34:56.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,91.14651773981603,46.81372549019608,1610612741,58,69,2021-11-07T01:35:06Z,3660000,-16.0,31.0,1,right,D. DeRozan driving bank Jump Shot (13 PTS) (L. Ball 2 AST),"[201942, 1628366]",1610612741.0,CHI,driving bank,,,DeRozan,D. DeRozan,,,,,3.46,Made,,,,,,,,,13.0,L. Ball,1628366.0,2.0,,,,,,,
376,PT07M05.00S,2021-11-07T01:35:01.0Z,3,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612741,58,69,2021-11-07T01:35:12Z,3680000,,,0,,P. Reed shooting personal FOUL (3 PF) (DeRozan 1 FT),"[1630194, 201942]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,,,,,,,,,,203592.0,,,,,3.0,0.0,DeRozan,201942.0,,,
378,PT07M05.00S,2021-11-07T01:35:25.8Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,59,69,2021-11-07T01:35:25Z,3700000,,,0,,D. DeRozan Free Throw 1 of 1 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,,14.0,,,,,,,,,,
379,PT06M51.00S,2021-11-07T01:35:43.0Z,3,REGULAR,turnover,traveling,[],203552,,,1610612755,59,69,2021-11-07T01:35:51Z,3710000,,,0,,S. Curry traveling TURNOVER (1 TO),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,1.0,,,203592.0,,,,,,,,,,,
380,PT06M51.00S,2021-11-07T01:35:47.8Z,3,REGULAR,substitution,out,[],1630194,,,1610612741,59,69,2021-11-07T01:35:51Z,3720000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M51.00S,2021-11-07T01:35:47.8Z,3,REGULAR,substitution,in,[],1627788,,,1610612741,59,69,2021-11-07T01:35:51Z,3730000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M35.00S,2021-11-07T01:36:18.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,90.88370565045992,32.59803921568628,1610612741,61,69,2021-11-07T01:36:26Z,3740000,-87.0,33.0,1,right,D. DeRozan 9' turnaround fadeaway Jump Shot (16 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,9.31,Made,,,,,,,,,16.0,,,,,,,,,,
383,PT06M16.00S,2021-11-07T01:36:37.6Z,3,REGULAR,turnover,bad pass,[],1627788,,,1610612755,61,69,2021-11-07T01:36:41Z,3750000,,,0,,F. Korkmaz bad pass TURNOVER (2 TO),"[1627788, 201942]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,2.0,DeRozan,201942.0,,,,,,,,,,,,
384,PT06M16.00S,2021-11-07T01:36:37.6Z,3,REGULAR,steal,,[],201942,,,1610612741,61,69,2021-11-07T01:36:39Z,3760000,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M12.00S,2021-11-07T01:36:42.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,93.9060446780552,52.450980392156865,1610612741,63,69,2021-11-07T01:36:57Z,3770000,12.0,5.0,1,right,Z. LaVine driving reverse Layup (17 PTS) (L. Ball 3 AST),"[203897, 1628366]",1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,1.32,Made,,,,,,,,,17.0,L. Ball,1628366.0,3.0,,,,,,,
387,PT06M11.00S,2021-11-07T01:36:47.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,63,69,2021-11-07T01:36:47Z,3790000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M11.00S,2021-11-07T01:39:08.4Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,63,69,2021-11-07T01:39:20Z,3800000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M11.00S,2021-11-07T01:39:08.4Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,63,69,2021-11-07T01:39:20Z,3810000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M58.00S,2021-11-07T01:39:48.3Z,3,REGULAR,3pt,Jump Shot,[],1627777,28.203022339027594,81.37254901960785,1610612755,63,69,2021-11-07T01:39:56Z,3820000,-157.0,213.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
391,PT05M55.00S,2021-11-07T01:39:51.3Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,63,69,2021-11-07T01:39:56Z,3830000,,,0,,J. Green REBOUND (Off:2 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,390.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
392,PT05M41.00S,2021-11-07T01:40:05.2Z,3,REGULAR,3pt,Jump Shot,[],1628366,70.51576872536137,23.284313725490197,1610612741,63,69,2021-11-07T01:40:15Z,3840000,-134.0,225.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
393,PT05M35.00S,2021-11-07T01:40:11.2Z,3,REGULAR,rebound,offensive,[],201942,,,1610612741,63,69,2021-11-07T01:53:41Z,3850000,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,392.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
394,PT05M30.00S,2021-11-07T01:40:17.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202696,89.43823915900131,51.470588235294116,1610612741,63,69,2021-11-07T01:44:08Z,3860000,7.0,47.0,1,right,MISS N. Vucevic floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,4.74,Missed,,,,,,,,,,,,,,,,,,,
395,PT05M26.00S,2021-11-07T01:40:19.9Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,63,69,2021-11-07T01:40:19Z,3870000,,,0,,S. Milton REBOUND (Off:1 Def:5),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,394.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
396,PT05M20.00S,2021-11-07T01:40:28.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,8.229303547963205,47.30392156862745,1610612755,63,71,2021-11-07T01:40:38Z,3880000,13.0,25.0,1,left,S. Milton floating Jump Shot (8 PTS),[1629003],1610612755.0,PHI,floating,,,Milton,S. Milton,,,,,2.83,Made,,,,,,,,,8.0,,,,,,,,,,
397,PT05M20.00S,2021-11-07T01:40:33.5Z,3,REGULAR,foul,personal,['1freethrow'],1628366,,,1610612755,63,71,2021-11-07T01:40:47Z,3890000,,,0,,L. Ball shooting personal FOUL (2 PF) (Milton 1 FT),"[1628366, 1629003]",1610612741.0,CHI,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,1662.0,,,,,2.0,0.0,Milton,1629003.0,,,
399,PT05M20.00S,2021-11-07T01:40:42.9Z,3,REGULAR,substitution,out,[],1629750,,,1610612755,63,71,2021-11-07T01:40:46Z,3910000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M20.00S,2021-11-07T01:40:42.9Z,3,REGULAR,substitution,in,[],1627936,,,1610612755,63,71,2021-11-07T01:40:46Z,3920000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M20.00S,2021-11-07T01:41:03.5Z,3,REGULAR,freethrow,1 of 1,[],1629003,,,1610612755,63,72,2021-11-07T01:41:03Z,3930000,,,0,,S. Milton Free Throw 1 of 1 (9 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,,,,,,,,,9.0,,,,,,,,,,
402,PT05M08.00S,2021-11-07T01:41:16.8Z,3,REGULAR,3pt,Jump Shot,[],203897,66.04796320630749,50.73529411764706,1610612741,63,72,2021-11-07T01:41:22Z,3940000,4.0,267.0,1,right,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
403,PT05M04.00S,2021-11-07T01:41:20.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,63,72,2021-11-07T01:41:22Z,3950000,,,0,,J. Embiid REBOUND (Off:1 Def:12),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,402.0,13.0,12.0,1.0,,,,,,,,,,,,,,,
404,PT04M59.00S,2021-11-07T01:41:31.1Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612755,63,72,2021-11-07T01:41:55Z,3960000,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Embiid 2 FT),"[202696, 203954]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,202035.0,,,,,3.0,0.0,Embiid,203954.0,,,
406,PT04M59.00S,2021-11-07T01:41:55.9Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,63,72,2021-11-07T01:42:12Z,3980000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
407,PT04M59.00S,2021-11-07T01:41:55.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,63,72,2021-11-07T01:42:12Z,3990000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,,,,
408,PT04M59.00S,2021-11-07T01:41:55.9Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,63,72,2021-11-07T01:42:12Z,4000000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
409,PT04M57.00S,2021-11-07T01:41:57.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,63,72,2021-11-07T01:42:12Z,4010000,,,0,,N. Vucevic REBOUND (Off:2 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,408.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
410,PT04M45.00S,2021-11-07T01:42:22.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,80.1084099868594,43.38235294117647,1610612741,63,72,2021-11-07T01:42:28Z,4020000,-33.0,134.0,1,right,MISS D. DeRozan 13' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.85,Missed,,,,,,,,,,,,,,,,,,,
411,PT04M41.00S,2021-11-07T01:42:26.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,63,72,2021-11-07T01:42:28Z,4030000,,,0,,J. Embiid REBOUND (Off:1 Def:13),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,410.0,14.0,13.0,1.0,,,,,,,,,,,,,,,
412,PT04M28.00S,2021-11-07T01:42:42.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,63,72,2021-11-07T01:42:42Z,4040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M21.00S,2021-11-07T01:43:00.1Z,3,REGULAR,2pt,Jump Shot,[],203954,20.71287779237845,57.107843137254896,1610612755,63,72,2021-11-07T01:45:30Z,4050000,-36.0,142.0,1,left,MISS J. Embiid 14' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,14.66,Missed,,,,,,,,,,,,,,,,,,,
414,PT04M19.00S,2021-11-07T01:43:02.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,63,72,2021-11-07T01:43:05Z,4060000,,,0,,N. Vucevic REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,413.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
415,PT04M15.00S,2021-11-07T01:43:06.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,66.96780551905388,51.470588235294116,1610612741,66,72,2021-11-07T01:43:15Z,4070000,7.0,258.0,1,right,N. Vucevic 25' 3PT  (9 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.81,Made,,,,,,,,,9.0,A. Caruso,1627936.0,1.0,,,,,,,
417,PT03M59.00S,2021-11-07T01:43:25.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,14.931011826544022,42.40196078431372,1610612755,66,74,2021-11-07T01:43:34Z,4090000,38.0,88.0,1,left,S. Curry 9' driving finger roll Layup (10 PTS),[203552],1610612755.0,PHI,driving finger roll,,,Curry,S. Curry,,,,,9.58,Made,,,,,,,,,10.0,,,,,,,,,,
418,PT03M59.00S,2021-11-07T01:43:28.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627936,,,1610612755,66,74,2021-11-07T01:43:52Z,4100000,,,0,,A. Caruso shooting personal FOUL (1 PF) (Curry 1 FT),"[1627936, 203552]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,1662.0,,,,,1.0,0.0,Curry,203552.0,,,
420,PT03M59.00S,2021-11-07T01:43:44.2Z,3,REGULAR,substitution,out,[],201942,,,1610612755,66,74,2021-11-07T01:43:51Z,4120000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M59.00S,2021-11-07T01:43:44.2Z,3,REGULAR,substitution,out,[],203954,,,1610612755,66,74,2021-11-07T01:43:51Z,4130000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M59.00S,2021-11-07T01:43:44.2Z,3,REGULAR,substitution,in,[],1627884,,,1610612755,66,74,2021-11-07T01:43:51Z,4140000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M59.00S,2021-11-07T01:43:44.2Z,3,REGULAR,substitution,in,[],203083,,,1610612755,66,74,2021-11-07T01:43:51Z,4150000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M59.00S,2021-11-07T01:44:05.4Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612755,66,75,2021-11-07T01:44:05Z,4160000,,,0,,S. Curry Free Throw 1 of 1 (11 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,11.0,,,,,,,,,,
425,PT03M48.00S,2021-11-07T01:44:18.2Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,66,75,2021-11-07T01:44:24Z,4170000,,,0,,Z. LaVine lost ball TURNOVER (3 TO),"[203897, 1629003]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,3.0,Milton,1629003.0,,,,,,,,,,,,
426,PT03M48.00S,2021-11-07T01:44:18.2Z,3,REGULAR,steal,,[],1629003,,,1610612755,66,75,2021-11-07T01:44:20Z,4180000,,,0,,S. Milton STEAL (1 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M41.00S,2021-11-07T01:44:25.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203552,31.35676741130092,45.83333333333333,1610612755,66,75,2021-11-07T01:44:32Z,4190000,21.0,242.0,1,left,MISS S. Curry 24' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,,
428,PT03M37.00S,2021-11-07T01:44:29.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,66,75,2021-11-07T01:44:29Z,4200000,,,0,,N. Vucevic REBOUND (Off:2 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,427.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
429,PT03M33.00S,2021-11-07T01:44:33.2Z,3,REGULAR,3pt,Jump Shot,[],202696,67.09921156373193,43.13725490196079,1610612741,66,75,2021-11-07T01:44:42Z,4210000,-34.0,257.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
430,PT03M29.00S,2021-11-07T01:44:37.2Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,66,75,2021-11-07T01:44:42Z,4220000,,,0,,F. Korkmaz REBOUND (Off:0 Def:4),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,429.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
431,PT03M15.00S,2021-11-07T01:44:55.1Z,3,REGULAR,violation,kicked ball,[],202696,,,1610612755,66,75,2021-11-07T01:45:06Z,4230000,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,202035.0,,,,,,,,,,,
432,PT03M15.00S,2021-11-07T01:44:59.4Z,3,REGULAR,substitution,out,[],1628366,,,1610612755,66,75,2021-11-07T01:45:19Z,4240000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M15.00S,2021-11-07T01:44:59.4Z,3,REGULAR,substitution,out,[],203552,,,1610612755,66,75,2021-11-07T01:45:19Z,4250000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M15.00S,2021-11-07T01:44:59.4Z,3,REGULAR,substitution,in,[],1630245,,,1610612755,66,75,2021-11-07T01:45:19Z,4260000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M15.00S,2021-11-07T01:44:59.4Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,66,75,2021-11-07T01:45:19Z,4270000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M12.00S,2021-11-07T01:45:23.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612755,66,75,2021-11-07T01:45:45Z,4280000,,,0,,A. Dosunmu shooting personal FOUL (3 PF) (Milton 2 FT),"[1630245, 1629003]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,202035.0,,,,,3.0,0.0,Milton,1629003.0,,,
438,PT03M12.00S,2021-11-07T01:46:02.1Z,3,REGULAR,freethrow,1 of 2,[],1629003,,,1610612755,66,76,2021-11-07T01:46:02Z,4300000,,,0,,S. Milton Free Throw 1 of 2 (10 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,,,,,,,,,10.0,,,,,,,,,,
439,PT03M12.00S,2021-11-07T01:46:19.0Z,3,REGULAR,freethrow,2 of 2,[],1629003,,,1610612755,66,77,2021-11-07T01:46:19Z,4310000,,,0,,S. Milton Free Throw 2 of 2 (11 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,,,,,,,,,11.0,,,,,,,,,,
440,PT03M00.00S,2021-11-07T01:46:32.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,92.06636005256242,57.84313725490197,1610612741,68,77,2021-11-07T01:46:37Z,4320000,39.0,22.0,1,right,N. Vucevic turnaround Hook (11 PTS) (A. Caruso 2 AST),"[202696, 1627936]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,4.5,Made,,,,,,,,,11.0,A. Caruso,1627936.0,2.0,,,,,,,
442,PT02M47.00S,2021-11-07T01:46:45.3Z,3,REGULAR,2pt,Jump Shot,[],1627788,19.92444152431012,28.431372549019606,1610612755,68,77,2021-11-07T01:46:51Z,4340000,108.0,135.0,1,left,MISS F. Korkmaz 17' pullup Shot,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,17.26,Missed,,,,,,,,,,,,,,,,,,,
443,PT02M46.00S,2021-11-07T01:46:46.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,68,77,2021-11-07T01:46:51Z,4350000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,442.0,,,,,,,,,,,,,,,,,,
444,PT02M46.00S,2021-11-07T01:46:50.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,68,77,2021-11-07T01:46:50Z,4360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M39.00S,2021-11-07T01:47:08.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627777,14.799605781865965,52.450980392156865,1610612755,68,77,2021-11-07T01:47:19Z,4370000,-12.0,87.0,1,left,MISS G. Niang 8' floating Shot,[1627777],1610612755.0,PHI,floating,,,Niang,G. Niang,,,,,8.75,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M39.00S,2021-11-07T01:47:08.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,68,77,2021-11-07T01:47:19Z,4380000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,,,,
447,PT02M39.00S,2021-11-07T01:47:15.8Z,3,REGULAR,foul,personal,[],203083,,,1610612741,68,77,2021-11-07T01:47:42Z,4390000,,,0,,A. Drummond loose ball personal FOUL (3 PF),"[203083, 1627884]",1610612755.0,PHI,loose ball,,,Drummond,A. Drummond,,,,,,,,,,,,,,203592.0,,,,,3.0,0.0,Jones Jr.,1627884.0,,,
449,PT02M24.00S,2021-11-07T01:47:40.9Z,3,REGULAR,3pt,Jump Shot,[],203897,76.2976346911958,88.48039215686273,1610612741,71,77,2021-11-07T01:47:46Z,4410000,192.0,170.0,1,right,Z. LaVine 25' 3PT  (20 PTS) (N. Vucevic 2 AST),"[203897, 202696]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.69,Made,,,,,,,,,20.0,N. Vucevic,202696.0,2.0,,,,,,,
451,PT02M11.00S,2021-11-07T01:47:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.863994743758213,51.71568627450981,1610612755,71,79,2021-11-07T01:48:00Z,4430000,-9.0,3.0,1,left,T. Maxey driving finger roll Layup (6 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,0.9,Made,,,,,,,,,6.0,,,,,,,,,,
452,PT02M00.00S,2021-11-07T01:48:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.77463863337714,50.73529411764706,1610612741,73,79,2021-11-07T01:48:16Z,4440000,4.0,6.0,1,right,Z. LaVine driving reverse Layup (22 PTS),[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,0.7,Made,,,,,,,,,22.0,,,,,,,,,,
453,PT01M39.00S,2021-11-07T01:48:25.5Z,3,REGULAR,2pt,Jump Shot,[],1627777,6.783837056504599,32.84313725490196,1610612755,73,79,2021-11-07T01:48:29Z,4450000,86.0,11.0,1,left,MISS G. Niang 8' floating Shot,[1627777],1610612755.0,PHI,floating,,,Niang,G. Niang,,,,,8.65,Missed,,,,,,,,,,,,,,,,,,,
454,PT01M36.00S,2021-11-07T01:48:28.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,73,79,2021-11-07T01:48:29Z,4460000,,,0,,N. Vucevic REBOUND (Off:2 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,453.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
455,PT01M33.00S,2021-11-07T01:48:32.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203897,69.07030223390277,28.186274509803923,1610612741,73,79,2021-11-07T01:48:41Z,4470000,-109.0,238.0,1,right,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
456,PT01M30.00S,2021-11-07T01:48:35.0Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,73,79,2021-11-07T01:48:41Z,4480000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,455.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
457,PT01M19.00S,2021-11-07T01:48:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,6.258212877792378,51.71568627450981,1610612755,73,79,2021-11-07T01:48:51Z,4490000,-9.0,6.0,1,left,MISS S. Milton driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
458,PT01M18.00S,2021-11-07T01:48:50.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,73,79,2021-11-07T01:48:50Z,4500000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,,,,
459,PT01M18.00S,2021-11-07T01:48:51.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,73,79,2021-11-07T01:48:51Z,4510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
