actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
538,PT09M47.00S,2021-12-07T02:55:26.2Z,4,REGULAR,substitution,in,[],203932,,,1610612743,86,73,2021-12-07T02:55:38Z,5340000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M47.00S,2021-12-07T02:55:26.2Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,86,73,2021-12-07T02:55:38Z,5350000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M47.00S,2021-12-07T02:55:26.2Z,4,REGULAR,substitution,in,[],203999,,,1610612743,86,73,2021-12-07T02:55:38Z,5360000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M27.00S,2021-12-07T02:56:07.5Z,4,REGULAR,2pt,Jump Shot,[],1628420,20.45006570302234,64.4607843137255,1610612743,86,75,2021-12-07T02:56:12Z,5370000,-72.0,140.0,1,left,M. Morris 15' pullup Jump Shot (13 PTS) (N. Jokic 12 AST),"[1628420, 203999]",1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,15.73,Made,,,,,,,13.0,N. Jokic,203999.0,12.0,,,,,,,,,
543,PT09M12.00S,2021-12-07T02:56:22.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.64323258869908,51.225490196078425,1610612741,88,75,2021-12-07T02:56:26Z,5390000,6.0,7.0,1,right,A. Dosunmu driving Layup (11 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,0.95,Made,,,,,,,11.0,,,,,,,,,,,,
544,PT08M51.00S,2021-12-07T02:56:43.0Z,4,REGULAR,2pt,Jump Shot,[],203999,21.23850197109067,40.68627450980392,1610612743,88,77,2021-12-07T02:56:48Z,5400000,47.0,147.0,1,left,N. Jokic 15' Jump Shot (12 PTS) (M. Morris 6 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,15.43,Made,,,,,,,12.0,M. Morris,1628420.0,6.0,,,,,,,,,
546,PT08M26.00S,2021-12-07T02:57:09.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,93.64323258869908,48.03921568627451,1610612741,88,77,2021-12-07T02:57:14Z,5420000,-10.0,7.0,1,right,MISS T. Brown Jr. driving Layup,[1628972],1610612741.0,CHI,driving,,,Brown Jr.,T. Brown Jr.,,,,,1.22,Missed,,,,,,,,,,,,,,,,,,,
547,PT08M23.00S,2021-12-07T02:57:12.9Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,88,77,2021-12-07T02:57:14Z,5430000,,,0,,J. Green REBOUND (Off:2 Def:9),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,546.0,11.0,9.0,2.0,,,,,,,,,,,,,
548,PT08M03.00S,2021-12-07T02:57:33.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.040078843626807,41.911764705882355,1610612743,88,79,2021-12-07T02:58:34Z,5440000,40.0,61.0,1,left,N. Jokic 7' turnaround Hook (14 PTS) (W. Barton 1 AST),"[203999, 203115]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,7.29,Made,,,,,,,14.0,W. Barton,203115.0,1.0,,,,,,,,,
550,PT08M02.00S,2021-12-07T02:57:39.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,88,79,2021-12-07T02:57:39Z,5460000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M02.00S,2021-12-07T03:00:06.1Z,4,REGULAR,substitution,out,[],1628972,,,1610612741,88,79,2021-12-07T03:00:23Z,5470000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M02.00S,2021-12-07T03:00:06.1Z,4,REGULAR,substitution,out,[],1628396,,,1610612741,88,79,2021-12-07T03:00:23Z,5480000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M02.00S,2021-12-07T03:00:06.1Z,4,REGULAR,substitution,out,[],1629744,,,1610612741,88,79,2021-12-07T03:00:23Z,5490000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M02.00S,2021-12-07T03:00:06.1Z,4,REGULAR,substitution,in,[],202696,,,1610612741,88,79,2021-12-07T03:00:23Z,5500000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M02.00S,2021-12-07T03:00:06.1Z,4,REGULAR,substitution,in,[],203897,,,1610612741,88,79,2021-12-07T03:00:23Z,5510000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M02.00S,2021-12-07T03:00:06.1Z,4,REGULAR,substitution,in,[],1627884,,,1610612741,88,79,2021-12-07T03:00:23Z,5520000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M49.00S,2021-12-07T03:00:51.2Z,4,REGULAR,turnover,out-of-bounds,[],1627884,,,1610612741,88,79,2021-12-07T03:00:57Z,5530000,,,0,,D. Jones Jr. step out-of-bounds TURNOVER (1 TO),[1627884],1610612741.0,CHI,step,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,2882.0,1.0,,,,,,,
558,PT07M40.00S,2021-12-07T03:01:08.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203999,26.62614980289093,18.38235294117647,1610612743,88,79,2021-12-07T03:01:14Z,5540000,158.0,198.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
559,PT07M35.00S,2021-12-07T03:01:13.0Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,88,79,2021-12-07T03:01:14Z,5550000,,,0,,A. Dosunmu REBOUND (Off:1 Def:5),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,558.0,6.0,5.0,1.0,,,,,,,,,,,,,
560,PT07M29.00S,2021-12-07T03:01:18.5Z,4,REGULAR,3pt,Jump Shot,[],202696,66.17936925098554,36.27450980392157,1610612741,91,79,2021-12-07T03:01:23Z,5560000,-69.0,265.0,1,right,N. Vucevic 27' 3PT  (19 PTS) (L. Ball 3 AST),"[202696, 1628366]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,27.41,Made,,,,,,,19.0,L. Ball,1628366.0,3.0,,,,,,,,,
562,PT07M10.00S,2021-12-07T03:01:37.0Z,4,REGULAR,2pt,Jump Shot,[],1628420,20.844283837056505,50.98039215686274,1610612743,91,81,2021-12-07T03:01:43Z,5580000,-5.0,143.0,1,left,M. Morris 14' pullup Jump Shot (15 PTS) (N. Jokic 13 AST),"[1628420, 203999]",1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,14.35,Made,,,,,,,15.0,N. Jokic,203999.0,13.0,,,,,,,,,
564,PT07M05.00S,2021-12-07T03:01:45.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627884,93.77463863337714,50.0,1610612741,93,81,2021-12-07T03:02:15Z,5600000,0.0,6.0,1,right,D. Jones Jr. cutting DUNK (7 PTS) (L. Ball 4 AST),"[1627884, 1628366]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,0.6,Made,,,,,,,7.0,L. Ball,1628366.0,4.0,,,,,,,,,
566,PT07M05.00S,2021-12-07T03:01:51.5Z,4,REGULAR,foul,personal,['1freethrow'],201145,,,1610612741,93,81,2021-12-07T03:01:59Z,5620000,,,0,,J. Green shooting personal FOUL (1 PF) (Jones Jr. 1 FT),"[201145, 1627884]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Jones Jr.,1627884.0,
568,PT07M05.00S,2021-12-07T03:02:21.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1627884,,,1610612741,94,81,2021-12-07T03:02:21Z,5640000,,,0,,D. Jones Jr. Free Throw 1 of 1 (8 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
569,PT06M50.00S,2021-12-07T03:02:37.0Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,94,81,2021-12-07T03:02:44Z,5650000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 202696]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,3.0,Vucevic,202696.0,,,,,
570,PT06M50.00S,2021-12-07T03:02:37.0Z,4,REGULAR,steal,,[],202696,,,1610612741,94,81,2021-12-07T03:02:39Z,5660000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M47.00S,2021-12-07T03:02:40.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,93.9060446780552,50.245098039215684,1610612741,96,81,2021-12-07T03:02:57Z,5670000,1.0,5.0,1,right,Z. LaVine cutting DUNK (28 PTS) (A. Dosunmu 7 AST),"[203897, 1630245]",1610612741.0,CHI,cutting,,,LaVine,Z. LaVine,,,,,0.49,Made,,,,,,,28.0,A. Dosunmu,1630245.0,7.0,,,,,,,,,
573,PT06M47.00S,2021-12-07T03:02:51.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,96,81,2021-12-07T03:02:51Z,5690000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M39.00S,2021-12-07T03:04:25.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,96,81,2021-12-07T03:04:25Z,5700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M31.00S,2021-12-07T03:04:42.8Z,4,REGULAR,2pt,Jump Shot,[],1628420,21.76412614980289,37.5,1610612743,96,83,2021-12-07T03:04:50Z,5710000,62.0,152.0,1,left,M. Morris 16' pullup Jump Shot (17 PTS) (A. Gordon 1 AST),"[1628420, 203932]",1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,16.44,Made,,,,,,,17.0,A. Gordon,203932.0,1.0,,,,,,,,,
577,PT06M15.00S,2021-12-07T03:04:59.3Z,4,REGULAR,2pt,Jump Shot,[],202696,78.66294349540078,50.98039215686274,1610612741,96,83,2021-12-07T03:05:08Z,5730000,5.0,148.0,1,right,MISS N. Vucevic 14' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,14.82,Missed,,,,,,,,,,,,,,,,,,,
578,PT06M13.00S,2021-12-07T03:05:01.3Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,96,83,2021-12-07T03:05:08Z,5740000,,,0,,J. Green REBOUND (Off:2 Def:10),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,577.0,12.0,10.0,2.0,,,,,,,,,,,,,
579,PT06M06.00S,2021-12-07T03:05:08.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,6.389618922470433,53.431372549019606,1610612743,96,83,2021-12-07T03:06:07Z,5750000,-17.0,8.0,1,left,MISS J. Green cutting Layup,[201145],1610612743.0,DEN,cutting,,,Green,J. Green,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
580,PT06M06.00S,2021-12-07T03:05:08.2Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,96,83,2021-12-07T03:05:18Z,5760000,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,579.0,9.0,8.0,1.0,,,,,,,,,,,,,
581,PT06M01.00S,2021-12-07T03:05:13.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628366,93.64323258869908,50.73529411764706,1610612741,98,83,2021-12-07T03:05:26Z,5770000,4.0,7.0,1,right,L. Ball alley-oop DUNK (20 PTS) (A. Dosunmu 8 AST),"[1628366, 1630245]",1610612741.0,CHI,alley-oop,,,Ball,L. Ball,,,,,0.82,Made,,,,,,,20.0,A. Dosunmu,1630245.0,8.0,,,,,,,,,
583,PT06M01.00S,2021-12-07T03:05:24.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,98,83,2021-12-07T03:05:24Z,5790000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M38.00S,2021-12-07T03:07:10.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,11.514454664914586,50.98039215686274,1610612743,98,83,2021-12-07T03:07:15Z,5800000,-5.0,56.0,1,left,MISS N. Jokic turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,5.59,Missed,,,,,,,,,,,,,,,,,,,
585,PT05M38.00S,2021-12-07T03:07:10.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,98,83,2021-12-07T03:07:15Z,5810000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,,,,
586,PT05M38.00S,2021-12-07T03:07:14.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,98,83,2021-12-07T03:07:14Z,5820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M19.00S,2021-12-07T03:07:37.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.12417871222075,50.73529411764706,1610612741,98,83,2021-12-07T03:07:40Z,5830000,4.0,59.0,1,right,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,,
588,PT05M17.00S,2021-12-07T03:07:39.1Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,98,83,2021-12-07T03:07:40Z,5840000,,,0,,N. Jokic REBOUND (Off:1 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,587.0,11.0,10.0,1.0,,,,,,,,,,,,,
589,PT05M14.00S,2021-12-07T03:07:43.7Z,4,REGULAR,foul,offensive,[],203932,,,1610612743,98,83,2021-12-07T03:07:50Z,5850000,,,0,,A. Gordon charge offensive FOUL (2 PF),"[203932, 1627884]",1610612743.0,DEN,charge,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,202007.0,,,,2.0,0.0,Jones Jr.,1627884.0,
591,PT05M14.00S,2021-12-07T03:07:43.7Z,4,REGULAR,turnover,offensive foul,[],203932,,,1610612743,98,83,2021-12-07T03:07:43Z,5870000,,,0,,A. Gordon offensive foul TURNOVER (3 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,202007.0,3.0,,,,,,,
592,PT05M02.00S,2021-12-07T03:08:22.1Z,4,REGULAR,turnover,out-of-bounds,[],1628366,,,1610612741,98,83,2021-12-07T03:08:32Z,5880000,,,0,,L. Ball lost ball out-of-bounds TURNOVER (2 TO),[1628366],1610612741.0,CHI,lost ball,,,Ball,L. Ball,,,,,,,,,,,,,,,,,2882.0,2.0,,,,,,,
593,PT04M51.00S,2021-12-07T03:08:39.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,8.623521681997373,50.73529411764706,1610612743,98,83,2021-12-07T03:08:44Z,5890000,-4.0,29.0,1,left,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
594,PT04M49.00S,2021-12-07T03:08:41.3Z,4,REGULAR,rebound,defensive,[],1628366,,,1610612741,98,83,2021-12-07T03:08:41Z,5900000,,,0,,L. Ball REBOUND (Off:4 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,593.0,8.0,4.0,4.0,,,,,,,,,,,,,
595,PT04M45.00S,2021-12-07T03:08:47.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203897,92.59198423127464,51.470588235294116,1610612741,100,83,2021-12-07T03:09:05Z,5910000,7.0,17.0,1,right,Z. LaVine driving Layup (30 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.86,Made,,,,,,,30.0,,,,,,,,,,,,
597,PT04M45.00S,2021-12-07T03:08:59.0Z,4,REGULAR,violation,defensive goaltending,[],203932,,,1610612741,100,83,2021-12-07T03:09:05Z,5930000,,,0,,A. Gordon defensive goaltending VIOLATION,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,2882.0,,,,,,,,
598,PT04M34.00S,2021-12-07T03:09:16.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.011169513797633,47.794117647058826,1610612743,100,85,2021-12-07T03:09:20Z,5940000,11.0,79.0,1,left,N. Jokic 8' floating Jump Shot (16 PTS) (M. Morris 7 AST),"[203999, 1628420]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,8.0,Made,,,,,,,16.0,M. Morris,1628420.0,7.0,,,,,,,,,
600,PT04M17.00S,2021-12-07T03:09:34.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,91.67214191852825,51.225490196078425,1610612741,102,85,2021-12-07T03:09:39Z,5960000,6.0,26.0,1,right,D. Jones Jr. driving Layup (10 PTS) (Z. LaVine 7 AST),"[1627884, 203897]",1610612741.0,CHI,driving,,,Jones Jr.,D. Jones Jr.,,,,,2.65,Made,,,,,,,10.0,Z. LaVine,203897.0,7.0,,,,,,,,,
602,PT04M17.00S,2021-12-07T03:09:41.3Z,4,REGULAR,foul,personal,['1freethrow'],203115,,,1610612741,102,85,2021-12-07T03:10:00Z,5980000,,,0,,W. Barton shooting personal FOUL (2 PF) (Jones Jr. 1 FT),"[203115, 1627884]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Jones Jr.,1627884.0,
604,PT04M17.00S,2021-12-07T03:10:04.6Z,4,REGULAR,freethrow,1 of 1,[],1627884,,,1610612741,102,85,2021-12-07T03:10:06Z,6000000,,,0,,MISS D. Jones Jr. Free Throw 1 of 1,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
605,PT04M15.00S,2021-12-07T03:10:06.6Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,102,85,2021-12-07T03:10:06Z,6010000,,,0,,N. Jokic REBOUND (Off:1 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,604.0,12.0,11.0,1.0,,,,,,,,,,,,,
606,PT04M08.00S,2021-12-07T03:10:12.6Z,4,REGULAR,3pt,Jump Shot,[],203932,30.042706964520367,73.2843137254902,1610612743,102,85,2021-12-07T03:10:19Z,6020000,-116.0,230.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
607,PT04M02.00S,2021-12-07T03:10:18.6Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,102,85,2021-12-07T03:10:19Z,6030000,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,606.0,10.0,9.0,1.0,,,,,,,,,,,,,
608,PT03M47.00S,2021-12-07T03:10:33.9Z,4,REGULAR,3pt,Jump Shot,[],203897,72.7496714848883,16.666666666666664,1610612741,102,85,2021-12-07T03:10:39Z,6040000,-167.0,204.0,1,right,MISS Z. LaVine 26' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
609,PT03M44.00S,2021-12-07T03:10:36.9Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,102,85,2021-12-07T03:10:39Z,6050000,,,0,,W. Barton REBOUND (Off:2 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,608.0,5.0,3.0,2.0,,,,,,,,,,,,,
610,PT03M30.00S,2021-12-07T03:10:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,7.178055190538765,49.50980392156863,1610612743,102,87,2021-12-07T03:10:56Z,6060000,2.0,15.0,1,left,J. Green driving Layup (14 PTS) (N. Jokic 14 AST),"[201145, 203999]",1610612743.0,DEN,driving,,,Green,J. Green,,,,,1.52,Made,,,,,,,14.0,N. Jokic,203999.0,14.0,,,,,,,,,
612,PT03M05.00S,2021-12-07T03:11:15.0Z,4,REGULAR,2pt,Jump Shot,[],203897,88.38699080157687,72.79411764705883,1610612741,104,87,2021-12-07T03:11:18Z,6080000,114.0,57.0,1,right,Z. LaVine 12' step back Jump Shot (32 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,12.73,Made,,,,,,,32.0,,,,,,,,,,,,
613,PT02M49.00S,2021-12-07T03:11:33.8Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612743,104,87,2021-12-07T03:11:54Z,6090000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Jokic 2 FT),"[202696, 203999]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Jokic,203999.0,
615,PT02M49.00S,2021-12-07T03:11:55.1Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,104,88,2021-12-07T03:12:16Z,6110000,,,0,,N. Jokic Free Throw 1 of 2 (17 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
616,PT02M49.00S,2021-12-07T03:11:55.1Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,104,88,2021-12-07T03:12:16Z,6120000,,,0,,MISS N. Jokic Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
617,PT02M47.00S,2021-12-07T03:11:57.1Z,4,REGULAR,rebound,defensive,[],1628366,,,1610612741,104,88,2021-12-07T03:12:16Z,6130000,,,0,,L. Ball REBOUND (Off:4 Def:5),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,616.0,9.0,5.0,4.0,,,,,,,,,,,,,
618,PT02M30.00S,2021-12-07T03:12:32.1Z,4,REGULAR,3pt,Jump Shot,[],1627884,93.64323258869908,96.32352941176471,1610612741,104,88,2021-12-07T03:12:37Z,6140000,232.0,7.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
619,PT02M28.00S,2021-12-07T03:12:34.1Z,4,REGULAR,rebound,offensive,[],1628366,,,1610612741,104,88,2021-12-07T03:12:37Z,6150000,,,0,,L. Ball REBOUND (Off:5 Def:5),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,618.0,10.0,5.0,5.0,,,,,,,,,,,,,
624,PT02M26.00S,2021-12-07T03:12:43.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,104,88,2021-12-07T03:13:19Z,6155000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M18.00S,2021-12-07T03:12:54.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627884,93.77463863337714,49.754901960784316,1610612741,106,88,2021-12-07T03:13:03Z,6160000,-1.0,6.0,1,right,D. Jones Jr. cutting DUNK (12 PTS) (Z. LaVine 8 AST),"[1627884, 203897]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,0.61,Made,,,,,,,12.0,Z. LaVine,203897.0,8.0,,,,,,,,,
622,PT02M06.00S,2021-12-07T03:13:05.9Z,4,REGULAR,2pt,Jump Shot,[],203932,13.354139290407357,85.7843137254902,1610612743,106,90,2021-12-07T03:13:28Z,6180000,-179.0,73.0,1,left,A. Gordon 19' pullup Jump Shot (18 PTS) (N. Jokic 15 AST),"[203932, 203999]",1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,19.32,Made,,,,,,,18.0,N. Jokic,203999.0,15.0,,,,,,,,,
625,PT01M46.00S,2021-12-07T03:13:26.6Z,4,REGULAR,3pt,Jump Shot,[],202696,71.30420499342969,16.42156862745098,1610612741,106,90,2021-12-07T03:13:31Z,6200000,-168.0,217.0,1,right,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,,
626,PT01M43.00S,2021-12-07T03:13:29.6Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,106,90,2021-12-07T03:13:31Z,6210000,,,0,,J. Green REBOUND (Off:2 Def:11),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,625.0,13.0,11.0,2.0,,,,,,,,,,,,,
627,PT01M32.00S,2021-12-07T03:13:43.3Z,4,REGULAR,2pt,Jump Shot,[],1628420,11.251642575558476,12.254901960784313,1610612743,106,92,2021-12-07T03:13:47Z,6220000,189.0,53.0,1,left,M. Morris 19' pullup Jump Shot (19 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,19.61,Made,,,,,,,19.0,,,,,,,,,,,,
628,PT01M16.00S,2021-12-07T03:14:01.7Z,4,REGULAR,foul,personal,['2freethrow'],201145,,,1610612741,106,92,2021-12-07T03:14:25Z,6230000,,,0,,J. Green shooting personal FOUL (2 PF) (Vucevic 2 FT),"[201145, 202696]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,201246.0,,,,2.0,0.0,Vucevic,202696.0,
630,PT01M16.00S,2021-12-07T03:14:26.2Z,4,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,107,92,2021-12-07T03:14:26Z,6250000,,,0,,N. Vucevic Free Throw 1 of 2 (20 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
