actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
454,PT10M51.00S,2022-01-20T02:49:42.0Z,4,REGULAR,2pt,Jump Shot,[],201942,78.13731931668858,65.93137254901961,1610612741,89,82,2022-01-20T02:50:16Z,4430000,80.0,153.0,1,right,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,,,,17.25,Missed,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
455,PT10M49.00S,2022-01-20T02:49:44.0Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,89,82,2022-01-20T02:49:45Z,4440000,,,0,,K. Love REBOUND (Off:2 Def:5),[201567],1610612739.0,CLE,,,,,,,,,Love,K. Love,454.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
456,PT10M39.00S,2022-01-20T02:49:56.6Z,4,REGULAR,foul,personal,['2freethrow'],1628396,,,1610612739,89,82,2022-01-20T02:50:06Z,4450000,,,0,,T. Bradley shooting personal FOUL (3 PF) (Love 2 FT),"[1628396, 201567]",1610612741.0,CHI,shooting,,,,,,,,Bradley,T. Bradley,,,,,,,,,,,,,,202056.0,3.0,1.0,Love,201567.0,
458,PT10M39.00S,2022-01-20T02:50:31.0Z,4,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,89,83,2022-01-20T02:50:52Z,4470000,,,0,,K. Love Free Throw 1 of 2 (13 PTS),[201567],1610612739.0,CLE,,,,,,,,Made,Love,K. Love,,,,,13.0,,,,,,,,,,,,,,
459,PT10M39.00S,2022-01-20T02:50:31.8Z,4,REGULAR,substitution,out,[],1630792,,,1610612739,89,83,2022-01-20T02:50:36Z,4480000,,,0,,SUB out: M. Hill,[1630792],1610612741.0,CHI,,,,,,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,
460,PT10M39.00S,2022-01-20T02:50:31.8Z,4,REGULAR,substitution,in,[],1627936,,,1610612739,89,83,2022-01-20T02:50:36Z,4490000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
461,PT10M39.00S,2022-01-20T02:50:31.0Z,4,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,89,83,2022-01-20T02:50:52Z,4500000,,,0,,MISS K. Love Free Throw 2 of 2,[201567],1610612739.0,CLE,,,,,,,,Missed,Love,K. Love,,,,,,,,,,,,,,,,,,,
462,PT10M36.00S,2022-01-20T02:50:34.0Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,89,83,2022-01-20T02:50:52Z,4510000,,,0,,T. Bradley REBOUND (Off:2 Def:2),[1628396],1610612741.0,CHI,,,,,,,,,Bradley,T. Bradley,461.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
463,PT10M20.00S,2022-01-20T02:51:07.3Z,4,REGULAR,turnover,bad pass,[],1630245,,,1610612741,89,83,2022-01-20T02:51:15Z,4520000,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 1629164]",1610612741.0,CHI,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,1.0,Goodwin,1629164.0,,,,,,
464,PT10M20.00S,2022-01-20T02:51:07.3Z,4,REGULAR,steal,,[],1629164,,,1610612739,89,83,2022-01-20T02:51:12Z,4530000,,,0,,B. Goodwin STEAL (1 STL),[1629164],1610612739.0,CLE,,,,,,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,
465,PT10M16.00S,2022-01-20T02:51:14.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629164,7.966491458607096,49.754901960784316,1610612739,89,83,2022-01-20T02:51:34Z,4540000,1.0,22.0,1,left,MISS B. Goodwin running Layup - blocked,"[1629164, 1627936]",1610612739.0,CLE,running,,,,,,2.24,Missed,Goodwin,B. Goodwin,,,,,,,,,Caruso,1627936.0,,,,,,,,,
466,PT10M16.00S,2022-01-20T02:51:14.6Z,4,REGULAR,block,,[],1627936,,,1610612739,89,83,2022-01-20T02:51:18Z,4550000,,,0,,A. Caruso BLOCK (1 BLK),[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
467,PT10M11.00S,2022-01-20T02:51:19.6Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,89,83,2022-01-20T02:51:34Z,4560000,,,0,,D. Garland REBOUND (Off:1 Def:2),[1629636],1610612739.0,CLE,,,,,,,,,Garland,D. Garland,465.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
468,PT10M10.00S,2022-01-20T02:51:20.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629636,5.590000152587891,50.0,1610612739,89,85,2022-01-20T02:51:52Z,4570000,0.0,0.0,1,left,D. Garland putback Layup (18 PTS),[1629636],1610612739.0,CLE,putback,,,,,,0.0,Made,Garland,D. Garland,,,,,18.0,,,,,,,,,,,,,,
469,PT09M58.00S,2022-01-20T02:51:32.0Z,4,REGULAR,3pt,Jump Shot,[],1629744,96.40275952693824,96.32352941176471,1610612741,92,85,2022-01-20T02:51:47Z,4580000,232.0,-19.0,1,right,M. Thomas 3PT  (6 PTS) (D. DeRozan 4 AST),"[1629744, 201942]",1610612741.0,CHI,,,,,,,23.24,Made,Thomas,M. Thomas,,,,,6.0,D. DeRozan,201942.0,4.0,,,,,,,,,,,
471,PT09M30.00S,2022-01-20T02:51:57.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629164,17.427726675427067,60.5392156862745,1610612739,92,85,2022-01-20T02:52:02Z,4600000,-53.0,111.0,1,left,MISS B. Goodwin 12' driving floating Shot,[1629164],1610612739.0,CLE,driving floating,,,,,,12.31,Missed,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,
472,PT09M28.00S,2022-01-20T02:51:59.7Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,92,85,2022-01-20T02:52:02Z,4610000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,471.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
473,PT09M15.00S,2022-01-20T02:52:12.5Z,4,REGULAR,2pt,Jump Shot,[],201942,93.77463863337714,27.450980392156865,1610612741,92,85,2022-01-20T02:53:23Z,4620000,-113.0,6.0,1,right,MISS D. DeRozan 11' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,,,,11.29,Missed,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
474,PT09M13.00S,2022-01-20T02:52:14.5Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,92,85,2022-01-20T02:52:15Z,4630000,,,0,,K. Love REBOUND (Off:2 Def:6),[201567],1610612739.0,CLE,,,,,,,,,Love,K. Love,473.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
475,PT09M01.00S,2022-01-20T02:52:26.6Z,4,REGULAR,2pt,Hook,[],1630596,9.674770039421814,29.411764705882355,1610612739,92,87,2022-01-20T02:52:30Z,4640000,103.0,38.0,1,left,E. Mobley 10' turnaround Hook (16 PTS) (K. Love 4 AST),"[1630596, 201567]",1610612739.0,CLE,turnaround,,,,,,10.98,Made,Mobley,E. Mobley,,,,,16.0,K. Love,201567.0,4.0,,,,,,,,,,,
477,PT08M49.00S,2022-01-20T02:52:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.95729303547962,52.450980392156865,1610612741,94,87,2022-01-20T02:52:41Z,4660000,12.0,-5.0,1,right,A. Dosunmu cutting Layup (11 PTS) (A. Caruso 2 AST),"[1630245, 1627936]",1610612741.0,CHI,cutting,,,,,,1.33,Made,Dosunmu,A. Dosunmu,,,,,11.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,
479,PT08M28.00S,2022-01-20T02:52:58.9Z,4,REGULAR,turnover,lost ball,[],201567,,,1610612739,94,87,2022-01-20T02:53:04Z,4680000,,,0,,K. Love lost ball TURNOVER (2 TO),"[201567, 201942]",1610612739.0,CLE,,,,,,,,,Love,K. Love,,,,,,,,,,,2.0,DeRozan,201942.0,,,,,,
480,PT08M28.00S,2022-01-20T02:52:58.9Z,4,REGULAR,steal,,[],201942,,,1610612741,94,87,2022-01-20T02:53:00Z,4690000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
481,PT08M23.00S,2022-01-20T02:53:04.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630245,92.85479632063075,95.58823529411765,1610612741,97,87,2022-01-20T02:56:03Z,4700000,228.0,15.0,1,right,A. Dosunmu 3PT running (14 PTS) (D. DeRozan 5 AST),"[1630245, 201942]",1610612741.0,CHI,running,,,,,,22.84,Made,Dosunmu,A. Dosunmu,,,,,14.0,D. DeRozan,201942.0,5.0,,,,,,,,,,,
483,PT08M23.00S,2022-01-20T02:53:13.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,97,87,2022-01-20T02:53:13Z,4720000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT08M23.00S,2022-01-20T02:55:38.7Z,4,REGULAR,substitution,out,[],1629164,,,1610612739,97,87,2022-01-20T02:55:48Z,4730000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,,,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,
485,PT08M23.00S,2022-01-20T02:55:38.7Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,97,87,2022-01-20T02:55:48Z,4740000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
486,PT08M09.00S,2022-01-20T02:56:26.3Z,4,REGULAR,2pt,Jump Shot,[],1630596,20.45006570302234,34.068627450980394,1610612739,97,89,2022-01-20T02:56:32Z,4750000,80.0,140.0,1,left,E. Mobley 16' floating Jump Shot (18 PTS) (D. Garland 8 AST),"[1630596, 1629636]",1610612739.0,CLE,floating,,,,,,16.08,Made,Mobley,E. Mobley,,,,,18.0,D. Garland,1629636.0,8.0,,,,,,,,,,,
488,PT07M51.00S,2022-01-20T02:56:43.6Z,4,REGULAR,2pt,Jump Shot,[],1627936,77.34888304862024,29.166666666666668,1610612741,97,89,2022-01-20T02:57:16Z,4770000,-104.0,160.0,1,right,MISS A. Caruso 19' pullup Shot,[1627936],1610612741.0,CHI,pullup,,,,,,19.13,Missed,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
489,PT07M48.00S,2022-01-20T02:56:46.1Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,97,89,2022-01-20T02:56:46Z,4780000,,,0,,D. Garland REBOUND (Off:1 Def:3),[1629636],1610612739.0,CLE,,,,,,,,,Garland,D. Garland,488.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
490,PT07M40.00S,2022-01-20T02:57:07.5Z,4,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612739,97,89,2022-01-20T02:57:31Z,4790000,,,0,,A. Dosunmu shooting personal FOUL (4 PF) (Mobley 2 FT),"[1630245, 1630596]",1610612741.0,CHI,shooting,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,202056.0,4.0,0.0,Mobley,1630596.0,
492,PT07M40.00S,2022-01-20T02:57:32.3Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,97,89,2022-01-20T02:57:32Z,4810000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,,,,,Missed,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
493,PT07M40.00S,2022-01-20T02:57:32.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,97,89,2022-01-20T02:57:32Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,492.0,,,,,,,,,,,,,,,,,,
494,PT07M40.00S,2022-01-20T02:57:33.8Z,4,REGULAR,substitution,out,[],1627936,,,1610612739,97,89,2022-01-20T02:57:41Z,4830000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
495,PT07M40.00S,2022-01-20T02:57:33.8Z,4,REGULAR,substitution,out,[],1629685,,,1610612739,97,89,2022-01-20T02:57:41Z,4840000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,,,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,
496,PT07M40.00S,2022-01-20T02:57:33.8Z,4,REGULAR,substitution,in,[],1629632,,,1610612739,97,89,2022-01-20T02:57:41Z,4850000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
497,PT07M40.00S,2022-01-20T02:57:33.8Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,97,89,2022-01-20T02:57:41Z,4860000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,
498,PT07M40.00S,2022-01-20T02:57:32.3Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,97,89,2022-01-20T02:57:58Z,4870000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,,,,,Missed,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
499,PT07M37.00S,2022-01-20T02:57:35.3Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,97,89,2022-01-20T02:57:58Z,4880000,,,0,,T. Bradley REBOUND (Off:2 Def:3),[1628396],1610612741.0,CHI,,,,,,,,,Bradley,T. Bradley,498.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
500,PT07M22.00S,2022-01-20T02:58:09.6Z,4,REGULAR,2pt,Jump Shot,[],201942,76.69185282522996,51.225490196078425,1610612741,99,89,2022-01-20T02:58:13Z,4890000,6.0,167.0,1,right,D. DeRozan 16' pullup Jump Shot (26 PTS),[201942],1610612741.0,CHI,pullup,,,,,,16.67,Made,DeRozan,D. DeRozan,,,,,26.0,,,,,,,,,,,,,,
501,PT07M07.00S,2022-01-20T02:58:24.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,8.229303547963205,45.34313725490196,1610612739,99,89,2022-01-20T02:58:35Z,4900000,23.0,25.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,,,,3.41,Missed,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,
502,PT07M05.00S,2022-01-20T02:58:26.7Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,99,89,2022-01-20T02:58:35Z,4910000,,,0,,T. Bradley REBOUND (Off:2 Def:4),[1628396],1610612741.0,CHI,,,,,,,,,Bradley,T. Bradley,501.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
503,PT07M03.00S,2022-01-20T02:58:32.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,93.38042049934296,54.41176470588235,1610612741,99,89,2022-01-20T02:58:41Z,4920000,22.0,10.0,1,right,MISS D. DeRozan running Layup - blocked,"[201942, 1628374]",1610612741.0,CHI,running,,,,,,2.41,Missed,DeRozan,D. DeRozan,,,,,,,,,Markkanen,1628374.0,,,,,,,,,
504,PT07M03.00S,2022-01-20T02:58:32.9Z,4,REGULAR,block,,[],1628374,,,1610612741,99,89,2022-01-20T02:58:35Z,4930000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
505,PT07M03.00S,2022-01-20T02:58:32.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,99,89,2022-01-20T02:58:41Z,4940000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,503.0,,,,,,,,,,,,,,,,,,
506,PT07M03.00S,2022-01-20T02:58:37.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,99,89,2022-01-20T02:58:37Z,4950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M03.00S,2022-01-20T02:58:38.9Z,4,REGULAR,substitution,out,[],201942,,,1610612739,99,89,2022-01-20T02:58:52Z,4960000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
508,PT07M03.00S,2022-01-20T02:58:38.9Z,4,REGULAR,substitution,out,[],1628396,,,1610612739,99,89,2022-01-20T02:58:52Z,4970000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,,,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,
509,PT07M03.00S,2022-01-20T02:58:38.9Z,4,REGULAR,substitution,out,[],201567,,,1610612739,99,89,2022-01-20T02:58:52Z,4980000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,,,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,
510,PT07M03.00S,2022-01-20T02:58:38.9Z,4,REGULAR,substitution,in,[],202696,,,1610612739,99,89,2022-01-20T02:58:52Z,4990000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
511,PT07M03.00S,2022-01-20T02:58:38.9Z,4,REGULAR,substitution,in,[],1628972,,,1610612739,99,89,2022-01-20T02:58:52Z,5000000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,
512,PT07M03.00S,2022-01-20T02:58:38.9Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,99,89,2022-01-20T02:58:52Z,5010000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,
513,PT06M44.00S,2022-01-20T02:59:14.5Z,4,REGULAR,3pt,Jump Shot,[],1628374,32.276609724047304,63.725490196078425,1610612739,99,89,2022-01-20T02:59:23Z,5020000,-69.0,251.0,1,left,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,,,,26.01,Missed,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
514,PT06M39.00S,2022-01-20T02:59:19.5Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,99,89,2022-01-20T02:59:23Z,5030000,,,0,,D. Garland REBOUND (Off:2 Def:3),[1629636],1610612739.0,CLE,,,,,,,,,Garland,D. Garland,513.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
515,PT06M37.00S,2022-01-20T02:59:21.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,6.783837056504599,50.245098039215684,1610612739,99,91,2022-01-20T02:59:26Z,5040000,-1.0,11.0,1,left,L. Markkanen cutting Layup (25 PTS) (D. Garland 9 AST),"[1628374, 1629636]",1610612739.0,CLE,cutting,,,,,,1.14,Made,Markkanen,L. Markkanen,,,,,25.0,D. Garland,1629636.0,9.0,,,,,,,,,,,
517,PT06M24.00S,2022-01-20T02:59:34.2Z,4,REGULAR,2pt,Jump Shot,[],202696,74.06373193166885,39.705882352941174,1610612741,99,91,2022-01-20T02:59:40Z,5060000,-51.0,191.0,1,right,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,,,,19.81,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
518,PT06M23.00S,2022-01-20T02:59:35.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,99,91,2022-01-20T02:59:40Z,5070000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,517.0,,,,,,,,,,,,,,,,,,
519,PT06M23.00S,2022-01-20T02:59:40.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,99,91,2022-01-20T02:59:40Z,5080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M11.00S,2022-01-20T02:59:59.8Z,4,REGULAR,2pt,Jump Shot,[],1629636,25.04927726675427,44.11764705882353,1610612739,99,93,2022-01-20T03:00:03Z,5090000,29.0,183.0,1,left,D. Garland 18' pullup Jump Shot (20 PTS),[1629636],1610612739.0,CLE,pullup,,,,,,18.53,Made,Garland,D. Garland,,,,,20.0,,,,,,,,,,,,,,
521,PT05M48.00S,2022-01-20T03:00:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629744,92.72339027595268,53.18627450980392,1610612741,101,93,2022-01-20T03:00:35Z,5100000,16.0,16.0,1,right,M. Thomas cutting Layup (8 PTS) (A. Dosunmu 7 AST),"[1629744, 1630245]",1610612741.0,CHI,cutting,,,,,,2.25,Made,Thomas,M. Thomas,,,,,8.0,A. Dosunmu,1630245.0,7.0,,,,,,,,,,,
523,PT05M37.00S,2022-01-20T03:00:34.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.995400788436268,50.73529411764706,1610612739,101,95,2022-01-20T03:01:33Z,5120000,-4.0,4.0,1,left,J. Allen cutting DUNK (6 PTS) (D. Garland 10 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,,,,0.54,Made,Allen,J. Allen,,,,,6.0,D. Garland,1629636.0,10.0,,,,,,,,,,,
524,PT05M37.00S,2022-01-20T03:00:50.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,101,95,2022-01-20T03:00:50Z,5130000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M37.00S,2022-01-20T03:01:49.6Z,4,REGULAR,substitution,out,[],1629744,,,1610612741,101,95,2022-01-20T03:02:03Z,5140000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,,,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,
527,PT05M37.00S,2022-01-20T03:01:49.6Z,4,REGULAR,substitution,out,[],1628972,,,1610612741,101,95,2022-01-20T03:02:03Z,5150000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,
528,PT05M37.00S,2022-01-20T03:01:49.6Z,4,REGULAR,substitution,in,[],201942,,,1610612741,101,95,2022-01-20T03:02:03Z,5160000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
529,PT05M37.00S,2022-01-20T03:01:49.6Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,101,95,2022-01-20T03:02:03Z,5170000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
530,PT05M19.00S,2022-01-20T03:02:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.30026281208936,54.90196078431373,1610612741,103,95,2022-01-20T03:02:32Z,5180000,25.0,1.0,1,right,D. DeRozan driving Layup (28 PTS),[201942],1610612741.0,CHI,driving,,,,,,2.45,Made,DeRozan,D. DeRozan,,,,,28.0,,,,,,,,,,,,,,
531,PT05M05.00S,2022-01-20T03:02:45.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.995400788436268,49.26470588235294,1610612739,103,97,2022-01-20T03:02:53Z,5190000,4.0,4.0,1,left,I. Okoro reverse Layup (6 PTS) (D. Garland 11 AST),"[1630171, 1629636]",1610612739.0,CLE,reverse,,,,,,0.54,Made,Okoro,I. Okoro,,,,,6.0,D. Garland,1629636.0,11.0,,,,,,,,,,,
533,PT05M05.00S,2022-01-20T03:02:48.1Z,4,REGULAR,foul,personal,['1freethrow'],202696,,,1610612739,103,97,2022-01-20T03:02:55Z,5210000,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Okoro 1 FT),"[202696, 1630171]",1610612741.0,CHI,shooting,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,2534.0,3.0,0.0,Okoro,1630171.0,
535,PT05M05.00S,2022-01-20T03:03:09.7Z,4,REGULAR,freethrow,1 of 1,[],1630171,,,1610612739,103,98,2022-01-20T03:03:09Z,5230000,,,0,,I. Okoro Free Throw 1 of 1 (7 PTS),[1630171],1610612739.0,CLE,,,,,,,,Made,Okoro,I. Okoro,,,,,7.0,,,,,,,,,,,,,,
536,PT04M50.00S,2022-01-20T03:03:28.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,83.26215505913272,39.46078431372549,1610612741,103,98,2022-01-20T03:03:32Z,5240000,-53.0,105.0,1,right,MISS D. DeRozan 11' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,,,,11.73,Missed,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
537,PT04M48.00S,2022-01-20T03:03:30.8Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,103,98,2022-01-20T03:03:32Z,5250000,,,0,,L. Markkanen REBOUND (Off:1 Def:6),[1628374],1610612739.0,CLE,,,,,,,,,Markkanen,L. Markkanen,536.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
538,PT04M44.00S,2022-01-20T03:03:35.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,28.465834428383708,21.07843137254902,1610612739,103,101,2022-01-20T03:03:43Z,5260000,145.0,215.0,1,left,L. Markkanen 25' 3PT  (28 PTS) (D. Garland 12 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,,,,25.92,Made,Markkanen,L. Markkanen,,,,,28.0,D. Garland,1629636.0,12.0,,,,,,,,,,,
540,PT04M20.00S,2022-01-20T03:03:58.8Z,4,REGULAR,2pt,Jump Shot,[],201942,94.56307490144546,77.94117647058823,1610612741,103,101,2022-01-20T03:04:05Z,5280000,140.0,-1.0,1,right,MISS D. DeRozan 13' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,,,,13.97,Missed,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
541,PT04M19.00S,2022-01-20T03:03:59.8Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,103,101,2022-01-20T03:04:05Z,5290000,,,0,,J. Allen REBOUND (Off:3 Def:5),[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,540.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
542,PT04M18.00S,2022-01-20T03:04:05.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612739,103,101,2022-01-20T03:04:11Z,5300000,,,0,,N. Vucevic shooting personal FOUL (4 PF) (Okoro 2 FT),"[202696, 1630171]",1610612741.0,CHI,shooting,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,202056.0,4.0,0.0,Okoro,1630171.0,
