actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
457,PT08M50.00S,2022-04-09T01:55:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,5.732588699080158,52.69607843137255,1610612766,96,121,2022-04-09T01:55:36Z,4500000,-13.0,1.0,1,left,T. Rozier driving finger roll Layup (13 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,1.36,Made,13.0,,,,,,,,,,,,,,,,,,
458,PT08M25.00S,2022-04-09T01:55:57.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,84.83902759526939,53.67647058823529,1610612741,96,121,2022-04-09T01:56:17Z,4510000,18.0,90.0,1,right,MISS J. Green 9' floating Shot,[1629750],1610612741.0,CHI,floating,,,Green,J. Green,,,,,9.19,Missed,,,,,,,,,,,,,,,,,,,
459,PT08M23.00S,2022-04-09T01:55:59.4Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,96,121,2022-04-09T01:56:02Z,4520000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,458.0,5.0,4.0,1.0,,,,,,,
460,PT08M03.00S,2022-04-09T01:56:19.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,16.507884362680684,49.754901960784316,1610612766,96,121,2022-04-09T01:57:10Z,4530000,1.0,103.0,1,left,MISS T. Rozier 10' turnaround fadeaway Shot,[1626179],1610612766.0,CHA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,10.27,Missed,,,,,,,,,,,,,,,,,,,
461,PT08M01.00S,2022-04-09T01:56:21.7Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,96,121,2022-04-09T01:56:31Z,4540000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,460.0,2.0,2.0,0.0,,,,,,,
462,PT07M56.00S,2022-04-09T01:56:26.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,71.30420499342969,73.77450980392157,1610612741,96,121,2022-04-09T01:56:35Z,4550000,119.0,217.0,1,right,MISS C. White 24' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
463,PT07M54.00S,2022-04-09T01:56:28.0Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,96,121,2022-04-09T01:56:35Z,4560000,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,462.0,4.0,4.0,0.0,,,,,,,
464,PT07M44.00S,2022-04-09T01:56:38.8Z,4,REGULAR,turnover,lost ball,[],1626149,,,1610612766,96,121,2022-04-09T01:56:42Z,4570000,,,0,,M. Harrell lost ball TURNOVER (2 TO),"[1626149, 1628972]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,2.0,Brown Jr.,1628972.0,,,,,,,,,,,,
465,PT07M44.00S,2022-04-09T01:56:38.8Z,4,REGULAR,steal,,[],1628972,,,1610612741,96,121,2022-04-09T01:56:40Z,4580000,,,0,,T. Brown Jr. STEAL (2 STL),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT07M36.00S,2022-04-09T01:56:45.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,92.9862023653088,50.49019607843137,1610612741,96,121,2022-04-09T01:56:50Z,4590000,2.0,13.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,,
467,PT07M35.00S,2022-04-09T01:56:46.5Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,96,121,2022-04-09T01:56:50Z,4600000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,466.0,1.0,1.0,0.0,,,,,,,
468,PT07M22.00S,2022-04-09T01:57:00.1Z,4,REGULAR,3pt,Jump Shot,[],1629667,28.465834428383708,25.49019607843137,1610612766,96,121,2022-04-09T01:57:07Z,4610000,123.0,215.0,1,left,MISS J. McDaniels 24' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
469,PT07M18.00S,2022-04-09T01:57:04.1Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,96,121,2022-04-09T01:57:07Z,4620000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,468.0,1.0,1.0,0.0,,,,,,,
470,PT07M12.00S,2022-04-09T01:57:14.6Z,4,REGULAR,foul,personal,[],1629023,,,1610612741,96,121,2022-04-09T01:57:25Z,4630000,,,0,,P. Washington personal FOUL (3 PF),"[1629023, 1629632]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,201639.0,,,,,3.0,0.0,White,1629632.0,,,
472,PT07M12.00S,2022-04-09T01:57:21.8Z,4,REGULAR,substitution,out,[],1626149,,,1610612741,96,121,2022-04-09T01:57:26Z,4650000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT07M12.00S,2022-04-09T01:57:21.8Z,4,REGULAR,substitution,in,[],1628970,,,1610612741,96,121,2022-04-09T01:57:26Z,4660000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT07M06.00S,2022-04-09T01:57:45.4Z,4,REGULAR,turnover,lost ball,[],1630245,,,1610612741,96,121,2022-04-09T01:57:51Z,4670000,,,0,,A. Dosunmu lost ball TURNOVER (2 TO),"[1630245, 1626162]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,2.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
475,PT07M06.00S,2022-04-09T01:57:45.4Z,4,REGULAR,steal,,[],1626162,,,1610612766,96,121,2022-04-09T01:57:47Z,4680000,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT07M03.00S,2022-04-09T01:57:48.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,5.995400788436268,50.49019607843137,1610612766,96,123,2022-04-09T01:59:44Z,4690000,-2.0,4.0,1,left,K. Oubre Jr. running Layup (15 PTS) (J. McDaniels 3 AST),"[1626162, 1629667]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,0.46,Made,15.0,J. McDaniels,1629667.0,3.0,,,,,,,,,,,,,,,
478,PT06M46.00S,2022-04-09T01:58:04.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,94.1688567674113,52.450980392156865,1610612741,98,123,2022-04-09T01:58:09Z,4710000,12.0,2.0,1,right,D. Jones Jr. Layup (2 PTS) (A. Dosunmu 3 AST),"[1627884, 1630245]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,1.25,Made,2.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,,,,,
480,PT06M23.00S,2022-04-09T01:58:27.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,31.09395532194481,67.40196078431373,1610612766,98,123,2022-04-09T01:58:33Z,4730000,-87.0,240.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
481,PT06M18.00S,2022-04-09T01:58:32.7Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,98,123,2022-04-09T01:58:33Z,4740000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,480.0,3.0,3.0,0.0,,,,,,,
482,PT06M05.00S,2022-04-09T01:58:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.43166885676742,52.94117647058824,1610612741,98,123,2022-04-09T01:58:54Z,4750000,15.0,0.0,1,right,MISS C. White driving Layup - blocked,"[1629632, 1629023]",1610612741.0,CHI,driving,,,White,C. White,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,Washington,1629023.0
483,PT06M05.00S,2022-04-09T01:58:46.5Z,4,REGULAR,block,,[],1629023,,,1610612741,98,123,2022-04-09T01:58:49Z,4760000,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT06M01.00S,2022-04-09T01:58:50.5Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,98,123,2022-04-09T01:59:42Z,4770000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,482.0,2.0,2.0,0.0,,,,,,,
485,PT05M59.00S,2022-04-09T01:58:52.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626179,5.863994743758213,51.9607843137255,1610612766,98,125,2022-04-09T02:01:16Z,4780000,-10.0,3.0,1,left,T. Rozier running Layup (15 PTS) (J. McDaniels 4 AST),"[1626179, 1629667]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,1.01,Made,15.0,J. McDaniels,1629667.0,4.0,,,,,,,,,,,,,,,
487,PT05M44.00S,2022-04-09T01:59:07.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,89.43823915900131,52.20588235294118,1610612741,98,125,2022-04-09T01:59:13Z,4800000,11.0,47.0,1,right,MISS A. Dosunmu driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,4.81,Missed,,,,,,,,,,,,,,,,,,,
488,PT05M41.00S,2022-04-09T01:59:10.0Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,98,125,2022-04-09T01:59:13Z,4810000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,487.0,3.0,3.0,0.0,,,,,,,
489,PT05M32.00S,2022-04-09T01:59:19.0Z,4,REGULAR,3pt,Jump Shot,[],1626179,25.706307490144546,17.15686274509804,1610612766,98,125,2022-04-09T02:01:56Z,4820000,164.0,189.0,1,left,MISS T. Rozier 25' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
490,PT05M32.00S,2022-04-09T01:59:19.0Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,98,125,2022-04-09T01:59:25Z,4830000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:3),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,489.0,3.0,3.0,0.0,,,,,,,
491,PT05M32.00S,2022-04-09T01:59:25.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,98,125,2022-04-09T01:59:25Z,4840000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT05M32.00S,2022-04-09T02:01:54.6Z,4,REGULAR,substitution,out,[],1626179,,,1610612741,98,125,2022-04-09T02:02:17Z,4850000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M32.00S,2022-04-09T02:01:54.6Z,4,REGULAR,substitution,out,[],1629667,,,1610612741,98,125,2022-04-09T02:02:17Z,4860000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M32.00S,2022-04-09T02:01:54.6Z,4,REGULAR,substitution,out,[],1628970,,,1610612741,98,125,2022-04-09T02:02:17Z,4870000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M32.00S,2022-04-09T02:01:54.6Z,4,REGULAR,substitution,in,[],202738,,,1610612741,98,125,2022-04-09T02:02:17Z,4880000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT05M32.00S,2022-04-09T02:01:54.6Z,4,REGULAR,substitution,in,[],1630550,,,1610612741,98,125,2022-04-09T02:02:17Z,4890000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT05M32.00S,2022-04-09T02:01:54.6Z,4,REGULAR,substitution,in,[],1628998,,,1610612741,98,125,2022-04-09T02:02:17Z,4900000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT05M16.00S,2022-04-09T02:02:30.0Z,4,REGULAR,3pt,Jump Shot,[],1628972,66.83639947437582,55.63725490196079,1610612741,101,125,2022-04-09T02:03:00Z,4910000,28.0,259.0,1,right,T. Brown Jr. 26' 3PT pullup (6 PTS),[1628972],1610612741.0,CHI,pullup,,,Brown Jr.,T. Brown Jr.,,,,,26.07,Made,6.0,,,,,,,,,,,,,,,,,,
499,PT04M53.00S,2022-04-09T02:02:53.4Z,4,REGULAR,3pt,Jump Shot,[],1626162,31.61957950065703,12.745098039215685,1610612766,101,128,2022-04-09T02:03:00Z,4920000,186.0,245.0,1,left,K. Oubre Jr. 30' 3PT  (18 PTS) (C. Martin 3 AST),"[1626162, 1628998]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,30.75,Made,18.0,C. Martin,1628998.0,3.0,,,,,,,,,,,,,,,
501,PT04M35.00S,2022-04-09T02:03:11.3Z,4,REGULAR,3pt,Jump Shot,[],1630245,81.02825229960578,7.598039215686274,1610612741,104,128,2022-04-09T02:03:15Z,4940000,-212.0,126.0,1,right,A. Dosunmu 24' 3PT  (11 PTS) (T. Brown Jr. 2 AST),"[1630245, 1628972]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,24.65,Made,11.0,T. Brown Jr.,1628972.0,2.0,,,,,,,,,,,,,,,
503,PT04M10.00S,2022-04-09T02:03:36.1Z,4,REGULAR,3pt,Jump Shot,[],202738,15.637319316688567,94.140625,1610612766,104,128,2022-04-09T02:08:58Z,4960000,-221.0,94.0,1,left,MISS I. Thomas 24' step back 3PT,[202738],1610612766.0,CHA,step back,,,Thomas,I. Thomas,,,,,24.01,Missed,,,,,,,,,,,,,,,,,,,
504,PT04M08.00S,2022-04-09T02:03:38.1Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,104,128,2022-04-09T02:05:02Z,4970000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:4),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,503.0,4.0,4.0,0.0,,,,,,,
505,PT04M08.00S,2022-04-09T02:03:43.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,94.56307490144546,51.71568627450981,1610612741,106,128,2022-04-09T02:06:13Z,4980000,9.0,-1.0,1,right,A. Dosunmu running Layup (13 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,0.87,Made,13.0,,,,,,,,,,,,,,,,,,
506,PT04M08.00S,2022-04-09T02:03:49.7Z,4,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612741,106,128,2022-04-09T02:04:07Z,4990000,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Dosunmu 1 FT),"[1626162, 1630245]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,200834.0,,,,,2.0,1.0,Dosunmu,1630245.0,,,
508,PT04M08.00S,2022-04-09T02:03:57.8Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,106,128,2022-04-09T02:04:05Z,5010000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT04M08.00S,2022-04-09T02:03:57.8Z,4,REGULAR,substitution,in,[],1630172,,,1610612741,106,128,2022-04-09T02:04:05Z,5020000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT04M08.00S,2022-04-09T02:04:20.1Z,4,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,107,128,2022-04-09T02:04:20Z,5030000,,,0,,A. Dosunmu Free Throw 1 of 1 (14 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
511,PT03M54.00S,2022-04-09T02:04:35.4Z,4,REGULAR,3pt,Jump Shot,[],1626162,10.988830486202366,95.09803921568627,1610612766,107,128,2022-04-09T02:04:39Z,5040000,-225.0,51.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.12,Missed,,,,,,,,,,,,,,,,,,,
512,PT03M51.00S,2022-04-09T02:04:38.4Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,107,128,2022-04-09T02:04:39Z,5050000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,511.0,2.0,2.0,0.0,,,,,,,
514,PT03M33.00S,2022-04-09T02:04:56.5Z,4,REGULAR,2pt,Jump Shot,[],1628972,89.96386333771353,13.970588235294118,1610612741,107,128,2022-04-09T02:08:57Z,5070000,-180.0,42.0,1,right,MISS T. Brown Jr. 18' step back Shot,[1628972],1610612741.0,CHI,step back,,,Brown Jr.,T. Brown Jr.,,,,,18.49,Missed,,,,,,,,,,,,,,,,,,,
515,PT03M30.00S,2022-04-09T02:05:00.2Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,107,128,2022-04-09T02:05:00Z,5080000,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,514.0,1.0,1.0,0.0,,,,,,,
516,PT03M10.00S,2022-04-09T02:05:20.0Z,4,REGULAR,3pt,Jump Shot,[],1628998,33.98488830486202,52.20588235294118,1610612766,107,128,2022-04-09T02:09:43Z,5090000,-11.0,267.0,1,left,MISS C. Martin 26' step back 3PT,[1628998],1610612766.0,CHA,step back,,,Martin,C. Martin,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
517,PT03M06.00S,2022-04-09T02:05:23.0Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,107,128,2022-04-09T02:05:23Z,5100000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:5),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,516.0,5.0,5.0,0.0,,,,,,,
518,PT03M03.00S,2022-04-09T02:05:25.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630172,94.43166885676742,51.71568627450981,1610612741,109,128,2022-04-09T02:10:10Z,5110000,9.0,0.0,1,right,P. Williams running DUNK (11 PTS) (T. Brown Jr. 3 AST),"[1630172, 1628972]",1610612741.0,CHI,running,,,Williams,P. Williams,,,,,0.86,Made,11.0,T. Brown Jr.,1628972.0,3.0,,,,,,,,,,,,,,,
520,PT02M47.00S,2022-04-09T02:05:42.5Z,4,REGULAR,turnover,bad pass,[],202738,,,1610612766,109,128,2022-04-09T02:05:47Z,5130000,,,0,,I. Thomas bad pass TURNOVER (1 TO),"[202738, 1628972]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,1.0,Brown Jr.,1628972.0,,,,,,,,,,,,
521,PT02M47.00S,2022-04-09T02:05:42.5Z,4,REGULAR,steal,,[],1628972,,,1610612741,109,128,2022-04-09T02:05:44Z,5140000,,,0,,T. Brown Jr. STEAL (3 STL),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M43.00S,2022-04-09T02:05:46.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627884,93.51182654402102,52.94117647058824,1610612741,111,128,2022-04-09T02:11:05Z,5150000,15.0,8.0,1,right,D. Jones Jr. running DUNK (4 PTS) (T. Brown Jr. 4 AST),"[1627884, 1628972]",1610612741.0,CHI,running,,,Jones Jr.,D. Jones Jr.,,,,,1.7,Made,4.0,T. Brown Jr.,1628972.0,4.0,,,,,,,,,,,,,,,
524,PT02M43.00S,2022-04-09T02:05:57.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,111,128,2022-04-09T02:05:57Z,5170000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT02M28.00S,2022-04-09T02:07:34.3Z,4,REGULAR,3pt,Jump Shot,[],1626162,27.283180026281208,15.686274509803921,1610612766,111,128,2022-04-09T02:07:48Z,5180000,172.0,204.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
526,PT02M22.00S,2022-04-09T02:07:40.3Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,111,128,2022-04-09T02:07:48Z,5190000,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,525.0,3.0,2.0,1.0,,,,,,,
527,PT02M18.00S,2022-04-09T02:07:43.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628972,95.6143232588699,4.6568627450980395,1610612741,111,128,2022-04-09T02:12:17Z,5200000,-227.0,-11.0,1,right,MISS T. Brown Jr. running 3PT,[1628972],1610612741.0,CHI,running,,,Brown Jr.,T. Brown Jr.,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
528,PT02M18.00S,2022-04-09T02:07:43.3Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,111,128,2022-04-09T02:07:52Z,5210000,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,527.0,2.0,2.0,0.0,,,,,,,
529,PT01M59.00S,2022-04-09T02:08:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,7.703679369250986,49.754901960784316,1610612766,111,128,2022-04-09T02:08:17Z,5220000,1.0,20.0,1,left,MISS P. Washington Layup - blocked,"[1629023, 1630172]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,Williams,1630172.0
530,PT01M59.00S,2022-04-09T02:08:02.8Z,4,REGULAR,block,,[],1630172,,,1610612766,111,128,2022-04-09T02:08:05Z,5230000,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT01M57.00S,2022-04-09T02:08:04.8Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,111,128,2022-04-09T02:08:17Z,5240000,,,0,,P. Williams REBOUND (Off:1 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,529.0,4.0,3.0,1.0,,,,,,,
532,PT01M57.00S,2022-04-09T02:08:09.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202738,,,1610612741,111,128,2022-04-09T02:08:17Z,5250000,,,0,,I. Thomas shooting personal FOUL (1 PF) (Williams 2 FT),"[202738, 1630172]",1610612766.0,CHA,shooting,,,Thomas,I. Thomas,,,,,,,,,,,,,,201639.0,,,,,1.0,0.0,Williams,1630172.0,,,
534,PT01M57.00S,2022-04-09T02:08:30.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630172,,,1610612741,112,128,2022-04-09T02:08:30Z,5270000,,,0,,P. Williams Free Throw 1 of 2 (12 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
535,PT01M57.00S,2022-04-09T02:08:43.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630172,,,1610612741,113,128,2022-04-09T02:08:43Z,5280000,,,0,,P. Williams Free Throw 2 of 2 (13 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
536,PT01M39.00S,2022-04-09T02:09:04.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202738,5.206964520367937,53.431372549019606,1610612766,113,128,2022-04-09T02:09:12Z,5290000,-17.0,-4.0,1,left,MISS I. Thomas driving Layup,[202738],1610612766.0,CHA,driving,,,Thomas,I. Thomas,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,,
537,PT01M38.00S,2022-04-09T02:09:05.6Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,113,128,2022-04-09T02:09:12Z,5300000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,536.0,3.0,2.0,1.0,,,,,,,
538,PT01M38.00S,2022-04-09T02:09:07.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,5.590000152587891,50.0,1610612766,113,130,2022-04-09T02:09:07Z,5310000,0.0,0.0,1,left,P. Washington tip Layup (7 PTS),[1629023],1610612766.0,CHA,tip,,,Washington,P. Washington,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
539,PT01M24.00S,2022-04-09T02:09:24.6Z,4,REGULAR,foul,offensive,[],1629632,,,1610612741,113,130,2022-04-09T02:19:06Z,5320000,,,0,,C. White charge offensive FOUL (4 PF),"[1629632, 1628998]",1610612741.0,CHI,charge,,,White,C. White,,,,,,,,,,,,,,1627541.0,,,,,4.0,0.0,Martin,1628998.0,,,
541,PT01M24.00S,2022-04-09T02:09:24.6Z,4,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,113,130,2022-04-09T02:09:24Z,5340000,,,0,,C. White offensive foul TURNOVER (2 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,2.0,,,1627541.0,,,,,,,,,,,
