actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
264,PT03M53.00S,2022-02-12T01:54:58.5Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,46,44,2022-02-12T01:54:58Z,2640000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,263.0,2.0,2.0,0.0,,,,,
265,PT03M43.00S,2022-02-12T01:55:08.7Z,2,REGULAR,2pt,Jump Shot,[],203897,14.799605781865965,17.15686274509804,1610612741,46,44,2022-02-12T01:56:51Z,2650000,164.0,87.0,1,left,MISS Z. LaVine 18' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,18.56,Missed,,,,,,,,,,,,,,,,,,,
266,PT03M39.00S,2022-02-12T01:55:12.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,46,44,2022-02-12T01:55:13Z,2660000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,265.0,4.0,3.0,1.0,,,,,
267,PT03M28.00S,2022-02-12T01:55:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.77463863337714,52.450980392156865,1610612750,46,46,2022-02-12T01:55:31Z,2670000,12.0,6.0,1,right,A. Edwards driving reverse Layup (10 PTS) (K. Towns 3 AST),"[1630162, 1626157]",1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,1.37,Made,10.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,,,
269,PT03M28.00S,2022-02-12T01:55:30.2Z,2,REGULAR,foul,personal,['1freethrow'],203897,,,1610612750,46,46,2022-02-12T01:55:51Z,2690000,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Edwards 1 FT),"[203897, 1630162]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,1155.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,
273,PT03M28.00S,2022-02-12T01:55:41.4Z,2,REGULAR,substitution,out,[],1627752,,,1610612750,46,46,2022-02-12T01:56:23Z,2705000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M28.00S,2022-02-12T01:55:41.4Z,2,REGULAR,substitution,in,[],1629020,,,1610612750,46,46,2022-02-12T01:56:23Z,2707500,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M28.00S,2022-02-12T01:55:52.7Z,2,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,46,47,2022-02-12T01:55:52Z,2710000,,,0,,A. Edwards Free Throw 1 of 1 (11 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
272,PT03M10.00S,2022-02-12T01:56:11.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,46,47,2022-02-12T01:56:11Z,2720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M07.00S,2022-02-12T01:56:29.6Z,2,REGULAR,3pt,Jump Shot,[],1629750,30.962549277266753,67.64705882352942,1610612741,49,47,2022-02-12T01:56:35Z,2730000,-88.0,239.0,1,left,J. Green 25' 3PT  (12 PTS) (D. DeRozan 3 AST),"[1629750, 201942]",1610612741.0,CHI,,,,Green,J. Green,,,,,25.43,Made,12.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,,
277,PT02M52.00S,2022-02-12T01:56:43.9Z,2,REGULAR,2pt,Jump Shot,[],1630162,71.43561103810775,51.225490196078425,1610612750,49,49,2022-02-12T01:58:52Z,2750000,6.0,216.0,1,right,A. Edwards 21' Jump Shot (13 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,21.61,Made,13.0,,,,,,,,,,,,,,,,,,
278,PT02M39.00S,2022-02-12T01:56:57.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,9.543363994743759,60.78431372549019,1610612741,51,49,2022-02-12T01:57:06Z,2760000,-54.0,37.0,1,left,N. Vucevic 6' turnaround Hook (12 PTS) (A. Dosunmu 4 AST),"[202696, 1630245]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,6.55,Made,12.0,A. Dosunmu,1630245.0,4.0,,,,,,,,,,,,,,,
280,PT02M30.00S,2022-02-12T01:57:05.7Z,2,REGULAR,3pt,Jump Shot,[],1630162,67.23061760840999,54.65686274509803,1610612750,51,52,2022-02-12T01:57:13Z,2780000,23.0,256.0,1,right,A. Edwards 25' 3PT  (16 PTS) (P. Beverley 4 AST),"[1630162, 201976]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.66,Made,16.0,P. Beverley,201976.0,4.0,,,,,,,,,,,,,,,
281,PT02M15.00S,2022-02-12T01:57:24.4Z,2,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612741,51,52,2022-02-12T01:57:50Z,2790000,,,0,,A. Edwards shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630162, 201942]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,,,,,,,1155.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,
284,PT02M15.00S,2022-02-12T01:57:50.7Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,52,52,2022-02-12T01:57:50Z,2810000,,,0,,D. DeRozan Free Throw 1 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
285,PT02M15.00S,2022-02-12T01:58:03.2Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,53,52,2022-02-12T01:58:03Z,2820000,,,0,,D. DeRozan Free Throw 2 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
286,PT02M15.00S,2022-02-12T01:58:09.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,53,52,2022-02-12T01:58:09Z,2830000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M02.00S,2022-02-12T01:59:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.72141918528253,51.899509803921575,1610612750,53,54,2022-02-12T02:00:04Z,2840000,9.0,25.0,1,right,K. Towns driving finger roll Layup (10 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,2.7,Made,10.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,,
289,PT01M50.00S,2022-02-12T02:00:09.2Z,2,REGULAR,3pt,Jump Shot,[],203897,33.065045992115635,55.63725490196079,1610612741,53,54,2022-02-12T02:00:14Z,2860000,-28.0,258.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
290,PT01M47.00S,2022-02-12T02:00:12.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,53,54,2022-02-12T02:00:14Z,2870000,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,289.0,5.0,4.0,1.0,,,,,
291,PT01M40.00S,2022-02-12T02:00:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.1688567674113,47.794117647058826,1610612750,53,56,2022-02-12T02:00:25Z,2880000,-11.0,2.0,1,right,A. Edwards driving Layup (18 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.12,Made,18.0,,,,,,,,,,,,,,,,,,
292,PT01M15.00S,2022-02-12T02:00:44.3Z,2,REGULAR,3pt,Jump Shot,[],1629750,6.652431011826544,4.901960784313726,1610612741,56,56,2022-02-12T02:00:49Z,2890000,225.0,10.0,1,left,J. Green 3PT  (15 PTS) (A. Dosunmu 5 AST),"[1629750, 1630245]",1610612741.0,CHI,,,,Green,J. Green,,,,,22.57,Made,15.0,A. Dosunmu,1630245.0,5.0,,,,,,,,,,,,,,,
294,PT01M01.00S,2022-02-12T02:01:01.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,56,56,2022-02-12T02:01:01Z,2910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M49.40S,2022-02-12T02:01:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,91.40932982917214,51.225490196078425,1610612750,56,58,2022-02-12T02:01:41Z,2920000,6.0,28.0,1,right,M. Beasley cutting finger roll Layup (2 PTS) (K. Towns 4 AST),"[1627736, 1626157]",1610612750.0,MIN,cutting finger roll,,,Beasley,M. Beasley,,,,,2.89,Made,2.0,K. Towns,1626157.0,4.0,,,,,,,,,,,,,,,
297,PT00M36.30S,2022-02-12T02:01:44.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201942,5.732588699080158,50.0,1610612741,58,58,2022-02-12T02:01:48Z,2940000,0.0,1.0,1,left,D. DeRozan driving DUNK (15 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,0.14,Made,15.0,,,,,,,,,,,,,,,,,,
298,PT00M31.20S,2022-02-12T02:02:03.5Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612750,58,58,2022-02-12T02:02:37Z,2950000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Edwards 2 FT),"[202696, 1630162]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,1155.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,
300,PT00M31.20S,2022-02-12T02:02:37.9Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,58,59,2022-02-12T02:02:37Z,2970000,,,0,,A. Edwards Free Throw 1 of 2 (19 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
301,PT00M31.20S,2022-02-12T02:02:38.5Z,2,REGULAR,substitution,out,[],1627736,,,1610612750,58,59,2022-02-12T02:02:41Z,2980000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M31.20S,2022-02-12T02:02:38.5Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,58,59,2022-02-12T02:02:41Z,2990000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M31.20S,2022-02-12T02:02:37.9Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,58,59,2022-02-12T02:02:50Z,3000000,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
304,PT00M29.10S,2022-02-12T02:02:40.0Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,58,59,2022-02-12T02:02:50Z,3010000,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,303.0,5.0,5.0,0.0,,,,,
305,PT00M10.50S,2022-02-12T02:03:09.8Z,2,REGULAR,foul,personal,['2freethrow'],201976,,,1610612741,58,59,2022-02-12T02:03:43Z,3020000,,,0,,P. Beverley shooting personal FOUL (2 PF) (DeRozan 2 FT),"[201976, 201942]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,1155.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,
307,PT00M10.50S,2022-02-12T02:03:44.1Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,59,59,2022-02-12T02:03:44Z,3040000,,,0,,D. DeRozan Free Throw 1 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
308,PT00M10.50S,2022-02-12T02:03:44.8Z,2,REGULAR,substitution,out,[],1629020,,,1610612741,59,59,2022-02-12T02:03:50Z,3050000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M10.50S,2022-02-12T02:03:44.8Z,2,REGULAR,substitution,in,[],1627736,,,1610612741,59,59,2022-02-12T02:03:50Z,3060000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M10.50S,2022-02-12T02:04:01.9Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,60,59,2022-02-12T02:04:01Z,3070000,,,0,,D. DeRozan Free Throw 2 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
311,PT00M03.60S,2022-02-12T02:04:12.0Z,2,REGULAR,3pt,Jump Shot,[],1630162,65.1281208935611,36.27450980392157,1610612750,60,59,2022-02-12T02:04:51Z,3080000,-69.0,275.0,1,right,MISS A. Edwards 28' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,28.37,Missed,,,,,,,,,,,,,,,,,,,
312,PT00M03.60S,2022-02-12T02:04:12.0Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,60,59,2022-02-12T02:04:18Z,3090000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,311.0,3.0,3.0,0.0,,,,,
313,PT00M00.00S,2022-02-12T02:04:17.6Z,2,REGULAR,period,end,[],0,,,1610612741,60,59,2022-02-12T02:04:17Z,3100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-02-12T02:19:14.5Z,3,REGULAR,substitution,out,['startperiod'],1630183,,,1610612741,60,59,2022-02-12T02:19:31Z,3110000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-02-12T02:19:14.5Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612741,60,59,2022-02-12T02:19:31Z,3120000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-02-12T02:19:14.5Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612741,60,59,2022-02-12T02:19:31Z,3130000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-02-12T02:19:14.5Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612741,60,59,2022-02-12T02:19:31Z,3140000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-02-12T02:19:38.2Z,3,REGULAR,period,start,[],0,,,1610612750,60,59,2022-02-12T02:19:38Z,3150000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M49.00S,2022-02-12T02:19:49.0Z,3,REGULAR,3pt,Jump Shot,[],201976,26.49474375821288,81.37254901960785,1610612750,60,59,2022-02-12T02:19:56Z,3160000,-157.0,197.0,1,left,MISS P. Beverley 25' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
320,PT11M45.00S,2022-02-12T02:19:53.0Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,60,59,2022-02-12T02:19:56Z,3170000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,319.0,2.0,2.0,0.0,,,,,
321,PT11M35.00S,2022-02-12T02:20:02.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,92.19776609724047,50.0,1610612741,62,59,2022-02-12T02:20:56Z,3180000,0.0,21.0,1,right,N. Vucevic driving floating Jump Shot (14 PTS) (A. Dosunmu 6 AST),"[202696, 1630245]",1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,2.08,Made,14.0,A. Dosunmu,1630245.0,6.0,,,,,,,,,,,,,,,
323,PT11M24.00S,2022-02-12T02:20:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.5722733245729295,54.41176470588235,1610612750,62,59,2022-02-12T02:20:17Z,3200000,-22.0,19.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.89,Missed,,,,,,,,,,,,,,,,,,,
324,PT11M22.00S,2022-02-12T02:20:15.6Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,62,59,2022-02-12T02:20:17Z,3210000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,323.0,3.0,3.0,0.0,,,,,
325,PT11M11.00S,2022-02-12T02:20:28.3Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612741,62,59,2022-02-12T02:20:54Z,3220000,,,0,,K. Towns shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1626157, 202696]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,200833.0,1.0,0.0,Vucevic,202696.0,,,,,,,,,,
327,PT11M11.00S,2022-02-12T02:20:57.5Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,63,59,2022-02-12T02:20:57Z,3240000,,,0,,N. Vucevic Free Throw 1 of 2 (15 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
328,PT11M11.00S,2022-02-12T02:21:12.8Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,64,59,2022-02-12T02:21:12Z,3250000,,,0,,N. Vucevic Free Throw 2 of 2 (16 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
329,PT10M58.00S,2022-02-12T02:21:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,6.521024967148489,52.69607843137255,1610612750,64,59,2022-02-12T02:21:34Z,3260000,-13.0,9.0,1,left,MISS J. Vanderbilt reverse Layup,[1629020],1610612750.0,MIN,reverse,,,Vanderbilt,J. Vanderbilt,,,,,1.61,Missed,,,,,,,,,,,,,,,,,,,
330,PT10M54.00S,2022-02-12T02:21:31.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,64,59,2022-02-12T02:21:34Z,3270000,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,329.0,6.0,4.0,2.0,,,,,
331,PT10M54.00S,2022-02-12T02:21:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,5.590000152587891,50.0,1610612750,64,61,2022-02-12T02:21:31Z,3280000,0.0,0.0,1,left,K. Towns putback Layup (12 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
332,PT10M47.00S,2022-02-12T02:21:39.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630245,92.85479632063075,50.49019607843137,1610612741,66,61,2022-02-12T02:21:47Z,3290000,2.0,15.0,1,right,A. Dosunmu driving DUNK (10 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,1.49,Made,10.0,,,,,,,,,,,,,,,,,,
333,PT10M47.00S,2022-02-12T02:21:47.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,66,61,2022-02-12T02:21:47Z,3300000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT10M34.00S,2022-02-12T02:24:48.5Z,3,REGULAR,3pt,Jump Shot,[],1626156,6.389618922470433,4.6568627450980395,1610612750,66,64,2022-02-12T02:24:54Z,3310000,227.0,8.0,1,left,D. Russell 3PT  (11 PTS) (A. Edwards 3 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,22.68,Made,11.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,,,
336,PT10M15.00S,2022-02-12T02:25:06.5Z,3,REGULAR,3pt,Jump Shot,[],203897,89.04402102496715,4.6568627450980395,1610612741,69,64,2022-02-12T02:25:11Z,3330000,-227.0,50.0,1,right,Z. LaVine 3PT step back (5 PTS) (N. Vucevic 4 AST),"[203897, 202696]",1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,23.23,Made,5.0,N. Vucevic,202696.0,4.0,,,,,,,,,,,,,,,
338,PT10M07.00S,2022-02-12T02:25:15.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,31.09395532194481,28.186274509803923,1610612750,69,64,2022-02-12T02:26:01Z,3350000,109.0,240.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
339,PT10M06.00S,2022-02-12T02:25:16.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,69,64,2022-02-12T02:25:24Z,3360000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,338.0,,,,,,,,
346,PT10M06.00S,2022-02-12T02:25:32.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,69,64,2022-02-12T02:26:29Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT09M42.00S,2022-02-12T02:25:48.6Z,3,REGULAR,2pt,Jump Shot,[],201942,78.66294349540078,55.63725490196079,1610612741,71,64,2022-02-12T02:25:57Z,3380000,28.0,148.0,1,right,D. DeRozan 15' pullup Jump Shot (19 PTS) (A. Dosunmu 7 AST),"[201942, 1630245]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,15.08,Made,19.0,A. Dosunmu,1630245.0,7.0,,,,,,,,,,,,,,,
343,PT09M29.00S,2022-02-12T02:25:59.9Z,3,REGULAR,3pt,Jump Shot,[],1626156,28.728646517739815,17.401960784313726,1610612750,71,64,2022-02-12T02:26:06Z,3400000,163.0,218.0,1,left,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,27.18,Missed,,,,,,,,,,,,,,,,,,,
344,PT09M26.00S,2022-02-12T02:26:02.9Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,71,64,2022-02-12T02:26:06Z,3410000,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,343.0,7.0,4.0,3.0,,,,,
345,PT09M19.00S,2022-02-12T02:26:10.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,5.338370565045992,51.470588235294116,1610612750,71,66,2022-02-12T02:26:14Z,3420000,-7.0,-2.0,1,left,A. Edwards driving Layup (21 PTS) (P. Beverley 5 AST),"[1630162, 201976]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.77,Made,21.0,P. Beverley,201976.0,5.0,,,,,,,,,,,,,,,
347,PT09M16.00S,2022-02-12T02:26:20.5Z,3,REGULAR,stoppage,other,[],0,,,1610612741,71,66,2022-02-12T02:26:30Z,3430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M00.00S,2022-02-12T02:26:38.7Z,3,REGULAR,3pt,Jump Shot,[],202696,96.13994743758212,95.34313725490196,1610612741,74,66,2022-02-12T02:26:45Z,3440000,227.0,-16.0,1,right,N. Vucevic 3PT  (19 PTS) (D. DeRozan 4 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,22.73,Made,19.0,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,,,
350,PT08M46.00S,2022-02-12T02:26:52.5Z,3,REGULAR,3pt,Jump Shot,[],201976,8.886333771353483,97.30392156862744,1610612750,74,66,2022-02-12T02:26:59Z,3460000,-237.0,31.0,1,left,MISS P. Beverley 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
351,PT08M44.00S,2022-02-12T02:26:54.5Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,74,66,2022-02-12T02:26:59Z,3470000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,350.0,3.0,3.0,0.0,,,,,
352,PT08M38.00S,2022-02-12T02:27:04.4Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612741,74,66,2022-02-12T02:27:15Z,3480000,,,0,,K. Towns shooting personal FOUL (2 PF) (LaVine 2 FT),"[1626157, 203897]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,1155.0,2.0,0.0,LaVine,203897.0,,,,,,,,,,
354,PT08M38.00S,2022-02-12T02:27:33.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,74,66,2022-02-12T02:27:33Z,3500000,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,,
355,PT08M38.00S,2022-02-12T02:27:33.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,74,66,2022-02-12T02:27:33Z,3510000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,354.0,,,,,,,,
356,PT08M38.00S,2022-02-12T02:27:46.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,75,66,2022-02-12T02:27:46Z,3520000,,,0,,Z. LaVine Free Throw 2 of 2 (6 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
