actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
535,PT09M02.00S,2022-02-25T02:59:47.2Z,4,REGULAR,substitution,in,[],201568,,,1610612737,93,90,2022-02-25T03:00:08Z,5270000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M48.00S,2022-02-25T03:00:42.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201568,5.863994743758213,50.245098039215684,1610612737,93,92,2022-02-25T03:01:04Z,5280000,-1.0,3.0,1,left,D. Gallinari driving Layup (15 PTS) (O. Okongwu 5 AST),"[201568, 1630168]",1610612737.0,ATL,driving,,,Gallinari,D. Gallinari,,,,,0.29,Made,,,,,15.0,,,,O. Okongwu,1630168.0,5.0,,,,,,,,
537,PT08M29.00S,2022-02-25T03:01:01.9Z,4,REGULAR,3pt,Jump Shot,[],1629632,66.44218134034165,51.470588235294116,1610612741,96,92,2022-02-25T03:01:09Z,5290000,7.0,263.0,1,right,C. White 26' 3PT  (7 PTS) (D. DeRozan 3 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,26.3,Made,,,,,7.0,,,,D. DeRozan,201942.0,3.0,,,,,,,,
579,PT08M14.00S,2022-02-25T03:01:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101150,7.440867279894875,50.49019607843137,1610612737,96,92,2022-02-25T03:09:56Z,5305000,-2.0,17.0,1,left,MISS L. Williams driving Layup - blocked,"[101150, 1627884]",1610612737.0,ATL,driving,,,Williams,L. Williams,,,,,1.76,Missed,,,,,,,,,,,,,,,,,Jones Jr.,1627884.0,
580,PT08M14.00S,2022-02-25T03:01:11.2Z,4,REGULAR,block,,[],1627884,,,1610612737,96,92,2022-02-25T03:09:56Z,5307500,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M14.00S,2022-02-25T03:01:11.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,96,92,2022-02-25T03:09:56Z,5308750,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,579.0,,,,,,,,,,,,,,,,,,
539,PT08M14.00S,2022-02-25T03:01:20.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,96,92,2022-02-25T03:01:20Z,5310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M14.00S,2022-02-25T03:01:21.0Z,4,REGULAR,substitution,out,[],101150,,,1610612737,96,92,2022-02-25T03:01:31Z,5320000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M14.00S,2022-02-25T03:01:21.0Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,96,92,2022-02-25T03:01:31Z,5330000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M11.00S,2022-02-25T03:01:46.9Z,4,REGULAR,foul,personal,[],1628972,,,1610612737,96,92,2022-02-25T03:02:04Z,5340000,,,0,,T. Brown Jr. personal FOUL (2 PF),"[1628972, 1629027]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Young,1629027.0,,,
544,PT08M11.00S,2022-02-25T03:02:00.0Z,4,REGULAR,substitution,out,[],1628972,,,1610612737,96,92,2022-02-25T03:02:02Z,5360000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M11.00S,2022-02-25T03:02:00.0Z,4,REGULAR,substitution,in,[],1630245,,,1610612737,96,92,2022-02-25T03:02:02Z,5370000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M59.00S,2022-02-25T03:02:18.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201568,21.76412614980289,47.05882352941176,1610612737,96,94,2022-02-25T03:09:56Z,5380000,15.0,152.0,1,left,D. Gallinari 15' fadeaway Jump Shot (17 PTS),[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,15.28,Made,,,,,17.0,,,,,,,,,,,,,,
547,PT07M42.00S,2022-02-25T03:02:35.9Z,4,REGULAR,2pt,Jump Shot,[],1629632,91.14651773981603,67.15686274509804,1610612741,96,94,2022-02-25T03:02:40Z,5390000,86.0,31.0,1,right,MISS C. White 9' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,9.11,Missed,,,,,,,,,,,,,,,,,,,
548,PT07M40.00S,2022-02-25T03:02:37.9Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,96,94,2022-02-25T03:02:40Z,5400000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,547.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
549,PT07M37.00S,2022-02-25T03:02:45.2Z,4,REGULAR,foul,personal,[],201942,,,1610612737,96,94,2022-02-25T03:03:13Z,5410000,,,0,,D. DeRozan personal FOUL (2 PF),"[201942, 1628989]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,2004.0,2.0,1.0,Huerter,1628989.0,,,
551,PT07M31.00S,2022-02-25T03:03:05.9Z,4,REGULAR,turnover,traveling,[],1629027,,,1610612737,96,94,2022-02-25T03:03:18Z,5430000,,,0,,T. Young traveling TURNOVER (4 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,4.0,,,,,,2004.0,,,,,,,
552,PT07M31.00S,2022-02-25T03:03:12.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,96,94,2022-02-25T03:03:12Z,5440000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,out,[],1627884,,,1610612741,96,94,2022-02-25T03:05:53Z,5450000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,out,[],201942,,,1610612741,96,94,2022-02-25T03:05:53Z,5460000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,out,[],202684,,,1610612741,96,94,2022-02-25T03:05:53Z,5470000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,out,[],1626153,,,1610612741,96,94,2022-02-25T03:05:53Z,5480000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,out,[],1630168,,,1610612741,96,94,2022-02-25T03:05:53Z,5490000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,in,[],203897,,,1610612741,96,94,2022-02-25T03:05:53Z,5500000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,in,[],202696,,,1610612741,96,94,2022-02-25T03:05:53Z,5510000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,in,[],1629750,,,1610612741,96,94,2022-02-25T03:05:53Z,5520000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,in,[],203991,,,1610612741,96,94,2022-02-25T03:05:53Z,5530000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M31.00S,2022-02-25T03:05:25.6Z,4,REGULAR,substitution,in,[],203992,,,1610612741,96,94,2022-02-25T03:05:53Z,5540000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M23.00S,2022-02-25T03:06:17.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,64.60249671484888,46.32352941176471,1610612741,96,94,2022-02-25T03:06:25Z,5550000,-18.0,280.0,1,right,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,28.08,Missed,,,,,,,,,,,,,,,,,,,
565,PT07M21.00S,2022-02-25T03:06:19.2Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,96,94,2022-02-25T03:06:25Z,5560000,,,0,,C. Capela REBOUND (Off:5 Def:10),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,564.0,15.0,10.0,5.0,,,,,,,,,,,,,,,
566,PT07M08.00S,2022-02-25T03:06:32.7Z,4,REGULAR,3pt,Jump Shot,[],1628989,16.507884362680684,94.36274509803921,1610612737,96,94,2022-02-25T03:06:39Z,5570000,-222.0,103.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
567,PT07M04.00S,2022-02-25T03:06:36.7Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,96,94,2022-02-25T03:06:39Z,5580000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,566.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
568,PT06M59.00S,2022-02-25T03:06:41.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,93.51182654402102,53.92156862745098,1610612741,98,94,2022-02-25T03:06:53Z,5590000,20.0,8.0,1,right,A. Dosunmu running Layup (10 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,2.14,Made,,,,,10.0,,,,,,,,,,,,,,
569,PT06M47.00S,2022-02-25T03:06:56.0Z,4,REGULAR,foul,personal,[],1629750,,,1610612737,98,94,2022-02-25T03:07:19Z,5600000,,,0,,J. Green personal FOUL (2 PF),"[1629750, 1629027]",1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Young,1629027.0,,,
571,PT06M42.00S,2022-02-25T03:07:20.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,18.610381077529567,46.81372549019608,1610612737,98,94,2022-02-25T03:07:25Z,5620000,16.0,122.0,1,left,MISS B. Bogdanovic 12' turnaround fadeaway Shot,[203992],1610612737.0,ATL,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,12.34,Missed,,,,,,,,,,,,,,,,,,,
572,PT06M39.00S,2022-02-25T03:07:23.0Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,98,94,2022-02-25T03:07:25Z,5630000,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,571.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
573,PT06M27.00S,2022-02-25T03:07:35.5Z,4,REGULAR,2pt,Jump Shot,[],1630245,87.99277266754271,83.08823529411765,1610612741,100,94,2022-02-25T03:08:08Z,5640000,165.0,60.0,1,right,A. Dosunmu 17' Jump Shot (12 PTS) (C. White 2 AST),"[1630245, 1629632]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,17.61,Made,,,,,12.0,,,,C. White,1629632.0,2.0,,,,,,,,
575,PT06M12.00S,2022-02-25T03:07:49.6Z,4,REGULAR,3pt,Jump Shot,[],1629027,33.722076215505915,67.8921568627451,1610612737,100,94,2022-02-25T03:08:16Z,5660000,-89.0,264.0,1,left,MISS T. Young 27' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,,
576,PT06M12.00S,2022-02-25T03:07:49.6Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,100,94,2022-02-25T03:08:16Z,5670000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,575.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
577,PT05M51.00S,2022-02-25T03:08:11.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.51182654402102,47.794117647058826,1610612741,102,94,2022-02-25T03:14:12Z,5680000,-11.0,8.0,1,right,C. White driving Layup (9 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,1.39,Made,,,,,9.0,,,,,,,,,,,,,,
578,PT05M50.00S,2022-02-25T03:08:15.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,102,94,2022-02-25T03:08:15Z,5690000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M26.00S,2022-02-25T03:10:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201568,6.521024967148489,45.83333333333333,1610612737,102,96,2022-02-25T03:10:13Z,5700000,21.0,9.0,1,left,D. Gallinari driving finger roll Layup (19 PTS),[201568],1610612737.0,ATL,driving finger roll,,,Gallinari,D. Gallinari,,,,,2.26,Made,,,,,19.0,,,,,,,,,,,,,,
583,PT05M07.00S,2022-02-25T03:10:28.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,90.48948751642575,34.55882352941176,1610612741,104,96,2022-02-25T03:10:33Z,5710000,-77.0,37.0,1,right,N. Vucevic 8' turnaround Hook (12 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,8.56,Made,,,,,12.0,,,,Z. LaVine,203897.0,3.0,,,,,,,,
585,PT04M51.00S,2022-02-25T03:10:43.0Z,4,REGULAR,3pt,Jump Shot,[],203992,28.728646517739815,78.67647058823529,1610612737,104,99,2022-02-25T03:10:53Z,5730000,-143.0,218.0,1,left,B. Bogdanovic 26' 3PT  (27 PTS) (T. Young 10 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,26.05,Made,,,,,27.0,,,,T. Young,1629027.0,10.0,,,,,,,,
587,PT04M23.00S,2022-02-25T03:11:11.9Z,4,REGULAR,2pt,Layup,[],1629750,94.69448094612353,70.09803921568627,1610612741,104,99,2022-02-25T03:11:17Z,5750000,100.0,-3.0,1,right,MISS J. Green 10' driving Layup - blocked,"[1629750, 203991]",1610612741.0,CHI,driving,,,Green,J. Green,,,,,10.05,Missed,,,,,,,,,,,,,,,,,Capela,203991.0,
588,PT04M23.00S,2022-02-25T03:11:11.9Z,4,REGULAR,block,,[],203991,,,1610612741,104,99,2022-02-25T03:11:14Z,5760000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M19.00S,2022-02-25T03:11:15.9Z,4,REGULAR,rebound,offensive,[],1630245,,,1610612741,104,99,2022-02-25T03:11:17Z,5770000,,,0,,A. Dosunmu REBOUND (Off:1 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,587.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
590,PT04M18.00S,2022-02-25T03:11:16.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630245,95.6143232588699,84.06862745098039,1610612741,104,99,2022-02-25T03:11:20Z,5780000,170.0,-11.0,1,right,MISS A. Dosunmu 17' Jump Shot,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,17.07,Missed,,,,,,,,,,,,,,,,,,,
591,PT04M17.00S,2022-02-25T03:11:17.8Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,104,99,2022-02-25T03:11:17Z,5790000,,,0,,C. Capela REBOUND (Off:5 Def:11),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,590.0,16.0,11.0,5.0,,,,,,,,,,,,,,,
592,PT04M09.00S,2022-02-25T03:11:31.6Z,4,REGULAR,foul,personal,[],1630245,,,1610612737,104,99,2022-02-25T03:11:42Z,5800000,,,0,,A. Dosunmu personal FOUL (4 PF),"[1630245, 201568]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,2004.0,4.0,0.0,Gallinari,201568.0,,,
594,PT04M09.00S,2022-02-25T03:11:37.0Z,4,REGULAR,substitution,out,[],1629632,,,1610612737,104,99,2022-02-25T03:11:41Z,5820000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M09.00S,2022-02-25T03:11:37.0Z,4,REGULAR,substitution,in,[],201942,,,1610612737,104,99,2022-02-25T03:11:41Z,5830000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M02.00S,2022-02-25T03:11:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,8.886333771353483,42.64705882352941,1610612737,104,99,2022-02-25T03:12:04Z,5840000,37.0,31.0,1,left,MISS T. Young driving Layup - blocked,"[1629027, 202696]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,4.81,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0,
597,PT04M02.00S,2022-02-25T03:11:59.3Z,4,REGULAR,block,,[],202696,,,1610612737,104,99,2022-02-25T03:12:01Z,5850000,,,0,,N. Vucevic BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M02.00S,2022-02-25T03:11:59.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,104,99,2022-02-25T03:12:04Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,,,,
599,PT04M02.00S,2022-02-25T03:12:04.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,104,99,2022-02-25T03:12:04Z,5870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M56.00S,2022-02-25T03:12:19.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201568,24.917871222076215,29.65686274509804,1610612737,104,101,2022-02-25T03:16:17Z,5880000,102.0,182.0,1,left,D. Gallinari 20' fadeaway Jump Shot (21 PTS),[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,20.82,Made,,,,,21.0,,,,,,,,,,,,,,
601,PT03M33.00S,2022-02-25T03:12:42.6Z,4,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,104,101,2022-02-25T03:12:54Z,5890000,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (3 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,,,,,,,,3.0,,,,,,1830.0,,,,,,,
602,PT03M15.00S,2022-02-25T03:13:14.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612737,104,101,2022-02-25T03:13:41Z,5900000,,,0,,A. Dosunmu shooting personal FOUL (5 PF) (Gallinari 2 FT),"[1630245, 201568]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,2004.0,5.0,0.0,Gallinari,201568.0,,,
604,PT03M15.00S,2022-02-25T03:13:42.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201568,,,1610612737,104,102,2022-02-25T03:13:42Z,5920000,,,0,,D. Gallinari Free Throw 1 of 2 (22 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
605,PT03M15.00S,2022-02-25T03:13:46.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,104,102,2022-02-25T03:13:46Z,5930000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M15.00S,2022-02-25T03:15:30.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201568,,,1610612737,104,103,2022-02-25T03:15:30Z,5940000,,,0,,D. Gallinari Free Throw 2 of 2 (23 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
607,PT03M03.00S,2022-02-25T03:15:44.5Z,4,REGULAR,3pt,Jump Shot,[],203897,67.49342969776609,40.44117647058824,1610612741,104,103,2022-02-25T03:15:50Z,5950000,-48.0,253.0,1,right,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
608,PT03M00.00S,2022-02-25T03:15:47.5Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,104,103,2022-02-25T03:15:50Z,5960000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,607.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
609,PT02M45.00S,2022-02-25T03:16:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,16.245072273324574,36.76470588235294,1610612737,104,105,2022-02-25T03:16:08Z,5970000,66.0,100.0,1,left,D. Gallinari 12' turnaround fadeaway Jump Shot (25 PTS),[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,12.01,Made,,,,,25.0,,,,,,,,,,,,,,
611,PT02M31.00S,2022-02-25T03:16:19.2Z,4,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612741,104,105,2022-02-25T03:16:43Z,5990000,,,0,,K. Huerter shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1628989, 201942]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,1627534.0,4.0,0.0,DeRozan,201942.0,,,
613,PT02M31.00S,2022-02-25T03:16:43.8Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,104,105,2022-02-25T03:16:43Z,6010000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
614,PT02M31.00S,2022-02-25T03:16:43.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,104,105,2022-02-25T03:16:43Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,,,,
615,PT02M31.00S,2022-02-25T03:17:00.9Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,105,105,2022-02-25T03:17:00Z,6030000,,,0,,D. DeRozan Free Throw 2 of 2 (32 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,32.0,,,,,,,,,,,,,,
616,PT02M17.00S,2022-02-25T03:17:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.1268068331143235,48.529411764705884,1610612737,105,105,2022-02-25T03:17:22Z,6040000,7.0,5.0,1,left,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,,
617,PT02M15.00S,2022-02-25T03:17:20.0Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,105,105,2022-02-25T03:17:20Z,6050000,,,0,,C. Capela REBOUND (Off:6 Def:11),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,616.0,17.0,11.0,6.0,,,,,,,,,,,,,,,
618,PT02M15.00S,2022-02-25T03:17:20.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203991,5.590000152587891,50.0,1610612737,105,107,2022-02-25T03:18:23Z,6060000,0.0,0.0,1,left,C. Capela tip DUNK (14 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,,,,,14.0,,,,,,,,,,,,,,
619,PT01M59.00S,2022-02-25T03:17:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.32917214191852,47.794117647058826,1610612741,105,107,2022-02-25T03:17:51Z,6070000,-11.0,20.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
620,PT01M59.00S,2022-02-25T03:17:43.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,105,107,2022-02-25T03:17:43Z,6080000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,619.0,,,,,,,,,,,,,,,,,,
621,PT01M59.00S,2022-02-25T03:17:44.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612737,105,107,2022-02-25T03:18:03Z,6090000,,,0,,N. Vucevic loose ball personal FOUL (2 PF) (Gallinari 2 FT),"[202696, 201568]",1610612741.0,CHI,loose ball,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Gallinari,201568.0,,,
623,PT01M59.00S,2022-02-25T03:18:12.5Z,4,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,105,107,2022-02-25T03:18:12Z,6110000,,,0,,MISS D. Gallinari Free Throw 1 of 2,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Missed,,,,,,,,,,,,,,,,,,,
624,PT01M59.00S,2022-02-25T03:18:12.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,105,107,2022-02-25T03:18:12Z,6120000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,623.0,,,,,,,,,,,,,,,,,,
