actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
536,PT10M48.00S,2022-01-12T02:53:50.3Z,4,REGULAR,turnover,bad pass,[],1629632,,,1610612741,102,68,2022-01-12T02:54:13Z,5320000,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 1630165]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,2.0,Hayes,1630165.0,,,
537,PT10M48.00S,2022-01-12T02:53:50.3Z,4,REGULAR,steal,,[],1630165,,,1610612765,102,68,2022-01-12T02:53:52Z,5330000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M46.00S,2022-01-12T02:54:01.7Z,4,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612765,102,68,2022-01-12T02:54:14Z,5340000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Stanley 2 FT),"[1630245, 1630199]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,1628172.0,,,,,,,,,,,2.0,0.0,Stanley,1630199.0,,,,,,
540,PT10M46.00S,2022-01-12T02:54:17.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630199,,,1610612765,102,69,2022-01-12T02:54:17Z,5360000,,,0,,C. Stanley Free Throw 1 of 2 (3 PTS),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
541,PT10M46.00S,2022-01-12T02:54:18.5Z,4,REGULAR,substitution,out,[],201942,,,1610612765,102,69,2022-01-12T02:54:22Z,5370000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M46.00S,2022-01-12T02:54:18.5Z,4,REGULAR,substitution,in,[],1628366,,,1610612765,102,69,2022-01-12T02:54:22Z,5380000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M46.00S,2022-01-12T02:54:33.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630199,,,1610612765,102,70,2022-01-12T02:54:33Z,5390000,,,0,,C. Stanley Free Throw 2 of 2 (4 PTS),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
544,PT10M27.00S,2022-01-12T02:54:53.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628396,89.17542706964521,47.794117647058826,1610612741,104,70,2022-01-12T02:55:00Z,5400000,-11.0,49.0,1,right,T. Bradley driving Hook (3 PTS) (L. Ball 5 AST),"[1628396, 1628366]",1610612741.0,CHI,driving,,,Bradley,T. Bradley,,,,,,5.05,Made,3.0,L. Ball,1628366.0,5.0,,,,,,,,,,,,,,
546,PT10M12.00S,2022-01-12T02:55:08.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,5.995400788436268,53.431372549019606,1610612765,104,72,2022-01-12T02:55:15Z,5420000,-17.0,4.0,1,left,K. Hayes driving Layup (6 PTS),[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,,1.76,Made,6.0,,,,,,,,,,,,,,,,,
547,PT09M57.00S,2022-01-12T02:55:23.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628366,84.83902759526939,46.568627450980394,1610612741,106,72,2022-01-12T02:55:30Z,5430000,-17.0,90.0,1,right,L. Ball 9' pullup Jump Shot (15 PTS),[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,,9.16,Made,15.0,,,,,,,,,,,,,,,,,
548,PT09M35.00S,2022-01-12T02:55:46.5Z,4,REGULAR,turnover,bad pass,[],1630165,,,1610612765,106,72,2022-01-12T02:56:02Z,5440000,,,0,,K. Hayes bad pass TURNOVER (3 TO),"[1630165, 1628972]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,3.0,Brown Jr.,1628972.0,,,
549,PT09M35.00S,2022-01-12T02:55:46.5Z,4,REGULAR,steal,,[],1628972,,,1610612741,106,72,2022-01-12T02:55:48Z,5450000,,,0,,T. Brown Jr. STEAL (5 STL),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M33.00S,2022-01-12T02:56:12.6Z,4,REGULAR,jumpball,recovered,[],1628367,,,1610612741,106,72,2022-01-12T02:56:12Z,5460000,,,0,,Jump Ball K. Hayes vs. T. Brown Jr.: Tip to J. Jackson,"[1628367, 1630165, 1628972]",1610612765.0,DET,heldball,J. Jackson,1628367.0,Jackson,J. Jackson,Hayes,1630165.0,Brown Jr.,1628972.0,,,,,,,,,,,,,,,,,,,,,
553,PT09M33.00S,2022-01-12T02:56:12.6Z,4,REGULAR,turnover,lost ball,[],1628972,,,1610612741,106,72,2022-01-12T02:56:12Z,5490000,,,0,,T. Brown Jr. lost ball TURNOVER (1 TO),"[1628972, 1630165]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,,,
554,PT09M33.00S,2022-01-12T02:56:12.6Z,4,REGULAR,steal,,[],1630165,,,1610612765,106,72,2022-01-12T02:56:12Z,5500000,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M27.00S,2022-01-12T02:56:18.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628367,6.783837056504599,52.94117647058824,1610612765,106,72,2022-01-12T02:56:24Z,5510000,-15.0,11.0,1,left,MISS J. Jackson driving Layup,[1628367],1610612765.0,DET,driving,,,Jackson,J. Jackson,,,,,,1.85,Missed,,,,,,,,,,,,,,,,,,
556,PT09M24.00S,2022-01-12T02:56:21.2Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,106,72,2022-01-12T02:56:21Z,5520000,,,0,,I. Stewart REBOUND (Off:5 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,555.0,7.0,2.0,5.0,,,,,,,,,,
557,PT09M24.00S,2022-01-12T02:56:21.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630191,5.590000152587891,50.0,1610612765,106,72,2022-01-12T03:07:47Z,5530000,0.0,0.0,1,left,MISS I. Stewart putback Layup,[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
558,PT09M23.00S,2022-01-12T02:56:22.2Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,106,72,2022-01-12T03:07:47Z,5540000,,,0,,T. Bradley REBOUND (Off:3 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,557.0,5.0,2.0,3.0,,,,,,,,,,
559,PT09M18.00S,2022-01-12T02:56:26.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,72.61826544021025,20.588235294117645,1610612741,109,72,2022-01-12T02:56:41Z,5550000,-147.0,205.0,1,right,L. Ball 25' 3PT  (18 PTS) (T. Brown Jr. 3 AST),"[1628366, 1628972]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,25.22,Made,18.0,T. Brown Jr.,1628972.0,3.0,,,,,,,,,,,,,,
561,PT09M16.00S,2022-01-12T02:56:33.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,109,72,2022-01-12T02:56:33Z,5570000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M16.00S,2022-01-12T02:59:07.7Z,4,REGULAR,substitution,out,[],1628366,,,1610612765,109,72,2022-01-12T02:59:27Z,5580000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M16.00S,2022-01-12T02:59:07.7Z,4,REGULAR,substitution,out,[],1630199,,,1610612765,109,72,2022-01-12T02:59:27Z,5590000,,,0,,SUB out: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M16.00S,2022-01-12T02:59:07.7Z,4,REGULAR,substitution,out,[],1630568,,,1610612765,109,72,2022-01-12T02:59:27Z,5600000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M16.00S,2022-01-12T02:59:07.7Z,4,REGULAR,substitution,in,[],1628035,,,1610612765,109,72,2022-01-12T02:59:27Z,5610000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M16.00S,2022-01-12T02:59:07.7Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,109,72,2022-01-12T02:59:27Z,5620000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M16.00S,2022-01-12T02:59:07.7Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,109,72,2022-01-12T02:59:27Z,5630000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M57.00S,2022-01-12T02:59:47.0Z,4,REGULAR,2pt,Jump Shot,[],1630180,15.850854139290407,19.852941176470587,1610612765,109,74,2022-01-12T02:59:56Z,5640000,151.0,96.0,1,left,S. Bey 17' Jump Shot (9 PTS) (C. Cunningham 3 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,17.89,Made,9.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,
570,PT08M47.00S,2022-01-12T02:59:58.7Z,4,REGULAR,foul,personal,[],1630595,,,1610612741,109,74,2022-01-12T03:00:09Z,5660000,,,0,,C. Cunningham take personal FOUL (4 PF),"[1630595, 1629632]",1610612765.0,DET,take,,,Cunningham,C. Cunningham,,,,,1193.0,,,,,,,,,,,4.0,0.0,White,1629632.0,,,,,,
572,PT08M38.00S,2022-01-12T03:00:19.0Z,4,REGULAR,3pt,Jump Shot,[],1630245,95.87713534822602,98.0392156862745,1610612741,109,74,2022-01-12T03:00:24Z,5680000,240.0,-14.0,1,right,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,
573,PT08M33.00S,2022-01-12T03:00:23.0Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612741,109,74,2022-01-12T03:00:23Z,5690000,,,0,,T. Bradley REBOUND (Off:4 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,572.0,6.0,2.0,4.0,,,,,,,,,,
574,PT08M33.00S,2022-01-12T03:00:23.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628396,94.40999984741211,50.0,1610612741,111,74,2022-01-12T03:00:23Z,5700000,0.0,0.0,1,right,T. Bradley putback Layup (5 PTS),[1628396],1610612741.0,CHI,putback,,,Bradley,T. Bradley,,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,
575,PT08M19.00S,2022-01-12T03:00:37.6Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,111,74,2022-01-12T03:00:41Z,5710000,,,0,,C. Cunningham bad pass TURNOVER (5 TO),"[1630595, 1628972]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,5.0,Brown Jr.,1628972.0,,,
576,PT08M19.00S,2022-01-12T03:00:37.6Z,4,REGULAR,steal,,[],1628972,,,1610612741,111,74,2022-01-12T03:00:39Z,5720000,,,0,,T. Brown Jr. STEAL (6 STL),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M15.00S,2022-01-12T03:00:41.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629632,94.1688567674113,51.71568627450981,1610612741,113,74,2022-01-12T03:09:47Z,5730000,9.0,2.0,1,right,C. White running Layup (13 PTS) (T. Brown Jr. 4 AST),"[1629632, 1628972]",1610612741.0,CHI,running,,,White,C. White,,,,,,0.89,Made,13.0,T. Brown Jr.,1628972.0,4.0,,,,,,,,,,,,,,
579,PT08M04.00S,2022-01-12T03:00:56.0Z,4,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,113,74,2022-01-12T03:01:14Z,5750000,,,0,,C. Cunningham step out-of-bounds TURNOVER (6 TO),[1630595],1610612765.0,DET,step,,,Cunningham,C. Cunningham,,,,,1193.0,,,,,,,,,,,,,,,6.0,,,,,
580,PT07M49.00S,2022-01-12T03:01:22.3Z,4,REGULAR,turnover,lost ball,[],1629632,,,1610612741,113,74,2022-01-12T03:01:27Z,5760000,,,0,,C. White lost ball TURNOVER (3 TO),"[1629632, 1630165]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,3.0,Hayes,1630165.0,,,
581,PT07M49.00S,2022-01-12T03:01:22.3Z,4,REGULAR,steal,,[],1630165,,,1610612765,113,74,2022-01-12T03:01:24Z,5770000,,,0,,K. Hayes STEAL (3 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M46.00S,2022-01-12T03:01:25.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630165,5.995400788436268,48.529411764705884,1610612765,113,76,2022-01-12T03:11:40Z,5780000,7.0,4.0,1,left,K. Hayes running reverse Layup (8 PTS) (I. Stewart 2 AST),"[1630165, 1630191]",1610612765.0,DET,running reverse,,,Hayes,K. Hayes,,,,,,0.84,Made,8.0,I. Stewart,1630191.0,2.0,,,,,,,,,,,,,,
584,PT07M20.00S,2022-01-12T03:01:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.03745072273325,53.92156862745098,1610612741,113,76,2022-01-12T03:01:59Z,5800000,20.0,4.0,1,right,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1630191]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,,1.99,Missed,,,,,,,,,,,,,,,,Stewart,1630191.0,
585,PT07M20.00S,2022-01-12T03:01:52.6Z,4,REGULAR,block,,[],1630191,,,1610612741,113,76,2022-01-12T03:01:57Z,5810000,,,0,,I. Stewart BLOCK (3 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M20.00S,2022-01-12T03:01:52.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,113,76,2022-01-12T03:01:59Z,5820000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,
587,PT07M20.00S,2022-01-12T03:01:59.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,113,76,2022-01-12T03:01:59Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M20.00S,2022-01-12T03:02:00.0Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,113,76,2022-01-12T03:02:05Z,5840000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M20.00S,2022-01-12T03:02:00.0Z,4,REGULAR,substitution,in,[],1629744,,,1610612741,113,76,2022-01-12T03:02:05Z,5850000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M20.00S,2022-01-12T03:02:13.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,113,76,2022-01-12T03:02:17Z,5860000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M18.00S,2022-01-12T03:05:13.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628972,93.64323258869908,52.450980392156865,1610612741,113,76,2022-01-12T03:05:22Z,5870000,12.0,7.0,1,right,MISS T. Brown Jr. cutting Layup - blocked,"[1628972, 1630191]",1610612741.0,CHI,cutting,,,Brown Jr.,T. Brown Jr.,,,,,,1.43,Missed,,,,,,,,,,,,,,,,Stewart,1630191.0,
592,PT07M18.00S,2022-01-12T03:05:13.5Z,4,REGULAR,block,,[],1630191,,,1610612741,113,76,2022-01-12T03:05:16Z,5880000,,,0,,I. Stewart BLOCK (4 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M18.00S,2022-01-12T03:05:13.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,113,76,2022-01-12T03:05:22Z,5890000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,591.0,,,,,,,,,,,,,
594,PT07M18.00S,2022-01-12T03:05:19.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,113,76,2022-01-12T03:05:37Z,5900000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,101283.0,,,,,,,,,,,,,,,,,,,,
595,PT07M02.00S,2022-01-12T03:05:43.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,18.478975032851512,48.529411764705884,1610612765,113,76,2022-01-12T03:05:52Z,5910000,7.0,121.0,1,left,MISS C. Cunningham 12' pullup Shot - blocked,"[1630595, 1630245]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,12.14,Missed,,,,,,,,,,,,,,,,Dosunmu,1630245.0,
596,PT07M02.00S,2022-01-12T03:05:43.7Z,4,REGULAR,block,,[],1630245,,,1610612765,113,76,2022-01-12T03:05:46Z,5920000,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M59.00S,2022-01-12T03:05:46.7Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,113,76,2022-01-12T03:05:52Z,5930000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:3),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,595.0,4.0,3.0,1.0,,,,,,,,,,
598,PT06M45.00S,2022-01-12T03:06:00.9Z,4,REGULAR,3pt,Jump Shot,[],1629744,76.82325886990802,87.99019607843137,1610612741,116,76,2022-01-12T03:06:07Z,5940000,190.0,165.0,1,right,M. Thomas 25' 3PT pullup (3 PTS),[1629744],1610612741.0,CHI,pullup,,,Thomas,M. Thomas,,,,,,25.19,Made,3.0,,,,,,,,,,,,,,,,,
599,PT06M29.00S,2022-01-12T03:06:18.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,6.652431011826544,48.28431372549019,1610612765,116,76,2022-01-12T03:15:04Z,5950000,9.0,10.0,1,left,MISS J. Jackson cutting Layup,[1628367],1610612765.0,DET,cutting,,,Jackson,J. Jackson,,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,
600,PT06M28.00S,2022-01-12T03:06:19.2Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,116,76,2022-01-12T03:15:04Z,5960000,,,0,,T. Bradley REBOUND (Off:4 Def:3),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,599.0,7.0,3.0,4.0,,,,,,,,,,
601,PT06M21.00S,2022-01-12T03:06:29.1Z,4,REGULAR,3pt,Jump Shot,[],1629744,69.46452036793693,31.127450980392158,1610612741,116,76,2022-01-12T03:16:06Z,5970000,-94.0,235.0,1,right,MISS M. Thomas 25' step back 3PT,[1629744],1610612741.0,CHI,step back,,,Thomas,M. Thomas,,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,
602,PT06M20.00S,2022-01-12T03:06:30.1Z,4,REGULAR,rebound,offensive,[],1628972,,,1610612741,116,76,2022-01-12T03:16:06Z,5980000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:3),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,601.0,5.0,3.0,2.0,,,,,,,,,,
605,PT06M06.00S,2022-01-12T03:07:26.2Z,4,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612741,116,76,2022-01-12T03:07:32Z,6010000,,,0,,J. Jackson shooting personal FOUL (5 PF) (Thomas 2 FT),"[1628367, 1629744]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,1628172.0,,,,,,,,,,,5.0,0.0,Thomas,1629744.0,,,,,,
607,PT06M06.00S,2022-01-12T03:07:34.7Z,4,REGULAR,instantreplay,request,[],0,,,1610612741,116,76,2022-01-12T03:08:17Z,6030000,,,0,,,[],,,support,,,,,,,,,1193.0,,,,,,,,,,,,,,,,,,,,Foul occurred prior to expiration of time
608,PT06M06.00S,2022-01-12T03:08:29.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629744,,,1610612741,116,76,2022-01-12T03:08:29Z,6040000,,,0,,MISS M. Thomas Free Throw 1 of 2,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,Missed,,,,,,,,,,,,,,,,,,
609,PT06M06.00S,2022-01-12T03:08:29.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,116,76,2022-01-12T03:08:29Z,6050000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,608.0,,,,,,,,,,,,,
610,PT06M06.00S,2022-01-12T03:08:34.3Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,116,76,2022-01-12T03:08:45Z,6060000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M06.00S,2022-01-12T03:08:34.3Z,4,REGULAR,substitution,out,[],1628396,,,1610612741,116,76,2022-01-12T03:08:45Z,6070000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M06.00S,2022-01-12T03:08:34.3Z,4,REGULAR,substitution,in,[],1629653,,,1610612741,116,76,2022-01-12T03:08:45Z,6080000,,,0,,SUB in: D. Dotson,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M06.00S,2022-01-12T03:08:34.3Z,4,REGULAR,substitution,in,[],1630250,,,1610612741,116,76,2022-01-12T03:08:45Z,6090000,,,0,,SUB in: M. Simonovic,[1630250],1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M06.00S,2022-01-12T03:08:52.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629744,,,1610612741,117,76,2022-01-12T03:08:52Z,6100000,,,0,,M. Thomas Free Throw 2 of 2 (4 PTS),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
615,PT05M55.00S,2022-01-12T03:09:04.7Z,4,REGULAR,3pt,Jump Shot,[],1630191,3.1044678055190538,96.81372549019608,1610612765,117,76,2022-01-12T03:09:11Z,6110000,-234.0,-23.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
616,PT05M52.00S,2022-01-12T03:09:07.7Z,4,REGULAR,rebound,defensive,[],1629653,,,1610612741,117,76,2022-01-12T03:09:11Z,6120000,,,0,,D. Dotson REBOUND (Off:0 Def:1),[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,615.0,1.0,1.0,0.0,,,,,,,,,,
617,PT05M43.00S,2022-01-12T03:09:17.5Z,4,REGULAR,3pt,Jump Shot,[],1628035,73.53810775295663,13.725490196078432,1610612741,120,76,2022-01-12T03:09:23Z,6130000,-181.0,196.0,1,right,A. McKinnie 26' 3PT  (5 PTS) (T. Brown Jr. 5 AST),"[1628035, 1628972]",1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,26.72,Made,5.0,T. Brown Jr.,1628972.0,5.0,,,,,,,,,,,,,,
619,PT05M28.00S,2022-01-12T03:09:32.4Z,4,REGULAR,turnover,bad pass,[],1630180,,,1610612765,120,76,2022-01-12T03:09:38Z,6150000,,,0,,S. Bey bad pass TURNOVER (2 TO),"[1630180, 1628035]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,2.0,McKinnie,1628035.0,,,
620,PT05M28.00S,2022-01-12T03:09:32.4Z,4,REGULAR,steal,,[],1628035,,,1610612741,120,76,2022-01-12T03:09:34Z,6160000,,,0,,A. McKinnie STEAL (1 STL),[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M18.00S,2022-01-12T03:09:41.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628035,95.87713534822602,97.05882352941177,1610612741,123,76,2022-01-12T03:09:48Z,6170000,235.0,-14.0,1,right,A. McKinnie 3PT  (8 PTS) (D. Dotson 1 AST),"[1628035, 1629653]",1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,23.57,Made,8.0,D. Dotson,1629653.0,1.0,,,,,,,,,,,,,,
623,PT05M00.00S,2022-01-12T03:10:00.0Z,4,REGULAR,3pt,Jump Shot,[],1630180,4.5499342969776615,96.81372549019608,1610612765,123,76,2022-01-12T03:10:06Z,6190000,-234.0,-10.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,
624,PT04M56.00S,2022-01-12T03:10:04.0Z,4,REGULAR,rebound,defensive,[],1630250,,,1610612741,123,76,2022-01-12T03:10:06Z,6200000,,,0,,M. Simonovic REBOUND (Off:0 Def:1),[1630250],1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,,,,,,,,623.0,1.0,1.0,0.0,,,,,,,,,,
625,PT04M45.00S,2022-01-12T03:10:15.2Z,4,REGULAR,turnover,lost ball,[],1628035,,,1610612741,123,76,2022-01-12T03:10:20Z,6210000,,,0,,A. McKinnie lost ball TURNOVER (1 TO),"[1628035, 1630165]",1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,,,
