actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
366,PT09M33.00S,2022-01-08T02:23:56.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203484,13.091327201051248,4.901960784313726,1610612764,78,72,2022-01-08T02:24:05Z,3580000,225.0,71.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
367,PT09M33.00S,2022-01-08T02:23:56.0Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,78,72,2022-01-08T02:24:05Z,3590000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,366.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
368,PT09M22.00S,2022-01-08T02:24:06.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.11760840998686,50.245098039215684,1610612741,80,72,2022-01-08T02:24:17Z,3600000,1.0,12.0,1,right,N. Vucevic driving finger roll Layup (10 PTS) (L. Ball 3 AST),"[202696, 1628366]",1610612741.0,CHI,driving finger roll,,,Vucevic,N. Vucevic,,,,,1.23,Made,,,,,,,,,,10.0,,L. Ball,1628366.0,3.0,,,,,
370,PT09M04.00S,2022-01-08T02:24:24.1Z,3,REGULAR,2pt,Jump Shot,[],203078,10.85742444152431,66.66666666666666,1610612764,80,74,2022-01-08T02:24:29Z,3620000,-83.0,50.0,1,left,B. Beal 9' turnaround fadeaway Jump Shot (16 PTS) (K. Caldwell-Pope 2 AST),"[203078, 203484]",1610612764.0,WAS,turnaround fadeaway,,,Beal,B. Beal,,,,,9.69,Made,,,,,,,,,,16.0,,K. Caldwell-Pope,203484.0,2.0,,,,,
372,PT08M56.00S,2022-01-08T02:24:32.9Z,3,REGULAR,3pt,Jump Shot,[],1628366,68.67608409986859,27.696078431372552,1610612741,80,74,2022-01-08T02:24:38Z,3640000,-112.0,242.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M53.00S,2022-01-08T02:24:35.9Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,80,74,2022-01-08T02:24:38Z,3650000,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,372.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
374,PT08M48.00S,2022-01-08T02:24:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,5.206964520367937,51.9607843137255,1610612764,80,76,2022-01-08T02:24:49Z,3660000,-10.0,-4.0,1,left,K. Kuzma driving Layup (12 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,1.04,Made,,,,,,,,,,12.0,,,,,,,,,
375,PT08M48.00S,2022-01-08T02:24:47.4Z,3,REGULAR,foul,personal,['1freethrow'],1627884,,,1610612764,80,76,2022-01-08T02:27:48Z,3670000,,,0,,D. Jones Jr. shooting personal FOUL (3 PF) (Kuzma 1 FT),"[1627884, 1628398]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,202007.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,,,
377,PT08M48.00S,2022-01-08T02:25:04.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,80,76,2022-01-08T02:25:04Z,3690000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M48.00S,2022-01-08T02:28:16.9Z,3,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,80,76,2022-01-08T02:28:33Z,3700000,,,0,,MISS K. Kuzma Free Throw 1 of 1,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,,
379,PT08M45.00S,2022-01-08T02:28:19.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,80,76,2022-01-08T02:28:33Z,3710000,,,0,,N. Vucevic REBOUND (Off:4 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,378.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
380,PT08M30.00S,2022-01-08T02:28:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.7365308804205,45.09803921568628,1610612741,80,76,2022-01-08T02:28:37Z,3720000,-25.0,110.0,1,right,MISS D. DeRozan 11' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,11.25,Missed,,,,,,,,,,,,,,,,,,,
381,PT08M28.00S,2022-01-08T02:28:34.8Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,80,76,2022-01-08T02:28:37Z,3730000,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,380.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
382,PT08M23.00S,2022-01-08T02:28:42.5Z,3,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,80,76,2022-01-08T02:28:49Z,3740000,,,0,,B. Beal step out-of-bounds TURNOVER (4 TO),[203078],1610612764.0,WAS,step,,,Beal,B. Beal,,,,,,,,,,,202058.0,,,,,,4.0,,,,,,,,
383,PT08M08.00S,2022-01-08T02:29:06.6Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612741,80,76,2022-01-08T02:29:13Z,3750000,,,0,,Z. LaVine bad pass TURNOVER (3 TO),"[203897, 1628398]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,3.0,,,,Kuzma,1628398.0,,,
384,PT08M08.00S,2022-01-08T02:29:06.6Z,3,REGULAR,steal,,[],1628398,,,1610612764,80,76,2022-01-08T02:29:13Z,3760000,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT08M03.00S,2022-01-08T02:29:14.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,5.995400788436268,52.450980392156865,1610612764,80,78,2022-01-08T02:29:30Z,3770000,-12.0,4.0,1,left,K. Kuzma driving Layup (14 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,1.29,Made,,,,,,,,,,14.0,,,,,,,,,
386,PT08M03.00S,2022-01-08T02:29:23.8Z,3,REGULAR,foul,personal,['1freethrow'],203897,,,1610612764,80,78,2022-01-08T02:29:45Z,3780000,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Kuzma 1 FT),"[203897, 1628398]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,202058.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,,
388,PT08M03.00S,2022-01-08T02:29:46.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628398,,,1610612764,80,79,2022-01-08T02:29:46Z,3800000,,,0,,K. Kuzma Free Throw 1 of 1 (15 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
389,PT07M50.00S,2022-01-08T02:29:59.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.5473061760841,50.245098039215684,1610612741,80,79,2022-01-08T02:30:06Z,3810000,1.0,74.0,1,right,MISS D. DeRozan 7' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,7.4,Missed,,,,,,,,,,,,,,,,,,,
390,PT07M48.00S,2022-01-08T02:30:01.5Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,80,79,2022-01-08T02:30:06Z,3820000,,,0,,K. Kuzma REBOUND (Off:0 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,389.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
391,PT07M45.00S,2022-01-08T02:30:10.7Z,3,REGULAR,foul,personal,[],1627884,,,1610612764,80,79,2022-01-08T02:30:21Z,3830000,,,0,,D. Jones Jr. personal FOUL (4 PF),"[1627884, 203078]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,202058.0,4.0,0.0,Beal,203078.0,,,,,,,,,,
393,PT07M45.00S,2022-01-08T02:30:31.9Z,3,REGULAR,substitution,out,[],1627884,,,1610612764,80,79,2022-01-08T02:30:37Z,3850000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M45.00S,2022-01-08T02:30:31.9Z,3,REGULAR,substitution,in,[],1629632,,,1610612764,80,79,2022-01-08T02:30:37Z,3860000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M35.00S,2022-01-08T02:30:58.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612764,80,79,2022-01-08T02:31:07Z,3870000,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Beal 2 FT),"[203897, 203078]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,202007.0,2.0,0.0,Beal,203078.0,,,,,,,,,,
397,PT07M35.00S,2022-01-08T02:31:29.2Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,80,80,2022-01-08T02:31:29Z,3890000,,,0,,B. Beal Free Throw 1 of 2 (17 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
398,PT07M35.00S,2022-01-08T02:31:43.5Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,80,81,2022-01-08T02:31:43Z,3900000,,,0,,B. Beal Free Throw 2 of 2 (18 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
399,PT07M24.00S,2022-01-08T02:31:56.4Z,3,REGULAR,2pt,Jump Shot,[],202696,94.30026281208936,75.24509803921569,1610612741,82,81,2022-01-08T02:32:06Z,3910000,126.0,1.0,1,right,N. Vucevic 12' Jump Shot (12 PTS) (L. Ball 4 AST),"[202696, 1628366]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,12.62,Made,,,,,,,,,,12.0,,L. Ball,1628366.0,4.0,,,,,
401,PT07M04.00S,2022-01-08T02:32:16.1Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612764,82,81,2022-01-08T02:32:21Z,3930000,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 203897]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,2.0,,,,LaVine,203897.0,,,
402,PT07M04.00S,2022-01-08T02:32:16.1Z,3,REGULAR,steal,,[],203897,,,1610612741,82,81,2022-01-08T02:32:18Z,3940000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M02.00S,2022-01-08T02:32:21.8Z,3,REGULAR,turnover,double dribble,[],203897,,,1610612741,82,81,2022-01-08T02:32:57Z,3950000,,,0,,Z. LaVine double dribble TURNOVER (4 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,202007.0,,,,,,4.0,,,,,,,,
404,PT06M48.00S,2022-01-08T02:32:43.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,33.065045992115635,50.0,1610612764,82,81,2022-01-08T02:32:50Z,3960000,0.0,258.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
405,PT06M43.00S,2022-01-08T02:32:48.7Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,82,81,2022-01-08T02:32:48Z,3970000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,404.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
406,PT06M31.00S,2022-01-08T02:33:00.4Z,3,REGULAR,2pt,Jump Shot,[],201942,73.9323258869908,40.19607843137255,1610612741,82,81,2022-01-08T02:33:05Z,3980000,-49.0,193.0,1,right,MISS D. DeRozan 19' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,19.86,Missed,,,,,,,,,,,,,,,,,,,
407,PT06M29.00S,2022-01-08T02:33:02.4Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,82,81,2022-01-08T02:33:05Z,3990000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,406.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
408,PT06M19.00S,2022-01-08T02:33:12.7Z,3,REGULAR,2pt,Jump Shot,[],1628398,6.1268068331143235,74.26470588235294,1610612764,82,81,2022-01-08T02:33:56Z,4000000,-121.0,5.0,1,left,MISS K. Kuzma 12' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,12.14,Missed,,,,,,,,,,,,,,,,,,,
409,PT06M14.00S,2022-01-08T02:33:17.7Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,82,81,2022-01-08T02:33:56Z,4010000,,,0,,D. Gafford REBOUND (Off:3 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,408.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
410,PT06M14.00S,2022-01-08T02:33:17.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,5.590000152587891,50.0,1610612764,82,83,2022-01-08T02:33:17Z,4020000,0.0,0.0,1,left,D. Gafford putback Layup (14 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,0.0,Made,,,,,,,,,,14.0,,,,,,,,,
411,PT06M12.00S,2022-01-08T02:33:21.6Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612741,82,83,2022-01-08T02:34:03Z,4030000,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (LaVine 2 FT),"[203915, 203897]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,1627519.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,
413,PT06M12.00S,2022-01-08T02:34:03.9Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,83,83,2022-01-08T02:34:03Z,4050000,,,0,,Z. LaVine Free Throw 1 of 2 (15 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
414,PT06M12.00S,2022-01-08T02:34:19.1Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,84,83,2022-01-08T02:34:19Z,4060000,,,0,,Z. LaVine Free Throw 2 of 2 (16 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
415,PT05M56.00S,2022-01-08T02:34:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,11.251642575558476,49.50980392156863,1610612764,84,83,2022-01-08T02:34:43Z,4070000,2.0,53.0,1,left,MISS S. Dinwiddie driving floating Shot - blocked,"[203915, 201942]",1610612764.0,WAS,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,5.34,Missed,,,,,,,,,,,,,,,,,DeRozan,201942.0,
416,PT05M56.00S,2022-01-08T02:34:38.8Z,3,REGULAR,block,,[],201942,,,1610612764,84,83,2022-01-08T02:34:41Z,4080000,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M53.00S,2022-01-08T02:34:41.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,84,83,2022-01-08T02:34:43Z,4090000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,415.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
418,PT05M52.00S,2022-01-08T02:34:45.3Z,3,REGULAR,3pt,Jump Shot,[],1628366,76.16622864651774,11.029411764705882,1610612741,84,83,2022-01-08T02:34:54Z,4100000,-195.0,172.0,1,right,MISS L. Ball 25' 3PT - blocked,"[1628366, 1628398]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.96,Missed,,,,,,,,,,,,,,,,,Kuzma,1628398.0,
419,PT05M52.00S,2022-01-08T02:34:45.3Z,3,REGULAR,block,,[],1628398,,,1610612741,84,83,2022-01-08T02:34:48Z,4110000,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M52.00S,2022-01-08T02:34:45.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,84,83,2022-01-08T02:34:54Z,4120000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,418.0,,,,,,,,,,,,,,,,,,
421,PT05M52.00S,2022-01-08T02:34:55.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,84,83,2022-01-08T02:34:55Z,4130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M52.00S,2022-01-08T02:34:58.3Z,3,REGULAR,substitution,out,[],203915,,,1610612741,84,83,2022-01-08T02:35:03Z,4140000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M52.00S,2022-01-08T02:34:58.3Z,3,REGULAR,substitution,in,[],1630557,,,1610612741,84,83,2022-01-08T02:35:03Z,4150000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M46.00S,2022-01-08T02:35:18.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,81.68528252299606,36.51960784313725,1610612741,84,83,2022-01-08T02:35:25Z,4160000,-67.0,120.0,1,right,MISS D. DeRozan 13' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.74,Missed,,,,,,,,,,,,,,,,,,,
425,PT05M43.00S,2022-01-08T02:35:21.3Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,84,83,2022-01-08T02:35:25Z,4170000,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,424.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
426,PT05M35.00S,2022-01-08T02:35:30.2Z,3,REGULAR,2pt,Jump Shot,[],203484,21.107095926412615,19.852941176470587,1610612764,84,85,2022-01-08T02:35:35Z,4180000,151.0,146.0,1,left,K. Caldwell-Pope 20' pullup Jump Shot (12 PTS) (B. Beal 6 AST),"[203484, 203078]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,20.98,Made,,,,,,,,,,12.0,,B. Beal,203078.0,6.0,,,,,
428,PT05M20.00S,2022-01-08T02:35:44.3Z,3,REGULAR,2pt,Jump Shot,[],202696,81.07752956636006,79.43474264705883,1610612741,84,85,2022-01-08T02:36:01Z,4200000,147.0,125.0,1,right,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,19.34,Missed,,,,,,,,,,,,,,,,,,,
429,PT05M20.00S,2022-01-08T02:35:44.3Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,84,85,2022-01-08T02:36:09Z,4210000,,,0,,D. Gafford REBOUND (Off:3 Def:5),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,428.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
430,PT05M09.00S,2022-01-08T02:35:55.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,10.463206307490145,54.166666666666664,1610612764,84,85,2022-01-08T02:36:04Z,4220000,-21.0,46.0,1,left,MISS K. Kuzma Jump Shot,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,5.04,Missed,,,,,,,,,,,,,,,,,,,
431,PT05M07.00S,2022-01-08T02:35:57.5Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,84,85,2022-01-08T02:35:57Z,4230000,,,0,,D. DeRozan REBOUND (Off:2 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,430.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
432,PT05M00.00S,2022-01-08T02:36:04.3Z,3,REGULAR,3pt,Jump Shot,[],1628366,71.82982917214193,75.98039215686273,1610612741,87,85,2022-01-08T02:36:13Z,4240000,130.0,212.0,1,right,L. Ball 24' 3PT  (15 PTS) (D. DeRozan 4 AST),"[1628366, 201942]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,24.89,Made,,,,,,,,,,15.0,,D. DeRozan,201942.0,4.0,,,,,
434,PT04M34.00S,2022-01-08T02:36:30.4Z,3,REGULAR,3pt,Jump Shot,[],203078,25.969119579500656,15.441176470588236,1610612764,87,85,2022-01-08T02:36:35Z,4260000,173.0,192.0,1,left,MISS B. Beal 25' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
435,PT04M32.00S,2022-01-08T02:36:32.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,87,85,2022-01-08T02:36:35Z,4270000,,,0,,N. Vucevic REBOUND (Off:4 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,434.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
436,PT04M26.00S,2022-01-08T02:36:39.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,67.88764783180025,60.29411764705882,1610612741,87,85,2022-01-08T02:36:45Z,4280000,51.0,249.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
437,PT04M24.00S,2022-01-08T02:36:41.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,87,85,2022-01-08T02:37:04Z,4290000,,,0,,K. Kuzma REBOUND (Off:0 Def:9),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,436.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
438,PT04M18.00S,2022-01-08T02:36:47.0Z,3,REGULAR,2pt,Jump Shot,[],203484,22.158344283837057,73.2843137254902,1610612764,87,87,2022-01-08T02:36:54Z,4300000,-116.0,156.0,1,left,K. Caldwell-Pope 19' Jump Shot (14 PTS) (K. Kuzma 2 AST),"[203484, 1628398]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,19.45,Made,,,,,,,,,,14.0,,K. Kuzma,1628398.0,2.0,,,,,
439,PT04M01.00S,2022-01-08T02:37:03.5Z,3,REGULAR,3pt,Jump Shot,[],1628366,66.5735873850197,40.44117647058824,1610612741,90,87,2022-01-08T02:37:10Z,4310000,-48.0,262.0,1,right,L. Ball 26' 3PT  (18 PTS) (Z. LaVine 3 AST),"[1628366, 203897]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.6,Made,,,,,,,,,,18.0,,Z. LaVine,203897.0,3.0,,,,,
441,PT04M01.00S,2022-01-08T02:37:09.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,90,87,2022-01-08T02:37:09Z,4330000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M01.00S,2022-01-08T02:39:33.8Z,3,REGULAR,substitution,out,[],1628366,,,1610612764,90,87,2022-01-08T02:39:51Z,4340000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M01.00S,2022-01-08T02:39:33.8Z,3,REGULAR,substitution,out,[],201942,,,1610612764,90,87,2022-01-08T02:39:51Z,4350000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M01.00S,2022-01-08T02:39:33.8Z,3,REGULAR,substitution,out,[],203484,,,1610612764,90,87,2022-01-08T02:39:51Z,4360000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M01.00S,2022-01-08T02:39:33.8Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,90,87,2022-01-08T02:39:51Z,4370000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M01.00S,2022-01-08T02:39:33.8Z,3,REGULAR,substitution,in,[],1628972,,,1610612764,90,87,2022-01-08T02:39:51Z,4380000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M01.00S,2022-01-08T02:39:33.8Z,3,REGULAR,substitution,in,[],1630245,,,1610612764,90,87,2022-01-08T02:39:51Z,4390000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M01.00S,2022-01-08T02:39:33.8Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,90,87,2022-01-08T02:39:51Z,4400000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M01.00S,2022-01-08T02:39:33.8Z,3,REGULAR,substitution,in,[],203526,,,1610612764,90,87,2022-01-08T02:39:51Z,4410000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M46.00S,2022-01-08T02:40:18.2Z,3,REGULAR,2pt,Jump Shot,[],203078,21.107095926412615,37.99019607843137,1610612764,90,87,2022-01-08T02:40:25Z,4420000,60.0,146.0,1,left,MISS B. Beal 15' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,15.78,Missed,,,,,,,,,,,,,,,,,,,
