actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
346,PT10M51.00S,2021-10-31T01:26:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.56307490144546,50.49019607843137,1610612762,56,59,2021-10-31T01:26:26Z,3430000,2.0,-1.0,1,right,D. Mitchell driving Layup (24 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,0.29,Made,,,,,24.0,,,,,,,,,,,,,
347,PT10M38.00S,2021-10-31T01:26:32.8Z,3,REGULAR,turnover,bad pass,[],1628366,,,1610612741,56,59,2021-10-31T01:26:37Z,3440000,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1628366, 203497]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,2.0,Gobert,203497.0,,,,,,,,,,
348,PT10M38.00S,2021-10-31T01:26:32.8Z,3,REGULAR,steal,,[],203497,,,1610612762,56,59,2021-10-31T01:26:34Z,3450000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
349,PT10M35.00S,2021-10-31T01:26:38.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626220,93.51182654402102,51.470588235294116,1610612762,56,61,2021-10-31T01:29:29Z,3460000,7.0,8.0,1,right,R. O'Neale running finger roll Layup (5 PTS) (J. Ingles 1 AST),"[1626220, 204060]",1610612762.0,UTA,running finger roll,,,O'Neale,R. O'Neale,,,,,1.13,Made,,,,,5.0,,,,,,,,,,,J. Ingles,204060.0,1.0
351,PT10M35.00S,2021-10-31T01:26:44.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,56,61,2021-10-31T01:26:44Z,3480000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M15.00S,2021-10-31T01:29:54.8Z,3,REGULAR,2pt,Jump Shot,[],203897,4.28712220762155,78.92156862745098,1610612741,56,61,2021-10-31T01:29:59Z,3490000,-145.0,-12.0,1,left,MISS Z. LaVine 14' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,14.51,Missed,,,,,,,,,,,,,,,,,,
353,PT10M13.00S,2021-10-31T01:29:56.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,56,61,2021-10-31T01:29:59Z,3500000,,,0,,R. Gobert REBOUND (Off:5 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,352.0,10.0,5.0,5.0,,,,,,,,,,,,,,
354,PT10M01.00S,2021-10-31T01:30:08.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,88.51839684625493,54.166666666666664,1610612762,56,61,2021-10-31T01:30:19Z,3510000,21.0,55.0,1,right,MISS D. Mitchell driving floating Shot,[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,
355,PT09M59.00S,2021-10-31T01:30:10.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,56,61,2021-10-31T01:30:19Z,3520000,,,0,,N. Vucevic REBOUND (Off:0 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,354.0,9.0,9.0,0.0,,,,,,,,,,,,,,
356,PT09M55.00S,2021-10-31T01:30:14.5Z,3,REGULAR,turnover,bad pass,[],1628366,,,1610612741,56,61,2021-10-31T01:30:25Z,3530000,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1628366, 202711]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,3.0,Bogdanovic,202711.0,,,,,,,,,,
357,PT09M55.00S,2021-10-31T01:30:14.5Z,3,REGULAR,steal,,[],202711,,,1610612762,56,61,2021-10-31T01:30:17Z,3540000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M41.00S,2021-10-31T01:30:28.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,65.65374507227332,46.07843137254902,1610612762,56,61,2021-10-31T01:30:37Z,3550000,-20.0,270.0,1,right,MISS D. Mitchell 27' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,
359,PT09M37.00S,2021-10-31T01:30:32.6Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,56,61,2021-10-31T01:30:37Z,3560000,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,358.0,2.0,1.0,1.0,,,,,,,,,,,,,,
360,PT09M29.00S,2021-10-31T01:30:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,9.674770039421814,49.50980392156863,1610612741,58,61,2021-10-31T01:30:55Z,3570000,2.0,38.0,1,left,D. DeRozan driving Layup (18 PTS) (L. Ball 1 AST),"[201942, 1628366]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,3.85,Made,,,,,18.0,,,,,,,,,,,L. Ball,1628366.0,1.0
362,PT09M29.00S,2021-10-31T01:30:46.1Z,3,REGULAR,foul,personal,['1freethrow'],203497,,,1610612741,58,61,2021-10-31T01:31:11Z,3590000,,,0,,R. Gobert shooting personal FOUL (2 PF) (DeRozan 1 FT),"[203497, 201942]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,DeRozan,201942.0,,,
364,PT09M29.00S,2021-10-31T01:31:12.7Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,59,61,2021-10-31T01:31:12Z,3610000,,,0,,D. DeRozan Free Throw 1 of 1 (19 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
365,PT09M07.00S,2021-10-31T01:31:35.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.69448094612353,52.450980392156865,1610612762,59,61,2021-10-31T01:31:39Z,3620000,12.0,-3.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,1.26,Missed,,,,,,,,,,,,,,,,,,
366,PT09M04.00S,2021-10-31T01:31:38.1Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,59,61,2021-10-31T01:31:39Z,3630000,,,0,,R. Gobert REBOUND (Off:6 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,365.0,11.0,5.0,6.0,,,,,,,,,,,,,,
367,PT09M04.00S,2021-10-31T01:31:38.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612762,59,63,2021-10-31T01:32:00Z,3640000,0.0,0.0,1,right,R. Gobert putback Layup (9 PTS),[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,0.0,Made,,,,,9.0,,,,,,,,,,,,,
368,PT08M56.00S,2021-10-31T01:31:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.046649145860711,46.81372549019608,1610612741,59,63,2021-10-31T01:31:52Z,3650000,16.0,14.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,
369,PT08M53.00S,2021-10-31T01:31:49.8Z,3,REGULAR,rebound,offensive,[],203897,,,1610612741,59,63,2021-10-31T01:31:49Z,3660000,,,0,,Z. LaVine REBOUND (Off:1 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,368.0,2.0,1.0,1.0,,,,,,,,,,,,,,
370,PT08M47.00S,2021-10-31T01:32:04.8Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612741,59,63,2021-10-31T01:32:30Z,3670000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1626220, 202696]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Vucevic,202696.0,,,
372,PT08M47.00S,2021-10-31T01:32:31.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202696,,,1610612741,60,63,2021-10-31T01:32:31Z,3690000,,,0,,N. Vucevic Free Throw 1 of 2 (7 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
373,PT08M47.00S,2021-10-31T01:32:44.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202696,,,1610612741,61,63,2021-10-31T01:32:44Z,3700000,,,0,,N. Vucevic Free Throw 2 of 2 (8 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
374,PT08M38.00S,2021-10-31T01:32:57.0Z,3,REGULAR,turnover,out-of-bounds,[],204060,,,1610612762,61,63,2021-10-31T01:41:53Z,3710000,,,0,,J. Ingles bad pass out-of-bounds TURNOVER (2 TO),[204060],1610612762.0,UTA,bad pass,,,Ingles,J. Ingles,,,,,,,,,,,,2.0,,,,,202901.0,,,,,,,
375,PT08M23.00S,2021-10-31T01:33:18.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,25.837713534822605,84.06862745098039,1610612741,61,63,2021-10-31T01:33:40Z,3720000,-170.0,190.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,
376,PT08M21.00S,2021-10-31T01:33:21.0Z,3,REGULAR,rebound,offensive,[],203897,,,1610612741,61,63,2021-10-31T01:33:21Z,3730000,,,0,,Z. LaVine REBOUND (Off:2 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,375.0,3.0,1.0,2.0,,,,,,,,,,,,,,
377,PT08M17.00S,2021-10-31T01:33:24.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,6.1268068331143235,54.65686274509803,1610612741,61,63,2021-10-31T01:37:04Z,3740000,-23.0,5.0,1,left,MISS N. Vucevic driving Layup,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,2.39,Missed,,,,,,,,,,,,,,,,,,
378,PT08M15.00S,2021-10-31T01:33:26.1Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,61,63,2021-10-31T01:33:45Z,3750000,,,0,,J. Ingles REBOUND (Off:0 Def:4),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,377.0,4.0,4.0,0.0,,,,,,,,,,,,,,
379,PT08M11.00S,2021-10-31T01:33:29.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,68.28186596583443,66.91176470588235,1610612762,61,63,2021-10-31T01:33:52Z,3760000,85.0,246.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,
380,PT08M07.00S,2021-10-31T01:33:33.8Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,61,63,2021-10-31T01:33:52Z,3770000,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,379.0,3.0,2.0,1.0,,,,,,,,,,,,,,
381,PT08M01.00S,2021-10-31T01:33:39.8Z,3,REGULAR,3pt,Jump Shot,[],202696,32.53942181340342,59.31372549019608,1610612741,61,63,2021-10-31T01:33:59Z,3780000,-47.0,253.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,
382,PT07M58.00S,2021-10-31T01:33:42.8Z,3,REGULAR,rebound,defensive,[],202711,,,1610612762,61,63,2021-10-31T01:33:59Z,3790000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:3),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,381.0,5.0,3.0,2.0,,,,,,,,,,,,,,
383,PT07M55.00S,2021-10-31T01:33:49.1Z,3,REGULAR,foul,personal,[],202696,,,1610612762,61,63,2021-10-31T01:33:52Z,3800000,,,0,,N. Vucevic personal FOUL (2 PF),"[202696, 203497]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Gobert,203497.0,,,
385,PT07M47.00S,2021-10-31T01:34:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,93.24901445466492,52.20588235294118,1610612762,61,63,2021-10-31T01:34:22Z,3820000,11.0,11.0,1,right,MISS B. Bogdanovic driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,
386,PT07M47.00S,2021-10-31T01:34:20.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,61,63,2021-10-31T01:34:20Z,3830000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,
387,PT07M47.00S,2021-10-31T01:34:24.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,61,63,2021-10-31T01:34:24Z,3840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M36.00S,2021-10-31T01:34:36.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,13.61695137976347,60.78431372549019,1610612741,63,63,2021-10-31T01:34:54Z,3850000,-54.0,75.0,1,left,D. DeRozan 9' turnaround Jump Shot (21 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,9.28,Made,,,,,21.0,,,,,,,,,,,,,
389,PT07M36.00S,2021-10-31T01:34:40.4Z,3,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612741,63,63,2021-10-31T01:34:47Z,3860000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1626220, 201942]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,DeRozan,201942.0,,,
391,PT07M36.00S,2021-10-31T01:35:08.8Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,64,63,2021-10-31T01:35:08Z,3880000,,,0,,D. DeRozan Free Throw 1 of 1 (22 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
392,PT07M26.00S,2021-10-31T01:35:26.6Z,3,REGULAR,foul,personal,[],203897,,,1610612762,64,63,2021-10-31T01:35:35Z,3890000,,,0,,Z. LaVine personal FOUL (3 PF),"[203897, 1628378]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Mitchell,1628378.0,,,
394,PT07M12.00S,2021-10-31T01:36:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,79.71419185282524,59.80392156862745,1610612762,64,63,2021-10-31T01:36:13Z,3910000,49.0,138.0,1,right,MISS D. Mitchell 14' turnaround Shot,[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,14.66,Missed,,,,,,,,,,,,,,,,,,
395,PT07M08.00S,2021-10-31T01:36:07.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,64,63,2021-10-31T01:36:13Z,3920000,,,0,,N. Vucevic REBOUND (Off:0 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,394.0,10.0,10.0,0.0,,,,,,,,,,,,,,
396,PT07M01.00S,2021-10-31T01:36:13.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.601182654402102,52.69607843137255,1610612741,66,63,2021-10-31T01:40:05Z,3930000,-13.0,0.0,1,left,D. DeRozan driving Layup (24 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.35,Made,,,,,24.0,,,,,,,,,,,,,
397,PT06M42.00S,2021-10-31T01:36:32.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.51182654402102,50.49019607843137,1610612762,66,65,2021-10-31T01:36:39Z,3940000,2.0,8.0,1,right,R. Gobert alley-oop DUNK (11 PTS) (D. Mitchell 4 AST),"[203497, 1628378]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,0.89,Made,,,,,11.0,,,,,,,,,,,D. Mitchell,1628378.0,4.0
399,PT06M31.00S,2021-10-31T01:36:44.3Z,3,REGULAR,3pt,Jump Shot,[],202696,30.436925098554536,72.30392156862744,1610612741,66,65,2021-10-31T01:36:48Z,3960000,-112.0,234.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
400,PT06M29.00S,2021-10-31T01:36:46.3Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,66,65,2021-10-31T01:36:48Z,3970000,,,0,,J. Ingles REBOUND (Off:0 Def:5),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,399.0,5.0,5.0,0.0,,,,,,,,,,,,,,
401,PT06M25.00S,2021-10-31T01:36:50.8Z,3,REGULAR,3pt,Jump Shot,[],202711,76.95466491458606,87.25490196078431,1610612762,66,65,2021-10-31T01:37:07Z,3980000,186.0,164.0,1,right,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,
402,PT06M20.00S,2021-10-31T01:36:54.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,66,65,2021-10-31T01:36:54Z,3990000,,,0,,Z. LaVine REBOUND (Off:2 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,401.0,4.0,2.0,2.0,,,,,,,,,,,,,,
403,PT06M13.00S,2021-10-31T01:37:02.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,11.908672798948752,58.57843137254902,1610612741,66,65,2021-10-31T01:41:21Z,4000000,-43.0,59.0,1,left,MISS N. Vucevic 7' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,7.33,Missed,,,,,,,,,,,,,,,,,,
404,PT06M10.00S,2021-10-31T01:37:05.3Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,66,65,2021-10-31T01:37:12Z,4010000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,403.0,2.0,2.0,0.0,,,,,,,,,,,,,,
405,PT05M57.00S,2021-10-31T01:37:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.14651773981603,43.627450980392155,1610612762,66,65,2021-10-31T01:43:41Z,4020000,-32.0,31.0,1,right,MISS R. Gobert driving Layup,[203497],1610612762.0,UTA,driving,,,Gobert,R. Gobert,,,,,4.43,Missed,,,,,,,,,,,,,,,,,,
406,PT05M55.00S,2021-10-31T01:37:20.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,66,65,2021-10-31T01:37:23Z,4030000,,,0,,N. Vucevic REBOUND (Off:0 Def:11),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,405.0,11.0,11.0,0.0,,,,,,,,,,,,,,
407,PT05M55.00S,2021-10-31T01:37:25.8Z,3,REGULAR,foul,personal,[],204060,,,1610612741,66,65,2021-10-31T01:44:23Z,4040000,,,0,,J. Ingles take personal FOUL (3 PF),"[204060, 201942]",1610612762.0,UTA,take,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,DeRozan,201942.0,,,
409,PT05M55.00S,2021-10-31T01:37:30.6Z,3,REGULAR,substitution,out,[],201942,,,1610612741,66,65,2021-10-31T01:37:46Z,4060000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M55.00S,2021-10-31T01:37:30.6Z,3,REGULAR,substitution,out,[],204060,,,1610612741,66,65,2021-10-31T01:37:46Z,4070000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M55.00S,2021-10-31T01:37:30.6Z,3,REGULAR,substitution,out,[],203497,,,1610612741,66,65,2021-10-31T01:37:46Z,4080000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M55.00S,2021-10-31T01:37:30.6Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,66,65,2021-10-31T01:37:46Z,4090000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M55.00S,2021-10-31T01:37:30.6Z,3,REGULAR,substitution,in,[],202355,,,1610612741,66,65,2021-10-31T01:37:46Z,4100000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M55.00S,2021-10-31T01:37:30.6Z,3,REGULAR,substitution,in,[],203903,,,1610612741,66,65,2021-10-31T01:37:46Z,4110000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M49.00S,2021-10-31T01:38:03.5Z,3,REGULAR,3pt,Jump Shot,[],203897,31.750985545335087,35.294117647058826,1610612741,66,65,2021-10-31T01:38:09Z,4120000,74.0,246.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,
416,PT05M49.00S,2021-10-31T01:38:03.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,66,65,2021-10-31T01:38:09Z,4130000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,415.0,,,,,,,,,,,,,,,,,
417,PT05M38.00S,2021-10-31T01:38:36.9Z,3,REGULAR,foul,personal,[],202696,,,1610612762,66,65,2021-10-31T01:38:44Z,4140000,,,0,,N. Vucevic personal FOUL (3 PF),"[202696, 202355]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Whiteside,202355.0,,,
419,PT05M38.00S,2021-10-31T01:38:45.7Z,3,REGULAR,substitution,out,[],202696,,,1610612762,66,65,2021-10-31T01:38:51Z,4160000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M38.00S,2021-10-31T01:38:45.7Z,3,REGULAR,substitution,in,[],1628396,,,1610612762,66,65,2021-10-31T01:38:51Z,4170000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M29.00S,2021-10-31T01:39:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202355,93.24901445466492,53.18627450980392,1610612762,66,65,2021-10-31T01:39:09Z,4180000,16.0,11.0,1,right,MISS H. Whiteside Layup - blocked,"[202355, 1628396]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,1.93,Missed,,,,,,,,,Bradley,1628396.0,,,,,,,,
422,PT05M29.00S,2021-10-31T01:39:04.8Z,3,REGULAR,block,,[],1628396,,,1610612762,66,65,2021-10-31T01:39:07Z,4190000,,,0,,T. Bradley BLOCK (1 BLK),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M26.00S,2021-10-31T01:39:07.8Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,66,65,2021-10-31T01:39:09Z,4200000,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,421.0,2.0,1.0,1.0,,,,,,,,,,,,,,
424,PT05M20.00S,2021-10-31T01:39:13.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,4.5499342969776615,52.20588235294118,1610612741,68,65,2021-10-31T01:39:19Z,4210000,-11.0,-10.0,1,left,Z. LaVine driving reverse Layup (15 PTS),[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,1.47,Made,,,,,15.0,,,,,,,,,,,,,
425,PT05M07.00S,2021-10-31T01:39:26.5Z,3,REGULAR,3pt,Jump Shot,[],1626220,97.45400788436268,3.6764705882352944,1610612762,68,65,2021-10-31T01:39:34Z,4220000,-232.0,-29.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,
426,PT05M00.00S,2021-10-31T01:39:33.5Z,3,REGULAR,rebound,offensive,[],1628378,,,1610612762,68,65,2021-10-31T01:39:34Z,4230000,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,425.0,5.0,4.0,1.0,,,,,,,,,,,,,,
427,PT05M00.00S,2021-10-31T01:39:33.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628378,93.9060446780552,49.50980392156863,1610612762,68,65,2021-10-31T01:39:39Z,4240000,-2.0,5.0,1,right,MISS D. Mitchell floating Shot,[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,0.54,Missed,,,,,,,,,,,,,,,,,,
428,PT05M00.00S,2021-10-31T01:39:33.4Z,3,REGULAR,rebound,defensive,[],1628396,,,1610612741,68,65,2021-10-31T01:39:39Z,4250000,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,427.0,1.0,1.0,0.0,,,,,,,,,,,,,,
429,PT04M50.00S,2021-10-31T01:39:43.0Z,3,REGULAR,2pt,Jump Shot,[],1628366,20.581471747700395,66.17647058823529,1610612741,68,65,2021-10-31T01:46:42Z,4260000,-81.0,141.0,1,left,MISS L. Ball 16' running pullup Shot,[1628366],1610612741.0,CHI,running pullup,,,Ball,L. Ball,,,,,16.26,Missed,,,,,,,,,,,,,,,,,,
