actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
537,PT00M00.00S,2025-12-16T02:06:06.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,81,85,2025-12-16T02:06:06Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,536.0,,,,,,,,,,,
538,PT00M00.00S,2025-12-16T02:06:07.5Z,3,REGULAR,period,end,[],0,,,1610612765,81,85,2025-12-16T02:06:07Z,5280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,out,['startperiod'],1631169,,,1610612765,81,85,2025-12-16T02:09:20Z,5290000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,out,['startperiod'],1631248,,,1610612765,81,85,2025-12-16T02:09:20Z,5300000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,out,['startperiod'],1642864,,,1610612765,81,85,2025-12-16T02:09:20Z,5310000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612765,81,85,2025-12-16T02:09:20Z,5320000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,out,['startperiod'],1631093,,,1610612765,81,85,2025-12-16T02:09:20Z,5330000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612765,81,85,2025-12-16T02:09:20Z,5340000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612765,81,85,2025-12-16T02:09:20Z,5350000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,in,['startperiod'],1629674,,,1610612765,81,85,2025-12-16T02:09:20Z,5360000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,in,['startperiod'],1641709,,,1610612765,81,85,2025-12-16T02:09:20Z,5370000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2025-12-16T02:08:59.5Z,4,REGULAR,substitution,in,['startperiod'],1629130,,,1610612765,81,85,2025-12-16T02:09:20Z,5380000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2025-12-16T02:09:44.7Z,4,REGULAR,period,start,[],0,,,1610612738,81,85,2025-12-16T02:09:44Z,5390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT11M46.00S,2025-12-16T02:10:01.1Z,4,REGULAR,turnover,out-of-bounds,[],1641775,,,1610612738,81,85,2025-12-16T02:10:06Z,5400000,False,,,0,,J. Walsh bad pass out-of-bounds TURNOVER (2 TO),[1641775],1610612738.0,BOS,bad pass,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Right,,,,202007.0,,,,,,,,,,,,2.0,,,,
551,PT11M30.00S,2025-12-16T02:10:21.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641709,93.38042049934296,56.86274509803921,1610612765,81,87,2025-12-16T02:10:25Z,5410000,False,34.0,10.0,1,right,A. Thompson cutting Layup (7 PTS) (C. Cunningham 10 AST),"[1641709, 1630595]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.56,Made,7.0,,,,,,,,,,C. Cunningham,1630595.0,10.0,,,,,
556,PT11M13.00S,2025-12-16T02:10:52.6Z,4,REGULAR,turnover,traveling,[],1628401,,,1610612738,81,87,2025-12-16T02:11:03Z,5460000,False,,,0,,D. White traveling TURNOVER (3 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,202007.0,,,,,,,,,,,,3.0,,,,
557,PT10M58.00S,2025-12-16T02:11:07.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,81.15965834428384,33.57843137254902,1610612765,81,89,2025-12-16T02:12:41Z,5470000,False,-82.0,125.0,1,right,C. Cunningham 14' pullup Jump Shot (25 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,14.92,Made,25.0,,,,,,,,,,,,,,,,,
558,PT10M41.00S,2025-12-16T02:11:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.492115637319317,44.6078431372549,1610612738,83,89,2025-12-16T02:11:26Z,5480000,False,27.0,27.0,1,left,J. Brown driving Layup (29 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.84,Made,29.0,,,,,,,,,,,,,,,,,
559,PT10M26.00S,2025-12-16T02:11:39.3Z,4,REGULAR,3pt,Jump Shot,[],1630595,67.7562417871222,30.88235294117647,1610612765,83,89,2025-12-16T02:13:21Z,5490000,False,-96.0,251.0,1,right,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
560,PT10M24.00S,2025-12-16T02:11:41.3Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,83,89,2025-12-16T02:11:46Z,5500000,False,,,0,,I. Stewart REBOUND (Off:4 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,559.0,6.0,2.0,4.0,,,,,,,,
561,PT10M22.00S,2025-12-16T02:11:43.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202699,71.04139290407359,75.73529411764706,1610612765,83,89,2025-12-16T02:11:50Z,5510000,False,129.0,220.0,1,right,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
562,PT10M21.00S,2025-12-16T02:11:44.9Z,4,REGULAR,rebound,offensive,[],202699,,,1610612765,83,89,2025-12-16T02:11:50Z,5520000,False,,,0,,T. Harris REBOUND (Off:2 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,561.0,5.0,3.0,2.0,,,,,,,,
563,PT10M17.00S,2025-12-16T02:11:48.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202699,88.25558475689881,67.15686274509804,1610612765,83,91,2025-12-16T02:13:46Z,5530000,False,86.0,58.0,1,right,T. Harris 10' floating Jump Shot (10 PTS),[202699],1610612765.0,DET,floating,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,10.35,Made,10.0,,,,,,,,,,,,,,,,,
564,PT10M17.00S,2025-12-16T02:11:53.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,83,91,2025-12-16T02:11:53Z,5540000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT10M01.00S,2025-12-16T02:15:36.4Z,4,REGULAR,foul,personal,['2freethrow'],202699,,,1610612738,83,91,2025-12-16T02:15:45Z,5550000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Brown 2 FT),"[202699, 1627759]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,202007.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,
567,PT10M01.00S,2025-12-16T02:16:07.7Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,84,91,2025-12-16T02:16:07Z,5570000,False,,,0,,J. Brown Free Throw 1 of 2 (30 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
568,PT10M01.00S,2025-12-16T02:16:24.6Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,85,91,2025-12-16T02:16:24Z,5580000,False,,,0,,J. Brown Free Throw 2 of 2 (31 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
569,PT09M41.00S,2025-12-16T02:16:47.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.64323258869908,60.049019607843135,1610612765,85,91,2025-12-16T02:16:52Z,5590000,False,50.0,7.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
570,PT09M40.00S,2025-12-16T02:16:48.4Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,85,91,2025-12-16T02:16:52Z,5600000,False,,,0,,I. Stewart REBOUND (Off:5 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,569.0,7.0,2.0,5.0,,,,,,,,
571,PT09M40.00S,2025-12-16T02:16:49.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630191,94.40999984741211,50.0,1610612765,85,93,2025-12-16T02:16:56Z,5610000,False,0.0,0.0,1,right,I. Stewart tip DUNK (7 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
572,PT09M26.00S,2025-12-16T02:17:04.6Z,4,REGULAR,foul,personal,[],1630595,,,1610612738,85,93,2025-12-16T02:17:12Z,5620000,False,,,0,,C. Cunningham personal FOUL (4 PF),"[1630595, 1629674]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,202007.0,4.0,1.0,Queta,1629674.0,,,,,,,,,,,,
574,PT09M26.00S,2025-12-16T02:17:14.5Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,85,93,2025-12-16T02:17:20Z,5640000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M26.00S,2025-12-16T02:17:14.5Z,4,REGULAR,substitution,in,[],1629014,,,1610612738,85,93,2025-12-16T02:17:20Z,5650000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M15.00S,2025-12-16T02:17:41.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,31.09395532194481,26.96078431372549,1610612738,85,93,2025-12-16T04:05:51Z,5660000,False,115.0,240.0,1,left,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
577,PT09M12.00S,2025-12-16T02:17:44.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,85,93,2025-12-16T02:18:03Z,5670000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,576.0,,,,,,,,,,,
580,PT09M12.00S,2025-12-16T02:18:17.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,24.52365308804205,88.23529411764706,1610612738,85,93,2025-12-16T02:18:34Z,5700000,False,-191.0,178.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
581,PT09M12.00S,2025-12-16T02:18:17.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,85,93,2025-12-16T02:18:34Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,580.0,,,,,,,,,,,
582,PT09M12.00S,2025-12-16T02:18:22.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,85,93,2025-12-16T02:18:40Z,5720000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT08M48.00S,2025-12-16T02:18:53.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641709,87.99277266754271,66.17647058823529,1610612765,85,93,2025-12-16T02:18:59Z,5730000,False,81.0,60.0,1,right,MISS A. Thompson 10' turnaround Shot,[1641709],1610612765.0,DET,turnaround,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,10.1,Missed,,,,,,,,,,,,,,,,,,
584,PT08M47.00S,2025-12-16T02:18:54.8Z,4,REGULAR,rebound,defensive,[],1641775,,,1610612738,85,93,2025-12-16T02:18:59Z,5740000,False,,,0,,J. Walsh REBOUND (Off:0 Def:6),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Right,,,,,,,,,583.0,6.0,6.0,0.0,,,,,,,,
585,PT08M34.00S,2025-12-16T02:19:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,9.806176084099869,37.5,1610612738,87,93,2025-12-16T02:19:09Z,5750000,False,62.0,40.0,1,left,A. Simons 7' driving Layup (8 PTS),[1629014],1610612738.0,BOS,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,8.0,,,,,,,,,,,,,,,,,
586,PT08M16.00S,2025-12-16T02:19:34.1Z,4,REGULAR,3pt,Jump Shot,[],1629130,72.48685939553219,17.15686274509804,1610612765,87,93,2025-12-16T02:19:40Z,5760000,False,-164.0,206.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
587,PT08M13.00S,2025-12-16T02:19:37.1Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,87,93,2025-12-16T02:19:40Z,5770000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,586.0,2.0,2.0,0.0,,,,,,,,
588,PT08M08.00S,2025-12-16T02:19:41.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,34.641918528252305,27.696078431372552,1610612738,90,93,2025-12-16T02:24:25Z,5780000,False,112.0,273.0,1,left,D. White 29' 3PT running (20 PTS) (P. Pritchard 4 AST),"[1628401, 1630202]",1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Right Center,29.5,Made,20.0,,,,,,,,,,P. Pritchard,1630202.0,4.0,,,,,
590,PT08M07.00S,2025-12-16T02:19:50.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,90,93,2025-12-16T02:19:50Z,5800000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M07.00S,2025-12-16T02:22:15.9Z,4,REGULAR,substitution,out,[],1641709,,,1610612765,90,93,2025-12-16T02:22:31Z,5810000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M07.00S,2025-12-16T02:22:15.9Z,4,REGULAR,substitution,out,[],202699,,,1610612765,90,93,2025-12-16T02:22:31Z,5820000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M07.00S,2025-12-16T02:22:15.9Z,4,REGULAR,substitution,out,[],1630191,,,1610612765,90,93,2025-12-16T02:22:31Z,5830000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M07.00S,2025-12-16T02:22:15.9Z,4,REGULAR,substitution,in,[],1631105,,,1610612765,90,93,2025-12-16T02:22:31Z,5840000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M07.00S,2025-12-16T02:22:15.9Z,4,REGULAR,substitution,in,[],1631093,,,1610612765,90,93,2025-12-16T02:22:31Z,5850000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M07.00S,2025-12-16T02:22:15.9Z,4,REGULAR,substitution,in,[],1629750,,,1610612765,90,93,2025-12-16T02:22:31Z,5860000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M53.00S,2025-12-16T02:23:31.6Z,4,REGULAR,3pt,Jump Shot,[],1630595,68.54467805519053,69.6078431372549,1610612765,90,96,2025-12-16T02:23:36Z,5870000,False,98.0,243.0,1,right,C. Cunningham 26' 3PT pullup (28 PTS) (D. Robinson 2 AST),"[1630595, 1629130]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.22,Made,28.0,,,,,,,,,,D. Robinson,1629130.0,2.0,,,,,
599,PT07M36.00S,2025-12-16T02:23:48.5Z,4,REGULAR,3pt,Jump Shot,[],1628401,35.69316688567674,28.676470588235293,1610612738,90,96,2025-12-16T02:23:55Z,5890000,False,107.0,283.0,1,left,MISS D. White 30' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,30.24,Missed,,,,,,,,,,,,,,,,,,
600,PT07M35.00S,2025-12-16T02:23:49.5Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,90,96,2025-12-16T02:23:55Z,5900000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,599.0,3.0,3.0,0.0,,,,,,,,
601,PT07M20.00S,2025-12-16T02:24:04.6Z,4,REGULAR,3pt,Jump Shot,[],1631093,72.09264126149803,20.833333333333336,1610612765,90,96,2025-12-16T02:26:36Z,5910000,False,-146.0,210.0,1,right,MISS J. Ivey 25' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
602,PT07M18.00S,2025-12-16T02:24:06.6Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,90,96,2025-12-16T02:24:15Z,5920000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,601.0,3.0,3.0,0.0,,,,,,,,
603,PT07M12.00S,2025-12-16T02:24:14.2Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628401,13.748357424441524,28.676470588235293,1610612738,92,96,2025-12-16T02:25:00Z,5930000,False,107.0,77.0,1,left,D. White 13' driving floating bank Jump Shot (22 PTS) (P. Pritchard 5 AST),"[1628401, 1630202]",1610612738.0,BOS,driving floating bank,,,White,D. White,,,,,Mid-Range,8-16 Right,13.13,Made,22.0,,,,,,,,,,P. Pritchard,1630202.0,5.0,,,,,
605,PT07M12.00S,2025-12-16T02:24:28.0Z,4,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612738,92,96,2025-12-16T02:24:37Z,5950000,False,,,0,,C. Cunningham shooting personal FOUL (5 PF) (White 1 FT),"[1630595, 1628401]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,1628168.0,5.0,1.0,White,1628401.0,,,,,,,,,,,,
607,PT07M12.00S,2025-12-16T02:24:42.7Z,4,REGULAR,substitution,out,[],1630595,,,1610612738,92,96,2025-12-16T02:24:48Z,5970000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M12.00S,2025-12-16T02:24:42.7Z,4,REGULAR,substitution,out,[],1629130,,,1610612738,92,96,2025-12-16T02:24:48Z,5980000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M12.00S,2025-12-16T02:24:42.7Z,4,REGULAR,substitution,in,[],1627747,,,1610612738,92,96,2025-12-16T02:24:48Z,5990000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M12.00S,2025-12-16T02:24:42.7Z,4,REGULAR,substitution,in,[],202699,,,1610612738,92,96,2025-12-16T02:24:48Z,6000000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M12.00S,2025-12-16T02:25:02.6Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628401,,,1610612738,93,96,2025-12-16T02:25:02Z,6010000,False,,,0,,D. White Free Throw 1 of 1 (23 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
612,PT06M53.00S,2025-12-16T02:25:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.90407358738501,58.84650735294118,1610612765,93,98,2025-12-16T02:25:29Z,6020000,False,44.0,14.0,1,right,C. LeVert driving Layup (13 PTS),[1627747],1610612765.0,DET,driving,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,4.64,Made,13.0,,,,,,,,,,,,,,,,,
613,PT06M27.00S,2025-12-16T02:25:49.5Z,4,REGULAR,2pt,Jump Shot,[],1628401,6.915243101182654,79.90196078431373,1610612738,93,98,2025-12-16T02:25:56Z,6030000,False,-150.0,13.0,1,left,MISS D. White 15' fadeaway Shot,[1628401],1610612738.0,BOS,fadeaway,,,White,D. White,,,,,Mid-Range,8-16 Left,15.0,Missed,,,,,,,,,,,,,,,,,,
614,PT06M26.00S,2025-12-16T02:25:50.5Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,93,98,2025-12-16T02:25:56Z,6040000,False,,,0,,T. Harris REBOUND (Off:2 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,613.0,6.0,4.0,2.0,,,,,,,,
615,PT06M16.00S,2025-12-16T02:26:00.1Z,4,REGULAR,3pt,Jump Shot,[],1629750,72.35545335085413,76.47058823529412,1610612765,93,101,2025-12-16T02:26:04Z,6050000,False,132.0,207.0,1,right,J. Green 24' 3PT  (6 PTS) (C. LeVert 2 AST),"[1629750, 1627747]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.61,Made,6.0,,,,,,,,,,C. LeVert,1627747.0,2.0,,,,,
617,PT06M15.00S,2025-12-16T02:26:06.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,93,101,2025-12-16T02:26:06Z,6070000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M15.00S,2025-12-16T02:27:04.8Z,4,REGULAR,substitution,out,[],1641775,,,1610612738,93,101,2025-12-16T02:27:35Z,6080000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M15.00S,2025-12-16T02:27:04.8Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,93,101,2025-12-16T02:27:35Z,6090000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M56.00S,2025-12-16T02:28:00.3Z,4,REGULAR,turnover,lost ball,[],1630202,,,1610612738,93,101,2025-12-16T02:28:07Z,6100000,False,,,0,,P. Pritchard lost ball TURNOVER (1 TO),"[1630202, 1629750]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Green,1629750.0
621,PT05M56.00S,2025-12-16T02:28:00.3Z,4,REGULAR,steal,,[],1629750,,,1610612765,93,101,2025-12-16T02:28:02Z,6110000,False,,,0,,J. Green STEAL (2 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
622,PT05M53.00S,2025-12-16T02:28:03.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,93.11760840998686,51.9607843137255,1610612765,93,103,2025-12-16T02:28:15Z,6120000,False,10.0,12.0,1,right,J. Green running DUNK (8 PTS),[1629750],1610612765.0,DET,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.56,Made,8.0,,,,,,,,,,,,,,,,,
623,PT05M52.00S,2025-12-16T02:28:13.7Z,4,REGULAR,foul,technical,['1freethrow'],1629750,,,1610612738,93,103,2025-12-16T02:28:36Z,6130000,False,,,0,,J. Green technical FOUL (1 Tech),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,200833.0,0.0,1.0,,,,,,,,,,,,,,
