actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
525,PT11M34.00S,2026-04-11T01:24:13.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641722,36.08738501971091,32.35294117647059,1610612740,116,85,2026-04-11T01:24:17Z,5140000,False,88.0,287.0,1,left,J. Hawkins 30' 3PT  (10 PTS) (J. Fears 4 AST),"[1641722, 1642847]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,30.0,Made,,,,,10.0,J. Fears,1642847.0,4.0,,,,,,,,,
527,PT11M07.00S,2026-04-11T01:24:40.0Z,4,REGULAR,3pt,Jump Shot,[],1642864,88.91261498028909,4.411764705882353,1610612738,116,85,2026-04-11T01:24:45Z,5160000,False,-228.0,52.0,1,right,MISS H. González 3PT,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Left Corner 3,24+ Left,,23.37,Missed,,,,,,,,,,,,,,,,,
528,PT11M06.00S,2026-04-11T01:24:41.0Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612738,116,85,2026-04-11T01:24:45Z,5170000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Left Corner 3,24+ Left,,,,527.0,1.0,0.0,1.0,,,,,,,,,,,,,
529,PT11M03.00S,2026-04-11T01:24:46.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630568,90.09526938239159,50.0,1610612738,116,85,2026-04-11T01:33:23Z,5180000,False,0.0,41.0,1,right,MISS L. Garza driving Hook,[1630568],1610612738.0,BOS,driving,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,4.06,Missed,,,,,,,,,,,,,,,,,
530,PT11M02.00S,2026-04-11T01:24:47.3Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612738,116,85,2026-04-11T01:24:57Z,5190000,False,,,0,,L. Garza REBOUND (Off:2 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,529.0,2.0,0.0,2.0,,,,,,,,,,,,,
531,PT11M01.00S,2026-04-11T01:24:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,92.9862023653088,45.588235294117645,1610612738,118,85,2026-04-11T01:24:59Z,5200000,False,-22.0,13.0,1,right,L. Garza putback Layup (7 PTS),[1630568],1610612738.0,BOS,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,2.58,Made,,,,,7.0,,,,,,,,,,,,
532,PT11M01.00S,2026-04-11T01:24:54.5Z,4,REGULAR,foul,personal,['1freethrow'],1642490,,,1610612738,118,85,2026-04-11T01:24:58Z,5210000,False,,,0,,J. Oduro shooting personal FOUL (4 PF) (Garza 1 FT),"[1642490, 1630568]",1610612740.0,NOP,shooting,,,Oduro,J. Oduro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203592.0,4.0,0.0,Garza,1630568.0,,,,
534,PT11M01.00S,2026-04-11T01:25:14.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630568,,,1610612738,119,85,2026-04-11T01:25:14Z,5230000,False,,,0,,L. Garza Free Throw 1 of 1 (8 PTS),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
535,PT10M47.00S,2026-04-11T01:25:29.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,20.318659658344284,47.794117647058826,1610612740,119,87,2026-04-11T01:25:32Z,5240000,False,11.0,138.0,1,left,J. Hawkins 13' turnaround fadeaway Jump Shot (12 PTS),[1641722],1610612740.0,NOP,turnaround fadeaway,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,13.89,Made,,,,,12.0,,,,,,,,,,,,
536,PT10M35.00S,2026-04-11T01:25:40.5Z,4,REGULAR,3pt,Jump Shot,[],1631199,88.64980289093299,95.34313725490196,1610612738,119,87,2026-04-11T01:25:46Z,5250000,False,227.0,54.0,1,right,MISS R. Harper Jr. 3PT,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Right Corner 3,24+ Right,,23.31,Missed,,,,,,,,,,,,,,,,,
537,PT10M34.00S,2026-04-11T01:25:41.5Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,119,87,2026-04-11T01:25:46Z,5260000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,,536.0,2.0,2.0,0.0,,,,,,,,,,,,,
538,PT10M29.00S,2026-04-11T01:25:47.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641725,24.129434954007884,13.725490196078432,1610612740,119,90,2026-04-11T01:33:54Z,5270000,False,181.0,174.0,1,left,T. Alexander 25' 3PT running (10 PTS) (J. Hawkins 1 AST),"[1641725, 1641722]",1610612740.0,NOP,running,,,Alexander,T. Alexander,,,,,Above the Break 3,24+ Right Center,,25.16,Made,,,,,10.0,J. Hawkins,1641722.0,1.0,,,,,,,,,
540,PT10M08.00S,2026-04-11T01:26:07.9Z,4,REGULAR,3pt,Jump Shot,[],1631248,80.23981603153744,6.61764705882353,1610612738,119,90,2026-04-11T01:26:16Z,5290000,False,-217.0,133.0,1,right,MISS B. Scheierman 25' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,25.45,Missed,,,,,,,,,,,,,,,,,
541,PT10M06.00S,2026-04-11T01:26:09.9Z,4,REGULAR,rebound,defensive,[],1642490,,,1610612740,119,90,2026-04-11T01:26:16Z,5300000,False,,,0,,J. Oduro REBOUND (Off:5 Def:4),[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,Above the Break 3,24+ Left Center,,,,540.0,9.0,4.0,5.0,,,,,,,,,,,,,
542,PT09M58.00S,2026-04-11T01:26:17.5Z,4,REGULAR,turnover,bad pass,[],1641722,,,1610612740,119,90,2026-04-11T01:34:23Z,5310000,False,,,0,,J. Hawkins bad pass TURNOVER (3 TO),"[1641722, 1631199]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Right,3.0,,,,,,,,,,,,,,,,,,Harper Jr.,1631199.0
543,PT09M58.00S,2026-04-11T01:26:17.5Z,4,REGULAR,steal,,[],1631199,,,1610612738,119,90,2026-04-11T01:26:36Z,5320000,False,,,0,,R. Harper Jr. STEAL (1 STL),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
544,PT09M51.00S,2026-04-11T01:26:24.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631199,75.24638633377135,15.196078431372548,1610612738,119,90,2026-04-11T01:26:34Z,5330000,False,-174.0,180.0,1,right,MISS R. Harper Jr. 25' 3PT,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Left Center,,25.05,Missed,,,,,,,,,,,,,,,,,
545,PT09M50.00S,2026-04-11T01:26:25.4Z,4,REGULAR,rebound,defensive,[],1641725,,,1610612740,119,90,2026-04-11T01:26:34Z,5340000,False,,,0,,T. Alexander REBOUND (Off:0 Def:2),[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,Above the Break 3,24+ Left Center,,,,544.0,2.0,2.0,0.0,,,,,,,,,,,,,
546,PT09M34.00S,2026-04-11T01:26:41.7Z,4,REGULAR,3pt,Jump Shot,[],1641725,35.167542706964525,56.372549019607845,1610612740,119,90,2026-04-11T01:27:25Z,5350000,False,-32.0,278.0,1,left,MISS T. Alexander 27' pullup 3PT,[1641725],1610612740.0,NOP,pullup,,,Alexander,T. Alexander,,,,,Above the Break 3,24+ Center,,27.99,Missed,,,,,,,,,,,,,,,,,
547,PT09M33.00S,2026-04-11T01:26:42.7Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,119,90,2026-04-11T01:26:49Z,5360000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Center,,,,546.0,1.0,1.0,0.0,,,,,,,,,,,,,
548,PT09M24.00S,2026-04-11T01:26:54.3Z,4,REGULAR,foul,personal,[],1642877,,,1610612738,119,90,2026-04-11T01:27:17Z,5370000,False,,,0,,M. Peavy personal FOUL (4 PF),"[1642877, 1630568]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,4.0,0.0,Garza,1630568.0,,,,
550,PT09M24.00S,2026-04-11T01:27:03.9Z,4,REGULAR,substitution,out,[],1641725,,,1610612738,119,90,2026-04-11T01:27:13Z,5390000,False,,,0,,SUB out: T. Alexander,[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M24.00S,2026-04-11T01:27:03.9Z,4,REGULAR,substitution,out,[],1642877,,,1610612738,119,90,2026-04-11T01:27:13Z,5400000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M24.00S,2026-04-11T01:27:03.9Z,4,REGULAR,substitution,in,[],1629673,,,1610612738,119,90,2026-04-11T01:27:13Z,5410000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M24.00S,2026-04-11T01:27:03.9Z,4,REGULAR,substitution,in,[],1626172,,,1610612738,119,90,2026-04-11T01:27:13Z,5420000,False,,,0,,SUB in: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M12.00S,2026-04-11T01:27:31.3Z,4,REGULAR,3pt,Jump Shot,[],1630202,88.51839684625493,3.1862745098039214,1610612738,122,90,2026-04-11T01:27:35Z,5430000,False,-234.0,55.0,1,right,P. Pritchard 24' 3PT  (18 PTS) (R. Harper Jr. 1 AST),"[1630202, 1631199]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,24.06,Made,,,,,18.0,R. Harper Jr.,1631199.0,1.0,,,,,,,,,
556,PT09M03.00S,2026-04-11T01:27:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,7.178055190538765,56.86274509803921,1610612740,122,92,2026-04-11T01:27:43Z,5450000,False,-34.0,15.0,1,left,J. Fears driving Layup (27 PTS),[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,3.74,Made,,,,,27.0,,,,,,,,,,,,
557,PT08M54.00S,2026-04-11T01:27:53.2Z,4,REGULAR,foul,offensive,[],1630568,,,1610612738,122,92,2026-04-11T01:28:01Z,5460000,False,,,0,,L. Garza charge offensive FOUL (3 PF),"[1630568, 1642490]",1610612738.0,BOS,charge,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627963.0,3.0,0.0,Oduro,1642490.0,,,,
559,PT08M54.00S,2026-04-11T01:27:53.2Z,4,REGULAR,turnover,offensive foul,[],1630568,,,1610612738,122,92,2026-04-11T01:27:53Z,5480000,False,,,0,,L. Garza offensive foul TURNOVER (1 TO),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,1627963.0,,,,,,,,
560,PT08M54.00S,2026-04-11T01:28:00.9Z,4,REGULAR,substitution,out,[],1642490,,,1610612740,122,92,2026-04-11T01:28:03Z,5490000,False,,,0,,SUB out: J. Oduro,[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M54.00S,2026-04-11T01:28:00.9Z,4,REGULAR,substitution,in,[],1642852,,,1610612740,122,92,2026-04-11T01:28:03Z,5500000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M40.00S,2026-04-11T01:28:24.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641722,24.52365308804205,71.32352941176471,1610612740,122,94,2026-04-11T01:28:32Z,5510000,False,-107.0,178.0,1,left,J. Hawkins 20' pullup Jump Shot (14 PTS),[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left Center,,20.75,Made,,,,,14.0,,,,,,,,,,,,
564,PT08M31.00S,2026-04-11T01:28:37.4Z,4,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,122,94,2026-04-11T01:28:41Z,5530000,False,,,0,,P. Pritchard lost ball out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,lost ball,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,2882.0,,,,,,,,
565,PT08M24.00S,2026-04-11T01:28:46.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641722,6.652431011826544,59.80392156862745,1610612740,122,96,2026-04-11T01:28:50Z,5540000,False,-49.0,10.0,1,left,J. Hawkins driving Layup (16 PTS),[1641722],1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,5.0,Made,,,,,16.0,,,,,,,,,,,,
566,PT08M13.00S,2026-04-11T01:28:57.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642864,91.80354796320631,58.57843137254902,1610612738,122,96,2026-04-11T01:29:07Z,5550000,False,43.0,25.0,1,right,MISS H. González driving Layup - blocked,"[1642864, 1642852]",1610612738.0,BOS,driving,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,4.94,Missed,,,,,,,,,,,,,,Queen,1642852.0,,
567,PT08M13.00S,2026-04-11T01:28:57.7Z,4,REGULAR,block,,[],1642852,,,1610612738,122,96,2026-04-11T01:29:00Z,5560000,False,,,0,,D. Queen BLOCK (2 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT08M12.00S,2026-04-11T01:28:58.7Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,122,96,2026-04-11T01:29:07Z,5570000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:3),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,566.0,3.0,3.0,0.0,,,,,,,,,,,,,
569,PT08M06.00S,2026-04-11T01:29:05.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,9.280551905387648,41.66666666666667,1610612740,122,96,2026-04-11T01:29:15Z,5580000,False,42.0,35.0,1,left,MISS J. Poole running Layup,[1629673],1610612740.0,NOP,running,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,5.42,Missed,,,,,,,,,,,,,,,,,
570,PT08M04.00S,2026-04-11T01:29:07.1Z,4,REGULAR,rebound,offensive,[],1642847,,,1610612740,122,96,2026-04-11T01:29:15Z,5590000,False,,,0,,J. Fears REBOUND (Off:1 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,569.0,3.0,2.0,1.0,,,,,,,,,,,,,
573,PT07M59.00S,2026-04-11T01:29:19.6Z,4,REGULAR,turnover,offensive goaltending,[],1642852,,,1610612740,122,96,2026-04-11T01:29:49Z,5620000,False,,,0,,D. Queen offensive goaltending TURNOVER (2 TO),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,,,,,,,
574,PT07M43.00S,2026-04-11T01:30:03.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630568,82.34231274638634,40.44117647058824,1610612738,124,96,2026-04-11T01:30:07Z,5630000,False,-48.0,113.0,1,right,L. Garza 12' Hook (10 PTS) (P. Pritchard 8 AST),"[1630568, 1630202]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,12.32,Made,,,,,10.0,P. Pritchard,1630202.0,8.0,,,,,,,,,
576,PT07M31.00S,2026-04-11T01:30:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641722,9.674770039421814,56.86274509803921,1610612740,124,96,2026-04-11T01:30:33Z,5650000,False,-34.0,38.0,1,left,MISS J. Hawkins driving Layup - blocked,"[1641722, 1630568]",1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,5.15,Missed,,,,,,,,,,,,,,Garza,1630568.0,,
577,PT07M31.00S,2026-04-11T01:30:16.2Z,4,REGULAR,block,,[],1630568,,,1610612740,124,96,2026-04-11T01:30:18Z,5660000,False,,,0,,L. Garza BLOCK (1 BLK),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
578,PT07M30.00S,2026-04-11T01:30:17.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,124,96,2026-04-11T01:30:21Z,5670000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,576.0,,,,,,,,,,,,,,,,
580,PT07M30.00S,2026-04-11T01:30:38.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,124,96,2026-04-11T01:30:38Z,5690000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M25.00S,2026-04-11T01:33:38.7Z,4,REGULAR,turnover,lost ball,[],1641722,,,1610612740,124,96,2026-04-11T01:33:42Z,5700000,False,,,0,,J. Hawkins lost ball TURNOVER (4 TO),"[1641722, 1642864]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,4.0,,,,,,,,,,,,,,,,,,González,1642864.0
582,PT07M25.00S,2026-04-11T01:33:38.7Z,4,REGULAR,steal,,[],1642864,,,1610612738,124,96,2026-04-11T01:33:40Z,5710000,False,,,0,,H. González STEAL (2 STL),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
583,PT07M19.00S,2026-04-11T01:33:44.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631199,92.37844940867281,57.866115196078425,1610612738,126,96,2026-04-11T01:33:55Z,5720000,False,39.0,19.0,1,right,R. Harper Jr. running Layup (2 PTS) (P. Pritchard 9 AST),"[1631199, 1630202]",1610612738.0,BOS,running,,,Harper Jr.,R. Harper Jr.,,,,,In The Paint (Non-RA),0-8 Center,,4.37,Made,,,,,2.0,P. Pritchard,1630202.0,9.0,,,,,,,,,
585,PT07M07.00S,2026-04-11T01:33:57.7Z,4,REGULAR,foul,personal,['2freethrow'],1630568,,,1610612740,126,96,2026-04-11T01:34:07Z,5740000,False,,,0,,L. Garza shooting personal FOUL (4 PF) (Queen 2 FT),"[1630568, 1642852]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627963.0,4.0,0.0,Queen,1642852.0,,,,
587,PT07M07.00S,2026-04-11T01:34:24.4Z,4,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,126,96,2026-04-11T01:34:24Z,5760000,False,,,0,,MISS D. Queen Free Throw 1 of 2,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
588,PT07M07.00S,2026-04-11T01:34:24.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,126,96,2026-04-11T01:34:24Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,587.0,,,,,,,,,,,,,,,,
589,PT07M07.00S,2026-04-11T01:34:40.2Z,4,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,126,97,2026-04-11T01:34:40Z,5780000,False,,,0,,D. Queen Free Throw 2 of 2 (23 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,
590,PT06M48.00S,2026-04-11T01:35:00.7Z,4,REGULAR,3pt,Jump Shot,[],1630202,70.38436268068331,21.07843137254902,1610612738,126,97,2026-04-11T01:35:10Z,5790000,False,-145.0,226.0,1,right,MISS P. Pritchard 26' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,26.82,Missed,,,,,,,,,,,,,,,,,
591,PT06M44.00S,2026-04-11T01:35:04.7Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612738,126,97,2026-04-11T01:41:36Z,5800000,False,,,0,,L. Garza REBOUND (Off:3 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,,590.0,3.0,0.0,3.0,,,,,,,,,,,,,
592,PT06M41.00S,2026-04-11T01:35:06.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,93.11760840998686,57.107843137254896,1610612738,128,97,2026-04-11T01:35:16Z,5810000,False,36.0,12.0,1,right,L. Garza driving Layup (12 PTS),[1630568],1610612738.0,BOS,driving,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,3.75,Made,,,,,12.0,,,,,,,,,,,,
594,PT06M30.00S,2026-04-11T01:35:17.2Z,4,REGULAR,2pt,Jump Shot,[],1642847,24.917871222076215,65.44117647058823,1610612740,128,97,2026-04-11T01:35:22Z,5830000,False,-77.0,182.0,1,left,MISS J. Fears 19' fadeaway Shot,[1642847],1610612740.0,NOP,fadeaway,,,Fears,J. Fears,,,,,Mid-Range,16-24 Left Center,,19.74,Missed,,,,,,,,,,,,,,,,,
595,PT06M28.00S,2026-04-11T01:35:19.2Z,4,REGULAR,rebound,defensive,[],1630568,,,1610612738,128,97,2026-04-11T01:35:22Z,5840000,False,,,0,,L. Garza REBOUND (Off:3 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Mid-Range,16-24 Left Center,,,,594.0,4.0,1.0,3.0,,,,,,,,,,,,,
596,PT06M23.00S,2026-04-11T01:35:25.5Z,4,REGULAR,3pt,Jump Shot,[],1630202,65.91655716162943,50.73529411764706,1610612738,131,97,2026-04-11T01:37:28Z,5850000,False,4.0,268.0,1,right,P. Pritchard 26' 3PT  (21 PTS) (B. Scheierman 2 AST),"[1630202, 1631248]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,26.79,Made,,,,,21.0,B. Scheierman,1631248.0,2.0,,,,,,,,,
598,PT06M04.00S,2026-04-11T01:35:44.2Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612740,131,97,2026-04-11T01:35:47Z,5870000,False,,,0,,J. Poole bad pass TURNOVER (5 TO),"[1629673, 1642864]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,5.0,,,,,,,,,,,,,,,,,,González,1642864.0
599,PT06M04.00S,2026-04-11T01:35:44.2Z,4,REGULAR,steal,,[],1642864,,,1610612738,131,97,2026-04-11T01:35:45Z,5880000,False,,,0,,H. González STEAL (3 STL),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
600,PT06M00.00S,2026-04-11T01:35:48.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631248,92.72339027595268,46.568627450980394,1610612738,133,97,2026-04-11T01:35:52Z,5890000,False,-17.0,16.0,1,right,B. Scheierman running reverse Layup (8 PTS) (P. Pritchard 10 AST),"[1631248, 1630202]",1610612738.0,BOS,running reverse,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,2.34,Made,,,,,8.0,P. Pritchard,1630202.0,10.0,,,,,,,,,
602,PT05M46.00S,2026-04-11T01:36:01.3Z,4,REGULAR,2pt,Jump Shot,[],1641722,24.26084099868594,27.941176470588236,1610612740,133,97,2026-04-11T01:55:22Z,5910000,False,110.0,176.0,1,left,MISS J. Hawkins 20' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,,20.74,Missed,,,,,,,,,,,,,,,,,
603,PT05M44.00S,2026-04-11T01:36:03.3Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,133,97,2026-04-11T01:36:09Z,5920000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Right Center,,,,602.0,2.0,2.0,0.0,,,,,,,,,,,,,
604,PT05M38.00S,2026-04-11T01:36:10.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631199,90.88370565045992,95.09803921568627,1610612738,136,97,2026-04-11T01:38:38Z,5930000,False,225.0,33.0,1,right,R. Harper Jr. 3PT running (5 PTS) (H. González 1 AST),"[1631199, 1642864]",1610612738.0,BOS,running,,,Harper Jr.,R. Harper Jr.,,,,,Right Corner 3,24+ Right,,22.79,Made,,,,,5.0,H. González,1642864.0,1.0,,,,,,,,,
606,PT05M36.00S,2026-04-11T01:36:27.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,136,97,2026-04-11T01:36:27Z,5950000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M36.00S,2026-04-11T01:38:36.3Z,4,REGULAR,substitution,out,[],1630202,,,1610612740,136,97,2026-04-11T01:39:05Z,5960000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M36.00S,2026-04-11T01:38:36.3Z,4,REGULAR,substitution,out,[],1629673,,,1610612740,136,97,2026-04-11T01:39:05Z,5970000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M36.00S,2026-04-11T01:38:36.3Z,4,REGULAR,substitution,out,[],1626172,,,1610612740,136,97,2026-04-11T01:39:05Z,5980000,False,,,0,,SUB out: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M36.00S,2026-04-11T01:38:36.3Z,4,REGULAR,substitution,in,[],1642917,,,1610612740,136,97,2026-04-11T01:39:05Z,5990000,False,,,0,,SUB in: M. Shulga,[1642917],1610612738.0,BOS,,,,Shulga,M. Shulga,,,,,,,,,,,,,,,,,,,,,,,,,,
