actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
337,PT01M12.00S,2025-11-13T01:33:14.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,30.305519053876477,29.166666666666668,1610612763,60,43,2025-11-13T01:33:21Z,3320000,False,104.0,232.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
338,PT01M11.00S,2025-11-13T01:33:15.1Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,60,43,2025-11-13T01:33:21Z,3330000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,337.0,4.0,3.0,1.0,,,,,,,,,,,,,,
339,PT00M57.80S,2025-11-13T01:33:28.8Z,2,REGULAR,3pt,Jump Shot,[],1628401,71.04139290407359,76.9607843137255,1610612738,63,43,2025-11-13T01:33:46Z,3340000,False,135.0,220.0,1,right,D. White 25' 3PT pullup (15 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.78,Made,,,,,15.0,,,,,,,,,,,,,
340,PT00M52.10S,2025-11-13T01:33:37.2Z,2,REGULAR,3pt,Jump Shot,[],1628991,25.18068331143233,82.35294117647058,1610612763,63,46,2025-11-13T01:33:41Z,3350000,False,-162.0,184.0,1,left,J. Jackson Jr. 24' 3PT  (12 PTS) (S. Aldama 2 AST),"[1628991, 1630583]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,24.52,Made,,,,,12.0,,,,,,S. Aldama,1630583.0,2.0,,,,,
342,PT00M32.90S,2025-11-13T01:34:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.06636005256242,43.13725490196079,1610612738,63,46,2025-11-13T01:34:10Z,3370000,False,-34.0,22.0,1,right,MISS J. Brown driving reverse Layup,[1627759],1610612738.0,BOS,driving reverse,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
343,PT00M31.20S,2025-11-13T01:34:02.6Z,2,REGULAR,rebound,offensive,[],1630568,,,1610612738,63,46,2025-11-13T01:34:10Z,3380000,False,,,0,,L. Garza REBOUND (Off:3 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,342.0,4.0,1.0,3.0,,,,,,,,,,,,,,
344,PT00M30.20S,2025-11-13T01:34:04.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,93.31882391590013,58.3984375,1610612738,65,46,2025-11-13T01:34:15Z,3390000,False,42.0,10.0,1,right,L. Garza putback Layup (8 PTS),[1630568],1610612738.0,BOS,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,4.32,Made,,,,,8.0,,,,,,,,,,,,,
345,PT00M12.50S,2025-11-13T01:34:23.1Z,2,REGULAR,3pt,Jump Shot,[],1631246,30.436925098554536,27.696078431372552,1610612763,65,46,2025-11-13T01:42:34Z,3400000,False,112.0,234.0,1,left,MISS V. Williams Jr. 25' step back 3PT,[1631246],1610612763.0,MEM,step back,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
346,PT00M08.80S,2025-11-13T01:34:26.8Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,65,46,2025-11-13T01:34:33Z,3410000,False,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,345.0,2.0,1.0,1.0,,,,,,,,,,,,,,
347,PT00M01.20S,2025-11-13T01:34:35.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,93.51182654402102,56.127450980392155,1610612738,67,46,2025-11-13T01:44:49Z,3420000,False,31.0,8.0,1,right,P. Pritchard driving Layup (10 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,10.0,,,,,,,,,,,,,
348,PT00M00.00S,2025-11-13T01:34:42.9Z,2,REGULAR,heave,,[],0,,,1610612763,67,46,2025-11-13T01:34:51Z,3430000,False,,,0,,MEM Heave,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,49.42,,,,,,,,,,,,,,,,,,,
349,PT00M00.00S,2025-11-13T01:34:46.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,67,46,2025-11-13T01:34:46Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,348.0,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2025-11-13T01:34:46.7Z,2,REGULAR,period,end,[],0,,,1610612763,67,46,2025-11-13T01:34:46Z,3450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-11-13T01:49:38.8Z,3,REGULAR,substitution,out,['startperiod'],1630573,,,1610612763,67,46,2025-11-13T01:49:50Z,3460000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-11-13T01:49:38.8Z,3,REGULAR,substitution,out,['startperiod'],1630568,,,1610612763,67,46,2025-11-13T01:49:50Z,3470000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-11-13T01:49:38.8Z,3,REGULAR,substitution,out,['startperiod'],1642907,,,1610612763,67,46,2025-11-13T01:49:50Z,3480000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-11-13T01:49:38.8Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,67,46,2025-11-13T01:49:50Z,3490000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-11-13T01:49:38.8Z,3,REGULAR,substitution,in,['startperiod'],1641775,,,1610612763,67,46,2025-11-13T01:49:50Z,3500000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-11-13T01:49:38.8Z,3,REGULAR,substitution,in,['startperiod'],1629674,,,1610612763,67,46,2025-11-13T01:49:50Z,3510000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-11-13T01:49:38.8Z,3,REGULAR,substitution,in,['startperiod'],203484,,,1610612763,67,46,2025-11-13T01:49:50Z,3520000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-11-13T01:49:38.8Z,3,REGULAR,substitution,in,['startperiod'],1629111,,,1610612763,67,46,2025-11-13T01:49:50Z,3530000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-11-13T01:49:55.2Z,3,REGULAR,period,start,[],0,,,1610612738,67,46,2025-11-13T01:49:55Z,3540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M40.00S,2025-11-13T01:50:14.4Z,3,REGULAR,2pt,Jump Shot,[],1628401,21.895532194480946,35.049019607843135,1610612738,67,46,2025-11-13T01:50:21Z,3550000,False,75.0,153.0,1,left,MISS D. White 17' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Right Center,17.06,Missed,,,,,,,,,,,,,,,,,,
361,PT11M37.00S,2025-11-13T01:50:17.4Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,67,46,2025-11-13T01:50:21Z,3560000,False,,,0,,J. Brown REBOUND (Off:2 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,360.0,5.0,3.0,2.0,,,,,,,,,,,,,,
362,PT11M35.00S,2025-11-13T01:50:20.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,29.38567674113009,28.186274509803923,1610612738,67,46,2025-11-13T01:50:32Z,3570000,False,109.0,224.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
363,PT11M33.00S,2025-11-13T01:50:22.0Z,3,REGULAR,rebound,offensive,[],1629674,,,1610612738,67,46,2025-11-13T01:50:32Z,3580000,False,,,0,,N. Queta REBOUND (Off:2 Def:5),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,362.0,7.0,5.0,2.0,,,,,,,,,,,,,,
364,PT11M31.00S,2025-11-13T01:50:23.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,7.5722733245729295,46.07843137254902,1610612738,69,46,2025-11-13T01:50:35Z,3590000,False,20.0,19.0,1,left,N. Queta putback Layup (11 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,11.0,,,,,,,,,,,,,
365,PT11M19.00S,2025-11-13T01:50:34.5Z,3,REGULAR,3pt,Jump Shot,[],1631246,85.3646517739816,95.34313725490196,1610612763,69,46,2025-11-13T01:50:43Z,3600000,False,227.0,85.0,1,right,MISS V. Williams Jr. 24' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
366,PT11M18.00S,2025-11-13T01:50:35.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,69,46,2025-11-13T01:50:43Z,3610000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,365.0,,,,,,,,,,,,,,,,,
367,PT11M18.00S,2025-11-13T01:50:43.1Z,3,REGULAR,foul,personal,[],1629111,,,1610612738,69,46,2025-11-13T01:50:50Z,3620000,False,,,0,,J. Landale loose ball personal FOUL (1 PF),"[1629111, 1628401]",1610612763.0,MEM,loose ball,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,201638.0,1.0,0.0,White,1628401.0
369,PT11M05.00S,2025-11-13T01:51:09.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641775,9.806176084099869,42.8921568627451,1610612738,69,46,2025-11-13T01:51:15Z,3640000,False,36.0,40.0,1,left,MISS J. Walsh driving Layup - blocked,"[1641775, 1628991]",1610612738.0,BOS,driving,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
370,PT11M05.00S,2025-11-13T01:51:09.0Z,3,REGULAR,block,,[],1628991,,,1610612738,69,46,2025-11-13T01:51:11Z,3650000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT11M04.00S,2025-11-13T01:51:10.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,69,46,2025-11-13T01:51:15Z,3660000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,369.0,,,,,,,,,,,,,,,,,
373,PT10M58.00S,2025-11-13T01:51:32.4Z,3,REGULAR,foul,personal,['2freethrow'],203484,,,1610612738,69,46,2025-11-13T01:51:41Z,3680000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (White 2 FT),"[203484, 1628401]",1610612763.0,MEM,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,White,1628401.0
375,PT10M58.00S,2025-11-13T01:51:58.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628401,,,1610612738,70,46,2025-11-13T01:51:58Z,3700000,False,,,0,,D. White Free Throw 1 of 2 (16 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
376,PT10M58.00S,2025-11-13T01:52:15.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628401,,,1610612738,71,46,2025-11-13T01:52:15Z,3710000,False,,,0,,D. White Free Throw 2 of 2 (17 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
377,PT10M38.00S,2025-11-13T01:52:37.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,86.67871222076215,38.72549019607843,1610612763,71,46,2025-11-13T01:53:17Z,3720000,False,-56.0,73.0,1,right,MISS V. Williams Jr. 9' driving floating Shot,[1631246],1610612763.0,MEM,driving floating,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Left,9.2,Missed,,,,,,,,,,,,,,,,,,
378,PT10M37.00S,2025-11-13T01:52:38.7Z,3,REGULAR,rebound,defensive,[],1641775,,,1610612738,71,46,2025-11-13T01:52:42Z,3730000,False,,,0,,J. Walsh REBOUND (Off:0 Def:4),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),8-16 Left,,,377.0,4.0,4.0,0.0,,,,,,,,,,,,,,
379,PT10M26.00S,2025-11-13T01:52:49.3Z,3,REGULAR,3pt,Jump Shot,[],1641775,31.882391590013142,61.274509803921575,1610612738,71,46,2025-11-13T01:52:56Z,3740000,False,-56.0,247.0,1,left,MISS J. Walsh 25' 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
380,PT10M24.00S,2025-11-13T01:52:51.3Z,3,REGULAR,rebound,offensive,[],1628401,,,1610612738,71,46,2025-11-13T01:52:56Z,3750000,False,,,0,,D. White REBOUND (Off:2 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,379.0,4.0,2.0,2.0,,,,,,,,,,,,,,
381,PT10M21.00S,2025-11-13T01:52:55.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,33.98488830486202,22.30392156862745,1610612738,74,46,2025-11-13T01:52:58Z,3760000,False,138.0,267.0,1,left,P. Pritchard 30' 3PT  (13 PTS) (D. White 3 AST),"[1630202, 1628401]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,30.08,Made,,,,,13.0,,,,,,D. White,1628401.0,3.0,,,,,
383,PT10M00.00S,2025-11-13T01:53:15.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,91.67214191852825,65.68627450980392,1610612763,74,46,2025-11-13T01:53:22Z,3780000,False,78.0,26.0,1,right,MISS J. Landale 8' turnaround bank Hook,[1629111],1610612763.0,MEM,turnaround bank,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Right,8.25,Missed,,,,,,,,,,,,,,,,,,
384,PT09M58.00S,2025-11-13T01:53:17.7Z,3,REGULAR,rebound,offensive,[],1631246,,,1610612763,74,46,2025-11-13T01:53:22Z,3790000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,383.0,3.0,2.0,1.0,,,,,,,,,,,,,,
385,PT09M51.00S,2025-11-13T01:53:24.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631246,88.64980289093299,95.83333333333334,1610612763,74,46,2025-11-13T01:53:30Z,3800000,False,229.0,54.0,1,right,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
386,PT09M49.00S,2025-11-13T01:53:26.5Z,3,REGULAR,rebound,defensive,[],1641775,,,1610612738,74,46,2025-11-13T01:53:30Z,3810000,False,,,0,,J. Walsh REBOUND (Off:0 Def:5),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Right Corner 3,24+ Right,,,385.0,5.0,5.0,0.0,,,,,,,,,,,,,,
387,PT09M36.00S,2025-11-13T01:53:41.0Z,3,REGULAR,foul,offensive,[],1627759,,,1610612738,74,46,2025-11-13T01:54:07Z,3820000,False,,,0,,J. Brown charge offensive FOUL (2 PF),"[1627759, 1631246]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Williams Jr.,1631246.0
389,PT09M36.00S,2025-11-13T01:53:41.0Z,3,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,74,46,2025-11-13T01:53:41Z,3840000,False,,,0,,J. Brown offensive foul TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,,,,1627964.0,,,,
390,PT09M23.00S,2025-11-13T01:54:10.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628991,93.24901445466492,50.245098039215684,1610612763,74,48,2025-11-13T01:54:13Z,3850000,False,1.0,11.0,1,right,J. Jackson Jr. cutting DUNK (14 PTS) (K. Caldwell-Pope 3 AST),"[1628991, 203484]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,14.0,,,,,,K. Caldwell-Pope,203484.0,3.0,,,,,
392,PT08M54.00S,2025-11-13T01:54:39.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,19.398817345597898,51.225490196078425,1610612738,76,48,2025-11-13T01:54:43Z,3870000,False,-6.0,130.0,1,left,P. Pritchard 12' turnaround fadeaway Jump Shot (15 PTS),[1630202],1610612738.0,BOS,turnaround fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,12.99,Made,,,,,15.0,,,,,,,,,,,,,
393,PT08M35.00S,2025-11-13T01:54:58.6Z,3,REGULAR,turnover,bad pass,[],203484,,,1610612763,76,48,2025-11-13T01:55:03Z,3880000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 1628401]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,White,1628401.0,,,,,,,,,,
394,PT08M35.00S,2025-11-13T01:54:58.6Z,3,REGULAR,steal,,[],1628401,,,1610612738,76,48,2025-11-13T01:55:00Z,3890000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
395,PT08M20.00S,2025-11-13T01:55:14.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629674,13.14060446780552,57.329963235294116,1610612738,78,48,2025-11-13T01:56:02Z,3900000,False,-37.0,71.0,1,left,N. Queta 7' floating Jump Shot (13 PTS) (J. Brown 4 AST),"[1629674, 1627759]",1610612738.0,BOS,floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,7.99,Made,,,,,13.0,,,,,,J. Brown,1627759.0,4.0,,,,,
397,PT08M09.00S,2025-11-13T01:55:24.1Z,3,REGULAR,3pt,Jump Shot,[],1629111,70.51576872536137,20.34313725490196,1610612763,78,48,2025-11-13T01:55:30Z,3920000,False,-148.0,225.0,1,right,MISS J. Landale 26' 3PT,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
398,PT08M07.00S,2025-11-13T01:55:26.1Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,78,48,2025-11-13T01:55:30Z,3930000,False,,,0,,N. Queta REBOUND (Off:2 Def:6),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,397.0,8.0,6.0,2.0,,,,,,,,,,,,,,
399,PT07M58.00S,2025-11-13T01:55:36.3Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612738,78,48,2025-11-13T01:55:43Z,3940000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Brown 2 FT),"[1628991, 1627759]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,201245.0,4.0,0.0,Brown,1627759.0
401,PT07M58.00S,2025-11-13T01:56:12.1Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,78,48,2025-11-13T01:56:12Z,3960000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
402,PT07M58.00S,2025-11-13T01:56:12.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,78,48,2025-11-13T01:56:12Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,401.0,,,,,,,,,,,,,,,,,
403,PT07M58.00S,2025-11-13T01:56:12.7Z,3,REGULAR,substitution,out,[],1631246,,,1610612738,78,48,2025-11-13T01:56:23Z,3980000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M58.00S,2025-11-13T01:56:12.7Z,3,REGULAR,substitution,out,[],1628991,,,1610612738,78,48,2025-11-13T01:56:23Z,3990000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M58.00S,2025-11-13T01:56:12.7Z,3,REGULAR,substitution,out,[],203484,,,1610612738,78,48,2025-11-13T01:56:23Z,4000000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M58.00S,2025-11-13T01:56:12.7Z,3,REGULAR,substitution,in,[],1630583,,,1610612738,78,48,2025-11-13T01:56:23Z,4010000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M58.00S,2025-11-13T01:56:12.7Z,3,REGULAR,substitution,in,[],1642907,,,1610612738,78,48,2025-11-13T01:56:23Z,4020000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M58.00S,2025-11-13T01:56:12.7Z,3,REGULAR,substitution,in,[],1642285,,,1610612738,78,48,2025-11-13T01:56:23Z,4030000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M58.00S,2025-11-13T01:56:36.8Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,79,48,2025-11-13T01:56:36Z,4040000,False,,,0,,J. Brown Free Throw 2 of 2 (17 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
410,PT07M50.00S,2025-11-13T01:56:45.9Z,3,REGULAR,3pt,Jump Shot,[],1642285,65.25952693823915,54.90196078431373,1610612763,79,51,2025-11-13T01:57:09Z,4050000,False,25.0,274.0,1,right,C. Spencer 27' 3PT pullup (3 PTS) (J. Landale 3 AST),"[1642285, 1629111]",1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,27.52,Made,,,,,3.0,,,,,,J. Landale,1629111.0,3.0,,,,,
412,PT07M40.00S,2025-11-13T01:56:57.9Z,3,REGULAR,foul,personal,['2freethrow'],1642377,,,1610612738,79,51,2025-11-13T01:57:07Z,4070000,False,,,0,,J. Wells shooting personal FOUL (1 PF) (Pritchard 2 FT),"[1642377, 1630202]",1610612763.0,MEM,shooting,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Pritchard,1630202.0
414,PT07M40.00S,2025-11-13T01:57:21.3Z,3,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,79,51,2025-11-13T01:57:21Z,4090000,False,,,0,,MISS P. Pritchard Free Throw 1 of 2,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
415,PT07M40.00S,2025-11-13T01:57:21.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,79,51,2025-11-13T01:57:21Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,,
416,PT07M40.00S,2025-11-13T01:57:24.1Z,3,REGULAR,substitution,out,[],1629674,,,1610612738,79,51,2025-11-13T01:57:26Z,4110000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M40.00S,2025-11-13T01:57:24.1Z,3,REGULAR,substitution,in,[],1630568,,,1610612738,79,51,2025-11-13T01:57:26Z,4120000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M40.00S,2025-11-13T01:57:28.2Z,3,REGULAR,substitution,out,[],1641775,,,1610612738,79,51,2025-11-13T01:57:32Z,4130000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M40.00S,2025-11-13T01:57:28.2Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,79,51,2025-11-13T01:57:32Z,4140000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
