actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
253,PT04M43.00S,2026-03-26T00:22:29.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,26.888961892247043,82.84313725490196,1610612738,41,46,2026-03-26T00:22:33Z,2450000,False,-164.0,200.0,1,left,D. White 25' 3PT  (5 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.9,Made,,,,,,,5.0,J. Brown,1627759.0,2.0,,,,,,,,
255,PT04M26.00S,2026-03-26T00:22:45.4Z,2,REGULAR,3pt,Jump Shot,[],1629652,93.51182654402102,94.6078431372549,1610612760,41,46,2026-03-26T00:22:52Z,2470000,False,223.0,8.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,22.32,Missed,,,,,,,,,,,,,,,,,,
256,PT04M25.00S,2026-03-26T00:22:46.4Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,41,46,2026-03-26T00:22:52Z,2480000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,255.0,2.0,1.0,1.0,,,,,,,,,,,,,,
257,PT04M07.00S,2026-03-26T00:23:05.1Z,2,REGULAR,3pt,Jump Shot,[],1628401,32.14520367936925,61.029411764705884,1610612738,44,46,2026-03-26T00:23:08Z,2490000,False,-55.0,250.0,1,left,D. White 25' 3PT  (8 PTS) (J. Tatum 4 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,25.57,Made,,,,,,,8.0,J. Tatum,1628369.0,4.0,,,,,,,,
259,PT03M42.00S,2026-03-26T00:23:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,90.88370565045992,55.14705882352941,1610612760,44,46,2026-03-26T00:24:25Z,2510000,False,26.0,33.0,1,right,MISS L. Dort driving finger roll Layup - blocked,"[1629652, 1628369]",1610612760.0,OKC,driving finger roll,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,Tatum,1628369.0,,,,,,
260,PT03M42.00S,2026-03-26T00:23:30.6Z,2,REGULAR,block,,[],1628369,,,1610612760,44,46,2026-03-26T00:23:32Z,2520000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
261,PT03M41.00S,2026-03-26T00:23:31.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,44,46,2026-03-26T00:23:37Z,2530000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,259.0,3.0,2.0,1.0,,,,,,,,,,,,,,
262,PT03M32.00S,2026-03-26T00:23:40.3Z,2,REGULAR,3pt,Jump Shot,[],1642864,6.1268068331143235,96.07843137254902,1610612738,44,46,2026-03-26T00:23:47Z,2540000,False,-230.0,5.0,1,left,MISS H. González 3PT,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
263,PT03M30.00S,2026-03-26T00:23:42.3Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,44,46,2026-03-26T00:23:47Z,2550000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,,
264,PT03M18.00S,2026-03-26T00:23:53.3Z,2,REGULAR,3pt,Jump Shot,[],1641717,65.78515111695138,45.83333333333333,1610612760,44,46,2026-03-26T00:25:08Z,2560000,False,-21.0,269.0,1,right,MISS C. Wallace 26' pullup 3PT,[1641717],1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
265,PT03M14.00S,2026-03-26T00:23:57.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,44,46,2026-03-26T00:24:02Z,2570000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,264.0,,,,,,,,,,,,,,,,,
267,PT03M14.00S,2026-03-26T00:24:06.1Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,44,46,2026-03-26T00:24:25Z,2590000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M14.00S,2026-03-26T00:24:06.1Z,2,REGULAR,substitution,out,[],1629652,,,1610612738,44,46,2026-03-26T00:24:25Z,2600000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M14.00S,2026-03-26T00:24:06.1Z,2,REGULAR,substitution,out,[],1631119,,,1610612738,44,46,2026-03-26T00:24:25Z,2610000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M14.00S,2026-03-26T00:24:06.1Z,2,REGULAR,substitution,in,[],1630202,,,1610612738,44,46,2026-03-26T00:24:25Z,2620000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M14.00S,2026-03-26T00:24:06.1Z,2,REGULAR,substitution,in,[],1642349,,,1610612738,44,46,2026-03-26T00:24:25Z,2630000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M14.00S,2026-03-26T00:24:06.1Z,2,REGULAR,substitution,in,[],1627936,,,1610612738,44,46,2026-03-26T00:24:25Z,2640000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M56.00S,2026-03-26T00:24:38.6Z,2,REGULAR,3pt,Jump Shot,[],1628369,24.78646517739816,86.27450980392157,1610612738,44,46,2026-03-26T00:24:47Z,2650000,False,-181.0,180.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
274,PT02M53.00S,2026-03-26T00:24:41.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,44,46,2026-03-26T00:24:47Z,2660000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,273.0,,,,,,,,,,,,,,,,,
276,PT02M44.00S,2026-03-26T00:25:01.2Z,2,REGULAR,3pt,Jump Shot,[],1627936,67.88764783180025,60.29411764705882,1610612760,44,46,2026-03-26T00:26:15Z,2680000,False,51.0,249.0,1,right,MISS A. Caruso 25' step back 3PT,[1627936],1610612760.0,OKC,step back,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
277,PT02M43.00S,2026-03-26T00:25:02.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,44,46,2026-03-26T00:25:07Z,2690000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,276.0,4.0,4.0,0.0,,,,,,,,,,,,,,
279,PT02M34.00S,2026-03-26T00:25:15.2Z,2,REGULAR,substitution,out,[],1642864,,,1610612738,44,46,2026-03-26T00:25:18Z,2710000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M34.00S,2026-03-26T00:25:15.2Z,2,REGULAR,substitution,in,[],1629674,,,1610612738,44,46,2026-03-26T00:25:18Z,2720000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M22.00S,2026-03-26T00:25:41.9Z,2,REGULAR,2pt,Jump Shot,[],1628369,21.76412614980289,28.921568627450984,1610612738,44,46,2026-03-26T00:25:48Z,2730000,False,105.0,152.0,1,left,MISS J. Tatum 18' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,18.51,Missed,,,,,,,,,,,,,,,,,,
282,PT02M20.00S,2026-03-26T00:25:43.9Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,44,46,2026-03-26T00:25:48Z,2740000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,281.0,4.0,3.0,1.0,,,,,,,,,,,,,,
283,PT02M06.00S,2026-03-26T00:25:57.5Z,2,REGULAR,3pt,Jump Shot,[],1627936,68.9388961892247,65.93137254901961,1610612760,44,46,2026-03-26T00:26:03Z,2750000,False,80.0,239.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
284,PT02M04.00S,2026-03-26T00:25:59.5Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,44,46,2026-03-26T00:26:03Z,2760000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,283.0,5.0,5.0,0.0,,,,,,,,,,,,,,
285,PT01M57.00S,2026-03-26T00:26:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.440867279894875,48.28431372549019,1610612738,46,46,2026-03-26T00:26:19Z,2770000,False,9.0,17.0,1,left,J. Brown running Layup (7 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,7.0,,,,,,,,,,,
286,PT01M44.00S,2026-03-26T00:26:23.4Z,2,REGULAR,foul,personal,[],1627759,,,1610612760,46,46,2026-03-26T00:26:37Z,2780000,False,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 1628983]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,2003.0,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,
288,PT01M36.00S,2026-03-26T00:27:01.6Z,2,REGULAR,3pt,Jump Shot,[],1641717,91.67214191852825,4.166666666666666,1610612760,46,46,2026-03-26T00:27:07Z,2800000,False,-229.0,26.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
289,PT01M35.00S,2026-03-26T00:27:02.6Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,46,46,2026-03-26T00:27:07Z,2810000,False,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Left Corner 3,24+ Left,,,288.0,2.0,2.0,0.0,,,,,,,,,,,,,,
290,PT01M19.00S,2026-03-26T00:27:18.7Z,2,REGULAR,2pt,Jump Shot,[],1627759,23.99802890932983,41.66666666666667,1610612738,46,46,2026-03-26T00:27:26Z,2820000,False,42.0,173.0,1,left,MISS J. Brown 17' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,17.81,Missed,,,,,,,,,,,,,,,,,,
291,PT01M17.00S,2026-03-26T00:27:20.7Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,46,46,2026-03-26T00:27:26Z,2830000,False,,,0,,J. Brown REBOUND (Off:2 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,290.0,4.0,2.0,2.0,,,,,,,,,,,,,,
292,PT01M15.00S,2026-03-26T00:27:23.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,25.04927726675427,15.441176470588236,1610612738,49,46,2026-03-26T00:27:32Z,2840000,False,173.0,183.0,1,left,P. Pritchard 25' 3PT  (6 PTS) (J. Brown 3 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.17,Made,,,,,,,6.0,J. Brown,1627759.0,3.0,,,,,,,,
294,PT00M58.50S,2026-03-26T00:27:39.3Z,2,REGULAR,3pt,Jump Shot,[],1641717,92.06636005256242,3.1862745098039214,1610612760,49,49,2026-03-26T00:27:43Z,2860000,False,-234.0,22.0,1,right,C. Wallace 3PT  (7 PTS) (S. Gilgeous-Alexander 3 AST),"[1641717, 1628983]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,23.51,Made,,,,,,,7.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,
296,PT00M49.30S,2026-03-26T00:27:59.7Z,2,REGULAR,foul,offensive,[],1628369,,,1610612738,49,49,2026-03-26T00:28:09Z,2880000,False,,,0,,J. Tatum offensive FOUL (1 PF),"[1628369, 1642349]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,201245.0,,,,,,,,1.0,0.0,Mitchell,1642349.0,,
298,PT00M49.30S,2026-03-26T00:27:59.7Z,2,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,49,49,2026-03-26T00:27:59Z,2900000,False,,,0,,J. Tatum offensive foul TURNOVER (3 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,201245.0,3.0,,,,,,,,,,,,
302,PT00M31.10S,2026-03-26T00:28:22.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1642349,91.40932982917214,46.81372549019608,1610612760,49,51,2026-03-26T00:30:40Z,2910000,False,-16.0,28.0,1,right,A. Mitchell driving Layup (6 PTS),[1642349],1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,6.0,,,,,,,,,,,
300,PT00M31.10S,2026-03-26T00:28:45.5Z,2,REGULAR,violation,defensive goaltending,[],1629674,,,1610612760,49,51,2026-03-26T00:30:43Z,2920000,False,,,0,,N. Queta defensive goaltending VIOLATION,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
303,PT00M31.10S,2026-03-26T00:29:19.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,49,51,2026-03-26T00:30:48Z,2940000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M31.10S,2026-03-26T00:30:18.3Z,2,REGULAR,substitution,out,[],1641717,,,1610612738,49,51,2026-03-26T00:30:29Z,2960000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M31.10S,2026-03-26T00:30:18.3Z,2,REGULAR,substitution,in,[],1629652,,,1610612738,49,51,2026-03-26T00:30:29Z,2970000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M18.60S,2026-03-26T00:30:46.7Z,2,REGULAR,3pt,Jump Shot,[],1628401,28.728646517739815,23.03921568627451,1610612738,49,51,2026-03-26T00:30:53Z,2980000,False,135.0,218.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
308,PT00M17.60S,2026-03-26T00:30:47.7Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,49,51,2026-03-26T00:30:53Z,2990000,False,,,0,,A. Caruso REBOUND (Off:0 Def:3),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,307.0,3.0,3.0,0.0,,,,,,,,,,,,,,
309,PT00M03.10S,2026-03-26T00:31:02.3Z,2,REGULAR,3pt,Jump Shot,[],1631096,90.69070302233902,95.12101715686273,1610612760,49,51,2026-03-26T00:31:12Z,3000000,False,226.0,35.0,1,right,MISS C. Holmgren 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
310,PT00M01.60S,2026-03-26T00:31:03.8Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,49,51,2026-03-26T00:31:12Z,3010000,False,,,0,,L. Dort REBOUND (Off:2 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,309.0,5.0,3.0,2.0,,,,,,,,,,,,,,
311,PT00M01.60S,2026-03-26T00:31:08.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,94.40999984741211,50.0,1610612760,49,53,2026-03-26T00:31:08Z,3020000,False,0.0,0.0,1,right,L. Dort tip Layup (8 PTS),[1629652],1610612760.0,OKC,tip,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,8.0,,,,,,,,,,,
312,PT00M00.00S,2026-03-26T00:31:11.7Z,2,REGULAR,heave,,[],0,,,1610612738,49,53,2026-03-26T00:32:36Z,3030000,False,,,0,,BOS Heave,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,65.56,,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2026-03-26T00:31:11.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,49,53,2026-03-26T00:32:36Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,312.0,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2026-03-26T00:31:16.8Z,2,REGULAR,period,end,[],0,,,1610612738,49,53,2026-03-26T00:31:16Z,3050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2026-03-26T00:46:21.0Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,49,53,2026-03-26T00:46:40Z,3060000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2026-03-26T00:46:21.0Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612738,49,53,2026-03-26T00:46:40Z,3070000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2026-03-26T00:46:21.0Z,3,REGULAR,substitution,out,['startperiod'],1642349,,,1610612738,49,53,2026-03-26T00:46:40Z,3080000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-03-26T00:46:21.0Z,3,REGULAR,substitution,in,['startperiod'],1630573,,,1610612738,49,53,2026-03-26T00:46:40Z,3090000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-03-26T00:46:21.0Z,3,REGULAR,substitution,in,['startperiod'],1631114,,,1610612738,49,53,2026-03-26T00:46:40Z,3100000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2026-03-26T00:46:21.0Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612738,49,53,2026-03-26T00:46:40Z,3110000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-03-26T00:46:36.8Z,3,REGULAR,period,start,[],0,,,1610612738,49,53,2026-03-26T00:46:40Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M45.00S,2026-03-26T00:46:51.0Z,3,REGULAR,3pt,Jump Shot,[],1630573,84.97043363994744,3.1862745098039214,1610612738,49,53,2026-03-26T00:46:58Z,3130000,False,-234.0,89.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,25.04,Missed,,,,,,,,,,,,,,,,,,
323,PT11M43.00S,2026-03-26T00:46:53.0Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,49,53,2026-03-26T00:46:58Z,3140000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,322.0,4.0,4.0,0.0,,,,,,,,,,,,,,
324,PT11M31.00S,2026-03-26T00:47:04.0Z,3,REGULAR,2pt,Jump Shot,[],1628983,22.28975032851511,58.08823529411765,1610612760,49,55,2026-03-26T00:47:07Z,3150000,False,-40.0,157.0,1,left,S. Gilgeous-Alexander 16' pullup Jump Shot (14 PTS) (J. Williams 3 AST),"[1628983, 1631114]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,16.21,Made,,,,,,,14.0,J. Williams,1631114.0,3.0,,,,,,,,
325,PT11M12.00S,2026-03-26T00:47:23.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,90.75229960578186,56.127450980392155,1610612738,49,55,2026-03-26T00:49:15Z,3160000,False,31.0,34.0,1,right,MISS D. White driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
326,PT11M10.00S,2026-03-26T00:47:25.9Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,49,55,2026-03-26T00:47:31Z,3170000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:5),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,325.0,5.0,5.0,0.0,,,,,,,,,,,,,,
327,PT10M57.00S,2026-03-26T00:47:38.1Z,3,REGULAR,3pt,Jump Shot,[],1631114,30.436925098554536,27.941176470588236,1610612760,49,55,2026-03-26T00:47:43Z,3180000,False,110.0,234.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
328,PT10M56.00S,2026-03-26T00:47:39.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,49,55,2026-03-26T00:47:43Z,3190000,False,,,0,,J. Brown REBOUND (Off:2 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,327.0,5.0,3.0,2.0,,,,,,,,,,,,,,
329,PT10M47.00S,2026-03-26T00:47:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,87.07293035479631,40.44117647058824,1610612738,51,55,2026-03-26T00:47:51Z,3200000,False,-48.0,69.0,1,right,J. Brown 8' driving floating Jump Shot (9 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,8.39,Made,,,,,,,9.0,,,,,,,,,,,
330,PT10M35.00S,2026-03-26T00:48:00.6Z,3,REGULAR,3pt,Jump Shot,[],1628983,30.962549277266753,65.19607843137256,1610612760,51,58,2026-03-26T00:48:04Z,3210000,False,-76.0,239.0,1,left,S. Gilgeous-Alexander 25' 3PT pullup (17 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.03,Made,,,,,,,17.0,,,,,,,,,,,
331,PT10M19.00S,2026-03-26T00:48:16.4Z,3,REGULAR,3pt,Jump Shot,[],1630573,69.99014454664915,20.833333333333336,1610612738,54,58,2026-03-26T00:48:20Z,3220000,False,-146.0,230.0,1,right,S. Hauser 27' 3PT pullup (6 PTS) (N. Queta 1 AST),"[1630573, 1629674]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,27.2,Made,,,,,,,6.0,N. Queta,1629674.0,1.0,,,,,,,,
333,PT10M05.00S,2026-03-26T00:48:31.1Z,3,REGULAR,2pt,Jump Shot,[],1631096,7.440867279894875,30.14705882352941,1610612760,54,58,2026-03-26T00:48:38Z,3240000,False,99.0,17.0,1,left,MISS C. Holmgren 10' Jump Shot,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,10.08,Missed,,,,,,,,,,,,,,,,,,
334,PT10M04.00S,2026-03-26T00:48:32.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,54,58,2026-03-26T00:48:38Z,3250000,False,,,0,,J. Brown REBOUND (Off:2 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,333.0,6.0,4.0,2.0,,,,,,,,,,,,,,
335,PT09M57.00S,2026-03-26T00:48:44.6Z,3,REGULAR,foul,personal,[],1629652,,,1610612738,54,58,2026-03-26T00:48:49Z,3260000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1627759]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,,,,,,,,1.0,0.0,Brown,1627759.0,,
339,PT09M49.00S,2026-03-26T00:49:23.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,69.99014454664915,76.9607843137255,1610612738,54,58,2026-03-26T00:49:30Z,3290000,False,135.0,230.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
