actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
368,PT10M27.00S,2021-12-11T02:29:32.3Z,3,REGULAR,freethrow,1 of 1,[],201569,,,1610612745,68,61,2021-12-11T02:29:32Z,3660000,,,0,,E. Gordon Free Throw 1 of 1 (3 PTS),[201569],1610612745.0,HOU,,,,,,,,Made,3.0,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
369,PT10M19.00S,2021-12-11T02:29:41.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,9.149145860709593,51.71568627450981,1610612749,68,63,2021-12-11T02:29:46Z,3670000,-9.0,34.0,1,left,J. Holiday turnaround Jump Shot (6 PTS),[201950],1610612749.0,MIL,turnaround,,,,,,3.46,Made,6.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
370,PT10M03.00S,2021-12-11T02:29:58.0Z,3,REGULAR,3pt,Jump Shot,[],201569,69.33311432325887,73.77450980392157,1610612745,68,63,2021-12-11T02:30:02Z,3680000,119.0,236.0,1,right,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,,,,26.41,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
371,PT09M59.00S,2021-12-11T02:30:02.0Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,68,63,2021-12-11T02:30:02Z,3690000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,370.0,2.0,2.0,0.0,,,,,,,,,,
372,PT09M47.00S,2021-12-11T02:30:13.1Z,3,REGULAR,3pt,Jump Shot,[],203114,31.750985545335087,52.69607843137255,1610612749,68,63,2021-12-11T02:30:19Z,3700000,-13.0,246.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,,,,24.64,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
373,PT09M45.00S,2021-12-11T02:30:15.1Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,68,63,2021-12-11T02:30:19Z,3710000,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:6),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,372.0,10.0,6.0,4.0,,,,,,,,,,
374,PT09M45.00S,2021-12-11T02:30:20.9Z,3,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612749,68,63,2021-12-11T02:30:28Z,3720000,,,0,,J. Tate shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630256, 203507]",1610612745.0,HOU,shooting,,,,,,,,,Tate,J. Tate,,,,,,,,,,2005.0,,3.0,0.0,Antetokounmpo,203507.0,,
376,PT09M45.00S,2021-12-11T02:30:57.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,68,64,2021-12-11T02:30:57Z,3740000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,19.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
377,PT09M45.00S,2021-12-11T02:31:19.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,68,65,2021-12-11T02:31:19Z,3750000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,20.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
378,PT09M30.00S,2021-12-11T02:31:36.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,83.78777923784494,52.69607843137255,1610612745,68,65,2021-12-11T02:36:48Z,3760000,13.0,100.0,1,right,MISS C. Wood 10' floating Shot,[1626174],1610612745.0,HOU,floating,,,,,,10.08,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,
379,PT09M28.00S,2021-12-11T02:31:38.7Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,68,65,2021-12-11T02:31:53Z,3770000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,378.0,2.0,2.0,0.0,,,,,,,,,,
380,PT09M22.00S,2021-12-11T02:31:43.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626171,7.046649145860711,95.58823529411765,1610612749,68,68,2021-12-11T02:31:48Z,3780000,-228.0,14.0,1,left,B. Portis 3PT  (12 PTS) (J. Holiday 4 AST),"[1626171, 201950]",1610612749.0,MIL,,,,,,,22.83,Made,12.0,Portis,B. Portis,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,
382,PT09M07.00S,2021-12-11T02:31:59.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,85.75886990801577,45.09803921568628,1610612745,68,68,2021-12-11T02:32:02Z,3800000,-25.0,81.0,1,right,MISS C. Wood 8' Hook,[1626174],1610612745.0,HOU,,,,,,,8.5,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,
383,PT09M05.00S,2021-12-11T02:32:01.3Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,68,68,2021-12-11T02:32:02Z,3810000,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,382.0,3.0,3.0,0.0,,,,,,,,,,
384,PT09M03.00S,2021-12-11T02:32:06.3Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612749,68,68,2021-12-11T02:32:17Z,3820000,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 1630256]",1610612749.0,MIL,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,2.0,,,,,Tate,1630256.0
385,PT09M03.00S,2021-12-11T02:32:06.3Z,3,REGULAR,steal,,[],1630256,,,1610612745,68,68,2021-12-11T02:32:08Z,3830000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
386,PT09M02.00S,2021-12-11T02:32:10.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,68,68,2021-12-11T02:32:10Z,3840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT09M02.00S,2021-12-11T02:32:12.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,68,68,2021-12-11T02:32:12Z,3850000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M46.00S,2021-12-11T02:35:35.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629717,95.0886990801577,96.07843137254902,1610612745,68,68,2021-12-11T02:35:42Z,3860000,230.0,-6.0,1,right,MISS A. Brooks 3PT,[1629717],1610612745.0,HOU,,,,,,,23.05,Missed,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
389,PT08M41.00S,2021-12-11T02:35:40.8Z,3,REGULAR,rebound,offensive,[],1629726,,,1610612745,68,68,2021-12-11T02:41:23Z,3870000,,,0,,G. Mathews REBOUND (Off:2 Def:2),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,388.0,4.0,2.0,2.0,,,,,,,,,,
390,PT08M38.00S,2021-12-11T02:35:43.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629726,68.67608409986859,69.11764705882352,1610612745,71,68,2021-12-11T02:39:47Z,3880000,96.0,242.0,1,right,G. Mathews 26' 3PT pullup (21 PTS) (J. Tate 6 AST),"[1629726, 1630256]",1610612745.0,HOU,pullup,,,,,,26.01,Made,21.0,Mathews,G. Mathews,J. Tate,1630256.0,6.0,,,,,,,,,,,,,,
392,PT08M19.00S,2021-12-11T02:36:01.7Z,3,REGULAR,3pt,Jump Shot,[],1626171,31.750985545335087,38.23529411764706,1610612749,71,71,2021-12-11T02:36:05Z,3900000,59.0,246.0,1,left,B. Portis 25' 3PT  (15 PTS) (G. Antetokounmpo 3 AST),"[1626171, 203507]",1610612749.0,MIL,,,,,,,25.29,Made,15.0,Portis,B. Portis,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,
394,PT07M51.00S,2021-12-11T02:36:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629717,92.9862023653088,50.0,1610612745,73,71,2021-12-11T02:36:33Z,3920000,0.0,13.0,1,right,A. Brooks cutting Layup (11 PTS) (J. Tate 7 AST),"[1629717, 1630256]",1610612745.0,HOU,cutting,,,,,,1.34,Made,11.0,Brooks,A. Brooks,J. Tate,1630256.0,7.0,,,,,,,,,,,,,,
396,PT07M35.00S,2021-12-11T02:36:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.360709592641262,52.20588235294118,1610612749,73,73,2021-12-11T02:36:53Z,3940000,-11.0,26.0,1,left,G. Antetokounmpo Layup (22 PTS),[203507],1610612749.0,MIL,,,,,,,2.83,Made,22.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
397,PT07M24.00S,2021-12-11T02:36:56.5Z,3,REGULAR,3pt,Jump Shot,[],1629726,71.56701708278581,12.745098039215685,1610612745,73,73,2021-12-11T02:37:05Z,3950000,-186.0,215.0,1,right,MISS G. Mathews 28' pullup bank 3PT,[1629726],1610612745.0,HOU,pullup bank,,,,,,28.43,Missed,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
398,PT07M22.00S,2021-12-11T02:36:58.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,73,73,2021-12-11T02:37:05Z,3960000,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:7),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,397.0,11.0,7.0,4.0,,,,,,,,,,
399,PT07M17.00S,2021-12-11T02:37:04.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,6.652431011826544,49.26470588235294,1610612749,73,75,2021-12-11T02:37:14Z,3970000,4.0,10.0,1,left,G. Antetokounmpo running DUNK (24 PTS),[203507],1610612749.0,MIL,running,,,,,,1.07,Made,24.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
400,PT07M01.00S,2021-12-11T02:37:23.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,73,75,2021-12-11T02:37:23Z,3980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M01.00S,2021-12-11T02:37:25.6Z,3,REGULAR,substitution,out,[],1626171,,,1610612745,73,75,2021-12-11T02:37:30Z,3990000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
402,PT07M01.00S,2021-12-11T02:37:25.6Z,3,REGULAR,substitution,in,[],1626192,,,1610612745,73,75,2021-12-11T02:37:30Z,4000000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
403,PT06M53.00S,2021-12-11T02:37:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629717,93.24901445466492,49.754901960784316,1610612745,75,75,2021-12-11T02:37:51Z,4010000,-1.0,11.0,1,right,A. Brooks driving Layup (13 PTS) (C. Wood 1 AST),"[1629717, 1626174]",1610612745.0,HOU,driving,,,,,,1.11,Made,13.0,Brooks,A. Brooks,C. Wood,1626174.0,1.0,,,,,,,,,,,,,,
405,PT06M35.00S,2021-12-11T02:38:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,6.1268068331143235,50.73529411764706,1610612749,75,77,2021-12-11T02:38:09Z,4030000,-4.0,5.0,1,left,P. Connaughton cutting Layup (14 PTS) (J. Holiday 5 AST),"[1626192, 201950]",1610612749.0,MIL,cutting,,,,,,0.63,Made,14.0,Connaughton,P. Connaughton,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,
407,PT06M18.00S,2021-12-11T02:38:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.9060446780552,50.245098039215684,1610612745,77,77,2021-12-11T02:38:28Z,4050000,1.0,5.0,1,right,E. Gordon cutting Layup (5 PTS) (J. Tate 8 AST),"[201569, 1630256]",1610612745.0,HOU,cutting,,,,,,0.49,Made,5.0,Gordon,E. Gordon,J. Tate,1630256.0,8.0,,,,,,,,,,,,,,
409,PT06M08.00S,2021-12-11T02:38:32.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,15.850854139290407,48.77450980392157,1610612749,77,77,2021-12-11T02:38:38Z,4070000,6.0,96.0,1,left,MISS G. Antetokounmpo 9' pullup Shot,[203507],1610612749.0,MIL,pullup,,,,,,9.67,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
410,PT06M06.00S,2021-12-11T02:38:34.3Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,77,77,2021-12-11T02:38:38Z,4080000,,,0,,C. Wood REBOUND (Off:2 Def:6),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,409.0,8.0,6.0,2.0,,,,,,,,,,
411,PT06M01.00S,2021-12-11T02:38:39.5Z,3,REGULAR,3pt,Jump Shot,[],201569,69.72733245729303,21.07843137254902,1610612745,80,77,2021-12-11T02:38:53Z,4090000,-145.0,232.0,1,right,E. Gordon 27' 3PT step back (8 PTS),[201569],1610612745.0,HOU,step back,,,,,,27.35,Made,8.0,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
412,PT05M45.00S,2021-12-11T02:38:53.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,17.559132720105126,91.91176470588235,1610612749,80,77,2021-12-11T02:39:06Z,4100000,-210.0,113.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,,,,23.79,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,
413,PT05M42.00S,2021-12-11T02:38:56.7Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,80,77,2021-12-11T02:39:06Z,4110000,,,0,,C. Wood REBOUND (Off:2 Def:7),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,412.0,9.0,7.0,2.0,,,,,,,,,,
414,PT05M35.00S,2021-12-11T02:39:04.8Z,3,REGULAR,3pt,Jump Shot,[],201569,68.9388961892247,23.284313725490197,1610612745,80,77,2021-12-11T02:39:09Z,4120000,-134.0,239.0,1,right,MISS E. Gordon 27' 3PT,[201569],1610612745.0,HOU,,,,,,,27.42,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
415,PT05M35.00S,2021-12-11T02:39:04.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,80,77,2021-12-11T02:39:09Z,4130000,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,414.0,4.0,4.0,0.0,,,,,,,,,,
416,PT05M27.00S,2021-12-11T02:39:15.2Z,3,REGULAR,foul,personal,[],1629717,,,1610612749,80,77,2021-12-11T02:39:22Z,4140000,,,0,,A. Brooks personal FOUL (3 PF),"[1629717, 203114]",1610612745.0,HOU,,,,,,,,,,Brooks,A. Brooks,,,,,,,,,,202901.0,,3.0,0.0,Middleton,203114.0,,
418,PT05M17.00S,2021-12-11T02:39:39.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,16.113666228646515,3.6764705882352944,1610612749,80,77,2021-12-11T02:39:45Z,4160000,232.0,99.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,,,,25.19,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,
419,PT05M14.00S,2021-12-11T02:39:42.7Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,80,77,2021-12-11T02:39:45Z,4170000,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:7),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,418.0,12.0,7.0,5.0,,,,,,,,,,
420,PT05M13.00S,2021-12-11T02:39:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,6.521024967148489,48.529411764705884,1610612749,80,79,2021-12-11T02:39:53Z,4180000,7.0,9.0,1,left,G. Antetokounmpo putback Layup (26 PTS),[203507],1610612749.0,MIL,putback,,,,,,1.15,Made,26.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
421,PT04M56.00S,2021-12-11T02:40:04.7Z,3,REGULAR,foul,offensive,[],1626174,,,1610612745,80,79,2021-12-11T02:40:09Z,4190000,,,0,,C. Wood charge offensive FOUL (3 PF),"[1626174, 203507]",1610612745.0,HOU,charge,,,,,,,,,Wood,C. Wood,,,,,,,,,,202901.0,,3.0,0.0,Antetokounmpo,203507.0,,
423,PT04M56.00S,2021-12-11T02:40:04.7Z,3,REGULAR,turnover,offensive foul,[],1626174,,,1610612745,80,79,2021-12-11T02:40:04Z,4210000,,,0,,C. Wood offensive foul TURNOVER (3 TO),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,202901.0,3.0,,,,,,
424,PT04M56.00S,2021-12-11T02:40:09.4Z,3,REGULAR,substitution,out,[],1630256,,,1610612749,80,79,2021-12-11T02:40:29Z,4220000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
425,PT04M56.00S,2021-12-11T02:40:09.4Z,3,REGULAR,substitution,out,[],1629726,,,1610612749,80,79,2021-12-11T02:40:29Z,4230000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
426,PT04M56.00S,2021-12-11T02:40:09.4Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,80,79,2021-12-11T02:40:29Z,4240000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,
427,PT04M56.00S,2021-12-11T02:40:09.4Z,3,REGULAR,substitution,in,[],1630231,,,1610612749,80,79,2021-12-11T02:40:29Z,4250000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,
428,PT04M56.00S,2021-12-11T02:40:09.4Z,3,REGULAR,substitution,in,[],1630528,,,1610612749,80,79,2021-12-11T02:40:29Z,4260000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,
429,PT04M56.00S,2021-12-11T02:40:09.4Z,3,REGULAR,substitution,in,[],203918,,,1610612749,80,79,2021-12-11T02:40:29Z,4270000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,,,,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,
430,PT04M44.00S,2021-12-11T02:40:39.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626192,6.521024967148489,47.549019607843135,1610612749,80,81,2021-12-11T02:40:42Z,4280000,12.0,9.0,1,left,P. Connaughton cutting Layup (16 PTS) (J. Holiday 6 AST),"[1626192, 201950]",1610612749.0,MIL,cutting,,,,,,1.51,Made,16.0,Connaughton,P. Connaughton,J. Holiday,201950.0,6.0,,,,,,,,,,,,,,
432,PT04M26.00S,2021-12-11T02:40:57.0Z,3,REGULAR,3pt,Jump Shot,[],1626174,67.49342969776609,41.911764705882355,1610612745,80,81,2021-12-11T02:41:01Z,4300000,-40.0,253.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,,,,25.63,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,
433,PT04M23.00S,2021-12-11T02:41:00.0Z,3,REGULAR,rebound,offensive,[],1630528,,,1610612745,80,81,2021-12-11T02:41:01Z,4310000,,,0,,J. Christopher REBOUND (Off:1 Def:0),[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,432.0,1.0,0.0,1.0,,,,,,,,,,
434,PT04M18.00S,2021-12-11T02:41:12.8Z,3,REGULAR,foul,personal,['2freethrow'],201950,,,1610612745,80,81,2021-12-11T02:41:17Z,4320000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Brooks 2 FT),"[201950, 1629717]",1610612749.0,MIL,shooting,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,202901.0,,2.0,0.0,Brooks,1629717.0,,
436,PT04M18.00S,2021-12-11T02:41:36.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629717,,,1610612745,81,81,2021-12-11T02:41:36Z,4340000,,,0,,A. Brooks Free Throw 1 of 2 (14 PTS),[1629717],1610612745.0,HOU,,,,,,,,Made,14.0,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
437,PT04M18.00S,2021-12-11T02:41:37.7Z,3,REGULAR,substitution,out,[],203507,,,1610612745,81,81,2021-12-11T02:41:43Z,4350000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
438,PT04M18.00S,2021-12-11T02:41:37.7Z,3,REGULAR,substitution,in,[],1626171,,,1610612745,81,81,2021-12-11T02:41:43Z,4360000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
439,PT04M18.00S,2021-12-11T02:41:53.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629717,,,1610612745,82,81,2021-12-11T02:41:53Z,4370000,,,0,,A. Brooks Free Throw 2 of 2 (15 PTS),[1629717],1610612745.0,HOU,,,,,,,,Made,15.0,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
440,PT04M08.00S,2021-12-11T02:42:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.835085413929041,49.01960784313725,1610612749,82,81,2021-12-11T02:42:09Z,4380000,5.0,21.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,,,,2.17,Missed,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
441,PT04M06.00S,2021-12-11T02:42:07.1Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,82,81,2021-12-11T02:42:09Z,4390000,,,0,,C. Wood REBOUND (Off:2 Def:8),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,440.0,10.0,8.0,2.0,,,,,,,,,,
442,PT04M02.00S,2021-12-11T02:42:10.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629717,72.09264126149803,81.12745098039215,1610612745,82,81,2021-12-11T02:42:17Z,4400000,156.0,210.0,1,right,MISS A. Brooks 26' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,,,,26.12,Missed,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
443,PT03M59.00S,2021-12-11T02:42:13.9Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,82,81,2021-12-11T02:42:17Z,4410000,,,0,,P. Connaughton REBOUND (Off:1 Def:3),[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,442.0,4.0,3.0,1.0,,,,,,,,,,
444,PT03M41.00S,2021-12-11T02:42:31.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,13.61695137976347,48.77450980392157,1610612749,82,81,2021-12-11T02:42:38Z,4420000,6.0,75.0,1,left,MISS J. Holiday 7' floating Shot,[201950],1610612749.0,MIL,floating,,,,,,7.57,Missed,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
445,PT03M38.00S,2021-12-11T02:42:34.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,82,81,2021-12-11T02:42:38Z,4430000,,,0,,C. Wood REBOUND (Off:2 Def:9),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,444.0,11.0,9.0,2.0,,,,,,,,,,
446,PT03M31.00S,2021-12-11T02:42:41.9Z,3,REGULAR,turnover,bad pass,[],1630528,,,1610612745,82,81,2021-12-11T02:42:45Z,4440000,,,0,,J. Christopher bad pass TURNOVER (2 TO),"[1630528, 1626171]",1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,2.0,,,,,Portis,1626171.0
447,PT03M31.00S,2021-12-11T02:42:41.9Z,3,REGULAR,steal,,[],1626171,,,1610612749,82,81,2021-12-11T02:42:43Z,4450000,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
448,PT03M28.00S,2021-12-11T02:42:47.4Z,3,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612749,82,81,2021-12-11T02:55:13Z,4470000,,,0,,C. Wood shooting personal FOUL (4 PF) (Portis 2 FT),"[1626174, 1626171]",1610612745.0,HOU,shooting,,,,,,,,,Wood,C. Wood,,,,,,,,,,202901.0,,4.0,0.0,Portis,1626171.0,,
451,PT03M28.00S,2021-12-11T02:43:19.3Z,3,REGULAR,substitution,out,[],201569,,,1610612749,82,81,2021-12-11T02:43:39Z,4490000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
452,PT03M28.00S,2021-12-11T02:43:19.3Z,3,REGULAR,substitution,out,[],1626174,,,1610612749,82,81,2021-12-11T02:43:39Z,4500000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,
453,PT03M28.00S,2021-12-11T02:43:19.3Z,3,REGULAR,substitution,out,[],203114,,,1610612749,82,81,2021-12-11T02:43:39Z,4510000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
454,PT03M28.00S,2021-12-11T02:43:19.3Z,3,REGULAR,substitution,in,[],201571,,,1610612749,82,81,2021-12-11T02:43:39Z,4520000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,
455,PT03M28.00S,2021-12-11T02:43:19.3Z,3,REGULAR,substitution,in,[],1630578,,,1610612749,82,81,2021-12-11T02:43:39Z,4530000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
456,PT03M28.00S,2021-12-11T02:43:19.3Z,3,REGULAR,substitution,in,[],202083,,,1610612749,82,81,2021-12-11T02:43:39Z,4540000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,
450,PT03M28.00S,2021-12-11T02:43:19.4Z,3,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1626171,,,1610612749,82,82,2021-12-11T03:02:17Z,4542500,,,0,,B. Portis Free Throw 1 of 2 (16 PTS),[1626171],1610612749.0,MIL,,,,,,,,Made,16.0,Portis,B. Portis,,,,,,,,,,,,,,,,,
