actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
357,PT11M15.00S,2022-03-07T01:24:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,19.793035479632064,54.166666666666664,1610612763,54,62,2022-03-07T01:24:18Z,3550000,-21.0,134.0,1,left,MISS J. Morant 13' turnaround fadeaway Shot,[1629630],1610612763.0,MEM,turnaround fadeaway,,,Morant,J. Morant,,,,,13.52,Missed,,,,,,,,,,,,,,,,,,,
358,PT11M15.00S,2022-03-07T01:24:07.4Z,3,REGULAR,rebound,defensive,[],201569,,,1610612745,54,62,2022-03-07T01:24:18Z,3560000,,,0,,E. Gordon REBOUND (Off:0 Def:3),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,357.0,3.0,3.0,0.0,,,,,,,,,,,,,,
359,PT11M09.00S,2022-03-07T01:24:16.2Z,3,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612745,54,62,2022-03-07T01:24:31Z,3570000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Gordon 2 FT),"[1630533, 201569]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,203592.0,2.0,0.0,Gordon,201569.0,,,,,,,,,
361,PT11M09.00S,2022-03-07T01:24:44.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201569,,,1610612745,55,62,2022-03-07T01:24:44Z,3590000,,,0,,E. Gordon Free Throw 1 of 2 (5 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
362,PT11M09.00S,2022-03-07T01:25:01.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201569,,,1610612745,56,62,2022-03-07T01:25:01Z,3600000,,,0,,E. Gordon Free Throw 2 of 2 (6 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
363,PT10M51.00S,2022-03-07T01:25:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,11.12023653088042,49.26470588235294,1610612763,56,64,2022-03-07T01:26:39Z,3610000,4.0,52.0,1,left,J. Jackson Jr. driving floating Jump Shot (8 PTS) (J. Morant 5 AST),"[1628991, 1629630]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,5.21,Made,8.0,,,,,,,,,,J. Morant,1629630.0,5.0,,,,,,
365,PT10M40.00S,2022-03-07T01:25:32.6Z,3,REGULAR,3pt,Jump Shot,[],1626174,76.5604467805519,89.70588235294117,1610612745,56,64,2022-03-07T01:25:41Z,3630000,199.0,168.0,1,right,MISS C. Wood 25' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
366,PT10M39.00S,2022-03-07T01:25:33.6Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,56,64,2022-03-07T01:25:41Z,3640000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,365.0,1.0,1.0,0.0,,,,,,,,,,,,,,
367,PT10M30.00S,2022-03-07T01:25:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.521024967148489,46.81372549019608,1610612763,56,64,2022-03-07T01:25:52Z,3650000,16.0,9.0,1,left,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1626174]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,1.82,Missed,,,,,,,,,,,,,,Wood,1626174.0,,,,
368,PT10M30.00S,2022-03-07T01:25:44.0Z,3,REGULAR,block,,[],1626174,,,1610612763,56,64,2022-03-07T01:25:46Z,3660000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT10M29.00S,2022-03-07T01:25:45.0Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,56,64,2022-03-07T01:26:03Z,3670000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,367.0,2.0,2.0,0.0,,,,,,,,,,,,,,
370,PT10M24.00S,2022-03-07T01:25:49.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629645,93.38042049934296,53.92156862745098,1610612745,58,64,2022-03-07T01:25:59Z,3680000,20.0,10.0,1,right,K. Porter Jr. cutting Layup (9 PTS) (J. Tate 2 AST),"[1629645, 1630256]",1610612745.0,HOU,cutting,,,Porter Jr.,K. Porter Jr.,,,,,2.19,Made,9.0,,,,,,,,,,J. Tate,1630256.0,2.0,,,,,,
372,PT10M08.00S,2022-03-07T01:26:07.1Z,3,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612763,58,64,2022-03-07T01:26:21Z,3700000,,,0,,J. Tate shooting personal FOUL (3 PF) (Morant 2 FT),"[1630256, 1629630]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,203592.0,3.0,0.0,Morant,1629630.0,,,,,,,,,
374,PT10M08.00S,2022-03-07T01:26:30.7Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,58,65,2022-03-07T01:26:30Z,3720000,,,0,,J. Morant Free Throw 1 of 2 (11 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
375,PT10M08.00S,2022-03-07T01:26:43.8Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,58,66,2022-03-07T01:26:43Z,3730000,,,0,,J. Morant Free Throw 2 of 2 (12 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
376,PT10M02.00S,2022-03-07T01:26:55.6Z,3,REGULAR,foul,personal,[],1630533,,,1610612745,58,66,2022-03-07T01:27:01Z,3740000,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 1629645]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,1830.0,3.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
378,PT09M56.00S,2022-03-07T01:27:15.4Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612745,58,66,2022-03-07T01:27:33Z,3760000,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Green 2 FT),"[1628991, 1630224]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,1626301.0,4.0,0.0,Green,1630224.0,,,,,,,,,
380,PT09M56.00S,2022-03-07T01:27:37.8Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,58,66,2022-03-07T01:32:32Z,3785000,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
381,PT09M56.00S,2022-03-07T01:27:37.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,58,66,2022-03-07T01:32:32Z,3792500,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,,
409,PT09M56.00S,2022-03-07T01:27:38.5Z,3,REGULAR,substitution,out,[],1628991,,,1610612745,58,66,2022-03-07T01:33:39Z,3794375,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT09M56.00S,2022-03-07T01:27:38.5Z,3,REGULAR,substitution,in,[],203937,,,1610612745,58,66,2022-03-07T01:33:39Z,3795312,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M56.00S,2022-03-07T01:27:37.8Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,58,66,2022-03-07T01:32:32Z,3796250,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
385,PT09M55.00S,2022-03-07T01:27:38.8Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,58,66,2022-03-07T01:32:32Z,3798125,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,384.0,3.0,2.0,1.0,,,,,,,,,,,,,,
386,PT09M50.00S,2022-03-07T01:28:01.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629630,6.258212877792378,45.09803921568628,1610612763,58,68,2022-03-07T01:28:38Z,3815000,25.0,6.0,1,left,J. Morant driving Layup (14 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,2.53,Made,14.0,,,,,,,,,,,,,,,,,,
387,PT09M37.00S,2022-03-07T01:28:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,80.76544021024968,63.23529411764706,1610612745,60,68,2022-03-07T01:28:20Z,3850000,66.0,128.0,1,right,K. Porter Jr. 14' pullup Jump Shot (11 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,14.44,Made,11.0,,,,,,,,,,,,,,,,,,
388,PT09M26.00S,2022-03-07T01:28:27.5Z,3,REGULAR,foul,personal,[],1630224,,,1610612763,60,68,2022-03-07T01:28:33Z,3860000,,,0,,J. Green personal FOUL (2 PF),"[1630224, 1629630]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,1626301.0,2.0,0.0,Morant,1629630.0,,,,,,,,,
390,PT09M20.00S,2022-03-07T01:28:50.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.258212877792378,53.92156862745098,1610612763,60,70,2022-03-07T01:34:57Z,3880000,-20.0,6.0,1,left,D. Bane alley-oop Layup (9 PTS) (J. Morant 6 AST),"[1630217, 1629630]",1610612763.0,MEM,alley-oop,,,Bane,D. Bane,,,,,2.06,Made,9.0,,,,,,,,,,J. Morant,1629630.0,6.0,,,,,,
392,PT09M09.00S,2022-03-07T01:29:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,89.43823915900131,49.50980392156863,1610612745,62,70,2022-03-07T01:29:07Z,3900000,-2.0,47.0,1,right,K. Porter Jr. driving finger roll Layup (13 PTS),[1629645],1610612745.0,HOU,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,4.69,Made,13.0,,,,,,,,,,,,,,,,,,
393,PT09M01.00S,2022-03-07T01:29:09.1Z,3,REGULAR,3pt,Jump Shot,[],1630533,7.440867279894875,95.83333333333334,1610612763,62,70,2022-03-07T01:29:19Z,3910000,-229.0,17.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,,
394,PT09M00.00S,2022-03-07T01:29:10.1Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,62,70,2022-03-07T01:36:44Z,3920000,,,0,,C. Wood REBOUND (Off:0 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,393.0,6.0,6.0,0.0,,,,,,,,,,,,,,
396,PT08M45.00S,2022-03-07T01:29:25.0Z,3,REGULAR,3pt,Jump Shot,[],1629645,68.9388961892247,23.52941176470588,1610612745,65,70,2022-03-07T01:40:28Z,3940000,-132.0,239.0,1,right,K. Porter Jr. 27' 3PT pullup (16 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.37,Made,16.0,,,,,,,,,,,,,,,,,,
398,PT08M31.00S,2022-03-07T01:29:39.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,10.200394218134035,50.245098039215684,1610612763,65,70,2022-03-07T01:29:50Z,3950000,-1.0,43.0,1,left,MISS D. Bane driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,4.34,Missed,,,,,,,,,,,,,,,,,,,
399,PT08M29.00S,2022-03-07T01:29:41.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,65,70,2022-03-07T01:29:50Z,3960000,,,0,,C. Wood REBOUND (Off:0 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,398.0,7.0,7.0,0.0,,,,,,,,,,,,,,
400,PT08M23.00S,2022-03-07T01:29:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,88.91261498028909,44.36274509803921,1610612745,65,70,2022-03-07T01:29:59Z,3970000,-28.0,52.0,1,right,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,,
401,PT08M23.00S,2022-03-07T01:29:47.8Z,3,REGULAR,rebound,offensive,[],1630224,,,1610612745,65,70,2022-03-07T01:29:59Z,3980000,,,0,,J. Green REBOUND (Off:3 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,400.0,5.0,2.0,3.0,,,,,,,,,,,,,,
402,PT08M22.00S,2022-03-07T01:29:52.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,91.93495400788436,48.529411764705884,1610612745,67,70,2022-03-07T01:30:15Z,3990000,-7.0,23.0,1,right,J. Green putback Layup (14 PTS),[1630224],1610612745.0,HOU,putback,,,Green,J. Green,,,,,2.44,Made,14.0,,,,,,,,,,,,,,,,,,
403,PT08M17.00S,2022-03-07T01:29:59.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,67,70,2022-03-07T01:29:59Z,4000000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M17.00S,2022-03-07T01:32:18.9Z,3,REGULAR,substitution,out,[],1630533,,,1610612763,67,70,2022-03-07T01:32:58Z,4010000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT08M17.00S,2022-03-07T01:32:18.9Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,67,70,2022-03-07T01:32:58Z,4020000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M01.00S,2022-03-07T01:33:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,16.376478318002626,42.15686274509804,1610612763,67,70,2022-03-07T01:33:21Z,4030000,39.0,101.0,1,left,MISS K. Anderson 10' driving floating Shot,[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,10.87,Missed,,,,,,,,,,,,,,,,,,,
407,PT08M01.00S,2022-03-07T01:33:13.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,67,70,2022-03-07T01:33:21Z,4040000,,,0,,C. Wood REBOUND (Off:0 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,406.0,8.0,8.0,0.0,,,,,,,,,,,,,,
408,PT07M49.00S,2022-03-07T01:33:26.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,89.17542706964521,45.09803921568628,1610612745,69,70,2022-03-07T01:33:30Z,4050000,-25.0,49.0,1,right,K. Porter Jr. driving floating Jump Shot (18 PTS),[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,5.51,Made,18.0,,,,,,,,,,,,,,,,,,
411,PT07M33.00S,2022-03-07T01:33:41.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,33.327858081471746,25.245098039215684,1610612763,69,73,2022-03-07T01:33:46Z,4060000,124.0,261.0,1,left,D. Bane 28' 3PT step back (12 PTS) (K. Anderson 1 AST),"[1630217, 203937]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,28.87,Made,12.0,,,,,,,,,,K. Anderson,203937.0,1.0,,,,,,
413,PT07M18.00S,2022-03-07T01:33:56.8Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,69,73,2022-03-07T01:34:02Z,4080000,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1630217]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,2.0,Bane,1630217.0,
414,PT07M18.00S,2022-03-07T01:33:56.8Z,3,REGULAR,steal,,[],1630217,,,1610612763,69,73,2022-03-07T01:33:58Z,4090000,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M18.00S,2022-03-07T01:34:05.4Z,3,REGULAR,foul,personal,[],1630256,,,1610612763,69,73,2022-03-07T01:40:18Z,4100000,,,0,,J. Tate take personal FOUL (4 PF),"[1630256, 1630217]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,,203592.0,4.0,0.0,Bane,1630217.0,,,,,,,,,
417,PT07M05.00S,2022-03-07T01:34:30.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,10.068988173455978,51.470588235294116,1610612763,69,73,2022-03-07T01:34:41Z,4120000,-7.0,42.0,1,left,MISS D. Bane pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,4.27,Missed,,,,,,,,,,,,,,,,,,,
418,PT07M03.00S,2022-03-07T01:34:32.5Z,3,REGULAR,rebound,defensive,[],201569,,,1610612745,69,73,2022-03-07T01:34:41Z,4130000,,,0,,E. Gordon REBOUND (Off:0 Def:4),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,417.0,4.0,4.0,0.0,,,,,,,,,,,,,,
419,PT06M45.00S,2022-03-07T01:34:48.7Z,3,REGULAR,3pt,Jump Shot,[],1629645,73.14388961892247,15.196078431372548,1610612745,69,73,2022-03-07T01:34:57Z,4140000,-174.0,200.0,1,right,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
420,PT06M43.00S,2022-03-07T01:34:50.7Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,69,73,2022-03-07T01:34:57Z,4150000,,,0,,K. Anderson REBOUND (Off:1 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,419.0,4.0,3.0,1.0,,,,,,,,,,,,,,
421,PT06M37.00S,2022-03-07T01:34:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,11.251642575558476,49.50980392156863,1610612763,69,75,2022-03-07T01:41:31Z,4160000,2.0,53.0,1,left,D. Melton cutting Layup (5 PTS) (K. Anderson 2 AST),"[1629001, 203937]",1610612763.0,MEM,cutting,,,Melton,D. Melton,,,,,5.34,Made,5.0,,,,,,,,,,K. Anderson,203937.0,2.0,,,,,,
423,PT06M37.00S,2022-03-07T01:35:02.2Z,3,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612763,69,75,2022-03-07T01:35:30Z,4180000,,,0,,C. Wood shooting personal FOUL (1 PF) (Melton 1 FT),"[1626174, 1629001]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,1626301.0,1.0,0.0,Melton,1629001.0,,,,,,,,,
425,PT06M37.00S,2022-03-07T01:35:36.7Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203937,,,1610612763,69,75,2022-03-07T01:35:45Z,4200000,,,0,,MISS K. Anderson Free Throw 1 of 1,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
426,PT06M37.00S,2022-03-07T01:35:36.7Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,69,75,2022-03-07T01:35:45Z,4210000,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,425.0,3.0,3.0,0.0,,,,,,,,,,,,,,
427,PT06M23.00S,2022-03-07T01:35:50.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.85479632063075,53.18627450980392,1610612745,71,75,2022-03-07T01:35:58Z,4220000,16.0,15.0,1,right,K. Porter Jr. driving Layup (20 PTS) (J. Green 1 AST),"[1629645, 1630224]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,2.17,Made,20.0,,,,,,,,,,J. Green,1630224.0,1.0,,,,,,
429,PT06M12.00S,2022-03-07T01:36:01.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612763,71,75,2022-03-07T01:36:10Z,4240000,,,0,,C. Wood shooting personal FOUL (2 PF) (Adams 2 FT),"[1626174, 203500]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,1830.0,2.0,0.0,Adams,203500.0,,,,,,,,,
431,PT06M12.00S,2022-03-07T01:36:34.7Z,3,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,71,76,2022-03-07T01:37:22Z,4260000,,,0,,S. Adams Free Throw 1 of 2 (16 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
434,PT06M12.00S,2022-03-07T01:36:34.7Z,3,REGULAR,violation,lane,[],1630256,,,1610612763,71,76,2022-03-07T01:37:22Z,4265000,,,0,,J. Tate lane VIOLATION,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M12.00S,2022-03-07T01:36:34.7Z,3,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,71,77,2022-03-07T01:37:22Z,4270000,,,0,,S. Adams Free Throw 2 of 2 (17 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
435,PT05M56.00S,2022-03-07T01:37:39.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,88.91261498028909,50.49019607843137,1610612745,73,77,2022-03-07T01:37:44Z,4290000,2.0,52.0,1,right,C. Wood cutting Layup (22 PTS) (J. Green 2 AST),"[1626174, 1630224]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,5.18,Made,22.0,,,,,,,,,,J. Green,1630224.0,2.0,,,,,,
437,PT05M41.00S,2022-03-07T01:37:53.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.748357424441524,37.5,1610612763,73,79,2022-03-07T01:44:00Z,4310000,62.0,77.0,1,left,J. Morant 9' driving floating Jump Shot (16 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.89,Made,16.0,,,,,,,,,,,,,,,,,,
438,PT05M18.00S,2022-03-07T01:38:15.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,84.31340341655716,62.00980392156863,1610612745,73,79,2022-03-07T01:38:28Z,4320000,60.0,95.0,1,right,MISS J. Tate 11' pullup Shot,[1630256],1610612745.0,HOU,pullup,,,Tate,J. Tate,,,,,11.24,Missed,,,,,,,,,,,,,,,,,,,
439,PT05M16.00S,2022-03-07T01:38:17.9Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,73,79,2022-03-07T01:38:28Z,4330000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,438.0,1.0,1.0,0.0,,,,,,,,,,,,,,
440,PT05M06.00S,2022-03-07T01:38:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.5722733245729295,43.872549019607845,1610612763,73,79,2022-03-07T01:38:37Z,4340000,31.0,19.0,1,left,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,3.59,Missed,,,,,,,,,,,,,,,,,,,
441,PT05M05.00S,2022-03-07T01:38:29.5Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,73,79,2022-03-07T01:38:37Z,4350000,,,0,,J. Tate REBOUND (Off:0 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,440.0,4.0,4.0,0.0,,,,,,,,,,,,,,
442,PT04M59.00S,2022-03-07T01:38:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201569,94.03745072273325,52.69607843137255,1610612745,75,79,2022-03-07T01:38:46Z,4360000,13.0,4.0,1,right,E. Gordon running Layup (8 PTS) (J. Tate 3 AST),"[201569, 1630256]",1610612745.0,HOU,running,,,Gordon,E. Gordon,,,,,1.39,Made,8.0,,,,,,,,,,J. Tate,1630256.0,3.0,,,,,,
444,PT04M37.00S,2022-03-07T01:38:58.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630217,8.09789750328515,42.15686274509804,1610612763,75,81,2022-03-07T01:39:17Z,4380000,39.0,24.0,1,left,D. Bane driving finger roll Layup (14 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,4.58,Made,14.0,,,,,,,,,,,,,,,,,,
445,PT04M37.00S,2022-03-07T01:39:05.5Z,3,REGULAR,violation,defensive goaltending,[],1626174,,,1610612763,75,81,2022-03-07T01:39:10Z,4390000,,,0,,C. Wood defensive goaltending VIOLATION,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,1626301.0,,,,,,,,,,,,,
446,PT04M20.00S,2022-03-07T01:39:32.8Z,3,REGULAR,3pt,Jump Shot,[],1630256,68.01905387647832,69.11764705882352,1610612745,75,81,2022-03-07T01:39:42Z,4400000,96.0,248.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
447,PT04M19.00S,2022-03-07T01:39:33.8Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,75,81,2022-03-07T01:39:42Z,4410000,,,0,,K. Anderson REBOUND (Off:1 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,446.0,5.0,4.0,1.0,,,,,,,,,,,,,,
448,PT04M12.00S,2022-03-07T01:39:42.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612763,75,81,2022-03-07T01:40:04Z,4420000,,,0,,E. Gordon shooting personal FOUL (1 PF) (Anderson 2 FT),"[201569, 203937]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,,,,,,,,1626301.0,1.0,0.0,Anderson,203937.0,,,,,,,,,
450,PT04M12.00S,2022-03-07T01:40:17.7Z,3,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,75,81,2022-03-07T01:40:17Z,4440000,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
