actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
442,PT03M59.00S,2022-04-02T01:40:06.4Z,3,REGULAR,block,,[],1629726,,,1610612758,85,75,2022-04-02T01:40:09Z,4370000,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M58.00S,2022-04-02T01:40:07.4Z,3,REGULAR,rebound,defensive,[],1630586,,,1610612745,85,75,2022-04-02T01:40:12Z,4380000,,,0,,U. Garuba REBOUND (Off:4 Def:9),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,441.0,13.0,9.0,4.0,,,,,,,,,,,,,
444,PT03M58.00S,2022-04-02T01:40:13.6Z,3,REGULAR,foul,personal,[],1628978,,,1610612745,85,75,2022-04-02T01:40:24Z,4390000,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1629726]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,204059.0,2.0,0.0,Mathews,1629726.0,,,,,
446,PT03M58.00S,2022-04-02T01:40:18.2Z,3,REGULAR,substitution,out,[],1630586,,,1610612745,85,75,2022-04-02T01:40:24Z,4410000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M58.00S,2022-04-02T01:40:18.2Z,3,REGULAR,substitution,in,[],1628981,,,1610612745,85,75,2022-04-02T01:40:24Z,4420000,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M49.00S,2022-04-02T01:40:40.5Z,3,REGULAR,foul,offensive,[],1628981,,,1610612745,85,75,2022-04-02T01:40:51Z,4430000,,,0,,B. Fernando offensive FOUL (1 PF),"[1628981, 1628978]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,204059.0,1.0,0.0,DiVincenzo,1628978.0,,,,,
450,PT03M49.00S,2022-04-02T01:40:40.5Z,3,REGULAR,turnover,offensive foul,[],1628981,,,1610612745,85,75,2022-04-02T01:40:40Z,4450000,,,0,,B. Fernando offensive foul TURNOVER (1 TO),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,204059.0,,,,,1.0,,,,
451,PT03M36.00S,2022-04-02T01:41:04.5Z,3,REGULAR,turnover,lost ball,[],1630558,,,1610612758,85,75,2022-04-02T01:41:11Z,4460000,,,0,,D. Mitchell lost ball TURNOVER (3 TO),"[1630558, 1629645]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,3.0,Porter Jr.,1629645.0,,
452,PT03M36.00S,2022-04-02T01:41:04.5Z,3,REGULAR,steal,,[],1629645,,,1610612745,85,75,2022-04-02T01:41:06Z,4470000,,,0,,K. Porter Jr. STEAL (3 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M34.00S,2022-04-02T01:41:10.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629645,6.1268068331143235,47.30392156862745,1610612745,85,75,2022-04-02T01:43:01Z,4480000,13.0,5.0,1,left,MISS K. Porter Jr. running DUNK,[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,1.44,Missed,,,,,,,,,,,,,,,,,,
455,PT03M33.00S,2022-04-02T01:41:11.3Z,3,REGULAR,rebound,offensive,[],1629726,,,1610612745,85,75,2022-04-02T01:43:01Z,4500000,,,0,,G. Mathews REBOUND (Off:2 Def:0),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,453.0,2.0,0.0,2.0,,,,,,,,,,,,,
456,PT03M27.00S,2022-04-02T01:41:16.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628981,6.783837056504599,49.754901960784316,1610612745,87,75,2022-04-02T01:43:16Z,4510000,1.0,11.0,1,left,B. Fernando Layup (6 PTS) (G. Mathews 2 AST),"[1628981, 1629726]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,1.14,Made,6.0,,,,,G. Mathews,1629726.0,2.0,,,,,,,,,,
457,PT03M07.00S,2022-04-02T01:41:38.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612758,87,75,2022-04-02T01:41:53Z,4520000,,,0,,K. Porter Jr. personal FOUL (3 PF) (DiVincenzo 2 FT),"[1629645, 1628978]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,201245.0,3.0,0.0,DiVincenzo,1628978.0,,,,,
459,PT03M07.00S,2022-04-02T01:41:57.6Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",2152,,,1610612758,87,75,2022-04-02T01:42:04Z,4540000,,,0,,TEAM foul technical,[2152],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,
460,PT03M07.00S,2022-04-02T01:42:07.9Z,3,REGULAR,freethrow,1 of 1,[],1630558,,,1610612758,87,75,2022-04-02T01:42:07Z,4550000,,,0,,MISS D. Mitchell technical Free Throw 1 of 1,[1630558],1610612758.0,SAC,technical,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT03M07.00S,2022-04-02T01:42:07.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,87,75,2022-04-02T01:42:07Z,4560000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,
462,PT03M07.00S,2022-04-02T01:42:40.1Z,3,REGULAR,freethrow,1 of 2,[],1628978,,,1610612758,87,76,2022-04-02T01:42:40Z,4570000,,,0,,D. DiVincenzo Free Throw 1 of 2 (6 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
463,PT03M07.00S,2022-04-02T01:42:53.2Z,3,REGULAR,freethrow,2 of 2,[],1628978,,,1610612758,87,77,2022-04-02T01:42:53Z,4580000,,,0,,D. DiVincenzo Free Throw 2 of 2 (7 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
464,PT02M48.00S,2022-04-02T01:43:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629726,33.590670170827856,50.98039215686274,1610612745,87,77,2022-04-02T01:43:21Z,4590000,-5.0,263.0,1,left,MISS G. Mathews 26' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,
466,PT02M46.00S,2022-04-02T01:43:15.2Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,87,77,2022-04-02T01:56:32Z,4600000,,,0,,C. Metu REBOUND (Off:1 Def:8),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,464.0,9.0,8.0,1.0,,,,,,,,,,,,,
467,PT02M41.00S,2022-04-02T01:43:19.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,79.31997371879106,90.68627450980392,1610612758,87,80,2022-04-02T01:54:23Z,4610000,203.0,142.0,1,right,D. DiVincenzo 24' 3PT running (10 PTS) (D. Mitchell 9 AST),"[1628978, 1630558]",1610612758.0,SAC,running,,,DiVincenzo,D. DiVincenzo,,,,,24.8,Made,10.0,,,,,D. Mitchell,1630558.0,9.0,,,,,,,,,,
469,PT02M27.00S,2022-04-02T01:43:34.4Z,3,REGULAR,2pt,Jump Shot,[],1630224,27.54599211563732,35.294117647058826,1610612745,87,80,2022-04-02T01:43:41Z,4630000,74.0,206.0,1,left,MISS J. Green 21' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,21.91,Missed,,,,,,,,,,,,,,,,,,
470,PT02M26.00S,2022-04-02T01:43:35.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,87,80,2022-04-02T01:43:41Z,4640000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,469.0,,,,,,,,,,,,,,,,
471,PT02M26.00S,2022-04-02T01:43:40.0Z,3,REGULAR,foul,personal,[],1628367,,,1610612745,87,80,2022-04-02T01:55:17Z,4650000,,,0,,J. Jackson loose ball personal FOUL (2 PF),"[1628367, 1628981]",1610612758.0,SAC,loose ball,,,Jackson,J. Jackson,,,,,,,,,,,,,,,201245.0,2.0,0.0,Fernando,1628981.0,,,,,
473,PT02M26.00S,2022-04-02T01:43:52.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,87,80,2022-04-02T01:43:52Z,4670000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M26.00S,2022-04-02T01:46:12.1Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,87,80,2022-04-02T01:46:39Z,4680000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M26.00S,2022-04-02T01:46:12.1Z,3,REGULAR,substitution,out,[],1629726,,,1610612745,87,80,2022-04-02T01:46:39Z,4690000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M26.00S,2022-04-02T01:46:12.1Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,87,80,2022-04-02T01:46:39Z,4700000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M26.00S,2022-04-02T01:46:12.1Z,3,REGULAR,substitution,in,[],1630227,,,1610612745,87,80,2022-04-02T01:46:39Z,4710000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M10.00S,2022-04-02T01:47:04.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612745,87,80,2022-04-02T01:47:13Z,4720000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,201245.0,,,,,,,,,
479,PT01M54.00S,2022-04-02T01:47:30.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629002,90.93298291721419,36.251531862745104,1610612758,87,80,2022-04-02T01:56:35Z,4730000,-69.0,33.0,1,right,MISS C. Metu 7' turnaround fadeaway Shot,[1629002],1610612758.0,SAC,turnaround fadeaway,,,Metu,C. Metu,,,,,7.61,Missed,,,,,,,,,,,,,,,,,,
480,PT01M53.00S,2022-04-02T01:47:31.9Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,87,80,2022-04-02T01:47:39Z,4740000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,479.0,3.0,2.0,1.0,,,,,,,,,,,,,
481,PT01M44.00S,2022-04-02T01:47:40.6Z,3,REGULAR,turnover,bad pass,[],1630227,,,1610612745,87,80,2022-04-02T01:47:44Z,4750000,,,0,,D. Nix bad pass TURNOVER (2 TO),"[1630227, 1628978]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,2.0,DiVincenzo,1628978.0,,
482,PT01M44.00S,2022-04-02T01:47:40.6Z,3,REGULAR,steal,,[],1628978,,,1610612758,87,80,2022-04-02T01:47:42Z,4760000,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M40.00S,2022-04-02T01:47:45.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630558,92.85479632063075,48.77450980392157,1610612758,87,82,2022-04-02T01:57:06Z,4770000,-6.0,15.0,1,right,D. Mitchell running Layup (5 PTS) (D. DiVincenzo 4 AST),"[1630558, 1628978]",1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,1.59,Made,5.0,,,,,D. DiVincenzo,1628978.0,4.0,,,,,,,,,,
485,PT01M17.00S,2022-04-02T01:48:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,6.389618922470433,48.77450980392157,1610612745,87,82,2022-04-02T01:48:15Z,4790000,6.0,8.0,1,left,MISS J. Christopher driving reverse Layup,[1630528],1610612745.0,HOU,driving reverse,,,Christopher,J. Christopher,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,
486,PT01M17.00S,2022-04-02T01:48:08.4Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,87,82,2022-04-02T01:48:15Z,4800000,,,0,,C. Metu REBOUND (Off:1 Def:9),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,485.0,10.0,9.0,1.0,,,,,,,,,,,,,
487,PT01M07.00S,2022-04-02T01:48:21.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630528,,,1610612758,87,82,2022-04-02T01:48:26Z,4810000,,,0,,J. Christopher personal FOUL (1 PF) (Jackson 2 FT),"[1630528, 1628367]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,1193.0,1.0,0.0,Jackson,1628367.0,,,,,
489,PT01M07.00S,2022-04-02T01:48:44.0Z,3,REGULAR,freethrow,1 of 2,[],1628367,,,1610612758,87,83,2022-04-02T01:48:44Z,4830000,,,0,,J. Jackson Free Throw 1 of 2 (10 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
490,PT01M07.00S,2022-04-02T01:48:46.0Z,3,REGULAR,substitution,out,[],1630558,,,1610612758,87,83,2022-04-02T01:48:49Z,4840000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M07.00S,2022-04-02T01:48:46.0Z,3,REGULAR,substitution,in,[],203087,,,1610612758,87,83,2022-04-02T01:48:49Z,4850000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M07.00S,2022-04-02T01:49:00.8Z,3,REGULAR,freethrow,2 of 2,[],1628367,,,1610612758,87,84,2022-04-02T01:49:00Z,4860000,,,0,,J. Jackson Free Throw 2 of 2 (11 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
493,PT00M46.30S,2022-04-02T01:49:24.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,5.995400788436268,48.03921568627451,1610612745,89,84,2022-04-02T01:49:30Z,4870000,10.0,4.0,1,left,K. Martin Jr. driving finger roll Layup (4 PTS) (D. Nix 2 AST),"[1630231, 1630227]",1610612745.0,HOU,driving finger roll,,,Martin Jr.,K. Martin Jr.,,,,,1.05,Made,4.0,,,,,D. Nix,1630227.0,2.0,,,,,,,,,,
494,PT00M30.60S,2022-04-02T01:49:42.0Z,3,REGULAR,3pt,Jump Shot,[],1628978,69.46452036793693,69.6078431372549,1610612758,89,84,2022-04-02T01:49:51Z,4880000,98.0,235.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
495,PT00M28.20S,2022-04-02T01:49:44.4Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,89,84,2022-04-02T01:49:51Z,4890000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,494.0,4.0,3.0,1.0,,,,,,,,,,,,,
496,PT00M21.20S,2022-04-02T01:49:52.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,6.1268068331143235,50.245098039215684,1610612745,91,84,2022-04-02T01:49:57Z,4900000,-1.0,5.0,1,left,B. Fernando DUNK (8 PTS) (K. Porter Jr. 11 AST),"[1628981, 1629645]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,0.52,Made,8.0,,,,,K. Porter Jr.,1629645.0,11.0,,,,,,,,,,
498,PT00M02.30S,2022-04-02T01:50:19.0Z,3,REGULAR,2pt,Jump Shot,[],1628978,92.11563731931669,31.349571078431367,1610612758,91,84,2022-04-02T01:58:50Z,4920000,-93.0,22.0,1,right,MISS D. DiVincenzo 9' driving floating Shot,[1628978],1610612758.0,SAC,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,9.58,Missed,,,,,,,,,,,,,,,,,,
499,PT00M01.00S,2022-04-02T01:50:20.3Z,3,REGULAR,rebound,offensive,[],1627745,,,1610612758,91,84,2022-04-02T01:50:47Z,4930000,,,0,,D. Jones REBOUND (Off:2 Def:9),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,498.0,11.0,9.0,2.0,,,,,,,,,,,,,
500,PT00M01.00S,2022-04-02T01:50:22.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627745,94.40999984741211,50.0,1610612758,91,86,2022-04-02T01:50:36Z,4940000,0.0,0.0,1,right,D. Jones tip Layup (13 PTS),[1627745],1610612758.0,SAC,tip,,,Jones,D. Jones,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,
524,PT00M01.00S,2022-04-02T01:50:40.1Z,3,REGULAR,3pt,Jump Shot,[],1630227,79.05716162943496,50.49019607843137,1610612745,91,86,2022-04-02T01:56:11Z,4945000,-2.0,691.0,1,left,MISS D. Nix 69' 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,69.06,Missed,,,,,,,,,,,,,,,,,,
525,PT00M01.00S,2022-04-02T01:50:40.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,91,86,2022-04-02T01:56:02Z,4947500,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,
501,PT00M00.00S,2022-04-02T01:50:57.5Z,3,REGULAR,period,end,[],0,,,1610612745,91,86,2022-04-02T01:50:57Z,4950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-04-02T01:52:29.5Z,4,REGULAR,substitution,out,['startperiod'],1629645,,,1610612745,91,86,2022-04-02T01:52:55Z,4960000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-04-02T01:52:29.5Z,4,REGULAR,substitution,out,['startperiod'],1627745,,,1610612745,91,86,2022-04-02T01:52:55Z,4970000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-04-02T01:52:29.5Z,4,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,91,86,2022-04-02T01:52:55Z,4980000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-04-02T01:52:29.5Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612745,91,86,2022-04-02T01:52:55Z,4990000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-04-02T01:53:07.3Z,4,REGULAR,period,start,[],0,,,1610612758,91,86,2022-04-02T01:53:07Z,5000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M44.00S,2022-04-02T01:53:22.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,87.64783180026281,41.15349264705882,1610612758,91,88,2022-04-02T02:00:43Z,5010000,-44.0,64.0,1,right,C. Metu 7' driving Hook (10 PTS) (J. Lamb 1 AST),"[1629002, 203087]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,7.75,Made,10.0,,,,,J. Lamb,203087.0,1.0,,,,,,,,,,
510,PT11M23.00S,2022-04-02T01:53:47.2Z,4,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612745,91,88,2022-04-02T01:53:53Z,5030000,,,0,,C. Metu shooting personal FOUL (3 PF) (Nix 2 FT),"[1629002, 1630227]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,,,,204059.0,3.0,0.0,Nix,1630227.0,,,,,
512,PT11M23.00S,2022-04-02T01:54:10.6Z,4,REGULAR,freethrow,1 of 2,[],1630227,,,1610612745,91,88,2022-04-02T01:54:26Z,5050000,,,0,,MISS D. Nix Free Throw 1 of 2,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,Missed,,,,,,,,,,,,,,,,,,
513,PT11M23.00S,2022-04-02T01:54:10.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,91,88,2022-04-02T01:54:26Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,512.0,,,,,,,,,,,,,,,,
514,PT11M23.00S,2022-04-02T01:54:10.6Z,4,REGULAR,freethrow,2 of 2,[],1630227,,,1610612745,91,88,2022-04-02T01:54:26Z,5070000,,,0,,MISS D. Nix Free Throw 2 of 2,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT11M23.00S,2022-04-02T01:54:10.6Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,91,88,2022-04-02T01:54:26Z,5080000,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,514.0,2.0,1.0,1.0,,,,,,,,,,,,,
516,PT11M07.00S,2022-04-02T01:54:37.2Z,4,REGULAR,3pt,Jump Shot,[],1629002,70.12155059132719,23.284313725490197,1610612758,91,91,2022-04-02T01:54:42Z,5090000,-134.0,228.0,1,right,C. Metu 26' 3PT  (13 PTS) (H. Barnes 2 AST),"[1629002, 203084]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,26.46,Made,13.0,,,,,H. Barnes,203084.0,2.0,,,,,,,,,,
518,PT10M52.00S,2022-04-02T01:54:54.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628981,11.383048620236531,47.794117647058826,1610612745,91,91,2022-04-02T02:05:02Z,5110000,11.0,55.0,1,left,MISS B. Fernando turnaround Hook - blocked,"[1628981, 1628978]",1610612745.0,HOU,turnaround,,,Fernando,B. Fernando,,,,,5.56,Missed,,,,,,,,,,,,,,,,,DiVincenzo,1628978.0
519,PT10M52.00S,2022-04-02T01:54:54.8Z,4,REGULAR,block,,[],1628978,,,1610612745,91,91,2022-04-02T01:54:57Z,5120000,,,0,,D. DiVincenzo BLOCK (2 BLK),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M50.00S,2022-04-02T01:54:56.8Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,91,91,2022-04-02T02:05:02Z,5130000,,,0,,C. Metu REBOUND (Off:1 Def:10),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,518.0,11.0,10.0,1.0,,,,,,,,,,,,,
521,PT10M40.00S,2022-04-02T01:55:04.9Z,4,REGULAR,3pt,Jump Shot,[],1629002,70.25295663600527,22.794117647058822,1610612758,91,94,2022-04-02T01:55:09Z,5140000,-136.0,227.0,1,right,C. Metu 26' 3PT  (16 PTS) (D. DiVincenzo 5 AST),"[1629002, 1628978]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,26.47,Made,16.0,,,,,D. DiVincenzo,1628978.0,5.0,,,,,,,,,,
523,PT10M37.00S,2022-04-02T01:55:11.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,91,94,2022-04-02T01:55:11Z,5160000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M21.00S,2022-04-02T01:58:20.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,5.995400788436268,49.26470588235294,1610612745,93,94,2022-04-02T01:58:25Z,5170000,4.0,4.0,1,left,B. Fernando alley-oop DUNK (10 PTS) (J. Christopher 3 AST),"[1628981, 1630528]",1610612745.0,HOU,alley-oop,,,Fernando,B. Fernando,,,,,0.54,Made,10.0,,,,,J. Christopher,1630528.0,3.0,,,,,,,,,,
528,PT10M02.00S,2022-04-02T01:58:39.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,85.75886990801577,51.470588235294116,1610612758,93,94,2022-04-02T01:58:51Z,5190000,7.0,81.0,1,right,MISS C. Metu 8' turnaround Hook,[1629002],1610612758.0,SAC,turnaround,,,Metu,C. Metu,,,,,8.17,Missed,,,,,,,,,,,,,,,,,,
529,PT10M02.00S,2022-04-02T01:58:39.7Z,4,REGULAR,rebound,defensive,[],1628981,,,1610612745,93,94,2022-04-02T01:58:51Z,5200000,,,0,,B. Fernando REBOUND (Off:1 Def:5),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,528.0,6.0,5.0,1.0,,,,,,,,,,,,,
530,PT09M46.00S,2022-04-02T01:58:55.1Z,4,REGULAR,3pt,Jump Shot,[],1630224,33.459264126149804,57.84313725490197,1610612745,96,94,2022-04-02T01:58:59Z,5210000,-39.0,262.0,1,left,J. Green 26' 3PT pullup (23 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,26.49,Made,23.0,,,,,,,,,,,,,,,,,
531,PT09M34.00S,2022-04-02T01:59:07.1Z,4,REGULAR,3pt,Jump Shot,[],203084,69.33311432325887,25.0,1610612758,96,94,2022-04-02T01:59:12Z,5220000,-125.0,236.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,
532,PT09M34.00S,2022-04-02T01:59:07.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,96,94,2022-04-02T01:59:12Z,5230000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,
533,PT09M34.00S,2022-04-02T01:59:12.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,96,94,2022-04-02T01:59:12Z,5240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
