actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
362,PT11M18.00S,2022-01-08T02:33:33.5Z,3,REGULAR,steal,,[],1628973,,,1610612742,60,82,2022-01-08T02:33:36Z,3610000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M18.00S,2022-01-08T02:33:37.3Z,3,REGULAR,foul,personal,[],1629645,,,1610612742,60,82,2022-01-08T02:33:46Z,3620000,,,0,,K. Porter Jr. personal FOUL (3 PF),"[1629645, 1628973]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Brunson,1628973.0
365,PT11M05.00S,2022-01-08T02:34:00.0Z,3,REGULAR,foul,personal,[],1630224,,,1610612742,60,82,2022-01-08T02:34:29Z,3640000,,,0,,J. Green personal FOUL (1 PF),"[1630224, 203939]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Powell,203939.0
367,PT10M55.00S,2022-01-08T02:34:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,87.72996057818659,39.46078431372549,1610612742,60,84,2022-01-08T02:34:47Z,3660000,-53.0,63.0,1,right,J. Brunson 8' Layup (8 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,8.2,Made,,,,,8.0,,,,,,,,,,,,,
368,PT10M39.00S,2022-01-08T02:34:56.6Z,3,REGULAR,3pt,Jump Shot,[],1626174,29.517082785808146,74.50980392156863,1610612745,63,84,2022-01-08T02:35:02Z,3670000,-123.0,225.0,1,left,C. Wood 25' 3PT  (12 PTS) (J. Tate 4 AST),"[1626174, 1630256]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.62,Made,,,,,12.0,J. Tate,1630256.0,4.0,,,,,,,,,,
370,PT10M14.00S,2022-01-08T02:35:22.0Z,3,REGULAR,3pt,Jump Shot,[],203493,94.1688567674113,95.34313725490196,1610612742,63,84,2022-01-08T02:35:30Z,3690000,227.0,2.0,1,right,MISS R. Bullock step back 3PT,[203493],1610612742.0,DAL,step back,,,Bullock,R. Bullock,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,
371,PT10M12.00S,2022-01-08T02:35:24.0Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,63,84,2022-01-08T02:35:30Z,3700000,,,0,,J. Tate REBOUND (Off:2 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,370.0,7.0,5.0,2.0,,,,,,,,,,,,,,
372,PT09M59.00S,2022-01-08T02:35:36.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,14.273981603153747,49.26470588235294,1610612745,65,84,2022-01-08T02:35:44Z,3710000,4.0,82.0,1,left,C. Wood 8' turnaround fadeaway Jump Shot (14 PTS) (K. Porter Jr. 3 AST),"[1626174, 1629645]",1610612745.0,HOU,turnaround fadeaway,,,Wood,C. Wood,,,,,8.18,Made,,,,,14.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,
374,PT09M36.00S,2022-01-08T02:35:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.11760840998686,47.30392156862745,1610612742,65,86,2022-01-08T02:36:04Z,3730000,-13.0,12.0,1,right,D. Powell alley-oop Layup (14 PTS) (D. Finney-Smith 3 AST),"[203939, 1627827]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.82,Made,,,,,14.0,D. Finney-Smith,1627827.0,3.0,,,,,,,,,,
376,PT09M18.00S,2022-01-08T02:36:18.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,14.4053876478318,48.77450980392157,1610612745,65,86,2022-01-08T02:36:25Z,3750000,6.0,83.0,1,left,MISS J. Tate 8' pullup Shot,[1630256],1610612745.0,HOU,pullup,,,Tate,J. Tate,,,,,8.31,Missed,,,,,,,,,,,,,,,,,,
377,PT09M17.00S,2022-01-08T02:36:19.0Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,65,86,2022-01-08T02:36:25Z,3760000,,,0,,M. Kleber REBOUND (Off:1 Def:9),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,376.0,10.0,9.0,1.0,,,,,,,,,,,,,,
378,PT09M00.00S,2022-01-08T02:36:36.1Z,3,REGULAR,2pt,Jump Shot,[],1628973,80.3712220762155,73.2843137254902,1610612742,65,86,2022-01-08T02:36:44Z,3770000,116.0,132.0,1,right,MISS J. Brunson 17' step back Shot,[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,17.6,Missed,,,,,,,,,,,,,,,,,,
379,PT08M59.00S,2022-01-08T02:36:37.1Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,65,86,2022-01-08T02:36:44Z,3780000,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,378.0,3.0,2.0,1.0,,,,,,,,,,,,,,
380,PT08M45.00S,2022-01-08T02:36:51.1Z,3,REGULAR,3pt,Jump Shot,[],1630224,20.581471747700395,93.13725490196079,1610612745,65,86,2022-01-08T02:36:58Z,3790000,-216.0,141.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
381,PT08M45.00S,2022-01-08T02:36:51.1Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,65,86,2022-01-08T02:36:58Z,3800000,,,0,,R. Bullock REBOUND (Off:0 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,380.0,4.0,4.0,0.0,,,,,,,,,,,,,,
382,PT08M25.00S,2022-01-08T02:37:10.9Z,3,REGULAR,3pt,Jump Shot,[],203493,71.43561103810775,15.686274509803921,1610612742,65,89,2022-01-08T02:37:16Z,3810000,-172.0,216.0,1,right,R. Bullock 27' 3PT  (15 PTS) (J. Brunson 10 AST),"[203493, 1628973]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,27.59,Made,,,,,15.0,J. Brunson,1628973.0,10.0,,,,,,,,,,
384,PT08M07.00S,2022-01-08T02:37:29.1Z,3,REGULAR,turnover,bad pass,[],1626174,,,1610612745,65,89,2022-01-08T02:37:34Z,3830000,,,0,,C. Wood bad pass TURNOVER (1 TO),"[1626174, 203493]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,1.0,Bullock,203493.0,,,,,
385,PT08M07.00S,2022-01-08T02:37:29.1Z,3,REGULAR,steal,,[],203493,,,1610612742,65,89,2022-01-08T02:37:31Z,3840000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M02.00S,2022-01-08T02:37:36.9Z,3,REGULAR,foul,personal,[],1630256,,,1610612742,65,89,2022-01-08T02:37:53Z,3850000,,,0,,J. Tate personal FOUL (3 PF),"[1630256, 1628467]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Kleber,1628467.0
388,PT07M50.00S,2022-01-08T02:38:06.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628467,73.53810775295663,54.41176470588235,1610612742,65,89,2022-01-08T02:38:12Z,3870000,22.0,196.0,1,right,MISS M. Kleber 19' pullup Shot,[1628467],1610612742.0,DAL,pullup,,,Kleber,M. Kleber,,,,,19.74,Missed,,,,,,,,,,,,,,,,,,
389,PT07M47.00S,2022-01-08T02:38:09.0Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,65,89,2022-01-08T02:38:12Z,3880000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,388.0,2.0,1.0,1.0,,,,,,,,,,,,,,
390,PT07M39.00S,2022-01-08T02:38:16.7Z,3,REGULAR,3pt,Jump Shot,[],1630256,9.280551905387648,96.07843137254902,1610612745,65,89,2022-01-08T02:38:24Z,3890000,-230.0,35.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
391,PT07M38.00S,2022-01-08T02:38:17.7Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,65,89,2022-01-08T02:38:24Z,3900000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,390.0,2.0,2.0,0.0,,,,,,,,,,,,,,
392,PT07M23.00S,2022-01-08T02:38:32.2Z,3,REGULAR,3pt,Jump Shot,[],1628467,91.93495400788436,96.32352941176471,1610612742,65,89,2022-01-08T02:38:38Z,3910000,232.0,23.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
393,PT07M22.00S,2022-01-08T02:38:33.2Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,65,89,2022-01-08T02:38:38Z,3920000,,,0,,J. Tate REBOUND (Off:2 Def:6),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,392.0,8.0,6.0,2.0,,,,,,,,,,,,,,
394,PT07M15.00S,2022-01-08T02:38:42.7Z,3,REGULAR,foul,personal,[],1627827,,,1610612745,65,89,2022-01-08T02:39:17Z,3930000,,,0,,D. Finney-Smith personal FOUL (1 PF),"[1627827, 1626174]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Wood,1626174.0
396,PT07M09.00S,2022-01-08T02:39:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612745,65,89,2022-01-08T02:39:24Z,3950000,,,0,,M. Kleber shooting personal FOUL (3 PF) (Green 2 FT),"[1628467, 1630224]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Green,1630224.0
398,PT07M09.00S,2022-01-08T02:39:35.4Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,66,89,2022-01-08T02:39:56Z,3970000,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
399,PT07M09.00S,2022-01-08T02:39:35.4Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,66,89,2022-01-08T02:39:56Z,3980000,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
400,PT07M09.00S,2022-01-08T02:39:35.4Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,66,89,2022-01-08T02:39:56Z,3990000,,,0,,D. Powell REBOUND (Off:3 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,399.0,5.0,2.0,3.0,,,,,,,,,,,,,,
401,PT06M51.00S,2022-01-08T02:40:08.1Z,3,REGULAR,turnover,bad pass,[],203939,,,1610612742,66,89,2022-01-08T02:40:13Z,4000000,,,0,,D. Powell bad pass TURNOVER (1 TO),"[203939, 1630224]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,1.0,Green,1630224.0,,,,,
402,PT06M51.00S,2022-01-08T02:40:08.1Z,3,REGULAR,steal,,[],1630224,,,1610612745,66,89,2022-01-08T02:40:10Z,4010000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M48.00S,2022-01-08T02:40:11.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,7.966491458607096,54.90196078431373,1610612745,66,89,2022-01-08T02:40:19Z,4020000,-25.0,22.0,1,left,MISS J. Green running DUNK,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,
404,PT06M45.00S,2022-01-08T02:40:14.2Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,66,89,2022-01-08T02:40:14Z,4030000,,,0,,R. Bullock REBOUND (Off:0 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,403.0,5.0,5.0,0.0,,,,,,,,,,,,,,
405,PT06M40.00S,2022-01-08T02:40:18.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1628973,92.19776609724047,28.431372549019606,1610612742,66,91,2022-01-08T02:40:38Z,4040000,-108.0,21.0,1,right,J. Brunson 10' running Jump Shot (10 PTS) (D. Powell 1 AST),"[1628973, 203939]",1610612742.0,DAL,running,,,Brunson,J. Brunson,,,,,10.98,Made,,,,,10.0,D. Powell,203939.0,1.0,,,,,,,,,,
407,PT06M30.00S,2022-01-08T02:40:28.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,5.863994743758213,53.92156862745098,1610612745,68,91,2022-01-08T02:43:16Z,4060000,-20.0,3.0,1,left,C. Wood driving Layup (16 PTS),[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,1.98,Made,,,,,16.0,,,,,,,,,,,,,
408,PT06M07.00S,2022-01-08T02:40:55.1Z,3,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612742,68,91,2022-01-08T02:41:02Z,4070000,,,0,,K. Porter Jr. shooting personal FOUL (4 PF) (Powell 2 FT),"[1629645, 203939]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,202901.0,4.0,0.0,Powell,203939.0
410,PT06M07.00S,2022-01-08T02:41:06.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,68,91,2022-01-08T02:41:06Z,4090000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M07.00S,2022-01-08T02:43:01.4Z,3,REGULAR,substitution,out,[],1630256,,,1610612742,68,91,2022-01-08T02:43:47Z,4100000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M07.00S,2022-01-08T02:43:01.4Z,3,REGULAR,substitution,out,[],201569,,,1610612742,68,91,2022-01-08T02:43:47Z,4110000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M07.00S,2022-01-08T02:43:01.4Z,3,REGULAR,substitution,out,[],1628467,,,1610612742,68,91,2022-01-08T02:43:47Z,4120000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M07.00S,2022-01-08T02:43:01.4Z,3,REGULAR,substitution,out,[],203493,,,1610612742,68,91,2022-01-08T02:43:47Z,4130000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M07.00S,2022-01-08T02:43:01.4Z,3,REGULAR,substitution,in,[],1629726,,,1610612742,68,91,2022-01-08T02:43:47Z,4140000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M07.00S,2022-01-08T02:43:01.4Z,3,REGULAR,substitution,in,[],1630231,,,1610612742,68,91,2022-01-08T02:43:47Z,4150000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M07.00S,2022-01-08T02:43:01.4Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,68,91,2022-01-08T02:43:47Z,4160000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M07.00S,2022-01-08T02:43:01.4Z,3,REGULAR,substitution,in,[],203501,,,1610612742,68,91,2022-01-08T02:43:47Z,4170000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M07.00S,2022-01-08T02:44:07.5Z,3,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,68,91,2022-01-08T02:44:07Z,4180000,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,
420,PT06M07.00S,2022-01-08T02:44:07.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,68,91,2022-01-08T02:44:07Z,4190000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,419.0,,,,,,,,,,,,,,,,,
421,PT06M07.00S,2022-01-08T02:44:23.4Z,3,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,68,92,2022-01-08T02:44:23Z,4200000,,,0,,D. Powell Free Throw 2 of 2 (15 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
422,PT05M57.00S,2022-01-08T02:44:39.7Z,3,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612745,68,92,2022-01-08T02:44:51Z,4210000,,,0,,J. Green shooting personal FOUL (2 PF) (Green 2 FT),"[1630182, 1630224]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Green,1630224.0
424,PT05M57.00S,2022-01-08T02:45:05.6Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,69,92,2022-01-08T02:45:05Z,4230000,,,0,,J. Green Free Throw 1 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
425,PT05M57.00S,2022-01-08T02:45:19.2Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,70,92,2022-01-08T02:45:19Z,4240000,,,0,,J. Green Free Throw 2 of 2 (12 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
426,PT05M44.00S,2022-01-08T02:45:35.5Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612742,70,92,2022-01-08T02:45:46Z,4250000,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (2 TO),[1628973],1610612742.0,DAL,bad pass,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,2.0,,,1155.0,,,,
427,PT05M37.00S,2022-01-08T02:45:50.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626174,11.777266754270697,51.71568627450981,1610612745,72,92,2022-01-08T02:45:56Z,4260000,-9.0,58.0,1,left,C. Wood driving floating Jump Shot (18 PTS) (K. Porter Jr. 4 AST),"[1626174, 1629645]",1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,5.88,Made,,,,,18.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,
429,PT05M35.00S,2022-01-08T02:45:58.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,72,92,2022-01-08T02:45:58Z,4280000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M35.00S,2022-01-08T02:47:41.1Z,3,REGULAR,substitution,out,[],203939,,,1610612742,72,92,2022-01-08T02:48:36Z,4290000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M35.00S,2022-01-08T02:47:41.1Z,3,REGULAR,substitution,in,[],1627737,,,1610612742,72,92,2022-01-08T02:48:36Z,4300000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M25.00S,2022-01-08T02:49:09.2Z,3,REGULAR,foul,offensive,[],1627737,,,1610612742,72,92,2022-01-08T02:49:18Z,4310000,,,0,,M. Chriss offensive FOUL (2 PF),"[1627737, 1629726]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Mathews,1629726.0
434,PT05M25.00S,2022-01-08T02:49:09.2Z,3,REGULAR,turnover,offensive foul,[],1627737,,,1610612742,72,92,2022-01-08T02:49:09Z,4330000,,,0,,M. Chriss offensive foul TURNOVER (1 TO),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,1.0,,,202901.0,,,,
435,PT05M12.00S,2022-01-08T02:49:27.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,36.87582128777924,51.225490196078425,1610612745,72,92,2022-01-08T02:49:34Z,4340000,-6.0,294.0,1,left,MISS G. Mathews 29' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,29.42,Missed,,,,,,,,,,,,,,,,,,
436,PT05M11.00S,2022-01-08T02:49:28.4Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,72,92,2022-01-08T02:49:34Z,4350000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,435.0,3.0,3.0,0.0,,,,,,,,,,,,,,
437,PT04M58.00S,2022-01-08T02:49:40.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627737,91.93495400788436,53.431372549019606,1610612742,72,94,2022-01-08T02:49:45Z,4360000,17.0,23.0,1,right,M. Chriss cutting DUNK (4 PTS) (J. Green 2 AST),"[1627737, 1630182]",1610612742.0,DAL,cutting,,,Chriss,M. Chriss,,,,,2.9,Made,,,,,4.0,J. Green,1630182.0,2.0,,,,,,,,,,
439,PT04M47.00S,2022-01-08T02:49:51.8Z,3,REGULAR,2pt,Jump Shot,[],1629645,22.421156373193167,24.509803921568626,1610612745,72,94,2022-01-08T02:49:57Z,4380000,127.0,158.0,1,left,MISS K. Porter Jr. 20' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,20.33,Missed,,,,,,,,,,,,,,,,,,
440,PT04M44.00S,2022-01-08T02:49:54.8Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,72,94,2022-01-08T02:49:57Z,4390000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,439.0,3.0,3.0,0.0,,,,,,,,,,,,,,
441,PT04M42.00S,2022-01-08T02:49:56.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627827,91.80354796320631,52.450980392156865,1610612742,72,96,2022-01-08T02:50:04Z,4400000,12.0,25.0,1,right,D. Finney-Smith running DUNK (6 PTS) (T. Hardaway Jr. 4 AST),"[1627827, 203501]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,2.74,Made,,,,,6.0,T. Hardaway Jr.,203501.0,4.0,,,,,,,,,,
443,PT04M28.00S,2022-01-08T02:50:10.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,17.821944809461236,52.94117647058824,1610612745,72,96,2022-01-08T02:50:18Z,4420000,-15.0,115.0,1,left,MISS C. Wood 11' floating Shot,[1626174],1610612745.0,HOU,floating,,,Wood,C. Wood,,,,,11.59,Missed,,,,,,,,,,,,,,,,,,
444,PT04M27.00S,2022-01-08T02:50:11.7Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,72,96,2022-01-08T02:50:18Z,4430000,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,443.0,4.0,3.0,1.0,,,,,,,,,,,,,,
445,PT04M09.00S,2022-01-08T02:50:32.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612742,72,96,2022-01-08T02:50:48Z,4440000,,,0,,G. Mathews shooting personal FOUL (2 PF) (Finney-Smith 2 FT),"[1629726, 1627827]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Finney-Smith,1627827.0
447,PT04M09.00S,2022-01-08T02:50:52.2Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629726,,,1610612742,72,96,2022-01-08T02:50:57Z,4460000,,,0,,G. Mathews technical FOUL (1 Tech),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,202049.0,2.0,1.0,,
448,PT04M09.00S,2022-01-08T02:51:05.3Z,3,REGULAR,freethrow,1 of 1,[],1628973,,,1610612742,72,96,2022-01-08T02:51:05Z,4470000,,,0,,MISS J. Brunson technical Free Throw 1 of 1,[1628973],1610612742.0,DAL,technical,,,Brunson,J. Brunson,,,,,,Missed,,,,,,,,,,,,,,,,,,
449,PT04M09.00S,2022-01-08T02:51:05.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,72,96,2022-01-08T02:51:05Z,4480000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,
450,PT04M09.00S,2022-01-08T02:51:37.5Z,3,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,72,97,2022-01-08T02:52:00Z,4490000,,,0,,D. Finney-Smith Free Throw 1 of 2 (7 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
451,PT04M09.00S,2022-01-08T02:51:38.3Z,3,REGULAR,substitution,out,[],1630224,,,1610612742,72,97,2022-01-08T02:51:53Z,4500000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M09.00S,2022-01-08T02:51:38.3Z,3,REGULAR,substitution,out,[],1629645,,,1610612742,72,97,2022-01-08T02:51:53Z,4510000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M09.00S,2022-01-08T02:51:38.3Z,3,REGULAR,substitution,out,[],1628973,,,1610612742,72,97,2022-01-08T02:51:53Z,4520000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
