actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
633,PT02M03.00S,2021-11-25T03:16:50.2Z,4,REGULAR,3pt,Jump Shot,[],203897,29.122864651773984,76.7156862745098,1610612741,109,103,2021-11-25T03:16:57Z,6240000,-134.0,221.0,1,left,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,,25.85,Missed,,,,,,,,,,,,,,,,
634,PT02M01.00S,2021-11-25T03:16:52.2Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,109,103,2021-11-25T03:16:57Z,6250000,,,0,,C. Wood REBOUND (Off:3 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,633.0,10.0,7.0,3.0,,,,,,,,
635,PT01M47.00S,2021-11-25T03:17:07.0Z,4,REGULAR,turnover,lost ball,[],201569,,,1610612745,109,103,2021-11-25T03:17:10Z,6260000,,,0,,E. Gordon lost ball TURNOVER (1 TO),"[201569, 1628366]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,1.0,,,,,,,,,,,,,,,,,Ball,1628366.0
636,PT01M47.00S,2021-11-25T03:17:07.0Z,4,REGULAR,steal,,[],1628366,,,1610612741,109,103,2021-11-25T03:17:09Z,6270000,,,0,,L. Ball STEAL (2 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M46.00S,2021-11-25T03:17:09.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628366,6.258212877792378,50.0,1610612741,109,105,2021-11-25T03:17:18Z,6280000,0.0,6.0,1,left,L. Ball running DUNK (19 PTS),[1628366],1610612741.0,CHI,running,,,Ball,L. Ball,,,,,,,0.63,Made,19.0,,,,,,,,,,,,,,,
638,PT01M34.00S,2021-11-25T03:17:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,92.46057818659659,51.225490196078425,1610612745,111,105,2021-11-25T03:17:32Z,6290000,6.0,18.0,1,right,G. Mathews driving Layup (7 PTS) (C. Wood 5 AST),"[1629726, 1626174]",1610612745.0,HOU,driving,,,Mathews,G. Mathews,,,,,,,1.94,Made,7.0,C. Wood,1626174.0,5.0,,,,,,,,,,,,
640,PT01M21.00S,2021-11-25T03:17:42.7Z,4,REGULAR,3pt,Jump Shot,[],201942,6.652431011826544,96.81372549019608,1610612741,111,105,2021-11-25T03:17:50Z,6310000,-234.0,10.0,1,left,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,23.43,Missed,,,,,,,,,,,,,,,,
641,PT01M19.00S,2021-11-25T03:17:44.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,111,105,2021-11-25T03:17:50Z,6320000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,640.0,,,,,,,,,,,
642,PT01M19.00S,2021-11-25T03:17:51.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,111,105,2021-11-25T03:17:51Z,6330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M19.00S,2021-11-25T03:18:05.3Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612745,111,105,2021-11-25T03:18:05Z,6340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M57.10S,2021-11-25T03:19:45.7Z,4,REGULAR,turnover,bad pass,[],1629645,,,1610612745,111,105,2021-11-25T03:19:49Z,6350000,,,0,,K. Porter Jr. bad pass TURNOVER (6 TO),"[1629645, 201942]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,6.0,,,,,,,,,,,,,,,,,DeRozan,201942.0
645,PT00M57.10S,2021-11-25T03:19:45.7Z,4,REGULAR,steal,,[],201942,,,1610612741,111,105,2021-11-25T03:19:47Z,6360000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M47.70S,2021-11-25T03:19:53.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,23.99802890932983,9.803921568627452,1610612741,111,108,2021-11-25T03:20:11Z,6380000,201.0,173.0,1,left,A. Caruso 26' 3PT  (15 PTS) (L. Ball 5 AST),"[1627936, 1628366]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,26.53,Made,15.0,L. Ball,1628366.0,5.0,,,,,,,,,,,,
649,PT00M25.50S,2021-11-25T03:20:26.3Z,4,REGULAR,3pt,Jump Shot,[],1629726,93.24901445466492,96.07843137254902,1610612745,114,108,2021-11-25T03:20:44Z,6400000,230.0,11.0,1,right,G. Mathews 3PT  (10 PTS) (C. Wood 6 AST),"[1629726, 1626174]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,23.07,Made,10.0,C. Wood,1626174.0,6.0,,,,,,,,,,,,
651,PT00M25.50S,2021-11-25T03:20:34.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,114,108,2021-11-25T03:20:34Z,6420000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M25.50S,2021-11-25T03:21:06.4Z,4,REGULAR,substitution,out,[],1626174,,,1610612741,114,108,2021-11-25T03:22:13Z,6430000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M25.50S,2021-11-25T03:21:06.4Z,4,REGULAR,substitution,in,[],1630256,,,1610612741,114,108,2021-11-25T03:22:13Z,6440000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M25.50S,2021-11-25T03:22:14.5Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612741,114,108,2021-11-25T03:22:21Z,6450000,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,1627963.0,,,,,,,,,,,,,,,,,,,
655,PT00M21.80S,2021-11-25T03:22:34.3Z,4,REGULAR,3pt,Jump Shot,[],203897,32.670827858081466,49.754901960784316,1610612741,114,108,2021-11-25T03:22:38Z,6460000,1.0,255.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,25.46,Missed,,,,,,,,,,,,,,,,
656,PT00M19.20S,2021-11-25T03:22:36.9Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,114,108,2021-11-25T03:22:36Z,6470000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,655.0,1.0,1.0,0.0,,,,,,,,
657,PT00M16.30S,2021-11-25T03:22:41.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612745,114,108,2021-11-25T03:22:49Z,6480000,,,0,,Z. LaVine take personal FOUL (2 PF) (House Jr. 2 FT),"[203897, 1627863]",1610612741.0,CHI,take,,,LaVine,Z. LaVine,,,,,201638.0,,,,,,,,,,,,,,2.0,0.0,House Jr.,1627863.0,,
659,PT00M16.30S,2021-11-25T03:23:15.4Z,4,REGULAR,freethrow,1 of 2,[],1627863,,,1610612745,115,108,2021-11-25T03:23:15Z,6500000,,,0,,D. House Jr. Free Throw 1 of 2 (17 PTS),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
660,PT00M16.30S,2021-11-25T03:23:27.7Z,4,REGULAR,freethrow,2 of 2,[],1627863,,,1610612745,116,108,2021-11-25T03:23:27Z,6510000,,,0,,D. House Jr. Free Throw 2 of 2 (18 PTS),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
661,PT00M08.60S,2021-11-25T03:23:37.7Z,4,REGULAR,3pt,Jump Shot,[],203897,6.1268068331143235,95.58823529411765,1610612741,116,111,2021-11-25T03:23:45Z,6520000,-228.0,5.0,1,left,Z. LaVine 3PT fadeaway (26 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,,,22.8,Made,26.0,,,,,,,,,,,,,,,
662,PT00M08.60S,2021-11-25T03:23:47.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,116,111,2021-11-25T03:23:47Z,6530000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M06.90S,2021-11-25T03:25:11.8Z,4,REGULAR,turnover,bad pass,[],1630256,,,1610612745,116,111,2021-11-25T03:25:16Z,6540000,,,0,,J. Tate bad pass TURNOVER (5 TO),"[1630256, 203897]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,5.0,,,,,,,,,,,,,,,,,LaVine,203897.0
664,PT00M06.90S,2021-11-25T03:25:11.8Z,4,REGULAR,steal,,[],203897,,,1610612741,116,111,2021-11-25T03:26:16Z,6550000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M02.10S,2021-11-25T03:25:17.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203897,19.267411300919843,14.950980392156863,1610612741,116,113,2021-11-25T03:25:30Z,6560000,175.0,129.0,1,left,Z. LaVine 21' Jump Shot (28 PTS) (A. Caruso 2 AST),"[203897, 1627936]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,21.73,Made,28.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,
666,PT00M02.10S,2021-11-25T03:25:44.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,116,113,2021-11-25T03:25:44Z,6570000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M00.90S,2021-11-25T03:27:17.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628366,,,1610612745,116,113,2021-11-25T03:27:27Z,6580000,,,0,,L. Ball take personal FOUL (4 PF) (Mathews 2 FT),"[1628366, 1629726]",1610612741.0,CHI,take,,,Ball,L. Ball,,,,,202027.0,,,,,,,,,,,,,,4.0,0.0,Mathews,1629726.0,,
670,PT00M00.90S,2021-11-25T03:27:51.8Z,4,REGULAR,freethrow,1 of 2,[],1629726,,,1610612745,117,113,2021-11-25T03:27:51Z,6600000,,,0,,G. Mathews Free Throw 1 of 2 (11 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
671,PT00M00.90S,2021-11-25T03:28:07.9Z,4,REGULAR,freethrow,2 of 2,[],1629726,,,1610612745,118,113,2021-11-25T03:28:07Z,6610000,,,0,,G. Mathews Free Throw 2 of 2 (12 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
674,PT00M00.00S,2021-11-25T03:28:27.0Z,4,REGULAR,period,end,[],0,,,1610612741,118,113,2021-11-25T03:28:27Z,6640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2021-11-25T03:28:28.9Z,4,REGULAR,game,end,[],0,,,0,118,113,2021-11-25T03:28:28Z,6650000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
