actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
457,PT01M53.00S,2022-01-29T02:47:38.3Z,3,REGULAR,block,,[],203496,,,1610612745,79,87,2022-01-29T02:47:45Z,4530000,,,0,,R. Covington BLOCK (3 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M53.00S,2022-01-29T02:47:38.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,79,87,2022-01-29T02:48:42Z,4535000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,,
458,PT01M53.00S,2022-01-29T02:47:54.0Z,3,REGULAR,substitution,out,[],1626181,,,1610612745,79,87,2022-01-29T02:48:05Z,4540000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M53.00S,2022-01-29T02:47:54.0Z,3,REGULAR,substitution,in,[],1628372,,,1610612745,79,87,2022-01-29T02:48:05Z,4550000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M53.00S,2022-01-29T02:48:10.7Z,3,REGULAR,jumpball,recovered,[],1630528,,,1610612745,79,87,2022-01-29T02:48:51Z,4560000,,,0,,Jump Ball K. Martin Jr. vs. R. Covington: Tip to J. Christopher,"[1630528, 1630231, 203496]",1610612745.0,HOU,heldball,J. Christopher,1630528.0,Christopher,J. Christopher,Martin Jr.,1630231.0,Covington,203496.0,,,,,,,,,,,,,,,,,,,,,
464,PT01M43.00S,2022-01-29T02:48:14.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630528,10.988830486202366,56.127450980392155,1610612745,81,87,2022-01-29T02:49:49Z,4590000,-31.0,51.0,1,left,J. Christopher floating Jump Shot (9 PTS),[1630528],1610612745.0,HOU,floating,,,Christopher,J. Christopher,,,,,5.93,Made,9.0,,,,,,,,,,,,,,,,,,
465,PT01M26.00S,2022-01-29T02:48:30.8Z,3,REGULAR,3pt,Jump Shot,[],203463,95.3515111695138,2.941176470588235,1610612757,81,87,2022-01-29T02:49:05Z,4600000,-235.0,-9.0,1,right,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
466,PT01M26.00S,2022-01-29T02:48:30.8Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,81,87,2022-01-29T02:49:05Z,4610000,,,0,,C. Wood REBOUND (Off:1 Def:13),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,465.0,14.0,13.0,1.0,,,,,,,,,,,,,,
467,PT01M11.00S,2022-01-29T02:48:48.1Z,3,REGULAR,turnover,out-of-bounds,[],1629726,,,1610612745,81,87,2022-01-29T02:49:16Z,4620000,,,0,,G. Mathews bad pass out-of-bounds TURNOVER (1 TO),[1629726],1610612745.0,HOU,bad pass,,,Mathews,G. Mathews,,,,,,,,,,,,1.0,,,202049.0,,,,,,,,,,
468,PT00M53.90S,2022-01-29T02:49:18.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203468,72.7496714848883,16.42156862745098,1610612757,81,87,2022-01-29T02:49:27Z,4630000,-168.0,204.0,1,right,MISS C. McCollum 26' step back 3PT,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
469,PT00M52.40S,2022-01-29T02:49:20.0Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,81,87,2022-01-29T02:49:27Z,4640000,,,0,,C. Wood REBOUND (Off:1 Def:14),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,468.0,15.0,14.0,1.0,,,,,,,,,,,,,,
470,PT00M37.70S,2022-01-29T02:49:34.9Z,3,REGULAR,3pt,Jump Shot,[],1630528,22.552562417871222,10.294117647058822,1610612745,81,87,2022-01-29T02:49:48Z,4650000,199.0,159.0,1,left,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
471,PT00M36.80S,2022-01-29T02:49:35.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,81,87,2022-01-29T02:49:48Z,4660000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,
473,PT00M36.80S,2022-01-29T02:49:49.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612757,81,87,2022-01-29T02:49:59Z,4680000,,,0,,K. Martin Jr. loose ball personal FOUL (3 PF) (Covington 2 FT),"[1630231, 203496]",1610612745.0,HOU,loose ball,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,2005.0,3.0,0.0,Covington,203496.0,,,,,,
475,PT00M36.80S,2022-01-29T02:50:14.6Z,3,REGULAR,freethrow,1 of 2,[],203496,,,1610612757,81,88,2022-01-29T02:50:14Z,4700000,,,0,,R. Covington Free Throw 1 of 2 (9 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
476,PT00M36.80S,2022-01-29T02:50:34.2Z,3,REGULAR,freethrow,2 of 2,[],203496,,,1610612757,81,89,2022-01-29T02:50:34Z,4710000,,,0,,R. Covington Free Throw 2 of 2 (10 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
477,PT00M20.20S,2022-01-29T02:51:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,6.389618922470433,48.28431372549019,1610612745,83,89,2022-01-29T02:51:06Z,4720000,9.0,8.0,1,left,J. Christopher cutting Layup (11 PTS) (C. Wood 3 AST),"[1630528, 1626174]",1610612745.0,HOU,cutting,,,Christopher,J. Christopher,,,,,1.15,Made,11.0,,,,,,,,,,,,,C. Wood,1626174.0,3.0,,,
479,PT00M20.20S,2022-01-29T02:51:03.3Z,3,REGULAR,foul,personal,['1freethrow'],1630570,,,1610612745,83,89,2022-01-29T02:51:12Z,4740000,,,0,,T. Watford shooting personal FOUL (3 PF) (Christopher 1 FT),"[1630570, 1630528]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,202049.0,3.0,0.0,Christopher,1630528.0,,,,,,
481,PT00M20.20S,2022-01-29T02:51:38.0Z,3,REGULAR,freethrow,1 of 1,[],1630528,,,1610612745,83,89,2022-01-29T02:51:44Z,4760000,,,0,,MISS J. Christopher Free Throw 1 of 1,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Missed,,,,,,,,,,,,,,,,,,,
482,PT00M18.20S,2022-01-29T02:51:40.0Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,83,89,2022-01-29T02:51:44Z,4770000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,481.0,3.0,3.0,0.0,,,,,,,,,,,,,,
483,PT00M04.10S,2022-01-29T02:51:55.1Z,3,REGULAR,2pt,Jump Shot,[],203468,91.5407358738502,70.58823529411765,1610612757,83,91,2022-01-29T02:51:59Z,4780000,103.0,27.0,1,right,C. McCollum 10' turnaround fadeaway Jump Shot (19 PTS),[203468],1610612757.0,POR,turnaround fadeaway,,,McCollum,C. McCollum,,,,,10.64,Made,19.0,,,,,,,,,,,,,,,,,,
484,PT00M01.10S,2022-01-29T02:52:03.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.783837056504599,49.26470588235294,1610612745,85,91,2022-01-29T02:52:08Z,4790000,4.0,11.0,1,left,K. Martin Jr. cutting DUNK (12 PTS) (J. Christopher 2 AST),"[1630231, 1630528]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.19,Made,12.0,,,,,,,,,,,,,J. Christopher,1630528.0,2.0,,,
486,PT00M00.00S,2022-01-29T02:52:13.4Z,3,REGULAR,period,end,[],0,,,1610612757,85,91,2022-01-29T02:52:13Z,4810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-01-29T02:54:16.1Z,4,REGULAR,substitution,out,['startperiod'],203468,,,1610612757,85,91,2022-01-29T02:54:56Z,4820000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-01-29T02:54:16.1Z,4,REGULAR,substitution,out,['startperiod'],203496,,,1610612757,85,91,2022-01-29T02:54:56Z,4830000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-01-29T02:54:16.1Z,4,REGULAR,substitution,in,['startperiod'],1629014,,,1610612757,85,91,2022-01-29T02:54:56Z,4840000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-01-29T02:54:16.1Z,4,REGULAR,substitution,in,['startperiod'],203503,,,1610612757,85,91,2022-01-29T02:54:56Z,4850000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-01-29T02:54:57.7Z,4,REGULAR,period,start,[],0,,,1610612757,85,91,2022-01-29T02:54:57Z,4860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M53.00S,2022-01-29T02:55:08.0Z,4,REGULAR,foul,personal,[],1629726,,,1610612757,85,91,2022-01-29T02:55:23Z,4870000,,,0,,G. Mathews personal FOUL (2 PF),"[1629726, 203463]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,202049.0,2.0,0.0,McLemore,203463.0,,,,,,
494,PT11M46.00S,2022-01-29T02:55:36.5Z,4,REGULAR,turnover,traveling,[],203463,,,1610612757,85,91,2022-01-29T02:55:45Z,4890000,,,0,,B. McLemore traveling TURNOVER (1 TO),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,1.0,,,1628172.0,,,,,,,,,,
495,PT11M36.00S,2022-01-29T02:56:00.6Z,4,REGULAR,foul,personal,[],203503,,,1610612745,85,91,2022-01-29T02:56:07Z,4900000,,,0,,T. Snell personal FOUL (1 PF),"[203503, 1626174]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,202049.0,1.0,0.0,Wood,1626174.0,,,,,,
497,PT11M24.00S,2022-01-29T02:56:30.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,11.383048620236531,96.07843137254902,1610612745,85,91,2022-01-29T02:56:39Z,4920000,-230.0,55.0,1,left,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
498,PT11M23.00S,2022-01-29T02:56:31.5Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,85,91,2022-01-29T02:56:39Z,4930000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,497.0,2.0,2.0,0.0,,,,,,,,,,,,,,
499,PT11M14.00S,2022-01-29T02:56:41.2Z,4,REGULAR,3pt,Jump Shot,[],203503,72.88107752956637,17.892156862745097,1610612757,85,91,2022-01-29T02:56:48Z,4940000,-161.0,202.0,1,right,MISS T. Snell 25' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
500,PT11M13.00S,2022-01-29T02:56:42.2Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,85,91,2022-01-29T02:57:59Z,4950000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,499.0,3.0,3.0,0.0,,,,,,,,,,,,,,
503,PT11M07.00S,2022-01-29T02:56:49.4Z,4,REGULAR,turnover,out-of-bounds,[],201571,,,1610612745,85,91,2022-01-29T02:58:50Z,4980000,,,0,,D. Augustin bad pass out-of-bounds TURNOVER (1 TO),[201571],1610612745.0,HOU,bad pass,,,Augustin,D. Augustin,,,,,,,,,,,,1.0,,,2005.0,,,,,,,,,,
504,PT10M53.00S,2022-01-29T02:57:13.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,68.28186596583443,31.862745098039213,1610612757,85,91,2022-01-29T02:57:21Z,4990000,-91.0,246.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M52.00S,2022-01-29T02:57:14.8Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,85,91,2022-01-29T02:57:21Z,5000000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,504.0,1.0,1.0,0.0,,,,,,,,,,,,,,
506,PT10M47.00S,2022-01-29T02:57:22.8Z,4,REGULAR,violation,kicked ball,[],203463,,,1610612745,85,91,2022-01-29T02:57:29Z,5010000,,,0,,B. McLemore kicked ball VIOLATION,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,1628172.0,,,,,,,,,,
507,PT10M36.00S,2022-01-29T02:57:56.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,8.754927726675426,57.35294117647059,1610612745,87,91,2022-01-29T02:59:57Z,5020000,-37.0,30.0,1,left,C. Wood turnaround Jump Shot (16 PTS) (K. Martin Jr. 2 AST),"[1626174, 1630231]",1610612745.0,HOU,turnaround,,,Wood,C. Wood,,,,,4.74,Made,16.0,,,,,,,,,,,,,K. Martin Jr.,1630231.0,2.0,,,
509,PT10M13.00S,2022-01-29T02:58:19.6Z,4,REGULAR,3pt,Jump Shot,[],203463,91.93495400788436,3.6764705882352944,1610612757,87,94,2022-01-29T02:58:24Z,5040000,-232.0,23.0,1,right,B. McLemore 3PT  (12 PTS) (A. Simons 3 AST),"[203463, 1629014]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.28,Made,12.0,,,,,,,,,,,,,A. Simons,1629014.0,3.0,,,
511,PT09M44.00S,2022-01-29T02:58:48.3Z,4,REGULAR,turnover,lost ball,[],201571,,,1610612745,87,94,2022-01-29T02:58:52Z,5060000,,,0,,D. Augustin lost ball TURNOVER (2 TO),"[201571, 1630570]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,2.0,Watford,1630570.0,,,,,,,,,,,
512,PT09M44.00S,2022-01-29T02:58:48.3Z,4,REGULAR,steal,,[],1630570,,,1610612757,87,94,2022-01-29T02:58:49Z,5070000,,,0,,T. Watford STEAL (2 STL),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M40.00S,2022-01-29T02:58:53.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203463,70.38436268068331,17.401960784313726,1610612757,87,94,2022-01-29T03:01:55Z,5080000,-163.0,226.0,1,right,MISS B. McLemore 27' running pullup 3PT,[203463],1610612757.0,POR,running pullup,,,McLemore,B. McLemore,,,,,27.86,Missed,,,,,,,,,,,,,,,,,,,
514,PT09M38.00S,2022-01-29T02:58:55.1Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,87,94,2022-01-29T02:59:01Z,5090000,,,0,,J. Christopher REBOUND (Off:0 Def:2),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,513.0,2.0,2.0,0.0,,,,,,,,,,,,,,
515,PT09M35.00S,2022-01-29T02:59:01.0Z,4,REGULAR,foul,personal,[],203503,,,1610612745,87,94,2022-01-29T03:02:36Z,5100000,,,0,,T. Snell take personal FOUL (2 PF),"[203503, 1630528]",1610612757.0,POR,take,,,Snell,T. Snell,,,,,,,,,,,,,,,2005.0,2.0,0.0,Christopher,1630528.0,,,,,,
517,PT09M35.00S,2022-01-29T02:59:12.6Z,4,REGULAR,substitution,out,[],1629726,,,1610612745,87,94,2022-01-29T02:59:21Z,5120000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M35.00S,2022-01-29T02:59:12.6Z,4,REGULAR,substitution,out,[],1626174,,,1610612745,87,94,2022-01-29T02:59:21Z,5130000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M35.00S,2022-01-29T02:59:12.6Z,4,REGULAR,substitution,out,[],1628372,,,1610612745,87,94,2022-01-29T02:59:21Z,5140000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M35.00S,2022-01-29T02:59:12.6Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,87,94,2022-01-29T02:59:21Z,5150000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M35.00S,2022-01-29T02:59:12.6Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,87,94,2022-01-29T02:59:21Z,5160000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M35.00S,2022-01-29T02:59:12.6Z,4,REGULAR,substitution,in,[],1626181,,,1610612745,87,94,2022-01-29T02:59:21Z,5170000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M28.00S,2022-01-29T02:59:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,7.966491458607096,49.26470588235294,1610612745,89,94,2022-01-29T02:59:40Z,5180000,4.0,22.0,1,left,K. Martin Jr. driving Layup (14 PTS),[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,2.27,Made,14.0,,,,,,,,,,,,,,,,,,
524,PT09M12.00S,2022-01-29T02:59:49.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630570,92.9862023653088,50.245098039215684,1610612757,89,96,2022-01-29T02:59:54Z,5190000,1.0,13.0,1,right,T. Watford cutting DUNK (4 PTS) (N. Powell 2 AST),"[1630570, 1626181]",1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,1.35,Made,4.0,,,,,,,,,,,,,N. Powell,1626181.0,2.0,,,
526,PT08M58.00S,2022-01-29T03:00:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.863994743758213,49.26470588235294,1610612745,89,96,2022-01-29T03:00:08Z,5210000,4.0,3.0,1,left,MISS J. Green cutting Layup,[1630224],1610612745.0,HOU,cutting,,,Green,J. Green,,,,,0.45,Missed,,,,,,,,,,,,,,,,,,,
527,PT08M57.00S,2022-01-29T03:00:04.6Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,89,96,2022-01-29T03:00:28Z,5220000,,,0,,T. Watford REBOUND (Off:1 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,526.0,2.0,1.0,1.0,,,,,,,,,,,,,,
528,PT08M52.00S,2022-01-29T03:00:09.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630570,93.77463863337714,49.754901960784316,1610612757,89,98,2022-01-29T03:03:41Z,5230000,-1.0,6.0,1,right,T. Watford running finger roll Layup (6 PTS),[1630570],1610612757.0,POR,running finger roll,,,Watford,T. Watford,,,,,0.61,Made,6.0,,,,,,,,,,,,,,,,,,
529,PT08M31.00S,2022-01-29T03:00:30.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.915243101182654,50.49019607843137,1610612745,91,98,2022-01-29T03:00:35Z,5240000,-2.0,13.0,1,left,K. Martin Jr. cutting DUNK (16 PTS) (J. Green 4 AST),"[1630231, 1630224]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.27,Made,16.0,,,,,,,,,,,,,J. Green,1630224.0,4.0,,,
531,PT08M13.00S,2022-01-29T03:00:49.3Z,4,REGULAR,turnover,lost ball,[],1629014,,,1610612757,91,98,2022-01-29T03:00:59Z,5260000,,,0,,A. Simons lost ball TURNOVER (3 TO),"[1629014, 1630578]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,3.0,Sengun,1630578.0,,,,,,,,,,,
532,PT08M13.00S,2022-01-29T03:00:49.3Z,4,REGULAR,steal,,[],1630578,,,1610612745,91,98,2022-01-29T03:00:50Z,5270000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M10.00S,2022-01-29T03:00:56.7Z,4,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612745,91,98,2022-01-29T03:01:06Z,5280000,,,0,,N. Powell shooting personal FOUL (3 PF) (Martin Jr. 2 FT),"[1626181, 1630231]",1610612757.0,POR,shooting,,,Powell,N. Powell,,,,,,,,,,,,,,,202049.0,3.0,0.0,Martin Jr.,1630231.0,,,,,,
535,PT08M10.00S,2022-01-29T03:01:34.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630231,,,1610612745,91,98,2022-01-29T03:01:34Z,5300000,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
536,PT08M10.00S,2022-01-29T03:01:34.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,91,98,2022-01-29T03:01:34Z,5310000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,,,
537,PT08M10.00S,2022-01-29T03:01:36.1Z,4,REGULAR,substitution,out,[],1630570,,,1610612745,91,98,2022-01-29T03:01:44Z,5320000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M10.00S,2022-01-29T03:01:36.1Z,4,REGULAR,substitution,out,[],203503,,,1610612745,91,98,2022-01-29T03:01:44Z,5330000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M10.00S,2022-01-29T03:01:36.1Z,4,REGULAR,substitution,in,[],203994,,,1610612745,91,98,2022-01-29T03:01:44Z,5340000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M10.00S,2022-01-29T03:01:36.1Z,4,REGULAR,substitution,in,[],203496,,,1610612745,91,98,2022-01-29T03:01:44Z,5350000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M10.00S,2022-01-29T03:02:02.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630231,,,1610612745,92,98,2022-01-29T03:02:02Z,5360000,,,0,,K. Martin Jr. Free Throw 2 of 2 (17 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
542,PT07M55.00S,2022-01-29T03:02:18.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,91.27792378449409,42.64705882352941,1610612757,92,100,2022-01-29T03:02:25Z,5370000,-37.0,29.0,1,right,J. Nurkic turnaround bank Jump Shot (20 PTS),[203994],1610612757.0,POR,turnaround bank,,,Nurkic,J. Nurkic,,,,,4.72,Made,20.0,,,,,,,,,,,,,,,,,,
543,PT07M46.00S,2022-01-29T03:02:27.0Z,4,REGULAR,turnover,bad pass,[],1630224,,,1610612745,92,100,2022-01-29T03:02:32Z,5380000,,,0,,J. Green bad pass TURNOVER (3 TO),"[1630224, 1626181]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,3.0,Powell,1626181.0,,,,,,,,,,,
544,PT07M46.00S,2022-01-29T03:02:27.0Z,4,REGULAR,steal,,[],1626181,,,1610612757,92,100,2022-01-29T03:02:29Z,5390000,,,0,,N. Powell STEAL (3 STL),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M34.00S,2022-01-29T03:02:38.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,91.01511169513797,4.166666666666666,1610612757,92,103,2022-01-29T03:02:43Z,5400000,-229.0,32.0,1,right,A. Simons 3PT  (20 PTS) (B. McLemore 1 AST),"[1629014, 203463]",1610612757.0,POR,,,,Simons,A. Simons,,,,,23.14,Made,20.0,,,,,,,,,,,,,B. McLemore,203463.0,1.0,,,
547,PT07M33.00S,2022-01-29T03:02:47.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,92,103,2022-01-29T03:02:47Z,5420000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M33.00S,2022-01-29T03:04:38.7Z,4,REGULAR,substitution,out,[],201571,,,1610612745,92,103,2022-01-29T03:05:13Z,5430000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M33.00S,2022-01-29T03:04:38.7Z,4,REGULAR,substitution,in,[],201569,,,1610612745,92,103,2022-01-29T03:05:13Z,5440000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M15.00S,2022-01-29T03:05:56.9Z,4,REGULAR,turnover,bad pass,[],1630231,,,1610612745,92,103,2022-01-29T03:06:01Z,5450000,,,0,,K. Martin Jr. bad pass TURNOVER (3 TO),"[1630231, 203496]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,3.0,Covington,203496.0,,,,,,,,,,,
551,PT07M15.00S,2022-01-29T03:05:56.9Z,4,REGULAR,steal,,[],203496,,,1610612757,92,103,2022-01-29T03:05:58Z,5460000,,,0,,R. Covington STEAL (2 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
