actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
366,PT09M49.00S,2022-02-07T01:23:43.2Z,3,REGULAR,2pt,Jump Shot,[],1628404,7.440867279894875,24.264705882352942,1610612740,60,54,2022-02-07T01:23:47Z,3620000,129.0,17.0,1,left,J. Hart 12' pullup Jump Shot (9 PTS) (B. Ingram 5 AST),"[1628404, 1627742]",1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,12.99,Made,,,,,,,,,,,,,,,9.0,B. Ingram,1627742.0,5.0,
368,PT09M30.00S,2022-02-07T01:24:01.9Z,3,REGULAR,3pt,Jump Shot,[],1629645,66.96780551905388,40.68627450980392,1610612745,60,54,2022-02-07T01:24:08Z,3640000,-47.0,258.0,1,right,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
369,PT09M29.00S,2022-02-07T01:24:02.9Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,60,54,2022-02-07T01:24:08Z,3650000,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,368.0,2.0,2.0,0.0,,,,,,,,,,,,,
370,PT09M24.00S,2022-02-07T01:24:08.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627742,7.5722733245729295,51.71568627450981,1610612740,60,56,2022-02-07T01:25:09Z,3660000,-9.0,19.0,1,left,B. Ingram running Layup (14 PTS),[1627742],1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,2.06,Made,,,,,,,,,,,,,,,14.0,,,,
371,PT09M12.00S,2022-02-07T01:24:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.46057818659659,53.92156862745098,1610612745,60,56,2022-02-07T01:24:27Z,3670000,20.0,18.0,1,right,MISS J. Green driving reverse Layup - blocked,"[1630224, 202685]",1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,2.69,Missed,Valanciunas,202685.0,,,,,,,,,,,,,,,,,
372,PT09M12.00S,2022-02-07T01:24:19.4Z,3,REGULAR,block,,[],202685,,,1610612745,60,56,2022-02-07T01:24:21Z,3680000,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M09.00S,2022-02-07T01:24:22.4Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,60,56,2022-02-07T01:24:27Z,3690000,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,371.0,1.0,1.0,0.0,,,,,,,,,,,,,
374,PT09M07.00S,2022-02-07T01:24:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,6.521024967148489,54.166666666666664,1610612740,60,58,2022-02-07T01:24:33Z,3700000,-21.0,9.0,1,left,B. Ingram driving floating bank Jump Shot (16 PTS) (H. Jones 1 AST),"[1627742, 1630529]",1610612740.0,NOP,driving floating bank,,,Ingram,B. Ingram,,,,,2.26,Made,,,,,,,,,,,,,,,16.0,H. Jones,1630529.0,1.0,
375,PT09M07.00S,2022-02-07T01:24:32.3Z,3,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612740,60,58,2022-02-07T01:24:39Z,3710000,,,0,,C. Wood shooting personal FOUL (1 PF) (Ingram 1 FT),"[1626174, 1627742]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Ingram,1627742.0,,,,,
377,PT09M07.00S,2022-02-07T01:24:58.8Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1627742,,,1610612740,60,59,2022-02-07T01:24:58Z,3730000,,,0,,B. Ingram Free Throw 1 of 1 (17 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,,,,,,,,,,,,,,,17.0,,,,
378,PT08M46.00S,2022-02-07T01:25:22.1Z,3,REGULAR,3pt,Jump Shot,[],1630224,73.40670170827858,13.480392156862745,1610612745,60,59,2022-02-07T01:25:27Z,3740000,-183.0,197.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
379,PT08M45.00S,2022-02-07T01:25:23.1Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,60,59,2022-02-07T01:25:27Z,3750000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,378.0,1.0,1.0,0.0,,,,,,,,,,,,,
380,PT08M37.00S,2022-02-07T01:25:30.7Z,3,REGULAR,3pt,Jump Shot,[],1627742,32.933639947437584,59.31372549019608,1610612740,60,62,2022-02-07T01:25:38Z,3760000,-47.0,257.0,1,left,B. Ingram 26' 3PT  (20 PTS) (H. Jones 2 AST),"[1627742, 1630529]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,26.13,Made,,,,,,,,,,,,,,,20.0,H. Jones,1630529.0,2.0,
382,PT08M36.00S,2022-02-07T01:25:37.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,60,62,2022-02-07T01:25:37Z,3780000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M20.00S,2022-02-07T01:28:47.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,90.88370565045992,53.67647058823529,1610612745,60,62,2022-02-07T01:28:51Z,3790000,18.0,33.0,1,right,MISS C. Wood DUNK - blocked,"[1626174, 1627742]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,3.8,Missed,Ingram,1627742.0,,,,,,,,,,,,,,,,,
385,PT08M20.00S,2022-02-07T01:28:47.0Z,3,REGULAR,block,,[],1627742,,,1610612745,60,62,2022-02-07T01:28:49Z,3800000,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M18.00S,2022-02-07T01:28:49.0Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,60,62,2022-02-07T01:28:51Z,3810000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,384.0,2.0,2.0,0.0,,,,,,,,,,,,,
387,PT08M15.00S,2022-02-07T01:28:55.1Z,3,REGULAR,foul,offensive,[],202685,,,1610612740,60,62,2022-02-07T01:29:03Z,3820000,,,0,,J. Valanciunas charge offensive FOUL (4 PF),"[202685, 1630578]",1610612740.0,NOP,charge,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,1628487.0,4.0,0.0,Sengun,1630578.0,,,,,
389,PT08M15.00S,2022-02-07T01:28:55.1Z,3,REGULAR,turnover,offensive foul,[],202685,,,1610612740,60,62,2022-02-07T01:28:55Z,3840000,,,0,,J. Valanciunas offensive foul TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,2.0,,,1628487.0,,,,,,,,,
390,PT08M00.00S,2022-02-07T01:29:25.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626174,82.21090670170827,41.911764705882355,1610612745,60,62,2022-02-07T01:29:37Z,3850000,-40.0,115.0,1,right,MISS C. Wood 12' turnaround fadeaway Shot,[1626174],1610612745.0,HOU,turnaround fadeaway,,,Wood,C. Wood,,,,,12.16,Missed,,,,,,,,,,,,,,,,,,,
391,PT08M00.00S,2022-02-07T01:29:25.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,60,62,2022-02-07T01:29:37Z,3860000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,
393,PT07M52.00S,2022-02-07T01:29:33.6Z,3,REGULAR,3pt,Jump Shot,[],1628404,33.85348226018397,41.66666666666667,1610612740,60,62,2022-02-07T01:29:42Z,3870000,42.0,266.0,1,left,MISS J. Hart 26' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
394,PT07M52.00S,2022-02-07T01:29:33.6Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,60,62,2022-02-07T01:29:42Z,3880000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,393.0,7.0,6.0,1.0,,,,,,,,,,,,,
395,PT07M40.00S,2022-02-07T01:29:47.6Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612745,60,62,2022-02-07T01:29:58Z,3890000,,,0,,H. Jones shooting personal FOUL (3 PF) (Wood 2 FT),"[1630529, 1626174]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Wood,1626174.0,,,,,
397,PT07M40.00S,2022-02-07T01:30:19.4Z,3,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,61,62,2022-02-07T01:30:19Z,3910000,,,0,,C. Wood Free Throw 1 of 2 (15 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,,,15.0,,,,
398,PT07M40.00S,2022-02-07T01:30:20.0Z,3,REGULAR,substitution,out,[],202685,,,1610612745,61,62,2022-02-07T01:30:24Z,3920000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M40.00S,2022-02-07T01:30:20.0Z,3,REGULAR,substitution,in,[],1629637,,,1610612745,61,62,2022-02-07T01:30:24Z,3930000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M40.00S,2022-02-07T01:30:40.5Z,3,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,62,62,2022-02-07T01:30:40Z,3940000,,,0,,C. Wood Free Throw 2 of 2 (16 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,,,16.0,,,,
401,PT07M23.00S,2022-02-07T01:31:02.5Z,3,REGULAR,violation,kicked ball,[],1630578,,,1610612740,62,62,2022-02-07T01:31:10Z,3950000,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,
402,PT07M17.00S,2022-02-07T01:31:17.0Z,3,REGULAR,3pt,Jump Shot,[],1627742,28.597240473061763,22.058823529411764,1610612740,62,62,2022-02-07T01:31:22Z,3960000,140.0,216.0,1,left,MISS B. Ingram 25' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
403,PT07M16.00S,2022-02-07T01:31:18.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,62,62,2022-02-07T01:31:22Z,3970000,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,402.0,5.0,3.0,2.0,,,,,,,,,,,,,
404,PT07M10.00S,2022-02-07T01:31:24.2Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,62,62,2022-02-07T01:31:28Z,3980000,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1628404]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,2.0,Hart,1628404.0,,,,,,,,,,
405,PT07M10.00S,2022-02-07T01:31:24.2Z,3,REGULAR,steal,,[],1628404,,,1610612740,62,62,2022-02-07T01:31:28Z,3990000,,,0,,J. Hart STEAL (2 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M06.00S,2022-02-07T01:31:32.7Z,3,REGULAR,foul,personal,[],1629645,,,1610612740,62,62,2022-02-07T01:31:43Z,4000000,,,0,,K. Porter Jr. personal FOUL (1 PF),"[1629645, 1627742]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Ingram,1627742.0,,,,,
408,PT07M05.00S,2022-02-07T01:32:14.4Z,3,REGULAR,foul,personal,[],1629645,,,1610612740,62,62,2022-02-07T01:32:25Z,4020000,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 1628984]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Graham,1628984.0,,,,,
410,PT07M02.00S,2022-02-07T01:32:28.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,6.652431011826544,15.686274509803921,1610612740,62,62,2022-02-07T01:32:36Z,4040000,172.0,10.0,1,left,MISS B. Ingram 17' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,17.19,Missed,,,,,,,,,,,,,,,,,,,
411,PT07M01.00S,2022-02-07T01:32:29.3Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,62,62,2022-02-07T01:32:36Z,4050000,,,0,,C. Wood REBOUND (Off:1 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,410.0,8.0,7.0,1.0,,,,,,,,,,,,,
412,PT06M53.00S,2022-02-07T01:32:39.5Z,3,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612745,62,62,2022-02-07T01:32:47Z,4060000,,,0,,D. Graham shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1628984, 1629645]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Porter Jr.,1629645.0,,,,,
414,PT06M53.00S,2022-02-07T01:33:11.4Z,3,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,62,62,2022-02-07T01:33:35Z,4080000,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
415,PT06M53.00S,2022-02-07T01:33:11.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,62,62,2022-02-07T01:33:35Z,4090000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,
416,PT06M53.00S,2022-02-07T01:33:11.4Z,3,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,62,62,2022-02-07T01:33:35Z,4100000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
417,PT06M53.00S,2022-02-07T01:33:11.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,62,62,2022-02-07T01:33:35Z,4110000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,416.0,4.0,4.0,0.0,,,,,,,,,,,,,
418,PT06M42.00S,2022-02-07T01:33:36.2Z,3,REGULAR,3pt,Jump Shot,[],1627742,7.966491458607096,96.07843137254902,1610612740,62,65,2022-02-07T01:33:44Z,4120000,-230.0,22.0,1,left,B. Ingram 3PT  (23 PTS) (H. Jones 3 AST),"[1627742, 1630529]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,23.15,Made,,,,,,,,,,,,,,,23.0,H. Jones,1630529.0,3.0,
420,PT06M15.00S,2022-02-07T01:34:02.8Z,3,REGULAR,3pt,Jump Shot,[],1629645,65.52233902759527,50.245098039215684,1610612745,65,65,2022-02-07T01:34:07Z,4140000,1.0,272.0,1,right,K. Porter Jr. 27' 3PT  (5 PTS) (J. Green 3 AST),"[1629645, 1630224]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,27.16,Made,,,,,,,,,,,,,,,5.0,J. Green,1630224.0,3.0,
421,PT05M48.00S,2022-02-07T01:34:31.0Z,3,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612740,65,65,2022-02-07T01:34:38Z,4150000,,,0,,K. Porter Jr. shooting personal FOUL (3 PF) (Ingram 2 FT),"[1629645, 1627742]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Ingram,1627742.0,,,,,
423,PT05M48.00S,2022-02-07T01:35:00.8Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,65,66,2022-02-07T01:35:00Z,4170000,,,0,,B. Ingram Free Throw 1 of 2 (24 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,,,,,,,,,,,,,,,24.0,,,,
424,PT05M48.00S,2022-02-07T01:35:01.5Z,3,REGULAR,substitution,out,[],1630578,,,1610612740,65,66,2022-02-07T01:35:08Z,4180000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M48.00S,2022-02-07T01:35:01.5Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,65,66,2022-02-07T01:35:08Z,4190000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M48.00S,2022-02-07T01:35:01.5Z,3,REGULAR,substitution,in,[],1629726,,,1610612740,65,66,2022-02-07T01:35:08Z,4200000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M48.00S,2022-02-07T01:35:01.5Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,65,66,2022-02-07T01:35:08Z,4210000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M48.00S,2022-02-07T01:35:19.6Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,65,67,2022-02-07T01:35:19Z,4220000,,,0,,B. Ingram Free Throw 2 of 2 (25 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,,,,,,,,,,,,,,,25.0,,,,
429,PT05M39.00S,2022-02-07T01:35:31.0Z,3,REGULAR,3pt,Jump Shot,[],1629726,67.49342969776609,62.99019607843137,1610612745,68,67,2022-02-07T01:35:36Z,4230000,65.0,253.0,1,right,G. Mathews 26' 3PT  (10 PTS) (K. Porter Jr. 6 AST),"[1629726, 1629645]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.13,Made,,,,,,,,,,,,,,,10.0,K. Porter Jr.,1629645.0,6.0,
431,PT05M20.00S,2022-02-07T01:35:49.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,8.492115637319317,51.9607843137255,1610612740,68,69,2022-02-07T01:35:55Z,4250000,-10.0,27.0,1,left,B. Ingram cutting DUNK (27 PTS) (J. Alvarado 4 AST),"[1627742, 1630631]",1610612740.0,NOP,cutting,,,Ingram,B. Ingram,,,,,2.9,Made,,,,,,,,,,,,,,,27.0,J. Alvarado,1630631.0,4.0,
433,PT05M00.00S,2022-02-07T01:36:09.5Z,3,REGULAR,turnover,lost ball,[],1630224,,,1610612745,68,69,2022-02-07T01:36:13Z,4270000,,,0,,J. Green lost ball TURNOVER (3 TO),"[1630224, 1629637]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,3.0,Hayes,1629637.0,,,,,,,,,,
434,PT05M00.00S,2022-02-07T01:36:09.5Z,3,REGULAR,steal,,[],1629637,,,1610612740,68,69,2022-02-07T01:36:11Z,4280000,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M58.00S,2022-02-07T01:36:14.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612740,68,69,2022-02-07T01:36:22Z,4290000,,,0,,J. Tate shooting personal FOUL (3 PF) (Jones 2 FT),"[1630256, 1630529]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Jones,1630529.0,,,,,
437,PT04M58.00S,2022-02-07T01:36:45.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630529,,,1610612740,68,70,2022-02-07T01:36:45Z,4310000,,,0,,H. Jones Free Throw 1 of 2 (6 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,,,,,,,,,,,,,,,6.0,,,,
438,PT04M58.00S,2022-02-07T01:36:47.4Z,3,REGULAR,substitution,out,[],1628404,,,1610612740,68,70,2022-02-07T01:36:54Z,4320000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M58.00S,2022-02-07T01:36:47.4Z,3,REGULAR,substitution,in,[],1629638,,,1610612740,68,70,2022-02-07T01:36:54Z,4330000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M58.00S,2022-02-07T01:37:01.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630529,,,1610612740,68,71,2022-02-07T01:37:01Z,4340000,,,0,,H. Jones Free Throw 2 of 2 (7 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,,,,,,,,,,,,,,,7.0,,,,
442,PT04M42.00S,2022-02-07T01:37:20.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,88.64980289093299,45.83333333333333,1610612745,70,71,2022-02-07T01:37:28Z,4350000,-21.0,54.0,1,right,C. Wood driving bank Hook (18 PTS),[1626174],1610612745.0,HOU,driving bank,,,Wood,C. Wood,,,,,5.81,Made,,,,,,,,,,,,,,,18.0,,,,
443,PT04M26.00S,2022-02-07T01:37:35.4Z,3,REGULAR,2pt,Jump Shot,[],1627742,22.552562417871222,40.19607843137255,1610612740,70,73,2022-02-07T01:37:40Z,4360000,49.0,159.0,1,left,B. Ingram 16' step back Jump Shot (29 PTS),[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,16.69,Made,,,,,,,,,,,,,,,29.0,,,,
444,PT04M10.00S,2022-02-07T01:37:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629726,82.86793692509855,51.71568627450981,1610612745,70,73,2022-02-07T01:37:58Z,4370000,9.0,109.0,1,right,MISS G. Mathews 10' driving floating Shot - blocked,"[1629726, 1629637]",1610612745.0,HOU,driving floating,,,Mathews,G. Mathews,,,,,10.88,Missed,Hayes,1629637.0,,,,,,,,,,,,,,,,,
445,PT04M10.00S,2022-02-07T01:37:51.7Z,3,REGULAR,block,,[],1629637,,,1610612745,70,73,2022-02-07T01:37:54Z,4380000,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M08.00S,2022-02-07T01:37:53.7Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,70,73,2022-02-07T01:38:03Z,4390000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,444.0,1.0,1.0,0.0,,,,,,,,,,,,,
447,PT03M56.00S,2022-02-07T01:38:06.3Z,3,REGULAR,3pt,Jump Shot,[],1629638,3.630091984231275,4.166666666666666,1610612740,70,76,2022-02-07T01:38:11Z,4400000,229.0,-18.0,1,left,N. Alexander-Walker 3PT  (3 PTS) (B. Ingram 6 AST),"[1629638, 1627742]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,22.99,Made,,,,,,,,,,,,,,,3.0,B. Ingram,1627742.0,6.0,
449,PT03M36.00S,2022-02-07T01:38:25.6Z,3,REGULAR,3pt,Jump Shot,[],1626174,68.9388961892247,24.754901960784316,1610612745,73,76,2022-02-07T01:38:29Z,4420000,-126.0,239.0,1,right,C. Wood 27' 3PT  (21 PTS) (J. Green 4 AST),"[1626174, 1630224]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,27.07,Made,,,,,,,,,,,,,,,21.0,J. Green,1630224.0,4.0,
451,PT03M10.00S,2022-02-07T01:38:51.3Z,3,REGULAR,2pt,Jump Shot,[],1627742,6.1268068331143235,76.47058823529412,1610612740,73,76,2022-02-07T01:38:59Z,4440000,-132.0,5.0,1,left,MISS B. Ingram 13' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,13.25,Missed,,,,,,,,,,,,,,,,,,,
452,PT03M09.00S,2022-02-07T01:38:52.3Z,3,REGULAR,rebound,offensive,[],1629637,,,1610612740,73,76,2022-02-07T01:38:59Z,4450000,,,0,,J. Hayes REBOUND (Off:2 Def:3),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,451.0,5.0,3.0,2.0,,,,,,,,,,,,,
453,PT03M02.00S,2022-02-07T01:38:59.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630631,15.588042049934298,58.08823529411765,1610612740,73,78,2022-02-07T01:39:03Z,4460000,-40.0,94.0,1,left,J. Alvarado 10' driving floating Jump Shot (6 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,10.23,Made,,,,,,,,,,,,,,,6.0,,,,
454,PT02M44.00S,2022-02-07T01:39:18.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,79.71419185282524,5.88235294117647,1610612745,73,78,2022-02-07T01:39:29Z,4470000,-221.0,138.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
455,PT02M43.00S,2022-02-07T01:39:19.0Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,73,78,2022-02-07T01:39:29Z,4480000,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,454.0,2.0,2.0,0.0,,,,,,,,,,,,,
456,PT02M36.00S,2022-02-07T01:39:25.5Z,3,REGULAR,3pt,Jump Shot,[],1629638,30.56833114323259,76.47058823529412,1610612740,73,78,2022-02-07T01:39:36Z,4490000,-132.0,235.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
