actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
449,PT04M42.00S,2021-11-13T02:40:30.7Z,3,REGULAR,3pt,Jump Shot,[],203496,69.99014454664915,75.49019607843137,1610612757,60,68,2021-11-13T02:40:35Z,4470000,127.0,230.0,1,right,R. Covington 26' 3PT  (6 PTS) (N. Little 2 AST),"[203496, 1629642]",1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,26.26,Made,,,,,6.0,N. Little,1629642.0,2.0,,,
451,PT04M21.00S,2021-11-13T02:40:51.7Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,60,68,2021-11-13T02:40:55Z,4490000,,,0,,J. Green bad pass TURNOVER (5 TO),"[1630224, 203994]",1610612745.0,HOU,,,,,Green,J. Green,,,,,5.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,
452,PT04M21.00S,2021-11-13T02:40:51.7Z,3,REGULAR,steal,,[],203994,,,1610612757,60,68,2021-11-13T02:40:53Z,4500000,,,0,,J. Nurkic STEAL (3 STL),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M15.00S,2021-11-13T02:40:58.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629642,92.59198423127464,48.77450980392157,1610612757,60,68,2021-11-13T02:41:05Z,4510000,-6.0,17.0,1,right,MISS N. Little Layup - blocked,"[1629642, 201569]",1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,1.82,Missed,,,,,,,,,Gordon,201569.0,
454,PT04M15.00S,2021-11-13T02:40:58.0Z,3,REGULAR,block,,[],201569,,,1610612757,60,68,2021-11-13T02:41:00Z,4520000,,,0,,E. Gordon BLOCK (3 BLK),[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M11.00S,2021-11-13T02:41:02.0Z,3,REGULAR,rebound,offensive,[],1629014,,,1610612757,60,68,2021-11-13T02:41:05Z,4530000,,,0,,A. Simons REBOUND (Off:1 Def:0),[1629014],1610612757.0,POR,,,,,Simons,A. Simons,,,,,,,,,,,,,,453.0,1.0,0.0,1.0,,,,,,,
456,PT04M09.00S,2021-11-13T02:41:03.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629014,74.06373193166885,15.441176470588236,1610612757,60,68,2021-11-13T02:41:17Z,4540000,-173.0,191.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,,Simons,A. Simons,,,,,,,,,,,,25.78,Missed,,,,,,,,,,,
457,PT04M06.00S,2021-11-13T02:41:06.9Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,60,68,2021-11-13T02:41:17Z,4550000,,,0,,J. Tate REBOUND (Off:1 Def:4),[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,456.0,5.0,4.0,1.0,,,,,,,
458,PT03M58.00S,2021-11-13T02:41:14.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,8.886333771353483,48.03921568627451,1610612745,60,68,2021-11-13T02:41:22Z,4560000,10.0,31.0,1,left,MISS C. Wood Jump Shot - blocked,"[1626174, 203496]",1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,3.25,Missed,,,,,,,,,Covington,203496.0,
459,PT03M58.00S,2021-11-13T02:41:14.9Z,3,REGULAR,block,,[],203496,,,1610612745,60,68,2021-11-13T02:41:17Z,4570000,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M58.00S,2021-11-13T02:41:14.9Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,60,68,2021-11-13T02:44:51Z,4580000,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,458.0,4.0,4.0,0.0,,,,,,,
461,PT03M51.00S,2021-11-13T02:41:22.1Z,3,REGULAR,3pt,Jump Shot,[],203496,70.12155059132719,73.77450980392157,1610612757,60,68,2021-11-13T02:41:36Z,4590000,119.0,228.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,25.75,Missed,,,,,,,,,,,
462,PT03M48.00S,2021-11-13T02:41:25.5Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,60,68,2021-11-13T02:41:25Z,4600000,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,461.0,6.0,4.0,2.0,,,,,,,
463,PT03M48.00S,2021-11-13T02:41:27.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612757,60,68,2021-11-13T02:41:34Z,4610000,,,0,,D. Theis shooting personal FOUL (2 PF) (Nurkic 2 FT),"[1628464, 203994]",1610612745.0,HOU,1628954.0,shooting,,,Theis,D. Theis,,,,,,,,2.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,
465,PT03M48.00S,2021-11-13T02:41:54.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203994,,,1610612757,60,69,2021-11-13T02:41:54Z,4630000,,,0,,J. Nurkic Free Throw 1 of 2 (5 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,5.0,,,,,,
466,PT03M48.00S,2021-11-13T02:41:55.3Z,3,REGULAR,substitution,out,[],1630256,,,1610612757,60,69,2021-11-13T02:42:19Z,4640000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M48.00S,2021-11-13T02:41:55.3Z,3,REGULAR,substitution,out,[],1628464,,,1610612757,60,69,2021-11-13T02:42:19Z,4650000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M48.00S,2021-11-13T02:41:55.3Z,3,REGULAR,substitution,out,[],203496,,,1610612757,60,69,2021-11-13T02:42:19Z,4660000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M48.00S,2021-11-13T02:41:55.3Z,3,REGULAR,substitution,in,[],1630231,,,1610612757,60,69,2021-11-13T02:42:19Z,4670000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M48.00S,2021-11-13T02:41:55.3Z,3,REGULAR,substitution,in,[],1630578,,,1610612757,60,69,2021-11-13T02:42:19Z,4680000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M48.00S,2021-11-13T02:41:55.3Z,3,REGULAR,substitution,in,[],1626204,,,1610612757,60,69,2021-11-13T02:42:19Z,4690000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M48.00S,2021-11-13T02:42:21.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203994,,,1610612757,60,70,2021-11-13T02:42:21Z,4700000,,,0,,J. Nurkic Free Throw 2 of 2 (6 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,6.0,,,,,,
473,PT03M36.00S,2021-11-13T02:42:34.3Z,3,REGULAR,turnover,traveling,[],1630578,,,1610612745,60,70,2021-11-13T02:42:43Z,4710000,,,0,,A. Sengun traveling TURNOVER (1 TO),[1630578],1610612745.0,HOU,2005.0,,,,Sengun,A. Sengun,,,,,1.0,,,,,,,,,,,,,,,,,,,
474,PT03M36.00S,2021-11-13T02:42:48.7Z,3,REGULAR,substitution,out,[],203994,,,1610612757,60,70,2021-11-13T02:42:51Z,4720000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M36.00S,2021-11-13T02:42:48.7Z,3,REGULAR,substitution,in,[],203469,,,1610612757,60,70,2021-11-13T02:42:51Z,4730000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M18.00S,2021-11-13T02:43:05.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629642,73.66951379763469,14.215686274509803,1610612757,60,70,2021-11-13T02:43:12Z,4740000,-179.0,195.0,1,right,MISS N. Little 26' 3PT,[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,26.46,Missed,,,,,,,,,,,
477,PT03M16.00S,2021-11-13T02:43:07.9Z,3,REGULAR,rebound,offensive,[],1629014,,,1610612757,60,70,2021-11-13T02:43:12Z,4750000,,,0,,A. Simons REBOUND (Off:2 Def:0),[1629014],1610612757.0,POR,,,,,Simons,A. Simons,,,,,,,,,,,,,,476.0,2.0,0.0,2.0,,,,,,,
478,PT03M12.00S,2021-11-13T02:43:11.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203081,69.46452036793693,69.36274509803921,1610612757,60,73,2021-11-13T02:43:19Z,4760000,97.0,235.0,1,right,D. Lillard 25' 3PT step back (16 PTS) (A. Simons 1 AST),"[203081, 1629014]",1610612757.0,POR,,step back,,,Lillard,D. Lillard,,,,,,,,,,,,25.37,Made,,,,,16.0,A. Simons,1629014.0,1.0,,,
480,PT03M10.00S,2021-11-13T02:43:26.1Z,3,REGULAR,stoppage,other,[],0,,,1610612745,60,73,2021-11-13T02:43:26Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M56.00S,2021-11-13T02:43:41.4Z,3,REGULAR,foul,personal,[],203469,,,1610612745,60,73,2021-11-13T02:43:55Z,4790000,,,0,,C. Zeller personal FOUL (2 PF),"[203469, 1630578]",1610612757.0,POR,1146.0,,,,Zeller,C. Zeller,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,
483,PT02M56.00S,2021-11-13T02:43:54.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,60,73,2021-11-13T02:43:54Z,4810000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M46.00S,2021-11-13T02:47:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,5.469776609724048,49.26470588235294,1610612745,62,73,2021-11-13T02:47:05Z,4820000,4.0,-1.0,1,left,E. Gordon driving Layup (8 PTS) (J. Green 2 AST),"[201569, 1630224]",1610612745.0,HOU,,driving,,,Gordon,E. Gordon,,,,,,,,,,,,0.39,Made,,,,,8.0,J. Green,1630224.0,2.0,,,
486,PT02M29.00S,2021-11-13T02:47:24.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612757,62,73,2021-11-13T02:47:43Z,4840000,,,0,,E. Gordon personal FOUL (2 PF) (Zeller 2 FT),"[201569, 203469]",1610612745.0,HOU,2005.0,,,,Gordon,E. Gordon,,,,,,,,2.0,0.0,Zeller,203469.0,,,,,,,,,,,,,
488,PT02M29.00S,2021-11-13T02:47:52.1Z,3,REGULAR,freethrow,1 of 2,[],203469,,,1610612757,62,73,2021-11-13T02:47:52Z,4860000,,,0,,MISS C. Zeller Free Throw 1 of 2,[203469],1610612757.0,POR,,,,,Zeller,C. Zeller,,,,,,,,,,,,,Missed,,,,,,,,,,,
489,PT02M29.00S,2021-11-13T02:47:52.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,62,73,2021-11-13T02:47:52Z,4870000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,
490,PT02M29.00S,2021-11-13T02:48:09.1Z,3,REGULAR,freethrow,2 of 2,[],203469,,,1610612757,62,74,2021-11-13T02:48:09Z,4880000,,,0,,C. Zeller Free Throw 2 of 2 (9 PTS),[203469],1610612757.0,POR,,,,,Zeller,C. Zeller,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
491,PT02M15.00S,2021-11-13T02:48:24.9Z,3,REGULAR,3pt,Jump Shot,[],1626174,9.149145860709593,3.431372549019608,1610612745,62,74,2021-11-13T02:48:33Z,4890000,233.0,34.0,1,left,MISS C. Wood 3PT,[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,23.52,Missed,,,,,,,,,,,
492,PT02M13.00S,2021-11-13T02:48:26.9Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,62,74,2021-11-13T02:48:33Z,4900000,,,0,,D. Lillard REBOUND (Off:0 Def:5),[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,491.0,5.0,5.0,0.0,,,,,,,
493,PT02M06.00S,2021-11-13T02:48:34.3Z,3,REGULAR,3pt,Jump Shot,[],203081,66.04796320630749,31.127450980392158,1610612757,62,77,2021-11-13T02:48:39Z,4910000,-94.0,267.0,1,right,D. Lillard 28' 3PT pullup (19 PTS),[203081],1610612757.0,POR,,pullup,,,Lillard,D. Lillard,,,,,,,,,,,,28.28,Made,,,,,19.0,,,,,,
494,PT01M56.00S,2021-11-13T02:48:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.1268068331143235,48.77450980392157,1610612745,62,77,2021-11-13T02:53:14Z,4920000,6.0,5.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,,driving,,,Green,J. Green,,,,,,,,,,,,0.8,Missed,,,,,,,,,,,
495,PT01M55.00S,2021-11-13T02:48:46.2Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,62,77,2021-11-13T02:53:14Z,4930000,,,0,,N. Little REBOUND (Off:1 Def:7),[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,494.0,8.0,7.0,1.0,,,,,,,
526,PT01M54.00S,2021-11-13T02:48:48.1Z,3,REGULAR,turnover,bad pass,[],1629642,,,1610612757,62,77,2021-11-13T02:55:24Z,4935000,,,0,,N. Little bad pass TURNOVER (1 TO),"[1629642, 201569]",1610612757.0,POR,,,,,Little,N. Little,,,,,1.0,Gordon,201569.0,,,,,,,,,,,,,,,,,
527,PT01M54.00S,2021-11-13T02:48:48.1Z,3,REGULAR,steal,,[],201569,,,1610612745,62,77,2021-11-13T02:54:02Z,4937500,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M49.00S,2021-11-13T02:48:51.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,7.703679369250986,50.98039215686274,1610612745,62,77,2021-11-13T02:54:02Z,4940000,-5.0,20.0,1,left,MISS E. Gordon Layup,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,2.05,Missed,,,,,,,,,,,
497,PT01M49.00S,2021-11-13T02:48:51.0Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,62,77,2021-11-13T02:48:59Z,4950000,,,0,,N. Little REBOUND (Off:1 Def:8),[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,496.0,9.0,8.0,1.0,,,,,,,
498,PT01M44.00S,2021-11-13T02:48:55.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629642,92.72339027595268,50.49019607843137,1610612757,62,79,2021-11-13T02:54:38Z,4960000,2.0,16.0,1,right,N. Little running DUNK (13 PTS),[1629642],1610612757.0,POR,,running,,,Little,N. Little,,,,,,,,,,,,1.61,Made,,,,,13.0,,,,,,
499,PT01M34.00S,2021-11-13T02:49:27.4Z,3,REGULAR,foul,personal,[],1626204,,,1610612745,62,79,2021-11-13T02:49:45Z,4970000,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 1626174]",1610612757.0,POR,2005.0,,,,Nance Jr.,L. Nance Jr.,,,,,,,,1.0,0.0,Wood,1626174.0,,,,,,,,,,,,,
501,PT01M34.00S,2021-11-13T02:49:32.9Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,62,79,2021-11-13T02:49:40Z,4990000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M34.00S,2021-11-13T02:49:32.9Z,3,REGULAR,substitution,out,[],1626174,,,1610612745,62,79,2021-11-13T02:49:40Z,5000000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M34.00S,2021-11-13T02:49:32.9Z,3,REGULAR,substitution,in,[],1627863,,,1610612745,62,79,2021-11-13T02:49:40Z,5010000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M34.00S,2021-11-13T02:49:32.9Z,3,REGULAR,substitution,in,[],1629645,,,1610612745,62,79,2021-11-13T02:49:40Z,5020000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M27.00S,2021-11-13T02:49:53.3Z,3,REGULAR,3pt,Jump Shot,[],1630578,32.276609724047304,59.55882352941176,1610612745,65,79,2021-11-13T02:49:59Z,5030000,-48.0,251.0,1,left,A. Sengun 25' 3PT  (6 PTS) (K. Porter Jr. 5 AST),"[1630578, 1629645]",1610612745.0,HOU,,,,,Sengun,A. Sengun,,,,,,,,,,,,25.54,Made,,,,,6.0,K. Porter Jr.,1629645.0,5.0,,,
507,PT01M14.00S,2021-11-13T02:50:14.2Z,3,REGULAR,foul,offensive,[],1629014,,,1610612757,65,79,2021-11-13T02:50:22Z,5050000,,,0,,A. Simons offensive FOUL (2 PF),"[1629014, 1630578]",1610612757.0,POR,1628954.0,,,,Simons,A. Simons,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,
509,PT01M14.00S,2021-11-13T02:50:14.2Z,3,REGULAR,turnover,offensive foul,[],1629014,,,1610612757,65,79,2021-11-13T02:50:14Z,5070000,,,0,,A. Simons offensive foul TURNOVER (3 TO),[1629014],1610612757.0,POR,1628954.0,,,,Simons,A. Simons,,,,,3.0,,,,,,,,,,,,,,,,,,,
510,PT01M00.00S,2021-11-13T02:50:31.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,6.521024967148489,49.26470588235294,1610612745,67,79,2021-11-13T02:50:38Z,5080000,4.0,9.0,1,left,A. Sengun reverse Layup (8 PTS) (K. Martin Jr. 1 AST),"[1630578, 1630231]",1610612745.0,HOU,,reverse,,,Sengun,A. Sengun,,,,,,,,,,,,0.95,Made,,,,,8.0,K. Martin Jr.,1630231.0,1.0,,,
512,PT00M37.40S,2021-11-13T02:50:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,85.89027595269383,62.745098039215684,1610612757,67,79,2021-11-13T02:51:46Z,5100000,64.0,80.0,1,right,MISS L. Nance Jr. 10' turnaround fadeaway Shot,[1626204],1610612757.0,POR,,turnaround fadeaway,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,10.23,Missed,,,,,,,,,,,
513,PT00M37.40S,2021-11-13T02:50:59.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,67,79,2021-11-13T02:51:46Z,5110000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,512.0,,,,,,,,,,
514,PT00M36.50S,2021-11-13T02:51:08.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612757,67,79,2021-11-13T02:51:21Z,5120000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,1146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M36.50S,2021-11-13T02:51:13.8Z,3,REGULAR,substitution,out,[],203469,,,1610612745,67,79,2021-11-13T02:51:20Z,5130000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M36.50S,2021-11-13T02:51:13.8Z,3,REGULAR,substitution,in,[],203503,,,1610612745,67,79,2021-11-13T02:51:20Z,5140000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M24.50S,2021-11-13T02:51:36.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,33.065045992115635,51.470588235294116,1610612745,67,79,2021-11-13T02:51:50Z,5150000,-7.0,258.0,1,left,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,25.84,Missed,,,,,,,,,,,
518,PT00M22.50S,2021-11-13T02:51:38.4Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,67,79,2021-11-13T02:51:50Z,5160000,,,0,,N. Little REBOUND (Off:1 Def:9),[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,517.0,10.0,9.0,1.0,,,,,,,
519,PT00M00.20S,2021-11-13T02:52:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,92.9862023653088,49.01960784313725,1610612757,67,81,2021-11-13T02:56:23Z,5170000,-5.0,13.0,1,right,L. Nance Jr. cutting Layup (4 PTS) (D. Lillard 5 AST),"[1626204, 203081]",1610612757.0,POR,,cutting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,1.43,Made,,,,,4.0,D. Lillard,203081.0,5.0,,,
521,PT00M00.20S,2021-11-13T02:52:05.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629645,,,1610612757,67,81,2021-11-13T02:52:31Z,5190000,,,0,,K. Porter Jr. shooting personal FOUL (5 PF) (Nance Jr. 1 FT),"[1629645, 1626204]",1610612745.0,HOU,2005.0,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,5.0,1.0,Nance Jr.,1626204.0,,,,,,,,,,,,,
523,PT00M00.20S,2021-11-13T02:52:24.5Z,3,REGULAR,freethrow,1 of 1,[],1626204,,,1610612757,67,81,2021-11-13T02:52:24Z,5210000,,,0,,MISS L. Nance Jr. Free Throw 1 of 1,[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,
524,PT00M00.20S,2021-11-13T02:52:24.5Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,67,81,2021-11-13T02:52:43Z,5220000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,523.0,1.0,1.0,0.0,,,,,,,
525,PT00M00.00S,2021-11-13T02:52:44.6Z,3,REGULAR,period,end,[],0,,,1610612745,67,81,2021-11-13T02:52:44Z,5230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2021-11-13T02:54:45.5Z,4,REGULAR,substitution,out,['startperiod'],1629645,,,1610612745,67,81,2021-11-13T02:55:06Z,5240000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2021-11-13T02:54:45.5Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612745,67,81,2021-11-13T02:55:06Z,5250000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2021-11-13T02:54:45.5Z,4,REGULAR,substitution,in,['startperiod'],201571,,,1610612745,67,81,2021-11-13T02:55:06Z,5260000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2021-11-13T02:54:45.5Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612745,67,81,2021-11-13T02:55:06Z,5270000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-11-13T02:55:16.3Z,4,REGULAR,period,start,[],0,,,1610612745,67,81,2021-11-13T02:55:16Z,5280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M46.00S,2021-11-13T02:55:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,5.863994743758213,50.49019607843137,1610612745,69,81,2021-11-13T02:55:38Z,5290000,-2.0,3.0,1,left,D. House Jr. driving finger roll Layup (5 PTS) (E. Gordon 1 AST),"[1627863, 201569]",1610612745.0,HOU,,driving finger roll,,,House Jr.,D. House Jr.,,,,,,,,,,,,0.36,Made,,,,,5.0,E. Gordon,201569.0,1.0,,,
535,PT11M31.00S,2021-11-13T02:55:43.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,86.02168199737189,51.225490196078425,1610612757,69,81,2021-11-13T02:56:06Z,5310000,6.0,79.0,1,right,MISS A. Simons 7' driving floating Shot,[1629014],1610612757.0,POR,,driving floating,,,Simons,A. Simons,,,,,,,,,,,,7.91,Missed,,,,,,,,,,,
536,PT11M30.00S,2021-11-13T02:55:44.9Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612757,69,81,2021-11-13T02:55:49Z,5320000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,535.0,2.0,1.0,1.0,,,,,,,
537,PT11M28.00S,2021-11-13T02:55:46.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,92.9862023653088,50.49019607843137,1610612757,69,83,2021-11-13T02:55:55Z,5330000,2.0,13.0,1,right,L. Nance Jr. putback Layup (6 PTS),[1626204],1610612757.0,POR,,putback,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,1.36,Made,,,,,6.0,,,,,,
538,PT11M17.00S,2021-11-13T02:55:57.4Z,4,REGULAR,3pt,Jump Shot,[],201569,27.020367936925098,84.55882352941177,1610612745,72,83,2021-11-13T02:56:09Z,5340000,-173.0,201.0,1,left,E. Gordon 26' 3PT  (11 PTS),[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,26.54,Made,,,,,11.0,,,,,,
