actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
268,PT04M49.00S,2021-10-29T00:59:12.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,7.178055190538765,47.549019607843135,1610612745,30,54,2021-10-29T01:04:26Z,2680000,12.0,15.0,1,left,C. Wood tip Layup (6 PTS),[1626174],1610612745.0,HOU,tip,,,Wood,C. Wood,,,,,,,,1.94,Made,6.0,,,,,,,,,,,,,,
269,PT04M35.00S,2021-10-29T00:59:27.7Z,2,REGULAR,2pt,Jump Shot,[],202711,90.22667542706965,25.245098039215684,1610612762,30,54,2021-10-29T00:59:38Z,2690000,-124.0,39.0,1,right,MISS B. Bogdanovic 12' step back Shot,[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,12.99,Missed,,,,,,,,,,,,,,,
270,PT04M32.00S,2021-10-29T00:59:30.7Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,30,54,2021-10-29T00:59:38Z,2700000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,269.0,1.0,1.0,0.0,,,,,,,
271,PT04M29.00S,2021-10-29T00:59:37.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,30,54,2021-10-29T00:59:37Z,2710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M23.00S,2021-10-29T00:59:59.5Z,2,REGULAR,3pt,Jump Shot,[],1630224,27.151773981603156,79.16666666666666,1610612745,30,54,2021-10-29T01:00:03Z,2720000,-146.0,203.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,24.97,Missed,,,,,,,,,,,,,,,
273,PT04M23.00S,2021-10-29T01:00:01.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,30,54,2021-10-29T01:00:01Z,2730000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,
274,PT04M23.00S,2021-10-29T01:00:02.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,30,54,2021-10-29T01:00:02Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M14.00S,2021-10-29T01:00:14.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,67.23061760840999,35.53921568627451,1610612762,30,54,2021-10-29T01:00:19Z,2750000,-72.0,256.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,26.55,Missed,,,,,,,,,,,,,,,
276,PT04M12.00S,2021-10-29T01:00:18.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,30,54,2021-10-29T01:00:18Z,2760000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,
277,PT04M12.00S,2021-10-29T01:00:20.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,30,54,2021-10-29T01:00:20Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M08.00S,2021-10-29T01:00:38.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202355,93.9060446780552,50.245098039215684,1610612762,30,56,2021-10-29T01:07:15Z,2780000,1.0,5.0,1,right,H. Whiteside driving DUNK (4 PTS) (D. Mitchell 3 AST),"[202355, 1628378]",1610612762.0,UTA,driving,,,Whiteside,H. Whiteside,,,,,,,,0.49,Made,4.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,
280,PT03M52.00S,2021-10-29T01:00:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,5.995400788436268,44.36274509803921,1610612745,30,56,2021-10-29T01:00:59Z,2800000,28.0,4.0,1,left,MISS C. Wood driving Layup - blocked,"[1626174, 202355]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,,,,2.85,Missed,,,,,,,,,,,,,,Whiteside,202355.0
281,PT03M52.00S,2021-10-29T01:00:54.0Z,2,REGULAR,block,,[],202355,,,1610612745,30,56,2021-10-29T01:00:56Z,2810000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M51.00S,2021-10-29T01:00:55.0Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,30,56,2021-10-29T01:00:59Z,2820000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,280.0,1.0,1.0,0.0,,,,,,,
283,PT03M43.00S,2021-10-29T01:01:07.4Z,2,REGULAR,foul,personal,[],1629645,,,1610612762,30,56,2021-10-29T01:01:15Z,2830000,,,0,,K. Porter Jr. personal FOUL (1 PF),"[1629645, 202355]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Whiteside,202355.0,,
285,PT03M43.00S,2021-10-29T01:01:18.7Z,2,REGULAR,substitution,out,[],203903,,,1610612762,30,56,2021-10-29T01:01:27Z,2850000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M43.00S,2021-10-29T01:01:18.7Z,2,REGULAR,substitution,out,[],202355,,,1610612762,30,56,2021-10-29T01:01:27Z,2860000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M43.00S,2021-10-29T01:01:18.7Z,2,REGULAR,substitution,in,[],203497,,,1610612762,30,56,2021-10-29T01:01:27Z,2870000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M43.00S,2021-10-29T01:01:18.7Z,2,REGULAR,substitution,in,[],201144,,,1610612762,30,56,2021-10-29T01:01:27Z,2880000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M27.00S,2021-10-29T01:01:54.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,30,56,2021-10-29T01:02:00Z,2890000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,201245.0,,,,,,
290,PT03M17.00S,2021-10-29T01:02:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,6.652431011826544,47.30392156862745,1610612745,32,56,2021-10-29T01:02:13Z,2900000,13.0,10.0,1,left,E. Gordon driving Layup (4 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,,,,1.68,Made,4.0,,,,,,,,,,,,,,
293,PT03M10.00S,2021-10-29T01:02:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.9862023653088,52.94117647058824,1610612762,32,56,2021-10-29T01:02:25Z,2910000,15.0,13.0,1,right,MISS B. Bogdanovic driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,1.99,Missed,,,,,,,,,,,,,,,
294,PT03M10.00S,2021-10-29T01:02:14.8Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,32,56,2021-10-29T01:02:25Z,2920000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,293.0,2.0,2.0,0.0,,,,,,,
296,PT02M58.00S,2021-10-29T01:02:27.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,9.937582128777924,96.56862745098039,1610612745,32,56,2021-10-29T01:02:31Z,2940000,-233.0,41.0,1,left,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,23.64,Missed,,,,,,,,,,,,,,,
297,PT02M56.00S,2021-10-29T01:02:29.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,32,56,2021-10-29T01:02:29Z,2950000,,,0,,R. Gobert REBOUND (Off:0 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,296.0,8.0,8.0,0.0,,,,,,,
298,PT02M49.00S,2021-10-29T01:02:36.6Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612762,32,56,2021-10-29T01:02:40Z,2960000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1629645]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,1.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,,
299,PT02M49.00S,2021-10-29T01:02:36.6Z,2,REGULAR,steal,,[],1629645,,,1610612745,32,56,2021-10-29T01:02:38Z,2970000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M44.00S,2021-10-29T01:02:41.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,6.521024967148489,45.83333333333333,1610612745,34,56,2021-10-29T01:02:47Z,2980000,21.0,9.0,1,left,J. Green running Layup (9 PTS) (K. Porter Jr. 2 AST),"[1630224, 1629645]",1610612745.0,HOU,running,,,Green,J. Green,,,,,,,,2.26,Made,9.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,
302,PT02M43.00S,2021-10-29T01:02:47.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612762,34,56,2021-10-29T01:02:47Z,3000000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M33.00S,2021-10-29T01:05:14.5Z,2,REGULAR,3pt,Jump Shot,[],201144,76.2976346911958,11.029411764705882,1610612762,34,56,2021-10-29T01:05:20Z,3010000,-195.0,170.0,1,right,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,25.88,Missed,,,,,,,,,,,,,,,
304,PT02M33.00S,2021-10-29T01:05:14.5Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,34,56,2021-10-29T01:05:20Z,3020000,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,303.0,2.0,2.0,0.0,,,,,,,
305,PT02M23.00S,2021-10-29T01:05:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,6.915243101182654,49.754901960784316,1610612745,36,56,2021-10-29T01:05:32Z,3030000,1.0,13.0,1,left,D. Theis driving Layup (4 PTS) (E. Gordon 1 AST),"[1628464, 201569]",1610612745.0,HOU,driving,,,Theis,D. Theis,,,,,,,,1.26,Made,4.0,E. Gordon,201569.0,1.0,,,,,,,,,,,
307,PT02M23.00S,2021-10-29T01:05:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626220,,,1610612745,36,56,2021-10-29T01:05:37Z,3050000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Theis 1 FT),"[1626220, 1628464]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Theis,1628464.0,,
309,PT02M23.00S,2021-10-29T01:05:48.9Z,2,REGULAR,freethrow,1 of 1,[],1628464,,,1610612745,37,56,2021-10-29T01:05:48Z,3070000,,,0,,D. Theis Free Throw 1 of 1 (5 PTS),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
341,PT02M00.00S,2021-10-29T01:06:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.64323258869908,50.245098039215684,1610612762,37,56,2021-10-29T01:19:12Z,3075000,1.0,7.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,0.74,Missed,,,,,,,,,,,,,,,
342,PT01M57.00S,2021-10-29T01:06:09.4Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612762,37,56,2021-10-29T01:19:12Z,3077500,,,0,,R. O'Neale REBOUND (Off:1 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,341.0,2.0,1.0,1.0,,,,,,,
310,PT01M53.00S,2021-10-29T01:06:23.9Z,2,REGULAR,turnover,out-of-bounds,[],201144,,,1610612762,37,56,2021-10-29T01:06:30Z,3080000,,,0,,M. Conley bad pass out-of-bounds TURNOVER (2 TO),[201144],1610612762.0,UTA,bad pass,,,Conley,M. Conley,,,,,2.0,,,,,,,,,,,,,203591.0,,,,,,
311,PT01M41.00S,2021-10-29T01:06:41.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,31.09395532194481,65.44117647058823,1610612745,37,56,2021-10-29T01:06:49Z,3090000,-77.0,240.0,1,left,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,25.19,Missed,,,,,,,,,,,,,,,
312,PT01M40.00S,2021-10-29T01:06:42.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,37,56,2021-10-29T01:06:49Z,3100000,,,0,,R. Gobert REBOUND (Off:0 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,311.0,9.0,9.0,0.0,,,,,,,
313,PT01M33.00S,2021-10-29T01:06:53.4Z,2,REGULAR,foul,offensive,['inpenalty'],203497,,,1610612762,37,56,2021-10-29T01:07:01Z,3110000,,,0,,R. Gobert offensive FOUL (1 PF),"[203497, 1628464]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Theis,1628464.0,,
315,PT01M33.00S,2021-10-29T01:06:53.4Z,2,REGULAR,turnover,offensive foul,[],203497,,,1610612762,37,56,2021-10-29T01:06:53Z,3130000,,,0,,R. Gobert offensive foul TURNOVER (2 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.0,,,,,,,,,,,,,201245.0,,,,,,
316,PT01M19.00S,2021-10-29T01:07:18.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628464,6.783837056504599,96.81372549019608,1610612745,37,56,2021-10-29T01:07:25Z,3140000,-234.0,11.0,1,left,MISS D. Theis 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,23.44,Missed,,,,,,,,,,,,,,,
317,PT01M18.00S,2021-10-29T01:07:19.1Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,37,56,2021-10-29T01:07:25Z,3150000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,316.0,2.0,2.0,0.0,,,,,,,
318,PT01M05.00S,2021-10-29T01:07:41.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612762,37,56,2021-10-29T01:07:48Z,3160000,,,0,,K. Porter Jr. personal FOUL (2 PF) (Gobert 2 FT),"[1629645, 203497]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Gobert,203497.0,,
320,PT01M05.00S,2021-10-29T01:08:05.1Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,37,56,2021-10-29T01:08:05Z,3180000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Missed,,,,,,,,,,,,,,,
321,PT01M05.00S,2021-10-29T01:08:05.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,37,56,2021-10-29T01:08:05Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,
322,PT01M05.00S,2021-10-29T01:08:23.4Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,37,57,2021-10-29T01:08:23Z,3200000,,,0,,R. Gobert Free Throw 2 of 2 (8 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
324,PT00M49.60S,2021-10-29T01:08:47.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612745,37,57,2021-10-29T01:08:52Z,3220000,,,0,,R. Gobert shooting personal FOUL (2 PF) (Green 2 FT),"[203497, 1630224]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Green,1630224.0,,
326,PT00M49.60S,2021-10-29T01:09:16.7Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,38,57,2021-10-29T01:09:16Z,3240000,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
327,PT00M49.60S,2021-10-29T01:09:30.3Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,39,57,2021-10-29T01:09:30Z,3250000,,,0,,J. Green Free Throw 2 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
328,PT00M44.40S,2021-10-29T01:09:50.0Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203497,,,1610612762,39,57,2021-10-29T01:10:00Z,3260000,,,0,,R. Gobert technical FOUL (1 Tech),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,203591.0,2.0,1.0,,,,
329,PT00M44.40S,2021-10-29T01:10:08.9Z,2,REGULAR,freethrow,1 of 1,[],201569,,,1610612762,40,57,2021-10-29T01:10:08Z,3270000,,,0,,E. Gordon technical Free Throw 1 of 1 (5 PTS),[201569],1610612745.0,HOU,technical,,,Gordon,E. Gordon,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
330,PT00M35.70S,2021-10-29T01:10:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,93.11760840998686,53.67647058823529,1610612762,40,59,2021-10-29T01:10:44Z,3280000,18.0,12.0,1,right,B. Bogdanovic driving Layup (5 PTS) (M. Conley 1 AST),"[202711, 201144]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,2.21,Made,5.0,M. Conley,201144.0,1.0,,,,,,,,,,,
332,PT00M28.20S,2021-10-29T01:10:44.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,30.042706964520367,73.2843137254902,1610612745,40,59,2021-10-29T01:10:52Z,3300000,-116.0,230.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,,25.77,Missed,,,,,,,,,,,,,,,
333,PT00M25.70S,2021-10-29T01:10:47.3Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,40,59,2021-10-29T01:10:52Z,3310000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,332.0,2.0,2.0,0.0,,,,,,,
334,PT00M10.20S,2021-10-29T01:11:04.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612762,40,59,2021-10-29T01:11:12Z,3320000,,,0,,J. Green personal FOUL (1 PF) (Bogdanovic 2 FT),"[1630224, 202711]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Bogdanovic,202711.0,,
336,PT00M10.20S,2021-10-29T01:11:39.2Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,40,60,2021-10-29T01:11:39Z,3340000,,,0,,B. Bogdanovic Free Throw 1 of 2 (6 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
337,PT00M10.20S,2021-10-29T01:11:53.4Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,40,61,2021-10-29T01:11:53Z,3350000,,,0,,B. Bogdanovic Free Throw 2 of 2 (7 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
338,PT00M01.00S,2021-10-29T01:12:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,6.521024967148489,53.92156862745098,1610612745,40,61,2021-10-29T01:12:25Z,3360000,-20.0,9.0,1,left,MISS D. Theis driving Layup,[1628464],1610612745.0,HOU,driving,,,Theis,D. Theis,,,,,,,,2.15,Missed,,,,,,,,,,,,,,,
339,PT00M01.00S,2021-10-29T01:12:06.3Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,40,61,2021-10-29T01:12:33Z,3370000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,338.0,3.0,3.0,0.0,,,,,,,
340,PT00M00.00S,2021-10-29T01:12:27.6Z,2,REGULAR,period,end,[],0,,,1610612762,40,61,2021-10-29T01:12:27Z,3380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-10-29T01:26:34.1Z,3,REGULAR,substitution,out,['startperiod'],1629645,,,1610612762,40,61,2021-10-29T01:27:32Z,3390000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-10-29T01:26:34.1Z,3,REGULAR,substitution,out,['startperiod'],201569,,,1610612762,40,61,2021-10-29T01:27:32Z,3400000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-10-29T01:26:34.1Z,3,REGULAR,substitution,in,['startperiod'],1630256,,,1610612762,40,61,2021-10-29T01:27:32Z,3410000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-10-29T01:26:34.1Z,3,REGULAR,substitution,in,['startperiod'],201571,,,1610612762,40,61,2021-10-29T01:27:32Z,3420000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-10-29T01:27:34.6Z,3,REGULAR,period,start,[],0,,,1610612745,40,61,2021-10-29T01:27:34Z,3430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M38.00S,2021-10-29T01:27:55.7Z,3,REGULAR,2pt,Jump Shot,[],1626174,82.60512483574244,87.00980392156863,1610612745,42,61,2021-10-29T01:28:06Z,3440000,185.0,111.0,1,right,C. Wood 21' fadeaway Jump Shot (8 PTS),[1626174],1610612745.0,HOU,fadeaway,,,Wood,C. Wood,,,,,,,,21.57,Made,8.0,,,,,,,,,,,,,,
349,PT11M23.00S,2021-10-29T01:28:09.9Z,3,REGULAR,3pt,Jump Shot,[],1628378,32.40801576872536,40.19607843137255,1610612762,42,61,2021-10-29T01:29:07Z,3450000,49.0,252.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,25.68,Missed,,,,,,,,,,,,,,,
357,PT11M23.00S,2021-10-29T01:28:09.9Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,42,61,2021-10-29T01:30:33Z,3455000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,349.0,2.0,2.0,0.0,,,,,,,
350,PT11M11.00S,2021-10-29T01:28:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.85479632063075,53.431372549019606,1610612745,42,61,2021-10-29T01:32:25Z,3460000,17.0,15.0,1,right,MISS J. Tate reverse Layup,[1630256],1610612745.0,HOU,reverse,,,Tate,J. Tate,,,,,,,,2.26,Missed,,,,,,,,,,,,,,,
351,PT11M11.00S,2021-10-29T01:28:24.9Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,42,61,2021-10-29T01:28:24Z,3470000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,350.0,3.0,3.0,0.0,,,,,,,
352,PT11M11.00S,2021-10-29T01:28:33.3Z,3,REGULAR,foul,personal,[],1628464,,,1610612762,42,61,2021-10-29T01:28:49Z,3480000,,,0,,D. Theis personal FOUL (2 PF),"[1628464, 1628378]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Mitchell,1628378.0,,
354,PT11M04.00S,2021-10-29T01:28:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.1268068331143235,46.568627450980394,1610612762,42,63,2021-10-29T01:29:11Z,3500000,17.0,5.0,1,left,B. Bogdanovic Layup (9 PTS) (M. Conley 2 AST),"[202711, 201144]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,1.79,Made,9.0,M. Conley,201144.0,2.0,,,,,,,,,,,
358,PT11M04.00S,2021-10-29T01:29:12.1Z,3,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612762,42,63,2021-10-29T01:29:18Z,3530000,,,0,,J. Tate shooting personal FOUL (3 PF) (Bogdanovic 1 FT),"[1630256, 202711]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Bogdanovic,202711.0,,
360,PT11M04.00S,2021-10-29T01:29:19.7Z,3,REGULAR,freethrow,1 of 1,[],202711,,,1610612762,42,64,2021-10-29T01:29:19Z,3550000,,,0,,B. Bogdanovic Free Throw 1 of 1 (10 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
361,PT10M51.00S,2021-10-29T01:29:33.7Z,3,REGULAR,3pt,Jump Shot,[],1630256,66.44218134034165,56.61764705882353,1610612745,42,64,2021-10-29T01:29:39Z,3560000,33.0,263.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,26.5,Missed,,,,,,,,,,,,,,,
