actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
361,PT07M02.00S,2021-10-25T00:27:58.5Z,3,REGULAR,foul,personal,[],203935,,,1610612745,60,67,2021-10-25T00:28:08Z,3510000,,,0,,M. Smart personal FOUL (2 PF),"[203935, 1630224]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Green,1630224.0,
363,PT07M02.00S,2021-10-25T00:28:06.3Z,3,REGULAR,substitution,out,[],201143,,,1610612745,60,67,2021-10-25T00:28:08Z,3530000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M02.00S,2021-10-25T00:28:06.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612745,60,67,2021-10-25T00:28:08Z,3540000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT06M53.00S,2021-10-25T00:28:26.5Z,3,REGULAR,turnover,lost ball,[],1629645,,,1610612745,60,67,2021-10-25T00:28:38Z,3550000,,,0,,K. Porter Jr. lost ball TURNOVER (5 TO),"[1629645, 1629057]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,5.0,Williams III,1629057.0,,,,,,,,,,,,,,,,,,
366,PT06M53.00S,2021-10-25T00:28:26.5Z,3,REGULAR,steal,,[],1629057,,,1610612738,60,67,2021-10-25T00:28:29Z,3560000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M49.00S,2021-10-25T00:28:30.7Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,60,67,2021-10-25T00:30:37Z,3570000,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 1630224]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,1.0,Green,1630224.0,,,,,,,,,,,,,,,,,,
368,PT06M49.00S,2021-10-25T00:28:30.7Z,3,REGULAR,steal,,[],1630224,,,1610612745,60,67,2021-10-25T00:28:34Z,3580000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M43.00S,2021-10-25T00:28:36.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,91.40932982917214,4.411764705882353,1610612745,60,67,2021-10-25T00:28:48Z,3590000,-228.0,28.0,1,right,MISS K. Porter Jr. 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,22.97,Missed,,,,,,,,,,,,,,,,
370,PT06M42.00S,2021-10-25T00:28:37.1Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,60,67,2021-10-25T00:28:48Z,3600000,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,369.0,5.0,5.0,0.0,,,,,,,,
371,PT06M20.00S,2021-10-25T00:28:58.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,25.837713534822605,84.80392156862744,1610612738,60,70,2021-10-25T00:29:04Z,3610000,-174.0,190.0,1,left,J. Tatum 25' 3PT step back (26 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,25.79,Made,26.0,,,,,,,,,,,,,,,
372,PT06M01.00S,2021-10-25T00:29:17.4Z,3,REGULAR,3pt,Jump Shot,[],1626174,92.19776609724047,3.9215686274509802,1610612745,63,70,2021-10-25T00:29:21Z,3620000,-230.0,21.0,1,right,C. Wood 3PT  (15 PTS) (J. Green 3 AST),"[1626174, 1630224]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,23.13,Made,15.0,J. Green,1630224.0,3.0,,,,,,,,,,,,
374,PT05M41.00S,2021-10-25T00:29:37.6Z,3,REGULAR,3pt,Jump Shot,[],1629684,25.969119579500656,13.970588235294118,1610612738,63,73,2021-10-25T00:29:43Z,3640000,180.0,192.0,1,left,G. Williams 26' 3PT  (14 PTS) (M. Smart 5 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,26.3,Made,14.0,M. Smart,203935.0,5.0,,,,,,,,,,,,
376,PT05M22.00S,2021-10-25T00:29:56.5Z,3,REGULAR,3pt,Jump Shot,[],1626174,67.09921156373193,58.08823529411765,1610612745,63,73,2021-10-25T00:30:03Z,3660000,40.0,257.0,1,right,MISS C. Wood 26' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,,,,26.0,Missed,,,,,,,,,,,,,,,,
377,PT05M21.00S,2021-10-25T00:29:57.5Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,63,73,2021-10-25T00:30:03Z,3670000,,,0,,D. Schroder REBOUND (Off:1 Def:4),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,376.0,5.0,4.0,1.0,,,,,,,,
378,PT05M10.00S,2021-10-25T00:30:08.9Z,3,REGULAR,3pt,Jump Shot,[],203471,7.5722733245729295,96.07843137254902,1610612738,63,73,2021-10-25T00:30:14Z,3680000,-230.0,19.0,1,left,MISS D. Schroder 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,23.12,Missed,,,,,,,,,,,,,,,,
379,PT05M09.00S,2021-10-25T00:30:09.9Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,63,73,2021-10-25T00:30:14Z,3690000,,,0,,D. Theis REBOUND (Off:0 Def:5),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,378.0,5.0,5.0,0.0,,,,,,,,
380,PT05M04.00S,2021-10-25T00:30:17.5Z,3,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612745,63,73,2021-10-25T00:32:34Z,3700000,,,0,,G. Williams shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1629684, 1629645]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Porter Jr.,1629645.0,
382,PT05M04.00S,2021-10-25T00:30:47.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612745,63,73,2021-10-25T00:32:18Z,3720000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,Common Foul Upheld
383,PT05M04.00S,2021-10-25T00:32:46.0Z,3,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,64,73,2021-10-25T00:33:24Z,3730000,,,0,,K. Porter Jr. Free Throw 1 of 2 (13 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
384,PT05M04.00S,2021-10-25T00:32:58.8Z,3,REGULAR,substitution,out,[],1628369,,,1610612745,64,73,2021-10-25T00:33:10Z,3740000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M04.00S,2021-10-25T00:32:58.8Z,3,REGULAR,substitution,in,[],1626196,,,1610612745,64,73,2021-10-25T00:33:10Z,3750000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M04.00S,2021-10-25T00:32:58.8Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,64,73,2021-10-25T00:39:20Z,3755000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M04.00S,2021-10-25T00:32:58.8Z,3,REGULAR,substitution,out,[],1628464,,,1610612745,64,73,2021-10-25T00:39:20Z,3757500,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M04.00S,2021-10-25T00:32:58.8Z,3,REGULAR,substitution,in,[],201569,,,1610612745,64,73,2021-10-25T00:39:20Z,3758750,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M04.00S,2021-10-25T00:32:58.8Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,64,73,2021-10-25T00:39:20Z,3759375,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M04.00S,2021-10-25T00:32:46.0Z,3,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,64,73,2021-10-25T00:33:24Z,3760000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,
387,PT05M03.00S,2021-10-25T00:32:47.0Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,64,73,2021-10-25T00:33:24Z,3770000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,386.0,2.0,2.0,0.0,,,,,,,,
388,PT04M53.00S,2021-10-25T00:33:28.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612738,64,73,2021-10-25T00:33:52Z,3780000,,,0,,K. Porter Jr. personal FOUL (3 PF) (Schroder 2 FT),"[1629645, 203471]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,1363.0,3.0,0.0,Schroder,203471.0,
390,PT04M53.00S,2021-10-25T00:33:48.0Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,64,74,2021-10-25T00:33:48Z,3800000,,,0,,D. Schroder Free Throw 1 of 2 (10 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
392,PT04M53.00S,2021-10-25T00:33:50.9Z,3,REGULAR,substitution,out,[],1630256,,,1610612738,64,74,2021-10-25T00:34:12Z,3820000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M53.00S,2021-10-25T00:33:50.9Z,3,REGULAR,substitution,in,[],1627863,,,1610612738,64,74,2021-10-25T00:34:12Z,3840000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M53.00S,2021-10-25T00:33:48.0Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,64,75,2021-10-25T00:34:20Z,3870000,,,0,,D. Schroder Free Throw 2 of 2 (11 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
400,PT04M28.00S,2021-10-25T00:34:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.11760840998686,47.30392156862745,1610612745,66,75,2021-10-25T00:34:43Z,3900000,-13.0,12.0,1,right,C. Wood DUNK (17 PTS) (A. Sengun 2 AST),"[1626174, 1630578]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,1.82,Made,17.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,,
402,PT04M07.00S,2021-10-25T00:34:59.7Z,3,REGULAR,2pt,Jump Shot,[],203471,16.770696452036795,28.921568627450984,1610612738,66,77,2021-10-25T00:35:04Z,3920000,105.0,105.0,1,left,D. Schroder 14' pullup Jump Shot (13 PTS),[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,,,,14.88,Made,13.0,,,,,,,,,,,,,,,
403,PT03M53.00S,2021-10-25T00:35:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,91.14651773981603,46.568627450980394,1610612745,66,77,2021-10-25T00:35:23Z,3930000,-17.0,31.0,1,right,MISS C. Wood cutting Layup - blocked,"[1626174, 1626196]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,,,,3.52,Missed,,,,,,,,,Richardson,1626196.0,,,,,,
404,PT03M53.00S,2021-10-25T00:35:14.9Z,3,REGULAR,block,,[],1626196,,,1610612745,66,77,2021-10-25T00:35:17Z,3940000,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M53.00S,2021-10-25T00:35:14.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,66,77,2021-10-25T00:35:23Z,3950000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,403.0,,,,,,,,,,,
406,PT03M53.00S,2021-10-25T00:35:18.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,66,77,2021-10-25T00:35:18Z,3960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M53.00S,2021-10-25T00:35:20.4Z,3,REGULAR,substitution,out,[],1629057,,,1610612745,66,77,2021-10-25T00:35:25Z,3970000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M53.00S,2021-10-25T00:35:20.4Z,3,REGULAR,substitution,in,[],201143,,,1610612745,66,77,2021-10-25T00:35:25Z,3980000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M44.00S,2021-10-25T00:35:42.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,92.85479632063075,96.56862745098039,1610612745,66,77,2021-10-25T00:35:49Z,3990000,233.0,15.0,1,right,MISS K. Porter Jr. step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,,,,23.33,Missed,,,,,,,,,,,,,,,,
410,PT03M43.00S,2021-10-25T00:35:43.6Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,66,77,2021-10-25T00:35:49Z,4000000,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,409.0,6.0,6.0,0.0,,,,,,,,
411,PT03M18.00S,2021-10-25T00:36:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.521024967148489,51.9607843137255,1610612738,66,79,2021-10-25T00:36:14Z,4010000,-10.0,9.0,1,left,D. Schroder driving finger roll Layup (15 PTS),[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,,,,1.32,Made,15.0,,,,,,,,,,,,,,,
412,PT03M10.00S,2021-10-25T00:36:17.5Z,3,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,66,79,2021-10-25T00:36:22Z,4020000,,,0,,K. Porter Jr. lost ball out-of-bounds TURNOVER (6 TO),[1629645],1610612745.0,HOU,lost ball,,,Porter Jr.,K. Porter Jr.,,,,,6.0,,,,,,,,,,,,,,,1363.0,,,,,
413,PT03M10.00S,2021-10-25T00:36:22.5Z,3,REGULAR,substitution,out,[],1629645,,,1610612738,66,79,2021-10-25T00:36:25Z,4030000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M10.00S,2021-10-25T00:36:22.5Z,3,REGULAR,substitution,in,[],201571,,,1610612738,66,79,2021-10-25T00:36:25Z,4040000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT02M52.00S,2021-10-25T00:36:44.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,7.178055190538765,45.83333333333333,1610612738,66,79,2021-10-25T00:36:53Z,4050000,21.0,15.0,1,left,MISS D. Schroder driving Layup - blocked,"[203471, 1630578]",1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,,,,2.56,Missed,,,,,,,,,Sengun,1630578.0,,,,,,
416,PT02M52.00S,2021-10-25T00:36:44.6Z,3,REGULAR,block,,[],1630578,,,1610612738,66,79,2021-10-25T00:36:46Z,4060000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M51.00S,2021-10-25T00:36:45.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,66,79,2021-10-25T00:36:53Z,4070000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,415.0,,,,,,,,,,,
418,PT02M51.00S,2021-10-25T00:36:48.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,66,79,2021-10-25T00:36:48Z,4080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M51.00S,2021-10-25T00:36:54.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,66,79,2021-10-25T00:36:54Z,4090000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M51.00S,2021-10-25T00:39:26.8Z,3,REGULAR,substitution,out,[],203471,,,1610612738,66,79,2021-10-25T00:39:39Z,4110000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M51.00S,2021-10-25T00:39:26.8Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,66,79,2021-10-25T00:39:39Z,4130000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M48.00S,2021-10-25T00:39:42.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203935,6.521024967148489,95.09803921568627,1610612738,66,82,2021-10-25T00:39:49Z,4140000,-225.0,9.0,1,left,M. Smart 3PT  (8 PTS) (P. Pritchard 3 AST),"[203935, 1630202]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,22.57,Made,8.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,
431,PT02M32.00S,2021-10-25T00:39:58.3Z,3,REGULAR,3pt,Jump Shot,[],201571,81.553876478318,95.34313725490196,1610612745,69,82,2021-10-25T00:40:06Z,4160000,227.0,121.0,1,right,D. Augustin 25' 3PT  (3 PTS) (E. Gordon 2 AST),"[201571, 201569]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,25.69,Made,3.0,E. Gordon,201569.0,2.0,,,,,,,,,,,,
433,PT02M19.00S,2021-10-25T00:40:16.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612738,69,82,2021-10-25T00:40:22Z,4180000,,,0,,A. Sengun personal FOUL (2 PF) (Horford 2 FT),"[1630578, 201143]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Horford,201143.0,
435,PT02M19.00S,2021-10-25T00:40:41.3Z,3,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,69,83,2021-10-25T00:40:41Z,4200000,,,0,,A. Horford Free Throw 1 of 2 (9 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
436,PT02M19.00S,2021-10-25T00:40:42.6Z,3,REGULAR,substitution,out,[],1629684,,,1610612738,69,83,2021-10-25T00:40:46Z,4210000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M19.00S,2021-10-25T00:40:42.6Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,69,83,2021-10-25T00:40:46Z,4220000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M19.00S,2021-10-25T00:41:01.4Z,3,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,69,84,2021-10-25T00:41:01Z,4230000,,,0,,A. Horford Free Throw 2 of 2 (10 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
439,PT02M06.00S,2021-10-25T00:41:16.7Z,3,REGULAR,turnover,bad pass,[],201569,,,1610612745,69,84,2021-10-25T00:41:21Z,4240000,,,0,,E. Gordon bad pass TURNOVER (2 TO),"[201569, 201143]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,2.0,Horford,201143.0,,,,,,,,,,,,,,,,,,
440,PT02M06.00S,2021-10-25T00:41:16.7Z,3,REGULAR,steal,,[],201143,,,1610612738,69,84,2021-10-25T00:41:18Z,4250000,,,0,,A. Horford STEAL (2 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M55.00S,2021-10-25T00:41:30.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612738,69,84,2021-10-25T00:41:41Z,4260000,,,0,,E. Gordon personal FOUL (1 PF) (Horford 2 FT),"[201569, 201143]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Horford,201143.0,
443,PT01M55.00S,2021-10-25T00:41:56.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201143,,,1610612738,69,85,2021-10-25T00:41:56Z,4280000,,,0,,A. Horford Free Throw 1 of 2 (11 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
444,PT01M55.00S,2021-10-25T00:41:57.7Z,3,REGULAR,substitution,out,[],1626174,,,1610612738,69,85,2021-10-25T00:42:02Z,4290000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M55.00S,2021-10-25T00:41:57.7Z,3,REGULAR,substitution,in,[],1630256,,,1610612738,69,85,2021-10-25T00:42:02Z,4300000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M55.00S,2021-10-25T00:42:19.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201143,,,1610612738,69,86,2021-10-25T00:42:19Z,4310000,,,0,,A. Horford Free Throw 2 of 2 (12 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
447,PT01M42.00S,2021-10-25T00:42:37.4Z,3,REGULAR,foul,personal,[],201143,,,1610612745,69,86,2021-10-25T00:42:52Z,4320000,,,0,,A. Horford personal FOUL (3 PF),"[201143, 1630578]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Sengun,1630578.0,
449,PT01M31.00S,2021-10-25T00:43:14.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,91.67214191852825,44.6078431372549,1610612745,69,86,2021-10-25T00:43:23Z,4340000,-27.0,26.0,1,right,MISS A. Sengun turnaround Shot - blocked,"[1630578, 201143]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,,,,3.73,Missed,,,,,,,,,Horford,201143.0,,,,,,
450,PT01M31.00S,2021-10-25T00:43:14.5Z,3,REGULAR,block,,[],201143,,,1610612745,69,86,2021-10-25T00:43:16Z,4350000,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M28.00S,2021-10-25T00:43:17.5Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612738,69,86,2021-10-25T00:43:23Z,4360000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,449.0,1.0,1.0,0.0,,,,,,,,
452,PT01M27.00S,2021-10-25T00:43:20.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201143,6.389618922470433,46.81372549019608,1610612738,69,88,2021-10-25T00:45:39Z,4370000,16.0,8.0,1,left,A. Horford running Layup (14 PTS) (J. Richardson 2 AST),"[201143, 1626196]",1610612738.0,BOS,running,,,Horford,A. Horford,,,,,,,,1.76,Made,14.0,J. Richardson,1626196.0,2.0,,,,,,,,,,,,
454,PT01M27.00S,2021-10-25T00:43:32.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201571,,,1610612738,69,88,2021-10-25T00:43:43Z,4390000,,,0,,D. Augustin shooting personal FOUL (1 PF) (Horford 1 FT),"[201571, 201143]",1610612745.0,HOU,shooting,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Horford,201143.0,
456,PT01M27.00S,2021-10-25T00:43:52.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],201143,,,1610612738,69,89,2021-10-25T00:43:52Z,4410000,,,0,,A. Horford Free Throw 1 of 1 (15 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
457,PT01M17.00S,2021-10-25T00:44:05.8Z,3,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,69,89,2021-10-25T00:44:13Z,4420000,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,1.0,,,,,,,,,,,,,,,1363.0,,,,,
458,PT01M05.00S,2021-10-25T00:44:29.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,16.113666228646515,57.59803921568627,1610612738,69,89,2021-10-25T00:46:59Z,4430000,-38.0,99.0,1,left,MISS J. Tatum 10' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,,,,10.6,Missed,,,,,,,,,,,,,,,,
459,PT01M04.00S,2021-10-25T00:44:30.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,69,89,2021-10-25T00:44:35Z,4440000,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,458.0,3.0,3.0,0.0,,,,,,,,
