actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
455,PT04M21.00S,2021-12-04T02:36:26.2Z,3,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612745,70,73,2021-12-04T02:37:04Z,4450000,,,0,,F. Wagner shooting personal FOUL (4 PF) (Tate 1 FT),"[1630532, 1630256]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,200834.0,4.0,0.0,Tate,1630256.0,,,,,,,,,,
457,PT04M21.00S,2021-12-04T02:36:44.0Z,3,REGULAR,substitution,out,[],1630532,,,1610612745,70,73,2021-12-04T02:37:04Z,4470000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M21.00S,2021-12-04T02:36:44.0Z,3,REGULAR,substitution,in,[],203082,,,1610612745,70,73,2021-12-04T02:37:04Z,4480000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M21.00S,2021-12-04T02:37:02.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630256,,,1610612745,71,73,2021-12-04T02:37:02Z,4490000,,,0,,J. Tate Free Throw 1 of 1 (13 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
460,PT04M06.00S,2021-12-04T02:37:19.0Z,3,REGULAR,3pt,Jump Shot,[],203914,7.440867279894875,95.83333333333334,1610612753,71,76,2021-12-04T02:37:42Z,4500000,-229.0,17.0,1,left,G. Harris 3PT  (11 PTS) (T. Ross 2 AST),"[203914, 203082]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.99,Made,,,,,,,,,,11.0,T. Ross,203082.0,2.0,,,,,,
462,PT03M49.00S,2021-12-04T02:37:35.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,86.02168199737189,41.66666666666667,1610612745,73,76,2021-12-04T02:37:47Z,4520000,-42.0,79.0,1,right,C. Wood 8' turnaround fadeaway Jump Shot (10 PTS) (J. Tate 2 AST),"[1626174, 1630256]",1610612745.0,HOU,turnaround fadeaway,,,Wood,C. Wood,,,,,8.92,Made,,,,,,,,,,10.0,J. Tate,1630256.0,2.0,,,,,,
464,PT03M39.00S,2021-12-04T02:37:48.2Z,3,REGULAR,foul,personal,[],1630256,,,1610612753,73,76,2021-12-04T02:38:06Z,4540000,,,0,,J. Tate personal FOUL (4 PF),"[1630256, 1629021]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,201245.0,4.0,0.0,Wagner,1629021.0,,,,,,,,,,
466,PT03M29.00S,2021-12-04T02:38:19.3Z,3,REGULAR,turnover,palming,[],203082,,,1610612753,73,76,2021-12-04T02:38:28Z,4560000,,,0,,T. Ross palming TURNOVER (2 TO),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,201245.0,,,,,,,,,2.0,,,,,
467,PT03M12.00S,2021-12-04T02:38:44.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626174,83.919185282523,44.6078431372549,1610612745,75,76,2021-12-04T02:38:48Z,4570000,-27.0,99.0,1,right,C. Wood 10' driving floating Jump Shot (12 PTS),[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,10.23,Made,,,,,,,,,,12.0,,,,,,,,,
468,PT02M56.00S,2021-12-04T02:39:00.6Z,3,REGULAR,3pt,Jump Shot,[],1629643,32.670827858081466,59.80392156862745,1610612753,75,79,2021-12-04T02:39:10Z,4580000,-49.0,255.0,1,left,C. Okeke 25' 3PT pullup (5 PTS),[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,25.93,Made,,,,,,,,,,5.0,,,,,,,,,
469,PT02M39.00S,2021-12-04T02:39:16.9Z,3,REGULAR,3pt,Jump Shot,[],1629717,69.33311432325887,25.0,1610612745,75,79,2021-12-04T02:39:23Z,4590000,-125.0,236.0,1,right,MISS A. Brooks 26' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,,
470,PT02M39.00S,2021-12-04T02:39:16.9Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,75,79,2021-12-04T02:39:23Z,4600000,,,0,,C. Okeke REBOUND (Off:2 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,469.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
471,PT02M29.00S,2021-12-04T02:39:28.1Z,3,REGULAR,3pt,Jump Shot,[],203082,32.013797634691194,36.27450980392157,1610612753,75,79,2021-12-04T02:45:24Z,4610000,69.0,248.0,1,left,MISS T. Ross 25' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
472,PT02M27.00S,2021-12-04T02:39:30.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,75,79,2021-12-04T02:39:37Z,4620000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,471.0,,,,,,,,,,,,,,,,,,
473,PT02M27.00S,2021-12-04T02:39:37.4Z,3,REGULAR,foul,personal,[],1629021,,,1610612745,75,79,2021-12-04T02:40:06Z,4630000,,,0,,M. Wagner loose ball personal FOUL (2 PF),"[1629021, 1627863]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,,,,,,,201245.0,2.0,0.0,House Jr.,1627863.0,,,,,,,,,,
475,PT02M27.00S,2021-12-04T02:40:06.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,75,79,2021-12-04T02:40:06Z,4650000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,out,[],1629717,,,1610612745,75,79,2021-12-04T02:42:20Z,4660000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,75,79,2021-12-04T02:42:20Z,4670000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,out,[],201569,,,1610612745,75,79,2021-12-04T02:42:20Z,4680000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,out,[],203914,,,1610612745,75,79,2021-12-04T02:42:20Z,4690000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,out,[],1630175,,,1610612745,75,79,2021-12-04T02:42:20Z,4700000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,in,[],201571,,,1610612745,75,79,2021-12-04T02:42:20Z,4710000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,75,79,2021-12-04T02:42:20Z,4720000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,75,79,2021-12-04T02:42:20Z,4730000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,in,[],1630181,,,1610612745,75,79,2021-12-04T02:42:20Z,4740000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M27.00S,2021-12-04T02:41:39.1Z,3,REGULAR,substitution,in,[],1628539,,,1610612745,75,79,2021-12-04T02:42:20Z,4750000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M12.00S,2021-12-04T02:42:46.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,87.20433639947439,48.28431372549019,1610612745,75,79,2021-12-04T02:43:18Z,4760000,-9.0,68.0,1,right,MISS C. Wood 6' driving floating Shot,[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,6.83,Missed,,,,,,,,,,,,,,,,,,,
488,PT02M12.00S,2021-12-04T02:42:46.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,75,79,2021-12-04T02:43:18Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,487.0,,,,,,,,,,,,,,,,,,
489,PT02M12.00S,2021-12-04T02:42:57.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612745,75,79,2021-12-04T02:43:25Z,4780000,,,0,,M. Wagner shooting personal FOUL (3 PF) (Wood 2 FT),"[1629021, 1626174]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,200834.0,3.0,0.0,Wood,1626174.0,,,,,,,,,,
491,PT02M12.00S,2021-12-04T02:43:17.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612745,76,79,2021-12-04T02:43:17Z,4800000,,,0,,C. Wood Free Throw 1 of 2 (13 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
492,PT02M12.00S,2021-12-04T02:43:36.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612745,77,79,2021-12-04T02:43:36Z,4810000,,,0,,C. Wood Free Throw 2 of 2 (14 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
493,PT02M02.00S,2021-12-04T02:43:50.5Z,3,REGULAR,3pt,Jump Shot,[],1628539,25.837713534822605,85.7843137254902,1610612753,77,79,2021-12-04T02:43:58Z,4820000,-179.0,190.0,1,left,MISS M. Mulder 26' 3PT,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
494,PT02M00.00S,2021-12-04T02:43:52.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,77,79,2021-12-04T02:43:58Z,4830000,,,0,,C. Wood REBOUND (Off:2 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,493.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
495,PT01M39.00S,2021-12-04T02:44:13.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.38042049934296,54.41176470588235,1610612745,79,79,2021-12-04T02:44:17Z,4840000,22.0,10.0,1,right,C. Wood alley-oop DUNK (16 PTS) (D. House Jr. 2 AST),"[1626174, 1627863]",1610612745.0,HOU,alley-oop,,,Wood,C. Wood,,,,,2.41,Made,,,,,,,,,,16.0,D. House Jr.,1627863.0,2.0,,,,,,
497,PT01M22.00S,2021-12-04T02:44:30.5Z,3,REGULAR,3pt,Jump Shot,[],1629643,6.389618922470433,3.9215686274509802,1610612753,79,79,2021-12-04T02:44:37Z,4860000,230.0,8.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
498,PT01M21.00S,2021-12-04T02:44:31.5Z,3,REGULAR,rebound,defensive,[],201571,,,1610612745,79,79,2021-12-04T02:44:37Z,4870000,,,0,,D. Augustin REBOUND (Off:0 Def:1),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,497.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
499,PT01M03.00S,2021-12-04T02:44:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,91.93495400788436,50.98039215686274,1610612745,81,79,2021-12-04T02:44:54Z,4880000,5.0,23.0,1,right,C. Wood Layup (18 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,2.38,Made,,,,,,,,,,18.0,,,,,,,,,
500,PT00M49.90S,2021-12-04T02:45:04.8Z,3,REGULAR,turnover,out-of-bounds,[],1630181,,,1610612753,81,79,2021-12-04T02:45:15Z,4890000,,,0,,R. Hampton bad pass out-of-bounds TURNOVER (2 TO),[1630181],1610612753.0,ORL,bad pass,,,Hampton,R. Hampton,,,,,,,,,,,201245.0,,,,,,,,,2.0,,,,,
501,PT00M35.90S,2021-12-04T02:45:25.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,73.27529566360053,79.65686274509804,1610612745,81,79,2021-12-04T02:45:37Z,4900000,148.0,199.0,1,right,MISS C. Wood 24' pullup 3PT,[1626174],1610612745.0,HOU,pullup,,,Wood,C. Wood,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,,
502,PT00M34.00S,2021-12-04T02:45:27.0Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,81,79,2021-12-04T02:45:33Z,4910000,,,0,,C. Okeke REBOUND (Off:2 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,501.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
503,PT00M26.90S,2021-12-04T02:45:35.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,9.017739816031538,49.50980392156863,1610612753,81,81,2021-12-04T02:48:01Z,4920000,2.0,32.0,1,left,C. Okeke running finger roll Layup (7 PTS),[1629643],1610612753.0,ORL,running finger roll,,,Okeke,C. Okeke,,,,,3.24,Made,,,,,,,,,,7.0,,,,,,,,,
504,PT00M06.60S,2021-12-04T02:45:58.6Z,3,REGULAR,3pt,Jump Shot,[],1630231,74.19513797634691,80.3921568627451,1610612745,84,81,2021-12-04T02:46:03Z,4930000,152.0,190.0,1,right,K. Martin Jr. 24' 3PT  (7 PTS) (D. Augustin 1 AST),"[1630231, 201571]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,24.34,Made,,,,,,,,,,7.0,D. Augustin,201571.0,1.0,,,,,,
506,PT00M00.00S,2021-12-04T02:46:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,5.601182654402102,46.32352941176471,1610612753,84,83,2021-12-04T02:46:21Z,4950000,18.0,0.0,1,left,C. Okeke cutting Layup (9 PTS) (R. Hampton 3 AST),"[1629643, 1630181]",1610612753.0,ORL,cutting,,,Okeke,C. Okeke,,,,,1.84,Made,,,,,,,,,,9.0,R. Hampton,1630181.0,3.0,,,,,,
509,PT00M00.00S,2021-12-04T02:46:18.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612745,84,83,2021-12-04T02:47:16Z,4965000,,,0,,,[],,,support,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,End Period - Good Basket
508,PT00M00.00S,2021-12-04T02:46:27.0Z,3,REGULAR,period,end,[],0,,,1610612745,84,83,2021-12-04T02:46:27Z,4970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-12-04T02:48:32.7Z,4,REGULAR,substitution,out,['startperiod'],1626174,,,1610612745,84,83,2021-12-04T02:48:47Z,4980000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-12-04T02:48:32.7Z,4,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,84,83,2021-12-04T02:48:47Z,4990000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-12-04T02:48:51.1Z,4,REGULAR,period,start,[],0,,,1610612745,84,83,2021-12-04T02:48:51Z,5000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M38.00S,2021-12-04T02:49:12.7Z,4,REGULAR,3pt,Jump Shot,[],201571,70.77858081471747,82.59803921568627,1610612745,87,83,2021-12-04T02:49:19Z,5010000,163.0,222.0,1,right,D. Augustin 27' 3PT  (5 PTS) (A. Sengun 5 AST),"[201571, 1630578]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,27.56,Made,,,,,,,,,,5.0,A. Sengun,1630578.0,5.0,,,,,,
515,PT11M21.00S,2021-12-04T02:49:32.3Z,4,REGULAR,foul,personal,['3freethrow'],1630231,,,1610612753,87,83,2021-12-04T02:49:42Z,5030000,,,0,,K. Martin Jr. shooting personal FOUL (3 PF) (Ross 3 FT),"[1630231, 203082]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,2882.0,3.0,0.0,Ross,203082.0,,,,,,,,,,
517,PT11M21.00S,2021-12-04T02:50:03.5Z,4,REGULAR,freethrow,1 of 3,[],203082,,,1610612753,87,84,2021-12-04T02:50:03Z,5050000,,,0,,T. Ross Free Throw 1 of 3 (7 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
518,PT11M21.00S,2021-12-04T02:50:15.8Z,4,REGULAR,freethrow,2 of 3,[],203082,,,1610612753,87,85,2021-12-04T02:50:15Z,5060000,,,0,,T. Ross Free Throw 2 of 3 (8 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
519,PT11M21.00S,2021-12-04T02:50:31.2Z,4,REGULAR,freethrow,3 of 3,[],203082,,,1610612753,87,86,2021-12-04T02:50:31Z,5070000,,,0,,T. Ross Free Throw 3 of 3 (9 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
520,PT11M06.00S,2021-12-04T02:50:51.8Z,4,REGULAR,turnover,traveling,[],1630528,,,1610612745,87,86,2021-12-04T02:50:59Z,5080000,,,0,,J. Christopher traveling TURNOVER (1 TO),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,201245.0,,,,,,,,,1.0,,,,,
521,PT10M51.00S,2021-12-04T02:51:19.0Z,4,REGULAR,foul,offensive,[],1629021,,,1610612753,87,86,2021-12-04T02:51:35Z,5090000,,,0,,M. Wagner offensive FOUL (4 PF),"[1629021, 1630578]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,2882.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,,
523,PT10M51.00S,2021-12-04T02:51:19.0Z,4,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,87,86,2021-12-04T02:51:19Z,5110000,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,2882.0,,,,,,,,,1.0,,,,,
524,PT10M39.00S,2021-12-04T02:51:42.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630578,82.7365308804205,39.21568627450981,1610612745,89,86,2021-12-04T02:51:49Z,5120000,-54.0,110.0,1,right,A. Sengun 12' turnaround Jump Shot (7 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,12.23,Made,,,,,,,,,,7.0,,,,,,,,,
525,PT10M23.00S,2021-12-04T02:51:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,15.456636005256241,59.55882352941176,1610612753,89,88,2021-12-04T02:52:02Z,5130000,-48.0,93.0,1,left,T. Ross 10' pullup Jump Shot (11 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,10.44,Made,,,,,,,,,,11.0,,,,,,,,,
526,PT10M02.00S,2021-12-04T02:52:19.2Z,4,REGULAR,2pt,Jump Shot,[],1627863,76.95466491458606,38.23529411764706,1610612745,91,88,2021-12-04T02:52:25Z,5140000,-59.0,164.0,1,right,D. House Jr. 17' pullup Jump Shot (4 PTS) (D. Augustin 2 AST),"[1627863, 201571]",1610612745.0,HOU,pullup,,,House Jr.,D. House Jr.,,,,,17.43,Made,,,,,,,,,,4.0,D. Augustin,201571.0,2.0,,,,,,
528,PT09M46.00S,2021-12-04T02:52:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203082,6.389618922470433,46.81372549019608,1610612753,91,90,2021-12-04T02:52:48Z,5160000,16.0,8.0,1,left,T. Ross driving reverse Layup (13 PTS),[203082],1610612753.0,ORL,driving reverse,,,Ross,T. Ross,,,,,1.76,Made,,,,,,,,,,13.0,,,,,,,,,
529,PT09M31.00S,2021-12-04T02:52:50.4Z,4,REGULAR,3pt,Jump Shot,[],1630578,71.17279894875165,20.833333333333336,1610612745,94,90,2021-12-04T02:52:55Z,5170000,-146.0,218.0,1,right,A. Sengun 26' 3PT  (10 PTS) (D. Augustin 3 AST),"[1630578, 201571]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,26.27,Made,,,,,,,,,,10.0,D. Augustin,201571.0,3.0,,,,,,
531,PT09M19.00S,2021-12-04T02:53:02.5Z,4,REGULAR,3pt,Jump Shot,[],203082,21.107095926412615,8.088235294117647,1610612753,94,93,2021-12-04T02:53:06Z,5190000,210.0,146.0,1,left,T. Ross 25' 3PT  (16 PTS) (R. Hampton 4 AST),"[203082, 1630181]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,25.54,Made,,,,,,,,,,16.0,R. Hampton,1630181.0,4.0,,,,,,
533,PT08M57.00S,2021-12-04T02:53:24.3Z,4,REGULAR,3pt,Jump Shot,[],201571,84.44480946123521,4.411764705882353,1610612745,97,93,2021-12-04T02:53:29Z,5210000,-228.0,94.0,1,right,D. Augustin 24' 3PT  (8 PTS) (D. House Jr. 3 AST),"[201571, 1627863]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,24.64,Made,,,,,,,,,,8.0,D. House Jr.,1627863.0,3.0,,,,,,
535,PT08M45.00S,2021-12-04T02:53:39.8Z,4,REGULAR,foul,personal,[],201571,,,1610612753,97,93,2021-12-04T02:53:48Z,5230000,,,0,,D. Augustin personal FOUL (1 PF),"[201571, 203082]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,2882.0,1.0,0.0,Ross,203082.0,,,,,,,,,,
537,PT08M45.00S,2021-12-04T02:53:45.4Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,97,93,2021-12-04T02:53:54Z,5250000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M45.00S,2021-12-04T02:53:45.4Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,97,93,2021-12-04T02:53:54Z,5260000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M33.00S,2021-12-04T02:54:09.3Z,4,REGULAR,2pt,Jump Shot,[],1629643,13.485545335085414,68.38235294117648,1610612753,97,93,2021-12-04T02:54:17Z,5270000,-92.0,74.0,1,left,MISS C. Okeke 11' fadeaway Shot,[1629643],1610612753.0,ORL,fadeaway,,,Okeke,C. Okeke,,,,,11.82,Missed,,,,,,,,,,,,,,,,,,,
540,PT08M32.00S,2021-12-04T02:54:10.3Z,4,REGULAR,rebound,defensive,[],201571,,,1610612745,97,93,2021-12-04T02:54:17Z,5280000,,,0,,D. Augustin REBOUND (Off:0 Def:2),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,539.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
541,PT08M22.00S,2021-12-04T02:54:19.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201571,92.9862023653088,65.19607843137256,1610612745,97,93,2021-12-04T02:54:28Z,5290000,76.0,13.0,1,right,MISS D. Augustin 7' driving floating Shot,[201571],1610612745.0,HOU,driving floating,,,Augustin,D. Augustin,,,,,7.72,Missed,,,,,,,,,,,,,,,,,,,
542,PT08M22.00S,2021-12-04T02:54:19.6Z,4,REGULAR,rebound,defensive,[],1628539,,,1610612753,97,93,2021-12-04T02:54:28Z,5300000,,,0,,M. Mulder REBOUND (Off:0 Def:1),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,541.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
543,PT08M11.00S,2021-12-04T02:54:31.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,5.732588699080158,40.68627450980392,1610612753,97,95,2021-12-04T02:54:37Z,5310000,47.0,1.0,1,left,R. Hampton driving floating bank Jump Shot (5 PTS),[1630181],1610612753.0,ORL,driving floating bank,,,Hampton,R. Hampton,,,,,4.66,Made,,,,,,,,,,5.0,,,,,,,,,
544,PT08M09.00S,2021-12-04T02:54:38.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,97,95,2021-12-04T02:54:38Z,5320000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,97,95,2021-12-04T02:57:29Z,5330000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,out,[],1630528,,,1610612745,97,95,2021-12-04T02:57:29Z,5340000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,out,[],201571,,,1610612745,97,95,2021-12-04T02:57:29Z,5350000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,out,[],1628539,,,1610612745,97,95,2021-12-04T02:57:29Z,5360000,,,0,,SUB out: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
