actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
443,PT04M54.00S,2021-11-15T01:40:33.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,6.521024967148489,95.83333333333334,1610612756,52,71,2021-11-15T01:40:42Z,4300000,-229.0,9.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,22.94,Missed,,,,,,,,,,,,,,,,
444,PT04M53.00S,2021-11-15T01:40:34.9Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,52,71,2021-11-15T01:40:42Z,4310000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,443.0,4.0,3.0,1.0,,,,,,,,,,,,
445,PT04M47.00S,2021-11-15T01:40:40.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,94.56307490144546,49.26470588235294,1610612745,54,71,2021-11-15T01:40:49Z,4320000,-4.0,-1.0,1,right,K. Martin Jr. running finger roll Layup (2 PTS) (K. Porter Jr. 6 AST),"[1630231, 1629645]",1610612745.0,HOU,running finger roll,,,Martin Jr.,K. Martin Jr.,,,,,,,,0.4,Made,,,,,2.0,,,,,,K. Porter Jr.,1629645.0,6.0,,,
447,PT04M31.00S,2021-11-15T01:40:56.4Z,3,REGULAR,3pt,Jump Shot,[],203109,27.808804204993432,21.323529411764707,1610612756,54,71,2021-11-15T01:41:06Z,4340000,143.0,209.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,25.34,Missed,,,,,,,,,,,,,,,,
448,PT04M27.00S,2021-11-15T01:41:00.4Z,3,REGULAR,rebound,offensive,[],1626163,,,1610612756,54,71,2021-11-15T01:41:06Z,4350000,,,0,,F. Kaminsky REBOUND (Off:2 Def:2),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,447.0,4.0,2.0,2.0,,,,,,,,,,,,
449,PT04M21.00S,2021-11-15T01:41:06.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,20.581471747700395,56.372549019607845,1610612756,54,71,2021-11-15T01:41:12Z,4360000,-32.0,141.0,1,left,MISS D. Booker 14' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,,,,14.46,Missed,,,,,,,,,,,,,,,,
450,PT04M21.00S,2021-11-15T01:41:06.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,54,71,2021-11-15T01:41:12Z,4370000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,
451,PT04M21.00S,2021-11-15T01:41:10.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,54,71,2021-11-15T01:41:10Z,4380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M21.00S,2021-11-15T01:41:11.1Z,3,REGULAR,substitution,out,[],101108,,,1610612745,54,71,2021-11-15T01:41:19Z,4390000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M21.00S,2021-11-15T01:41:11.1Z,3,REGULAR,substitution,out,[],203109,,,1610612745,54,71,2021-11-15T01:41:19Z,4400000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M21.00S,2021-11-15T01:41:11.1Z,3,REGULAR,substitution,in,[],1626166,,,1610612745,54,71,2021-11-15T01:41:19Z,4410000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M21.00S,2021-11-15T01:41:11.1Z,3,REGULAR,substitution,in,[],1629661,,,1610612745,54,71,2021-11-15T01:41:19Z,4420000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M08.00S,2021-11-15T01:41:37.2Z,3,REGULAR,3pt,Jump Shot,[],201569,66.17936925098554,44.11764705882353,1610612745,54,71,2021-11-15T01:41:42Z,4430000,-29.0,265.0,1,right,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,26.7,Missed,,,,,,,,,,,,,,,,
457,PT04M07.00S,2021-11-15T01:41:38.2Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,54,71,2021-11-15T01:41:42Z,4440000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,456.0,4.0,4.0,0.0,,,,,,,,,,,,
458,PT03M50.00S,2021-11-15T01:41:55.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626163,7.5722733245729295,49.754901960784316,1610612756,54,71,2021-11-15T01:42:01Z,4450000,1.0,19.0,1,left,MISS F. Kaminsky turnaround Hook,[1626163],1610612756.0,PHX,turnaround,,,Kaminsky,F. Kaminsky,,,,,,,,1.87,Missed,,,,,,,,,,,,,,,,
459,PT03M49.00S,2021-11-15T01:41:56.7Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,54,71,2021-11-15T01:42:01Z,4460000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:4),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,458.0,5.0,4.0,1.0,,,,,,,,,,,,
460,PT03M41.00S,2021-11-15T01:42:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,95.0886990801577,51.225490196078425,1610612745,56,71,2021-11-15T01:42:12Z,4470000,6.0,-6.0,1,right,K. Porter Jr. driving finger roll Layup (9 PTS),[1629645],1610612745.0,HOU,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,,,,0.88,Made,,,,,9.0,,,,,,,,,,,
461,PT03M35.00S,2021-11-15T01:42:11.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,6.389618922470433,50.0,1610612756,56,73,2021-11-15T01:42:16Z,4480000,0.0,8.0,1,left,M. Bridges cutting Layup (12 PTS) (C. Payne 3 AST),"[1628969, 1626166]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,,,,0.76,Made,,,,,12.0,,,,,,C. Payne,1626166.0,3.0,,,
463,PT03M23.00S,2021-11-15T01:42:25.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,56,73,2021-11-15T01:42:25Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M23.00S,2021-11-15T01:42:26.9Z,3,REGULAR,substitution,out,[],1626174,,,1610612745,56,73,2021-11-15T01:42:36Z,4510000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M23.00S,2021-11-15T01:42:26.9Z,3,REGULAR,substitution,out,[],1628969,,,1610612745,56,73,2021-11-15T01:42:36Z,4520000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M23.00S,2021-11-15T01:42:26.9Z,3,REGULAR,substitution,in,[],1627863,,,1610612745,56,73,2021-11-15T01:42:36Z,4530000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M23.00S,2021-11-15T01:42:26.9Z,3,REGULAR,substitution,in,[],1629013,,,1610612745,56,73,2021-11-15T01:42:36Z,4540000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M16.00S,2021-11-15T01:42:50.5Z,3,REGULAR,violation,kicked ball,[],1626163,,,1610612745,56,73,2021-11-15T01:43:03Z,4550000,,,0,,F. Kaminsky kicked ball VIOLATION,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,2002.0,,,,,,,,,,
469,PT03M09.00S,2021-11-15T01:43:12.4Z,3,REGULAR,turnover,out-of-bounds,[],1627863,,,1610612745,56,73,2021-11-15T01:43:20Z,4560000,,,0,,D. House Jr. bad pass out-of-bounds TURNOVER (2 TO),[1627863],1610612745.0,HOU,bad pass,,,House Jr.,D. House Jr.,,,,,2.0,,,,,,,,,,101283.0,,,,,,,,,,
470,PT02M55.00S,2021-11-15T01:43:32.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,13.485545335085414,63.23529411764706,1610612756,56,73,2021-11-15T01:43:39Z,4570000,-66.0,74.0,1,left,MISS D. Booker 9' Jump Shot - blocked,"[1626164, 1630231]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,9.95,Missed,,,,,,,,,,,,,,Martin Jr.,1630231.0,
471,PT02M55.00S,2021-11-15T01:43:32.1Z,3,REGULAR,block,,[],1630231,,,1610612756,56,73,2021-11-15T01:51:03Z,4580000,,,0,,K. Martin Jr. BLOCK (2 BLK),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M53.00S,2021-11-15T01:43:34.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,56,73,2021-11-15T01:43:39Z,4590000,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,470.0,9.0,7.0,2.0,,,,,,,,,,,,
473,PT02M50.00S,2021-11-15T01:43:37.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630231,93.64323258869908,50.49019607843137,1610612745,58,73,2021-11-15T01:43:44Z,4600000,2.0,7.0,1,right,K. Martin Jr. cutting DUNK (4 PTS) (A. Sengun 3 AST),"[1630231, 1630578]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,,,,0.77,Made,,,,,4.0,,,,,,A. Sengun,1630578.0,3.0,,,
475,PT02M35.00S,2021-11-15T01:43:51.3Z,3,REGULAR,3pt,Jump Shot,[],1629013,28.33442838370565,17.401960784313726,1610612756,58,73,2021-11-15T01:44:10Z,4620000,163.0,214.0,1,left,MISS L. Shamet 26' 3PT - blocked,"[1629013, 201569]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,26.88,Missed,,,,,,,,,,,,,,Gordon,201569.0,
476,PT02M35.00S,2021-11-15T01:43:51.3Z,3,REGULAR,block,,[],201569,,,1610612756,58,73,2021-11-15T01:43:56Z,4630000,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M32.00S,2021-11-15T01:43:54.3Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612745,58,73,2021-11-15T01:44:10Z,4640000,,,0,,D. House Jr. REBOUND (Off:0 Def:3),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,475.0,3.0,3.0,0.0,,,,,,,,,,,,
478,PT02M26.00S,2021-11-15T01:44:04.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,58,73,2021-11-15T01:44:04Z,4650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M19.00S,2021-11-15T01:44:24.0Z,3,REGULAR,3pt,Jump Shot,[],1629645,75.64060446780552,9.803921568627452,1610612745,58,73,2021-11-15T01:44:28Z,4660000,-201.0,176.0,1,right,MISS K. Porter Jr. 26' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,26.75,Missed,,,,,,,,,,,,,,,,
480,PT02M18.00S,2021-11-15T01:44:25.0Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,58,73,2021-11-15T01:44:28Z,4670000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,479.0,1.0,1.0,0.0,,,,,,,,,,,,
481,PT02M13.00S,2021-11-15T01:44:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,5.469776609724048,50.49019607843137,1610612756,58,73,2021-11-15T01:44:36Z,4680000,-2.0,-1.0,1,left,MISS D. Booker running Layup,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,,0.27,Missed,,,,,,,,,,,,,,,,
483,PT02M10.00S,2021-11-15T01:44:33.1Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,58,73,2021-11-15T01:44:36Z,4700000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:5),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,481.0,6.0,5.0,1.0,,,,,,,,,,,,
484,PT02M06.00S,2021-11-15T01:44:36.9Z,3,REGULAR,3pt,Jump Shot,[],201569,70.90998685939553,78.67647058823529,1610612745,61,73,2021-11-15T01:44:43Z,4710000,143.0,221.0,1,right,E. Gordon 26' 3PT  (8 PTS) (A. Sengun 4 AST),"[201569, 1630578]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,26.34,Made,,,,,8.0,,,,,,A. Sengun,1630578.0,4.0,,,
486,PT02M04.00S,2021-11-15T01:44:44.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612756,61,73,2021-11-15T01:44:44Z,4730000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M40.00S,2021-11-15T01:46:41.9Z,3,REGULAR,3pt,Jump Shot,[],1626166,33.459264126149804,47.05882352941176,1610612756,61,73,2021-11-15T01:46:50Z,4740000,15.0,262.0,1,left,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,26.24,Missed,,,,,,,,,,,,,,,,
488,PT01M38.00S,2021-11-15T01:46:43.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,61,73,2021-11-15T01:46:50Z,4750000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,487.0,,,,,,,,,,,,,,,
489,PT01M38.00S,2021-11-15T01:46:48.3Z,3,REGULAR,foul,personal,[],1630231,,,1610612756,61,73,2021-11-15T01:46:55Z,4760000,,,0,,K. Martin Jr. loose ball personal FOUL (1 PF),"[1630231, 1626163]",1610612745.0,HOU,loose ball,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,202053.0,1.0,0.0,Kaminsky,1626163.0,,,,,,
491,PT01M38.00S,2021-11-15T01:46:55.0Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,61,73,2021-11-15T01:47:02Z,4780000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M38.00S,2021-11-15T01:46:55.0Z,3,REGULAR,substitution,in,[],1627846,,,1610612756,61,73,2021-11-15T01:47:02Z,4790000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M28.00S,2021-11-15T01:47:17.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626166,6.783837056504599,49.01960784313725,1610612756,61,75,2021-11-15T01:47:21Z,4800000,5.0,11.0,1,left,C. Payne driving reverse DUNK (2 PTS),[1626166],1610612756.0,PHX,driving reverse,,,Payne,C. Payne,,,,,,,,1.23,Made,,,,,2.0,,,,,,,,,,,
494,PT01M08.00S,2021-11-15T01:47:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,91.67214191852825,40.44117647058824,1610612745,63,75,2021-11-15T01:47:41Z,4810000,-48.0,26.0,1,right,E. Gordon driving floating Jump Shot (10 PTS),[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,,,,5.43,Made,,,,,10.0,,,,,,,,,,,
495,PT01M00.00S,2021-11-15T01:47:47.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.783837056504599,48.529411764705884,1610612756,63,77,2021-11-15T01:47:51Z,4820000,7.0,11.0,1,left,C. Payne driving reverse Layup (4 PTS),[1626166],1610612756.0,PHX,driving reverse,,,Payne,C. Payne,,,,,,,,1.35,Made,,,,,4.0,,,,,,,,,,,
496,PT00M39.80S,2021-11-15T01:48:11.5Z,3,REGULAR,foul,personal,[],1627846,,,1610612745,63,77,2021-11-15T01:48:18Z,4830000,,,0,,A. Nader personal FOUL (3 PF),"[1627846, 1630578]",1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,101283.0,3.0,0.0,Sengun,1630578.0,,,,,,
498,PT00M32.80S,2021-11-15T01:48:32.2Z,3,REGULAR,3pt,Jump Shot,[],1629645,68.67608409986859,29.411764705882355,1610612745,63,77,2021-11-15T01:48:42Z,4850000,-103.0,242.0,1,right,MISS K. Porter Jr. 26' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,26.29,Missed,,,,,,,,,,,,,,,,
499,PT00M31.00S,2021-11-15T01:48:34.0Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,63,77,2021-11-15T01:48:42Z,4860000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,,,
500,PT00M18.00S,2021-11-15T01:48:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.652431011826544,49.01960784313725,1610612756,63,77,2021-11-15T01:48:55Z,4870000,5.0,10.0,1,left,MISS C. Payne driving reverse Layup,[1626166],1610612756.0,PHX,driving reverse,,,Payne,C. Payne,,,,,,,,1.11,Missed,,,,,,,,,,,,,,,,
501,PT00M16.70S,2021-11-15T01:48:48.4Z,3,REGULAR,rebound,offensive,[],1626163,,,1610612756,63,77,2021-11-15T01:48:55Z,4880000,,,0,,F. Kaminsky REBOUND (Off:3 Def:2),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,500.0,5.0,2.0,3.0,,,,,,,,,,,,
502,PT00M16.70S,2021-11-15T01:48:56.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627863,,,1610612756,63,77,2021-11-15T01:50:16Z,4890000,,,0,,D. House Jr. shooting personal FOUL (2 PF) (Kaminsky 2 FT),"[1627863, 1626163]",1610612745.0,HOU,shooting,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,202053.0,2.0,0.0,Kaminsky,1626163.0,,,,,,
504,PT00M16.70S,2021-11-15T01:49:17.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626163,,,1610612756,63,78,2021-11-15T01:50:12Z,4910000,,,0,,F. Kaminsky Free Throw 1 of 2 (3 PTS),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
505,PT00M16.70S,2021-11-15T01:49:18.5Z,3,REGULAR,substitution,out,[],1630231,,,1610612756,63,78,2021-11-15T01:49:29Z,4920000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M16.70S,2021-11-15T01:49:18.5Z,3,REGULAR,substitution,in,[],1630224,,,1610612756,63,78,2021-11-15T01:49:29Z,4930000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M16.70S,2021-11-15T01:49:17.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626163,,,1610612756,63,79,2021-11-15T01:50:12Z,4940000,,,0,,F. Kaminsky Free Throw 2 of 2 (4 PTS),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
508,PT00M02.80S,2021-11-15T01:49:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,90.22667542706965,49.26470588235294,1610612745,63,79,2021-11-15T01:50:09Z,4950000,-4.0,39.0,1,right,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,,,,3.96,Missed,,,,,,,,,,,,,,,,
509,PT00M02.40S,2021-11-15T01:50:03.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,63,79,2021-11-15T01:50:03Z,4960000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,,,
510,PT00M02.40S,2021-11-15T01:50:05.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,63,79,2021-11-15T01:50:05Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M00.30S,2021-11-15T01:50:20.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627863,,,1610612756,63,79,2021-11-15T01:50:30Z,4980000,,,0,,D. House Jr. personal FOUL (3 PF) (Payne 2 FT),"[1627863, 1626166]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,2002.0,3.0,0.0,Payne,1626166.0,,,,,,
513,PT00M00.30S,2021-11-15T01:50:53.7Z,3,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,63,80,2021-11-15T01:50:53Z,5000000,,,0,,C. Payne Free Throw 1 of 2 (5 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
514,PT00M00.30S,2021-11-15T01:50:53.7Z,3,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,63,80,2021-11-15T01:51:37Z,5010000,,,0,,MISS C. Payne Free Throw 2 of 2,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,Missed,,,,,,,,,,,,,,,,
515,PT00M00.30S,2021-11-15T01:50:53.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,63,80,2021-11-15T01:51:37Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,514.0,,,,,,,,,,,,,,,
516,PT00M00.00S,2021-11-15T01:51:28.2Z,3,REGULAR,period,end,[],0,,,1610612756,63,80,2021-11-15T01:51:28Z,5030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-11-15T01:53:22.4Z,4,REGULAR,substitution,out,['startperiod'],1629645,,,1610612756,63,80,2021-11-15T01:53:50Z,5040000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-11-15T01:53:22.4Z,4,REGULAR,substitution,out,['startperiod'],1627863,,,1610612756,63,80,2021-11-15T01:53:50Z,5050000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-11-15T01:53:22.4Z,4,REGULAR,substitution,in,['startperiod'],1630231,,,1610612756,63,80,2021-11-15T01:53:50Z,5060000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-11-15T01:53:22.4Z,4,REGULAR,substitution,in,['startperiod'],1630528,,,1610612756,63,80,2021-11-15T01:53:50Z,5070000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-11-15T01:54:03.9Z,4,REGULAR,period,start,[],0,,,1610612745,63,80,2021-11-15T01:54:03Z,5080000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M45.00S,2021-11-15T01:54:18.3Z,4,REGULAR,3pt,Jump Shot,[],201569,71.82982917214193,79.65686274509804,1610612745,63,80,2021-11-15T01:54:24Z,5090000,148.0,212.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,25.9,Missed,,,,,,,,,,,,,,,,
523,PT11M43.00S,2021-11-15T01:54:20.3Z,4,REGULAR,rebound,defensive,[],1627846,,,1610612756,63,80,2021-11-15T01:54:24Z,5100000,,,0,,A. Nader REBOUND (Off:0 Def:4),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,522.0,4.0,4.0,0.0,,,,,,,,,,,,
524,PT11M27.00S,2021-11-15T01:54:38.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626163,10.068988173455978,47.30392156862745,1610612756,63,82,2021-11-15T01:54:45Z,5110000,13.0,42.0,1,left,F. Kaminsky turnaround Hook (6 PTS),[1626163],1610612756.0,PHX,turnaround,,,Kaminsky,F. Kaminsky,,,,,,,,4.42,Made,,,,,6.0,,,,,,,,,,,
525,PT11M27.00S,2021-11-15T01:54:40.8Z,4,REGULAR,foul,personal,['1freethrow'],1630528,,,1610612756,63,82,2021-11-15T01:54:50Z,5120000,,,0,,J. Christopher shooting personal FOUL (2 PF) (Kaminsky 1 FT),"[1630528, 1626163]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,,,,,,,,,,,202053.0,2.0,0.0,Kaminsky,1626163.0,,,,,,
527,PT11M27.00S,2021-11-15T01:54:59.1Z,4,REGULAR,freethrow,1 of 1,[],1626163,,,1610612756,63,82,2021-11-15T01:55:05Z,5140000,,,0,,MISS F. Kaminsky Free Throw 1 of 1,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,Missed,,,,,,,,,,,,,,,,
528,PT11M27.00S,2021-11-15T01:54:59.1Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,63,82,2021-11-15T01:55:05Z,5150000,,,0,,A. Sengun REBOUND (Off:2 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,527.0,10.0,8.0,2.0,,,,,,,,,,,,
529,PT11M09.00S,2021-11-15T01:55:16.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.77463863337714,49.754901960784316,1610612745,65,82,2021-11-15T01:55:21Z,5160000,-1.0,6.0,1,right,E. Gordon driving reverse Layup (12 PTS) (J. Green 2 AST),"[201569, 1630224]",1610612745.0,HOU,driving reverse,,,Gordon,E. Gordon,,,,,,,,0.61,Made,,,,,12.0,,,,,,J. Green,1630224.0,2.0,,,
