actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
623,PT05M30.00S,2022-03-31T02:10:56.8Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,108,106,2022-03-31T02:10:59Z,6120000,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,622.0,2.0,1.0,1.0,,,,,,
624,PT05M30.00S,2022-03-31T02:11:00.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612758,108,106,2022-03-31T02:11:23Z,6130000,,,0,,K. Martin Jr. shooting personal FOUL (4 PF) (Barnes 2 FT),"[1630231, 203084]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,1628159.0,4.0,0.0,Barnes,203084.0,,,,,,,,,,,,,
626,PT05M30.00S,2022-03-31T02:11:36.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203084,,,1610612758,108,107,2022-03-31T02:11:36Z,6150000,,,0,,H. Barnes Free Throw 1 of 2 (12 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
627,PT05M30.00S,2022-03-31T02:11:37.6Z,4,REGULAR,substitution,out,[],1630231,,,1610612758,108,107,2022-03-31T02:11:45Z,6160000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M30.00S,2022-03-31T02:11:37.6Z,4,REGULAR,substitution,out,[],1629726,,,1610612758,108,107,2022-03-31T02:11:45Z,6170000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M30.00S,2022-03-31T02:11:37.6Z,4,REGULAR,substitution,in,[],1629645,,,1610612758,108,107,2022-03-31T02:11:45Z,6180000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M30.00S,2022-03-31T02:11:37.6Z,4,REGULAR,substitution,in,[],1630256,,,1610612758,108,107,2022-03-31T02:11:45Z,6190000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M30.00S,2022-03-31T02:11:55.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203084,,,1610612758,108,108,2022-03-31T02:11:55Z,6200000,,,0,,H. Barnes Free Throw 2 of 2 (13 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
632,PT05M15.00S,2022-03-31T02:12:10.6Z,4,REGULAR,3pt,Jump Shot,[],1630224,21.895532194480946,87.74509803921569,1610612745,108,108,2022-03-31T02:12:16Z,6210000,-189.0,153.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,24.31,Missed,,,,,,,,,,,,,,,,,,,
633,PT05M11.00S,2022-03-31T02:12:14.6Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,108,108,2022-03-31T02:12:16Z,6220000,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,632.0,4.0,3.0,1.0,,,,,,
634,PT05M04.00S,2022-03-31T02:12:22.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,91.40932982917214,38.72549019607843,1610612758,108,108,2022-03-31T02:13:28Z,6230000,-56.0,28.0,1,right,MISS H. Barnes 6' driving floating bank Shot,[203084],1610612758.0,SAC,driving floating bank,,,Barnes,H. Barnes,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
635,PT05M01.00S,2022-03-31T02:12:25.1Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,108,108,2022-03-31T02:12:27Z,6240000,,,0,,J. Tate REBOUND (Off:0 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,634.0,4.0,4.0,0.0,,,,,,
636,PT04M56.00S,2022-03-31T02:12:29.0Z,4,REGULAR,turnover,lost ball,[],1629645,,,1610612745,108,108,2022-03-31T02:12:36Z,6250000,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 1630558]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,2.0,Mitchell,1630558.0,
637,PT04M56.00S,2022-03-31T02:12:29.0Z,4,REGULAR,steal,,[],1630558,,,1610612758,108,108,2022-03-31T02:12:30Z,6260000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M43.00S,2022-03-31T02:12:42.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627745,90.48948751642575,59.068627450980394,1610612758,108,108,2022-03-31T02:12:50Z,6270000,45.0,37.0,1,right,MISS D. Jones Layup,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,5.84,Missed,,,,,,,,,,,,,,,,,,,
639,PT04M41.00S,2022-03-31T02:12:44.8Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,108,108,2022-03-31T02:12:50Z,6280000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,638.0,2.0,2.0,0.0,,,,,,
640,PT04M29.00S,2022-03-31T02:13:01.3Z,4,REGULAR,foul,offensive,['inpenalty'],1628981,,,1610612745,108,108,2022-03-31T02:13:08Z,6290000,,,0,,B. Fernando offensive FOUL (4 PF),"[1628981, 1628978]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,1628159.0,4.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,
642,PT04M29.00S,2022-03-31T02:13:01.3Z,4,REGULAR,turnover,offensive foul,[],1628981,,,1610612745,108,108,2022-03-31T02:13:01Z,6310000,,,0,,B. Fernando offensive foul TURNOVER (3 TO),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,1628159.0,,,,,,,,,,,,,,3.0,,,
643,PT04M29.00S,2022-03-31T02:13:08.1Z,4,REGULAR,substitution,out,[],1628981,,,1610612758,108,108,2022-03-31T02:13:11Z,6320000,,,0,,SUB out: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M29.00S,2022-03-31T02:13:08.1Z,4,REGULAR,substitution,in,[],1630586,,,1610612758,108,108,2022-03-31T02:13:11Z,6330000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M18.00S,2022-03-31T02:13:33.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612758,108,108,2022-03-31T02:13:41Z,6340000,,,0,,J. Tate shooting personal FOUL (4 PF) (Jones 2 FT),"[1630256, 1627745]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,200834.0,4.0,0.0,Jones,1627745.0,,,,,,,,,,,,,
647,PT04M18.00S,2022-03-31T02:13:58.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627745,,,1610612758,108,108,2022-03-31T02:13:58Z,6360000,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
648,PT04M18.00S,2022-03-31T02:13:58.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,108,108,2022-03-31T02:13:58Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,647.0,,,,,,,,,
649,PT04M18.00S,2022-03-31T02:13:58.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627745,,,1610612758,108,108,2022-03-31T02:14:19Z,6380000,,,0,,MISS D. Jones Free Throw 2 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
650,PT04M13.00S,2022-03-31T02:14:03.4Z,4,REGULAR,rebound,offensive,[],1628978,,,1610612758,108,108,2022-03-31T02:14:19Z,6390000,,,0,,D. DiVincenzo REBOUND (Off:2 Def:5),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,649.0,7.0,5.0,2.0,,,,,,
651,PT04M06.00S,2022-03-31T02:14:25.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630558,92.19776609724047,45.34313725490196,1610612758,108,110,2022-03-31T02:14:29Z,6400000,-23.0,21.0,1,right,D. Mitchell driving Layup (22 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,3.12,Made,22.0,,,,,,,,,,,,,,,,,,
652,PT03M48.00S,2022-03-31T02:14:41.7Z,4,REGULAR,3pt,Jump Shot,[],1630224,32.40801576872536,48.529411764705884,1610612745,108,110,2022-03-31T02:14:46Z,6410000,7.0,252.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
653,PT03M46.00S,2022-03-31T02:14:43.7Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,108,110,2022-03-31T02:14:46Z,6420000,,,0,,D. DiVincenzo REBOUND (Off:2 Def:6),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,652.0,8.0,6.0,2.0,,,,,,
654,PT03M32.00S,2022-03-31T02:14:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,91.67214191852825,50.98039215686274,1610612758,108,112,2022-03-31T02:15:04Z,6430000,5.0,26.0,1,right,D. Jones cutting Layup (22 PTS) (D. Mitchell 8 AST),"[1627745, 1630558]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,2.63,Made,22.0,,,,,,D. Mitchell,1630558.0,8.0,,,,,,,,,,
656,PT03M32.00S,2022-03-31T02:15:06.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,108,112,2022-03-31T02:15:06Z,6450000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M32.00S,2022-03-31T02:18:01.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,108,112,2022-03-31T02:18:01Z,6460000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M32.00S,2022-03-31T02:19:01.4Z,4,REGULAR,substitution,out,[],1630227,,,1610612745,108,112,2022-03-31T02:19:14Z,6470000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M32.00S,2022-03-31T02:19:01.4Z,4,REGULAR,substitution,in,[],1630528,,,1610612745,108,112,2022-03-31T02:19:14Z,6480000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M25.00S,2022-03-31T02:19:29.8Z,4,REGULAR,foul,offensive,['inpenalty'],1630224,,,1610612745,108,112,2022-03-31T02:20:09Z,6490000,,,0,,J. Green offensive FOUL (3 PF),"[1630224, 1628978]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,200832.0,3.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,
662,PT03M25.00S,2022-03-31T02:19:29.8Z,4,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,108,112,2022-03-31T02:19:29Z,6510000,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,200832.0,,,,,,,,,,,,,,1.0,,,
663,PT03M25.00S,2022-03-31T02:19:53.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,108,112,2022-03-31T02:19:53Z,6520000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M25.00S,2022-03-31T02:19:55.8Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612758,108,112,2022-03-31T02:22:56Z,6530000,,,0,,,[],1610612745.0,HOU,stands,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,
665,PT03M15.00S,2022-03-31T02:22:36.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,66.44218134034165,42.15686274509804,1610612758,108,112,2022-03-31T02:22:40Z,6540000,-39.0,263.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
666,PT03M12.00S,2022-03-31T02:22:39.1Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,108,112,2022-03-31T02:22:40Z,6550000,,,0,,J. Tate REBOUND (Off:0 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,665.0,5.0,5.0,0.0,,,,,,
667,PT03M02.00S,2022-03-31T02:22:50.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,9.461235216819974,45.54227941176471,1610612745,108,112,2022-03-31T02:23:05Z,6560000,22.0,36.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1628978]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,4.27,Missed,,,,,,,,,,,,,,DiVincenzo,1628978.0,,,,
668,PT03M02.00S,2022-03-31T02:22:50.5Z,4,REGULAR,block,,[],1628978,,,1610612745,108,112,2022-03-31T02:22:53Z,6570000,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M02.00S,2022-03-31T02:22:50.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,108,112,2022-03-31T02:23:05Z,6580000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,667.0,,,,,,,,,
670,PT03M02.00S,2022-03-31T02:22:58.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,108,112,2022-03-31T02:22:58Z,6590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M58.00S,2022-03-31T02:23:11.2Z,4,REGULAR,turnover,bad pass,[],1629645,,,1610612745,108,112,2022-03-31T02:23:15Z,6600000,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 1627745]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,3.0,Jones,1627745.0,
672,PT02M58.00S,2022-03-31T02:23:11.2Z,4,REGULAR,steal,,[],1627745,,,1610612758,108,112,2022-03-31T02:23:13Z,6610000,,,0,,D. Jones STEAL (1 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M46.00S,2022-03-31T02:23:23.5Z,4,REGULAR,turnover,bad pass,[],1630558,,,1610612758,108,112,2022-03-31T02:23:28Z,6620000,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1630558, 1630256]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,3.0,Tate,1630256.0,
674,PT02M46.00S,2022-03-31T02:23:23.5Z,4,REGULAR,steal,,[],1630256,,,1610612745,108,112,2022-03-31T02:23:59Z,6630000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M39.00S,2022-03-31T02:23:28.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629645,6.783837056504599,44.6078431372549,1610612745,110,112,2022-03-31T02:29:09Z,6640000,27.0,11.0,1,left,K. Porter Jr. Layup (29 PTS) (J. Green 2 AST),"[1629645, 1630224]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,2.93,Made,29.0,,,,,,J. Green,1630224.0,2.0,,,,,,,,,,
676,PT02M39.00S,2022-03-31T02:23:38.0Z,4,REGULAR,foul,personal,['1freethrow'],1628978,,,1610612745,110,112,2022-03-31T02:23:55Z,6650000,,,0,,D. DiVincenzo shooting personal FOUL (3 PF) (Porter Jr. 1 FT),"[1628978, 1629645]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,200834.0,3.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,,,,
678,PT02M39.00S,2022-03-31T02:23:56.2Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629645,,,1610612745,111,112,2022-03-31T02:23:56Z,6670000,,,0,,K. Porter Jr. Free Throw 1 of 1 (30 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
679,PT02M21.00S,2022-03-31T02:24:15.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,92.06636005256242,50.73529411764706,1610612758,111,112,2022-03-31T02:24:36Z,6680000,4.0,22.0,1,right,MISS T. Lyles driving DUNK,[1626168],1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,,
680,PT02M17.00S,2022-03-31T02:24:18.9Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,111,112,2022-03-31T02:24:18Z,6690000,,,0,,T. Lyles REBOUND (Off:2 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,679.0,7.0,5.0,2.0,,,,,,
681,PT02M17.00S,2022-03-31T02:24:18.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,94.40999984741211,50.0,1610612758,111,112,2022-03-31T02:24:18Z,6700000,0.0,0.0,1,right,MISS T. Lyles tip Layup,[1626168],1610612758.0,SAC,tip,,,Lyles,T. Lyles,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
682,PT02M17.00S,2022-03-31T02:24:19.6Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,111,112,2022-03-31T02:24:19Z,6710000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:10),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,681.0,12.0,10.0,2.0,,,,,,
683,PT02M15.00S,2022-03-31T02:24:22.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630586,7.046649145860711,50.49019607843137,1610612745,113,112,2022-03-31T02:26:12Z,6720000,-2.0,14.0,1,left,U. Garuba running Layup (8 PTS) (K. Porter Jr. 11 AST),"[1630586, 1629645]",1610612745.0,HOU,running,,,Garuba,U. Garuba,,,,,1.39,Made,8.0,,,,,,K. Porter Jr.,1629645.0,11.0,,,,,,,,,,
685,PT01M55.00S,2022-03-31T02:24:41.3Z,4,REGULAR,3pt,Jump Shot,[],1628978,94.1688567674113,94.36274509803921,1610612758,113,115,2022-03-31T02:24:46Z,6740000,222.0,2.0,1,right,D. DiVincenzo 3PT  (8 PTS) (D. Jones 5 AST),"[1628978, 1627745]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,22.18,Made,8.0,,,,,,D. Jones,1627745.0,5.0,,,,,,,,,,
687,PT01M34.00S,2022-03-31T02:25:06.4Z,4,REGULAR,3pt,Jump Shot,[],1629645,32.40801576872536,66.66666666666666,1610612745,113,115,2022-03-31T02:25:11Z,6760000,-83.0,252.0,1,left,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
688,PT01M31.00S,2022-03-31T02:25:09.4Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,113,115,2022-03-31T02:25:11Z,6770000,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,687.0,5.0,4.0,1.0,,,,,,
689,PT01M19.00S,2022-03-31T02:25:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.51182654402102,48.28431372549019,1610612758,113,115,2022-03-31T02:25:34Z,6780000,-9.0,8.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,1.21,Missed,,,,,,,,,,,,,,,,,,,
690,PT01M18.00S,2022-03-31T02:25:25.0Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,113,115,2022-03-31T02:25:34Z,6790000,,,0,,D. Jones REBOUND (Off:3 Def:6),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,689.0,9.0,6.0,3.0,,,,,,
691,PT01M18.00S,2022-03-31T02:25:27.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627745,94.40999984741211,50.0,1610612758,113,117,2022-03-31T02:25:27Z,6800000,0.0,0.0,1,right,D. Jones tip Layup (24 PTS),[1627745],1610612758.0,SAC,tip,,,Jones,D. Jones,,,,,0.0,Made,24.0,,,,,,,,,,,,,,,,,,
692,PT01M11.00S,2022-03-31T02:25:36.6Z,4,REGULAR,foul,personal,[],1630558,,,1610612745,113,117,2022-03-31T02:25:46Z,6810000,,,0,,D. Mitchell take personal FOUL (4 PF),"[1630558, 1630224]",1610612758.0,SAC,take,,,Mitchell,D. Mitchell,,,,,,,,1628159.0,4.0,0.0,Green,1630224.0,,,,,,,,,,,,,
695,PT01M02.00S,2022-03-31T02:26:08.9Z,4,REGULAR,3pt,Jump Shot,[],1630528,14.273981603153747,3.9215686274509802,1610612745,113,117,2022-03-31T02:26:14Z,6830000,230.0,82.0,1,left,MISS J. Christopher 24' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,,
696,PT01M00.00S,2022-03-31T02:26:10.9Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,113,117,2022-03-31T02:26:14Z,6840000,,,0,,J. Tate REBOUND (Off:1 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,695.0,6.0,5.0,1.0,,,,,,
697,PT01M00.00S,2022-03-31T02:26:13.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,6.652431011826544,49.50980392156863,1610612745,115,117,2022-03-31T02:26:18Z,6850000,2.0,10.0,1,left,J. Tate putback Layup (7 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,1.03,Made,7.0,,,,,,,,,,,,,,,,,,
698,PT00M46.80S,2022-03-31T02:26:28.3Z,4,REGULAR,turnover,bad pass,[],1627745,,,1610612758,115,117,2022-03-31T02:26:37Z,6860000,,,0,,D. Jones bad pass TURNOVER (1 TO),"[1627745, 1630528]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,1.0,Christopher,1630528.0,
699,PT00M46.80S,2022-03-31T02:26:28.3Z,4,REGULAR,steal,,[],1630528,,,1610612745,115,117,2022-03-31T02:26:30Z,6870000,,,0,,J. Christopher STEAL (5 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M44.50S,2022-03-31T02:26:37.1Z,4,REGULAR,foul,offensive,['inpenalty'],1630528,,,1610612745,115,117,2022-03-31T02:26:48Z,6880000,,,0,,J. Christopher charge offensive FOUL (3 PF),"[1630528, 1630558]",1610612745.0,HOU,charge,,,Christopher,J. Christopher,,,,,,,,200834.0,3.0,0.0,Mitchell,1630558.0,,,,,,,,,,,,,
702,PT00M44.50S,2022-03-31T02:26:37.1Z,4,REGULAR,turnover,offensive foul,[],1630528,,,1610612745,115,117,2022-03-31T02:26:37Z,6900000,,,0,,J. Christopher offensive foul TURNOVER (4 TO),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,200834.0,,,,,,,,,,,,,,4.0,,,
703,PT00M24.40S,2022-03-31T02:27:18.5Z,4,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,115,117,2022-03-31T02:27:24Z,6910000,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (4 TO),[1630558],1610612758.0,SAC,lost ball,,,Mitchell,D. Mitchell,,,,,,,,200834.0,,,,,,,,,,,,,,4.0,,,
704,PT00M24.40S,2022-03-31T02:27:30.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,115,117,2022-03-31T02:27:30Z,6920000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M24.40S,2022-03-31T02:28:42.3Z,4,REGULAR,substitution,out,[],1630586,,,1610612745,115,117,2022-03-31T02:29:05Z,6930000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M24.40S,2022-03-31T02:28:42.3Z,4,REGULAR,substitution,in,[],1629726,,,1610612745,115,117,2022-03-31T02:29:05Z,6940000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M22.40S,2022-03-31T02:29:24.8Z,4,REGULAR,turnover,out-of-bounds,[],1629726,,,1610612745,115,117,2022-03-31T02:29:33Z,6950000,,,0,,G. Mathews bad pass out-of-bounds TURNOVER (2 TO),[1629726],1610612745.0,HOU,bad pass,,,Mathews,G. Mathews,,,,,,,,200832.0,,,,,,,,,,,,,,2.0,,,
708,PT00M22.40S,2022-03-31T02:29:59.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630528,,,1610612758,115,117,2022-03-31T02:32:55Z,6960000,,,0,,J. Christopher take personal FOUL (4 PF) (Mitchell 2 FT),"[1630528, 1630558]",1610612745.0,HOU,take,,,Christopher,J. Christopher,,,,,,,,200834.0,4.0,0.0,Mitchell,1630558.0,,,,,,,,,,,,,
710,PT00M22.40S,2022-03-31T02:30:23.2Z,4,REGULAR,instantreplay,request,[],0,,,1610612758,115,117,2022-03-31T02:32:46Z,6980000,,,0,,,[],,,stands,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,Common Foul Upheld
