actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
623,PT07M53.00S,2022-11-04T01:15:04.1Z,4,REGULAR,substitution,in,[],203110,,,1610612753,109,104,2022-11-04T01:15:16Z,6190000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT07M53.00S,2022-11-04T01:15:04.1Z,4,REGULAR,substitution,in,[],1626172,,,1610612753,109,104,2022-11-04T01:15:16Z,6200000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT07M53.00S,2022-11-04T01:15:32.8Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,110,104,2022-11-04T01:15:32Z,6210000,,,0,,P. Banchero Free Throw 2 of 2 (18 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
626,PT07M38.00S,2022-11-04T01:15:49.6Z,4,REGULAR,3pt,Jump Shot,[],201939,31.750985545335087,56.127450980392155,1610612744,110,104,2022-11-04T01:16:12Z,6220000,-31.0,246.0,1,left,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,24.79,Missed,,,,,,,,,,,,,,,,,,
627,PT07M35.00S,2022-11-04T01:15:52.9Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,110,104,2022-11-04T01:15:52Z,6230000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,626.0,1.0,1.0,0.0,,,,,,,,,,,,,,
628,PT07M20.00S,2022-11-04T01:16:08.3Z,4,REGULAR,3pt,Jump Shot,[],1630181,70.90998685939553,22.54901960784314,1610612753,113,104,2022-11-04T01:16:16Z,6240000,-137.0,221.0,1,right,R. Hampton 26' 3PT  (15 PTS) (F. Wagner 2 AST),"[1630181, 1630532]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,26.01,Made,,,,,15.0,F. Wagner,1630532.0,2.0,,,,,,,,,,
630,PT07M08.00S,2022-11-04T01:16:19.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,6.1268068331143235,54.41176470588235,1610612744,113,106,2022-11-04T01:34:05Z,6260000,-22.0,5.0,1,left,K. Looney cutting DUNK (14 PTS) (K. Thompson 3 AST),"[1626172, 202691]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,14.0,K. Thompson,202691.0,3.0,,,,,,,,,,
633,PT06M43.00S,2022-11-04T01:16:45.6Z,4,REGULAR,3pt,Jump Shot,[],1631094,93.24901445466492,97.54901960784314,1610612753,113,106,2022-11-04T01:17:10Z,6280000,238.0,11.0,1,right,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
634,PT06M43.00S,2022-11-04T01:16:45.6Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,113,106,2022-11-04T01:17:10Z,6290000,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,633.0,3.0,2.0,1.0,,,,,,,,,,,,,,
635,PT06M35.00S,2022-11-04T01:16:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.703679369250986,50.49019607843137,1610612744,113,106,2022-11-04T03:14:55Z,6300000,-2.0,20.0,1,left,MISS K. Looney cutting Layup - blocked,"[1626172, 1630181]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,Hampton,1630181.0
636,PT06M35.00S,2022-11-04T01:16:54.0Z,4,REGULAR,block,,[],1630181,,,1610612744,113,106,2022-11-04T01:16:57Z,6310000,,,0,,R. Hampton BLOCK (1 BLK),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
637,PT06M35.00S,2022-11-04T01:16:54.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,113,106,2022-11-04T01:17:24Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,635.0,,,,,,,,,,,,,,,,,
639,PT06M35.00S,2022-11-04T01:17:00.9Z,4,REGULAR,substitution,out,[],1629626,,,1610612744,113,106,2022-11-04T01:17:09Z,6340000,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT06M35.00S,2022-11-04T01:17:00.9Z,4,REGULAR,substitution,in,[],1628976,,,1610612744,113,106,2022-11-04T01:17:09Z,6350000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT06M31.00S,2022-11-04T01:17:19.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,31.35676741130092,70.58823529411765,1610612744,113,106,2022-11-04T01:17:35Z,6360000,-103.0,242.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
642,PT06M28.00S,2022-11-04T01:17:22.6Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,113,106,2022-11-04T01:17:35Z,6370000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,641.0,6.0,5.0,1.0,,,,,,,,,,,,,,
643,PT06M12.00S,2022-11-04T01:17:39.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,88.25558475689881,47.794117647058826,1610612753,113,106,2022-11-04T01:17:44Z,6380000,-11.0,58.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
644,PT06M09.00S,2022-11-04T01:17:42.3Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,113,106,2022-11-04T01:17:44Z,6390000,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,643.0,4.0,4.0,0.0,,,,,,,,,,,,,,
645,PT06M06.00S,2022-11-04T01:17:44.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203110,6.258212877792378,54.41176470588235,1610612744,113,108,2022-11-04T01:17:53Z,6400000,-22.0,6.0,1,left,D. Green running Layup (6 PTS),[203110],1610612744.0,GSW,running,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,6.0,,,,,,,,,,,,,
646,PT05M47.00S,2022-11-04T01:18:04.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,91.5407358738502,64.4607843137255,1610612753,113,108,2022-11-04T01:18:11Z,6410000,72.0,27.0,1,right,MISS F. Wagner 7' driving bank Hook,[1630532],1610612753.0,ORL,driving bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.72,Missed,,,,,,,,,,,,,,,,,,
647,PT05M44.00S,2022-11-04T01:18:07.0Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,113,108,2022-11-04T01:18:11Z,6420000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,646.0,5.0,5.0,0.0,,,,,,,,,,,,,,
648,PT05M39.00S,2022-11-04T01:18:12.0Z,4,REGULAR,turnover,lost ball,[],201939,,,1610612744,113,108,2022-11-04T01:18:17Z,6430000,,,0,,S. Curry lost ball TURNOVER (3 TO),"[201939, 1630591]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,,,,,,,,3.0,Suggs,1630591.0,,,,,,,
649,PT05M39.00S,2022-11-04T01:18:12.0Z,4,REGULAR,steal,,[],1630591,,,1610612753,113,108,2022-11-04T01:18:14Z,6440000,,,0,,J. Suggs STEAL (3 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
650,PT05M35.00S,2022-11-04T01:18:15.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,92.19776609724047,50.98039215686274,1610612753,115,108,2022-11-04T01:18:27Z,6450000,5.0,21.0,1,right,P. Banchero running alley-oop DUNK (20 PTS) (J. Suggs 8 AST),"[1631094, 1630591]",1610612753.0,ORL,running alley-oop,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,20.0,J. Suggs,1630591.0,8.0,,,,,,,,,,
652,PT05M17.00S,2022-11-04T01:18:33.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,6.1268068331143235,60.5392156862745,1610612744,115,110,2022-11-04T01:38:51Z,6470000,-53.0,5.0,1,left,K. Thompson driving floating Jump Shot (24 PTS) (D. Green 7 AST),"[202691, 203110]",1610612744.0,GSW,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.29,Made,,,,,24.0,D. Green,203110.0,7.0,,,,,,,,,,
654,PT05M00.00S,2022-11-04T01:18:50.6Z,4,REGULAR,3pt,Jump Shot,[],1631094,72.22404730617609,81.86274509803921,1610612753,115,110,2022-11-04T01:18:56Z,6490000,159.0,209.0,1,right,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
655,PT04M55.00S,2022-11-04T01:18:55.6Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,115,110,2022-11-04T01:47:21Z,6500000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,654.0,7.0,5.0,2.0,,,,,,,,,,,,,,
656,PT04M46.00S,2022-11-04T01:19:04.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631094,77.34888304862024,36.76470588235294,1610612753,115,110,2022-11-04T01:19:11Z,6510000,-66.0,160.0,1,right,MISS P. Banchero 17' step back Shot,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,17.35,Missed,,,,,,,,,,,,,,,,,,
657,PT04M42.00S,2022-11-04T01:19:08.9Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,115,110,2022-11-04T01:19:11Z,6520000,,,0,,K. Looney REBOUND (Off:2 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Left Center,,,656.0,7.0,5.0,2.0,,,,,,,,,,,,,,
658,PT04M29.00S,2022-11-04T01:19:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,5.732588699080158,49.50980392156863,1610612744,115,112,2022-11-04T01:39:10Z,6530000,2.0,1.0,1,left,K. Looney reverse Layup (16 PTS) (T. Jerome 2 AST),"[1626172, 1629660]",1610612744.0,GSW,reverse,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,16.0,T. Jerome,1629660.0,2.0,,,,,,,,,,
660,PT04M29.00S,2022-11-04T01:19:26.3Z,4,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612744,115,112,2022-11-04T01:19:45Z,6550000,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Looney 1 FT),"[1628976, 1626172]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201245.0,3.0,0.0,Looney,1626172.0,,
662,PT04M29.00S,2022-11-04T01:19:48.3Z,4,REGULAR,foul,technical,['1freethrow'],1628976,,,1610612744,115,112,2022-11-04T01:21:06Z,6570000,,,0,,W. Carter Jr. technical FOUL (1 Tech),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,201245.0,3.0,1.0,,,,
663,PT04M29.00S,2022-11-04T01:19:57.0Z,4,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,115,113,2022-11-04T01:21:06Z,6580000,,,0,,S. Curry technical Free Throw 1 of 1 (29 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
664,PT04M29.00S,2022-11-04T01:20:00.0Z,4,REGULAR,substitution,out,[],1629660,,,1610612744,115,113,2022-11-04T01:21:06Z,6590000,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M29.00S,2022-11-04T01:20:00.0Z,4,REGULAR,substitution,in,[],203952,,,1610612744,115,113,2022-11-04T01:21:06Z,6600000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M29.00S,2022-11-04T01:20:24.7Z,4,REGULAR,freethrow,1 of 1,[],1626172,,,1610612744,115,114,2022-11-04T01:20:24Z,6610000,,,0,,K. Looney Free Throw 1 of 1 (17 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
667,PT04M13.00S,2022-11-04T01:20:38.9Z,4,REGULAR,2pt,Jump Shot,[],1630591,74.85216819973719,66.42156862745098,1610612753,117,114,2022-11-04T01:20:43Z,6620000,82.0,184.0,1,right,J. Suggs 20' pullup Jump Shot (17 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,20.14,Made,,,,,17.0,,,,,,,,,,,,,
668,PT03M48.00S,2022-11-04T01:21:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,12.828515111695138,63.23529411764706,1610612744,117,114,2022-11-04T01:21:08Z,6630000,-66.0,68.0,1,left,MISS K. Thompson 9' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Left,9.5,Missed,,,,,,,,,,,,,,,,,,
669,PT03M45.00S,2022-11-04T01:21:06.3Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,117,114,2022-11-04T01:21:08Z,6640000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Left,,,668.0,3.0,3.0,0.0,,,,,,,,,,,,,,
670,PT03M37.00S,2022-11-04T01:21:14.2Z,4,REGULAR,3pt,Jump Shot,[],1630591,65.39093298291722,27.696078431372552,1610612753,117,114,2022-11-04T01:21:21Z,6650000,-112.0,273.0,1,right,MISS J. Suggs 29' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,29.47,Missed,,,,,,,,,,,,,,,,,,
671,PT03M36.00S,2022-11-04T01:21:15.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,117,114,2022-11-04T01:21:21Z,6660000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,670.0,,,,,,,,,,,,,,,,,
673,PT03M27.00S,2022-11-04T01:21:35.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203110,6.783837056504599,48.77450980392157,1610612744,117,116,2022-11-04T01:21:42Z,6680000,6.0,11.0,1,left,D. Green driving DUNK (8 PTS) (S. Curry 9 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.28,Made,,,,,8.0,S. Curry,201939.0,9.0,,,,,,,,,,
675,PT03M27.00S,2022-11-04T01:21:42.0Z,4,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612744,117,116,2022-11-04T01:21:51Z,6700000,,,0,,J. Suggs shooting personal FOUL (4 PF) (Green 1 FT),"[1630591, 203110]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1162.0,4.0,0.0,Green,203110.0,,
677,PT03M27.00S,2022-11-04T01:22:03.6Z,4,REGULAR,freethrow,1 of 1,[],203110,,,1610612744,117,116,2022-11-04T01:22:08Z,6720000,,,0,,MISS D. Green Free Throw 1 of 1,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
678,PT03M27.00S,2022-11-04T01:22:03.6Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,117,116,2022-11-04T01:22:08Z,6730000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,677.0,8.0,6.0,2.0,,,,,,,,,,,,,,
679,PT03M27.00S,2022-11-04T01:22:09.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,117,116,2022-11-04T01:22:09Z,6740000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT03M27.00S,2022-11-04T01:24:25.8Z,4,REGULAR,substitution,out,[],1630181,,,1610612753,117,116,2022-11-04T01:24:53Z,6750000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT03M27.00S,2022-11-04T01:24:25.8Z,4,REGULAR,substitution,in,[],1629643,,,1610612753,117,116,2022-11-04T01:24:53Z,6760000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M15.00S,2022-11-04T01:25:15.0Z,4,REGULAR,turnover,traveling,[],1631094,,,1610612753,117,116,2022-11-04T01:25:21Z,6770000,,,0,,P. Banchero traveling TURNOVER (4 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,,,201245.0,,,,,,
683,PT03M00.00S,2022-11-04T01:25:48.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201939,23.47240473061761,50.0,1610612744,117,118,2022-11-04T01:39:34Z,6780000,0.0,168.0,1,left,S. Curry 16' step back Jump Shot (31 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,16.81,Made,,,,,31.0,,,,,,,,,,,,,
684,PT02M44.00S,2022-11-04T01:26:07.0Z,4,REGULAR,turnover,traveling,[],1630532,,,1610612753,117,118,2022-11-04T01:26:11Z,6790000,,,0,,F. Wagner traveling TURNOVER (4 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,,,,,,,,,,,4.0,,,1162.0,,,,,,
685,PT02M30.00S,2022-11-04T01:26:31.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,7.046649145860711,46.07843137254902,1610612744,117,118,2022-11-04T01:26:36Z,6800000,20.0,14.0,1,left,MISS A. Wiggins cutting Layup,[203952],1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
686,PT02M28.00S,2022-11-04T01:26:33.1Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,117,118,2022-11-04T01:26:36Z,6810000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,685.0,9.0,7.0,2.0,,,,,,,,,,,,,,
687,PT02M15.00S,2022-11-04T01:26:45.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631094,87.99277266754271,52.69607843137255,1610612753,119,118,2022-11-04T01:26:52Z,6820000,13.0,60.0,1,right,P. Banchero 6' turnaround Hook (22 PTS) (W. Carter Jr. 2 AST),"[1631094, 1628976]",1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,22.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,
689,PT01M55.00S,2022-11-04T01:27:06.4Z,4,REGULAR,2pt,Jump Shot,[],201939,27.283180026281208,44.11764705882353,1610612744,119,120,2022-11-04T01:27:10Z,6840000,29.0,204.0,1,left,S. Curry 20' pullup Jump Shot (33 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,20.61,Made,,,,,33.0,,,,,,,,,,,,,
690,PT01M48.00S,2022-11-04T01:27:29.3Z,4,REGULAR,3pt,Jump Shot,[],1630591,67.36202365308804,37.00980392156863,1610612753,122,120,2022-11-04T01:27:33Z,6850000,-65.0,254.0,1,right,J. Suggs 26' 3PT pullup (20 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,26.25,Made,,,,,20.0,,,,,,,,,,,,,
691,PT01M35.00S,2022-11-04T01:27:50.5Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630532,,,1610612744,122,120,2022-11-04T01:28:10Z,6860000,,,0,,F. Wagner shooting personal FOUL (2 PF) (Curry 3 FT),"[1630532, 201939]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627964.0,2.0,0.0,Curry,201939.0,,
694,PT01M35.00S,2022-11-04T01:28:24.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,122,120,2022-11-04T01:29:48Z,6890000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT01M35.00S,2022-11-04T01:30:14.9Z,4,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,122,121,2022-11-04T01:30:14Z,6910000,,,0,,S. Curry Free Throw 1 of 3 (34 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,34.0,,,,,,,,,,,,,
697,PT01M35.00S,2022-11-04T01:30:27.2Z,4,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,122,122,2022-11-04T01:30:27Z,6920000,,,0,,S. Curry Free Throw 2 of 3 (35 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,35.0,,,,,,,,,,,,,
698,PT01M35.00S,2022-11-04T01:30:40.8Z,4,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,122,123,2022-11-04T01:30:40Z,6930000,,,0,,S. Curry Free Throw 3 of 3 (36 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,36.0,,,,,,,,,,,,,
699,PT01M28.00S,2022-11-04T01:30:53.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.93495400788436,57.107843137254896,1610612753,124,123,2022-11-04T01:39:52Z,6940000,36.0,23.0,1,right,F. Wagner driving Layup (19 PTS) (J. Suggs 9 AST),"[1630532, 1630591]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.25,Made,,,,,19.0,J. Suggs,1630591.0,9.0,,,,,,,,,,
701,PT01M18.00S,2022-11-04T01:31:07.5Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,124,123,2022-11-04T01:40:07Z,6960000,,,0,,S. Curry bad pass TURNOVER (4 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,4.0,,,,,,,,,
703,PT01M18.00S,2022-11-04T01:31:13.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612753,124,123,2022-11-04T01:33:34Z,6980000,,,0,,S. Curry loose ball personal FOUL (3 PF) (Suggs 2 FT),"[201939, 1630591]",1610612744.0,GSW,loose ball,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1162.0,3.0,0.0,Suggs,1630591.0,,
705,PT01M18.00S,2022-11-04T01:31:39.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630591,,,1610612753,125,123,2022-11-04T01:31:39Z,7000000,,,0,,J. Suggs Free Throw 1 of 2 (21 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
706,PT01M18.00S,2022-11-04T01:31:39.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630591,,,1610612753,126,123,2022-11-04T01:32:05Z,7010000,,,0,,J. Suggs Free Throw 2 of 2 (22 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
707,PT00M59.30S,2022-11-04T01:32:19.7Z,4,REGULAR,3pt,Jump Shot,[],201939,30.042706964520367,19.852941176470587,1610612744,126,126,2022-11-04T01:32:24Z,7020000,151.0,230.0,1,left,S. Curry 27' 3PT  (39 PTS) (A. Wiggins 3 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.49,Made,,,,,39.0,A. Wiggins,203952.0,3.0,,,,,,,,,,
709,PT00M37.70S,2022-11-04T01:32:45.3Z,4,REGULAR,3pt,Jump Shot,[],1630591,66.17936925098554,61.51960784313726,1610612753,129,126,2022-11-04T01:40:30Z,7040000,58.0,265.0,1,right,J. Suggs 27' 3PT pullup (25 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,27.16,Made,,,,,25.0,,,,,,,,,,,,,
710,PT00M31.50S,2022-11-04T01:33:00.5Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,129,126,2022-11-04T01:33:15Z,7050000,,,0,,S. Curry bad pass TURNOVER (5 TO),"[201939, 1630591]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,5.0,Suggs,1630591.0,,,,,,,
713,PT00M31.50S,2022-11-04T01:33:00.5Z,4,REGULAR,steal,,[],1630591,,,1610612753,129,126,2022-11-04T01:33:15Z,7055000,,,0,,J. Suggs STEAL (4 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
