actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
518,PT07M52.00S,2022-11-10T00:29:53.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,80,81,2022-11-10T00:30:01Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left,,,,517.0,,,,,,,,,,,,,,,,
520,PT07M52.00S,2022-11-10T00:30:10.2Z,4,REGULAR,substitution,out,[],1628976,,,1610612753,80,81,2022-11-10T00:30:14Z,5090000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M52.00S,2022-11-10T00:30:10.2Z,4,REGULAR,substitution,in,[],1629643,,,1610612753,80,81,2022-11-10T00:30:14Z,5100000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M49.00S,2022-11-10T00:30:28.7Z,4,REGULAR,foul,personal,[],201580,,,1610612753,80,81,2022-11-10T00:30:42Z,5110000,False,,,0,,J. McGee personal FOUL (2 PF),"[201580, 1628964]",1610612742.0,DAL,,,,McGee,J. McGee,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,202041.0,,,2.0,0.0,Bamba,1628964.0
524,PT07M49.00S,2022-11-10T00:30:38.0Z,4,REGULAR,substitution,out,[],201580,,,1610612753,80,81,2022-11-10T00:30:44Z,5130000,False,,,0,,SUB out: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M49.00S,2022-11-10T00:30:38.0Z,4,REGULAR,substitution,in,[],203939,,,1610612753,80,81,2022-11-10T00:30:44Z,5140000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M42.00S,2022-11-10T00:31:20.5Z,4,REGULAR,foul,personal,[],1630182,,,1610612753,80,81,2022-11-10T00:31:29Z,5160000,False,,,0,,J. Green personal FOUL (2 PF),"[1630182, 1630591]",1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,200833.0,,,2.0,0.0,Suggs,1630591.0
529,PT07M33.00S,2022-11-10T00:31:39.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631216,79.36925098554534,83.11121323529412,1610612753,82,81,2022-11-10T00:31:51Z,5180000,False,166.0,141.0,1,right,C. Houstan 21' Jump Shot (8 PTS) (M. Bamba 1 AST),"[1631216, 1628964]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Right Center,21.78,Made,8.0,,,,,M. Bamba,1628964.0,1.0,,,,,,,,,,
531,PT07M11.00S,2022-11-10T00:32:01.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,16.245072273324574,56.86274509803921,1610612742,82,81,2022-11-10T00:32:08Z,5200000,False,-34.0,100.0,1,left,MISS S. Dinwiddie 10' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,10.59,Missed,,,,,,,,,,,,,,,,,,
532,PT07M09.00S,2022-11-10T00:32:03.5Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,82,81,2022-11-10T00:32:03Z,5210000,False,,,0,,J. Suggs REBOUND (Off:1 Def:6),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,531.0,7.0,6.0,1.0,,,,,,,,,,,,,
533,PT07M00.00S,2022-11-10T00:32:16.7Z,4,REGULAR,turnover,traveling,[],203082,,,1610612753,82,81,2022-11-10T00:32:24Z,5220000,False,,,0,,T. Ross traveling TURNOVER (2 TO),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,202041.0,,,,,,
534,PT07M00.00S,2022-11-10T00:32:21.4Z,4,REGULAR,substitution,out,[],203501,,,1610612742,82,81,2022-11-10T00:32:30Z,5230000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M00.00S,2022-11-10T00:32:21.4Z,4,REGULAR,substitution,in,[],203493,,,1610612742,82,81,2022-11-10T00:32:30Z,5240000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT06M34.00S,2022-11-10T00:32:58.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203939,21.50131406044678,65.93137254901961,1610612742,82,81,2022-11-10T00:33:03Z,5250000,False,-80.0,150.0,1,left,MISS D. Powell 16' turnaround Shot,[203939],1610612742.0,DAL,turnaround,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left Center,16.95,Missed,,,,,,,,,,,,,,,,,,
537,PT06M31.00S,2022-11-10T00:33:01.0Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,82,81,2022-11-10T00:33:01Z,5260000,False,,,0,,M. Bamba REBOUND (Off:1 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Left Center,,,,536.0,6.0,5.0,1.0,,,,,,,,,,,,,
538,PT06M09.00S,2022-11-10T00:33:22.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,83.78777923784494,37.99019607843137,1610612753,82,81,2022-11-10T00:33:27Z,5270000,False,-60.0,100.0,1,right,MISS J. Suggs 11' turnaround fadeaway Shot,[1630591],1610612753.0,ORL,turnaround fadeaway,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Left,11.65,Missed,,,,,,,,,,,,,,,,,,
539,PT06M06.00S,2022-11-10T00:33:25.8Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,82,81,2022-11-10T00:33:27Z,5280000,False,,,0,,D. Powell REBOUND (Off:0 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Left,,,,538.0,3.0,3.0,0.0,,,,,,,,,,,,,
540,PT06M02.00S,2022-11-10T00:33:30.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203915,5.995400788436268,51.9607843137255,1610612742,82,83,2022-11-10T00:33:52Z,5290000,False,-10.0,4.0,1,left,S. Dinwiddie running Layup (27 PTS),[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.05,Made,27.0,,,,,,,,,,,,,,,,,
541,PT05M43.00S,2022-11-10T00:33:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203082,92.9862023653088,50.98039215686274,1610612753,84,83,2022-11-10T00:33:58Z,5300000,False,5.0,13.0,1,right,T. Ross driving Layup (6 PTS),[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,1.43,Made,6.0,,,,,,,,,,,,,,,,,
542,PT05M43.00S,2022-11-10T00:33:55.0Z,4,REGULAR,foul,personal,['1freethrow'],203493,,,1610612753,84,83,2022-11-10T00:34:10Z,5310000,False,,,0,,R. Bullock shooting personal FOUL (2 PF) (Ross 1 FT),"[203493, 203082]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,,,2.0,0.0,Ross,203082.0
544,PT05M43.00S,2022-11-10T00:34:11.7Z,4,REGULAR,substitution,out,[],1630591,,,1610612753,84,83,2022-11-10T00:34:29Z,5330000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT05M43.00S,2022-11-10T00:34:11.7Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,84,83,2022-11-10T00:34:29Z,5340000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT05M43.00S,2022-11-10T00:34:11.7Z,4,REGULAR,substitution,out,[],203915,,,1610612753,84,83,2022-11-10T00:34:29Z,5350000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT05M43.00S,2022-11-10T00:34:11.7Z,4,REGULAR,substitution,out,[],1628467,,,1610612753,84,83,2022-11-10T00:34:29Z,5360000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT05M43.00S,2022-11-10T00:34:11.7Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,84,83,2022-11-10T00:34:29Z,5370000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M43.00S,2022-11-10T00:34:11.7Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,84,83,2022-11-10T00:34:29Z,5380000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M43.00S,2022-11-10T00:34:11.7Z,4,REGULAR,substitution,in,[],1627827,,,1610612753,84,83,2022-11-10T00:34:29Z,5390000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M43.00S,2022-11-10T00:34:11.7Z,4,REGULAR,substitution,in,[],1629029,,,1610612753,84,83,2022-11-10T00:34:29Z,5400000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M43.00S,2022-11-10T00:34:38.2Z,4,REGULAR,freethrow,1 of 1,[],203082,,,1610612753,84,83,2022-11-10T00:34:42Z,5410000,False,,,0,,MISS T. Ross Free Throw 1 of 1,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
553,PT05M40.00S,2022-11-10T00:34:41.2Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,84,83,2022-11-10T00:34:42Z,5420000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,552.0,5.0,5.0,0.0,,,,,,,,,,,,,
554,PT05M28.00S,2022-11-10T00:34:54.8Z,4,REGULAR,foul,personal,['2freethrow'],203082,,,1610612742,84,83,2022-11-10T00:35:07Z,5430000,False,,,0,,T. Ross shooting personal FOUL (3 PF) (Doncic 2 FT),"[203082, 1629029]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,,,3.0,0.0,Doncic,1629029.0
556,PT05M28.00S,2022-11-10T00:35:28.3Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,84,83,2022-11-10T00:36:03Z,5450000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
557,PT05M28.00S,2022-11-10T00:35:28.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,84,83,2022-11-10T00:36:03Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,,
558,PT05M28.00S,2022-11-10T00:35:28.3Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,84,83,2022-11-10T00:36:03Z,5470000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
559,PT05M25.00S,2022-11-10T00:35:31.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,84,83,2022-11-10T00:36:03Z,5480000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,558.0,9.0,9.0,0.0,,,,,,,,,,,,,
560,PT05M11.00S,2022-11-10T00:36:02.2Z,4,REGULAR,3pt,Jump Shot,[],1629643,73.27529566360053,83.82352941176471,1610612753,87,83,2022-11-10T00:36:07Z,5490000,False,169.0,199.0,1,right,C. Okeke 26' 3PT  (7 PTS) (F. Wagner 6 AST),"[1629643, 1630532]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,26.09,Made,7.0,,,,,F. Wagner,1630532.0,6.0,,,,,,,,,,
562,PT04M48.00S,2022-11-10T00:36:23.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,20.05584756898817,64.95098039215686,1610612742,87,83,2022-11-10T00:36:28Z,5510000,False,-75.0,136.0,1,left,MISS L. Doncic 15' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,15.52,Missed,,,,,,,,,,,,,,,,,,
563,PT04M45.00S,2022-11-10T00:36:26.8Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,87,83,2022-11-10T00:36:28Z,5520000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,562.0,10.0,10.0,0.0,,,,,,,,,,,,,
564,PT04M37.00S,2022-11-10T00:36:39.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612753,87,83,2022-11-10T00:37:04Z,5530000,False,,,0,,R. Bullock shooting personal FOUL (3 PF) (Wagner 2 FT),"[203493, 1630532]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,,,3.0,0.0,Wagner,1630532.0
566,PT04M37.00S,2022-11-10T00:37:05.0Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,88,83,2022-11-10T00:37:05Z,5550000,False,,,0,,F. Wagner Free Throw 1 of 2 (17 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
567,PT04M37.00S,2022-11-10T00:37:25.4Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,89,83,2022-11-10T00:37:25Z,5560000,False,,,0,,F. Wagner Free Throw 2 of 2 (18 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
569,PT04M19.00S,2022-11-10T00:38:12.0Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,89,83,2022-11-10T00:38:18Z,5580000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M19.00S,2022-11-10T00:38:12.0Z,4,REGULAR,substitution,in,[],203915,,,1610612742,89,83,2022-11-10T00:38:18Z,5590000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M16.00S,2022-11-10T00:38:37.5Z,4,REGULAR,3pt,Jump Shot,[],203915,32.933639947437584,72.30392156862744,1610612742,89,83,2022-11-10T00:38:43Z,5600000,False,-112.0,257.0,1,left,MISS S. Dinwiddie 28' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,28.02,Missed,,,,,,,,,,,,,,,,,,
572,PT04M11.00S,2022-11-10T00:38:42.5Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,89,83,2022-11-10T00:38:43Z,5610000,False,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,571.0,3.0,3.0,0.0,,,,,,,,,,,,,
573,PT03M54.00S,2022-11-10T00:38:58.2Z,4,REGULAR,2pt,Jump Shot,[],203082,78.26872536136662,52.69607843137255,1610612753,89,83,2022-11-10T00:39:18Z,5620000,False,13.0,152.0,1,right,MISS T. Ross 15' Jump Shot,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,8-16 Center,15.24,Missed,,,,,,,,,,,,,,,,,,
574,PT03M51.00S,2022-11-10T00:39:01.2Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,89,83,2022-11-10T00:39:04Z,5630000,False,,,0,,D. Powell REBOUND (Off:0 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Center,,,,573.0,4.0,4.0,0.0,,,,,,,,,,,,,
575,PT03M46.00S,2022-11-10T00:39:12.7Z,4,REGULAR,foul,personal,[],1629643,,,1610612742,89,83,2022-11-10T00:39:22Z,5640000,False,,,0,,C. Okeke personal FOUL (4 PF),"[1629643, 203939]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202041.0,,,4.0,0.0,Powell,203939.0
577,PT03M46.00S,2022-11-10T00:39:20.5Z,4,REGULAR,substitution,out,[],203939,,,1610612742,89,83,2022-11-10T00:39:25Z,5660000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M46.00S,2022-11-10T00:39:20.5Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,89,83,2022-11-10T00:39:25Z,5670000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M38.00S,2022-11-10T00:39:41.5Z,4,REGULAR,2pt,Jump Shot,[],1629029,10.33180026281209,79.16666666666666,1610612742,89,83,2022-11-10T00:39:48Z,5680000,False,-146.0,45.0,1,left,MISS L. Doncic 15' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,15.25,Missed,,,,,,,,,,,,,,,,,,
580,PT03M33.00S,2022-11-10T00:39:46.5Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,89,83,2022-11-10T00:39:48Z,5690000,False,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,579.0,3.0,3.0,0.0,,,,,,,,,,,,,
581,PT03M17.00S,2022-11-10T00:40:01.7Z,4,REGULAR,3pt,Jump Shot,[],1630532,65.1281208935611,50.0,1610612753,89,83,2022-11-10T00:40:07Z,5700000,False,0.0,275.0,1,right,MISS F. Wagner 27' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,27.53,Missed,,,,,,,,,,,,,,,,,,
582,PT03M14.00S,2022-11-10T00:40:04.7Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,89,83,2022-11-10T00:40:07Z,5710000,False,,,0,,C. Okeke REBOUND (Off:1 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,,581.0,7.0,6.0,1.0,,,,,,,,,,,,,
583,PT03M14.00S,2022-11-10T00:40:08.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612753,89,83,2022-11-10T00:40:23Z,5720000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (Okeke 2 FT),"[1629029, 1629643]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,,,2.0,0.0,Okeke,1629643.0
585,PT03M14.00S,2022-11-10T00:40:40.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629643,,,1610612753,89,83,2022-11-10T00:40:40Z,5740000,False,,,0,,MISS C. Okeke Free Throw 1 of 2,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
586,PT03M14.00S,2022-11-10T00:40:40.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,89,83,2022-11-10T00:40:40Z,5750000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,
587,PT03M14.00S,2022-11-10T00:41:09.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629643,,,1610612753,90,83,2022-11-10T00:41:09Z,5760000,False,,,0,,C. Okeke Free Throw 2 of 2 (8 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
588,PT03M14.00S,2022-11-10T00:41:15.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,90,83,2022-11-10T00:41:15Z,5770000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M05.00S,2022-11-10T00:44:05.4Z,4,REGULAR,foul,personal,[],203082,,,1610612742,90,83,2022-11-10T00:44:11Z,5780000,False,,,0,,T. Ross personal FOUL (4 PF),"[203082, 203493]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202041.0,,,4.0,0.0,Bullock,203493.0
591,PT02M52.00S,2022-11-10T00:44:32.4Z,4,REGULAR,3pt,Jump Shot,[],1629029,37.27003942181341,54.41176470588235,1610612742,90,83,2022-11-10T00:44:42Z,5800000,False,-22.0,298.0,1,left,MISS L. Doncic 29' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,29.86,Missed,,,,,,,,,,,,,,,,,,
592,PT02M50.00S,2022-11-10T00:44:34.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,90,83,2022-11-10T00:45:02Z,5810000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,591.0,,,,,,,,,,,,,,,,
593,PT02M50.00S,2022-11-10T00:44:44.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,90,83,2022-11-10T00:44:51Z,5820000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202041.0,,,,,,
594,PT02M37.00S,2022-11-10T00:45:01.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203082,88.25558475689881,57.84313725490197,1610612753,90,83,2022-11-10T00:45:07Z,5830000,False,39.0,58.0,1,right,MISS T. Ross 6' driving floating Shot,[203082],1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
595,PT02M34.00S,2022-11-10T00:45:03.4Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,90,83,2022-11-10T00:45:03Z,5840000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,594.0,4.0,4.0,0.0,,,,,,,,,,,,,
596,PT02M31.00S,2022-11-10T00:45:09.6Z,4,REGULAR,foul,personal,['2freethrow'],1631216,,,1610612742,90,83,2022-11-10T00:45:29Z,5850000,False,,,0,,C. Houstan shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1631216, 203915]",1610612753.0,ORL,shooting,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Dinwiddie,203915.0
598,PT02M31.00S,2022-11-10T00:45:39.6Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,90,84,2022-11-10T00:45:39Z,5870000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (28 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
599,PT02M31.00S,2022-11-10T00:45:51.5Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,90,85,2022-11-10T00:45:51Z,5880000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (29 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
600,PT02M09.00S,2022-11-10T00:46:15.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,84.97043363994744,55.14705882352941,1610612753,92,85,2022-11-10T00:46:21Z,5890000,False,26.0,89.0,1,right,F. Wagner 9' turnaround fadeaway Jump Shot (20 PTS),[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,9.24,Made,20.0,,,,,,,,,,,,,,,,,
601,PT01M56.00S,2022-11-10T00:46:28.4Z,4,REGULAR,3pt,Jump Shot,[],203915,31.225361366622867,24.754901960784316,1610612742,92,85,2022-11-10T00:46:34Z,5900000,False,126.0,241.0,1,left,MISS S. Dinwiddie 27' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,27.2,Missed,,,,,,,,,,,,,,,,,,
602,PT01M51.00S,2022-11-10T00:46:33.4Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,92,85,2022-11-10T00:46:34Z,5910000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:11),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,601.0,11.0,11.0,0.0,,,,,,,,,,,,,
603,PT01M33.00S,2022-11-10T00:46:50.9Z,4,REGULAR,3pt,Jump Shot,[],1631216,85.49605781865965,97.54901960784314,1610612753,92,85,2022-11-10T00:46:57Z,5920000,False,238.0,84.0,1,right,MISS C. Houstan 25' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,25.2,Missed,,,,,,,,,,,,,,,,,,
