actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
523,PT11M33.00S,2022-10-23T00:58:12.5Z,4,REGULAR,3pt,Jump Shot,[],1627759,28.465834428383708,77.20588235294117,1610612738,95,99,2022-10-23T00:58:17Z,5160000,-136.0,215.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
524,PT11M30.00S,2022-10-23T00:58:15.5Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,95,99,2022-10-23T00:58:17Z,5170000,,,0,,B. Bol REBOUND (Off:0 Def:5),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,523.0,5.0,5.0,0.0,,,,,,,,,,,,,,
525,PT11M20.00S,2022-10-23T00:58:25.1Z,4,REGULAR,3pt,Jump Shot,[],1629643,90.62089356110381,3.6764705882352944,1610612753,98,99,2022-10-23T00:58:30Z,5180000,-232.0,36.0,1,right,C. Okeke 3PT  (5 PTS) (F. Wagner 2 AST),"[1629643, 1630532]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,23.43,Made,,,,,5.0,,,,F. Wagner,1630532.0,2.0,,,,,,,
527,PT10M57.00S,2022-10-23T00:58:48.0Z,4,REGULAR,3pt,Jump Shot,[],1627763,30.699737187910642,70.58823529411765,1610612738,98,102,2022-10-23T00:58:53Z,5200000,-103.0,236.0,1,left,M. Brogdon 25' 3PT  (11 PTS) (M. Smart 7 AST),"[1627763, 203935]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,11.0,,,,M. Smart,203935.0,7.0,,,,,,,
529,PT10M41.00S,2022-10-23T00:59:04.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630284,88.25558475689881,54.166666666666664,1610612753,98,102,2022-10-23T00:59:12Z,5220000,21.0,58.0,1,right,MISS K. Harris 6' driving Layup,[1630284],1610612753.0,ORL,driving,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.15,Missed,,,,,,,,,,,,,,,,,,
530,PT10M41.00S,2022-10-23T00:59:04.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,98,102,2022-10-23T00:59:12Z,5230000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,529.0,,,,,,,,,,,,,,,,,
532,PT10M41.00S,2022-10-23T00:59:24.5Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,98,102,2022-10-23T00:59:33Z,5250000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M41.00S,2022-10-23T00:59:24.5Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,98,102,2022-10-23T00:59:33Z,5260000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M33.00S,2022-10-23T00:59:37.5Z,4,REGULAR,turnover,bad pass,[],1627763,,,1610612738,98,102,2022-10-23T00:59:42Z,5270000,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 1630284]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Harris,1630284.0,,,,,,,,,,
535,PT10M33.00S,2022-10-23T00:59:37.5Z,4,REGULAR,steal,,[],1630284,,,1610612753,98,102,2022-10-23T00:59:39Z,5280000,,,0,,K. Harris STEAL (1 STL),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
536,PT10M27.00S,2022-10-23T00:59:43.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629626,91.5407358738502,48.77450980392157,1610612753,100,102,2022-10-23T00:59:58Z,5290000,-6.0,27.0,1,right,B. Bol running alley-oop DUNK (4 PTS) (K. Harris 1 AST),"[1629626, 1630284]",1610612753.0,ORL,running alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,4.0,,,,K. Harris,1630284.0,1.0,,,,,,,
538,PT10M12.00S,2022-10-23T00:59:59.0Z,4,REGULAR,turnover,bad pass,[],203935,,,1610612738,100,102,2022-10-23T01:00:03Z,5310000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1630532]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,Wagner,1630532.0,,,,,,,,,,
539,PT10M12.00S,2022-10-23T00:59:59.0Z,4,REGULAR,steal,,[],1630532,,,1610612753,100,102,2022-10-23T01:00:01Z,5320000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
540,PT09M55.00S,2022-10-23T01:00:14.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,91.01511169513797,79.90196078431373,1610612753,102,102,2022-10-23T01:00:20Z,5330000,150.0,32.0,1,right,P. Banchero 15' turnaround fadeaway Jump Shot (19 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,15.29,Made,,,,,19.0,,,,,,,,,,,,,
541,PT09M44.00S,2022-10-23T01:00:25.8Z,4,REGULAR,2pt,Jump Shot,[],1627763,21.632720105124836,52.450980392156865,1610612738,102,102,2022-10-23T01:00:31Z,5340000,-12.0,151.0,1,left,MISS M. Brogdon 15' driving floating Shot - blocked,"[1627763, 1629626]",1610612738.0,BOS,driving floating,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Center,15.13,Missed,,,,,,,,,,,,Bol,1629626.0,,,,,
542,PT09M44.00S,2022-10-23T01:00:25.8Z,4,REGULAR,block,,[],1629626,,,1610612738,102,102,2022-10-23T01:00:28Z,5350000,,,0,,B. Bol BLOCK (4 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
543,PT09M42.00S,2022-10-23T01:00:27.8Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,102,102,2022-10-23T01:00:31Z,5360000,,,0,,P. Banchero REBOUND (Off:1 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,541.0,4.0,3.0,1.0,,,,,,,,,,,,,,
544,PT09M42.00S,2022-10-23T01:00:32.6Z,4,REGULAR,foul,personal,[],1627763,,,1610612753,102,102,2022-10-23T01:00:40Z,5370000,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 1631094]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,29012.0,1.0,0.0,Banchero,1631094.0
546,PT09M42.00S,2022-10-23T01:00:48.3Z,4,REGULAR,substitution,out,[],201933,,,1610612753,102,102,2022-10-23T01:01:04Z,5390000,,,0,,SUB out: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M42.00S,2022-10-23T01:00:48.3Z,4,REGULAR,substitution,in,[],1628369,,,1610612753,102,102,2022-10-23T01:01:04Z,5400000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M25.00S,2022-10-23T01:01:19.6Z,4,REGULAR,2pt,Jump Shot,[],1629626,93.77463863337714,19.607843137254903,1610612753,102,102,2022-10-23T01:01:25Z,5410000,-152.0,6.0,1,right,MISS B. Bol 15' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,15.21,Missed,,,,,,,,,,,,,,,,,,
549,PT09M21.00S,2022-10-23T01:01:23.6Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,102,102,2022-10-23T01:01:25Z,5420000,,,0,,G. Williams REBOUND (Off:0 Def:5),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,548.0,5.0,5.0,0.0,,,,,,,,,,,,,,
550,PT09M14.00S,2022-10-23T01:01:31.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.754927726675426,52.69607843137255,1610612738,102,104,2022-10-23T01:01:36Z,5430000,-13.0,30.0,1,left,M. Brogdon driving Layup (13 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,13.0,,,,,,,,,,,,,
551,PT08M52.00S,2022-10-23T01:01:56.4Z,4,REGULAR,foul,offensive,[],1630284,,,1610612753,102,104,2022-10-23T01:02:52Z,5440000,,,0,,K. Harris offensive FOUL (2 PF),"[1630284, 1628369]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Tatum,1628369.0
553,PT08M52.00S,2022-10-23T01:01:56.4Z,4,REGULAR,turnover,offensive foul,[],1630284,,,1610612753,102,104,2022-10-23T01:01:56Z,5460000,,,0,,K. Harris offensive foul TURNOVER (1 TO),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,200832.0,,,,
554,PT08M38.00S,2022-10-23T01:02:30.7Z,4,REGULAR,foul,personal,[],1629626,,,1610612738,102,104,2022-10-23T01:02:42Z,5470000,,,0,,B. Bol personal FOUL (2 PF),"[1629626, 1627763]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Brogdon,1627763.0
556,PT08M38.00S,2022-10-23T01:02:48.9Z,4,REGULAR,substitution,out,[],1630284,,,1610612738,102,104,2022-10-23T01:02:55Z,5490000,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M38.00S,2022-10-23T01:02:48.9Z,4,REGULAR,substitution,in,[],203082,,,1610612738,102,104,2022-10-23T01:02:55Z,5500000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M32.00S,2022-10-23T01:03:06.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,32.802233902759525,49.754901960784316,1610612738,102,104,2022-10-23T01:08:22Z,5510000,1.0,256.0,1,left,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
559,PT08M27.00S,2022-10-23T01:03:11.7Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,102,104,2022-10-23T01:03:13Z,5520000,,,0,,T. Ross REBOUND (Off:1 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,,,558.0,3.0,2.0,1.0,,,,,,,,,,,,,,
560,PT08M14.00S,2022-10-23T01:03:24.7Z,4,REGULAR,2pt,Jump Shot,[],203082,78.13731931668858,38.970588235294116,1610612753,104,104,2022-10-23T01:03:29Z,5530000,-55.0,153.0,1,right,T. Ross 16' turnaround Jump Shot (26 PTS),[203082],1610612753.0,ORL,turnaround,,,Ross,T. Ross,,,,,Mid-Range,16-24 Left Center,16.26,Made,,,,,26.0,,,,,,,,,,,,,
562,PT07M46.00S,2022-10-23T01:04:02.6Z,4,REGULAR,3pt,Jump Shot,[],1629684,8.360709592641262,96.07843137254902,1610612738,104,107,2022-10-23T01:04:06Z,5550000,-230.0,26.0,1,left,G. Williams 3PT  (11 PTS) (D. White 4 AST),"[1629684, 1628401]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,11.0,,,,D. White,1628401.0,4.0,,,,,,,
564,PT07M44.00S,2022-10-23T01:04:09.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,104,107,2022-10-23T01:04:09Z,5570000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M44.00S,2022-10-23T01:04:23.8Z,4,REGULAR,substitution,out,[],1631094,,,1610612753,104,107,2022-10-23T01:06:53Z,5580000,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M44.00S,2022-10-23T01:04:23.8Z,4,REGULAR,substitution,out,[],1630532,,,1610612753,104,107,2022-10-23T01:06:53Z,5590000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M44.00S,2022-10-23T01:04:23.8Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,104,107,2022-10-23T01:06:53Z,5600000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M44.00S,2022-10-23T01:04:23.8Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,104,107,2022-10-23T01:06:53Z,5610000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M22.00S,2022-10-23T01:05:55.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,89.70105124835742,50.245098039215684,1610612753,104,107,2022-10-23T01:10:59Z,5615000,1.0,44.0,1,right,MISS W. Carter Jr. Jump Shot - blocked,"[1628976, 1628369]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,4.43,Missed,,,,,,,,,,,,Tatum,1628369.0,,,,,
584,PT07M22.00S,2022-10-23T01:05:55.1Z,4,REGULAR,block,,[],1628369,,,1610612753,104,107,2022-10-23T01:14:16Z,5617500,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT07M21.00S,2022-10-23T01:05:56.1Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,104,107,2022-10-23T01:10:59Z,5618750,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,583.0,2.0,2.0,0.0,,,,,,,,,,,,,,
571,PT07M21.00S,2022-10-23T01:07:33.9Z,4,REGULAR,foul,personal,[],1628976,,,1610612738,104,107,2022-10-23T01:07:53Z,5640000,,,0,,W. Carter Jr. personal FOUL (4 PF),"[1628976, 203935]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,200832.0,4.0,1.0,Smart,203935.0
573,PT07M06.00S,2022-10-23T01:08:14.5Z,4,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612738,104,107,2022-10-23T01:08:24Z,5660000,,,0,,M. Brogdon bad pass out-of-bounds TURNOVER (2 TO),[1627763],1610612738.0,BOS,bad pass,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left,,,,,,,,2.0,,,,,,,,200832.0,,,,
574,PT06M54.00S,2022-10-23T01:08:35.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,86.81011826544021,97.30392156862744,1610612753,107,107,2022-10-23T01:08:40Z,5670000,237.0,71.0,1,right,C. Okeke 24' 3PT  (8 PTS) (W. Carter Jr. 4 AST),"[1629643, 1628976]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Right Corner 3,24+ Right,24.71,Made,,,,,8.0,,,,W. Carter Jr.,1628976.0,4.0,,,,,,,
576,PT06M41.00S,2022-10-23T01:08:48.6Z,4,REGULAR,3pt,Jump Shot,[],1628369,31.61957950065703,70.34313725490196,1610612738,107,107,2022-10-23T01:17:58Z,5690000,-102.0,245.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
577,PT06M36.00S,2022-10-23T01:08:53.6Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,107,107,2022-10-23T01:08:53Z,5700000,,,0,,T. Ross REBOUND (Off:1 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,576.0,4.0,3.0,1.0,,,,,,,,,,,,,,
578,PT06M14.00S,2022-10-23T01:09:15.3Z,4,REGULAR,3pt,Jump Shot,[],1630175,68.41327201051249,33.33333333333333,1610612753,107,107,2022-10-23T01:09:20Z,5710000,-83.0,244.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
579,PT06M11.00S,2022-10-23T01:09:18.4Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,107,107,2022-10-23T01:09:18Z,5720000,,,0,,C. Okeke REBOUND (Off:2 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,578.0,4.0,2.0,2.0,,,,,,,,,,,,,,
580,PT06M09.00S,2022-10-23T01:09:20.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629626,92.46057818659659,50.0,1610612753,109,107,2022-10-23T01:09:28Z,5730000,0.0,18.0,1,right,B. Bol alley-oop DUNK (6 PTS) (C. Anthony 5 AST),"[1629626, 1630175]",1610612753.0,ORL,alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,6.0,,,,C. Anthony,1630175.0,5.0,,,,,,,
582,PT06M09.00S,2022-10-23T01:09:26.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,109,107,2022-10-23T01:09:26Z,5750000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M09.00S,2022-10-23T01:11:18.4Z,4,REGULAR,substitution,out,[],1627763,,,1610612738,109,107,2022-10-23T01:11:57Z,5760000,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M09.00S,2022-10-23T01:11:18.4Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,109,107,2022-10-23T01:11:57Z,5770000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M55.00S,2022-10-23T01:12:31.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,6.783837056504599,48.529411764705884,1610612738,109,109,2022-10-23T01:12:37Z,5780000,7.0,11.0,1,left,D. White driving Layup (22 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,22.0,,,,,,,,,,,,,
589,PT05M39.00S,2022-10-23T01:12:46.1Z,4,REGULAR,2pt,Jump Shot,[],1629626,76.5604467805519,20.34313725490196,1610612753,109,109,2022-10-23T01:12:50Z,5790000,-148.0,168.0,1,right,MISS B. Bol 22' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left Center,22.39,Missed,,,,,,,,,,,,,,,,,,
590,PT05M37.00S,2022-10-23T01:12:48.1Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,109,109,2022-10-23T01:12:50Z,5800000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,589.0,5.0,5.0,0.0,,,,,,,,,,,,,,
591,PT05M29.00S,2022-10-23T01:12:56.4Z,4,REGULAR,3pt,Jump Shot,[],1628401,32.670827858081466,48.03921568627451,1610612738,109,109,2022-10-23T01:13:01Z,5810000,10.0,255.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,25.48,Missed,,,,,,,,,,,,,,,,,,
592,PT05M25.00S,2022-10-23T01:13:00.4Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,109,109,2022-10-23T01:13:01Z,5820000,,,0,,C. Anthony REBOUND (Off:1 Def:7),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,591.0,8.0,7.0,1.0,,,,,,,,,,,,,,
593,PT05M21.00S,2022-10-23T01:13:05.8Z,4,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612753,109,109,2022-10-23T01:13:19Z,5830000,,,0,,D. White shooting personal FOUL (2 PF) (Anthony 2 FT),"[1628401, 1630175]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,29012.0,2.0,0.0,Anthony,1630175.0
595,PT05M21.00S,2022-10-23T01:13:36.8Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,109,109,2022-10-23T01:14:01Z,5850000,,,0,,MISS C. Anthony Free Throw 1 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
596,PT05M21.00S,2022-10-23T01:13:36.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,109,109,2022-10-23T01:14:01Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,595.0,,,,,,,,,,,,,,,,,
597,PT05M21.00S,2022-10-23T01:13:38.8Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,109,109,2022-10-23T01:13:45Z,5870000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M21.00S,2022-10-23T01:13:38.8Z,4,REGULAR,substitution,out,[],1629626,,,1610612753,109,109,2022-10-23T01:13:45Z,5880000,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M21.00S,2022-10-23T01:13:38.8Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,109,109,2022-10-23T01:13:45Z,5890000,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M21.00S,2022-10-23T01:13:38.8Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,109,109,2022-10-23T01:13:45Z,5900000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M21.00S,2022-10-23T01:13:36.8Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,109,109,2022-10-23T01:14:01Z,5910000,,,0,,MISS C. Anthony Free Throw 2 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
602,PT05M19.00S,2022-10-23T01:13:38.8Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,109,109,2022-10-23T01:14:01Z,5920000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,601.0,6.0,6.0,0.0,,,,,,,,,,,,,,
603,PT05M06.00S,2022-10-23T01:14:12.8Z,4,REGULAR,3pt,Jump Shot,[],1628369,31.488173455978973,65.68627450980392,1610612738,109,109,2022-10-23T01:14:18Z,5930000,-78.0,243.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
604,PT05M03.00S,2022-10-23T01:14:15.8Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,109,109,2022-10-23T01:14:18Z,5940000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,603.0,11.0,7.0,4.0,,,,,,,,,,,,,,
605,PT04M58.00S,2022-10-23T01:14:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,90.88370565045992,53.18627450980392,1610612753,109,109,2022-10-23T01:14:34Z,5950000,16.0,33.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 1627759]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,Brown,1627759.0,,,,,
606,PT04M58.00S,2022-10-23T01:14:26.2Z,4,REGULAR,block,,[],1627759,,,1610612753,109,109,2022-10-23T01:14:30Z,5960000,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
607,PT04M58.00S,2022-10-23T01:14:26.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,109,109,2022-10-23T01:15:57Z,5970000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,605.0,,,,,,,,,,,,,,,,,
609,PT04M58.00S,2022-10-23T01:14:47.7Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612738,109,109,2022-10-23T01:15:57Z,5990000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M47.00S,2022-10-23T01:16:30.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,16.63929040735874,39.46078431372549,1610612738,109,111,2022-10-23T01:16:36Z,6010000,53.0,104.0,1,left,J. Tatum 11' turnaround fadeaway Jump Shot (32 PTS) (M. Smart 8 AST),"[1628369, 203935]",1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,11.65,Made,,,,,32.0,,,,M. Smart,203935.0,8.0,,,,,,,
