actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT06M44.00S,2022-11-12T01:25:10.8Z,3,REGULAR,turnover,traveling,[],1628969,,,1610612756,69,62,2022-11-12T01:25:18Z,3310000,False,,,0,,M. Bridges traveling TURNOVER (1 TO),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,1628172.0,1.0,,,,,,,,,,,,,,,,,,
337,PT06M44.00S,2022-11-12T01:25:17.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,69,62,2022-11-12T01:25:17Z,3320000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT06M34.00S,2022-11-12T01:28:22.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629626,18.74178712220762,22.54901960784314,1610612753,69,62,2022-11-12T01:28:28Z,3330000,False,137.0,124.0,1,left,MISS B. Bol 18' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right Center,,,,,18.48,Missed,,,,,,,,,,,,,,
339,PT06M29.00S,2022-11-12T01:28:26.7Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,69,62,2022-11-12T01:28:26Z,3340000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,338.0,5.0,3.0,2.0,,,,,,
340,PT06M22.00S,2022-11-12T01:28:34.5Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628976,6.258212877792378,70.09803921568627,1610612753,71,62,2022-11-12T01:28:42Z,3350000,False,-100.0,6.0,1,left,W. Carter Jr. 10' turnaround fadeaway Jump Shot (14 PTS),[1628976],1610612753.0,ORL,turnaround fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,10.07,Made,14.0,,,,,,,,,,,,,
341,PT05M55.00S,2022-11-12T01:29:00.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,76.42904073587385,53.67647058823529,1610612756,71,62,2022-11-12T01:29:08Z,3360000,False,18.0,169.0,1,right,MISS D. Booker 17' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,17.01,Missed,,,,,,,,,,,,,,
342,PT05M53.00S,2022-11-12T01:29:02.3Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,71,62,2022-11-12T01:29:08Z,3370000,False,,,0,,B. Bol REBOUND (Off:0 Def:12),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Center,,,,,,,,,,,341.0,12.0,12.0,0.0,,,,,,
343,PT05M40.00S,2022-11-12T01:29:16.1Z,3,REGULAR,turnover,lost ball,[],1628976,,,1610612753,71,62,2022-11-12T01:29:21Z,3380000,False,,,0,,W. Carter Jr. lost ball TURNOVER (3 TO),"[1628976, 1629028]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,3.0,Ayton,1629028.0,,,,,,,,,,,,,,,,
344,PT05M40.00S,2022-11-12T01:29:16.1Z,3,REGULAR,steal,,[],1629028,,,1610612756,71,62,2022-11-12T01:47:20Z,3390000,False,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
345,PT05M23.00S,2022-11-12T01:29:33.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,88.25558475689881,80.63725490196079,1610612756,71,64,2022-11-12T01:29:44Z,3400000,False,153.0,58.0,1,right,D. Ayton 16' Jump Shot (14 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right,,,,,16.38,Made,14.0,,,,,,,,,,,,,
346,PT05M03.00S,2022-11-12T01:29:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,10.463206307490145,46.81372549019608,1610612753,71,64,2022-11-12T01:31:03Z,3410000,False,16.0,46.0,1,left,MISS B. Bol driving Layup,[1629626],1610612753.0,ORL,driving,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.86,Missed,,,,,,,,,,,,,,
347,PT05M00.00S,2022-11-12T01:29:56.1Z,3,REGULAR,rebound,offensive,[],1629643,,,1610612753,71,64,2022-11-12T01:30:09Z,3420000,False,,,0,,C. Okeke REBOUND (Off:2 Def:0),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,346.0,2.0,0.0,2.0,,,,,,
348,PT05M00.00S,2022-11-12T01:29:59.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629643,5.590000152587891,50.0,1610612753,71,64,2022-11-12T01:31:27Z,3430000,False,0.0,0.0,1,left,MISS C. Okeke putback Layup,[1629643],1610612753.0,ORL,putback,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
349,PT05M00.00S,2022-11-12T01:29:59.8Z,3,REGULAR,rebound,offensive,[],1629643,,,1610612753,71,64,2022-11-12T01:31:01Z,3440000,False,,,0,,C. Okeke REBOUND (Off:3 Def:0),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,348.0,3.0,0.0,3.0,,,,,,
350,PT05M00.00S,2022-11-12T01:30:06.1Z,3,REGULAR,foul,personal,[],1626164,,,1610612753,71,64,2022-11-12T01:30:20Z,3450000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1629643]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,,,,,,,,,,,,1.0,0.0,Okeke,1629643.0
352,PT04M53.00S,2022-11-12T01:30:20.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,26.231931668856767,82.84313725490196,1610612753,71,64,2022-11-12T01:30:25Z,3470000,False,-164.0,194.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,,25.42,Missed,,,,,,,,,,,,,,
353,PT04M51.00S,2022-11-12T01:30:22.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,71,64,2022-11-12T01:30:25Z,3480000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,352.0,5.0,4.0,1.0,,,,,,
354,PT04M51.00S,2022-11-12T01:30:25.7Z,3,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,71,64,2022-11-12T01:30:35Z,3490000,False,,,0,,C. Payne bad pass out-of-bounds TURNOVER (4 TO),[1626166],1610612756.0,PHX,bad pass,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,202058.0,4.0,,,,,,,,,,,,,,,,,,
355,PT04M51.00S,2022-11-12T01:30:33.6Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,71,64,2022-11-12T01:30:40Z,3500000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT04M51.00S,2022-11-12T01:30:33.6Z,3,REGULAR,substitution,in,[],203082,,,1610612753,71,64,2022-11-12T01:30:40Z,3510000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT04M45.00S,2022-11-12T01:30:56.6Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,71,64,2022-11-12T01:31:10Z,3530000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT04M45.00S,2022-11-12T01:30:56.6Z,3,REGULAR,substitution,out,[],1626166,,,1610612753,71,64,2022-11-12T01:31:10Z,3540000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT04M45.00S,2022-11-12T01:30:56.6Z,3,REGULAR,substitution,out,[],1629028,,,1610612753,71,64,2022-11-12T01:31:10Z,3550000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT04M45.00S,2022-11-12T01:30:56.6Z,3,REGULAR,substitution,in,[],1628964,,,1610612753,71,64,2022-11-12T01:31:10Z,3560000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT04M45.00S,2022-11-12T01:30:56.6Z,3,REGULAR,substitution,in,[],1629111,,,1610612753,71,64,2022-11-12T01:31:10Z,3570000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT04M45.00S,2022-11-12T01:30:56.6Z,3,REGULAR,substitution,in,[],1627814,,,1610612753,71,64,2022-11-12T01:31:10Z,3580000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT04M32.00S,2022-11-12T01:31:31.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629643,5.863994743758213,54.166666666666664,1610612753,73,64,2022-11-12T01:31:37Z,3590000,False,-21.0,3.0,1,left,C. Okeke driving Layup (7 PTS) (T. Ross 1 AST),"[1629643, 203082]",1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,,2.1,Made,7.0,T. Ross,203082.0,1.0,,,,,,,,,,
366,PT04M32.00S,2022-11-12T01:31:35.2Z,3,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612753,73,64,2022-11-12T01:31:45Z,3610000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (Okeke 1 FT),"[1626164, 1629643]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1628172.0,,,,,,,,,,,,,,,,2.0,0.0,Okeke,1629643.0
368,PT04M32.00S,2022-11-12T01:32:09.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629643,,,1610612753,74,64,2022-11-12T01:32:09Z,3630000,False,,,0,,C. Okeke Free Throw 1 of 1 (8 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
369,PT04M18.00S,2022-11-12T01:32:24.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,81.15965834428384,57.107843137254896,1610612756,74,66,2022-11-12T01:32:30Z,3640000,False,36.0,125.0,1,right,T. Craig 12' Jump Shot (9 PTS) (D. Lee 1 AST),"[1628470, 1627814]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Center,,,,,12.96,Made,9.0,D. Lee,1627814.0,1.0,,,,,,,,,,
371,PT03M59.00S,2022-11-12T01:32:43.0Z,3,REGULAR,3pt,Jump Shot,[],1630591,30.962549277266753,34.31372549019608,1610612753,74,66,2022-11-12T01:33:11Z,3660000,False,78.0,239.0,1,left,MISS J. Suggs 25' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,25.11,Missed,,,,,,,,,,,,,,
372,PT03M59.00S,2022-11-12T01:32:43.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,74,66,2022-11-12T01:32:48Z,3670000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,371.0,,,,,,,,,
374,PT03M50.00S,2022-11-12T01:33:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,90.3580814717477,50.73529411764706,1610612756,74,66,2022-11-12T01:33:11Z,3690000,False,4.0,38.0,1,right,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,3.83,Missed,,,,,,,,,,,,,,
376,PT03M50.00S,2022-11-12T01:33:00.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,74,66,2022-11-12T01:33:11Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,374.0,,,,,,,,,
378,PT03M44.00S,2022-11-12T01:33:24.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626164,91.67214191852825,43.13725490196079,1610612756,74,66,2022-11-12T01:33:29Z,3730000,False,-34.0,26.0,1,right,MISS D. Booker Layup,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,4.29,Missed,,,,,,,,,,,,,,
379,PT03M42.00S,2022-11-12T01:33:26.5Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,74,66,2022-11-12T01:33:29Z,3740000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,378.0,2.0,2.0,0.0,,,,,,
380,PT03M32.00S,2022-11-12T01:33:36.8Z,3,REGULAR,3pt,Jump Shot,[],1628964,15.588042049934298,4.411764705882353,1610612753,74,66,2022-11-12T01:33:40Z,3750000,False,228.0,94.0,1,left,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right,,,,,24.65,Missed,,,,,,,,,,,,,,
381,PT03M29.00S,2022-11-12T01:33:39.8Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612756,74,66,2022-11-12T01:33:40Z,3760000,False,,,0,,J. Landale REBOUND (Off:1 Def:4),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right,,,,,,,,,,,380.0,5.0,4.0,1.0,,,,,,
382,PT03M15.00S,2022-11-12T01:33:58.4Z,3,REGULAR,foul,personal,['2freethrow'],1629626,,,1610612756,74,66,2022-11-12T01:34:13Z,3770000,False,,,0,,B. Bol shooting personal FOUL (1 PF) (Landale 2 FT),"[1629626, 1629111]",1610612753.0,ORL,shooting,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,1628953.0,,,,,,,,,,,,,,,,1.0,0.0,Landale,1629111.0
384,PT03M15.00S,2022-11-12T01:34:24.7Z,3,REGULAR,freethrow,1 of 2,[],1629111,,,1610612756,74,67,2022-11-12T01:34:26Z,3790000,False,,,0,,J. Landale Free Throw 1 of 2 (5 PTS),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
386,PT03M15.00S,2022-11-12T01:34:27.2Z,3,REGULAR,substitution,out,[],1629626,,,1610612756,74,67,2022-11-12T01:34:33Z,3810000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT03M15.00S,2022-11-12T01:34:27.2Z,3,REGULAR,substitution,out,[],1628470,,,1610612756,74,67,2022-11-12T01:34:33Z,3820000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT03M15.00S,2022-11-12T01:34:27.2Z,3,REGULAR,substitution,in,[],1631216,,,1610612756,74,67,2022-11-12T01:34:33Z,3830000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M15.00S,2022-11-12T01:34:27.2Z,3,REGULAR,substitution,in,[],202687,,,1610612756,74,67,2022-11-12T01:34:33Z,3840000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M15.00S,2022-11-12T01:34:48.2Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,74,67,2022-11-12T01:34:52Z,3850000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M15.00S,2022-11-12T01:34:48.2Z,3,REGULAR,substitution,in,[],1630613,,,1610612756,74,67,2022-11-12T01:34:52Z,3860000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M15.00S,2022-11-12T01:35:05.3Z,3,REGULAR,freethrow,2 of 2,[],1629111,,,1610612756,74,67,2022-11-12T01:35:05Z,3870000,False,,,0,,MISS J. Landale Free Throw 2 of 2,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
393,PT03M13.00S,2022-11-12T01:35:06.8Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,74,67,2022-11-12T01:35:06Z,3880000,False,,,0,,C. Okeke REBOUND (Off:3 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,392.0,4.0,1.0,3.0,,,,,,
394,PT03M01.00S,2022-11-12T01:35:18.8Z,3,REGULAR,3pt,Jump Shot,[],1629643,19.267411300919843,93.13725490196079,1610612753,77,67,2022-11-12T01:35:24Z,3890000,False,-216.0,129.0,1,left,C. Okeke 25' 3PT  (11 PTS) (T. Ross 2 AST),"[1629643, 203082]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,,25.11,Made,11.0,T. Ross,203082.0,2.0,,,,,,,,,,
396,PT02M48.00S,2022-11-12T01:35:31.3Z,3,REGULAR,3pt,Jump Shot,[],1627814,66.96780551905388,64.70588235294117,1610612756,77,67,2022-11-12T01:35:37Z,3910000,False,74.0,258.0,1,right,MISS D. Lee 26' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,,,,,26.83,Missed,,,,,,,,,,,,,,
397,PT02M44.00S,2022-11-12T01:35:35.3Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,77,67,2022-11-12T01:35:37Z,3920000,False,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,,,,,,,,396.0,3.0,3.0,0.0,,,,,,
398,PT02M25.00S,2022-11-12T01:35:54.8Z,3,REGULAR,3pt,Jump Shot,[],1631216,9.280551905387648,4.166666666666666,1610612753,80,67,2022-11-12T01:35:59Z,3930000,False,229.0,35.0,1,left,C. Houstan 3PT  (3 PTS) (M. Bamba 2 AST),"[1631216, 1628964]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,,,,,23.18,Made,3.0,M. Bamba,1628964.0,2.0,,,,,,,,,,
400,PT02M10.00S,2022-11-12T01:36:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202687,91.01511169513797,46.81372549019608,1610612756,80,67,2022-11-12T01:36:19Z,3950000,False,-16.0,32.0,1,right,MISS B. Biyombo alley-oop Layup,[202687],1610612756.0,PHX,alley-oop,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,3.57,Missed,,,,,,,,,,,,,,
401,PT02M06.00S,2022-11-12T01:36:13.3Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612756,80,67,2022-11-12T01:36:19Z,3960000,False,,,0,,J. Landale REBOUND (Off:2 Def:4),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,400.0,6.0,4.0,2.0,,,,,,
402,PT02M06.00S,2022-11-12T01:36:13.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629111,94.40999984741211,50.0,1610612756,80,69,2022-11-12T01:37:32Z,3970000,False,0.0,0.0,1,right,J. Landale putback Layup (7 PTS),[1629111],1610612756.0,PHX,putback,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,7.0,,,,,,,,,,,,,
403,PT01M50.00S,2022-11-12T01:36:29.3Z,3,REGULAR,3pt,Jump Shot,[],1628964,29.517082785808146,74.26470588235294,1610612753,83,69,2022-11-12T01:36:34Z,3980000,False,-121.0,225.0,1,left,M. Bamba 25' 3PT  (8 PTS) (J. Suggs 5 AST),"[1628964, 1630591]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,25.56,Made,8.0,J. Suggs,1630591.0,5.0,,,,,,,,,,
405,PT01M30.00S,2022-11-12T01:36:49.4Z,3,REGULAR,2pt,Jump Shot,[],1627814,95.40078843626807,28.54626225490196,1610612756,83,71,2022-11-12T01:36:59Z,4000000,False,-107.0,-9.0,1,right,D. Lee 10' pullup Jump Shot (8 PTS),[1627814],1610612756.0,PHX,pullup,,,Lee,D. Lee,,,,,Mid-Range,8-16 Left,,,,,10.77,Made,8.0,,,,,,,,,,,,,
406,PT01M15.00S,2022-11-12T01:37:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.389618922470433,55.88235294117647,1610612753,85,71,2022-11-12T01:37:10Z,4010000,False,-29.0,8.0,1,left,J. Suggs driving Layup (16 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,3.04,Made,16.0,,,,,,,,,,,,,
407,PT01M00.00S,2022-11-12T01:37:21.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,93.11760840998686,51.470588235294116,1610612756,85,73,2022-11-12T01:37:28Z,4020000,False,7.0,12.0,1,right,B. Biyombo cutting DUNK (2 PTS) (D. Booker 6 AST),"[202687, 1626164]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,1.43,Made,2.0,D. Booker,1626164.0,6.0,,,,,,,,,,
409,PT00M42.20S,2022-11-12T01:37:49.6Z,3,REGULAR,foul,personal,[],202687,,,1610612753,85,73,2022-11-12T01:38:04Z,4040000,False,,,0,,B. Biyombo personal FOUL (1 PF),"[202687, 1630591]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Left,1628953.0,,,,,,,,,,,,,,,,1.0,0.0,Suggs,1630591.0
411,PT00M42.20S,2022-11-12T01:38:00.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,85,73,2022-11-12T01:38:00Z,4060000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT00M42.20S,2022-11-12T01:39:53.3Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,85,73,2022-11-12T01:40:17Z,4070000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT00M42.20S,2022-11-12T01:39:53.3Z,3,REGULAR,substitution,out,[],1629111,,,1610612753,85,73,2022-11-12T01:40:17Z,4080000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT00M42.20S,2022-11-12T01:39:53.3Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,85,73,2022-11-12T01:40:17Z,4090000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT00M42.20S,2022-11-12T01:39:53.3Z,3,REGULAR,substitution,in,[],1628969,,,1610612753,85,73,2022-11-12T01:40:17Z,4100000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT00M40.20S,2022-11-12T01:40:58.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612753,85,73,2022-11-12T01:41:05Z,4110000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Wagner 2 FT),"[1628969, 1630532]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1628172.0,,,,,,,,,,,,,,,,1.0,0.0,Wagner,1630532.0
418,PT00M40.20S,2022-11-12T01:41:23.2Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,86,73,2022-11-12T01:41:23Z,4130000,False,,,0,,F. Wagner Free Throw 1 of 2 (11 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
419,PT00M40.20S,2022-11-12T01:41:37.7Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,87,73,2022-11-12T01:41:37Z,4140000,False,,,0,,F. Wagner Free Throw 2 of 2 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
420,PT00M33.10S,2022-11-12T01:41:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,92.32917214191852,56.61764705882353,1610612756,87,73,2022-11-12T01:41:51Z,4150000,False,33.0,20.0,1,right,MISS D. Washington Jr. driving Layup,[1630613],1610612756.0,PHX,driving,,,Washington Jr.,D. Washington Jr.,,,,,Restricted Area,0-8 Center,,,,,3.85,Missed,,,,,,,,,,,,,,
421,PT00M31.10S,2022-11-12T01:41:47.9Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,87,73,2022-11-12T01:41:51Z,4160000,False,,,0,,M. Bamba REBOUND (Off:0 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,420.0,4.0,4.0,0.0,,,,,,
422,PT00M12.70S,2022-11-12T01:42:06.6Z,3,REGULAR,3pt,Jump Shot,[],1630532,31.35676741130092,70.09803921568627,1610612753,87,73,2022-11-12T01:42:13Z,4170000,False,-100.0,242.0,1,left,MISS F. Wagner 26' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,26.23,Missed,,,,,,,,,,,,,,
